gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
UQCRB,-0.1958172181932629,-0.1958172181932629,-0.1958172181932629,human,DOWN
OGN,-0.1937334886238244,-0.1937334886238244,-0.1937334886238244,human,DOWN
FILIP1L,-0.1918454996832153,-0.1918454996832153,-0.1918454996832153,human,DOWN
NDUFA2,-0.1907456147806474,-0.1907456147806474,-0.1907456147806474,human,DOWN
RPL21,-0.1829358471500058,-0.1829358471500058,-0.1829358471500058,human,DOWN
RPL7A,-0.182771527871302,-0.182771527871302,-0.182771527871302,human,DOWN
PPIC,-0.181417938509977,-0.181417938509977,-0.181417938509977,human,DOWN
COL6A2,-0.180847409303222,-0.180847409303222,-0.180847409303222,human,DOWN
HSPA4,-0.1794227348876766,-0.1794227348876766,-0.1794227348876766,human,DOWN
NRGN,-0.1789089857997088,-0.1789089857997088,-0.1789089857997088,human,DOWN
HSPA6,-0.1787730588291974,-0.1787730588291974,-0.1787730588291974,human,DOWN
RPL10A,-0.1777651819142427,-0.1777651819142427,-0.1777651819142427,human,DOWN
PSAP,-0.1765287905344526,-0.1765287905344526,-0.1765287905344526,human,DOWN
HYAL2,-0.1764603336944802,-0.1764603336944802,-0.1764603336944802,human,DOWN
TXLNG,-0.1721356469058051,-0.1721356469058051,-0.1721356469058051,human,DOWN
GNLY,-0.1685483245776545,-0.1685483245776545,-0.1685483245776545,human,DOWN
RPL26,-0.1671863766349189,-0.1671863766349189,-0.1671863766349189,human,DOWN
DNAJB6,-0.1670857386284981,-0.1670857386284981,-0.1670857386284981,human,DOWN
CREB1,-0.16679675695262,-0.16679675695262,-0.16679675695262,human,DOWN
MAP4K4,-0.161938407617493,-0.161938407617493,-0.161938407617493,human,DOWN
RPL3,-0.1612094911984405,-0.1612094911984405,-0.1612094911984405,human,DOWN
NME1,-0.1597395764705452,-0.1597395764705452,-0.1597395764705452,human,DOWN
RPL23A,-0.1591940499757434,-0.1591940499757434,-0.1591940499757434,human,DOWN
RPL5,-0.1577011610159413,-0.1577011610159413,-0.1577011610159413,human,DOWN
RPL39,-0.1576966083390516,-0.1576966083390516,-0.1576966083390516,human,DOWN
RPS3A,-0.1564279877235393,-0.1564279877235393,-0.1564279877235393,human,DOWN
ADI1,-0.1560276052018756,-0.1560276052018756,-0.1560276052018756,human,DOWN
RPL13,-0.1543367695651208,-0.1543367695651208,-0.1543367695651208,human,DOWN
CCL2,-0.1542261244026539,-0.1542261244026539,-0.1542261244026539,human,DOWN
CCT6A,-0.153545069804212,-0.153545069804212,-0.153545069804212,human,DOWN
CPE,-0.1532887226997738,-0.1532887226997738,-0.1532887226997738,human,DOWN
CST3,-0.1525320659646212,-0.1525320659646212,-0.1525320659646212,human,DOWN
CDK6,-0.1501931553179184,-0.1501931553179184,-0.1501931553179184,human,DOWN
PFDN4,-0.1493139152964053,-0.1493139152964053,-0.1493139152964053,human,DOWN
IL1R1,-0.1492558588962321,-0.1492558588962321,-0.1492558588962321,human,DOWN
CENPW,-0.1490904436750791,-0.1490904436750791,-0.1490904436750791,human,DOWN
HADHB,-0.148751660525817,-0.148751660525817,-0.148751660525817,human,DOWN
SNX3,-0.14748604032781,-0.14748604032781,-0.14748604032781,human,DOWN
SGMS2,-0.1458866906159036,-0.1458866906159036,-0.1458866906159036,human,DOWN
RPL32,-0.1450405501546852,-0.1450405501546852,-0.1450405501546852,human,DOWN
RPL30,-0.1438405622686476,-0.1438405622686476,-0.1438405622686476,human,DOWN
SOD1,-0.1390312691627646,-0.1390312691627646,-0.1390312691627646,human,DOWN
ZBTB20,-0.1387765972329984,-0.1387765972329984,-0.1387765972329984,human,DOWN
HES1,-0.1376500578202406,-0.1376500578202406,-0.1376500578202406,human,DOWN
JPT1,-0.1375388749579198,-0.1375388749579198,-0.1375388749579198,human,DOWN
RARRES1,-0.1323920482057206,-0.1323920482057206,-0.1323920482057206,human,DOWN
SSR3,-0.1318824561040484,-0.1318824561040484,-0.1318824561040484,human,DOWN
MRPS5,-0.1305324483139071,-0.1305324483139071,-0.1305324483139071,human,DOWN
CTNNBIP1,-0.1302219869635111,-0.1302219869635111,-0.1302219869635111,human,DOWN
RPL14,-0.1299337291814266,-0.1299337291814266,-0.1299337291814266,human,DOWN
SMIM20,-0.1273330835653352,-0.1273330835653352,-0.1273330835653352,human,DOWN
MPDU1,-0.1263553167646786,-0.1263553167646786,-0.1263553167646786,human,DOWN
SPIDR,-0.1254245793256228,-0.1254245793256228,-0.1254245793256228,human,DOWN
ELP6,-0.125284334335404,-0.125284334335404,-0.125284334335404,human,DOWN
RPL41,-0.1240504008136085,-0.1240504008136085,-0.1240504008136085,human,DOWN
IFI27L2,-0.1235812603790791,-0.1235812603790791,-0.1235812603790791,human,DOWN
