gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
PEBP1,0.4855102111146345,0.4855102111146345,0.4855102111146345,human,UP
S100A1,0.4843952602376123,0.4843952602376123,0.4843952602376123,human,UP
CD24,0.4835398039268459,0.4835398039268459,0.4835398039268459,human,UP
CRIP2,0.483389512307042,0.483389512307042,0.483389512307042,human,UP
NPDC1,0.4817601535574272,0.4817601535574272,0.4817601535574272,human,UP
TPD52L1,0.4816463020708941,0.4816463020708941,0.4816463020708941,human,UP
TMEM238,0.479007601387698,0.479007601387698,0.479007601387698,human,UP
ARL6IP5,0.477659221800659,0.477659221800659,0.477659221800659,human,UP
GLRX,0.4767342114668128,0.4767342114668128,0.4767342114668128,human,UP
DAD1,0.474447945133061,0.474447945133061,0.474447945133061,human,UP
ACSL4,0.4715003492689517,0.4715003492689517,0.4715003492689517,human,UP
CFB,0.4708379667345008,0.4708379667345008,0.4708379667345008,human,UP
NME4,0.4682475147552885,0.4682475147552885,0.4682475147552885,human,UP
CREG1,0.4627571563772066,0.4627571563772066,0.4627571563772066,human,UP
PNPLA8,0.462748000083701,0.462748000083701,0.462748000083701,human,UP
CNDP2,0.4616325507225284,0.4616325507225284,0.4616325507225284,human,UP
ETS2,0.4607226390953305,0.4607226390953305,0.4607226390953305,human,UP
ATP5MC1,0.4567492738877856,0.4567492738877856,0.4567492738877856,human,UP
GGCT,0.4548754506748469,0.4548754506748469,0.4548754506748469,human,UP
SMIM14,0.4542957159779437,0.4542957159779437,0.4542957159779437,human,UP
CD99,0.4531011180684876,0.4531011180684876,0.4531011180684876,human,UP
FAM110C,0.4516543095786217,0.4516543095786217,0.4516543095786217,human,UP
HSPB1,0.4513562145110694,0.4513562145110694,0.4513562145110694,human,UP
DPM3,0.4502888143777853,0.4502888143777853,0.4502888143777853,human,UP
ASAH1,0.4494162433060948,0.4494162433060948,0.4494162433060948,human,UP
TSPAN13,0.4484123962357544,0.4484123962357544,0.4484123962357544,human,UP
GPX3,0.4477254686207454,0.4477254686207454,0.4477254686207454,human,UP
NCOA7,0.440764334962839,0.440764334962839,0.440764334962839,human,UP
PDZK1IP1,0.4386840759753216,0.4386840759753216,0.4386840759753216,human,UP
NFIA,0.4384164067791323,0.4384164067791323,0.4384164067791323,human,UP
ABRACL,0.4373280647722246,0.4373280647722246,0.4373280647722246,human,UP
MT-ND5,0.4353813967625015,0.4353813967625015,0.4353813967625015,human,UP
LMNA,0.4336986057720198,0.4336986057720198,0.4336986057720198,human,UP
GTF3C6,0.4300319150272087,0.4300319150272087,0.4300319150272087,human,UP
C19orf53,0.4291019971165007,0.4291019971165007,0.4291019971165007,human,UP
LGALS3,0.4246027135611814,0.4246027135611814,0.4246027135611814,human,UP
IFI6,0.4229210303390223,0.4229210303390223,0.4229210303390223,human,UP
MIA2,0.422729092825411,0.422729092825411,0.422729092825411,human,UP
CSF3,0.4211403752716805,0.4211403752716805,0.4211403752716805,human,UP
COA8,0.4151798079619989,0.4151798079619989,0.4151798079619989,human,UP
PRKX,0.4142973811621928,0.4142973811621928,0.4142973811621928,human,UP
GSN,0.414244457333391,0.414244457333391,0.414244457333391,human,UP
CTSH,0.414035993265112,0.414035993265112,0.414035993265112,human,UP
SRP14,0.413529060649755,0.413529060649755,0.413529060649755,human,UP
ERLEC1,0.4124424154271285,0.4124424154271285,0.4124424154271285,human,UP
HGD,0.4115334299885057,0.4115334299885057,0.4115334299885057,human,UP
NDUFA7,0.4109884786980806,0.4109884786980806,0.4109884786980806,human,UP
KRTCAP2,0.4098244020959623,0.4098244020959623,0.4098244020959623,human,UP
HPRT1,0.409672498941898,0.409672498941898,0.409672498941898,human,UP
MMP24OS,0.4086222700010834,0.4086222700010834,0.4086222700010834,human,UP
MPC2,0.4080071763560817,0.4080071763560817,0.4080071763560817,human,UP
TMED3,0.4074859752625528,0.4074859752625528,0.4074859752625528,human,UP
ITPKC,0.405603023465509,0.405603023465509,0.405603023465509,human,UP
AGR3,0.4039446295413845,0.4039446295413845,0.4039446295413845,human,UP
ARID5B,0.4028924455900165,0.4028924455900165,0.4028924455900165,human,UP
IFITM2,0.4000511024317221,0.4000511024317221,0.4000511024317221,human,UP
CNPY2,0.3948127280574432,0.3948127280574432,0.3948127280574432,human,UP
SEC11C,0.3938815212903455,0.3938815212903455,0.3938815212903455,human,UP
SFTA2,0.3930873485658366,0.3930873485658366,0.3930873485658366,human,UP
ANAPC16,0.3930671963524918,0.3930671963524918,0.3930671963524918,human,UP
HMGN3,0.3928664851583421,0.3928664851583421,0.3928664851583421,human,UP
PRDX2,0.3927301645939887,0.3927301645939887,0.3927301645939887,human,UP
PPP1R15A,0.3913379823260317,0.3913379823260317,0.3913379823260317,human,UP
NDUFB8,0.3910335717535927,0.3910335717535927,0.3910335717535927,human,UP
TMEM59,0.3910300567937117,0.3910300567937117,0.3910300567937117,human,UP
FIS1,0.3895332873752894,0.3895332873752894,0.3895332873752894,human,UP
SRD5A3,0.3890034204547576,0.3890034204547576,0.3890034204547576,human,UP
TPD52,0.3867931783685681,0.3867931783685681,0.3867931783685681,human,UP
BHLHE40,0.3867517299335116,0.3867517299335116,0.3867517299335116,human,UP
HLA-B,0.3865442943280981,0.3865442943280981,0.3865442943280981,human,UP
PSENEN,0.3862660619382392,0.3862660619382392,0.3862660619382392,human,UP
DANCR,0.3852916971101921,0.3852916971101921,0.3852916971101921,human,UP
HMGCR,0.3851734870971223,0.3851734870971223,0.3851734870971223,human,UP
BHLHE41,0.3849453484345613,0.3849453484345613,0.3849453484345613,human,UP
BLOC1S1,0.3848464121467148,0.3848464121467148,0.3848464121467148,human,UP
TRAPPC6A,0.3847485470216883,0.3847485470216883,0.3847485470216883,human,UP
CIRBP,0.3837070919920067,0.3837070919920067,0.3837070919920067,human,UP
CDKN1A,0.3819581964133234,0.3819581964133234,0.3819581964133234,human,UP
TOMM7,0.3808672028739335,0.3808672028739335,0.3808672028739335,human,UP
HLA-A,0.3801744389334285,0.3801744389334285,0.3801744389334285,human,UP
NDUFA1,0.3790565850451935,0.3790565850451935,0.3790565850451935,human,UP
NFIB,0.3774778859162563,0.3774778859162563,0.3774778859162563,human,UP
HOMER2,0.3771013463834657,0.3771013463834657,0.3771013463834657,human,UP
CAPS,0.3767843606267194,0.3767843606267194,0.3767843606267194,human,UP
SLC39A8,0.376260094547505,0.376260094547505,0.376260094547505,human,UP
MIDN,0.3751003124750472,0.3751003124750472,0.3751003124750472,human,UP
FAM162A,0.3749050081883061,0.3749050081883061,0.3749050081883061,human,UP
NDUFB3,0.3743719831258963,0.3743719831258963,0.3743719831258963,human,UP
CDKN1C,0.3719900639771475,0.3719900639771475,0.3719900639771475,human,UP
TMBIM4,0.3716677027667856,0.3716677027667856,0.3716677027667856,human,UP
COX7A2,0.3713493773452416,0.3713493773452416,0.3713493773452416,human,UP
ERRFI1,0.3709173900089375,0.3709173900089375,0.3709173900089375,human,UP
CITED4,0.3700715268440353,0.3700715268440353,0.3700715268440353,human,UP
C18orf32,0.3691797942626591,0.3691797942626591,0.3691797942626591,human,UP
ATRAID,0.3689226956620814,0.3689226956620814,0.3689226956620814,human,UP
VAMP8,0.3685945587370103,0.3685945587370103,0.3685945587370103,human,UP
SERPING1,0.3680661796245496,0.3680661796245496,0.3680661796245496,human,UP
NAA38,0.3675087768991032,0.3675087768991032,0.3675087768991032,human,UP
PNRC1,0.3665198655376352,0.3665198655376352,0.3665198655376352,human,UP
NME3,0.3640529430347799,0.3640529430347799,0.3640529430347799,human,UP
XBP1,0.3626862553331982,0.3626862553331982,0.3626862553331982,human,UP
RAMP2,0.3621047650935887,0.3621047650935887,0.3621047650935887,human,UP
HADHB,0.3616689340069897,0.3616689340069897,0.3616689340069897,human,UP
H2AFJ,0.3602689133361613,0.3602689133361613,0.3602689133361613,human,UP
ANAPC11,0.3590428862218644,0.3590428862218644,0.3590428862218644,human,UP
GABARAP,0.3588461810979213,0.3588461810979213,0.3588461810979213,human,UP
NDUFC1,0.3587920568313656,0.3587920568313656,0.3587920568313656,human,UP
S100A4,0.3579576304449489,0.3579576304449489,0.3579576304449489,human,UP
CYP3A5,0.3571365968898239,0.3571365968898239,0.3571365968898239,human,UP
LGALS3BP,0.3570945009625793,0.3570945009625793,0.3570945009625793,human,UP
OFD1,0.3564059571067396,0.3564059571067396,0.3564059571067396,human,UP
TMEM219,0.3551409142603505,0.3551409142603505,0.3551409142603505,human,UP
RABAC1,0.3547726817679693,0.3547726817679693,0.3547726817679693,human,UP
RBM3,0.3545239861169602,0.3545239861169602,0.3545239861169602,human,UP
ENPP3,0.3536845225866492,0.3536845225866492,0.3536845225866492,human,UP
VKORC1,0.3533434572814461,0.3533434572814461,0.3533434572814461,human,UP
ATP5PD,0.3528340966378416,0.3528340966378416,0.3528340966378416,human,UP
SLC39A4,0.3526197830677046,0.3526197830677046,0.3526197830677046,human,UP
TMEM14C,0.3512648337307438,0.3512648337307438,0.3512648337307438,human,UP
LAMTOR4,0.3506138186903649,0.3506138186903649,0.3506138186903649,human,UP
C12orf57,0.350056217188506,0.350056217188506,0.350056217188506,human,UP
AGPAT2,0.3476553825054677,0.3476553825054677,0.3476553825054677,human,UP
MTLN,0.3474535007542631,0.3474535007542631,0.3474535007542631,human,UP
PDZD8,0.3471638778752674,0.3471638778752674,0.3471638778752674,human,UP
MAGED1,0.345981443216397,0.345981443216397,0.345981443216397,human,UP
TAGLN2,0.3442557109574906,0.3442557109574906,0.3442557109574906,human,UP
CSRNP1,0.3442366862861113,0.3442366862861113,0.3442366862861113,human,UP
CEBPD,0.3440802290534388,0.3440802290534388,0.3440802290534388,human,UP
ECH1,0.3435059879346258,0.3435059879346258,0.3435059879346258,human,UP
OCIAD2,0.3433901318092416,0.3433901318092416,0.3433901318092416,human,UP
PLAAT4,0.3433571918632198,0.3433571918632198,0.3433571918632198,human,UP
NDUFB2,0.3427676799472497,0.3427676799472497,0.3427676799472497,human,UP
NDUFA2,0.3421741056079173,0.3421741056079173,0.3421741056079173,human,UP
C2CD4B,0.340931570666319,0.340931570666319,0.340931570666319,human,UP
SERP1,0.3408193273961695,0.3408193273961695,0.3408193273961695,human,UP
ID1,0.3386269797660739,0.3386269797660739,0.3386269797660739,human,UP
TMED10,0.3384008432270524,0.3384008432270524,0.3384008432270524,human,UP
PTMA,0.3379722196167307,0.3379722196167307,0.3379722196167307,human,UP
GRN,0.3374832175692766,0.3374832175692766,0.3374832175692766,human,UP
MAFF,0.3366333459993456,0.3366333459993456,0.3366333459993456,human,UP
NINJ1,0.3355784207371394,0.3355784207371394,0.3355784207371394,human,UP
NDUFA3,0.3354586334865068,0.3354586334865068,0.3354586334865068,human,UP
SQLE,0.3343613196581379,0.3343613196581379,0.3343613196581379,human,UP
ATP5IF1,0.3343402303968022,0.3343402303968022,0.3343402303968022,human,UP
NDRG2,0.3341696790798333,0.3341696790798333,0.3341696790798333,human,UP
BCAP29,0.3337802686017691,0.3337802686017691,0.3337802686017691,human,UP
BST2,0.332251776627903,0.332251776627903,0.332251776627903,human,UP
TTC3,0.3321539452087109,0.3321539452087109,0.3321539452087109,human,UP
MIEN1,0.3319995546130042,0.3319995546130042,0.3319995546130042,human,UP
ENAH,0.3314337361893053,0.3314337361893053,0.3314337361893053,human,UP
B2M,0.3313895583089561,0.3313895583089561,0.3313895583089561,human,UP
BTG2,0.3309826494379839,0.3309826494379839,0.3309826494379839,human,UP
UFC1,0.3303616495201749,0.3303616495201749,0.3303616495201749,human,UP
MIR200CHG,0.3302336107819528,0.3302336107819528,0.3302336107819528,human,UP
NDUFB10,0.3300951349747708,0.3300951349747708,0.3300951349747708,human,UP
LAMTOR2,0.3293883775431476,0.3293883775431476,0.3293883775431476,human,UP
SUMF2,0.3279546564742462,0.3279546564742462,0.3279546564742462,human,UP
MFSD2A,0.3275302419195991,0.3275302419195991,0.3275302419195991,human,UP
MDH2,0.3268550010738587,0.3268550010738587,0.3268550010738587,human,UP
TNFSF10,0.3268095511770083,0.3268095511770083,0.3268095511770083,human,UP
COX14,0.3266420960628578,0.3266420960628578,0.3266420960628578,human,UP
NDUFB6,0.3265664256398281,0.3265664256398281,0.3265664256398281,human,UP
ERG28,0.3254879157759893,0.3254879157759893,0.3254879157759893,human,UP
PLPP2,0.3247996377643985,0.3247996377643985,0.3247996377643985,human,UP
ESR1,0.324258812128207,0.324258812128207,0.324258812128207,human,UP
PLLP,0.3231231328390785,0.3231231328390785,0.3231231328390785,human,UP
PSME1,0.3231061032810112,0.3231061032810112,0.3231061032810112,human,UP
ZCRB1,0.3227501890548771,0.3227501890548771,0.3227501890548771,human,UP
RCN2,0.3227085797026974,0.3227085797026974,0.3227085797026974,human,UP
ETFRF1,0.3225795735487433,0.3225795735487433,0.3225795735487433,human,UP
ALKBH7,0.3221878261697924,0.3221878261697924,0.3221878261697924,human,UP
PRDX3,0.3206163803781069,0.3206163803781069,0.3206163803781069,human,UP
IRF1,0.3186476835135639,0.3186476835135639,0.3186476835135639,human,UP
BLVRB,0.3181142119476094,0.3181142119476094,0.3181142119476094,human,UP
HIGD1A,0.3171964846526991,0.3171964846526991,0.3171964846526991,human,UP
NR4A1,0.3171139529953413,0.3171139529953413,0.3171139529953413,human,UP
KRTCAP3,0.3169066153448696,0.3169066153448696,0.3169066153448696,human,UP
MT-ND1,0.3160442556230847,0.3160442556230847,0.3160442556230847,human,UP
TECR,0.3153156636449381,0.3153156636449381,0.3153156636449381,human,UP
NDUFS8,0.3136051441573626,0.3136051441573626,0.3136051441573626,human,UP
NUCB2,0.3131994453027428,0.3131994453027428,0.3131994453027428,human,UP
NPC2,0.3131572911199458,0.3131572911199458,0.3131572911199458,human,UP
MT-ND2,0.3131248294337734,0.3131248294337734,0.3131248294337734,human,UP
SPTSSA,0.3128690591305089,0.3128690591305089,0.3128690591305089,human,UP
ZNHIT1,0.3126028340542877,0.3126028340542877,0.3126028340542877,human,UP
ISG15,0.3125935036037453,0.3125935036037453,0.3125935036037453,human,UP
CTSB,0.3117934054641116,0.3117934054641116,0.3117934054641116,human,UP
APRT,0.3117735322349902,0.3117735322349902,0.3117735322349902,human,UP
UQCRB,0.3111299815545516,0.3111299815545516,0.3111299815545516,human,UP
ATP1A1,0.3111204678529227,0.3111204678529227,0.3111204678529227,human,UP
QPRT,0.3106767390190993,0.3106767390190993,0.3106767390190993,human,UP
CHMP2A,0.3100919859212166,0.3100919859212166,0.3100919859212166,human,UP
SDC2,0.3097283796941837,0.3097283796941837,0.3097283796941837,human,UP
SMIM4,0.3097042530407399,0.3097042530407399,0.3097042530407399,human,UP
NFKBIZ,0.3091102578365024,0.3091102578365024,0.3091102578365024,human,UP
NDUFAF3,0.3076846017622649,0.3076846017622649,0.3076846017622649,human,UP
MUC1,0.30765648181813,0.30765648181813,0.30765648181813,human,UP
SORD,0.3070257511594439,0.3070257511594439,0.3070257511594439,human,UP
TNFRSF10B,0.3068880924526893,0.3068880924526893,0.3068880924526893,human,UP
RPS10,0.3068482631626677,0.3068482631626677,0.3068482631626677,human,UP
SELENOP,0.3065674688214985,0.3065674688214985,0.3065674688214985,human,UP
ZFAND2A,0.3056123059363589,0.3056123059363589,0.3056123059363589,human,UP
CYSTM1,0.305303786428295,0.305303786428295,0.305303786428295,human,UP
MKNK2,0.303992120868105,0.303992120868105,0.303992120868105,human,UP
P4HB,0.3038487903150138,0.3038487903150138,0.3038487903150138,human,UP
ATP5PF,0.3037725733853931,0.3037725733853931,0.3037725733853931,human,UP
DUSP14,0.3034510001389721,0.3034510001389721,0.3034510001389721,human,UP
MPC1,0.3027042798328033,0.3027042798328033,0.3027042798328033,human,UP
COX6B1,0.3021887293161116,0.3021887293161116,0.3021887293161116,human,UP
MT-ATP6,0.302026488875903,0.302026488875903,0.302026488875903,human,UP
MRPL41,0.3014616761394581,0.3014616761394581,0.3014616761394581,human,UP
DEGS2,0.3010644489739617,0.3010644489739617,0.3010644489739617,human,UP
ANXA4,0.2998902871533358,0.2998902871533358,0.2998902871533358,human,UP
PIGT,0.299431213214927,0.299431213214927,0.299431213214927,human,UP
SRSF5,0.2986104843275093,0.2986104843275093,0.2986104843275093,human,UP
PCCA,0.2983033691273664,0.2983033691273664,0.2983033691273664,human,UP
DLX5,0.297864197701178,0.297864197701178,0.297864197701178,human,UP
ENY2,0.2973905980851286,0.2973905980851286,0.2973905980851286,human,UP
SELENOF,0.2972640645725746,0.2972640645725746,0.2972640645725746,human,UP
TCEA3,0.296711665701744,0.296711665701744,0.296711665701744,human,UP
TXNDC17,0.2961622663148309,0.2961622663148309,0.2961622663148309,human,UP
FABP5,0.2956956623539918,0.2956956623539918,0.2956956623539918,human,UP
BMPR1B-DT,0.2955744334406352,0.2955744334406352,0.2955744334406352,human,UP
LIF,0.2953078752078409,0.2953078752078409,0.2953078752078409,human,UP
TXNIP,0.2947846090817261,0.2947846090817261,0.2947846090817261,human,UP
GCHFR,0.2922696180133961,0.2922696180133961,0.2922696180133961,human,UP
PON2,0.2920887342569772,0.2920887342569772,0.2920887342569772,human,UP
OAT,0.2903843420362628,0.2903843420362628,0.2903843420362628,human,UP
PDLIM1,0.2901913916919789,0.2901913916919789,0.2901913916919789,human,UP
FMC1,0.2893734363009901,0.2893734363009901,0.2893734363009901,human,UP
PELI1,0.2883373201591708,0.2883373201591708,0.2883373201591708,human,UP
ABHD5,0.2882817213360547,0.2882817213360547,0.2882817213360547,human,UP
SEC14L1,0.2879130082513648,0.2879130082513648,0.2879130082513648,human,UP
FDFT1,0.2870380250766916,0.2870380250766916,0.2870380250766916,human,UP
MICOS13,0.2868361652215742,0.2868361652215742,0.2868361652215742,human,UP
TUBB2A,0.2864226923590333,0.2864226923590333,0.2864226923590333,human,UP
B3GNT5,0.2863145040076262,0.2863145040076262,0.2863145040076262,human,UP
HSPB11,0.2858660048501278,0.2858660048501278,0.2858660048501278,human,UP
H1F0,0.2850707891125881,0.2850707891125881,0.2850707891125881,human,UP
EPHX1,0.2845440392347114,0.2845440392347114,0.2845440392347114,human,UP
PLIN2,0.2827834942933994,0.2827834942933994,0.2827834942933994,human,UP
LCN12,0.2827785249282417,0.2827785249282417,0.2827785249282417,human,UP
ATOX1,0.2824258422160604,0.2824258422160604,0.2824258422160604,human,UP
NDUFB9,0.282155370437677,0.282155370437677,0.282155370437677,human,UP
HLA-DMB,0.2815696614185799,0.2815696614185799,0.2815696614185799,human,UP
NDUFB1,0.2813042049959726,0.2813042049959726,0.2813042049959726,human,UP
SLC20A1,0.2799323276557703,0.2799323276557703,0.2799323276557703,human,UP
CTNNB1,0.2788033290921796,0.2788033290921796,0.2788033290921796,human,UP
PRSS22,0.2781908640163229,0.2781908640163229,0.2781908640163229,human,UP
CCNA1,0.2780337182759174,0.2780337182759174,0.2780337182759174,human,UP
DPP7,0.2759110309355897,0.2759110309355897,0.2759110309355897,human,UP
SEC22B,0.2755580451161656,0.2755580451161656,0.2755580451161656,human,UP
PGK1,0.2754345715158066,0.2754345715158066,0.2754345715158066,human,UP
PDIA3,0.2751173333741161,0.2751173333741161,0.2751173333741161,human,UP
ALPL,0.2745529712114225,0.2745529712114225,0.2745529712114225,human,UP
AKR1A1,0.2739390888801435,0.2739390888801435,0.2739390888801435,human,UP
