gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
CRISP3,0.7392834641566335,0.7392834641566335,0.7392834641566335,human,UP
RCN1,0.7358181704374971,0.7358181704374971,0.7358181704374971,human,UP
TXNIP,0.7299683403746271,0.7299683403746271,0.7299683403746271,human,UP
ITGB8,0.7272828727355236,0.7272828727355236,0.7272828727355236,human,UP
GCLM,0.7233772525783608,0.7233772525783608,0.7233772525783608,human,UP
AQP3,0.7144066538751707,0.7144066538751707,0.7144066538751707,human,UP
PRDM1,0.7134828375781024,0.7134828375781024,0.7134828375781024,human,UP
MAP2K3,0.7121916208610919,0.7121916208610919,0.7121916208610919,human,UP
KCNK1,0.7115198426603777,0.7115198426603777,0.7115198426603777,human,UP
CYTOR,0.710844252074176,0.710844252074176,0.710844252074176,human,UP
EPHA2,0.7073209422188489,0.7073209422188489,0.7073209422188489,human,UP
SMS,0.7059680939955926,0.7059680939955926,0.7059680939955926,human,UP
GDA,0.6963313106088775,0.6963313106088775,0.6963313106088775,human,UP
CFLAR,0.6908213645444206,0.6908213645444206,0.6908213645444206,human,UP
SAT1,0.6902346015810235,0.6902346015810235,0.6902346015810235,human,UP
SQSTM1,0.688842155001296,0.688842155001296,0.688842155001296,human,UP
DUSP4,0.6873769231964086,0.6873769231964086,0.6873769231964086,human,UP
ITGA6,0.6818879681305263,0.6818879681305263,0.6818879681305263,human,UP
CXCL2,0.6798658032728131,0.6798658032728131,0.6798658032728131,human,UP
CDCP1,0.6768631968629752,0.6768631968629752,0.6768631968629752,human,UP
FTH1,0.676772126727994,0.676772126727994,0.676772126727994,human,UP
IER3,0.6767400718234526,0.6767400718234526,0.6767400718234526,human,UP
UPP1,0.673962065645736,0.673962065645736,0.673962065645736,human,UP
CD47,0.6668244582635329,0.6668244582635329,0.6668244582635329,human,UP
LDHB,0.6662032878102047,0.6662032878102047,0.6662032878102047,human,UP
LCN2,0.6642772772757319,0.6642772772757319,0.6642772772757319,human,UP
ITPKC,0.6638468855191151,0.6638468855191151,0.6638468855191151,human,UP
SGPP2,0.6596049436301099,0.6596049436301099,0.6596049436301099,human,UP
BTG3,0.6581876157243689,0.6581876157243689,0.6581876157243689,human,UP
PIM1,0.6487810728412725,0.6487810728412725,0.6487810728412725,human,UP
CLDN7,0.6486646096554913,0.6486646096554913,0.6486646096554913,human,UP
TUBB2A,0.6461193210726552,0.6461193210726552,0.6461193210726552,human,UP
THAP4,0.6406578932571747,0.6406578932571747,0.6406578932571747,human,UP
HIST1H4C,0.6403231273370323,0.6403231273370323,0.6403231273370323,human,UP
MACF1,0.6356795118062677,0.6356795118062677,0.6356795118062677,human,UP
CST1,0.6354928684962908,0.6354928684962908,0.6354928684962908,human,UP
RRAD,0.6341595032308227,0.6341595032308227,0.6341595032308227,human,UP
EDN1,0.6328441775419194,0.6328441775419194,0.6328441775419194,human,UP
BHLHE40,0.6291701189606599,0.6291701189606599,0.6291701189606599,human,UP
SPHK1,0.6290622930219392,0.6290622930219392,0.6290622930219392,human,UP
CAP1,0.6287535953538573,0.6287535953538573,0.6287535953538573,human,UP
VNN1,0.6283670781494536,0.6283670781494536,0.6283670781494536,human,UP
EFHD2,0.6245400720387831,0.6245400720387831,0.6245400720387831,human,UP
PRELID1,0.6231370460370704,0.6231370460370704,0.6231370460370704,human,UP
LRRFIP1,0.6208718166684148,0.6208718166684148,0.6208718166684148,human,UP
BCL10,0.6182595099523887,0.6182595099523887,0.6182595099523887,human,UP
CDKN1C,0.6169760303865255,0.6169760303865255,0.6169760303865255,human,UP
IL1RN,0.6162405174899356,0.6162405174899356,0.6162405174899356,human,UP
ZFP36L1,0.6135953939767202,0.6135953939767202,0.6135953939767202,human,UP
JUP,0.6130582256550468,0.6130582256550468,0.6130582256550468,human,UP
MAL2,0.6120746884917472,0.6120746884917472,0.6120746884917472,human,UP
HIVEP2,0.6118840740682597,0.6118840740682597,0.6118840740682597,human,UP
KLF3,0.6097647584225677,0.6097647584225677,0.6097647584225677,human,UP
SYNJ2,0.60651915189794,0.60651915189794,0.60651915189794,human,UP
YWHAZ,0.6060373180091574,0.6060373180091574,0.6060373180091574,human,UP
SESTD1,0.6058362468789502,0.6058362468789502,0.6058362468789502,human,UP
H3F3B,0.6000777303442755,0.6000777303442755,0.6000777303442755,human,UP
RHOC,0.5996891326210854,0.5996891326210854,0.5996891326210854,human,UP
ANXA3,0.5994023322588704,0.5994023322588704,0.5994023322588704,human,UP
DENND2C,0.5981606540841375,0.5981606540841375,0.5981606540841375,human,UP
MPZL2,0.5969813596330285,0.5969813596330285,0.5969813596330285,human,UP
CAPN2,0.5968477964116375,0.5968477964116375,0.5968477964116375,human,UP
CRIM1,0.5961932539910844,0.5961932539910844,0.5961932539910844,human,UP
CEACAM1,0.5902235868342391,0.5902235868342391,0.5902235868342391,human,UP
CDKN1A,0.5885149900709077,0.5885149900709077,0.5885149900709077,human,UP
CSNK1E,0.5877317664804651,0.5877317664804651,0.5877317664804651,human,UP
MAP4K4,0.587094277813039,0.587094277813039,0.587094277813039,human,UP
C15orf48,0.5864404319599837,0.5864404319599837,0.5864404319599837,human,UP
NEDD4L,0.5850189027330608,0.5850189027330608,0.5850189027330608,human,UP
NFKBIZ,0.584664362423934,0.584664362423934,0.584664362423934,human,UP
NFE2L2,0.5824757759068246,0.5824757759068246,0.5824757759068246,human,UP
RETREG1,0.5786817339137367,0.5786817339137367,0.5786817339137367,human,UP
TMC5,0.5774018899255493,0.5774018899255493,0.5774018899255493,human,UP
SMAD3,0.575899073796269,0.575899073796269,0.575899073796269,human,UP
RALA,0.5747226468514951,0.5747226468514951,0.5747226468514951,human,UP
PLS3,0.574664616379229,0.574664616379229,0.574664616379229,human,UP
RHOF,0.5695842025911042,0.5695842025911042,0.5695842025911042,human,UP
MIDN,0.5689191279870554,0.5689191279870554,0.5689191279870554,human,UP
RASA2,0.5687003876871486,0.5687003876871486,0.5687003876871486,human,UP
C2CD4A,0.5684436918124411,0.5684436918124411,0.5684436918124411,human,UP
AHNAK,0.5680335176734577,0.5680335176734577,0.5680335176734577,human,UP
PPP1CB,0.563597009099007,0.563597009099007,0.563597009099007,human,UP
RAB9A,0.5633800981822437,0.5633800981822437,0.5633800981822437,human,UP
ARPC2,0.5630561349230603,0.5630561349230603,0.5630561349230603,human,UP
SVIL,0.5628772732369951,0.5628772732369951,0.5628772732369951,human,UP
BIRC3,0.5626320885501226,0.5626320885501226,0.5626320885501226,human,UP
IQGAP1,0.5624944036803492,0.5624944036803492,0.5624944036803492,human,UP
SGMS2,0.5623132303820223,0.5623132303820223,0.5623132303820223,human,UP
RAC1,0.561585328997888,0.561585328997888,0.561585328997888,human,UP
LDHA,0.5601935455303066,0.5601935455303066,0.5601935455303066,human,UP
CALM2,0.5600837606228031,0.5600837606228031,0.5600837606228031,human,UP
UCA1,0.559244169926282,0.559244169926282,0.559244169926282,human,UP
CPEB4,0.5579761715185634,0.5579761715185634,0.5579761715185634,human,UP
SQOR,0.5570370532910608,0.5570370532910608,0.5570370532910608,human,UP
F2RL1,0.5543635255164615,0.5543635255164615,0.5543635255164615,human,UP
TNFAIP3,0.5511858720957088,0.5511858720957088,0.5511858720957088,human,UP
PDLIM5,0.5507350108350944,0.5507350108350944,0.5507350108350944,human,UP
HLA-E,0.545223227616153,0.545223227616153,0.545223227616153,human,UP
TNIP1,0.5449170399308135,0.5449170399308135,0.5449170399308135,human,UP
MBP,0.5419518448390512,0.5419518448390512,0.5419518448390512,human,UP
ELL2,0.5416031535484451,0.5416031535484451,0.5416031535484451,human,UP
MGST1,0.5398793058916334,0.5398793058916334,0.5398793058916334,human,UP
ERO1A,0.5393663523314414,0.5393663523314414,0.5393663523314414,human,UP
ACSL5,0.5377495826773688,0.5377495826773688,0.5377495826773688,human,UP
RGCC,0.5375826405736448,0.5375826405736448,0.5375826405736448,human,UP
CTTNBP2NL,0.5366272428509544,0.5366272428509544,0.5366272428509544,human,UP
DDIT4,0.5336935191868593,0.5336935191868593,0.5336935191868593,human,UP
KLF5,0.533515227045319,0.533515227045319,0.533515227045319,human,UP
OCIAD2,0.5328492318006997,0.5328492318006997,0.5328492318006997,human,UP
MTRNR2L12,0.5325349780239252,0.5325349780239252,0.5325349780239252,human,UP
GPX4,0.5310861739916986,0.5310861739916986,0.5310861739916986,human,UP
PLEC,0.5310569739411493,0.5310569739411493,0.5310569739411493,human,UP
AGO2,0.5286526655317618,0.5286526655317618,0.5286526655317618,human,UP
IFNGR2,0.5279293668851938,0.5279293668851938,0.5279293668851938,human,UP
TUBB4B,0.5276771383805943,0.5276771383805943,0.5276771383805943,human,UP
PHLDA1,0.5271685468331213,0.5271685468331213,0.5271685468331213,human,UP
MSN,0.5246617120132075,0.5246617120132075,0.5246617120132075,human,UP
LRATD2,0.5242750547851229,0.5242750547851229,0.5242750547851229,human,UP
ETS1,0.5225122563856146,0.5225122563856146,0.5225122563856146,human,UP
RIN2,0.5216305573112725,0.5216305573112725,0.5216305573112725,human,UP
MPRIP,0.5206591166514641,0.5206591166514641,0.5206591166514641,human,UP
AKIRIN2,0.5199075269352182,0.5199075269352182,0.5199075269352182,human,UP
S100A1,0.5192961322920407,0.5192961322920407,0.5192961322920407,human,UP
TEAD1,0.5180443605353657,0.5180443605353657,0.5180443605353657,human,UP
MFAP5,0.5175035578398427,0.5175035578398427,0.5175035578398427,human,UP
HILPDA,0.5173645123506521,0.5173645123506521,0.5173645123506521,human,UP
MT1G,0.5168746401475408,0.5168746401475408,0.5168746401475408,human,UP
CHMP4B,0.5160845501366331,0.5160845501366331,0.5160845501366331,human,UP
ARHGAP29,0.5149363560945188,0.5149363560945188,0.5149363560945188,human,UP
CP,0.51444154347593,0.51444154347593,0.51444154347593,human,UP
LYPD3,0.5140838846225686,0.5140838846225686,0.5140838846225686,human,UP
ARL6IP1,0.5136380822366224,0.5136380822366224,0.5136380822366224,human,UP
MET,0.5126281416431993,0.5126281416431993,0.5126281416431993,human,UP
SLC4A7,0.5123920884593418,0.5123920884593418,0.5123920884593418,human,UP
SDCBP,0.5115385476905814,0.5115385476905814,0.5115385476905814,human,UP
N4BP1,0.5082222505819001,0.5082222505819001,0.5082222505819001,human,UP
B2M,0.5075676090260872,0.5075676090260872,0.5075676090260872,human,UP
NAV2,0.5066034898148792,0.5066034898148792,0.5066034898148792,human,UP
RNF39,0.5054795740843019,0.5054795740843019,0.5054795740843019,human,UP
SYNE2,0.5053631802085627,0.5053631802085627,0.5053631802085627,human,UP
CASC19,0.5020286973715244,0.5020286973715244,0.5020286973715244,human,UP
ACTR3,0.501259956256251,0.501259956256251,0.501259956256251,human,UP
ACTB,0.4995981532936176,0.4995981532936176,0.4995981532936176,human,UP
ECE1,0.4990981495418411,0.4990981495418411,0.4990981495418411,human,UP
SETX,0.498905709711754,0.498905709711754,0.498905709711754,human,UP
ARF6,0.4972358214251213,0.4972358214251213,0.4972358214251213,human,UP
CYP3A5,0.4963231141138956,0.4963231141138956,0.4963231141138956,human,UP
APOL1,0.495708707400948,0.495708707400948,0.495708707400948,human,UP
RALGDS,0.4953828922771673,0.4953828922771673,0.4953828922771673,human,UP
CLDN4,0.4938757066852766,0.4938757066852766,0.4938757066852766,human,UP
GAL,0.4894664750029338,0.4894664750029338,0.4894664750029338,human,UP
MT1H,0.4892187733992768,0.4892187733992768,0.4892187733992768,human,UP
UBE2D1,0.4885364369656214,0.4885364369656214,0.4885364369656214,human,UP
SLC18A2,0.487922504776957,0.487922504776957,0.487922504776957,human,UP
YOD1,0.4874824124374572,0.4874824124374572,0.4874824124374572,human,UP
CAPZA2,0.4823835998530028,0.4823835998530028,0.4823835998530028,human,UP
PSORS1C3,0.482189102110602,0.482189102110602,0.482189102110602,human,UP
CDV3,0.4810177897581429,0.4810177897581429,0.4810177897581429,human,UP
GCNT3,0.4768149305450078,0.4768149305450078,0.4768149305450078,human,UP
ADM,0.4765169639616713,0.4765169639616713,0.4765169639616713,human,UP
SAA2,0.4757659501592048,0.4757659501592048,0.4757659501592048,human,UP
MT1A,0.474812015828963,0.474812015828963,0.474812015828963,human,UP
DIAPH1,0.4722414415564138,0.4722414415564138,0.4722414415564138,human,UP
MRPS24,0.4719794020525605,0.4719794020525605,0.4719794020525605,human,UP
KRT18,0.4687642454512404,0.4687642454512404,0.4687642454512404,human,UP
PELI1,0.4684910805384639,0.4684910805384639,0.4684910805384639,human,UP
ANXA5,0.4681264785098893,0.4681264785098893,0.4681264785098893,human,UP
AKAP13,0.4679652168096116,0.4679652168096116,0.4679652168096116,human,UP
EPS8,0.4674981689610164,0.4674981689610164,0.4674981689610164,human,UP
BCL2L1,0.4648207131835069,0.4648207131835069,0.4648207131835069,human,UP
IRF7,0.4619132171943236,0.4619132171943236,0.4619132171943236,human,UP
NABP1,0.4615986994050643,0.4615986994050643,0.4615986994050643,human,UP
VCL,0.461513718816761,0.461513718816761,0.461513718816761,human,UP
SPINT1,0.4609395298140082,0.4609395298140082,0.4609395298140082,human,UP
HBEGF,0.4596908524656917,0.4596908524656917,0.4596908524656917,human,UP
ALCAM,0.4596812586239609,0.4596812586239609,0.4596812586239609,human,UP
BRI3,0.45922856689168,0.45922856689168,0.45922856689168,human,UP
IL1B,0.4586784856576372,0.4586784856576372,0.4586784856576372,human,UP
ACTG1,0.4570725351370992,0.4570725351370992,0.4570725351370992,human,UP
RIOK3,0.4564484167920486,0.4564484167920486,0.4564484167920486,human,UP
BASP1,0.4557791016019666,0.4557791016019666,0.4557791016019666,human,UP
MRPL44,0.4544278521664026,0.4544278521664026,0.4544278521664026,human,UP
IGFBP7,0.4525369438079747,0.4525369438079747,0.4525369438079747,human,UP
RASGRP3,0.451939250466072,0.451939250466072,0.451939250466072,human,UP
GAREM1,0.4501000019580528,0.4501000019580528,0.4501000019580528,human,UP
FTL,0.4482249680038439,0.4482249680038439,0.4482249680038439,human,UP
H2AFZ,0.4479339411981087,0.4479339411981087,0.4479339411981087,human,UP
COL1A2,0.4466991576193817,0.4466991576193817,0.4466991576193817,human,UP
ALPL,0.4454842972371934,0.4454842972371934,0.4454842972371934,human,UP
GRAMD2B,0.4443400023050998,0.4443400023050998,0.4443400023050998,human,UP
CHIC2,0.4431028195093383,0.4431028195093383,0.4431028195093383,human,UP
TFPI2,0.4423933842215111,0.4423933842215111,0.4423933842215111,human,UP
UGCG,0.4420770078419491,0.4420770078419491,0.4420770078419491,human,UP
DSP,0.4420692228302008,0.4420692228302008,0.4420692228302008,human,UP
PMEPA1,0.4405137526352091,0.4405137526352091,0.4405137526352091,human,UP
SNX9,0.4402429571391993,0.4402429571391993,0.4402429571391993,human,UP
GLRX,0.4400458065655624,0.4400458065655624,0.4400458065655624,human,UP
HIST1H1C,0.4393743299382861,0.4393743299382861,0.4393743299382861,human,UP
BAG1,0.4387833034493553,0.4387833034493553,0.4387833034493553,human,UP
RXFP1,0.4368682489716806,0.4368682489716806,0.4368682489716806,human,UP
INSIG1,0.4364951409206678,0.4364951409206678,0.4364951409206678,human,UP
JPT1,0.4353552050352443,0.4353552050352443,0.4353552050352443,human,UP
HMGCS1,0.4350104626357234,0.4350104626357234,0.4350104626357234,human,UP
ZBTB20,0.4349003457788863,0.4349003457788863,0.4349003457788863,human,UP
ANKRD36C,0.4347899225754618,0.4347899225754618,0.4347899225754618,human,UP
TMBIM1,0.4344392181831639,0.4344392181831639,0.4344392181831639,human,UP
MXD1,0.4337733389937365,0.4337733389937365,0.4337733389937365,human,UP
SERTAD2,0.433141934906486,0.433141934906486,0.433141934906486,human,UP
TP53BP2,0.4328080887690877,0.4328080887690877,0.4328080887690877,human,UP
CD99,0.4321621362856134,0.4321621362856134,0.4321621362856134,human,UP
PNPLA8,0.4310230125250445,0.4310230125250445,0.4310230125250445,human,UP
PTP4A2,0.4306002361824905,0.4306002361824905,0.4306002361824905,human,UP
UBE2H,0.4291356679974319,0.4291356679974319,0.4291356679974319,human,UP
RIPK2,0.4282707812448926,0.4282707812448926,0.4282707812448926,human,UP
LMNA,0.4277958608960646,0.4277958608960646,0.4277958608960646,human,UP
C9orf72,0.4268083871762817,0.4268083871762817,0.4268083871762817,human,UP
CREBRF,0.4262010386264277,0.4262010386264277,0.4262010386264277,human,UP
ZC3H12A,0.4252609112901771,0.4252609112901771,0.4252609112901771,human,UP
CLTB,0.4240657845011129,0.4240657845011129,0.4240657845011129,human,UP
ARPP19,0.4222742635520164,0.4222742635520164,0.4222742635520164,human,UP
INPP1,0.4218489154664827,0.4218489154664827,0.4218489154664827,human,UP
HLA-B,0.4215834103684735,0.4215834103684735,0.4215834103684735,human,UP
RTN4,0.4214050153419868,0.4214050153419868,0.4214050153419868,human,UP
DUSP14,0.4207506791633999,0.4207506791633999,0.4207506791633999,human,UP
NIBAN2,0.42039081292523,0.42039081292523,0.42039081292523,human,UP
RASD1,0.4190533986480891,0.4190533986480891,0.4190533986480891,human,UP
IL6ST,0.4179340155108584,0.4179340155108584,0.4179340155108584,human,UP
ANKLE2,0.416911645389298,0.416911645389298,0.416911645389298,human,UP
CEMIP2,0.4168470192857651,0.4168470192857651,0.4168470192857651,human,UP
PRRG4,0.4165634708197665,0.4165634708197665,0.4165634708197665,human,UP
PLCG2,0.4154845072571014,0.4154845072571014,0.4154845072571014,human,UP
POLD4,0.4147415047031215,0.4147415047031215,0.4147415047031215,human,UP
SPTSSA,0.4145924427893704,0.4145924427893704,0.4145924427893704,human,UP
EHD1,0.414172065938378,0.414172065938378,0.414172065938378,human,UP
RAPH1,0.4125736468691993,0.4125736468691993,0.4125736468691993,human,UP
PTPN12,0.4121710698571427,0.4121710698571427,0.4121710698571427,human,UP
APOL2,0.4121141013635437,0.4121141013635437,0.4121141013635437,human,UP
LRRC8A,0.4106802656495915,0.4106802656495915,0.4106802656495915,human,UP
DRAP1,0.4100523442037283,0.4100523442037283,0.4100523442037283,human,UP
MYO6,0.4093480339836649,0.4093480339836649,0.4093480339836649,human,UP
ACTN4,0.4085658548698952,0.4085658548698952,0.4085658548698952,human,UP
MAP3K8,0.4072731957460709,0.4072731957460709,0.4072731957460709,human,UP
SLCO4A1,0.406598949020761,0.406598949020761,0.406598949020761,human,UP
NFKBIA,0.4062998200064074,0.4062998200064074,0.4062998200064074,human,UP
CALM1,0.4053241316632161,0.4053241316632161,0.4053241316632161,human,UP
MT1M,0.4044739993343134,0.4044739993343134,0.4044739993343134,human,UP
TXN,0.4044352041094674,0.4044352041094674,0.4044352041094674,human,UP
SEPTIN10,0.4034451330129993,0.4034451330129993,0.4034451330129993,human,UP
ARL8B,0.4032457629089059,0.4032457629089059,0.4032457629089059,human,UP
C6orf132,0.4015319342390055,0.4015319342390055,0.4015319342390055,human,UP
FHL2,0.399935914784403,0.399935914784403,0.399935914784403,human,UP
PPP1R14B,0.3975711530174495,0.3975711530174495,0.3975711530174495,human,UP
SLC12A7,0.39734834408836,0.39734834408836,0.39734834408836,human,UP
MYL12A,0.3968890626588681,0.3968890626588681,0.3968890626588681,human,UP
HMOX2,0.3968816089448564,0.3968816089448564,0.3968816089448564,human,UP
PLEKHB2,0.3957875875413397,0.3957875875413397,0.3957875875413397,human,UP
ATXN1,0.3950505175403097,0.3950505175403097,0.3950505175403097,human,UP
YBX3,0.3948960058957267,0.3948960058957267,0.3948960058957267,human,UP
UNC5B-AS1,0.3936915082678449,0.3936915082678449,0.3936915082678449,human,UP
MYH9,0.3933157035996542,0.3933157035996542,0.3933157035996542,human,UP
NET1,0.3923082684755321,0.3923082684755321,0.3923082684755321,human,UP
BCL9L,0.3915347155521773,0.3915347155521773,0.3915347155521773,human,UP
NR1D1,0.3898130908877202,0.3898130908877202,0.3898130908877202,human,UP
UBALD2,0.3886049685911266,0.3886049685911266,0.3886049685911266,human,UP
PRDX1,0.3882577258316773,0.3882577258316773,0.3882577258316773,human,UP
ERRFI1,0.3878924143723319,0.3878924143723319,0.3878924143723319,human,UP
VASP,0.3878689532768552,0.3878689532768552,0.3878689532768552,human,UP
CAV1,0.3876502312613863,0.3876502312613863,0.3876502312613863,human,UP
ADAM9,0.3872936289897451,0.3872936289897451,0.3872936289897451,human,UP
PPTC7,0.3856633160160907,0.3856633160160907,0.3856633160160907,human,UP
TMCC3,0.3851218984565021,0.3851218984565021,0.3851218984565021,human,UP
MAPK6,0.3827509415707749,0.3827509415707749,0.3827509415707749,human,UP
CSTB,0.3826965183991242,0.3826965183991242,0.3826965183991242,human,UP
CARHSP1,0.3819074971949408,0.3819074971949408,0.3819074971949408,human,UP
SOWAHC,0.3816986934139053,0.3816986934139053,0.3816986934139053,human,UP
HECTD1,0.3811769613665332,0.3811769613665332,0.3811769613665332,human,UP
DSG2,0.3803598330251846,0.3803598330251846,0.3803598330251846,human,UP
PAX8,0.3789618962080042,0.3789618962080042,0.3789618962080042,human,UP
GALNT3,0.378629316861502,0.378629316861502,0.378629316861502,human,UP
ASPH,0.377416391658291,0.377416391658291,0.377416391658291,human,UP
LDLR,0.3760262373894803,0.3760262373894803,0.3760262373894803,human,UP
