gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
HNRNPH1,0.2980782735301202,0.2980782735301202,0.2980782735301202,human,UP
S100A13,0.2965330676484346,0.2965330676484346,0.2965330676484346,human,UP
ZFP36L2,0.2965055845652349,0.2965055845652349,0.2965055845652349,human,UP
MMP14,0.2934833998842441,0.2934833998842441,0.2934833998842441,human,UP
C1R,0.2900193514119054,0.2900193514119054,0.2900193514119054,human,UP
CFD,0.2888772068902855,0.2888772068902855,0.2888772068902855,human,UP
MFGE8,0.2881552220800279,0.2881552220800279,0.2881552220800279,human,UP
PKIG,0.2866810065074947,0.2866810065074947,0.2866810065074947,human,UP
EMP1,0.2865610034840427,0.2865610034840427,0.2865610034840427,human,UP
LINC01578,0.2858173997146125,0.2858173997146125,0.2858173997146125,human,UP
FAM43A,0.2856378703279991,0.2856378703279991,0.2856378703279991,human,UP
ITGA1,0.2854336956295995,0.2854336956295995,0.2854336956295995,human,UP
FOSB,0.2844003729841993,0.2844003729841993,0.2844003729841993,human,UP
REL,0.2835341181545529,0.2835341181545529,0.2835341181545529,human,UP
IFITM1,0.283152328755899,0.283152328755899,0.283152328755899,human,UP
JUNB,0.2814850288659714,0.2814850288659714,0.2814850288659714,human,UP
CRIP1,0.280755189713181,0.280755189713181,0.280755189713181,human,UP
RCN3,0.2805843689954238,0.2805843689954238,0.2805843689954238,human,UP
CTSH,0.2804828933011664,0.2804828933011664,0.2804828933011664,human,UP
TMSB10,0.2785364025937929,0.2785364025937929,0.2785364025937929,human,UP
MME,0.2730841523463041,0.2730841523463041,0.2730841523463041,human,UP
MYH9,0.27240699811515,0.27240699811515,0.27240699811515,human,UP
TNFRSF6B,0.2722230072600711,0.2722230072600711,0.2722230072600711,human,UP
S100A11,0.2706684734398337,0.2706684734398337,0.2706684734398337,human,UP
PDLIM7,0.2703578307741197,0.2703578307741197,0.2703578307741197,human,UP
CDKN1A,0.2668225884819646,0.2668225884819646,0.2668225884819646,human,UP
HIST1H1C,0.2650476544534328,0.2650476544534328,0.2650476544534328,human,UP
GPNMB,0.2647862224219152,0.2647862224219152,0.2647862224219152,human,UP
MXRA8,0.2645561370235614,0.2645561370235614,0.2645561370235614,human,UP
SLC20A1,0.2645396279906814,0.2645396279906814,0.2645396279906814,human,UP
SLC3A2,0.2638260613064844,0.2638260613064844,0.2638260613064844,human,UP
LGALS3,0.2632107560644603,0.2632107560644603,0.2632107560644603,human,UP
FSCN1,0.2606185751652635,0.2606185751652635,0.2606185751652635,human,UP
SERPING1,0.2603283628944071,0.2603283628944071,0.2603283628944071,human,UP
MAFB,0.2583707599699725,0.2583707599699725,0.2583707599699725,human,UP
RNF145,0.2569356625073088,0.2569356625073088,0.2569356625073088,human,UP
RRAD,0.256698089625365,0.256698089625365,0.256698089625365,human,UP
MCL1,0.2560581807059221,0.2560581807059221,0.2560581807059221,human,UP
ACTG1,0.2554914604449019,0.2554914604449019,0.2554914604449019,human,UP
WSB1,0.2548088010538263,0.2548088010538263,0.2548088010538263,human,UP
ANKRD10,0.2546986610128215,0.2546986610128215,0.2546986610128215,human,UP
TPM1,0.2534119607419263,0.2534119607419263,0.2534119607419263,human,UP
EFHD2,0.2525607736218645,0.2525607736218645,0.2525607736218645,human,UP
ANKRD28,0.2523848330222174,0.2523848330222174,0.2523848330222174,human,UP
TNFAIP2,0.2509579651115696,0.2509579651115696,0.2509579651115696,human,UP
PDPN,0.2506695073831964,0.2506695073831964,0.2506695073831964,human,UP
CD248,0.2505847967751365,0.2505847967751365,0.2505847967751365,human,UP
F3,0.2499314057685146,0.2499314057685146,0.2499314057685146,human,UP
TPM2,0.249022999558294,0.249022999558294,0.249022999558294,human,UP
C1S,0.2486032026675256,0.2486032026675256,0.2486032026675256,human,UP
PLCG2,0.2484280462000554,0.2484280462000554,0.2484280462000554,human,UP
H19,0.2469679377449729,0.2469679377449729,0.2469679377449729,human,UP
