gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
GEM,1.372266411696323,1.372266411696323,1.372266411696323,human,UP
PNRC1,1.362236056271002,1.362236056271002,1.362236056271002,human,UP
NFKBIZ,1.307744385019969,1.307744385019969,1.307744385019969,human,UP
TIMP3,1.28851177678326,1.28851177678326,1.28851177678326,human,UP
SAT1,1.284568056251318,1.284568056251318,1.284568056251318,human,UP
TNFAIP3,1.273454311328262,1.273454311328262,1.273454311328262,human,UP
GADD45A,1.255134988298081,1.255134988298081,1.255134988298081,human,UP
MAFF,1.245171763688333,1.245171763688333,1.245171763688333,human,UP
RND3,1.239453039691294,1.239453039691294,1.239453039691294,human,UP
LMNA,1.238401968424016,1.238401968424016,1.238401968424016,human,UP
DNAJB4,1.223792532444981,1.223792532444981,1.223792532444981,human,UP
TNFAIP2,1.214369518952017,1.214369518952017,1.214369518952017,human,UP
HSP90AB1,1.209415200219869,1.209415200219869,1.209415200219869,human,UP
CXCL8,1.202543072062629,1.202543072062629,1.202543072062629,human,UP
MEG3,1.194218648434421,1.194218648434421,1.194218648434421,human,UP
SERTAD1,1.189898171781135,1.189898171781135,1.189898171781135,human,UP
CAV1,1.179501355826506,1.179501355826506,1.179501355826506,human,UP
ERRFI1,1.172050328736399,1.172050328736399,1.172050328736399,human,UP
MEG8,1.170169704384673,1.170169704384673,1.170169704384673,human,UP
PLIN2,1.164230489181975,1.164230489181975,1.164230489181975,human,UP
AKAP12,1.147673427921149,1.147673427921149,1.147673427921149,human,UP
TNFRSF12A,1.146733699545273,1.146733699545273,1.146733699545273,human,UP
ARID5B,1.116497772187343,1.116497772187343,1.116497772187343,human,UP
GPRC5A,1.10614585828759,1.10614585828759,1.10614585828759,human,UP
TSC22D2,1.095762240737198,1.095762240737198,1.095762240737198,human,UP
BTG2,1.095049372817935,1.095049372817935,1.095049372817935,human,UP
DUSP1,1.090928857372483,1.090928857372483,1.090928857372483,human,UP
ANXA1,1.085161371308137,1.085161371308137,1.085161371308137,human,UP
CCN1,1.081022737640912,1.081022737640912,1.081022737640912,human,UP
CEBPB,1.058105240413164,1.058105240413164,1.058105240413164,human,UP
PIM1,1.037064069536475,1.037064069536475,1.037064069536475,human,UP
FOSB,1.033845371400006,1.033845371400006,1.033845371400006,human,UP
ANKRD28,1.031809672303315,1.031809672303315,1.031809672303315,human,UP
MAP3K8,1.025455214692871,1.025455214692871,1.025455214692871,human,UP
ZFP36,1.023691229245579,1.023691229245579,1.023691229245579,human,UP
IER5,1.00841839727862,1.00841839727862,1.00841839727862,human,UP
FN1,0.9905406375987263,0.9905406375987263,0.9905406375987263,human,UP
CKS2,0.9766344705095912,0.9766344705095912,0.9766344705095912,human,UP
WTAP,0.9749776818709242,0.9749776818709242,0.9749776818709242,human,UP
SQSTM1,0.9741537226113604,0.9741537226113604,0.9741537226113604,human,UP
CYTOR,0.97236197830913,0.97236197830913,0.97236197830913,human,UP
FOS,0.9677602098425416,0.9677602098425416,0.9677602098425416,human,UP
MAP1LC3B,0.9662088696135224,0.9662088696135224,0.9662088696135224,human,UP
UBB,0.959389839025397,0.959389839025397,0.959389839025397,human,UP
RPS20,0.9544396580446376,0.9544396580446376,0.9544396580446376,human,UP
BTG3,0.9472792317841434,0.9472792317841434,0.9472792317841434,human,UP
IGFBP6,0.9449380563986556,0.9449380563986556,0.9449380563986556,human,UP
DNAJB6,0.9421211951839727,0.9421211951839727,0.9421211951839727,human,UP
CLK1,0.9340189640634532,0.9340189640634532,0.9340189640634532,human,UP
JUN,0.9252688901935332,0.9252688901935332,0.9252688901935332,human,UP
TRIB1,0.9230659800703894,0.9230659800703894,0.9230659800703894,human,UP
CCL2,0.9175169659488625,0.9175169659488625,0.9175169659488625,human,UP
PRDM1,0.904519527184154,0.904519527184154,0.904519527184154,human,UP
ERN1,0.8980106600928017,0.8980106600928017,0.8980106600928017,human,UP
HSPA8,0.8953356304429736,0.8953356304429736,0.8953356304429736,human,UP
CLEC2B,0.8906323434666992,0.8906323434666992,0.8906323434666992,human,UP
ZFP36L1,0.8891582256951649,0.8891582256951649,0.8891582256951649,human,UP
JUND,0.8784314356162173,0.8784314356162173,0.8784314356162173,human,UP
TAGLN,0.878069983566474,0.878069983566474,0.878069983566474,human,UP
ATP13A3,0.8572214013280888,0.8572214013280888,0.8572214013280888,human,UP
CHORDC1,0.8563295226378594,0.8563295226378594,0.8563295226378594,human,UP
MCL1,0.8538395238759793,0.8538395238759793,0.8538395238759793,human,UP
KLF4,0.8510940515665852,0.8510940515665852,0.8510940515665852,human,UP
PMAIP1,0.8495598612284156,0.8495598612284156,0.8495598612284156,human,UP
CAVIN1,0.8495011800990819,0.8495011800990819,0.8495011800990819,human,UP
RGCC,0.8458957165797651,0.8458957165797651,0.8458957165797651,human,UP
MRPL18,0.8453563593578484,0.8453563593578484,0.8453563593578484,human,UP
LINC-PINT,0.8371109715427354,0.8371109715427354,0.8371109715427354,human,UP
EGR1,0.8358989214154691,0.8358989214154691,0.8358989214154691,human,UP
FTL,0.8341972662843951,0.8341972662843951,0.8341972662843951,human,UP
CTNNAL1,0.833491354691115,0.833491354691115,0.833491354691115,human,UP
RTN4,0.833038390837106,0.833038390837106,0.833038390837106,human,UP
SLC2A3,0.8316313500920522,0.8316313500920522,0.8316313500920522,human,UP
SPAG9,0.82221577805677,0.82221577805677,0.82221577805677,human,UP
GABARAPL1,0.8190816188700704,0.8190816188700704,0.8190816188700704,human,UP
NFKB1,0.8174759874620348,0.8174759874620348,0.8174759874620348,human,UP
ZFAND5,0.8163433371292179,0.8163433371292179,0.8163433371292179,human,UP
PLAUR,0.8096455709600707,0.8096455709600707,0.8096455709600707,human,UP
RRAD,0.8089316541909961,0.8089316541909961,0.8089316541909961,human,UP
CDKN1A,0.8078221232203975,0.8078221232203975,0.8078221232203975,human,UP
UGCG,0.8031756209626393,0.8031756209626393,0.8031756209626393,human,UP
MALAT1,0.8020522865603361,0.8020522865603361,0.8020522865603361,human,UP
WEE1,0.8010579904368054,0.8010579904368054,0.8010579904368054,human,UP
MT2A,0.7910083632856173,0.7910083632856173,0.7910083632856173,human,UP
RHOB,0.7842267514973036,0.7842267514973036,0.7842267514973036,human,UP
HSPA5,0.7830302150240365,0.7830302150240365,0.7830302150240365,human,UP
REL,0.7749902729265394,0.7749902729265394,0.7749902729265394,human,UP
GADD45G,0.7740893747180915,0.7740893747180915,0.7740893747180915,human,UP
KLF2,0.7662105795001874,0.7662105795001874,0.7662105795001874,human,UP
JMJD1C,0.7635218629091656,0.7635218629091656,0.7635218629091656,human,UP
CACYBP,0.7631742312250215,0.7631742312250215,0.7631742312250215,human,UP
BMP2,0.7628927541925562,0.7628927541925562,0.7628927541925562,human,UP
EGR3,0.7623321100801352,0.7623321100801352,0.7623321100801352,human,UP
CNN1,0.75901105749976,0.75901105749976,0.75901105749976,human,UP
HSPE1,0.7586147944683992,0.7586147944683992,0.7586147944683992,human,UP
DNAJA4,0.758186321877303,0.758186321877303,0.758186321877303,human,UP
FAM107B,0.7567684574927313,0.7567684574927313,0.7567684574927313,human,UP
BRD2,0.7552924997467496,0.7552924997467496,0.7552924997467496,human,UP
PHLDA2,0.7527679510441978,0.7527679510441978,0.7527679510441978,human,UP
MIR22HG,0.7516390325074659,0.7516390325074659,0.7516390325074659,human,UP
GDF15,0.7496491617044264,0.7496491617044264,0.7496491617044264,human,UP
PLCG2,0.7472394036607894,0.7472394036607894,0.7472394036607894,human,UP
DUSP5,0.7463498677916736,0.7463498677916736,0.7463498677916736,human,UP
KLF9,0.7419759052420121,0.7419759052420121,0.7419759052420121,human,UP
SERPINH1,0.7368542617901668,0.7368542617901668,0.7368542617901668,human,UP
CSRNP1,0.7367352940401295,0.7367352940401295,0.7367352940401295,human,UP
ZBTB21,0.7357774508190265,0.7357774508190265,0.7357774508190265,human,UP
MRPS24,0.7334298050153567,0.7334298050153567,0.7334298050153567,human,UP
MIR222HG,0.7305289826815331,0.7305289826815331,0.7305289826815331,human,UP
SOCS3,0.7300618377320605,0.7300618377320605,0.7300618377320605,human,UP
RPS2,0.7292599356392753,0.7292599356392753,0.7292599356392753,human,UP
LDLR,0.7279842093551974,0.7279842093551974,0.7279842093551974,human,UP
MAP2K3,0.7260075631501973,0.7260075631501973,0.7260075631501973,human,UP
PLAT,0.7240209867940667,0.7240209867940667,0.7240209867940667,human,UP
PHLDA1,0.723922116491763,0.723922116491763,0.723922116491763,human,UP
RBBP6,0.7188371275052077,0.7188371275052077,0.7188371275052077,human,UP
HMGA1,0.708458104684285,0.708458104684285,0.708458104684285,human,UP
AC058791.1,0.7071777257609253,0.7071777257609253,0.7071777257609253,human,UP
SMAD7,0.7052145002181592,0.7052145002181592,0.7052145002181592,human,UP
FGFR1,0.7044600496363732,0.7044600496363732,0.7044600496363732,human,UP
JUNB,0.7021934149750497,0.7021934149750497,0.7021934149750497,human,UP
XBP1,0.7021542880289937,0.7021542880289937,0.7021542880289937,human,UP
MYC,0.7016468945808736,0.7016468945808736,0.7016468945808736,human,UP
RPL13A,0.7016017322149861,0.7016017322149861,0.7016017322149861,human,UP
CXCL2,0.7004894158487797,0.7004894158487797,0.7004894158487797,human,UP
ABL2,0.6980117184364526,0.6980117184364526,0.6980117184364526,human,UP
ADAMTS1,0.6973878973770069,0.6973878973770069,0.6973878973770069,human,UP
KDM6B,0.6850358151591363,0.6850358151591363,0.6850358151591363,human,UP
IFRD1,0.684184072601526,0.684184072601526,0.684184072601526,human,UP
CREB5,0.6841627351305438,0.6841627351305438,0.6841627351305438,human,UP
FOSL1,0.6832661440698985,0.6832661440698985,0.6832661440698985,human,UP
FGF2,0.6818199592240559,0.6818199592240559,0.6818199592240559,human,UP
SLC38A2,0.6817309218162613,0.6817309218162613,0.6817309218162613,human,UP
NFIL3,0.6803232830434696,0.6803232830434696,0.6803232830434696,human,UP
EIF1,0.6790696483511782,0.6790696483511782,0.6790696483511782,human,UP
PDPN,0.6775895557135225,0.6775895557135225,0.6775895557135225,human,UP
H3F3B,0.6759183220408178,0.6759183220408178,0.6759183220408178,human,UP
ADM,0.673882856147987,0.673882856147987,0.673882856147987,human,UP
NAP1L1,0.6703758533920103,0.6703758533920103,0.6703758533920103,human,UP
TOB1,0.6682175625605125,0.6682175625605125,0.6682175625605125,human,UP
GAS5,0.6673869098096281,0.6673869098096281,0.6673869098096281,human,UP
PIM3,0.6653864476047788,0.6653864476047788,0.6653864476047788,human,UP
LUZP1,0.665007804126112,0.665007804126112,0.665007804126112,human,UP
ICAM1,0.6632676822078822,0.6632676822078822,0.6632676822078822,human,UP
COL4A1,0.6591793401895465,0.6591793401895465,0.6591793401895465,human,UP
NCOA7,0.6559480499909316,0.6559480499909316,0.6559480499909316,human,UP
YBX3,0.6528918391562011,0.6528918391562011,0.6528918391562011,human,UP
ANXA5,0.651863324124708,0.651863324124708,0.651863324124708,human,UP
FILIP1L,0.6495280055027619,0.6495280055027619,0.6495280055027619,human,UP
ATF4,0.6474715347189192,0.6474715347189192,0.6474715347189192,human,UP
AC016831.1,0.6471976643562043,0.6471976643562043,0.6471976643562043,human,UP
NRIP1,0.6439117611353671,0.6439117611353671,0.6439117611353671,human,UP
CD83,0.6421583711130436,0.6421583711130436,0.6421583711130436,human,UP
ZFP36L2,0.6393692813592653,0.6393692813592653,0.6393692813592653,human,UP
TSPYL2,0.6330498708453361,0.6330498708453361,0.6330498708453361,human,UP
SGK1,0.6325752203869319,0.6325752203869319,0.6325752203869319,human,UP
MAP1B,0.6290352202094514,0.6290352202094514,0.6290352202094514,human,UP
ZC3H12A,0.6230808390580738,0.6230808390580738,0.6230808390580738,human,UP
CD55,0.6225675397453196,0.6225675397453196,0.6225675397453196,human,UP
MAFB,0.6213864466912369,0.6213864466912369,0.6213864466912369,human,UP
BACH1,0.6196056429739785,0.6196056429739785,0.6196056429739785,human,UP
CHD1,0.6183981598321079,0.6183981598321079,0.6183981598321079,human,UP
HBEGF,0.6174302519095745,0.6174302519095745,0.6174302519095745,human,UP
RSRP1,0.6126348077526294,0.6126348077526294,0.6126348077526294,human,UP
METRNL,0.6120662122139935,0.6120662122139935,0.6120662122139935,human,UP
SLC3A2,0.6113114435781539,0.6113114435781539,0.6113114435781539,human,UP
TLE4,0.6112557873810136,0.6112557873810136,0.6112557873810136,human,UP
VASN,0.6110211101913436,0.6110211101913436,0.6110211101913436,human,UP
ETS1,0.6069237542143113,0.6069237542143113,0.6069237542143113,human,UP
BAMBI,0.6057191860384622,0.6057191860384622,0.6057191860384622,human,UP
MIDN,0.6039218578766461,0.6039218578766461,0.6039218578766461,human,UP
MAPK6,0.6030619530826759,0.6030619530826759,0.6030619530826759,human,UP
RSRC2,0.596610524636294,0.596610524636294,0.596610524636294,human,UP
HLA-B,0.5959284429400986,0.5959284429400986,0.5959284429400986,human,UP
NAMPT,0.5924413110497198,0.5924413110497198,0.5924413110497198,human,UP
ARID5A,0.5913209152947906,0.5913209152947906,0.5913209152947906,human,UP
COL12A1,0.5782905462111176,0.5782905462111176,0.5782905462111176,human,UP
PPP1R15B,0.577024340807371,0.577024340807371,0.577024340807371,human,UP
IRF1,0.5762124711015086,0.5762124711015086,0.5762124711015086,human,UP
SDCBP,0.5721288267305611,0.5721288267305611,0.5721288267305611,human,UP
MXD1,0.5717318510496372,0.5717318510496372,0.5717318510496372,human,UP
ETS2,0.5668363993983005,0.5668363993983005,0.5668363993983005,human,UP
CRIP1,0.5609698739694327,0.5609698739694327,0.5609698739694327,human,UP
GPBP1,0.5605870974273355,0.5605870974273355,0.5605870974273355,human,UP
IER5L,0.5596965785137507,0.5596965785137507,0.5596965785137507,human,UP
LRRFIP1,0.5544399371218258,0.5544399371218258,0.5544399371218258,human,UP
UAP1,0.5488594046561642,0.5488594046561642,0.5488594046561642,human,UP
HEXIM1,0.5465710805953394,0.5465710805953394,0.5465710805953394,human,UP
ZSWIM6,0.5461741197231081,0.5461741197231081,0.5461741197231081,human,UP
BHLHE40,0.5459950416170887,0.5459950416170887,0.5459950416170887,human,UP
FTH1,0.5454854235692688,0.5454854235692688,0.5454854235692688,human,UP
EEF2,0.5436869940673419,0.5436869940673419,0.5436869940673419,human,UP
EIF3E,0.5436760818828588,0.5436760818828588,0.5436760818828588,human,UP
UBL3,0.5416125961872515,0.5416125961872515,0.5416125961872515,human,UP
CDV3,0.5410489491277881,0.5410489491277881,0.5410489491277881,human,UP
LITAF,0.5404761552185608,0.5404761552185608,0.5404761552185608,human,UP
KLF3,0.5384917076226963,0.5384917076226963,0.5384917076226963,human,UP
AC016831.7,0.5358117002419417,0.5358117002419417,0.5358117002419417,human,UP
ELL2,0.5352725853881249,0.5352725853881249,0.5352725853881249,human,UP
SDC4,0.5351473375686444,0.5351473375686444,0.5351473375686444,human,UP
SPSB1,0.5333975706408964,0.5333975706408964,0.5333975706408964,human,UP
PLA2G2A,0.5326100099101533,0.5326100099101533,0.5326100099101533,human,UP
TUBB2A,0.5310234491497039,0.5310234491497039,0.5310234491497039,human,UP
CDKN1C,0.5298978678924049,0.5298978678924049,0.5298978678924049,human,UP
INTS6,0.5223181138863038,0.5223181138863038,0.5223181138863038,human,UP
TCP1,0.5216225018359444,0.5216225018359444,0.5216225018359444,human,UP
SLC5A3,0.5212399972880564,0.5212399972880564,0.5212399972880564,human,UP
HSPB8,0.5178271794275182,0.5178271794275182,0.5178271794275182,human,UP
RGS16,0.5177160705812103,0.5177160705812103,0.5177160705812103,human,UP
RYBP,0.5175170853925493,0.5175170853925493,0.5175170853925493,human,UP
IRF2BP2,0.5105311672192921,0.5105311672192921,0.5105311672192921,human,UP
HLA-A,0.5072907632235926,0.5072907632235926,0.5072907632235926,human,UP
FUS,0.5064879590932552,0.5064879590932552,0.5064879590932552,human,UP
KIF1B,0.5038215622924285,0.5038215622924285,0.5038215622924285,human,UP
EIF5,0.5020351368146387,0.5020351368146387,0.5020351368146387,human,UP
SNHG32,0.5015266653879458,0.5015266653879458,0.5015266653879458,human,UP
CCNL1,0.5008226046426527,0.5008226046426527,0.5008226046426527,human,UP
ZEB2,0.5005187309698818,0.5005187309698818,0.5005187309698818,human,UP
CD44,0.4990374603236134,0.4990374603236134,0.4990374603236134,human,UP
SNHG5,0.4990043686676509,0.4990043686676509,0.4990043686676509,human,UP
DDX3X,0.4985663922382659,0.4985663922382659,0.4985663922382659,human,UP
CEBPD,0.4984478686581726,0.4984478686581726,0.4984478686581726,human,UP
APOE,0.4968013454991529,0.4968013454991529,0.4968013454991529,human,UP
CYLD,0.4963319104609203,0.4963319104609203,0.4963319104609203,human,UP
KMT2A,0.4957095877155248,0.4957095877155248,0.4957095877155248,human,UP
SELENOK,0.4955008720911684,0.4955008720911684,0.4955008720911684,human,UP
DUSP2,0.4950163679127543,0.4950163679127543,0.4950163679127543,human,UP
BAZ1A,0.4937249653141256,0.4937249653141256,0.4937249653141256,human,UP
TWIST1,0.4935544577217924,0.4935544577217924,0.4935544577217924,human,UP
PXDC1,0.4913042999019165,0.4913042999019165,0.4913042999019165,human,UP
TP53BP2,0.4902414209528612,0.4902414209528612,0.4902414209528612,human,UP
PTPN1,0.489094561449988,0.489094561449988,0.489094561449988,human,UP
PSME4,0.4886944700891218,0.4886944700891218,0.4886944700891218,human,UP
C3,0.4868935722457501,0.4868935722457501,0.4868935722457501,human,UP
GFPT2,0.4851496344218387,0.4851496344218387,0.4851496344218387,human,UP
FAM133B,0.4836575428413151,0.4836575428413151,0.4836575428413151,human,UP
ING1,0.4836546921154047,0.4836546921154047,0.4836546921154047,human,UP
SOD3,0.4825558120120076,0.4825558120120076,0.4825558120120076,human,UP
RB1CC1,0.4813584565712692,0.4813584565712692,0.4813584565712692,human,UP
HES1,0.4786670139150299,0.4786670139150299,0.4786670139150299,human,UP
NFAT5,0.4780015626460983,0.4780015626460983,0.4780015626460983,human,UP
CEMIP2,0.4775815355172278,0.4775815355172278,0.4775815355172278,human,UP
LIMA1,0.4771352579649297,0.4771352579649297,0.4771352579649297,human,UP
IQGAP1,0.4767574070542526,0.4767574070542526,0.4767574070542526,human,UP
UBE2S,0.4764796646447131,0.4764796646447131,0.4764796646447131,human,UP
CPEB4,0.4752031433164825,0.4752031433164825,0.4752031433164825,human,UP
CAST,0.4746571485129543,0.4746571485129543,0.4746571485129543,human,UP
DAXX,0.4745948289869235,0.4745948289869235,0.4745948289869235,human,UP
HIST1H1C,0.4745569203919138,0.4745569203919138,0.4745569203919138,human,UP
CHIC2,0.4742872877554756,0.4742872877554756,0.4742872877554756,human,UP
ARL6IP1,0.4737248538848806,0.4737248538848806,0.4737248538848806,human,UP
H2AFZ,0.473325499955386,0.473325499955386,0.473325499955386,human,UP
TUBB4B,0.4700136135373174,0.4700136135373174,0.4700136135373174,human,UP
AHSA1,0.4672997047761315,0.4672997047761315,0.4672997047761315,human,UP
GLS,0.4671689700594068,0.4671689700594068,0.4671689700594068,human,UP
ELMSAN1,0.4659673252820673,0.4659673252820673,0.4659673252820673,human,UP
SLC2A1,0.4656143285649451,0.4656143285649451,0.4656143285649451,human,UP
CALM1,0.4626660200387216,0.4626660200387216,0.4626660200387216,human,UP
NFATC2,0.4623262981677881,0.4623262981677881,0.4623262981677881,human,UP
VGLL3,0.4613971192207535,0.4613971192207535,0.4613971192207535,human,UP
PLK2,0.4601435564855075,0.4601435564855075,0.4601435564855075,human,UP
MIR4435-2HG,0.4587833284645989,0.4587833284645989,0.4587833284645989,human,UP
FRMD6,0.4563695884943089,0.4563695884943089,0.4563695884943089,human,UP
SAMD4A,0.4561168212009867,0.4561168212009867,0.4561168212009867,human,UP
NUFIP2,0.4543778243294396,0.4543778243294396,0.4543778243294396,human,UP
CXCL14,0.45343507004046,0.45343507004046,0.45343507004046,human,UP
MYADM,0.4524185526304678,0.4524185526304678,0.4524185526304678,human,UP
RPL7,0.4519911505185252,0.4519911505185252,0.4519911505185252,human,UP
IGFBP7,0.4505952328507297,0.4505952328507297,0.4505952328507297,human,UP
KLHL21,0.4502710669922343,0.4502710669922343,0.4502710669922343,human,UP
LINC01578,0.4468813627614099,0.4468813627614099,0.4468813627614099,human,UP
AC015912.3,0.4468404031571256,0.4468404031571256,0.4468404031571256,human,UP
NFE2L2,0.4449713737985281,0.4449713737985281,0.4449713737985281,human,UP
ID2,0.4444798079507328,0.4444798079507328,0.4444798079507328,human,UP
HES4,0.4440866944125269,0.4440866944125269,0.4440866944125269,human,UP
YWHAG,0.4436316879851453,0.4436316879851453,0.4436316879851453,human,UP
KPNA2,0.4399258797552217,0.4399258797552217,0.4399258797552217,human,UP
SPEN,0.4386442687883982,0.4386442687883982,0.4386442687883982,human,UP
PNRC2,0.4383360676495356,0.4383360676495356,0.4383360676495356,human,UP
RGS2,0.4370645561334451,0.4370645561334451,0.4370645561334451,human,UP
MTRNR2L12,0.4345359871807775,0.4345359871807775,0.4345359871807775,human,UP
MYLIP,0.4329332932141423,0.4329332932141423,0.4329332932141423,human,UP
LUM,0.4327260759799678,0.4327260759799678,0.4327260759799678,human,UP
EFHD2,0.4325710906933642,0.4325710906933642,0.4325710906933642,human,UP
EIF1B,0.4311079151486021,0.4311079151486021,0.4311079151486021,human,UP
RHOQ,0.43094568294007,0.43094568294007,0.43094568294007,human,UP
ZRANB1,0.4291201672425602,0.4291201672425602,0.4291201672425602,human,UP
PNN,0.4287986024027457,0.4287986024027457,0.4287986024027457,human,UP
HMGCS1,0.4282931155102617,0.4282931155102617,0.4282931155102617,human,UP
TENT5A,0.4273126257935252,0.4273126257935252,0.4273126257935252,human,UP
SLC25A37,0.4238771096798887,0.4238771096798887,0.4238771096798887,human,UP
VIM,0.4236861159835765,0.4236861159835765,0.4236861159835765,human,UP
AMD1,0.4208870506597063,0.4208870506597063,0.4208870506597063,human,UP
ANKRD10,0.4202409830827248,0.4202409830827248,0.4202409830827248,human,UP
MOB4,0.4196006275866235,0.4196006275866235,0.4196006275866235,human,UP
RPS11,0.4193768285367447,0.4193768285367447,0.4193768285367447,human,UP
RAB21,0.418689080683863,0.418689080683863,0.418689080683863,human,UP
TUT7,0.4181633013624522,0.4181633013624522,0.4181633013624522,human,UP
KLF10,0.4167247091516544,0.4167247091516544,0.4167247091516544,human,UP
EMX2,0.4166976208794511,0.4166976208794511,0.4166976208794511,human,UP
B3GNT2,0.4162972748972169,0.4162972748972169,0.4162972748972169,human,UP
ADAM17,0.4146543962477893,0.4146543962477893,0.4146543962477893,human,UP
RAP1B,0.4118332668786906,0.4118332668786906,0.4118332668786906,human,UP
UBALD2,0.4109313177981178,0.4109313177981178,0.4109313177981178,human,UP
HNRNPC,0.4100664519057884,0.4100664519057884,0.4100664519057884,human,UP
ZC3HAV1,0.4093753978195027,0.4093753978195027,0.4093753978195027,human,UP
SBDS,0.4088722063993029,0.4088722063993029,0.4088722063993029,human,UP
NBL1,0.4070598449654771,0.4070598449654771,0.4070598449654771,human,UP
PLK3,0.4067657249829533,0.4067657249829533,0.4067657249829533,human,UP
EZR,0.4066609539430354,0.4066609539430354,0.4066609539430354,human,UP
FOSL2,0.4065051286672841,0.4065051286672841,0.4065051286672841,human,UP
AHNAK,0.4064758253202796,0.4064758253202796,0.4064758253202796,human,UP
WSB1,0.4062999902396904,0.4062999902396904,0.4062999902396904,human,UP
PRDM2,0.4062756819250424,0.4062756819250424,0.4062756819250424,human,UP
WWTR1,0.4054513567752205,0.4054513567752205,0.4054513567752205,human,UP
ABHD5,0.4052252856194349,0.4052252856194349,0.4052252856194349,human,UP
RCAN1,0.404449807422155,0.404449807422155,0.404449807422155,human,UP
EIF1AX,0.4034485421504275,0.4034485421504275,0.4034485421504275,human,UP
AFF4,0.4030485059746998,0.4030485059746998,0.4030485059746998,human,UP
NUP153,0.4027387513654682,0.4027387513654682,0.4027387513654682,human,UP
DUSP8,0.4017817246548406,0.4017817246548406,0.4017817246548406,human,UP
UBE2H,0.4003838427219103,0.4003838427219103,0.4003838427219103,human,UP
NINJ1,0.3957569551217046,0.3957569551217046,0.3957569551217046,human,UP
ARID4B,0.3944942672316761,0.3944942672316761,0.3944942672316761,human,UP
VMP1,0.3940950573161008,0.3940950573161008,0.3940950573161008,human,UP
PEA15,0.3940510586758167,0.3940510586758167,0.3940510586758167,human,UP
SOCS1,0.393157265136648,0.393157265136648,0.393157265136648,human,UP
GNLY,0.3930824068397072,0.3930824068397072,0.3930824068397072,human,UP
LATS2,0.3928902385256606,0.3928902385256606,0.3928902385256606,human,UP
RABGEF1,0.3926826327472442,0.3926826327472442,0.3926826327472442,human,UP
EHD1,0.3919953688920172,0.3919953688920172,0.3919953688920172,human,UP
CTSK,0.3915289790401257,0.3915289790401257,0.3915289790401257,human,UP
ARIH1,0.3908115779239096,0.3908115779239096,0.3908115779239096,human,UP
MIR100HG,0.3907488614769604,0.3907488614769604,0.3907488614769604,human,UP
EMP3,0.3903525549734645,0.3903525549734645,0.3903525549734645,human,UP
ADAMTS4,0.3903105130113176,0.3903105130113176,0.3903105130113176,human,UP
NEFM,0.3870373467680788,0.3870373467680788,0.3870373467680788,human,UP
CREBRF,0.3865208313069948,0.3865208313069948,0.3865208313069948,human,UP
ATP6V0C,0.3851468910237665,0.3851468910237665,0.3851468910237665,human,UP
CCN2,0.3848139103794188,0.3848139103794188,0.3848139103794188,human,UP
TPT1,0.3829045919216467,0.3829045919216467,0.3829045919216467,human,UP
EFNB2,0.3828222997548191,0.3828222997548191,0.3828222997548191,human,UP
TUBA1C,0.3822194112065136,0.3822194112065136,0.3822194112065136,human,UP
AC016831.5,0.3813548020830784,0.3813548020830784,0.3813548020830784,human,UP
PNISR,0.3785702977327332,0.3785702977327332,0.3785702977327332,human,UP
DYRK3,0.3781177117891742,0.3781177117891742,0.3781177117891742,human,UP
