gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
SH3GLB1,0.2117152075234212,0.2117152075234212,0.2117152075234212,human,UP
SRRM1,0.2109115090837748,0.2109115090837748,0.2109115090837748,human,UP
KANSL1,0.2104102562169512,0.2104102562169512,0.2104102562169512,human,UP
CCDC85B,0.2083819843724952,0.2083819843724952,0.2083819843724952,human,UP
RNMT,0.2060696369048145,0.2060696369048145,0.2060696369048145,human,UP
EIF4G1,0.2056735615675598,0.2056735615675598,0.2056735615675598,human,UP
KPNB1,0.204086474452647,0.204086474452647,0.204086474452647,human,UP
ATP2C1,0.202872532477586,0.202872532477586,0.202872532477586,human,UP
SFPQ,0.2016968921678495,0.2016968921678495,0.2016968921678495,human,UP
MT1X,0.2013710944046171,0.2013710944046171,0.2013710944046171,human,UP
PRRX1,0.1968593625552428,0.1968593625552428,0.1968593625552428,human,UP
KIF5B,0.1955792167867605,0.1955792167867605,0.1955792167867605,human,UP
SNHG25,0.1939716458240114,0.1939716458240114,0.1939716458240114,human,UP
IER5L,0.193587595767865,0.193587595767865,0.193587595767865,human,UP
CLMN,0.1926111634401759,0.1926111634401759,0.1926111634401759,human,UP
SMARCC1,0.1924442330521741,0.1924442330521741,0.1924442330521741,human,UP
SPRED1,0.1922336600564369,0.1922336600564369,0.1922336600564369,human,UP
UBXN1,0.1920771993230537,0.1920771993230537,0.1920771993230537,human,UP
EIF4A1,0.1918038441941312,0.1918038441941312,0.1918038441941312,human,UP
SDC2,0.1898031637610924,0.1898031637610924,0.1898031637610924,human,UP
CACUL1,0.1867981064732333,0.1867981064732333,0.1867981064732333,human,UP
HNRNPM,0.1837435981182804,0.1837435981182804,0.1837435981182804,human,UP
RPS4X,0.1833216680940275,0.1833216680940275,0.1833216680940275,human,UP
DUSP5,0.1823243177084201,0.1823243177084201,0.1823243177084201,human,UP
LUC7L,0.1793353058645679,0.1793353058645679,0.1793353058645679,human,UP
MYO1E,0.1791990720550254,0.1791990720550254,0.1791990720550254,human,UP
MFGE8,0.1765180686780321,0.1765180686780321,0.1765180686780321,human,UP
CCT3,0.1764552525306553,0.1764552525306553,0.1764552525306553,human,UP
STARD13,0.1762267718426892,0.1762267718426892,0.1762267718426892,human,UP
ZEB2,0.1756222476530782,0.1756222476530782,0.1756222476530782,human,UP
EEF1A1,0.1749401371916655,0.1749401371916655,0.1749401371916655,human,UP
CDH11,0.1740123741788955,0.1740123741788955,0.1740123741788955,human,UP
PPIL4,0.173433674278389,0.173433674278389,0.173433674278389,human,UP
TRPS1,0.173090981719301,0.173090981719301,0.173090981719301,human,UP
B2M,0.1717151675144502,0.1717151675144502,0.1717151675144502,human,UP
SERBP1,0.1688450610907943,0.1688450610907943,0.1688450610907943,human,UP
TRA2B,0.1667696830350001,0.1667696830350001,0.1667696830350001,human,UP
