gene_symbol,mean_logfc,median_logfc,common_experiment,organism
RPS5,-0.087224204356243,-0.087224204356243,-0.087224204356243,human
MCF2L,0.0419348484484674,0.0419348484484674,0.0419348484484674,human
CASP6,-0.0514735118499665,-0.0514735118499665,-0.0514735118499665,human
MMRN1,0.2958278079469749,0.2958278079469749,0.2958278079469749,human
RPS9,-0.0150668860404561,-0.0150668860404561,-0.0150668860404561,human
DUSP23,0.0599204038618181,0.0599204038618181,0.0599204038618181,human
MIDN,0.2536425325872711,0.2536425325872711,0.2536425325872711,human
ANGPTL4,0.489814613400847,0.489814613400847,0.489814613400847,human
RPS26,-0.7899166499557762,-0.7899166499557762,-0.7899166499557762,human
COX6A1,6.052559060032436e-05,6.052559060032436e-05,6.052559060032436e-05,human
YWHAE,-0.106467055689639,-0.106467055689639,-0.106467055689639,human
HSPG2,0.0356928994043155,0.0356928994043155,0.0356928994043155,human
RPL30,0.0033568202057097,0.0033568202057097,0.0033568202057097,human
BRD2,0.2199881580369791,0.2199881580369791,0.2199881580369791,human
ARHGAP21,0.0198772470731681,0.0198772470731681,0.0198772470731681,human
EIF4E,-0.0024500651878573,-0.0024500651878573,-0.0024500651878573,human
RPS14,-0.0727167835389845,-0.0727167835389845,-0.0727167835389845,human
ARID5A,-0.0347713353033418,-0.0347713353033418,-0.0347713353033418,human
HDAC9,0.0046906787814705,0.0046906787814705,0.0046906787814705,human
JAG1,0.2554203786349155,0.2554203786349155,0.2554203786349155,human
STAT5A,0.187069059134789,0.187069059134789,0.187069059134789,human
EGR3,0.2902004162594144,0.2902004162594144,0.2902004162594144,human
UCK2,0.0424818257761547,0.0424818257761547,0.0424818257761547,human
RPL22,-0.0853459790763451,-0.0853459790763451,-0.0853459790763451,human
LGALS3,-0.1802724623279426,-0.1802724623279426,-0.1802724623279426,human
GAPDH,-0.2025933855514452,-0.2025933855514452,-0.2025933855514452,human
OSBPL1A,-0.0946911029929142,-0.0946911029929142,-0.0946911029929142,human
SAT1,0.6818251398822204,0.6818251398822204,0.6818251398822204,human
RPLP2,-0.0569205925342606,-0.0569205925342606,-0.0569205925342606,human
TPX2,-0.203171065522779,-0.203171065522779,-0.203171065522779,human
DDAH2,-0.1980107568809382,-0.1980107568809382,-0.1980107568809382,human
DDX5,-0.0302200677994779,-0.0302200677994779,-0.0302200677994779,human
RPS25,0.0580842159335928,0.0580842159335928,0.0580842159335928,human
SNHG5,-0.0416297506205451,-0.0416297506205451,-0.0416297506205451,human
MT-ND2,0.1896407689421471,0.1896407689421471,0.1896407689421471,human
SGK1,0.0473455629346444,0.0473455629346444,0.0473455629346444,human
IFI44L,-0.0993693943308161,-0.0993693943308161,-0.0993693943308161,human
TFPI,0.3704082004624447,0.3704082004624447,0.3704082004624447,human
PPIA,-0.3426143461198086,-0.3426143461198086,-0.3426143461198086,human
ZSCAN18,0.1255784148492571,0.1255784148492571,0.1255784148492571,human
RPS27A,0.0222997122096266,0.0222997122096266,0.0222997122096266,human
THY1,-0.3039032251920974,-0.3039032251920974,-0.3039032251920974,human
FAM107A,0.3807556274513855,0.3807556274513855,0.3807556274513855,human
PTTG1,-0.4006761321773492,-0.4006761321773492,-0.4006761321773492,human
HMGB1,-0.4382303357684361,-0.4382303357684361,-0.4382303357684361,human
PPDPF,-0.1269789418048528,-0.1269789418048528,-0.1269789418048528,human
CTHRC1,0.3619891261599848,0.3619891261599848,0.3619891261599848,human
ZWINT,-0.227545309267166,-0.227545309267166,-0.227545309267166,human
