gene_symbol,logfc_dz:912,logfc_dz:913,logfc_dz:503,logfc_dz:877,logfc_dz:878,mean_logfc,median_logfc,common_experiment,organism,signature_type
MGST3,-0.0079434225335717,,0.0425764359533786,0.058476336300373,0.0203366056084632,0.0283614888321608,0.0314565207809209,-0.0079434225335717,human,UP
TBCA,,,0.0337289795279502,0.0345804020762443,0.0164984837174415,0.0282692884405454,0.0337289795279502,,human,UP
SDCBP,,,0.0287156477570533,0.0336015410721302,0.0223794095218181,0.0282321994503339,0.0287156477570533,,human,UP
RPL10A,,-0.0363846533000469,0.0616163983941078,0.0502665564417839,0.0374198742210865,0.0282295439392328,0.0438432153314352,,human,UP
DCN,0.0225033611059188,0.0430853553116321,0.0232223253697156,0.0377752445638179,0.0134843755513429,0.0280141323804855,0.0232223253697156,0.0225033611059188,human,UP
DDX5,0.018540883436799,0.0116428779438138,0.0378675796091556,0.0441138781607151,0.0261783991008996,0.0276687236502766,0.0261783991008996,0.018540883436799,human,UP
MIR22HG,0.0146675808355212,,0.0356759279966354,0.0326294861733913,,0.0276576650018493,0.0326294861733913,0.0146675808355212,human,UP
COL3A1,,0.0140537600964307,0.0315637476742267,0.0344824157655239,0.0301746353507041,0.0275686397217214,0.0308691915124654,,human,UP
HNRNPA2B1,,0.0108858756721019,0.0350898653268814,0.0360670275986194,,0.0273475895325342,0.0350898653268814,,human,UP
MYH6,,,0.0288536772131919,0.027228670194745,0.0237430669367313,0.0266084714482227,0.027228670194745,,human,UP
ODC1,,,0.024990452453494,0.0269815977662801,,0.0259860251098871,0.0259860251098871,,human,UP
PPP2CA,,,0.029036758467555,0.0334171988070011,0.015402696095407,0.0259522177899877,0.029036758467555,,human,UP
NSA2,0.0108196660876274,0.0101022291928529,0.042734358459711,0.0341055840253829,0.0317537114024162,0.0259031098335981,0.0317537114024162,0.0108196660876274,human,UP
ACADVL,-0.0530882328748703,-0.0150506366044282,0.0811898410320282,0.0502285249531269,0.0658098682761192,0.0258178729563951,0.0502285249531269,-0.0530882328748703,human,UP
ANK1,,0.0133814262226223,0.0375161468982696,0.0243091825395822,0.0267572235316038,0.0254909947980195,0.025533203035593,,human,UP
DDX1,,0.0250834934413433,,,,0.0250834934413433,0.0250834934413433,,human,UP
PTPLA,,,0.0268943458795547,0.0256593227386474,0.0225307010114192,0.0250281232098738,0.0256593227386474,,human,UP
MGP,-0.0068906121887266,,0.0323877148330211,0.0385924354195594,0.0358163565397262,0.024976473650895,0.0341020356863737,-0.0068906121887266,human,UP
MXRA7,0.0080302627757191,,0.0300497654825449,0.0356872342526912,0.0260785575956106,0.0249614550266414,0.0280641615390777,0.0080302627757191,human,UP
HSPB7,,,,0.0249207932502031,,0.0249207932502031,0.0249207932502031,,human,UP
HMGN3,0.0152498865500092,0.0376370288431644,0.0274115409702062,0.017783997580409,,0.0245206134859472,0.0225977692753076,0.0152498865500092,human,UP
MYL5,0.0168851893395185,0.031793788075447,,,,0.0243394887074828,0.0243394887074828,0.0168851893395185,human,UP
RPS4X,0.0223591886460781,0.0120821557939052,0.0315517745912075,0.0303859040141105,,0.0240947557613253,0.0263725463300943,0.0223591886460781,human,UP
GLTSCR2,0.0182898212224245,0.0328973643481731,0.0238755214959383,0.0211293753236532,,0.0240480205975472,0.0225024484097957,0.0182898212224245,human,UP
MYOZ1,0.0355428978800773,0.0699302107095718,,,-0.0343736670911312,0.0236998138328393,0.0355428978800773,0.0355428978800773,human,UP
DLK1,,0.0116251995787024,0.032198242843151,0.0349485091865062,0.0154730323702096,0.0235612459946423,0.0238356376066803,,human,UP
MYO18A,,,0.0248167682439088,0.0242236983031034,0.0213077552616596,0.0234494072695573,0.0242236983031034,,human,UP
HSPB8,0.0488622263073921,0.0424399711191654,,0.0144866583868861,-0.0121556995436549,0.0234082890674471,0.0284633147530257,0.0488622263073921,human,UP
TRIB1,,,0.0274701509624719,0.0216887537389993,0.0199185889214277,0.023025831207633,0.0216887537389993,,human,UP
NT5C2,,,0.0259072352200746,0.0259149223566055,0.0171893611550331,0.0230038395772377,0.0259072352200746,,human,UP
RYR1,0.0241109654307365,,0.0190314892679452,0.0261030178517103,0.0222755689173936,0.0228802603669464,0.0231932671740651,0.0241109654307365,human,UP
RND3,0.0083169220015406,,0.0365161001682281,0.0278824009001255,0.0184333082288503,0.0227871828246861,0.0231578545644879,0.0083169220015406,human,UP
VIM,0.010791384615004,-0.0126324500888586,0.0240047294646501,0.0446920357644557,0.0464767441153526,0.0226664887741208,0.0240047294646501,0.010791384615004,human,UP
RPL35,,0.0124910622835159,0.0268825385719537,0.0278523173183202,,0.0224086393912633,0.0268825385719537,,human,UP
CAB39,0.0093709314242005,0.0242358557879924,0.0290950275957584,0.0230395849794149,0.0254046767950058,0.0222292153164744,0.0242358557879924,0.0093709314242005,human,UP
PNRC1,,,0.0273931119590997,0.0127856079488992,0.0250378884375095,0.0217388694485028,0.0250378884375095,,human,UP
PKD1P1,,0.022898830473423,,,0.0202729050070047,0.0215858677402138,0.0215858677402138,,human,UP
BLCAP,,,0.0215603709220886,,,0.0215603709220886,0.0215603709220886,,human,UP
POLR1D,,,0.0197762195020914,0.0231640245765447,,0.021470122039318,0.021470122039318,,human,UP
TRMT5,,,0.0264734923839569,0.0154582746326923,0.0224780812859535,0.0214699494342009,0.0224780812859535,,human,UP
LUM,,0.0113763278350234,0.0192038100212812,0.0295346025377511,0.0244770850986242,0.02114795637317,0.0218404475599527,,human,UP
MMP2,,,0.020632354542613,0.018405482172966,0.0241265222430229,0.0210547863195339,0.020632354542613,,human,UP
HEBP2,,,0.0227910485118627,0.0190579667687416,,0.0209245076403021,0.0209245076403021,,human,UP
RYR3,,,0.0145404692739248,0.0272311065346002,,0.0208857879042625,0.0208857879042625,,human,UP
BIN1,0.0264585614204406,0.0216224007308483,0.0141272926703095,,,0.0207360849405328,0.0216224007308483,0.0264585614204406,human,UP
SMPX,-0.0472706146538257,-0.0763934776186943,0.0855904147028923,0.0657838657498359,0.0744456127285957,0.0204311601817607,0.0657838657498359,-0.0472706146538257,human,UP
RPS18,,,0.0300280600786209,0.0490840636193752,-0.0187888089567422,0.0201077715804179,0.0300280600786209,,human,UP
SLC38A2,0.0218464266508817,0.0224315263330936,0.0145803829655051,,0.0215463377535343,0.0201011684257537,0.021696382202208,0.0218464266508817,human,UP
PTP4A3,,,0.0233221463859081,0.0138864610344171,0.0228444673120975,0.0200176915774742,0.0228444673120975,,human,UP
FBN1,,,0.0203527007251977,0.023448821157217,0.0161877144128084,0.0199964120984077,0.0203527007251977,,human,UP
HSPB1,0.0336056314408779,0.0985280126333236,-0.0150689324364066,0.0224435739219188,-0.0409248210489749,0.0197166929021477,0.0224435739219188,0.0336056314408779,human,UP
FAM134B,0.0117196170613169,0.0226051826030015,0.0242270082235336,,,0.0195172692959507,0.0226051826030015,0.0117196170613169,human,UP
S100A10,-0.0111132944002747,-0.0130268307402729,0.0416766144335269,0.041535135358572,0.0367889553308486,0.0191721159964799,0.0367889553308486,-0.0111132944002747,human,UP
ESYT1,,,0.0214830860495567,0.0212293323129415,0.01291099563241,0.0185411379983027,0.0212293323129415,,human,UP
NMRK2,-0.0114816520363092,-0.0377963855862617,0.0571331568062305,0.0382354632019996,0.0464138910174369,0.0185008946806192,0.0382354632019996,-0.0114816520363092,human,UP
PCNT,-0.0154437944293022,,0.038303792476654,0.024911630898714,0.0259426217526197,0.0184285626746714,0.0254271263256669,-0.0154437944293022,human,UP
RPL21,-0.017415776848793,0.0393350310623645,0.0275246985256671,0.0241883508861064,,0.0184080759063363,0.0258565247058868,-0.017415776848793,human,UP
MYOM1,0.0071049430407583,0.014102135784924,0.0252651497721672,0.0250857230275869,0.0202285759150981,0.0183573055081069,0.0202285759150981,0.0071049430407583,human,UP
CLEC3B,,0.0100088147446513,0.0214514583349227,0.0224325060844421,0.0186534654349088,0.0181365611497312,0.0200524618849158,,human,UP
PADI2,0.0079300859943032,,0.0203344020992517,,0.0259425267577171,0.018069004950424,0.0203344020992517,0.0079300859943032,human,UP
PMP22,-0.0186503883451223,-0.0357495732605457,0.0571288391947746,0.0515387430787086,0.0357961505651474,0.0180127542465925,0.0357961505651474,-0.0186503883451223,human,UP
RPL36A,-0.0225555393844842,0.0341368019580841,0.0273444112390279,0.0380414873361587,0.0128554860129952,0.0179645294323563,0.0273444112390279,-0.0225555393844842,human,UP
ANXA2,0.0163630191236734,-0.0297318529337644,0.0305430311709642,0.0353577584028244,0.0339948274195194,0.0173053566366434,0.0305430311709642,0.0163630191236734,human,UP
USP13,-0.0286040361970663,,0.0498906932771205,0.025468073785305,0.0222509503364563,0.0172514203004539,0.0238595120608806,-0.0286040361970663,human,UP
BTBD1,0.0347222127020359,0.0310253277420997,,-0.0153894256800413,,0.0167860382546981,0.0310253277420997,0.0347222127020359,human,UP
C4orf46,,0.0398764684796333,0.0201937165111303,0.0223703179508447,-0.015747707337141,0.0166731989011168,0.0212820172309875,,human,UP
RPS27A,0.0375403575599193,0.0338518992066383,,0.0173591393977403,-0.0227938946336507,0.0164893753826618,0.0256055193021893,0.0375403575599193,human,UP
GABARAP,-0.0307987201958894,-0.0231501273810863,0.0525604002177715,0.0475133657455444,0.0357615947723388,0.0163773026317358,0.0357615947723388,-0.0307987201958894,human,UP
LAPTM4B,-0.0137503128498792,,0.0275911204516887,0.0352049656212329,,0.0163485910743474,0.0275911204516887,-0.0137503128498792,human,UP
ATF4,0.0152874318882822,-0.0188172664493322,0.0315114930272102,0.0362880006432533,,0.0160674147773534,0.0233994624577462,0.0152874318882822,human,UP
TOMM6,-0.0187275111675262,-0.0118300439789891,0.0471170209348201,0.0261134654283523,0.0341271162033081,0.015360009483993,0.0261134654283523,-0.0187275111675262,human,UP
TPM2,,-0.0536873452365398,0.0538902282714843,0.0446980372071266,,0.0149669734140237,0.0446980372071266,,human,UP
CST3,-0.0132991010323166,0.0237290859222412,0.0197312030941247,0.0229688268154859,0.0203620959073305,0.0146984221413731,0.0203620959073305,-0.0132991010323166,human,UP
RPL29,,-0.0117700481787323,0.0284859053790569,0.0269561577588319,,0.0145573383197188,0.0269561577588319,,human,UP
PPP1R1A,-0.0324938111007213,-0.0256369467824697,0.0708007961511612,0.0319504104554653,0.0275937467813491,0.0144428391009569,0.0275937467813491,-0.0324938111007213,human,UP
TOB1,0.0210803747177124,0.0411866903305053,,,-0.022454859688878,0.0132707351197799,0.0210803747177124,0.0210803747177124,human,UP
GNG5,-0.0298156756907701,-0.0206839442253112,0.048504464328289,0.0431103259325027,0.0248323790729045,0.0131895098835229,0.0248323790729045,-0.0298156756907701,human,UP
FTL,,-0.0285835303366184,0.0315795876085758,0.0224605835974216,0.0271012801676988,0.0131394802592694,0.0247809318825602,,human,UP
TUBA1B,-0.0167739819735288,-0.0373023860156536,0.0346620194613933,0.0447392463684082,0.0374925658106803,0.0125634927302598,0.0346620194613933,-0.0167739819735288,human,UP
CRYAB,-0.0791778415441513,,0.0462048016488552,0.0577587261795997,0.0244835969060659,0.0123173207975924,0.0353441992774605,-0.0791778415441513,human,UP
ECH1,-0.0547459498047828,-0.0159547831863164,0.0576259978115558,0.0374147556722164,0.0370178110897541,0.0122715663164854,0.0370178110897541,-0.0547459498047828,human,UP
KLF10,,-0.0199669487774372,0.0276148952543735,0.0261544436216354,,0.0112674633661905,0.0261544436216354,,human,UP
TMSB10,-0.0240664910525083,-0.0575422160327434,0.0357555076479911,0.0457984246313571,0.0538282059133052,0.0107546862214803,0.0357555076479911,-0.0240664910525083,human,UP
CYB5R1,-0.0419588573276996,-0.0151449125260114,0.0425783433020114,0.0314774177968502,0.0362346582114696,0.010637329891324,0.0314774177968502,-0.0419588573276996,human,UP
SPARCL1,-0.0281549002975225,,,0.0296601187437772,0.0293780509382486,0.0102944231281677,0.0293780509382486,-0.0281549002975225,human,UP
COX7A2,-0.0245371516793966,-0.0317311063408851,0.0366485230624675,0.0439270101487636,0.026036512106657,0.0100687574595212,0.026036512106657,-0.0245371516793966,human,UP
GYG1,-0.0404479950666427,-0.0631973445415496,0.065622940659523,0.0575694553554058,0.0276149157434701,0.0094323944300413,0.0276149157434701,-0.0404479950666427,human,UP
PYGM,-0.036102756857872,0.0551356822252273,0.0301624424755573,0.0342559851706028,-0.0369469635188579,0.0093008778989315,0.0301624424755573,-0.036102756857872,human,UP
RPS16,,-0.0314306393265724,0.0319146886467933,0.0257032681256532,,0.0087291058152914,0.0257032681256532,,human,UP
RPLP0,0.0259295217692852,0.020650178194046,,0.0202287249267101,-0.031989250332117,0.008704793639481,0.020439451560378,0.0259295217692852,human,UP
LPL,-0.068911038339138,-0.0310492683202028,0.0564985200762748,0.0490980520844459,0.0373688340187072,0.0086010199040174,0.0373688340187072,-0.068911038339138,human,UP
ATP1A2,-0.02304975874722,-0.0222812872380018,0.0298672039061784,0.0362651906907558,0.0213071946054697,0.0084217086434364,0.0213071946054697,-0.02304975874722,human,UP
RPL32,,-0.0449149049818515,0.0299322921782732,0.0383542701601982,,0.0077905524522066,0.0299322921782732,,human,UP
PDLIM1,-0.046236827969551,-0.0177246630191802,0.0285484436899423,0.0218401253223419,0.0467870198190212,0.0066428195685148,0.0218401253223419,-0.046236827969551,human,UP
COL4A1,-0.0241240616887807,-0.016061071306467,0.0214095693081617,0.0249830242246389,0.0222875364124774,0.005698999390006,0.0214095693081617,-0.0241240616887807,human,UP
TPM3,-0.0796992033720016,,0.027623888105154,0.0219490677118301,0.0511321723461151,0.0052514811977744,0.024786477908492,-0.0796992033720016,human,UP
LOC653513,0.0215970668941736,0.0269748326390981,,,-0.0365845412015914,0.0039957861105601,0.0215970668941736,0.0215970668941736,human,UP
NNMT,-0.0171549916267395,-0.0763519331812858,0.0517716780304908,0.0363041758537292,0.0219850055873394,0.0033107869327068,0.0219850055873394,-0.0171549916267395,human,UP
IFITM3,-0.0170189011842012,-0.0621742121875286,0.0266408771276474,0.0293704066425561,0.0280208904296159,0.0009678121656179,0.0266408771276474,-0.0170189011842012,human,UP
TXNIP,-0.1003005281090736,-0.18386210501194,-0.0686994642019271,-0.124161273241043,-0.1027185693383216,-0.1159483879804611,-0.1027185693383216,-0.1003005281090736,human,DOWN
MT2A,-0.1262328177690506,-0.2060250341892242,-0.0135937388986349,,,-0.1152838636189699,-0.1262328177690506,-0.1262328177690506,human,DOWN
SEPW1,,,-0.0995335280895233,-0.1047208979725837,-0.1089818030595779,-0.104412076373895,-0.1047208979725837,,human,DOWN
COX7A1,-0.1606989800930023,-0.1009735614061355,-0.0699409395456314,-0.0910088196396827,-0.0990864261984825,-0.1043417453765869,-0.0990864261984825,-0.1606989800930023,human,DOWN
TCAP,-0.0433707125484943,,-0.141744315624237,-0.0950133576989173,-0.1336312592029571,-0.1034399112686514,-0.1143223084509372,-0.0433707125484943,human,DOWN
ENO3,-0.0287806298583745,-0.1262519508600235,-0.0900313928723335,-0.0732364729046821,-0.1628336608409881,-0.0962268214672803,-0.0900313928723335,-0.0287806298583745,human,DOWN
CKM,-0.1422880887985229,-0.0423055663704872,,,-0.0963986814022064,-0.0936641121904055,-0.0963986814022064,-0.1422880887985229,human,DOWN
MKNK2,-0.059329155832529,-0.046899139881134,-0.1003134325146675,-0.105388730764389,-0.1167030334472656,-0.085726698487997,-0.1003134325146675,-0.059329155832529,human,DOWN
EEF2,,-0.0610693730413913,-0.1073571518063545,-0.1019084230065345,-0.0692736580967903,-0.0849021514877677,-0.0855910405516624,,human,DOWN
CKMT2,-0.1622269004583358,-0.1031682714819908,-0.0451135374605655,-0.0503105334937572,-0.0602510049939155,-0.084214049577713,-0.0602510049939155,-0.1622269004583358,human,DOWN
GLUL,-0.0778566300868988,-0.1710528880357742,-0.0456309169530868,-0.0679277181625366,-0.0483430325984954,-0.0821622371673584,-0.0679277181625366,-0.0778566300868988,human,DOWN
TNNT3,0.0646687597036361,0.0299048088490962,-0.1723163723945617,-0.1841448545455932,-0.1347142159938812,-0.0793203748762607,-0.1347142159938812,0.0646687597036361,human,DOWN
HSPB6,-0.0927753821015358,-0.0622951239347457,,,,-0.0775352530181407,-0.0775352530181407,-0.0927753821015358,human,DOWN
TNNT1,-0.1325900703668594,,-0.0594389922916889,-0.0672034472227096,-0.01916697435081,-0.069599871058017,-0.0633212197571992,-0.1325900703668594,human,DOWN
MT1X,-0.0868239924311637,-0.1420974284410476,-0.049788050353527,-0.0346648059785366,-0.032861728221178,-0.0692472010850906,-0.049788050353527,-0.0868239924311637,human,DOWN
RPL3L,,-0.0105421971529722,-0.0973888933658599,-0.0822478458285331,-0.0804670006036758,-0.0676614842377603,-0.0813574232161045,,human,DOWN
CYCS,-0.1079574450850486,-0.0539742112159729,-0.0432259179651737,-0.0562891662120819,-0.0763152614235878,-0.067552400380373,-0.0562891662120819,-0.1079574450850486,human,DOWN
PDK4,-0.1096162945032119,-0.139230266213417,0.0160835869610309,,-0.012760505080223,-0.0613808697089552,-0.0611883997917175,-0.1096162945032119,human,DOWN
MYL3,-0.1029328927397728,-0.1169239059090614,,,0.0366179123520851,-0.061079628765583,-0.1029328927397728,-0.1029328927397728,human,DOWN
PGAM2,-0.0083873383700847,-0.076704055070877,-0.0633214488625526,-0.0717978179454803,-0.0812059715390205,-0.060283326357603,-0.0717978179454803,-0.0083873383700847,human,DOWN
MDH1,-0.0880993381142616,-0.1132645159959793,-0.02841710858047,-0.0367742851376533,-0.0312427915632724,-0.0595596078783273,-0.0367742851376533,-0.0880993381142616,human,DOWN
FHL1,-0.0701140239834785,-0.0449217744171619,-0.0454396158456802,-0.0361343249678611,-0.100789226591587,-0.0594797931611537,-0.0454396158456802,-0.0701140239834785,human,DOWN
MT1H,-0.0593085549771785,-0.0595792382955551,,,,-0.0594438966363668,-0.0594438966363668,-0.0593085549771785,human,DOWN
TNNC1,-0.1311403810977935,-0.0651420354843139,0.0183821748942136,,,-0.0593000805626312,-0.0651420354843139,-0.1311403810977935,human,DOWN
MT1E,-0.0493593662977218,-0.0615620836615562,,,,-0.055460724979639,-0.055460724979639,-0.0493593662977218,human,DOWN
PPP1R3A,,0.0132509050890803,-0.0830447301268577,-0.0836828649044036,-0.0651501268148422,-0.0546567041892558,-0.0740974284708499,,human,DOWN
ACTA1,-0.0540569201111793,-0.0399396009743213,-0.04376070946455,-0.0230101961642503,-0.1109887957572937,-0.0543512444943189,-0.04376070946455,-0.0540569201111793,human,DOWN
MYL2,-0.1066220328211784,-0.0685703307390213,-0.0285776108503341,-0.0217365194112062,-0.0443737059831619,-0.0539760399609804,-0.0443737059831619,-0.1066220328211784,human,DOWN
RPL8,-0.0539278052747249,-0.0651381313800811,-0.0534258931875228,-0.057008296251297,-0.0370241738855838,-0.0533048599958419,-0.0539278052747249,-0.0539278052747249,human,DOWN
MT1HL1,-0.0631787106394767,-0.1211768090724945,-0.032204944640398,-0.0248401779681444,-0.0219453424215316,-0.052669196948409,-0.032204944640398,-0.0631787106394767,human,DOWN
COX8A,-0.0486081354320049,-0.0557019859552383,,,,-0.0521550606936216,-0.0521550606936216,-0.0486081354320049,human,DOWN
ATP5A1,-0.0529230274260044,-0.0508251413702964,-0.0409130156040191,-0.0395352579653263,-0.0762125551700592,-0.0520817995071411,-0.0508251413702964,-0.0529230274260044,human,DOWN
MB,-0.1201180070638656,0.0584855265915393,,,-0.0923877283930778,-0.0513400696218013,-0.0923877283930778,-0.1201180070638656,human,DOWN
UBC,-0.1015047505497932,-0.0483970567584037,-0.0179450754076242,-0.032785091549158,-0.0549653656780719,-0.0511194679886102,-0.0483970567584037,-0.1015047505497932,human,DOWN
ATP5B,-0.0984628945589065,-0.0670766457915306,,-0.0220904294401407,-0.0137410750612616,-0.0503427612129598,-0.0445835376158356,-0.0984628945589065,human,DOWN
TSPYL1,,,-0.0527000948786735,-0.0546464845538139,-0.0378952696919441,-0.0484139497081438,-0.0527000948786735,,human,DOWN
ATP5H,-0.0616897791624069,-0.0640348419547081,,,-0.0192057341337203,-0.0483101184169451,-0.0616897791624069,-0.0616897791624069,human,DOWN
COX6A2,-0.0575852878391742,-0.0388802923262119,,,,-0.0482327900826931,-0.0482327900826931,-0.0575852878391742,human,DOWN
GOT1,-0.0731703490018844,-0.0657562538981437,-0.0294053424149751,-0.0351475663483142,-0.0375304110348224,-0.048201984539628,-0.0375304110348224,-0.0731703490018844,human,DOWN
ANXA6,,,-0.0531730651855468,-0.0580798424780368,-0.0292462557554245,-0.0468330544730027,-0.0531730651855468,,human,DOWN
PHYH,,-0.0105333784595131,-0.0444000288844108,-0.0590838827192783,-0.0713723078370094,-0.0463473994750529,-0.0517419558018446,,human,DOWN
HIST1H4C,,,-0.0554280653595924,-0.0406586825847625,-0.0426854528486728,-0.0462574002643426,-0.0426854528486728,,human,DOWN
PKIA,,,-0.0408499166369438,-0.0477668493986129,-0.0500473566353321,-0.0462213742236296,-0.0477668493986129,,human,DOWN
MYH2,0.0140312872827053,-0.0196137446910142,-0.0463543087244033,,-0.1327951252460479,-0.04618297284469,-0.0329840267077088,0.0140312872827053,human,DOWN
UQCRFS1,-0.0505626164376735,-0.0528135225176811,-0.0332359112799167,-0.0352995656430721,-0.0583431348204612,-0.0460509501397609,-0.0505626164376735,-0.0505626164376735,human,DOWN
AMPD1,0.0334806814789772,,-0.0711288377642631,-0.0732093974947929,-0.0710673704743385,-0.0454812310636043,-0.0710981041193008,0.0334806814789772,human,DOWN
OAZ1,-0.021755801513791,,-0.0528856143355369,-0.0446944944560527,-0.0619797334074974,-0.0453289109282195,-0.0487900543957948,-0.021755801513791,human,DOWN
PFKM,0.0237714033573865,-0.022897245362401,-0.0575057528913021,-0.0606688261032104,-0.109026201069355,-0.0452653244137764,-0.0575057528913021,0.0237714033573865,human,DOWN
TSPAN8,,,-0.0408152118325233,-0.0402293428778648,-0.0542210713028907,-0.0450885420044263,-0.0408152118325233,,human,DOWN
FTH1P5,-0.0296399500221014,-0.0195769798010587,-0.0512294434010982,-0.024776853621006,-0.0952493548393249,-0.0440945163369178,-0.0296399500221014,-0.0296399500221014,human,DOWN
GPX3,-0.0584004074335098,-0.0561059117317199,,,-0.0156754776835441,-0.0433939322829246,-0.0561059117317199,-0.0584004074335098,human,DOWN
ATP5G3,-0.0576333552598953,-0.0435764342546463,,-0.0276773311197757,,-0.0429623735447724,-0.0435764342546463,-0.0576333552598953,human,DOWN
PKM,0.0138699663802981,-0.0353328920900821,-0.0716703087091445,-0.0727660879492759,-0.0487012602388858,-0.0429201165214181,-0.0487012602388858,0.0138699663802981,human,DOWN
PCYOX1,,,-0.0438845865428447,-0.0461821742355823,-0.036116886883974,-0.042061215887467,-0.0438845865428447,,human,DOWN
TNNI1,-0.0977285280823707,0.0160608552396297,-0.0317765288054943,-0.0524574294686317,,-0.0414754077792167,-0.042116979137063,-0.0977285280823707,human,DOWN
UBE2G1,,,-0.0368121713399887,-0.0340865068137645,-0.0467123053967952,-0.0392036611835161,-0.0368121713399887,,human,DOWN
LDHB,-0.1135922670364379,-0.0297190807759761,,0.027290491387248,,-0.0386736188083887,-0.0297190807759761,-0.1135922670364379,human,DOWN
PFKFB3,-0.0164560507982969,-0.0689899399876594,-0.0380207560956478,-0.0355234444141387,-0.0338162146508693,-0.0385612811893224,-0.0355234444141387,-0.0164560507982969,human,DOWN
CCNG1,,,,,-0.038447119295597,-0.038447119295597,-0.038447119295597,,human,DOWN
NEDD8,,,-0.0458093956112861,-0.0337886363267898,-0.0337102562189102,-0.037769429385662,-0.0337886363267898,,human,DOWN
ATP5J,-0.0366328060626983,-0.0159150101244449,-0.041409783065319,-0.0458936393260955,-0.0463843643665313,-0.0372471205890178,-0.041409783065319,-0.0366328060626983,human,DOWN
HSPA8,-0.0597701556980609,-0.0268909931182861,,-0.0258944295346736,-0.035248540341854,-0.0369510296732187,-0.0310697667300701,-0.0597701556980609,human,DOWN
UQCR10,-0.0578358210623264,-0.0328676141798496,-0.0227053333073854,-0.0344074107706546,-0.0366503484547138,-0.036893305554986,-0.0344074107706546,-0.0578358210623264,human,DOWN
MPC1,-0.0433616787195205,-0.0303319692611694,,,,-0.036846823990345,-0.036846823990345,-0.0433616787195205,human,DOWN
GADD45A,,-0.0365385860204696,,,,-0.0365385860204696,-0.0365385860204696,,human,DOWN
EEF1G,-0.0132478335872292,,,,-0.0584041029214859,-0.0358259682543575,-0.0358259682543575,-0.0132478335872292,human,DOWN
RAD23A,-0.0147649198770523,,-0.0467049516737461,-0.0358444452285766,-0.0450952649116516,-0.0356023954227566,-0.0404698550701141,-0.0147649198770523,human,DOWN
UQCRC1,-0.0381124131381511,-0.0510528571903705,-0.0336627811193466,-0.0291184764355421,-0.0215530470013618,-0.0346999149769544,-0.0336627811193466,-0.0381124131381511,human,DOWN
PLN,0.0108611015602946,0.0466734431684017,-0.0845745801925659,-0.0883765295147895,-0.0577893815934658,-0.0346411893144249,-0.0577893815934658,0.0108611015602946,human,DOWN
GBAS,-0.0349941067397594,,,,-0.0336570441722869,-0.0343255754560232,-0.0343255754560232,-0.0349941067397594,human,DOWN
COPS5,,,-0.0286853834986686,-0.0414196476340293,-0.0325871966779232,-0.0342307426035404,-0.0325871966779232,,human,DOWN
SRP9,,,-0.0288259945809841,-0.0292021557688713,-0.043858204036951,-0.0339621181289354,-0.0292021557688713,,human,DOWN
ACAT1,-0.0490074828267097,-0.0346581973135471,-0.02571233920753,-0.0179617684334516,-0.0408945083618164,-0.0336468592286109,-0.0346581973135471,-0.0490074828267097,human,DOWN
SLC2A5,,-0.0335806719958782,,,,-0.0335806719958782,-0.0335806719958782,,human,DOWN
ALDOA,0.0180306285619735,-0.0367293655872345,-0.0256858337670564,-0.0201502535492181,-0.1014647260308265,-0.0331999100744724,-0.0256858337670564,0.0180306285619735,human,DOWN
XIST,,,-0.0378755293786525,-0.028510395437479,,-0.0331929624080657,-0.0331929624080657,,human,DOWN
RPL9,,-0.0362030044198036,-0.0253029968589544,-0.0249758642166852,-0.046286541968584,-0.0331921018660068,-0.030753000639379,,human,DOWN
RORA,,,-0.0391672812402248,-0.0368431583046913,-0.0222030580043792,-0.0327378325164318,-0.0368431583046913,,human,DOWN
NDUFB4,-0.0287433844059705,,-0.0181804317981004,-0.0269029084593057,-0.0568539649248123,-0.0326701723970472,-0.0278231464326381,-0.0287433844059705,human,DOWN
NME1-NME2,-0.0267608743160963,-0.0376012772321701,,,,-0.0321810757741332,-0.0321810757741332,-0.0267608743160963,human,DOWN
ATP5F1,-0.0957649275660514,-0.0686380043625831,0.0223116669803857,0.0138203958049416,,-0.0320677172858268,-0.0274088042788207,-0.0957649275660514,human,DOWN
EIF4A2,0.010524914599955,-0.0177621226757764,-0.0324960984289646,-0.0409079194068908,-0.0789094269275665,-0.0319101305678486,-0.0324960984289646,0.010524914599955,human,DOWN
COX7B,-0.0300529468804597,-0.0304690469056367,-0.0262319538742303,-0.0382450111210346,-0.032944019883871,-0.0315885957330465,-0.0304690469056367,-0.0300529468804597,human,DOWN
DNAJC7,,,-0.0336403921246528,-0.032978668808937,-0.0277929715812206,-0.0314706775049368,-0.032978668808937,,human,DOWN
MORF4,,,-0.0270199384540319,-0.045309904962778,-0.020695261657238,-0.031008368358016,-0.0270199384540319,,human,DOWN
ISCU,-0.0288227200508117,-0.0168745890259742,-0.0367187559604644,-0.0354686714708805,-0.035828061401844,-0.030742559581995,-0.0354686714708805,-0.0288227200508117,human,DOWN
NDUFA4,-0.0297787860035896,-0.014811516739428,-0.0236728955060243,-0.0391694419085979,-0.0456957407295703,-0.030625676177442,-0.0297787860035896,-0.0297787860035896,human,DOWN
CYC1,-0.0559729412198066,-0.034605536609888,-0.0174998994916677,-0.023935766890645,-0.020838288590312,-0.0305704865604639,-0.023935766890645,-0.0559729412198066,human,DOWN
