gene_symbol,adj.P.Val,logfc_dz
CRYZL2P,2.02955637091015e-09,1.70534405458497
ZNF277,4.50283181743126e-14,1.70367958361021
ACTR6,1.50739105009288e-10,1.70364398190208
CDH13,1.93770816864534e-06,1.69867417214042
GPAM,3.37130876071902e-16,1.69667364360598
SPAG1,3.88372167447173e-08,1.69291480155608
GPX8,8.26949990495994e-12,1.69240082253472
GALNT7,6.36963964308073e-09,1.69163091831896
GBP3,1.05159545897056e-07,1.68953119864863
RRM2,1.74929139781604e-07,1.68739063782771
NAP1L3,4.93014388487922e-10,1.68564812412772
HK2,2.56928737716949e-09,1.68514153199507
HSP90B1,8.90586174517463e-08,1.68121305280865
CMTR2,2.93594757275417e-11,1.67814314253199
GGH,9.30000668326086e-11,1.67807963645346
CWC27,3.49327408634359e-14,1.67700805811575
PIBF1,5.19535326446193e-10,1.67559916759918
HAUS1,2.97022566958065e-11,1.67367810860611
ARHGAP18,1.96427473226299e-13,1.67079345556663
EAF1,1.06681793270519e-10,1.67044102499732
MRPL19,2.57581268924311e-13,1.66800944852563
YWHAB,3.26029380175608e-11,1.66337060126155
ORC6,1.01463509292348e-09,1.66239207365915
PPWD1,2.13379892490412e-08,1.65910195071863
TAF1A,5.48379248210445e-11,1.65789875607386
USP46,9.49316131984044e-13,1.65776581335118
PRMT3,9.48337075577053e-11,1.65237138766669
SWAP70,4.57116144436856e-09,1.64685184444007
FH,1.41939972105369e-11,1.64272864845479
EIF2AK3,1.24838153810752e-09,1.64220362772777
SGO2,9.17689589834033e-11,1.64107444583487
SGCE,8.67083237845461e-10,1.64054598067666
HTR2B,2.07196747384428e-06,1.63798825403684
VEZT,4.82714550759078e-10,1.63258273390777
MRPL13,6.29498206955087e-10,1.63223042990031
PMAIP1,3.82652647428939e-07,1.63084584107771
UGT8,1.05887633158748e-10,1.63034582039878
COPS5,1.82979686970965e-11,1.63000617069373
SRP72,2.74800383895311e-12,1.62991678652296
PLK2,2.50401068935456e-08,1.62959928674753
BLOC1S6,1.30329811881875e-11,1.62892550625967
NUCB2,2.11668136325619e-10,1.62783589587824
MITD1,4.94950517940988e-10,1.62727154474143
CRY1,8.467065304509e-09,1.62571763001653
PRPF39,2.81275904213043e-08,1.62462007534517
KPNA3,6.93247081329311e-12,1.62339249178994
PCYOX1,3.11194737109093e-09,1.62253175788697
C1D,3.39687089370005e-08,1.62045218564339
PRC1,9.1934148870385e-08,1.62024156578045
TTF2,1.18588537818836e-09,1.61807101583768
GCH1,7.05278637522024e-08,1.61804523474054
CENPL,4.95426590964754e-15,1.61696134423255
TBC1D31,2.58623228377457e-14,1.61517989293693
ZNF573,1.84034208982732e-11,1.6142944094018
TMEM200A,7.82024928268904e-10,1.61419665156727
MGP,7.38107653569239e-07,1.6137976790294
CENPK,1.15933924383334e-07,1.61356316356924
IFIH1,2.09305559344209e-11,1.61349653600484
TOPORS,3.68974677479658e-10,1.61090425115227
EFEMP1,7.08958868701795e-07,1.60955614281151
LLPH,1.7103464734155e-12,1.60799195121371
MSH2,1.76299330662558e-09,1.60735334973688
MIS18A,2.9014809536788e-11,1.60661930675788
DPY19L1,1.46605179861136e-09,1.60532599871058
RECQL,2.31673804026785e-11,1.60522768740203
NTN4,3.17794932920238e-06,1.60493047619599
PIP5K1B,5.30049843069619e-10,1.6040569238266
RARS1,3.2800705264519e-10,1.60308086347268
SUMO1,1.64055286712674e-09,1.6030651193203
IL33,5.07804487042197e-09,1.60245843688739
EOGT,3.29910951288033e-09,1.60192381949694
ARMT1,3.49132059603536e-09,1.60156053541232
THAP9-AS1,1.2031983044905e-07,1.60122648048746
COIL,6.03708694124047e-12,1.60010745714712
GET1,8.33577452255643e-10,1.59824226243836
AGL,1.52895575884736e-09,1.59628964496142
BPGM,1.38513348853403e-09,1.59359800800039
PDE4DIP,1.16711464280157e-10,1.59290859773361
MASTL,9.88115393335742e-11,1.59114488819033
TNFSF10,9.90984821062289e-05,1.59024621626824
CPE,3.57499482596068e-09,1.58334931720912
CENPE,3.75967543116604e-09,1.58329330309446
DHX29,2.52125900764324e-08,1.5821736912606
PLA2G4A,6.0286240423277e-09,1.58192367124862
NUP35,4.31659354329388e-10,1.58114796396686
HAT1,2.75205539434794e-09,1.58038655483411
EML1,6.05951577735449e-12,1.57777688568569
ALDH1A1,5.22126157818725e-06,1.57551906227618
HSDL2,2.42055122402855e-10,1.57284971220244
SPA17P1,4.87109587886356e-08,1.57185298878747
MED4,4.05807702938003e-12,1.57161179518951
CFAP36,1.5694471271448e-09,1.57143394951878
DDX60L,4.56694660350969e-11,1.57019494172362
YTHDF2,5.48546376308982e-11,1.56977915076393
SLU7,5.56636726967423e-11,1.56973644947042
SLC25A32,2.28236980240898e-09,1.56800022351948
TMEM17,1.12590698864905e-11,1.56594439455114
ZNF23,3.62229159643381e-09,1.56552955362689
ABRAXAS1,1.21488931701451e-12,1.56532872002681
LRRC40,1.58661017038515e-09,1.5641413992748
RND3,3.62773953086791e-06,1.56304976072094
EXOC8,5.74655438115406e-10,1.56201483431933
TUNAR,1.09919448160409e-06,1.56134412172231
SHPRH,1.92730998996481e-08,1.5612762201512
TCEAL7,1.6930195324503e-10,1.55975899601508
RBM34,1.37900736938503e-12,1.55960047194529
HMGB2,2.85052816230473e-08,1.55913854913413
CPM,5.39250364666416e-05,1.55851343153615
UBXN4,1.40056013642966e-09,1.55703422215272
PPIL4,1.64627449735779e-07,1.55694424510676
DIO2,1.00668521075824e-10,1.55689196543421
APOBEC3B,3.51490919605734e-06,1.55649300707551
CAPSL,5.96800226234127e-06,1.5564706159057
EIF3E,1.35103106024348e-10,1.55567381731189
TEX9,1.89031170260954e-13,1.55472498527583
NIPSNAP3A,1.21375926196946e-08,1.5535918265246
PAXIP1,1.18710208305117e-11,1.55325473050773
CTNNB1,5.24676577547186e-10,1.55239244759676
ZNF140,2.26309263436847e-07,1.55120587190792
CEP57,8.5926594423135e-12,1.54809883992722
CNN3,9.82904348781486e-09,1.54804324388883
ATAD2,1.02699888005867e-11,1.54706210750915
TDP2,1.41351288261004e-09,1.54601329000383
GON7,7.09866145702062e-10,1.54508016253863
CRNKL1,3.40134795864127e-10,1.54381742000239
RAI14,9.53084979415623e-06,1.54319221952173
AASDHPPT,5.50812299118849e-12,1.54318688339532
KRBOX4,2.27879546607275e-10,1.54221324749215
ZNF506,2.15084110224543e-08,1.54160604131729
CDC6,1.04260687716661e-09,1.54135620469321
ECI2,7.51232574462384e-08,1.53848625832214
CBX3,7.59626255329197e-09,1.53807679520148
NDUFA5,8.7069201378757e-08,1.53780179661399
WDR11,4.40669694690746e-08,1.53761618973539
RDH11,1.81096552508252e-11,1.53424759587951
FBXO5,1.42364604039993e-11,1.53317991766669
RAD51AP1,2.5489189776934e-09,1.53234157781073
NAP1L5,2.55889190408393e-10,1.53148576351669
DNAAF4,1.30503108273104e-09,1.52823684634092
IL13RA1,1.50477400857933e-11,1.52819941826129
NETO2,4.75097594556903e-12,1.52784157771369
UBXN8,7.47956000811393e-13,1.52727290595172
TMA16,1.94902654738078e-10,1.52521864035161
ABCE1,1.42960374700051e-09,1.5249983783402
ASNSD1,7.51975838073567e-10,1.52497555020406
AURKA,1.44432528768374e-09,1.52477553618329
TARS1,4.12628666169699e-09,1.52473233174835
ATP5PB,1.96621811992174e-10,1.5246474062126
CCNA2,5.55625052846149e-09,1.52376024667235
RRM2B,2.08286031225364e-09,1.52356821824665
WDR47,1.95970191115102e-10,1.52230508834417
TAF1D,3.012266566435e-09,1.52203295147294
CCDC91,1.1479513053836e-11,1.52085683334753
TMEM87B,5.02316234425345e-11,1.51991891108883
DBR1,6.04077023254409e-11,1.51943884599567
CDC7,3.28113790491125e-09,1.51932186128922
ARFGAP3,1.14046222134624e-08,1.51841509542014
PLCB4,1.351289929288e-08,1.51778800038786
APPL1,1.85021430244139e-12,1.51765009642522
UBLCP1,1.13285517286066e-08,1.51724450848025
FLVCR1,2.29893206935325e-11,1.51616387171691
CDC23,2.80345525274902e-11,1.51430765510613
MGME1,4.91552362271238e-12,1.51416378928344
ZNF83,1.09329948895851e-05,1.51371400039154
POGLUT3,2.33892299176738e-09,1.51331744085667
PLRG1,8.87836682778532e-11,1.51019777044292
PPP2R3C,3.28945083923341e-09,1.51015057116514
MTIF3,1.40408310169122e-12,1.50768234310702
CDCA7L,2.60955079887292e-11,1.50764683408833
OBI1,7.35911656144212e-10,1.50763836936028
PBDC1,1.82979686970965e-11,1.50753938714485
ME1,3.16835237340629e-11,1.50739574656425
UTP20,3.25743022495157e-12,1.50722901344515
IFIT3,8.74967242611207e-10,1.50540731878545
RBBP5,3.26525523195255e-12,1.50296687962205
CADM1,2.58908710169553e-07,1.50246294748611
E2F8,1.41766235415024e-09,1.50240628214484
OXR1,1.49741420606102e-09,1.50124211241901
CNOT7,3.19486563519932e-12,1.50047110793259
ATMIN,6.21718447184506e-10,1.49924553289631
KBTBD6,3.00973043306159e-11,1.49901358289098
MEST,1.06634341703719e-06,1.49825793269033
IFI44L,6.2518762569665e-07,1.4982242717107
SLC38A6,1.3448884512609e-08,1.49585327889726
TRIM6,5.78141282694799e-13,1.49450973496118
LOC101927057,2.83761976502379e-05,1.49228535859092
TSNAX,8.35285257371341e-09,1.491540196575
ZBED8,1.96323082276993e-10,1.49145412152748
CHUK,2.40430429010826e-08,1.49140838824219
CASP6,1.59835947489548e-10,1.49127553924007
KATNA1,1.52104821736066e-13,1.49114879566487
NAT1,1.45885078895942e-11,1.49075108996371
DNAJB6,1.04801186587166e-10,1.49056569103479
TMSB15A,1.22342324704061e-09,1.49049858277725
RHOBTB1,2.20812962525302e-07,1.48950263046326
HERPUD2-AS1,1.30329811881875e-11,1.48864793158721
GSAP,3.10968558813019e-07,1.48714253518828
CFI,2.34643807241638e-05,1.48690761306526
SUCLA2,9.76390196833608e-08,1.48681049701446
POSTN,1.73164830686713e-05,1.48554432233121
ARMCX5,9.19747882448964e-11,1.48449419070386
PET117,2.93594757275417e-11,1.48178275578105
ANKRD29,4.95358672287939e-08,1.48035800608807
RFC4,1.78323363302361e-09,1.48014336279675
RUBCNL,1.38368149445316e-08,1.47847185071758
CHMP2B,4.6090397947371e-10,1.4783321483912
RRP15,6.04077023254409e-11,1.47763177691745
BLOC1S2,8.8723007038816e-10,1.47695683875258
MECOM,1.88675383221762e-07,1.47676034591981
NUDCD2,3.9733723466925e-12,1.47638194013486
LRIF1,2.96719195975229e-10,1.47616659232957
GMNN,6.64452385346748e-09,1.47496633168586
BORCS7,7.76783548028932e-09,1.47415136619893
UFL1,6.35390361447232e-11,1.47300255740642
CMPK2,3.00794527871311e-09,1.47274549371149
BTN3A3,6.6221262527531e-09,1.47166686966663
PSMA6,4.08801326972489e-13,1.47150514338116
ENOPH1,5.81762963624326e-11,1.47091542418379
BUB1B,5.67280817698926e-08,1.47011613113778
DNAJC10,3.06909110772255e-07,1.46979791415969
GIMAP2,8.67479026425381e-11,1.46891995768174
BBS2,7.76790312630617e-10,1.4682204786712
TRIM59,2.83664437706573e-11,1.4679934615526
RPS6KC1,4.15986978291917e-11,1.46760239976163
VRK1,2.92032908647291e-10,1.46752413797904
ZNF823,1.56752259341768e-11,1.46752325077136
KIF14,3.34035246676642e-09,1.46643501476804
HCG11,1.3904195331324e-15,1.46641984216083
CWC22,1.17536077311718e-09,1.46500034218062
ROBO1,4.75000359830886e-06,1.46487948591537
GTF2B,2.30485844996375e-11,1.46442203220317
PALB2,7.83534817338567e-13,1.46347629674806
TMEM263,4.04102842615269e-09,1.46343440911084
TOGARAM1,1.30601412004363e-09,1.46302764436102
B3GALNT1,1.75773619466295e-11,1.46288928337348
GBP1,1.29438537034443e-05,1.459766160977
PROM1,0.000516190419350483,1.45946212747834
FAIM,1.52919929700799e-09,1.45821689140657
KLHL8,9.64078573066578e-11,1.45728986179617
GSKIP,4.423908356622e-10,1.45625889712801
CTR9,2.64301026581697e-08,1.4559525423165
CAP2,1.27036981541987e-10,1.45586465268216
FAHD1,1.65945127780824e-11,1.45400053134279
PCMTD2,4.78980411322448e-07,1.45383675277867
SACS,1.09021651231813e-10,1.45328389935339
ASB3,3.51225678500168e-10,1.45319758014579
TOPBP1,1.24907708089272e-10,1.45309557175048
KCTD3,9.69263125426744e-08,1.45161134391356
DNAJA1,1.40402092197293e-07,1.45130281092156
TXNDC9,6.21645213216915e-12,1.45040870411982
TRMT6,5.34843894609198e-11,1.45018553419569
IRAK1BP1,1.3904195331324e-15,1.4500576410609
DNAAF2,6.04077023254409e-11,1.44914172439892
SLC27A6,1.26869580432495e-09,1.44903261763919
HIBCH,1.46542010844933e-10,1.44793639697318
HMMR,2.2593793007932e-08,1.44765705505777
ING2,1.25171293050353e-11,1.44640836097548
ATP8B1,1.13550135057831e-07,1.44448654232855
CHCHD3,3.5335132621412e-10,1.44395505444999
GLUD1,3.41738834483897e-09,1.44374077638027
DARS1,1.17098120716698e-09,1.44316227638095
UBE2Q2,7.33034057042554e-09,1.44268814720462
MTPAP,4.33803710058302e-12,1.44249747487665
ZWILCH,9.25857201908471e-10,1.44197126113258
CEBPZ,9.04666718102866e-09,1.44192507705706
ADAT1,1.18540495750727e-12,1.44137417197041
DSG2,1.53991113422368e-10,1.44126228685601
AK3,1.00929929724467e-08,1.43981291527262
ZUP1,1.91330780105086e-11,1.43970386023751
INTU,1.54349941834319e-08,1.43937727705306
SSB,2.30250330636849e-07,1.4389917514199
TMEM167A,5.89559903736008e-10,1.43878191578401
ACOT13,1.84798769473816e-13,1.43730109994204
GCA,3.45780458019991e-10,1.43569858723953
UCHL3,2.15295682959932e-11,1.43384510842655
ABCB10,1.99816163395122e-09,1.43359153503127
CENPF,1.1076926387219e-08,1.43329395269379
CDK7,3.82031436365611e-09,1.43146428130912
RESF1,4.46227926779996e-07,1.43139672847466
MOB1B,1.45074658330437e-08,1.43073585845987
RAB23,4.27013462424474e-10,1.43057309789576
ELOVL6,5.55438063993711e-12,1.42956855259823
RRM1,5.87716366031831e-11,1.4295612574727
PNMA8A,6.38999834469682e-09,1.42944013299332
CHORDC1,1.02194553285296e-07,1.42924679110797
TUBE1,8.47997469312339e-08,1.4286355442322
RAP1GDS1,2.09674370214238e-11,1.4282501076768
ZC3H12C,3.59878890111083e-10,1.42775038039457
FASTKD3,3.7626126989999e-11,1.42760892825013
C6orf120,5.02316234425345e-11,1.42735531077013
ETFA,1.6588042899993e-10,1.42674025849851
NIPSNAP2,4.22807127113574e-08,1.4253500096022
PRELID3B,3.91767839238674e-08,1.42525596461549
FUNDC1,4.14401026268713e-11,1.42437415565942
MORC4,4.8338864503213e-11,1.42387710778297
LEO1,2.01896863025982e-10,1.42308042925909
MPHOSPH10,2.26638037702164e-10,1.42267729593519
GCLC,1.00848727720796e-05,1.42262823803294
BBS7,2.35015677592014e-12,1.42261067770576
GOLGA5,1.60981106317973e-10,1.41993755461693
DTL,5.24878966285144e-09,1.41980374508884
LIAS,1.13188102221556e-11,1.41916865808719
CCNA1,5.76802012268434e-07,1.41875242329647
MAP4K3,2.89904876477519e-07,1.41720754003959
USP16,1.36604734655619e-08,1.41641599580824
NEK4,4.79065767024851e-10,1.41607857725074
HSPBAP1,9.43425079573456e-09,1.41581663393284
LYN,1.82204979757736e-10,1.41542724040936
GINM1,6.35588084918834e-12,1.41438115963737
BAZ1A,3.66918017834369e-08,1.41417347168697
FNBP1L,6.73982537002546e-10,1.41231234547488
CD58,1.37322787563029e-09,1.41150352401646
NCAPG2,5.07447802090547e-11,1.41142335345631
OPN3,3.60554523455379e-07,1.41072494719301
RWDD3,1.36303950737001e-09,1.41027384113951
SNX30,7.45427655819405e-10,1.41024648572578
M6PR,2.33209096179674e-10,1.41022144466613
NME5,2.24207577815758e-10,1.40979218474141
DCAF13,5.38878397775417e-10,1.40957806499676
UTP3,5.31928032279247e-10,1.40957243809464
EEF1AKMT2,9.9278352398756e-12,1.40872952283154
ADAM12,1.43917769512801e-06,1.40723733720139
PAPOLA,5.45134911654708e-09,1.40716858753142
MSMO1,1.60251553860198e-08,1.40657131195868
PTP4A2,1.02061478435431e-09,1.40619265755079
KIF4A,4.71130005446183e-08,1.40589000920717
U2SURP,1.77291479246666e-08,1.40285364494929
YME1L1,1.20151650786155e-10,1.40262001909594
GLA,9.87011822415286e-06,1.40239541647006
CENPS,6.62754578989679e-13,1.40221125881951
DMXL2,3.43238778474335e-06,1.40187620176763
PHAX,1.74076931395208e-11,1.40180474657922
PPIP5K2,1.16017300069627e-08,1.40155984627813
COL21A1,0.0002895974302757,1.40128313365516
STK39,1.5938144450339e-08,1.40114239608929
EIF5B,4.07157702152627e-10,1.40025681979558
FAM81B,3.44131758270929e-06,1.3997340268355
UFSP2,1.57602198264765e-10,1.39888564799451
GABRP,0.000117677090964415,1.39876457569773
PRTFDC1,1.21951914362123e-09,1.39859393071351
ZC3H7A,2.92719080961742e-13,1.39771973435635
RRN3,8.017379237891e-10,1.39752148882117
NFU1,1.63889531379533e-10,1.3968770126292
PHYH,3.00627182348699e-11,1.39609298606648
GLT8D1,8.39826083329242e-09,1.3958701724637
RACGAP1,3.1298481201175e-07,1.39439065571834
WASHC2C,7.40122949784233e-06,1.3934520198364
MIS12,5.79929176649696e-09,1.39315404214939
GMCL1,2.49505262782131e-10,1.39314836791994
KPNA2,7.82686542242707e-09,1.39304105257613
H2AZ2,1.84848117495887e-08,1.39283593478783
CCT8,2.2246522016362e-09,1.39255815408849
P2RY14,4.37825360232388e-07,1.39254543572336
MDM1,9.57514602373575e-12,1.39174181566176
UXS1,4.8780032812282e-09,1.39133514539182
LXN,2.81727895926604e-06,1.39113679181281
IK,6.13227960186374e-09,1.39070966176072
C1orf112,1.43859681058761e-12,1.39017405577834
RHOQ,3.15349905692262e-10,1.38975516409613
DIPK1A,1.5515950644478e-08,1.38968224461254
HERPUD2,1.31641957845632e-09,1.38742373279865
C2CD5,1.2766018058212e-07,1.38661978035131
ATL1,8.20172649600472e-11,1.38658941274501
ZNF281,1.24799158068837e-10,1.38658732173336
SLC35A5,1.86132290805125e-08,1.38564685535216
TMEM135,9.79871001163397e-09,1.38557780852689
NAE1,5.88326794320783e-08,1.38416689794771
KIF21A,3.42341255639636e-08,1.38362449424615
FAM13B,5.0227349662714e-08,1.38355613308881
PSMD14,9.0808440556175e-11,1.3821071261231
IFI16,1.1819582149329e-08,1.38156622464916
CRACD,2.93071814679825e-09,1.3806029923156
C1orf131,2.66929365753238e-11,1.37875960295581
MIB1,6.4818500632254e-10,1.37839221129358
FAM98B,1.11084733125695e-09,1.37799529696373
PIGK,3.00627182348699e-11,1.37798867564744
C2orf69,2.77034644628924e-10,1.37758191786779
DDX60,4.20610315997159e-08,1.37721451162439
LRP11,4.40258448566103e-08,1.37712925054056
PSD3,1.03688862558457e-09,1.37677811702137
NSRP1,2.29433613003965e-09,1.37589173689778
PSIP1,6.69487251398575e-09,1.37578804842317
TRIM24,1.17848285520719e-13,1.37541055561905
ZNF440,7.51647801936663e-10,1.37539602262238
CNTN3,1.2524098729233e-07,1.37493386314789
NAA15,8.89419092705095e-13,1.37480666116608
RCBTB2,1.02364690313461e-08,1.37446364130591
CHMP5,1.06600817804064e-08,1.37425145894874
PTCD3,1.45153933165017e-10,1.37334910845451
PON2,3.46603800168579e-07,1.37324735302157
MSH6,2.74433331365789e-08,1.37322354156257
SERINC1,1.88477765573913e-06,1.37317568149663
CRYZ,5.32180592887569e-07,1.37271179495861
ECT2,9.58375691642691e-09,1.37242307358235
DPY19L3,4.08740631905669e-08,1.37182169041414
IMPACT,1.12477905108114e-12,1.37121659229933
POGLUT2,6.74731101054445e-12,1.37093323496781
BAG2,5.79257403037403e-11,1.37011479050332
PDGFC,2.67069712507651e-08,1.37010385485362
ALG14,2.35109206558635e-10,1.37004597235311
TOMM20,2.60990868732641e-07,1.36877133539549
PHKB,2.50617012646511e-09,1.36817621592799
RAB22A,2.17846503596683e-12,1.36740473979098
PALLD,8.11214457894736e-08,1.36706889081111
ZNF596,1.57602198264765e-10,1.36701365898795
PGM3,5.8638667382631e-10,1.36664874573527
DNM1L,9.69252335928688e-09,1.36655009138924
C9orf64,3.45606398263814e-12,1.36623435913106
CCNE2,6.62737585850697e-11,1.36599395998377
SLC16A14,8.10652866297887e-11,1.36590308396568
CPSF3,1.20954339483373e-11,1.3653180126005
LAMB1,2.02081881289099e-05,1.36516505783294
DONSON,2.02690895746748e-09,1.36513450242292
RINT1,3.02687646475296e-10,1.36503040045441
PSMD1,2.30856366472391e-10,1.36479139096876
NSF,7.21322179231646e-11,1.36457512114932
TRIP4,3.81659161349069e-10,1.36428478718273
ANP32E,5.03912832505237e-09,1.36274160804823
ENPP5,1.44432528768374e-09,1.36147746907892
KDM3A,6.09059964928814e-07,1.36135814212109
CSDE1,5.54809267943341e-09,1.36047561597071
CCDC146,7.26001961942385e-06,1.36044438533675
SMIM15,6.96620985595697e-09,1.36014241356326
FANCI,8.68490003708807e-11,1.35970430691283
LOC100287896,1.88196006252077e-12,1.35930547181071
UGDH,2.54136081664862e-08,1.35902130880099
BCAS2,4.89172326055056e-10,1.35878870536441
NUDT15,1.33561979275269e-10,1.35848813623036
KLHL5,9.95003703027658e-08,1.35845580642367
SACM1L,7.35125069035732e-09,1.35789988932189
GSPT2,2.39317727979455e-10,1.35730979481148
KIZ,5.0287994127641e-09,1.35638281770891
HEATR5B,5.53033187524363e-10,1.3562412068001
OMA1,9.92185925769555e-09,1.35605813092277
RLF,4.49914495694462e-12,1.35594355673763
EXOC1,9.05228372183055e-08,1.35579970590571
MAN2A1,3.38516083264041e-09,1.35569875397906
ARMCX1,1.83848251988126e-11,1.35552271999261
ZNF367,3.8369349421534e-07,1.35544759737386
INTS13,4.63141167157967e-10,1.35533195067756
TMEM144,2.00082591724012e-11,1.35438414717362
MAD2L1,2.12832766105565e-08,1.35400898846917
MFN1,3.804173121525e-09,1.35364831353495
HAUS3,4.35666375320867e-10,1.35354190395699
ZNF121,3.94868621832101e-08,1.35295640371115
PLPP6,6.14196084868404e-10,1.35180792587525
BBIP1,2.67591596649617e-10,1.3496701706922
TPRKB,2.8857858811847e-09,1.34919849877963
ALMS1,6.21216941434593e-11,1.3488149086834
SANBR,2.4067604144411e-09,1.34836281733105
MTIF2,3.81772402843253e-10,1.34774335231406
COL5A2,6.9504835533803e-07,1.34764302898929
ANKRD6,1.29107804171549e-10,1.34663437171035
UPF2,1.71559316930338e-08,1.34660038242792
PDCD10,4.89485846234139e-11,1.3456759907999
ADGRL4,5.58368851121956e-08,1.34560661488152
TTC30A,2.30628493001922e-12,1.34432428886583
GORAB,9.89931766853368e-09,1.34430248712195
ZNF304,1.8362699910055e-09,1.34340236764882
ASAP2,8.50748321526656e-08,1.34281788775918
PNPT1,1.63779826239837e-08,1.34273841711156
DPH3,1.00957248961787e-09,1.34244070219637
HMGCR,5.97878748420759e-08,1.34218133766197
HIGD1A,3.20935557045042e-10,1.34179514355133
ZCRB1,6.62754578989679e-13,1.34150118460786
AGPS,2.69138290203161e-09,1.34129601162852
INTS2,7.1467759307144e-12,1.34117334227751
EIF2AK4,1.65524232678598e-09,1.34093627207316
PRPS2,9.84158000963063e-10,1.3406441751206
OSTF1,2.28068097368903e-09,1.34003809543118
UBE2V2,2.94377440507114e-12,1.33947565652313
EBNA1BP2,2.9909997877013e-11,1.33936572813915
MMUT,1.12799540714525e-10,1.33931511700968
RNFT1,1.4401224896593e-08,1.33901622185613
TBPL1,3.98081935178741e-09,1.33897129795583
MRPL15,7.83535065604553e-11,1.33864750416646
SLBP,6.34983436880305e-10,1.33784182538435
FERMT2,1.6549685610109e-09,1.3373907951338
CAPZA2,9.66564377589518e-09,1.3368586346338
RBIS,3.58785700749637e-11,1.33659383085308
RBM25,1.45050476393467e-07,1.3361802305383
DEK,3.89027855292284e-08,1.33596977353541
IFIT1,1.28551253863934e-07,1.33594355600716
RSRP1,7.63585923895603e-06,1.33589021047018
SLTM,5.07634818037152e-07,1.33393914568477
GRAMD1C,4.36925196950595e-07,1.33362692918511
BBS12,6.82342852841533e-11,1.3334057022142
ANK2,2.54642275687748e-05,1.33323340772322
