gene_symbol,logfc_dz:393,logfc_dz:149,logfc_dz:945,logfc_dz:947,logfc_dz:946,logfc_dz:883,mean_logfc,median_logfc,common_experiment,organism
ANXA2,0.03826826438307762,,0.029079243540763855,0.049280066043138504,,,0.038875857988993325,0.03826826438307762,,human
RPS25,0.037932123988866806,0.040528327226638794,0.052212461829185486,0.03616059198975563,0.034405093640089035,-0.02110276184976101,0.03002263947079579,0.03704635798931122,-0.02110276184976101,human
ARPC2,0.03733827918767929,,0.02356962487101555,0.021737322211265564,,,0.02754840875665347,0.02356962487101555,,human
HSP90AB1,0.0360526442527771,0.05203758552670479,0.02082056552171707,0.023743027821183205,-0.022187190130352974,,0.02209332659840584,0.023743027821183205,,human
ALDH1A3,0.03564080595970154,,,0.012585294432938099,0.015577892772853374,,0.021267997721831005,0.015577892772853374,,human
ID1,0.03546294942498207,-0.02173110842704773,-0.05445868894457817,0.02598423697054386,-0.023450002074241638,,-0.007638522610068321,-0.02173110842704773,,human
COX3,0.03537437319755554,,0.07630667835474014,0.03219643607735634,0.024889850988984108,,0.04219183465465903,0.03378540463745594,,human
DNAJB11,0.035342924296855927,,0.019511746242642403,0.02044568583369255,,,0.025100118791063625,0.02044568583369255,,human
TCEAL4,0.03524433448910713,0.036152131855487823,0.0155487684533,0.05472567677497864,-0.018217364326119423,,0.024690709449350833,0.03524433448910713,,human
RCN1,0.03467985987663269,-0.02595255710184574,0.021291082724928856,,0.054799821227788925,,0.021204551681876183,0.027985471300780773,,human
MRPL3,0.03430575504899025,,,0.017762484028935432,-0.03743310272693634,,0.004878378783663114,0.017762484028935432,,human
FOSB,0.03410177305340767,-0.07445289194583893,,0.12634386122226715,0.01229078322649002,0.03278911113739014,0.02621452733874321,0.03278911113739014,0.03278911113739014,human
SRSF2,0.03407866880297661,,,0.01418390404433012,0.021420693024992943,,0.023227755290766556,0.021420693024992943,,human
MRPL33,0.03379452973604202,,,,,,0.03379452973604202,0.03379452973604202,,human
SNAI2,0.03334873169660568,0.0396859347820282,,0.016446154564619064,0.020165951922535896,,0.02741169324144721,0.02675734180957079,,human
PDIA6,0.03316568210721016,,,0.02272283472120762,0.0167233869433403,,0.02420396792391936,0.02272283472120762,,human
RPL26,0.03313196450471878,0.031177407130599022,0.016056956723332405,0.04066026210784912,0.02306651696562767,0.021208204329013824,0.027550218626856804,0.027121962048113346,0.021208204329013824,human
PSME2,0.03252587467432022,,,0.034022267907857895,,,0.03327407129108906,0.03327407129108906,,human
COL4A1,0.03250498324632645,,,0.014257505536079407,0.02300405502319336,-0.018912184983491898,0.012713589705526829,0.018630780279636383,-0.018912184983491898,human
H2AFZ,0.03228859230875969,,0.030466781929135323,,0.07886438816785812,-0.02356826886534691,0.029512873385101557,0.031377687118947506,-0.02356826886534691,human
IDO1,0.03204734995961189,-0.021965129300951958,,,-0.023668978363275528,,-0.004528919234871864,-0.021965129300951958,,human
PTGES3,0.03188970685005188,0.03525472804903984,0.035669635981321335,0.02190237119793892,,,0.031179110519587994,0.03357221744954586,,human
FABP5,0.03176630660891533,,,0.026064641773700714,0.02092772349715233,,0.02625289062658946,0.026064641773700714,,human
HMGN2,0.03152574226260185,,0.021790454164147377,0.025389013811945915,0.07015813887119293,,0.03721583727747202,0.028457378037273884,,human
NME1,0.031511981040239334,,,0.028636720031499863,,,0.0300743505358696,0.0300743505358696,,human
SLC26A2,0.03100813739001751,,0.021589437499642372,,-0.05819666385650635,,-0.001866362988948822,0.021589437499642372,,human
TUBB,0.030976325273513794,,,,0.05475933477282524,,0.04286783002316952,0.04286783002316952,,human
OAT,0.030835023149847984,0.06199183687567711,,0.022306788712739944,0.014838694594800472,,0.03249308583326638,0.026570905931293964,,human
RPL35,0.029778411611914635,,,0.05427747592329979,0.04057498648762703,,0.04154362467428049,0.04057498648762703,,human
SPARCL1,0.029623335227370262,0.03619951009750366,,0.042227134108543396,0.019231081008911133,,0.03182026511058211,0.03291142266243696,,human
SLC38A2,0.02944020926952362,0.03176477923989296,,,,,0.03060249425470829,0.03060249425470829,,human
RPS16,0.0294297207146883,,0.02255783975124359,0.029907668009400368,,-0.04355163127183914,0.00958589930087328,0.025993780232965946,-0.04355163127183914,human
MYL12B,0.029141170904040337,0.030701395124197006,0.04169386997818947,,-0.03055555373430252,,0.017745220568031073,0.02992128301411867,,human
EIF1,0.029139729216694832,,0.028554806485772133,0.018854770809412003,,0.016134856268763542,0.023171040695160627,0.023704788647592068,0.016134856268763542,human
SET,0.028487449511885643,,0.038098037242889404,0.03756364434957504,0.017497166991233826,,0.03041157452389598,0.03302554693073034,,human
OLFML3,0.027917228639125824,-0.013506037183105946,-0.03311663866043091,0.02779589779675007,0.015003141015768051,0.015990860760211945,0.006680742061386506,0.015497000887989998,0.015990860760211945,human
HSPE1,0.02787240780889988,,0.02409970760345459,0.02004718966782093,,,0.024006435026725132,0.02409970760345459,,human
ADI1,0.027685869485139847,0.025527171790599823,0.021918917074799538,0.01743124984204769,0.01330339815467596,,0.021173321269452573,0.021918917074799538,,human
C1S,0.027542244642972946,,,0.021842563524842262,,0.033392712473869324,0.027592506880561512,0.027542244642972946,0.033392712473869324,human
TUBA1B,0.02751760743558407,,0.019293388351798058,,0.01948842965066433,-0.03663978353142738,0.007414910476654768,0.019390909001231194,-0.03663978353142738,human
SRP14,0.027504298835992813,0.02347848378121853,0.07279174774885178,0.020940331742167473,-0.06512506306171417,,0.015917959809303283,0.02347848378121853,,human
GLO1,0.0273452028632164,0.015909133478999138,,0.020443229004740715,0.01462810393422842,,0.01958141732029617,0.018176181241869926,,human
RPS23,0.02722672000527382,0.0419941172003746,-0.012425233609974384,,0.0252530500292778,,0.02051216340623796,0.02623988501727581,,human
EIF4A3,0.02706504985690117,,,0.029632342979311943,0.016629112884402275,,0.024442168573538463,0.02706504985690117,,human
SNRPG,0.02688056416809559,,0.02246537059545517,,0.015340595506131649,,0.021562176756560802,0.02246537059545517,,human
RPL18AP3,0.02687421441078186,,0.06415986269712448,,,,0.04551703855395317,0.04551703855395317,,human
HLA-DRB4,0.026804199442267418,,0.06668507307767868,0.014537015929818153,0.012583102099597454,,0.030152347637340426,0.020670607686042786,,human
SERPINH1,0.026632634922862053,-0.02610490471124649,-0.032137613743543625,0.041587308049201965,0.014445720240473747,,0.00488462895154953,0.014445720240473747,,human
OSTC,0.026586240157485008,0.0307557824999094,0.03518461436033249,0.02401912398636341,,,0.029136440251022577,0.028671011328697205,,human
PSMA4,0.02657816931605339,,0.023188600316643715,0.02155420184135437,,,0.02377365715801716,0.023188600316643715,,human
SMN2,0.02657049521803856,,,,,,0.02657049521803856,0.02657049521803856,,human
NACAP1,0.026378430426120758,,0.04730997234582901,0.05110101401805878,0.025309212505817413,,0.03752465732395649,0.036844201385974884,,human
GZMA,0.026303883641958237,-0.042845290154218674,,0.056302063167095184,0.012273614294826984,-0.020354844629764557,0.006335885263979435,0.012273614294826984,-0.020354844629764557,human
DNAJA1,0.025920148938894272,,0.028748763725161552,0.027169084176421165,,,0.027279332280158997,0.027169084176421165,,human
PDLIM1,0.025776715949177742,-0.031058531254529953,-0.057800162583589554,,0.030347639694809914,-0.02794978767633438,-0.012136825174093247,-0.02794978767633438,-0.02794978767633438,human
GOLGA6L9,0.025756539776921272,,0.017282750457525253,0.022906672209501266,,,0.02198198748131593,0.022906672209501266,,human
SLC25A6,0.025405263528227806,0.02115989290177822,-0.03218521922826767,0.01931178756058216,0.028085922822356224,,0.01235552951693535,0.02115989290177822,,human
WBP5,0.02530541829764843,0.025778528302907944,0.03442573919892311,0.012482902966439724,,0.03039814531803131,0.025678146816790103,0.025778528302907944,0.03039814531803131,human
C1QBP,0.025286810472607613,,0.01648431085050106,0.02015933208167553,,,0.020643484468261402,0.02015933208167553,,human
C8orf4,0.025074265897274017,-0.05185181647539139,,,,,-0.013388775289058685,-0.013388775289058685,,human
TMEM14C,0.025056898593902588,,0.030712846666574478,,0.014967857860028744,,0.023579201040168602,0.025056898593902588,,human
NFKBIZ,0.025014108046889305,,,0.05173926427960396,,,0.03837668616324663,0.03837668616324663,,human
PSMG1,0.02501329965889454,,,0.012891577556729317,0.014227230101823807,,0.017377369105815887,0.014227230101823807,,human
PI4KAP1,0.025004981085658073,,,,0.01948387362062931,,0.022244427353143692,0.022244427353143692,,human
HNRNPK,0.024851087480783463,0.015021969564259052,,0.012002410367131233,0.012493389658629894,,0.01609221426770091,0.013757679611444473,,human
ST6GALNAC1,0.02482777088880539,,0.015770945698022842,,,-0.016391851007938385,0.008068955192963282,0.015770945698022842,-0.016391851007938385,human
CAP1,0.02471585012972355,,,0.013174203224480152,0.014394374564290047,-0.020247463136911392,0.008009241195395589,0.0137842888943851,-0.020247463136911392,human
RPL4,0.024482235312461853,0.023142747581005096,0.02136770449578762,0.04367769509553909,0.03554694727063179,,0.02964346595108509,0.024482235312461853,,human
TXN,0.024378569796681404,-0.014063729904592037,0.03495847433805466,0.015515876933932304,0.012114781886339188,-0.05775005370378494,0.002525653224438429,0.013815329410135746,-0.05775005370378494,human
DEK,0.02411493845283985,0.01377569604665041,,,0.029137706384062767,,0.022342780294517677,0.02411493845283985,,human
HLA-DRA,0.024110369384288788,,0.01778389699757099,0.024407638236880302,,0.09100886434316635,0.03932769224047661,0.024259003810584545,0.09100886434316635,human
TMA7,0.02405036799609661,0.04484948888421059,0.012285245582461357,0.04012797772884369,,,0.03032827004790306,0.03208917286247015,,human
KPNA2,0.023605627939105034,0.01606461964547634,0.04041476547718048,,0.02474614977836609,,0.026207790710031986,0.02417588885873556,,human
NME1-NME2,0.023422500118613243,,,0.019611332565546036,0.042336419224739075,,0.02845675063629945,0.023422500118613243,,human
DBI,0.02330426312983036,,,0.02516554482281208,0.017360594123601913,,0.02194346735874812,0.02330426312983036,,human
GPX1,0.023067740723490715,,,0.01685863733291626,-0.018126020208001137,,0.007266785949468613,0.01685863733291626,,human
ERH,0.022956106811761856,,0.01255153026431799,0.018158474937081337,0.041476715356111526,,0.023785706842318177,0.020557290874421597,,human
RPL7L1,0.02280050329864025,,,0.016725288704037666,,,0.01976289600133896,0.01976289600133896,,human
RPL22L1,0.022792985662817955,,,0.03357104957103729,,,0.028182017616927624,0.028182017616927624,,human
PRDX1,0.022619156166911125,0.041525278240442276,0.01778445392847061,,,,0.02730962944527467,0.022619156166911125,,human
NPM1,0.022526824846863747,0.03852376341819763,,0.017389284446835518,0.024768464267253876,,0.025802084244787693,0.02364764455705881,,human
ID2,0.022479379549622536,-0.0348842553794384,,0.0167523305863142,,,0.0014491515854994457,0.0167523305863142,,human
REV3L,0.022395849227905273,,,,,,0.022395849227905273,0.022395849227905273,,human
CRELD2,0.02202170342206955,,0.014339045621454716,,0.014158621430397034,,0.016839790157973766,0.014339045621454716,,human
EIF4A1,0.021957620978355408,,,0.0162192489951849,0.016571825370192528,,0.01824956511457761,0.016571825370192528,,human
C4BPA,0.021890172734856606,-0.017152808606624603,,0.0529925599694252,,,0.019243308032552402,0.021890172734856606,,human
CKS2,0.02187996171414852,,0.015579352155327797,,0.036400243639945984,,0.024619852503140766,0.02187996171414852,,human
LUZP6,0.021807018667459488,0.04979640990495682,,,0.020527375862002373,,0.030710268144806225,0.021807018667459488,,human
HIST1H4C,0.02157168835401535,0.018809471279382706,0.021694837138056755,,,-0.06224506348371506,-4.226667806506157e-05,0.020190579816699028,-0.06224506348371506,human
TUBB4B,0.021498102694749832,,,,,-0.022928982973098755,-0.0007154401391744614,-0.0007154401391744614,-0.022928982973098755,human
THUMPD1,0.021393081173300743,,,,,,0.021393081173300743,0.021393081173300743,,human
YWHAZ,0.021388845518231392,0.014350497163832188,0.017718715593218803,,-0.01121902372688055,,0.010559758637100458,0.016034606378525496,,human
LOC728554,0.021257927641272545,,,0.013811854645609856,,,0.0175348911434412,0.0175348911434412,,human
NHP2,0.020976372063159943,,,0.0196466613560915,,,0.02031151670962572,0.02031151670962572,,human
TCEAL3,0.02096707560122013,,,0.0195036381483078,-0.011883619241416454,,0.009529031502703825,0.0195036381483078,,human
RBX1,0.02082867920398712,,0.015417931601405144,,,,0.018123305402696133,0.018123305402696133,,human
RPS7,0.020738692954182625,0.06456978619098663,-0.023871416226029396,0.04609440639615059,0.02563796006143093,,0.026633885875344276,0.02563796006143093,,human
NPIPB5,0.02067619189620018,,-0.02046303264796734,0.022161219269037247,,,0.007458126172423363,0.02067619189620018,,human
SULF2,0.02064487896859646,,0.01441141590476036,0.02207809127867222,,,0.019044795384009678,0.02064487896859646,,human
PCOLCE,0.020598195493221283,-0.05662345886230469,-0.06098632514476776,0.03896219655871391,0.0224947277456522,-0.018006622791290283,-0.008926881166795889,0.0012957863509654999,-0.018006622791290283,human
SCP2,0.02049511857330799,0.0435384176671505,0.027848772704601288,,-0.013708136044442654,,0.01954354322515428,0.02417194563895464,,human
RXFP1,0.02049173228442669,,,,-0.04125509411096573,,-0.01038168091326952,-0.01038168091326952,,human
RPL9,0.020393719896674156,0.024837011471390724,0.047020748257637024,0.07810482382774353,,0.02919244021177292,0.03990974873304367,0.02919244021177292,0.02919244021177292,human
CTCFL,0.020194783806800842,,0.021539200097322464,0.017950475215911865,,,0.01989481970667839,0.020194783806800842,,human
COL15A1,0.020167028531432152,-0.03151679039001465,,0.0369899608194828,-0.016544990241527557,,0.0022738021798431873,0.0018110191449522972,,human
TMEM230,0.020098071545362473,0.016665920615196228,,0.020219679921865463,,,0.018994557360808056,0.020098071545362473,,human
RSL24D1,0.020092599093914032,0.0177334975451231,,0.016036029905080795,,,0.017954042181372643,0.0177334975451231,,human
KRT18,0.020062755793333054,0.030526774004101753,0.016555016860365868,-0.026512280106544495,-0.017286304384469986,,0.004669192433357239,0.016555016860365868,,human
NET1,0.01984514109790325,,,0.01863815076649189,,,0.01924164593219757,0.01924164593219757,,human
FAM213A,0.019781004637479782,-0.015031468123197556,,,0.021660495549440384,,0.00880334402124087,0.019781004637479782,,human
UQCRQ,0.019670916721224785,,0.05156562849879265,,0.02951226383447647,-0.01879286766052246,0.02048898534849286,0.024591590277850628,-0.01879286766052246,human
PHB2,0.01958955079317093,0.02125556394457817,,,,,0.02042255736887455,0.02042255736887455,,human
SRPX,0.019526680931448936,,,0.01600472256541252,,,0.01776570174843073,0.01776570174843073,,human
KIAA0894,0.019468044862151146,,0.01909603178501129,0.014560477808117867,,,0.01770818481842677,0.01909603178501129,,human
SRP9,0.01936870999634266,0.08019247651100159,0.0443296805024147,,,,0.04796362233658632,0.0443296805024147,,human
RPL29,0.019345713779330254,,-0.03554785996675491,0.016471082344651222,0.048999886959791183,,0.012317205779254436,0.017908398061990738,,human
CTNNAL1,0.019243808463215828,0.020192265510559082,0.017013108357787132,0.021872449666261673,,0.015493597835302353,0.018763045966625213,0.019243808463215828,0.015493597835302353,human
CTAGE8,0.01924149878323078,,,0.015622119419276714,,,0.017431809101253748,0.017431809101253748,,human
PPA1,0.019132006913423538,0.046652667224407196,,,-0.018968911841511726,-0.055171918123960495,-0.0020890389569103718,8.154753595590591e-05,-0.055171918123960495,human
TAGLN2,0.019122270867228508,,,,,,0.019122270867228508,0.019122270867228508,,human
NOSTRIN,0.01911025494337082,,,,,,0.01911025494337082,0.01911025494337082,,human
H3F3B,0.019003555178642273,0.029688803479075432,,0.02219351753592491,,,0.02362862539788087,0.02219351753592491,,human
NDUFV2,0.018872562795877457,,,,,,0.018872562795877457,0.018872562795877457,,human
MOAP1,0.01884530857205391,,,0.01450858823955059,-0.017069963738322258,,0.005427977691094081,0.01450858823955059,,human
RPL27,0.01876022294163704,0.028419848531484604,0.029664864763617516,0.045096252113580704,0.016962965950369835,,0.02778083086013794,0.028419848531484604,,human
KLF4,0.018731476739048958,,,0.02325543947517872,,,0.020993458107113838,0.020993458107113838,,human
PIGR,0.01871904730796814,,0.029986778274178505,0.01521195936948061,-0.02133074775338173,-0.021041102707386017,0.004309186898171902,0.01521195936948061,-0.021041102707386017,human
TMEM165,0.018712909892201424,,,,,,0.018712909892201424,0.018712909892201424,,human
COL5A2,0.018680084496736526,,0.021642988547682762,0.015298535116016865,0.048883214592933655,0.042409807443618774,0.029382926039397718,0.021642988547682762,0.042409807443618774,human
LEFTY1,0.018618276342749596,,,,,,0.018618276342749596,0.018618276342749596,,human
EDNRA,0.0185934416949749,0.025374339893460274,0.02611360140144825,,0.038212552666664124,-0.018898900598287582,0.017879007011651994,0.025374339893460274,-0.018898900598287582,human
RPL22,0.0185494814068079,0.029087163507938385,,0.022207340225577354,0.030321557074785233,0.018544446676969528,0.02374199777841568,0.022207340225577354,0.018544446676969528,human
F3,0.018512822687625885,,,,0.018623054027557373,,0.01856793835759163,0.01856793835759163,,human
YWHAQ,0.018482254818081856,,0.034085962921381,,0.013481645844876766,-0.019163303077220917,0.011721640126779675,0.01598195033147931,-0.019163303077220917,human
GTF2H2C_2,0.01828661747276783,0.013770505785942078,0.023201510310173035,,,,0.01841954452296098,0.01828661747276783,,human
HNRNPA2B1,0.018176447600126266,,,,,,0.018176447600126266,0.018176447600126266,,human
DPM1,0.018154840916395187,0.020984653383493423,0.021519750356674194,,,,0.020219748218854267,0.020984653383493423,,human
GNG5,0.01813204027712345,,-0.01405414193868637,,,,0.00203894916921854,0.00203894916921854,,human
HSPA2,0.01811826042830944,,,,0.02715888060629368,,0.02263857051730156,0.02263857051730156,,human
CCT2,0.01810067519545555,,,0.015571778640151024,,-0.017392650246620178,0.005426601196328799,0.015571778640151024,-0.017392650246620178,human
MORF4,0.01809779927134514,0.02717067301273346,0.036711521446704865,,-0.012358623556792736,,0.01740534254349768,0.0226342361420393,,human
TOMM5,0.01795125938951969,,,,0.017727624624967575,,0.017839442007243633,0.017839442007243633,,human
PARP4,0.01790599711239338,,0.020595034584403038,0.014645236544311047,,,0.01771542274703582,0.01790599711239338,,human
PPP1R15B,0.017879698425531387,,,0.019620269536972046,,,0.018749983981251717,0.018749983981251717,,human
IFRD2,0.017577795311808586,,,0.015519237145781517,,,0.01654851622879505,0.01654851622879505,,human
MEST,0.017576413229107857,0.03785410150885582,0.015458387322723866,0.012278071604669094,0.019258102402091026,,0.020485015213489534,0.017576413229107857,,human
PPIL3,0.017558256164193153,-0.026985272765159607,0.021788105368614197,,0.015515711158514023,,0.0069691999815404415,0.016536983661353588,,human
PLTP,0.017490994185209274,,,,,,0.017490994185209274,0.017490994185209274,,human
CS,0.017471041530370712,,,,,,0.017471041530370712,0.017471041530370712,,human
SLC34A2,0.017427390441298485,,,-0.013402915559709072,-0.043633051216602325,,-0.013202858778337637,-0.013402915559709072,,human
CDK2AP1,0.01739456318318844,,-0.015993548557162285,0.029418136924505234,,-0.026917297393083572,0.0009754635393619537,0.0007005073130130768,-0.026917297393083572,human
AP2M1,0.0172080397605896,0.02019115909934044,,0.024111179634928703,,,0.020503459498286247,0.02019115909934044,,human
PGAM1,0.017204005271196365,0.05830882862210274,0.03707457706332207,0.013277046382427216,0.025643333792686462,,0.030301558226346968,0.025643333792686462,,human
PSMB10,0.017192019149661064,,,0.020360952243208885,,,0.018776485696434975,0.018776485696434975,,human
SHISA6,0.017060253769159317,,,,0.01504512969404459,,0.016052691731601954,0.016052691731601954,,human
PSMD14,0.01704857498407364,,,0.013966972939670086,0.011040682904422283,,0.01401874360938867,0.013966972939670086,,human
C9orf152,0.01699552871286869,,,0.015338652767241001,,-0.019231721758842468,0.004367486573755741,0.015338652767241001,-0.019231721758842468,human
C14orf119,0.016957206651568413,,0.013874761760234833,,,,0.015415984205901623,0.015415984205901623,,human
NDUFAB1,0.016811322420835495,,,,,,0.016811322420835495,0.016811322420835495,,human
FBL,0.01676776446402073,,-0.023654792457818985,,0.014685530215501785,,0.002599500740567843,0.014685530215501785,,human
APOD,0.016530716791749,-0.03530712053179741,,0.0702873021364212,,,0.0171702994654576,0.016530716791749,,human
JUN,0.01649470441043377,-0.03723030537366867,,,,,-0.01036780048161745,-0.01036780048161745,,human
MRPL32,0.016322126612067223,,,,,,0.016322126612067223,0.016322126612067223,,human
HEBP2,0.01626875065267086,0.018436729907989502,0.022114740684628487,,,,0.018940073748429615,0.018436729907989502,,human
TMBIM4,0.01623138040304184,,,0.013991210609674454,,,0.015111295506358147,0.015111295506358147,,human
UBB,0.0162055566906929,0.03815547004342079,0.06399720162153244,,,,0.03945274278521538,0.03815547004342079,,human
CILP,0.016110748052597046,,,,,0.016064055263996124,0.016087401658296585,0.016087401658296585,0.016064055263996124,human
MICU2,0.015920445322990417,,,,,,0.015920445322990417,0.015920445322990417,,human
MRPL16,0.015889804810285568,,0.029698539525270462,,,,0.022794172167778015,0.022794172167778015,,human
WDR12,0.015856200829148293,,,0.01587410271167755,,,0.015865151770412922,0.015865151770412922,,human
PNMA1,0.01583222858607769,0.014111279509961605,,0.01286451704800129,,,0.014269341714680195,0.014111279509961605,,human
RPS26,0.015797361731529236,0.10510450601577759,0.04186856374144554,0.04487469419836998,0.04245856776833534,,0.05002073869109154,0.04245856776833534,,human
RPL21,0.015794245526194572,0.05022415518760681,0.0345323346555233,0.0458795502781868,-0.0205624271184206,,0.025173571705818177,0.0345323346555233,,human
NOP10,0.015759604051709175,0.014735467731952667,,0.025698786601424217,,,0.01873128612836202,0.015759604051709175,,human
RAP1B,0.01561125461012125,,,,,,0.01561125461012125,0.01561125461012125,,human
SDHAP1,0.015606335364282131,,,,,,0.015606335364282131,0.015606335364282131,,human
IER3,0.015567687340080738,-0.07906565070152283,-0.017243554815649986,0.05402062088251114,,0.03378019854426384,0.0014118602499365806,0.015567687340080738,0.03378019854426384,human
PLP2,0.01552254892885685,,,0.018183188512921333,0.010943388566374779,,0.014883042002717653,0.01552254892885685,,human
COX8A,0.01547076553106308,,,0.012435181997716427,0.012860945425927639,,0.013588964318235716,0.012860945425927639,,human
