gene_symbol,logfc_dz:326,logfc_dz:117,logfc_dz:950,logfc_dz:951,logfc_dz:949,logfc_dz:948,mean_logfc,median_logfc,common_experiment,organism
HLA-DRB1,0.0596768744289875,-0.05509655177593231,,,,,0.0022901613265275955,0.0022901613265275955,,human
LGALS3BP,0.0596531443297863,0.020642217248678207,,,-0.01709696464240551,,0.021066132312019665,0.020642217248678207,,human
IFI16,0.05950481817126274,0.02496153488755226,,,,,0.0422331765294075,0.0422331765294075,,human
SNRPG,0.057735223323106766,,,,,,0.057735223323106766,0.057735223323106766,,human
HMGN1,0.05757966637611389,-0.010840941220521927,,,,,0.023369362577795982,0.023369362577795982,,human
FTH1,0.05663049593567848,0.024348286911845207,,,,,0.040489391423761845,0.040489391423761845,,human
SAT1,0.05599265173077583,,,,,,0.05599265173077583,0.05599265173077583,,human
GNG5,0.05498062074184418,,,,,,0.05498062074184418,0.05498062074184418,,human
PLS3,0.05298405513167381,-0.013630017638206482,,,,,0.019677018746733665,0.019677018746733665,,human
TIMP1,0.052726179361343384,0.019166214391589165,,,,,0.035946196876466274,0.035946196876466274,,human
ARF4,0.052629273384809494,,,,,,0.052629273384809494,0.052629273384809494,,human
SNHG6,0.05236266553401947,,,,,,0.05236266553401947,0.05236266553401947,,human
HLA-DRA,0.05181809887290001,,,,,-0.016133753582835197,0.017842172645032406,0.017842172645032406,,human
SPCS1,0.05125545337796211,,,,,,0.05125545337796211,0.05125545337796211,,human
HLA-DRB5,0.051198117434978485,-0.03627542778849602,,,,,0.007461344823241234,0.007461344823241234,,human
QPCT,0.05075913667678833,0.0422201044857502,,,,,0.046489620581269264,0.046489620581269264,,human
SFN,0.049663644284009933,,,,,,0.049663644284009933,0.049663644284009933,,human
TXNDC5,0.04959826543927193,0.01491592451930046,,,,,0.032257094979286194,0.032257094979286194,,human
ISCU,0.0492761954665184,-0.015432368963956833,,,,,0.016921913251280785,0.016921913251280785,,human
IFITM2,0.0481698252260685,-0.052692897617816925,,,,,-0.002261536195874214,-0.002261536195874214,,human
PRDX1,0.04784929379820824,,,,,,0.04784929379820824,0.04784929379820824,,human
HSP90AA1,0.047723304480314255,0.07691867649555206,,,,,0.06232099048793316,0.06232099048793316,,human
NGFRAP1,0.04738900437951088,-0.011735618114471436,,,,,0.017826693132519722,0.017826693132519722,,human
MIR21,0.046941112726926804,,,,,,0.046941112726926804,0.046941112726926804,,human
MLPH,0.04643399640917778,0.03652377426624298,,,,,0.04147888533771038,0.04147888533771038,,human
KRT6B,0.04639148339629173,0.013161786831915379,,,,,0.029776635114103556,0.029776635114103556,,human
CSTA,0.045894771814346313,,,-0.03774971887469292,,,0.004072526469826698,0.004072526469826698,,human
MX1,0.04574928060173988,,,-0.040940530598163605,-0.06718030571937561,-0.04521279036998749,-0.026896086521446705,-0.043076660484075546,,human
ISG15,0.045609958469867706,,,-0.024365786463022232,-0.0469808354973793,-0.03769456222653389,-0.01585780642926693,-0.03103017434477806,,human
CTGF,0.045321352779865265,-0.01357732992619276,,,,,0.015872011426836252,0.015872011426836252,,human
IFI6,0.04510602355003357,,,,,,0.04510602355003357,0.04510602355003357,,human
SEP15,0.04502956569194794,,,,,,0.04502956569194794,0.04502956569194794,,human
TRIM22,0.04455072805285454,,,,-0.01963634043931961,-0.0182629507035017,0.002217145636677742,-0.0182629507035017,,human
STXBP1,0.04447237029671669,0.02160252444446087,,,,,0.03303744737058878,0.03303744737058878,,human
ANXA5,0.0443301759660244,0.029703348875045776,,-0.017365599051117897,,,0.01888930859665076,0.029703348875045776,,human
PRAME,0.043339528143405914,,,,,,0.043339528143405914,0.043339528143405914,,human
MRPL3,0.04267149046063423,,,,,,0.04267149046063423,0.04267149046063423,,human
GSTO1,0.04111171513795853,0.07802369445562363,,,,,0.05956770479679108,0.05956770479679108,,human
PTTG1,0.04091363027691841,0.015969127416610718,,,,,0.028441378846764565,0.028441378846764565,,human
PABPC3,0.04042080044746399,0.07206697762012482,,,,,0.0562438890337944,0.0562438890337944,,human
HNRNPA1P10,0.04039479419589043,-0.04173823818564415,,,,,-0.0006717219948768616,-0.0006717219948768616,,human
OSBPL9,0.040243908762931824,,,,,,0.040243908762931824,0.040243908762931824,,human
CAV1,0.04022623226046562,-0.01662737876176834,,,,,0.01179942674934864,0.01179942674934864,,human
LUM,0.04016140103340149,-0.013477018103003502,,,,,0.013342191465198994,0.013342191465198994,,human
YBX1,0.03996150195598602,0.055024173110723495,,,,,0.04749283753335476,0.04749283753335476,,human
TRMT112,0.03955421969294548,,,,,,0.03955421969294548,0.03955421969294548,,human
RARS,0.03952740877866745,,,,,,0.03952740877866745,0.03952740877866745,,human
GTF3C6,0.03940151259303093,,,,,,0.03940151259303093,0.03940151259303093,,human
COL6A3,0.039376500993967056,-0.019462434574961662,,,,,0.009957033209502697,0.009957033209502697,,human
KRT10,0.03922981396317482,-0.07670583575963974,,,,,-0.01873801089823246,-0.01873801089823246,,human
GNG10,0.03786657005548477,,,,,,0.03786657005548477,0.03786657005548477,,human
TMSB10,0.03761719539761543,-0.042005348950624466,,,,,-0.0021940767765045166,-0.0021940767765045166,,human
PSMD14,0.03707709163427353,,,,,,0.03707709163427353,0.03707709163427353,,human
SNHG5,0.03697792440652847,,,,,,0.03697792440652847,0.03697792440652847,,human
CTSL,0.03663402050733566,,,,,,0.03663402050733566,0.03663402050733566,,human
WARS,0.03555235266685486,0.011689361184835434,,,,,0.023620856925845146,0.023620856925845146,,human
KRTDAP,0.03548527508974075,,,,,,0.03548527508974075,0.03548527508974075,,human
HLA-C,0.034682128578424454,-0.01757415197789669,,,,,0.008553988300263882,0.008553988300263882,,human
PARK7,0.034575000405311584,0.017427517101168633,,,,,0.02600125875324011,0.02600125875324011,,human
KRT6C,0.034573353826999664,-0.01510208286345005,,,,,0.009735635481774807,0.009735635481774807,,human
PCNA,0.03447995334863663,,,,,,0.03447995334863663,0.03447995334863663,,human
MYL12B,0.03395823761820793,,,,,,0.03395823761820793,0.03395823761820793,,human
DEK,0.03385358303785324,,,,,,0.03385358303785324,0.03385358303785324,,human
PPT1,0.033729176968336105,,,,,,0.033729176968336105,0.033729176968336105,,human
MIR4435-1HG,0.03334693983197212,,,,,,0.03334693983197212,0.03334693983197212,,human
BZW1,0.03329401835799217,,,,,,0.03329401835799217,0.03329401835799217,,human
FAM96A,0.03311038389801979,,,,,,0.03311038389801979,0.03311038389801979,,human
DFNA5,0.032959144562482834,,,,,0.10424952208995819,0.06860433332622051,0.06860433332622051,,human
ADAR,0.03260539099574089,,0.02764838933944702,,,,0.030126890167593956,0.030126890167593956,0.02764838933944702,human
HLA-DQA2,0.03224904090166092,,,,,-0.025374526157975197,0.003437257371842861,0.003437257371842861,,human
SPRR1B,0.032063428312540054,0.013647065497934818,,,,,0.022855246905237436,0.022855246905237436,,human
MARCKSL1,0.031973905861377716,0.029411455616354942,,,,,0.03069268073886633,0.03069268073886633,,human
HSPE1,0.0319734588265419,,,,,,0.0319734588265419,0.0319734588265419,,human
NOP58,0.03170034661889076,,,,,,0.03170034661889076,0.03170034661889076,,human
AP3S1,0.031662408262491226,,,,,,0.031662408262491226,0.031662408262491226,,human
S100A2,0.03158380091190338,-0.01755473017692566,,,,,0.007014535367488861,0.007014535367488861,,human
RPL39,0.03123362548649311,-0.027789445593953133,,,,,0.001722089946269989,0.001722089946269989,,human
WBP5,0.031225211918354034,,,,,,0.031225211918354034,0.031225211918354034,,human
SGK1,0.03112001344561577,0.06884287297725677,,,,,0.04998144321143627,0.04998144321143627,,human
NNMT,0.030482284724712372,,,,,,0.030482284724712372,0.030482284724712372,,human
PDIA6,0.030473684892058372,,,,,,0.030473684892058372,0.030473684892058372,,human
ARPC3,0.030465619638562202,,,,,,0.030465619638562202,0.030465619638562202,,human
NARS,0.030403990298509598,,,,,,0.030403990298509598,0.030403990298509598,,human
BASP1,0.030192360281944275,-0.011089185252785683,,,,,0.009551587514579296,0.009551587514579296,,human
TBCA,0.03016824834048748,,,,,,0.03016824834048748,0.03016824834048748,,human
S100A13,0.0299827978014946,,,,,,0.0299827978014946,0.0299827978014946,,human
HEXB,0.029747383669018745,,,,,,0.029747383669018745,0.029747383669018745,,human
PTTG1IP,0.029688941314816475,0.025249477475881577,,,,,0.027469209395349026,0.027469209395349026,,human
SRP14,0.02960546314716339,0.0351814404129982,,,,,0.032393451780080795,0.032393451780080795,,human
SLC20A1,0.02957690693438053,,,,,,0.02957690693438053,0.02957690693438053,,human
PTGES3,0.029277492314577103,,,,,,0.029277492314577103,0.029277492314577103,,human
HMGN3,0.028973514214158058,,,,,,0.028973514214158058,0.028973514214158058,,human
S100A9,0.02824772708117962,0.03353353589773178,,,,,0.0308906314894557,0.0308906314894557,,human
RPN2,0.028137020766735077,0.02500426024198532,,,,,0.0265706405043602,0.0265706405043602,,human
SHFM1,0.02804199978709221,0.012689228169620037,,,,,0.020365613978356123,0.020365613978356123,,human
ATIC,0.027919847518205643,,,,,,0.027919847518205643,0.027919847518205643,,human
MMADHC,0.027700649574398994,,,,,,0.027700649574398994,0.027700649574398994,,human
ARPC1B,0.027328509837388992,0.10501786321401596,,,,,0.06617318652570248,0.06617318652570248,,human
MRPS21,0.027035027742385864,,,,,,0.027035027742385864,0.027035027742385864,,human
TYRP1,0.027013465762138367,0.04502858221530914,,,,,0.036021023988723755,0.036021023988723755,,human
HSPA8,0.026563413441181183,0.02874021790921688,,,,,0.027651815675199032,0.027651815675199032,,human
CXCL10,0.026557454839348793,,0.03256109729409218,-0.05175446346402168,-0.10245818644762039,-0.1200154647231102,-0.04302191250026226,-0.05175446346402168,0.03256109729409218,human
RAB1A,0.026374926790595055,,,,,,0.026374926790595055,0.026374926790595055,,human
SHC1,0.026312174275517464,,,,,,0.026312174275517464,0.026312174275517464,,human
SNHG16,0.02608756348490715,,,,,,0.02608756348490715,0.02608756348490715,,human
SPRR2G,0.02584097534418106,,,,,,0.02584097534418106,0.02584097534418106,,human
COTL1,0.025693098083138466,,,,,,0.025693098083138466,0.025693098083138466,,human
PIR,0.025665197521448135,,,,,,0.025665197521448135,0.025665197521448135,,human
BAMBI,0.025641843676567078,,,,,,0.025641843676567078,0.025641843676567078,,human
OAT,0.025577927008271217,,,,,,0.025577927008271217,0.025577927008271217,,human
PRNP,0.025552405044436455,,,,,,0.025552405044436455,0.025552405044436455,,human
PSMA4,0.025543300434947014,0.011205824092030525,,,,,0.01837456226348877,0.01837456226348877,,human
DYNLT1,0.025497522205114365,,,,,,0.025497522205114365,0.025497522205114365,,human
RAB38,0.02545492723584175,,0.016089482232928276,0.01884937845170498,0.016751836985349655,,0.019286406226456165,0.017800607718527317,0.016089482232928276,human
CYR61,0.02527519315481186,,,,,,0.02527519315481186,0.02527519315481186,,human
SH3BGRL,0.025248117744922638,,,,,,0.025248117744922638,0.025248117744922638,,human
OSTC,0.025170616805553436,,,,,,0.025170616805553436,0.025170616805553436,,human
DNAJB11,0.02511078678071499,,,,,,0.02511078678071499,0.02511078678071499,,human
DUSP4,0.025097105652093887,0.019450165331363678,,,,,0.022273635491728783,0.022273635491728783,,human
RPL36AL,0.02493002824485302,,,,,,0.02493002824485302,0.02493002824485302,,human
GSTP1,0.024736471474170685,0.014246217906475067,,,,,0.019491344690322876,0.019491344690322876,,human
BOLA3,0.024669449776411057,,,,,,0.024669449776411057,0.024669449776411057,,human
STAT1,0.02466898038983345,,,,-0.03177640214562416,-0.02788873389363289,-0.011665385216474533,-0.02788873389363289,,human
CFL1,0.024630093947052956,-0.015244017355144024,,,,,0.004693038295954466,0.004693038295954466,,human
ARPC2,0.0245091300457716,,,,,,0.0245091300457716,0.0245091300457716,,human
AKR1B1,0.024480577558279037,0.014343748800456524,,,,,0.01941216317936778,0.01941216317936778,,human
CMPK2,0.024448445066809654,,,-0.047177404165267944,-0.06570084393024445,-0.06034955754876137,-0.037194840144366026,-0.053763480857014656,,human
SEC13,0.024403411895036697,,,,,,0.024403411895036697,0.024403411895036697,,human
FRMD6,0.024354076012969017,,,,,,0.024354076012969017,0.024354076012969017,,human
PFN1,0.024317247793078423,0.018348848447203636,,,,,0.02133304812014103,0.02133304812014103,,human
JTB,0.024242836982011795,,,,,,0.024242836982011795,0.024242836982011795,,human
HAT1,0.024219799786806107,,,,,,0.024219799786806107,0.024219799786806107,,human
SNAI2,0.024213004857301712,,,,,,0.024213004857301712,0.024213004857301712,,human
TNFRSF21,0.024080056697130203,,,,,,0.024080056697130203,0.024080056697130203,,human
LINC00520,0.02407369576394558,,,,,,0.02407369576394558,0.02407369576394558,,human
GJB2,0.023965422064065933,,,,,,0.023965422064065933,0.023965422064065933,,human
TIMMDC1,0.023920031264424324,,,,,,0.023920031264424324,0.023920031264424324,,human
RASSF3,0.02390556037425995,,,,,,0.02390556037425995,0.02390556037425995,,human
SPRR1A,0.02386985532939434,,,,,,0.02386985532939434,0.02386985532939434,,human
TMEM123,0.023752233013510704,,,,,,0.023752233013510704,0.023752233013510704,,human
DYNLT3,0.02359837107360363,,,,,,0.02359837107360363,0.02359837107360363,,human
HLA-DMB,0.023568669334053993,,,,,,0.023568669334053993,0.023568669334053993,,human
IFI44L,0.02343638613820076,,,-0.042358409613370895,-0.06970977783203125,-0.09045317023992538,-0.04477124288678169,-0.05603409372270107,,human
SNX10,0.023252315819263458,,,,,,0.023252315819263458,0.023252315819263458,,human
CTHRC1,0.023186566308140755,,,,,,0.023186566308140755,0.023186566308140755,,human
TCERG1,0.0231450404971838,,,,,,0.0231450404971838,0.0231450404971838,,human
PPA1,0.02314305491745472,,,,,,0.02314305491745472,0.02314305491745472,,human
PSMA1,0.023049214854836464,,,,,,0.023049214854836464,0.023049214854836464,,human
TMEM14B,0.02300216071307659,,,,,,0.02300216071307659,0.02300216071307659,,human
MFSD1,0.02290504239499569,,,,,,0.02290504239499569,0.02290504239499569,,human
PLAU,0.022904949262738228,,,,,,0.022904949262738228,0.022904949262738228,,human
TMEM230,0.02289717085659504,,,,,,0.02289717085659504,0.02289717085659504,,human
DUSP6,0.02279369719326496,,,,,0.024497251957654953,0.023645474575459957,0.023645474575459957,,human
CREG1,0.022742103785276413,-0.016357297077775,,-0.017274122685194016,,,-0.0036297719925642014,-0.016357297077775,,human
HLA-DPB1,0.022724678739905357,-0.022332916036248207,,,,,0.00019588135182857513,0.00019588135182857513,,human
UBA2,0.022703617811203003,,,,,,0.022703617811203003,0.022703617811203003,,human
ARL6IP5,0.02243797294795513,,,,,,0.02243797294795513,0.02243797294795513,,human
C12orf5,0.022382741793990135,,,,,,0.022382741793990135,0.022382741793990135,,human
HNRNPK,0.02236579731106758,,,,,,0.02236579731106758,0.02236579731106758,,human
VBP1,0.02221190370619297,,,,,,0.02221190370619297,0.02221190370619297,,human
NAP1L1,0.022210625931620598,0.011991629377007484,,,,,0.01710112765431404,0.01710112765431404,,human
LUZP6,0.022132916375994682,,,,,,0.022132916375994682,0.022132916375994682,,human
NEK7,0.02212151698768139,,,,,,0.02212151698768139,0.02212151698768139,,human
PFN2,0.022060303017497063,,,,,,0.022060303017497063,0.022060303017497063,,human
KRT17,0.022023525089025497,,,,,,0.022023525089025497,0.022023525089025497,,human
CAP1,0.022019464522600174,0.02215036004781723,,,,,0.022084912285208702,0.022084912285208702,,human
CTSB,0.021979182958602905,0.11225546151399612,,-0.02508903481066227,,,0.036381869887312256,0.021979182958602905,,human
SLIRP,0.02193259261548519,,,,,,0.02193259261548519,0.02193259261548519,,human
KRT16,0.021887123584747314,0.018476828932762146,,,,,0.02018197625875473,0.02018197625875473,,human
SOD1,0.02182067185640335,,,,,,0.02182067185640335,0.02182067185640335,,human
MSN,0.021812764927744865,0.028583548963069916,,,,,0.02519815694540739,0.02519815694540739,,human
RAB13,0.021802112460136414,,,,-0.01629069447517395,0.017350126057863235,0.007620514680941899,0.017350126057863235,,human
RPS8,0.02165372110903263,-0.017608800902962685,,,,,0.002022460103034973,0.002022460103034973,,human
GBP3,0.02161630429327488,,0.015858914703130722,,,,0.0187376094982028,0.0187376094982028,0.015858914703130722,human
ZFAS1,0.02158508077263832,,,,,,0.02158508077263832,0.02158508077263832,,human
RLIM,0.02148834802210331,0.09008757770061493,,,,,0.05578796286135912,0.05578796286135912,,human
EIF4H,0.021473867818713188,,,,,,0.021473867818713188,0.021473867818713188,,human
PKM,0.02141723595559597,0.09852313250303268,,,,,0.05997018422931433,0.05997018422931433,,human
CEP170,0.021383056417107582,,,,,,0.021383056417107582,0.021383056417107582,,human
UBL3,0.021343592554330826,,,,,,0.021343592554330826,0.021343592554330826,,human
MYD88,0.02128150872886181,,,,,,0.02128150872886181,0.02128150872886181,,human
FKBP11,0.021248461678624153,,,,,,0.021248461678624153,0.021248461678624153,,human
BIRC2,0.02107108384370804,,,,,,0.02107108384370804,0.02107108384370804,,human
IARS2,0.021067539229989052,,,,,,0.021067539229989052,0.021067539229989052,,human
HMGB1,0.021035468205809593,0.032748766243457794,,,,,0.026892117224633694,0.026892117224633694,,human
BCAS2,0.020994458347558975,,,,,,0.020994458347558975,0.020994458347558975,,human
NQO1,0.020859424024820328,,,,,,0.020859424024820328,0.020859424024820328,,human
CBX3,0.020812438800930977,,,,,,0.020812438800930977,0.020812438800930977,,human
ANXA7,0.020597442984580994,,,,,,0.020597442984580994,0.020597442984580994,,human
MRPL33,0.02051881141960621,,,,,,0.02051881141960621,0.02051881141960621,,human
CKS2,0.02042928710579872,,,,,,0.02042928710579872,0.02042928710579872,,human
CBWD1,0.020402710884809494,,,,,,0.020402710884809494,0.020402710884809494,,human
IMPA1,0.0203683041036129,,,,,,0.0203683041036129,0.0203683041036129,,human
BTBD1,0.020222410559654236,,,,,,0.020222410559654236,0.020222410559654236,,human
SLC25A5,0.020099347457289696,-0.031176909804344177,,,,,-0.005538781173527241,-0.005538781173527241,,human
ALDH1A3,0.01994323544204235,,,,,,0.01994323544204235,0.01994323544204235,,human
NDUFA12,0.019937582314014435,,,,,,0.019937582314014435,0.019937582314014435,,human
C14orf166,0.01978963240981102,,,,,,0.01978963240981102,0.01978963240981102,,human
SERPINE2,0.019771743565797806,0.0781712755560875,,,,,0.04897150956094265,0.04897150956094265,,human
PPP1CC,0.019712286069989204,,,,,,0.019712286069989204,0.019712286069989204,,human
AP1S2,0.019702699035406113,0.011834988370537758,,,,,0.015768843702971935,0.015768843702971935,,human
SMIM15,0.0196986086666584,,,,,,0.0196986086666584,0.0196986086666584,,human
RPS24,0.019606780260801315,-0.04810211807489395,,,,,-0.014247668907046318,-0.014247668907046318,,human
GADD45A,0.01957777328789234,,,,,,0.01957777328789234,0.01957777328789234,,human
CDC42EP3,0.01955900527536869,,-0.016321346163749695,,,,0.0016188295558094978,0.0016188295558094978,-0.016321346163749695,human
EPS8,0.019469840452075005,,,,,,0.019469840452075005,0.019469840452075005,,human
CCL2,0.019430013373494148,,,-0.04224751517176628,-0.05019385740160942,-0.025159502401947975,-0.024542715400457382,-0.03370350878685713,,human
NBPF10,0.019396115094423294,,,,,,0.019396115094423294,0.019396115094423294,,human
RRM2,0.01930599845945835,,,,,,0.01930599845945835,0.01930599845945835,,human
UBA3,0.01907363533973694,,,,,,0.01907363533973694,0.01907363533973694,,human
CEBPB,0.01903548650443554,-0.03647906333208084,,,,,-0.008721788413822651,-0.008721788413822651,,human
LDHA,0.019015375524759293,0.018670540302991867,,,,,0.01884295791387558,0.01884295791387558,,human
PRSS23,0.01890966109931469,,,-0.02207358181476593,,,-0.0015819603577256203,-0.0015819603577256203,,human
SSB,0.018882090225815773,,,,,,0.018882090225815773,0.018882090225815773,,human
NDUFA4,0.0187697671353817,,,,,,0.0187697671353817,0.0187697671353817,,human
GPX1,0.018748285248875618,0.02664669044315815,,,,,0.022697487846016884,0.022697487846016884,,human
SCO2,0.018730225041508675,,,,,,0.018730225041508675,0.018730225041508675,,human
SUMO2,0.018604574725031853,,,,,,0.018604574725031853,0.018604574725031853,,human
DTX3L,0.018600307404994965,,,-0.017108382657170296,,,0.0007459623739123344,0.0007459623739123344,,human
IFIT1,0.018567191436886787,,-0.041987914592027664,-0.07514467090368271,-0.20114049315452576,-0.09379788488149643,-0.07870075441896915,-0.07514467090368271,-0.041987914592027664,human
LAMTOR5,0.01833435893058777,,,,,,0.01833435893058777,0.01833435893058777,,human
SEC61G,0.01825382187962532,,,,,,0.01825382187962532,0.01825382187962532,,human
HLA-G,0.018245574086904526,0.014879465103149414,,,,,0.01656251959502697,0.01656251959502697,,human
NAA20,0.018128352239727974,,,,,,0.018128352239727974,0.018128352239727974,,human
ATP5J,0.01807493157684803,,,,,,0.01807493157684803,0.01807493157684803,,human
DDX21,0.01804480515420437,,,,,,0.01804480515420437,0.01804480515420437,,human
MYL12A,0.01804175227880478,,,,,,0.01804175227880478,0.01804175227880478,,human
ANKRD28,0.017974743619561195,,,,,,0.017974743619561195,0.017974743619561195,,human
RNF149,0.017911972478032112,,,,,,0.017911972478032112,0.017911972478032112,,human
OVOS2,0.017779970541596413,,,,,,0.017779970541596413,0.017779970541596413,,human
RAB27A,0.01773151569068432,,,,,,0.01773151569068432,0.01773151569068432,,human
VCAM1,0.017717622220516205,,,,,,0.017717622220516205,0.017717622220516205,,human
NID2,0.017660172656178474,,0.01770900748670101,,,,0.017684590071439743,0.017684590071439743,0.01770900748670101,human
MAPK6,0.01763194054365158,,,,,,0.01763194054365158,0.01763194054365158,,human
CWC15,0.017629103735089302,,,,,,0.017629103735089302,0.017629103735089302,,human
S100A11,0.017588024958968163,0.03825020045042038,,,,,0.02791911270469427,0.02791911270469427,,human
LOC100129361,0.017508234828710556,,,,,,0.017508234828710556,0.017508234828710556,,human
STARD3NL,0.017506210133433342,,,,,,0.017506210133433342,0.017506210133433342,,human
PFDN2,0.017495861276984215,,,,,,0.017495861276984215,0.017495861276984215,,human
HLA-J,0.017479995265603065,,,,,,0.017479995265603065,0.017479995265603065,,human
ACTR3,0.01745961233973503,0.01342354528605938,,,,,0.015441578812897205,0.015441578812897205,,human
EID1,0.01745527796447277,,,,,,0.01745527796447277,0.01745527796447277,,human
TOMM20,0.017412550747394562,,,,,,0.017412550747394562,0.017412550747394562,,human
PSMB4,0.01734635978937149,0.011821001768112183,,,,,0.014583680778741837,0.014583680778741837,,human
NMI,0.017308203503489494,,,,,,0.017308203503489494,0.017308203503489494,,human
HNRNPA3,0.017295610159635544,,,,,,0.017295610159635544,0.017295610159635544,,human
NAE1,0.01719832606613636,,,,,,0.01719832606613636,0.01719832606613636,,human
G0S2,0.017157187685370445,-0.049613360315561295,,,,0.03860381990671158,0.002049215758840243,0.017157187685370445,,human
PRDX6,0.017151253297924995,-0.011934361420571804,,,,,0.0026084459386765957,0.0026084459386765957,,human
CNBP,0.017115870490670204,,,,,,0.017115870490670204,0.017115870490670204,,human
SLC7A5,0.017094457522034645,0.023844167590141296,,,,,0.02046931255608797,0.02046931255608797,,human
LTA4H,0.017085107043385506,,,,,,0.017085107043385506,0.017085107043385506,,human
RAP1B,0.01708383299410343,,,,,,0.01708383299410343,0.01708383299410343,,human
PLK2,0.017074942588806152,,,,,,0.017074942588806152,0.017074942588806152,,human
ATP6V1E1,0.017058897763490677,,,,,,0.017058897763490677,0.017058897763490677,,human
ZCRB1,0.017039569094777107,,,,,,0.017039569094777107,0.017039569094777107,,human
RND3,0.0170368030667305,-0.010727785527706146,,,,,0.0031545087695121765,0.0031545087695121765,,human
EIF2A,0.017033565789461136,,,,,,0.017033565789461136,0.017033565789461136,,human
LY6E,0.016995569691061974,,,,,,0.016995569691061974,0.016995569691061974,,human
NT5C3A,0.016991643235087395,,,,,,0.016991643235087395,0.016991643235087395,,human
NACAP1,0.01697530597448349,-0.01279767882078886,,,,,0.002088813576847315,0.002088813576847315,,human
EPS15,0.016969019547104836,,,,,,0.016969019547104836,0.016969019547104836,,human
ARL6IP1,0.01694338396191597,,,,,,0.01694338396191597,0.01694338396191597,,human
DPM1,0.01692851446568966,,,,,,0.01692851446568966,0.01692851446568966,,human
GNL3,0.01691587269306183,,,,,,0.01691587269306183,0.01691587269306183,,human
WDFY1,0.016879282891750336,,,,,,0.016879282891750336,0.016879282891750336,,human
EXOC1,0.016776714473962784,,,,,,0.016776714473962784,0.016776714473962784,,human
IARS,0.016734497621655464,,,,,,0.016734497621655464,0.016734497621655464,,human
RNF11,0.01666436903178692,,,,,,0.01666436903178692,0.01666436903178692,,human
LOC285628,0.016644055023789406,,,,,,0.016644055023789406,0.016644055023789406,,human
IAH1,0.01663433574140072,,,,,,0.01663433574140072,0.01663433574140072,,human
ARFGAP3,0.016621733084321022,,,,,,0.016621733084321022,0.016621733084321022,,human
TMEM263,0.01656224951148033,,,,,,0.01656224951148033,0.01656224951148033,,human
DHX15,0.01652948372066021,,,,,,0.01652948372066021,0.01652948372066021,,human
