gene_symbol,logfc_dz:607,logfc_dz:658,mean_logfc,median_logfc,common_experiment,organism
IGHV4-31,0.19827689230442047,,0.19827689230442047,0.19827689230442047,,human
CYAT1,0.13689184188842773,,0.13689184188842773,0.13689184188842773,,human
KRT17,0.10547398775815964,,0.10547398775815964,0.10547398775815964,,human
ZNF721,0.09070473909378052,,0.09070473909378052,0.09070473909378052,,human
AKR1C3,0.08823049813508987,-0.014506674371659756,0.03686191188171506,0.03686191188171506,-0.014506674371659756,human
NTS,0.08676525205373764,,0.08676525205373764,0.08676525205373764,,human
TMSB10,0.08664021641016006,0.013870702125132084,0.050255459267646074,0.050255459267646074,0.013870702125132084,human
FTL,0.08130437880754471,-0.026016276329755783,0.027644051238894463,0.027644051238894463,-0.026016276329755783,human
AKR1C1,0.07849474251270294,,0.07849474251270294,0.07849474251270294,,human
AKR1C2,0.07693461328744888,,0.07693461328744888,0.07693461328744888,,human
KRT14,0.07617845386266708,,0.07617845386266708,0.07617845386266708,,human
NDRG1,0.07065992057323456,,0.07065992057323456,0.07065992057323456,,human
ATP1B3,0.06710224598646164,,0.06710224598646164,0.06710224598646164,,human
RPS20,0.06130088493227959,0.075032539665699,0.0681667122989893,0.0681667122989893,0.075032539665699,human
ODC1,0.058363333344459534,,0.058363333344459534,0.058363333344459534,,human
KRT19,0.056058090180158615,,0.056058090180158615,0.056058090180158615,,human
IGHA2,0.05483066290616989,,0.05483066290616989,0.05483066290616989,,human
B2M,0.052189748734235764,,0.052189748734235764,0.052189748734235764,,human
PKM,0.0484958216547966,0.023114990442991257,0.03580540604889393,0.03580540604889393,0.023114990442991257,human
RPS27,0.046548519283533096,,0.046548519283533096,0.046548519283533096,,human
COL1A2,0.045875389128923416,-0.07187109440565109,-0.012997852638363838,-0.012997852638363838,-0.07187109440565109,human
RPL39,0.0451977401971817,0.1157597079873085,0.0804787240922451,0.0804787240922451,0.1157597079873085,human
NFKBIA,0.0438583642244339,,0.0438583642244339,0.0438583642244339,,human
IGLC7,0.042903851717710495,,0.042903851717710495,0.042903851717710495,,human
S100A8,0.04170241579413414,,0.04170241579413414,0.04170241579413414,,human
FTH1P5,0.040760401636362076,0.026141740381717682,0.03345107100903988,0.03345107100903988,0.026141740381717682,human
ZNF160,0.04023633152246475,,0.04023633152246475,0.04023633152246475,,human
IFI27,0.039819490164518356,,0.039819490164518356,0.039819490164518356,,human
GPX2,0.03972963988780975,,0.03972963988780975,0.03972963988780975,,human
RPLP1,0.039593540132045746,,0.039593540132045746,0.039593540132045746,,human
TFRC,0.03902590647339821,,0.03902590647339821,0.03902590647339821,,human
FABP4,0.03793131932616234,,0.03793131932616234,0.03793131932616234,,human
TMEM123,0.03586914390325546,,0.03586914390325546,0.03586914390325546,,human
LDHB,0.03525733947753906,0.05785403028130531,0.04655568487942219,0.04655568487942219,0.05785403028130531,human
HLA-A,0.0330735482275486,,0.0330735482275486,0.0330735482275486,,human
HSP90AA1,0.03171589598059654,0.033030614256858826,0.032373255118727684,0.032373255118727684,0.033030614256858826,human
OPHN1,0.03150714933872223,,0.03150714933872223,0.03150714933872223,,human
FXYD3,0.03080267272889614,0.013457602821290493,0.022130137775093317,0.022130137775093317,0.013457602821290493,human
BTG1,0.030505230650305748,,0.030505230650305748,0.030505230650305748,,human
LUM,0.030271226540207863,-0.07558560371398926,-0.022657188586890697,-0.022657188586890697,-0.07558560371398926,human
RPS29,0.028315505012869835,0.10458856076002121,0.06645203288644552,0.06645203288644552,0.10458856076002121,human
EPCAM,0.027704685926437378,0.07873770594596863,0.053221195936203,0.053221195936203,0.07873770594596863,human
GPNMB,0.027417220175266266,-0.031138945370912552,-0.001860862597823143,-0.001860862597823143,-0.031138945370912552,human
RPS16,0.02698887325823307,0.022019514814019203,0.024504194036126137,0.024504194036126137,0.022019514814019203,human
SPANXA2,0.026920432224869728,,0.026920432224869728,0.026920432224869728,,human
TGFBI,0.026732245460152626,-0.10795410722494125,-0.040610930882394314,-0.040610930882394314,-0.10795410722494125,human
IGK,0.02662235125899315,,0.02662235125899315,0.02662235125899315,,human
PRR11,0.02541518397629261,,0.02541518397629261,0.02541518397629261,,human
BIRC2,0.0251545999199152,,0.0251545999199152,0.0251545999199152,,human
GSTM2,0.025068165734410286,,0.025068165734410286,0.025068165734410286,,human
SNRPG,0.02485773339867592,0.03547467663884163,0.030166205018758774,0.030166205018758774,0.03547467663884163,human
HLA-B,0.024505283683538437,0.0159068014472723,0.02020604256540537,0.02020604256540537,0.0159068014472723,human
H2AFZ,0.02431187964975834,0.04168842360377312,0.03300015162676573,0.03300015162676573,0.04168842360377312,human
PFN2,0.024177389219403267,,0.024177389219403267,0.024177389219403267,,human
GSTM1,0.023070093244314194,,0.023070093244314194,0.023070093244314194,,human
CALB1,0.022813711315393448,,0.022813711315393448,0.022813711315393448,,human
CLEC2B,0.022721076384186745,,0.022721076384186745,0.022721076384186745,,human
HLA-C,0.022405121475458145,,0.022405121475458145,0.022405121475458145,,human
PABPC3,0.021888604387640953,0.023214133456349373,0.022551368921995163,0.022551368921995163,0.023214133456349373,human
FKSG49,0.021470291540026665,,0.021470291540026665,0.021470291540026665,,human
HNRNPA2B1,0.02100086584687233,,0.02100086584687233,0.02100086584687233,,human
LAPTM4B,0.020801112055778503,0.032563455402851105,0.026682283729314804,0.026682283729314804,0.032563455402851105,human
MORF4L2,0.02075331285595894,,0.02075331285595894,0.02075331285595894,,human
SGK1,0.020303068682551384,-0.024964747950434685,-0.0023308396339416504,-0.0023308396339416504,-0.024964747950434685,human
IFI16,0.0202597975730896,,0.0202597975730896,0.0202597975730896,,human
DIP2A,0.020074794068932533,,0.020074794068932533,0.020074794068932533,,human
RPL37,0.02003648690879345,,0.02003648690879345,0.02003648690879345,,human
CEBPB,0.01997693069279194,,0.01997693069279194,0.01997693069279194,,human
PSMA6,0.019964270293712616,0.03116775117814541,0.025566010735929012,0.025566010735929012,0.03116775117814541,human
EIF4A2,0.01941828988492489,,0.01941828988492489,0.01941828988492489,,human
S100A12,0.019176440313458443,,0.019176440313458443,0.019176440313458443,,human
CDK2AP1,0.019102059304714203,-0.03778357431292534,-0.009340757504105568,-0.009340757504105568,-0.03778357431292534,human
PCNA,0.018927620723843575,0.022371528670191765,0.02064957469701767,0.02064957469701767,0.022371528670191765,human
OAZ1,0.018870359286665916,0.02230755053460598,0.020588954910635948,0.020588954910635948,0.02230755053460598,human
RPL8,0.01886945404112339,0.11219239979982376,0.06553092692047358,0.06553092692047358,0.11219239979982376,human
LAMB3,0.018832791596651077,,0.018832791596651077,0.018832791596651077,,human
FBXW12,0.018629638478159904,,0.018629638478159904,0.018629638478159904,,human
SAT1,0.018558848649263382,,0.018558848649263382,0.018558848649263382,,human
ABCC5,0.01844039186835289,,0.01844039186835289,0.01844039186835289,,human
MTHFD2,0.01835377886891365,,0.01835377886891365,0.01835377886891365,,human
TMEM45A,0.01830562949180603,-0.016662906855344772,0.000821361318230629,0.000821361318230629,-0.016662906855344772,human
RPN2,0.018299875780940056,,0.018299875780940056,0.018299875780940056,,human
