gene_symbol,logfc_dz:754,logfc_dz:837,logfc_dz:836,logfc_dz:982,logfc_dz:813,logfc_dz:690,logfc_dz:697,mean_logfc,median_logfc,common_experiment,organism
TUBA1A,0.0411025732755661,,0.030110985040664673,-0.011101426556706429,,-0.03643273934721947,,0.0059198481030762196,0.009504779241979122,,human
CHMP2A,0.04110225662589073,,,,,,,0.04110225662589073,0.04110225662589073,,human
S100A2,0.04014473780989647,,0.01850207895040512,0.024625331163406372,0.027231775224208832,0.07389656454324722,,0.036880097538232806,0.027231775224208832,0.027231775224208832,human
MAL2,0.03987620398402214,,,,,,,0.03987620398402214,0.03987620398402214,,human
SOD1,0.03928549587726593,,,0.007580907549709082,,-0.01851692795753479,,0.009449825156480074,0.007580907549709082,,human
EEF2K,0.03915279358625412,,,,,,,0.03915279358625412,0.03915279358625412,,human
HMGN2,0.039079926908016205,,,0.01463225856423378,,-0.017205417156219482,,0.012168922772010168,0.01463225856423378,,human
RPS10,0.0387665331363678,,,0.10716494917869568,-0.07068213075399399,-0.009626524522900581,,0.016405706759542227,0.014570004306733608,-0.07068213075399399,human
DMKN,0.03874168172478676,,,0.05720444768667221,,,,0.047973064705729485,0.047973064705729485,,human
COX1,0.03755872696638107,,,,,,,0.03755872696638107,0.03755872696638107,,human
RPL9,0.03692327439785004,,0.03140903636813164,0.025948433205485344,,,,0.03142691465715567,0.03140903636813164,,human
RPL13A,0.03673389554023743,,,-0.012368464842438698,0.041370414197444916,0.01162899099290371,,0.01934120897203684,0.024181443266570568,0.041370414197444916,human
IFFO2,0.03654686361551285,,,,-0.02713240683078766,,,0.004707228392362595,0.004707228392362595,-0.02713240683078766,human
ALDH2,0.03619060665369034,,0.02594023197889328,,0.012422773987054825,0.039568934589624405,,0.028530636802315712,0.03106541931629181,0.012422773987054825,human
SRP9,0.03586837649345398,,0.012736482545733452,,,,,0.024302429519593716,0.024302429519593716,,human
PSMA6,0.03507169708609581,,0.01420363038778305,,0.012588592246174812,0.015393968671560287,,0.01931447209790349,0.014798799529671669,0.012588592246174812,human
RPLP0,0.03501300886273384,,0.0326613187789917,,,0.03731217235326767,,0.03499549999833107,0.03501300886273384,,human
CSTA,0.03417299687862396,,0.05910184606909752,0.0399637334048748,0.015583090484142303,0.06948896497488022,0.012332431972026825,0.038440510630607605,0.03706836514174938,0.015583090484142303,human
JUP,0.032454244792461395,,0.06494621932506561,,,0.018748020753264427,,0.038716161623597145,0.032454244792461395,,human
MYCBP2,0.032368212938308716,,0.02215353399515152,,0.01724800281226635,0.01711399294435978,,0.02222093567252159,0.019700768403708935,0.01724800281226635,human
RAN,0.03177270665764809,,,,,0.022580839693546295,,0.02717677317559719,0.02717677317559719,,human
CAV1,0.03139946237206459,,,,,,,0.03139946237206459,0.03139946237206459,,human
HIST1H4C,0.03126687929034233,,,0.11062861979007721,-0.025103356689214706,,,0.03893071413040161,0.03126687929034233,-0.025103356689214706,human
EEF1G,0.030998801812529564,,-0.025669662281870842,-0.02746395580470562,,-0.01580657996237278,,-0.00948534905910492,-0.02073812112212181,,human
VAMP8,0.030014194548130035,,,-0.007953571155667305,0.01976711116731167,0.011601175181567669,,0.013357227435335517,0.01568414317443967,0.01976711116731167,human
CALML5,0.029998410493135452,,0.20216192305088043,0.053616635501384735,0.1271604746580124,0.07037264108657837,,0.09666201695799828,0.07037264108657837,0.1271604746580124,human
TPPP3,0.029743019491434097,-0.02190573327243328,,0.11741676181554794,,,,0.041751349344849586,0.029743019491434097,,human
HLA-E,0.02959507703781128,,,-0.012989470735192299,0.03753000125288963,0.014063596725463867,,0.01704980107024312,0.021829336881637573,0.03753000125288963,human
YWHAZ,0.02911745384335518,,0.015675975009799004,,,0.023342829197645187,,0.022712086016933124,0.023342829197645187,,human
QARS,0.02870660088956356,,,-0.013949534855782986,0.041880104690790176,,,0.01887905690819025,0.02870660088956356,0.041880104690790176,human
USMG5,0.02796846069395542,,,,,,,0.02796846069395542,0.02796846069395542,,human
MAFB,0.027755174785852432,,0.052248768508434296,-0.009703777730464935,-0.027131738141179085,-0.0239766426384449,,0.0038383569568395614,-0.009703777730464935,-0.027131738141179085,human
HSP90AA1,0.02755182981491089,,0.02942122146487236,-0.031934138387441635,,0.012566698715090752,,0.009401402901858091,0.02005926426500082,,human
NSA2,0.027325119823217392,,0.0180271677672863,,,,,0.022676143795251846,0.022676143795251846,,human
ERH,0.027216041460633278,,0.02779826894402504,,,,,0.02750715520232916,0.02750715520232916,,human
ACTG1,0.02716599777340889,,0.04908310994505882,-0.016820235177874565,0.016710862517356873,0.016859373077750206,,0.018599821627140044,0.016859373077750206,0.016710862517356873,human
HSPA8,0.026711735874414444,,,-0.01991789974272251,0.015606178902089596,0.018373947590589523,,0.010193490656092763,0.01699006324633956,0.015606178902089596,human
COX2,0.026441654190421104,,,,,,,0.026441654190421104,0.026441654190421104,,human
