gene_symbol,logfc_dz:673,logfc_dz:672,logfc_dz:541,logfc_dz:540,mean_logfc,median_logfc,common_experiment,organism
MIR675,0.17871500551700592,-0.029328247532248497,,,0.07469337899237871,0.07469337899237871,,human
MYH1,0.14537978172302246,0.17997188866138458,-0.026909565553069115,,0.09948070161044598,0.14537978172302246,-0.026909565553069115,human
MYH2,0.1264311820268631,0.07752364873886108,-0.10029856860637665,0.046386782079935074,0.03751076105982065,0.06195521540939808,-0.10029856860637665,human
TOB1,0.10581247508525848,0.048694364726543427,-0.01441291905939579,0.039058733731508255,0.044788163620978594,0.04387654922902584,-0.01441291905939579,human
PPP1R27,0.10402664542198181,0.04323902353644371,,,0.07363283447921276,0.07363283447921276,,human
PDK4,0.09644771367311478,0.07443050295114517,0.042241986840963364,,0.0710400678217411,0.07443050295114517,0.042241986840963364,human
EIF1,0.07595662772655487,-0.04594197869300842,,,0.015007324516773224,0.015007324516773224,,human
APOBEC2,0.07538238912820816,0.09252863377332687,-0.07338251173496246,0.1616145372390747,0.06403576210141182,0.08395551145076752,-0.07338251173496246,human
CA3,0.07490811496973038,-0.05537903681397438,-0.05440711975097656,-0.06057674437761307,-0.02386369649320841,-0.05489307828247547,-0.05440711975097656,human
TNNI2,0.07115902006626129,0.053972698748111725,-0.07595100998878479,0.05349944904446602,0.02567003946751356,0.05373607389628887,-0.07595100998878479,human
ACTN2,0.06890124827623367,0.039107367396354675,-0.031568776816129684,0.03162850812077522,0.02701708674430847,0.03536793775856495,-0.031568776816129684,human
MYF6,0.0685541182756424,0.046722233295440674,,,0.057638175785541534,0.057638175785541534,,human
TNNC2,0.06808502972126007,0.14758610725402832,-0.09645140916109085,-0.014044520445168018,0.02629380184225738,0.027020254638046026,-0.09645140916109085,human
MYOM1,0.06727597862482071,,-0.01810006983578205,,0.02458795439451933,0.02458795439451933,-0.01810006983578205,human
HMGCS2,0.06685756146907806,0.015446382574737072,,,0.04115197202190757,0.04115197202190757,,human
TPM2,0.06528496742248535,-0.02112417481839657,,,0.02208039630204439,0.02208039630204439,,human
ATP2A2,0.06510438770055771,-0.13943399488925934,,,-0.037164803594350815,-0.037164803594350815,,human
FABP3,0.0630200132727623,0.02776462770998478,-0.02605968341231346,-0.023586349561810493,0.01028465200215578,0.002089139074087143,-0.02605968341231346,human
UBC,0.06296328455209732,0.025350552052259445,0.02699184976518154,0.07040100544691086,0.04642667295411229,0.04497756715863943,0.02699184976518154,human
RN7SL2,0.061104245483875275,-0.02557474561035633,,,0.017764749936759472,0.017764749936759472,,human
TFRC,0.06047258898615837,,-0.0270925834774971,,0.016690002754330635,0.016690002754330635,-0.0270925834774971,human
MFAP5,0.060118429362773895,0.021306803449988365,0.01562453806400299,0.03598293289542198,0.03325817594304681,0.028644868172705173,0.01562453806400299,human
HSPB8,0.0587882325053215,0.03705044090747833,,,0.04791933670639992,0.04791933670639992,,human
ATP1B1,0.05746353045105934,,0.011142244562506676,,0.03430288750678301,0.03430288750678301,0.011142244562506676,human
ANKRD2,0.055986374616622925,,-0.015156546607613564,-0.013820936903357506,0.009002963701883951,-0.013820936903357506,-0.015156546607613564,human
EEF1G,0.05299672111868858,,-0.03443976864218712,0.030610954388976097,0.01638930228849252,0.030610954388976097,-0.03443976864218712,human
ABRA,0.052412230521440506,0.024797040969133377,,0.04690657556056976,0.04137194901704788,0.04690657556056976,,human
SLC38A2,0.05134444683790207,0.03556397929787636,0.016426319256424904,-0.01967724598944187,0.020914374850690365,0.02599514927715063,0.016426319256424904,human
FBXO32,0.045481011271476746,-0.06697262078523636,,0.013338997960090637,-0.0027175371845563254,0.013338997960090637,,human
GLUL,0.045041896402835846,0.01639094576239586,0.035622891038656235,0.015720834955573082,0.028194142039865255,0.026006918400526047,0.035622891038656235,human
SLC19A2,0.04497162625193596,0.015561826527118683,0.026889601722359657,,0.0291410181671381,0.026889601722359657,0.026889601722359657,human
FTH1,0.042996637523174286,0.014317376539111137,-0.01909312978386879,,0.012740294759472212,0.014317376539111137,-0.01909312978386879,human
RNU2-2P,0.042238999158144,,,,0.042238999158144,0.042238999158144,,human
ENO3,0.04170890897512436,,,,0.04170890897512436,0.04170890897512436,,human
LGALSL,0.04026086628437042,-0.03001350536942482,,0.014073628932237625,0.008106996615727743,0.014073628932237625,,human
C8orf22,0.0395565964281559,0.09344214200973511,-0.1986943781375885,0.03973371908068657,-0.006490480154752731,0.039645157754421234,-0.1986943781375885,human
CRYAB,0.039074622094631195,0.049079231917858124,-0.04438529163599014,-0.06504001468420029,-0.005317863076925278,-0.002655334770679474,-0.04438529163599014,human
GOT1,0.03901000693440437,0.017195049673318863,,0.04882631078362465,0.03501045579711596,0.03901000693440437,,human
PTP4A3,0.03899393230676651,,,,0.03899393230676651,0.03899393230676651,,human
DUSP1,0.03827686980366707,0.05459766462445259,,,0.04643726721405983,0.04643726721405983,,human
PGAM2,0.03786850720643997,,-0.09022282809019089,,-0.026177160441875458,-0.026177160441875458,-0.09022282809019089,human
UBE2D1,0.03715129196643829,0.02354133315384388,,,0.030346312560141087,0.030346312560141087,,human
ATP5O,0.03711973503232002,0.02551763877272606,,,0.03131868690252304,0.03131868690252304,,human
NEXN,0.03611087426543236,0.03072296641767025,-0.07846103608608246,0.01260114274919033,0.00024348683655261993,0.02166205458343029,-0.07846103608608246,human
LOC100130331,0.03593767434358597,0.015352405607700348,,,0.025645039975643158,0.025645039975643158,,human
EIF4G2,0.03581671044230461,0.020198572427034378,,,0.028007641434669495,0.028007641434669495,,human
SLC38A1,0.03567354753613472,0.04261939972639084,,,0.03914647363126278,0.03914647363126278,,human
LMOD2,0.03549838811159134,,-0.06290701776742935,0.04936043545603752,0.007317268600066503,0.03549838811159134,-0.06290701776742935,human
DNAJB4,0.03535330668091774,0.024649405851960182,,,0.03000135626643896,0.03000135626643896,,human
SNORD116-15,0.03455342352390289,-0.04718896746635437,,,-0.0063177719712257385,-0.0063177719712257385,,human
YME1L1,0.0342726893723011,,,,0.0342726893723011,0.0342726893723011,,human
SESN1,0.033426061272621155,0.014755374751985073,0.017046572640538216,0.012788642197847366,0.019504162715747952,0.015900973696261644,0.017046572640538216,human
VGLL2,0.03302884101867676,,,,0.03302884101867676,0.03302884101867676,,human
NPY6R,0.032823242247104645,-0.036646436899900436,-0.012944509275257587,-0.029620232060551643,-0.011596983997151256,-0.021282370667904615,-0.012944509275257587,human
ACSL1,0.032567791640758514,0.034292131662368774,-0.01800844818353653,-0.05135602876543999,-0.000626138411462307,0.007279671728610992,-0.01800844818353653,human
BTG2,0.03240317851305008,0.03976812958717346,,,0.03608565405011177,0.03608565405011177,,human
RNA28S5,0.03237076476216316,,,,0.03237076476216316,0.03237076476216316,,human
CD36,0.03203476965427399,0.019922593608498573,,,0.02597868163138628,0.02597868163138628,,human
ATP2A1,0.03147900477051735,0.13870494067668915,,,0.08509197272360325,0.08509197272360325,,human
BHLHE40,0.030498618260025978,0.017684392631053925,,,0.02409150544553995,0.02409150544553995,,human
FLNC,0.030482888221740723,-0.022731397300958633,-0.019770851358771324,-0.031182192265987396,-0.010800388175994158,-0.02125112432986498,-0.019770851358771324,human
PADI2,0.030374649912118912,,,,0.030374649912118912,0.030374649912118912,,human
TCP1,0.029970338568091393,,,,0.029970338568091393,0.029970338568091393,,human
CYC1,0.029836108908057213,,-0.02798227220773697,,0.0009269183501601219,0.0009269183501601219,-0.02798227220773697,human
ARPC2,0.029131388291716576,,,,0.029131388291716576,0.029131388291716576,,human
LDHA,0.02878415212035179,0.06395000219345093,-0.217972993850708,0.03168078884482384,-0.023389512673020363,0.030232470482587814,-0.217972993850708,human
RRAGD,0.02812083810567856,,,0.04040559008717537,0.034263214096426964,0.034263214096426964,,human
PYGM,0.027609532698988914,0.024668456986546516,-0.067217156291008,0.02773495391011238,0.003198946826159954,0.026138994842767715,-0.067217156291008,human
LAPTM4A,0.02728292904794216,0.029762091115117073,-0.03216884657740593,-0.029424721375107765,-0.001137136947363615,-0.0010708961635828018,-0.03216884657740593,human
ALPK3,0.027170637622475624,,,,0.027170637622475624,0.027170637622475624,,human
PSMD8,0.027094176039099693,,,0.013064594008028507,0.0200793850235641,0.0200793850235641,,human
FOXO3B,0.02665925957262516,0.028676815330982208,,,0.027668037451803684,0.027668037451803684,,human
NPLOC4,0.026398295536637306,,,,0.026398295536637306,0.026398295536637306,,human
LOC285847,0.026232914999127388,0.016046863049268723,,,0.021139889024198055,0.021139889024198055,,human
LYVE1,0.026093153282999992,0.013643783517181873,,0.015810370445251465,0.01851576908181111,0.015810370445251465,,human
RNPS1,0.0259870532900095,,,,0.0259870532900095,0.0259870532900095,,human
CHCHD10,0.02597791887819767,-0.015581885352730751,,0.041427746415138245,0.017274593313535053,0.02597791887819767,,human
EGLN1,0.02569272182881832,,,,0.02569272182881832,0.02569272182881832,,human
IL32,0.0256118755787611,0.014610246755182743,,,0.020111061166971922,0.020111061166971922,,human
SLC40A1,0.025411397218704224,,,,0.025411397218704224,0.025411397218704224,,human
NDUFV2,0.02529400773346424,,-0.02434253878891468,,0.0004757344722747803,0.0004757344722747803,-0.02434253878891468,human
HADHA,0.025280434638261795,0.01804732158780098,0.011433690786361694,,0.018253815670808155,0.01804732158780098,0.011433690786361694,human
SLC25A30,0.02520562894642353,-0.014105587266385555,,,0.005550020840018988,0.005550020840018988,,human
CTSD,0.025059768930077553,,,,0.025059768930077553,0.025059768930077553,,human
RBM24,0.024736568331718445,0.028326455503702164,-0.05010305717587471,,0.000986655553181966,0.024736568331718445,-0.05010305717587471,human
MIR198,0.024700285866856575,,,,0.024700285866856575,0.024700285866856575,,human
RHOBTB1,0.024330873042345047,,-0.04999608173966408,,-0.012832604348659515,-0.012832604348659515,-0.04999608173966408,human
METTL7A,0.02396516315639019,0.0175419170409441,,,0.020753540098667145,0.020753540098667145,,human
PDLIM5,0.023963533341884613,0.027559876441955566,,,0.02576170489192009,0.02576170489192009,,human
TOB2,0.02358224242925644,,,,0.02358224242925644,0.02358224242925644,,human
RPL27,0.023014001548290253,0.07881825417280197,-0.05661722272634506,-0.0956529974937439,-0.012609491124749184,-0.016801610589027405,-0.05661722272634506,human
AK3,0.02298743836581707,,,0.014812042936682701,0.018899740651249886,0.018899740651249886,,human
GABARAP,0.022972336038947105,,0.02097579836845398,,0.021974067203700542,0.021974067203700542,0.02097579836845398,human
NAA50,0.022700848057866096,0.05321419984102249,-0.014074146747589111,,0.020613633717099827,0.022700848057866096,-0.014074146747589111,human
PPTC7,0.022560955956578255,,-0.011707800440490246,-0.014069009572267532,-0.0010719513520598412,-0.011707800440490246,-0.011707800440490246,human
ALDH1B1,0.022205274552106857,0.023064086213707924,,,0.02263468038290739,0.02263468038290739,,human
RPL18A,0.022146202623844147,-0.014015661552548409,,,0.004065270535647869,0.004065270535647869,,human
PCBP1,0.022066811099648476,-0.01525771152228117,-0.011213523335754871,,-0.0014681412527958553,-0.011213523335754871,-0.011213523335754871,human
SRP14,0.022045357152819633,,-0.026558032259345055,-0.012864268384873867,-0.005792314497133096,-0.012864268384873867,-0.026558032259345055,human
GATSL2,0.021762536838650703,0.012714444659650326,,,0.017238490749150515,0.017238490749150515,,human
SNORD50A,0.021711008623242378,,,,0.021711008623242378,0.021711008623242378,,human
PPP1R1A,0.021206209436058998,0.018688781186938286,,0.012463555671274662,0.017452848764757316,0.018688781186938286,,human
ACTN4,0.02118011750280857,0.015857143327593803,,,0.018518630415201187,0.018518630415201187,,human
SLC38A3,0.021157464012503624,,,,0.021157464012503624,0.021157464012503624,,human
TMBIM1,0.021117419004440308,,,,0.021117419004440308,0.021117419004440308,,human
MYL12A,0.021080318838357925,-0.022124649956822395,-0.06815855205059052,-0.034755874425172806,-0.025989689398556948,-0.0284402621909976,-0.06815855205059052,human
CRIM1,0.020931115373969078,,,,0.020931115373969078,0.020931115373969078,,human
NR1D2,0.02092956379055977,,,,0.02092956379055977,0.02092956379055977,,human
EPS15,0.020921003073453903,,-0.012036031112074852,,0.004442485980689526,0.004442485980689526,-0.012036031112074852,human
QKI,0.020620668306946754,,,,0.020620668306946754,0.020620668306946754,,human
PKM,0.02056693471968174,0.05822709947824478,-0.024997595697641373,0.06881587952375412,0.030653079506009817,0.03939701709896326,-0.024997595697641373,human
SMPX,0.020381493493914604,,-0.08599044382572174,-0.038430698215961456,-0.034679882849256195,-0.038430698215961456,-0.08599044382572174,human
HSPB6,0.020169805735349655,-0.01792268641293049,-0.012225121259689331,,-0.0033260006457567215,-0.012225121259689331,-0.012225121259689331,human
OBSCN,0.01981676183640957,,,,0.01981676183640957,0.01981676183640957,,human
COX5B,0.01968453638255596,-0.0163290873169899,-0.029014989733695984,,-0.008553180222709974,-0.0163290873169899,-0.029014989733695984,human
GPX3,0.01945815607905388,0.025624794885516167,,,0.022541475482285023,0.022541475482285023,,human
PA2G4,0.01918816938996315,0.013673984445631504,,,0.016431076917797327,0.016431076917797327,,human
MARCH7,0.019064132124185562,,,,0.019064132124185562,0.019064132124185562,,human
PRDX6,0.018917255103588104,-0.03777386248111725,,-0.022693730890750885,-0.013850112756093344,-0.022693730890750885,,human
NNMT,0.018718130886554718,0.013290884904563427,0.02730483189225197,0.029822058975696564,0.02228397666476667,0.023011481389403343,0.02730483189225197,human
