gene_symbol,logfc_dz:1053,logfc_dz:1051,logfc_dz:1050,logfc_dz:1054,logfc_dz:1052,logfc_dz:1049,mean_logfc,median_logfc,common_experiment,organism
TCEAL4,0.08147309720516205,0.04389823600649834,0.08828593045473099,0.07305000722408295,0.0891786590218544,0.07508202642202377,0.07516132605572541,0.07827756181359291,0.04389823600649834,human
LDHA,0.07835786044597626,-0.14082881808280945,-0.19691123068332672,,-0.02607164904475212,-0.07100594788789749,-0.0712919570505619,-0.07100594788789749,-0.14082881808280945,human
SLC25A5,0.07290777564048767,0.04128490760922432,0.1015724167227745,0.04421709105372429,0.15818442404270172,0.11099681258201599,0.08819390460848808,0.08724009618163109,0.04128490760922432,human
MSN,0.07277823984622955,,0.017155038192868233,0.028930747881531715,,0.03031953237950802,0.03729588957503438,0.029625140130519867,,human
OAT,0.06900685280561447,,0.05856093764305115,-0.01767723634839058,0.03358712047338486,0.025764459744095802,0.03384842686355114,0.03358712047338486,,human
H2AFZ,0.06820578873157501,-0.02484234608709812,0.024945029988884926,-0.017413655295968056,0.013299054466187954,0.033227887004613876,0.01623695980136593,0.01912204222753644,-0.02484234608709812,human
HIF1A,0.0641009509563446,0.04587947204709053,0.03996433690190315,,,0.058718711137771606,0.05216586776077747,0.05229909159243107,0.04587947204709053,human
UBQLN2,0.0597405806183815,-0.026139752939343452,0.04488036781549454,0.04467522352933884,,0.048176903277635574,0.034266664460301396,0.04488036781549454,-0.026139752939343452,human
ARMCX3,0.057757310569286346,,0.019333915784955025,0.04985915124416351,,0.0196521133184433,0.036650622729212046,0.034755632281303406,,human
PABPC3,0.056124813854694366,0.017560994252562523,-0.013368245214223862,,-0.05517176166176796,0.02420245297253132,0.005869650840759277,0.017560994252562523,0.017560994252562523,human
VAMP7,0.05388340353965759,,0.01600061170756817,0.04183034226298332,0.014616313390433788,0.020770611241459846,0.029420256428420544,0.020770611241459846,,human
EEF1A1P9,0.053803324699401855,-0.09181441366672516,-0.07259972393512726,-0.05752279609441757,,,-0.04203340224921703,-0.06506126001477242,-0.09181441366672516,human
YWHAQ,0.05319955199956894,,,0.017489220947027206,0.038891054689884186,0.016135886311531067,0.03142892848700285,0.028190137818455696,,human
ERRFI1,0.05220353975892067,0.017863601446151733,-0.011449992656707764,,0.02091638557612896,,0.0198833835311234,0.019389993511140347,0.017863601446151733,human
MT2A,0.051365356892347336,0.012232698500156403,-0.09963791817426682,0.01998724229633808,,0.02682301215827465,0.002154078334569931,0.01998724229633808,0.012232698500156403,human
GNG10,0.050025004893541336,0.013992061838507652,0.0219760462641716,,,0.024378089234232903,0.027592800557613373,0.02317706774920225,0.013992061838507652,human
ARF4,0.04940582439303398,0.016704749315977097,,,0.02880789525806904,,0.031639489655693374,0.02880789525806904,0.016704749315977097,human
MXRA5,0.049226850271224976,,,0.05706958845257759,,,0.05314821936190128,0.05314821936190128,,human
TALDO1,0.04759328439831734,,0.060852088034152985,,0.03329614922404289,-0.01445006113499403,0.031822865130379796,0.040444716811180115,,human
BCAP31,0.046728670597076416,0.011142375878989697,0.04303810000419617,0.029761675745248795,0.02974230796098709,0.04944590479135513,0.034976505829642214,0.03639988787472248,0.011142375878989697,human
VBP1,0.04665868729352951,-0.012882414273917675,0.07227490097284317,0.019037572667002678,0.04338094964623451,0.08676044642925262,0.0425383571224908,0.04501981846988201,-0.012882414273917675,human
SAT1,0.04635293409228325,0.058931246399879456,0.02092677168548107,0.025511635467410088,0.055047713220119476,0.026745717972517014,0.038919336472948395,0.03654932603240013,0.058931246399879456,human
EIF3CL,0.04621715098619461,0.05409996956586838,0.14334747195243835,0.031859610229730606,0.12175298482179642,0.10955394804477692,0.08447185593346755,0.08182695880532265,0.05409996956586838,human
NNMT,0.04588016867637634,,,0.042604245245456696,,,0.04424220696091652,0.04424220696091652,,human
MRFAP1,0.045495983213186264,-0.07211261987686157,0.011809779331088066,-0.048536695539951324,0.04112320765852928,,-0.004444069042801857,0.011809779331088066,-0.07211261987686157,human
TGFBI,0.04510822147130966,0.053884316235780716,,-0.02856254391372204,0.03141067922115326,,0.0254601682536304,0.03825945034623146,0.053884316235780716,human
RLIM,0.04503484070301056,-0.027607867494225502,,0.01028578169643879,-0.04350836202502251,,-0.003948901779949665,-0.008661042898893356,-0.027607867494225502,human
RPL36A,0.04479983076453209,-0.039288636296987534,0.16791898012161255,0.04972083121538162,0.018610453233122826,0.1556444764137268,0.06623432257523139,0.047260330989956856,-0.039288636296987534,human
SSR4,0.04454696178436279,-0.020289277657866478,0.06619326025247574,0.05896834284067154,0.012268496677279472,0.07708520442247391,0.039795498053232826,0.051757652312517166,-0.020289277657866478,human
DSP,0.04431866109371185,0.04214726760983467,-0.01232823170721531,-0.04826910048723221,0.0374395027756691,,0.012661619856953622,0.0374395027756691,0.04214726760983467,human
RRM2,0.04264156520366669,,0.02822580561041832,0.02157333865761757,0.017185531556606293,,0.027406560257077217,0.024899572134017944,,human
NPTN,0.041849054396152496,0.07128296047449112,-0.035306841135025024,-0.01058343518525362,0.015509720891714096,-0.021325508132576942,0.010237658551583687,0.002463142853230238,0.07128296047449112,human
SLC38A2,0.04086211696267128,,,-0.01903396286070347,0.021084478124976158,-0.018085157498717308,0.006206868682056665,0.001499660313129425,,human
RBBP7,0.04049135744571686,0.060053467750549316,0.06762867420911789,0.026379115879535675,0.11736498028039932,0.07157864421606064,0.06391603996356328,0.0638410709798336,0.060053467750549316,human
TMEM200A,0.040373750030994415,,,0.04053541645407677,,,0.04045458324253559,0.04045458324253559,,human
PPA1,0.03901568427681923,,0.012230988591909409,-0.023474447429180145,0.02349959872663021,0.018657632172107697,0.01398589126765728,0.018657632172107697,,human
RAP2C,0.03888677805662155,0.05349471792578697,0.017089566215872765,0.019086668267846107,0.04034925624728203,0.024783972650766373,0.03228182656069597,0.03183537535369396,0.05349471792578697,human
PSMA4,0.03830006718635559,-0.025928063318133354,-0.03811598941683769,-0.03600718453526497,0.016395436599850655,-0.03529466688632965,-0.013441733395059904,-0.030611365102231503,-0.025928063318133354,human
TIMP1,0.037759095430374146,,,0.08785123378038406,,0.011419886723160744,0.04567673864463965,0.037759095430374146,,human
KPNA2,0.037198733538389206,,0.04088569059967995,,0.031022703275084496,0.05119415372610092,0.04007532028481364,0.039042212069034576,,human
ARMCX6,0.0367373526096344,-0.05195675790309906,0.053525544703006744,0.039960846304893494,,0.0466456413269043,0.024982525408267973,0.039960846304893494,-0.05195675790309906,human
MMGT1,0.035954564809799194,0.04922911897301674,0.035245686769485474,0.022340914234519005,0.05474609509110451,0.03898737579584122,0.039417292612294354,0.037470970302820206,0.04922911897301674,human
PSMC6,0.035892244428396225,,,-0.025621352717280388,0.016178948804736137,,0.008816613505283991,0.016178948804736137,,human
SEP15,0.03356911242008209,0.03308434039354324,,,,0.010706426575779915,0.025786626463135082,0.03308434039354324,0.03308434039354324,human
FAM127A,0.03335746005177498,,0.021433088928461075,0.06236438453197479,,0.022189902141690254,0.034836208913475275,0.027773681096732616,,human
HSP90AA1,0.03256886452436447,0.0630095824599266,-0.06922809034585953,-0.061764054000377655,0.020811868831515312,-0.07760627567768097,-0.015368017368018627,-0.02047609258443117,0.0630095824599266,human
MEIS2,0.032343342900276184,-0.060902275145053864,-0.013589708134531975,0.048775799572467804,0.052753232419490814,,0.011876078322529793,0.032343342900276184,-0.060902275145053864,human
CKS2,0.03166462108492851,,0.017969829961657524,,0.020015966147184372,0.022911103442311287,0.023140380159020424,0.02146353479474783,,human
SLC7A5,0.03155181556940079,,0.06433053314685822,-0.010804516263306141,0.017106516286730766,0.05042048543691635,0.030520966835319997,0.03155181556940079,,human
RTN4,0.03133796900510788,0.013657227158546448,,-0.02667243406176567,,,0.006107587367296219,0.013657227158546448,0.013657227158546448,human
NDUFA1,0.031282976269721985,0.013298824429512024,0.050242215394973755,0.017885329201817513,0.03799726814031601,0.05528334528207779,0.03433165978640318,0.034640122205019,0.013298824429512024,human
MIR22HG,0.030969005078077316,,,0.024019315838813782,,,0.02749416045844555,0.02749416045844555,,human
TMEM14B,0.030203156173229218,,,-0.01946059800684452,0.014669119380414486,0.04034833237528801,0.016440002480521798,0.02243613777682185,,human
HNRNPA1P10,0.030108999460935593,-0.06801604479551315,-0.044712819159030914,-0.026747984811663628,-0.023941058665513992,-0.010185877792537212,-0.023915797627220552,-0.02534452173858881,-0.06801604479551315,human
HSPB1,0.02930384874343872,0.015178120695054531,,-0.037878453731536865,,,0.0022011719023187957,0.015178120695054531,0.015178120695054531,human
MELK,0.02908504195511341,,,,0.035783689469099045,-0.013158456422388554,0.0172367583339413,0.02908504195511341,,human
DFNA5,0.02895738184452057,,,,,,0.02895738184452057,0.02895738184452057,,human
GLA,0.028936734423041344,-0.012575019150972366,0.034169167280197144,0.02854457125067711,0.016578009352087975,0.03419053182005882,0.02164066582918167,0.028740652836859226,-0.012575019150972366,human
LAMP2,0.028301352635025978,,,0.023027222603559494,0.010736600495874882,,0.020688391911486786,0.023027222603559494,,human
HMGN2,0.02828267402946949,-0.054781123995780945,0.02728608250617981,,0.04811038821935654,-0.012612290680408478,0.007257146015763283,0.02728608250617981,-0.054781123995780945,human
ADAMTS1,0.027353111654520035,,,0.019196774810552597,,,0.023274943232536316,0.023274943232536316,,human
FTL,0.026783796027302742,0.09889476001262665,0.014053067192435265,0.02803421951830387,0.09086314588785172,0.015331501141190529,0.0456600816299518,0.027409007772803307,0.09889476001262665,human
ND6,0.0265793614089489,-0.03873271867632866,,0.020839745178818703,-0.0318407267332077,-0.018760286271572113,-0.008382925018668174,-0.018760286271572113,-0.03873271867632866,human
RCN1,0.02632831037044525,,,0.043592628091573715,,,0.03496046923100948,0.03496046923100948,,human
NCOA4,0.02620736137032509,,-0.019467459991574287,0.036301590502262115,0.043719422072172165,,0.02169022848829627,0.0312544759362936,,human
TMEM123,0.026022791862487793,,,-0.02787332609295845,,,-0.0009252671152353287,-0.0009252671152353287,,human
SDCBP,0.025458084419369698,,,-0.014954938553273678,0.023372532799839973,0.011227807961404324,0.01127587165683508,0.01730017038062215,,human
MORC4,0.025448182597756386,0.013809309341013432,,0.019651716575026512,0.017154572531580925,,0.019015945261344314,0.01840314455330372,0.013809309341013432,human
TBCA,0.025216542184352875,0.035500720143318176,0.04902831092476845,,0.03414921462535858,0.05823427438735962,0.04042581245303154,0.035500720143318176,0.035500720143318176,human
MMADHC,0.02501385658979416,0.02242867834866047,-0.012889225967228413,-0.02599593810737133,0.04930979758501053,,0.011573433689773083,0.02242867834866047,0.02242867834866047,human
EIF2S3,0.02474115788936615,0.04498302564024925,0.02972979098558426,0.012714522890746593,0.043702878057956696,0.02302739769220352,0.029816462192684412,0.027235474437475204,0.04498302564024925,human
DPYSL2,0.02470996417105198,-0.023108117282390594,-0.03345903009176254,,-0.060497019439935684,,-0.02308855066075921,-0.02828357368707657,-0.023108117282390594,human
SLC39A10,0.02461406961083412,0.028857959434390068,0.07026001811027527,0.011252176016569138,0.045610424131155014,0.04768986999988556,0.03804741955051819,0.03723419178277254,0.028857959434390068,human
PGRMC1,0.024260107427835464,0.02341642789542675,0.0327845960855484,,0.04848393425345421,0.026118619367480278,0.03101273700594902,0.026118619367480278,0.02341642789542675,human
LOC728825,0.024056119844317436,,,,,,0.024056119844317436,0.024056119844317436,,human
LOC654342,0.02362619899213314,,,,,,0.02362619899213314,0.02362619899213314,,human
AKR1B1,0.023347729817032814,-0.015772050246596336,,0.012245711870491505,0.022015275433659554,,0.010459166718646884,0.01713049365207553,-0.015772050246596336,human
ARL6IP1,0.022942082956433296,-0.043252475559711456,0.012771647423505783,-0.017095046117901802,,,-0.006158447824418545,-0.0021616993471980095,-0.043252475559711456,human
FAM177A1,0.022625353187322617,,,,,,0.022625353187322617,0.022625353187322617,,human
EIF1AX,0.022440221160650253,0.022897053509950638,0.04594304412603378,0.011986504308879375,0.03245307877659798,0.043886035680770874,0.02993432292714715,0.027675066143274307,0.022897053509950638,human
ALDH2,0.022434938699007034,0.019905516877770424,,0.015990374609827995,,,0.019443610062201817,0.019905516877770424,0.019905516877770424,human
C20orf24,0.022212157025933266,0.011017309501767159,,0.011232564225792885,0.016611319035291672,-0.02818400412797928,0.006577869132161141,0.011232564225792885,0.011017309501767159,human
FLNA,0.022161874920129776,,0.013215852901339531,0.021562067791819572,,0.013806216418743134,0.017686503008008003,0.017684142105281353,,human
NEK7,0.022103210911154747,,,-0.012549273669719696,,,0.0047769686207175255,0.0047769686207175255,,human
CTSB,0.022016946226358414,,,0.01626574993133545,,,0.01914134807884693,0.01914134807884693,,human
HMGN3,0.02166276052594185,-0.03074742667376995,,,0.0305150356143713,-0.01804041862487793,0.000847487710416317,0.0018111709505319595,-0.03074742667376995,human
CD24,0.02139722742140293,,0.015739215537905693,,,,0.018568221479654312,0.018568221479654312,,human
GGH,0.021376682445406914,,,-0.011709892190992832,,,0.004833395127207041,0.004833395127207041,,human
SCP2,0.02129463106393814,,,,,,0.02129463106393814,0.02129463106393814,,human
HMGN4,0.021073564887046814,,0.020543910562992096,-0.010357517749071121,,0.01178864948451519,0.010762151796370745,0.016166280023753643,,human
PTGES3,0.02060619927942753,,-0.01589159667491913,-0.05231234431266785,0.01891196146607399,-0.02978609688580036,-0.011694375425577164,-0.01589159667491913,,human
IFITM2,0.020410561934113503,,0.02423948422074318,,,-0.023244578391313553,0.007135155921181043,0.020410561934113503,,human
SYAP1,0.020244672894477844,0.018822843208909035,0.020256616175174713,,0.026458388194441795,0.017900148406624794,0.020736533775925638,0.020244672894477844,0.018822843208909035,human
F3,0.020214209333062172,,,0.02098354697227478,,,0.020598878152668476,0.020598878152668476,,human
XPOT,0.02019076608121395,0.01094257365912199,0.023642951622605324,-0.02626548334956169,,0.00997436884790659,0.0076970353722572325,0.01094257365912199,0.01094257365912199,human
TCEAL8,0.020151561126112938,0.021955985575914383,0.020254552364349365,,0.01836727000772953,0.027422554790973663,0.021630384773015977,0.020254552364349365,0.021955985575914383,human
HSPA8,0.020036056637763977,0.16711972653865814,-0.012845073826611042,-0.09755664318799973,0.11855079233646393,-0.03962371125817299,0.025946857873350382,0.0035954914055764675,0.16711972653865814,human
ADI1,0.020023658871650696,,,0.013129903003573418,,,0.016576780937612057,0.016576780937612057,,human
HNRNPK,0.01979871653020382,-0.03820392116904259,-0.030319180339574814,-0.03787969425320625,0.010932217352092266,-0.016435377299785614,-0.01535120652988553,-0.023377278819680214,-0.03820392116904259,human
KTN1,0.019647931680083275,,,0.012382052838802338,,,0.016014992259442806,0.016014992259442806,,human
HMGN1,0.019641276448965073,0.01690955087542534,,,0.06147381290793419,,0.032674880077441536,0.019641276448965073,0.01690955087542534,human
PSMD14,0.019522259011864662,,0.012537186034023762,,0.020019736140966415,,0.017359727062284946,0.019522259011864662,,human
GABARAPL3,0.018971728160977364,0.015541821718215942,0.03420756757259369,0.030112292617559433,0.026793640106916428,,0.025125410035252572,0.026793640106916428,0.015541821718215942,human
TCEAL3,0.018557876348495483,,0.010891757905483246,0.019599532708525658,0.014449508860707283,,0.015874668955802917,0.016503692604601383,,human
ETFA,0.018392903730273247,,,-0.016940753906965256,0.03364618122577667,,0.011699443683028221,0.018392903730273247,,human
RPS23,0.01832858845591545,0.023206304758787155,,,0.03401368856430054,,0.02518286059300105,0.023206304758787155,0.023206304758787155,human
PTTG1,0.01820976287126541,-0.03346721827983856,0.018367037177085876,,,0.022592542693018913,0.00642553111538291,0.018288400024175644,-0.03346721827983856,human
CCNB1,0.018099959939718246,-0.010721509344875813,0.02616608329117298,,0.022368714213371277,0.015366695821285248,0.014255988784134388,0.018099959939718246,-0.010721509344875813,human
ARMCX2,0.018048670142889023,-0.03106682375073433,0.06357239931821823,,,0.06150158867239952,0.02801395859569311,0.03977512940764427,-0.03106682375073433,human
MT1HL1,0.01793571561574936,,-0.02874949388206005,,,0.010560838505625725,-8.431325356165568e-05,0.010560838505625725,,human
HMGB1,0.017926398664712906,-0.046875692903995514,,-0.011517155915498734,-0.01750161498785019,,-0.014492016285657883,-0.014509385451674461,-0.046875692903995514,human
NAP1L3,0.01787051372230053,0.014911986887454987,0.0712306946516037,0.011963557451963425,0.021965594962239265,0.07134751230478287,0.034881643330057464,0.019918054342269897,0.014911986887454987,human
IFITM3,0.017811711877584457,,0.06631162017583847,,,-0.03985998034477234,0.014754450569550196,0.017811711877584457,,human
NAE1,0.017394941300153732,-0.013952245935797691,0.013765504583716393,-0.012403439730405807,-0.010732684284448624,-0.0354924239218235,-0.00690339133143425,-0.011568062007427216,-0.013952245935797691,human
HSD17B10,0.017308322712779045,,0.06421685218811035,0.012800119817256927,0.0369715578854084,0.0574382022023201,0.037747010961174964,0.0369715578854084,,human
PNMAL1,0.01717822439968586,,0.01521504856646061,-0.015374014154076576,,,0.005673086270689964,0.01521504856646061,,human
GPX8,0.01716417260468006,,,,,,0.01716417260468006,0.01716417260468006,,human
CCT6A,0.017110424116253853,,-0.01095272321254015,-0.029419071972370148,-0.012482387945055962,-0.03263590484857559,-0.0136759327724576,-0.012482387945055962,,human
CDIPT,0.017021244391798973,0.016331322491168976,0.02442179247736931,0.013398846611380577,0.021500200033187866,0.02732502482831478,0.019999738472203415,0.01926072221249342,0.016331322491168976,human
MRPL3,0.017017697915434837,,0.0173565112054348,-0.013394638895988464,0.036058828234672546,0.01440739817917347,0.014289159327745438,0.017017697915434837,,human
LGALS1,0.016804562881588936,0.024223824962973595,,-0.012773540802299976,,0.016159560531377792,0.011103601893410087,0.016482061706483364,0.024223824962973595,human
PAPSS2,0.016759488731622696,,,,,,0.016759488731622696,0.016759488731622696,,human
NOP58,0.016583193093538284,-0.03578957915306091,0.011390781961381435,,,-0.02049538865685463,-0.007077748188748956,-0.004552303347736597,-0.03578957915306091,human
LAMTOR5,0.01653643324971199,,0.013676551170647144,,0.01566009782254696,,0.01529102741430203,0.01566009782254696,,human
ACOT9,0.016474971547722816,,0.02385042794048786,0.010603083297610283,0.019384950399398804,0.02419353276491165,0.018901393190026282,0.019384950399398804,,human
TVP23B,0.01638769917190075,,,-0.020880624651908875,,,-0.0022464627400040627,-0.0022464627400040627,,human
TAX1BP1,0.016175737604498863,,,,,,0.016175737604498863,0.016175737604498863,,human
NDUFB11,0.01616208255290985,0.026711517944931984,0.05774298310279846,0.02291041798889637,0.03155551478266716,0.06004061922430992,0.03585385593275229,0.029133516363799572,0.026711517944931984,human
IGFBP3,0.01615655981004238,0.039886604994535446,,-0.04593074321746826,-0.01581861451268196,,-0.0014265482313930988,0.0001689726486802101,0.039886604994535446,human
MORF4L2,0.016088493168354034,,,,,,0.016088493168354034,0.016088493168354034,,human
YBX1,0.01606144942343235,-0.052866384387016296,-0.14955662190914154,0.016164544969797134,-0.040409307926893234,-0.035888172686100006,-0.04108241541932026,-0.03814874030649662,-0.052866384387016296,human
DKC1,0.016060950234532356,-0.012150118127465248,0.04564960300922394,,,0.0296009574085474,0.019790348131209612,0.02283095382153988,-0.012150118127465248,human
GSTO1,0.01588442735373974,,,0.016334032639861107,0.014590797014534473,,0.015603085669378439,0.01588442735373974,,human
EEF1A1,0.015740467235445976,-0.015405170619487762,,,0.019792988896369934,,0.006709428504109383,0.015740467235445976,-0.015405170619487762,human
AIFM1,0.015724867582321167,0.025174345821142197,0.0174736138433218,,0.04191330447793007,0.021436268463730812,0.024344480037689208,0.021436268463730812,0.025174345821142197,human
NPM1,0.01566625013947487,,-0.02811572514474392,-0.04308268427848816,0.026768798008561134,-0.029879402369260788,-0.011728552728891372,-0.02811572514474392,,human
UBE2A,0.01563989371061325,0.01841464638710022,0.021353553980588913,0.012300262227654457,0.019287925213575363,0.021666107699275017,0.018110398203134537,0.01885128580033779,0.01841464638710022,human
TCEB1,0.01555652916431427,0.011967438273131847,,,,0.017120610922574997,0.014881526120007038,0.01555652916431427,0.011967438273131847,human
PHGDH,0.015401642769575119,,0.02114887349307537,,0.017457609996199608,-0.014773815870285034,0.009808577597141266,0.016429626382887363,,human
SNRPB,0.015342650935053825,-0.02139544114470482,0.015669269487261772,-0.01331490557640791,0.03397802263498306,,0.006055919267237186,0.015342650935053825,-0.02139544114470482,human
PSMD10,0.015302718617022038,0.03520924597978592,0.021974647417664528,,0.059440743178129196,0.02476823516190052,0.03133911807090044,0.02476823516190052,0.03520924597978592,human
STAG2,0.015288662165403366,0.038647014647722244,0.04128022864460945,,0.03020373173058033,0.037147533148527145,0.03251343406736851,0.037147533148527145,0.038647014647722244,human
RPS3,0.015271277166903019,-0.08505552262067795,,-0.09798464924097061,0.01950298435986042,-0.02593803033232689,-0.0348407881334424,-0.02593803033232689,-0.08505552262067795,human
SPIN4,0.015229680575430393,0.038485802710056305,0.014978783205151558,,,,0.022898088830212753,0.015229680575430393,0.038485802710056305,human
BAMBI,0.015188530087471008,0.03702407702803612,-0.023472698405385017,0.04650629684329033,0.018370065838098526,,0.018723254278302192,0.018370065838098526,0.03702407702803612,human
HIGD1A,0.015140875242650509,,0.011320395395159721,,0.011766264215111732,,0.012742511617640654,0.011766264215111732,,human
HLA-A,0.015120190568268299,,,,,,0.015120190568268299,0.015120190568268299,,human
TUBA4A,0.014997373335063457,,,0.02442699298262596,,0.01357648242264986,0.017666949580113094,0.014997373335063457,,human
TSPAN6,0.014947591349482536,0.05880865082144737,0.034596532583236694,0.014868793077766895,0.09285195171833038,0.033837009221315384,0.04165175479526321,0.03421677090227604,0.05880865082144737,human
INHBE,0.014916609972715378,,,,,,0.014916609972715378,0.014916609972715378,,human
FUNDC1,0.014827004633843899,0.02002030983567238,0.01684338040649891,,0.02905888669192791,0.023610761389136314,0.020872068591415882,0.02002030983567238,0.02002030983567238,human
MIR1244-2,0.014700223691761494,,,,,0.019370393827557564,0.01703530875965953,0.01703530875965953,,human
IARS2,0.014697995036840439,0.016879329457879066,-0.017796723172068596,,0.022839047014713287,-0.012248372659087181,0.004874255135655403,0.014697995036840439,0.016879329457879066,human
FABP5,0.014638909138739109,-0.04534665495157242,0.04736236482858658,,0.030347418040037155,0.028534885495901108,0.015107384510338306,0.028534885495901108,-0.04534665495157242,human
GDI1,0.01452928688377142,,,0.014492708258330822,,,0.01451099757105112,0.01451099757105112,,human
NAA10,0.014523127116262913,,0.018841756507754326,0.012045440264046192,,0.016874274238944054,0.015571149531751871,0.015698700677603483,,human
MFSD1,0.014513718895614147,,,0.020843062549829483,,,0.017678390722721815,0.017678390722721815,,human
BZW1,0.014424911700189114,,,-0.03685036301612854,0.01351128239184618,,-0.0029713896413644156,0.01351128239184618,,human
PRR11,0.014287067577242851,,,,-0.01769864186644554,,-0.001705787144601345,-0.001705787144601345,,human
RNF11,0.014246588572859764,,,-0.023042315617203712,,,-0.004397863522171974,-0.004397863522171974,,human
MAGT1,0.014169136062264442,,,0.01186426542699337,,0.010149342939257622,0.012060914809505144,0.01186426542699337,,human
TMBIM4,0.014067292213439941,-0.023984495550394058,,,-0.01404676865786314,,-0.007987990664939085,-0.01404676865786314,-0.023984495550394058,human
CXorf40B,0.014047438278794289,,0.014969687908887863,0.011487766169011593,0.01858723722398281,0.014424123801290989,0.014703250676393508,0.014424123801290989,,human
CXorf40A,0.013974512927234173,,0.012020769529044628,0.011395747773349285,0.012250072322785854,0.011741154827177525,0.012276451475918293,0.012020769529044628,,human
ARPC3,0.013914991170167923,,,-0.03356250002980232,,0.014122621156275272,-0.0018416292344530423,0.013914991170167923,,human
DKK1,0.013826346956193447,0.01731828972697258,,0.037288714200258255,,,0.022811116961141426,0.01731828972697258,0.01731828972697258,human
INA,0.013799315318465233,,,,,,0.013799315318465233,0.013799315318465233,,human
UBA2,0.013790829107165337,0.029585277661681175,,-0.044733498245477676,,0.031481582671403885,0.00753104779869318,0.021688053384423256,0.029585277661681175,human
HSPA1A,0.013719392009079456,0.025614626705646515,,,0.015454399399459362,,0.01826280603806178,0.015454399399459362,0.025614626705646515,human
HCCS,0.013486742973327637,,0.02345822937786579,0.011550072580575943,,0.019707350060343742,0.01705059874802828,0.01659704651683569,,human
CBX3,0.013408806174993515,0.01682276278734207,,,,,0.015115784481167793,0.015115784481167793,0.01682276278734207,human
PTP4A2,0.013342782855033875,,,,,-0.01172566320747137,0.0008085598237812519,0.0008085598237812519,,human
MT1E,0.013278123922646046,,-0.02702847123146057,,,,-0.006875173654407263,-0.006875173654407263,,human
RAB31,0.013199581764638424,,,,,,0.013199581764638424,0.013199581764638424,,human
HSPA5,0.01318887434899807,,,-0.013859332539141178,,,-0.0003352290950715542,-0.0003352290950715542,,human
TXNDC5,0.013152431696653366,,,0.04631728678941727,,-0.013890505768358707,0.015193070905903975,0.013152431696653366,,human
TOMM5,0.013130313716828823,-0.019869059324264526,0.040811605751514435,,0.013149605132639408,0.010044299066066742,0.011453352868556976,0.013130313716828823,-0.019869059324264526,human
NARS,0.013033932074904442,0.026517819613218307,0.027253426611423492,-0.03872895985841751,,0.019565315917134285,0.009528306871652603,0.019565315917134285,0.026517819613218307,human
MT1X,0.013015457428991795,,-0.03640982508659363,,,0.010430530644953251,-0.004321279004216194,0.010430530644953251,,human
LAP3,0.012981124222278595,,0.010584231466054916,,0.02004609815776348,,0.014537151282032331,0.012981124222278595,,human
SACM1L,0.012920653447508812,,,,,0.011093760840594769,0.01200720714405179,0.01200720714405179,,human
YWHAZ,0.012775220908224583,,,-0.021536869928240776,0.02326023578643799,,0.004832862255473931,0.012775220908224583,,human
