gene_symbol,logfc_dz:322,logfc_dz:414,mean_logfc,median_logfc,common_experiment,organism
HLA-DRB5,0.26361608505249023,0.2220921665430069,0.24285412579774857,0.24285412579774857,0.26361608505249023,human
IGHA2,0.16105417907238007,,0.16105417907238007,0.16105417907238007,0.16105417907238007,human
RPL18AP3,0.15519051253795624,,0.15519051253795624,0.15519051253795624,0.15519051253795624,human
IFI30,0.13489332795143127,0.11882512271404266,0.12685922533273697,0.12685922533273697,0.13489332795143127,human
TMSB4X,0.13488535583019257,,0.13488535583019257,0.13488535583019257,0.13488535583019257,human
RPS11,0.12759606540203094,,0.12759606540203094,0.12759606540203094,0.12759606540203094,human
RPS9,0.12696534395217896,,0.12696534395217896,0.12696534395217896,0.12696534395217896,human
HLA-C,0.12106918543577194,0.02379508875310421,0.07243213709443808,0.07243213709443808,0.12106918543577194,human
OAZ1,0.11988668143749237,0.08279333263635635,0.10134000703692436,0.10134000703692436,0.11988668143749237,human
ANXA2P3,0.1129751056432724,,0.1129751056432724,0.1129751056432724,0.1129751056432724,human
LYZ,0.11252142488956451,,0.11252142488956451,0.11252142488956451,0.11252142488956451,human
CYAT1,0.10656385123729706,,0.10656385123729706,0.10656385123729706,0.10656385123729706,human
VIM,0.09494785219430923,0.021128475666046143,0.05803816393017769,0.05803816393017769,0.09494785219430923,human
LOC100506032,0.09481513500213623,,0.09481513500213623,0.09481513500213623,0.09481513500213623,human
ACTB,0.08567182719707489,0.06194722279906273,0.07380952499806881,0.07380952499806881,0.08567182719707489,human
FTL,0.08467013388872147,0.07061851024627686,0.07764432206749916,0.07764432206749916,0.08467013388872147,human
HMGN2,0.07836174219846725,-0.0154518261551857,0.03145495802164078,0.03145495802164078,0.07836174219846725,human
PF4,0.0782288908958435,,0.0782288908958435,0.0782288908958435,0.0782288908958435,human
RPL3,0.07815112918615341,0.021944956853985786,0.0500480430200696,0.0500480430200696,0.07815112918615341,human
PSAP,0.07604262232780457,0.014580733142793179,0.04531167773529887,0.04531167773529887,0.07604262232780457,human
RPS5,0.07531917095184326,0.03098166547715664,0.05315041821449995,0.05315041821449995,0.07531917095184326,human
CLU,0.07244154810905457,,0.07244154810905457,0.07244154810905457,0.07244154810905457,human
MYH9,0.07222607731819153,,0.07222607731819153,0.07222607731819153,0.07222607731819153,human
SNORA21,0.07056396454572678,,0.07056396454572678,0.07056396454572678,0.07056396454572678,human
GAPDH,0.0684937909245491,0.07487213611602783,0.07168296352028847,0.07168296352028847,0.0684937909245491,human
NRGN,0.06773018091917038,,0.06773018091917038,0.06773018091917038,0.06773018091917038,human
RPS2,0.0675751268863678,,0.0675751268863678,0.0675751268863678,0.0675751268863678,human
LGALS1,0.06622958928346634,0.03883584961295128,0.05253271944820881,0.05253271944820881,0.06622958928346634,human
PPBP,0.06418996304273605,,0.06418996304273605,0.06418996304273605,0.06418996304273605,human
LTA4H,0.06189890578389168,,0.06189890578389168,0.06189890578389168,0.06189890578389168,human
TLN1,0.05694546923041344,,0.05694546923041344,0.05694546923041344,0.05694546923041344,human
RPS16,0.05685405060648918,,0.05685405060648918,0.05685405060648918,0.05685405060648918,human
CDC42,0.05638830363750458,,0.05638830363750458,0.05638830363750458,0.05638830363750458,human
ACTG1,0.05600830912590027,0.024771342054009438,0.04038982558995485,0.04038982558995485,0.05600830912590027,human
RPS8,0.05579947680234909,,0.05579947680234909,0.05579947680234909,0.05579947680234909,human
GPX1,0.05199992284178734,0.04213584214448929,0.04706788249313831,0.04706788249313831,0.05199992284178734,human
