gene_symbol,logfc_dz:623,logfc_dz:624,logfc_dz:622,mean_logfc,median_logfc,common_experiment,organism
IGHV4-31,0.13772930204868317,0.14102669060230255,0.1213843822479248,0.1333801249663035,0.13772930204868317,0.13772930204868317,human
IGK,0.12448063492774963,0.13631987571716309,0.120364710688591,0.12705507377783457,0.12448063492774963,0.12448063492774963,human
TMSB4X,0.11297425627708435,0.053187593817710876,0.061846982687711716,0.07600294426083565,0.061846982687711716,0.11297425627708435,human
HLA-DRA,0.1061522513628006,0.04140854999423027,0.05207763984799385,0.06654614706834157,0.05207763984799385,0.1061522513628006,human
CYAT1,0.10096800327301025,0.13618654012680054,0.06397208571434021,0.10037554303805034,0.10096800327301025,0.10096800327301025,human
FTL,0.09809915721416473,0.09383372217416763,0.07890240103006363,0.090278426806132,0.09383372217416763,0.09809915721416473,human
RPS19,0.09364546835422516,0.12478110194206238,0.07778562605381012,0.09873739878336589,0.09364546835422516,0.09364546835422516,human
RPS4X,0.08868297934532166,0.11725401133298874,0.06850294023752213,0.09147997697194417,0.08868297934532166,0.08868297934532166,human
RPL36A,0.08028577268123627,0.06829714775085449,0.06259402632713318,0.07039231558640797,0.06829714775085449,0.08028577268123627,human
RPL4,0.07456464320421219,0.067792609333992,0.06194736436009407,0.06810153896609943,0.067792609333992,0.07456464320421219,human
RPLP1,0.07185998558998108,0.15314427018165588,0.07592121511697769,0.10030849029620488,0.07592121511697769,0.07185998558998108,human
HSPD1,0.0718342587351799,0.061255816370248795,0.04993292689323425,0.06100766733288765,0.061255816370248795,0.0718342587351799,human
RPS17,0.07127208262681961,0.13502779603004456,0.07761149853467941,0.09463712573051453,0.07761149853467941,0.07127208262681961,human
HLA-A,0.07103662192821503,0.011078638024628162,0.01365854311734438,0.03192460102339586,0.01365854311734438,0.07103662192821503,human
RPL28,0.0707547515630722,0.1303626149892807,0.05508168414235115,0.08539968356490135,0.0707547515630722,0.0707547515630722,human
RPL8,0.07047746330499649,0.13818636536598206,0.05173245817422867,0.08679876228173573,0.07047746330499649,0.07047746330499649,human
HNRNPA1P33,0.06932473927736282,0.07222127914428711,0.0490407720208168,0.06352893014748891,0.06932473927736282,0.06932473927736282,human
RPS3,0.06882071495056152,0.10791810601949692,0.05535935238003731,0.07736605778336525,0.06882071495056152,0.06882071495056152,human
POU5F1P3,0.06571777164936066,0.0676501989364624,0.07172489166259766,0.06836428741614024,0.0676501989364624,0.06571777164936066,human
RPSAP58,0.0654679462313652,0.19873125851154327,0.056616879999637604,0.10693869491418202,0.0654679462313652,0.0654679462313652,human
