gene_symbol,logfc_dz:109,logfc_dz:505,logfc_dz:481,logfc_dz:506,logfc_dz:507,mean_logfc,median_logfc,common_experiment,organism
TUBA1C,0.16254830360412598,-0.01884252391755581,0.015809111297130585,,,0.05317163032790025,0.015809111297130585,0.16254830360412598,human
ANXA2,0.13048306107521057,,,,,0.13048306107521057,0.13048306107521057,0.13048306107521057,human
TUBA1B,0.12007467448711395,-0.01717371679842472,0.01670689508318901,,,0.03986928425729275,0.01670689508318901,0.12007467448711395,human
RPL7A,0.11859920620918274,,,,,0.11859920620918274,0.11859920620918274,0.11859920620918274,human
RPLP0,0.11529012024402618,,-0.018590765073895454,,,0.048349677585065365,0.048349677585065365,0.11529012024402618,human
RPS10,0.11510047316551208,,-0.03752179443836212,,,0.03878933936357498,0.03878933936357498,0.11510047316551208,human
RPL41,0.11257724463939667,0.018335402011871338,-0.03539365157485008,,,0.03183966502547264,0.018335402011871338,0.11257724463939667,human
ACTB,0.11072955280542374,-0.019287222996354103,0.04590312018990517,-0.016776712611317635,,0.03014218434691429,0.014563203789293766,0.11072955280542374,human
VIM,0.11005387455224991,,,,-0.01659637875854969,0.04672874789685011,0.04672874789685011,0.11005387455224991,human
EEF1G,0.10909832268953323,,,,,0.10909832268953323,0.10909832268953323,0.10909832268953323,human
IFITM3,0.1082560196518898,-0.0226016603410244,0.04708162322640419,,,0.044245327512423195,0.04708162322640419,0.1082560196518898,human
FTL,0.10783300548791885,,0.034502554684877396,,,0.07116778008639812,0.07116778008639812,0.10783300548791885,human
ACTG1,0.10498466342687607,-0.01574324071407318,,,,0.044620711356401443,0.044620711356401443,0.10498466342687607,human
GAPDH,0.10397619009017944,-0.016867808997631073,,-0.016126148402690887,,0.023660744229952495,-0.016126148402690887,0.10397619009017944,human
RPL23A,0.10238873958587646,,-0.05656340718269348,,,0.02291266620159149,0.02291266620159149,0.10238873958587646,human
LGALS1,0.09896192699670792,,,-0.019669504836201668,,0.039646211080253124,0.039646211080253124,0.09896192699670792,human
RPL3,0.09665060043334961,,-0.01916228048503399,,,0.03874415997415781,0.03874415997415781,0.09665060043334961,human
MT2A,0.09462008625268936,,0.02032593823969364,,,0.0574730122461915,0.0574730122461915,0.09462008625268936,human
UBC,0.09450680017471313,-0.017565038055181503,,-0.015725823119282722,-0.0181694645434618,0.010761618614196777,-0.016645430587232113,0.09450680017471313,human
EEF1A1,0.09389855712652206,,-0.015247411094605923,,,0.03932557301595807,0.03932557301595807,0.09389855712652206,human
RPS23,0.09378219395875931,,,,,0.09378219395875931,0.09378219395875931,0.09378219395875931,human
FTH1P5,0.0917690247297287,-0.02987404353916645,0.031537916511297226,-0.017466412857174873,,0.01899162121117115,0.007035751827061176,0.0917690247297287,human
RPLP1,0.09054449945688248,,,,,0.09054449945688248,0.09054449945688248,0.09054449945688248,human
RPS18,0.090059794485569,,-0.028997033834457397,,-0.019238268956542015,0.013941497231523195,-0.019238268956542015,0.090059794485569,human
RPL13A,0.08501072973012924,,-0.026744946837425232,,,0.029132891446352005,0.029132891446352005,0.08501072973012924,human
RPS15,0.08447256684303284,,,,,0.08447256684303284,0.08447256684303284,0.08447256684303284,human
RPS24,0.08384605497121811,,,,,0.08384605497121811,0.08384605497121811,0.08384605497121811,human
TMSB10,0.08349917083978653,,,,0.04742750898003578,0.06546333990991116,0.06546333990991116,0.08349917083978653,human
RPL13AP5,0.08317972719669342,,,,-0.02204011380672455,0.030569806694984436,0.030569806694984436,0.08317972719669342,human
RPL27,0.08128240704536438,0.026455698534846306,-0.03273408114910126,,,0.025001341477036476,0.026455698534846306,0.08128240704536438,human
HLA-A,0.08083941787481308,,0.07396340370178223,,,0.07740141078829765,0.07740141078829765,0.08083941787481308,human
CAPNS1,0.07960938662290573,,0.02277299389243126,,,0.051191190257668495,0.051191190257668495,0.07960938662290573,human
RPL9,0.07938551902770996,0.02286560833454132,-0.10882267355918884,,,-0.002190515398979187,0.02286560833454132,0.07938551902770996,human
HSPB1,0.07929501682519913,0.021228520199656487,0.015600920654833317,0.016606738790869713,0.02828587032854557,0.03220341335982084,0.021228520199656487,0.07929501682519913,human
RPS5,0.07614144682884216,,,,,0.07614144682884216,0.07614144682884216,0.07614144682884216,human
CD9,0.07592044025659561,,,,,0.07592044025659561,0.07592044025659561,0.07592044025659561,human
RPL36A,0.07489688694477081,,,,,0.07489688694477081,0.07489688694477081,0.07489688694477081,human
TPT1,0.07459203898906708,,-0.052683789283037186,,,0.010954124853014946,0.010954124853014946,0.07459203898906708,human
PFN1,0.07232561707496643,-0.022200681269168854,,-0.024570580571889877,,0.008518118411302567,-0.022200681269168854,0.07232561707496643,human
CD63,0.07022880017757416,,,,,0.07022880017757416,0.07022880017757416,0.07022880017757416,human
CFL1,0.06889456510543823,-0.01744580641388893,0.024366455152630806,-0.016690867021679878,,0.014781086705625057,0.003837794065475464,0.06889456510543823,human
RPSA,0.0683216080069542,,-0.05009109899401665,,,0.009115254506468773,0.009115254506468773,0.0683216080069542,human
RPS2,0.06768344342708588,,,,,0.06768344342708588,0.06768344342708588,0.06768344342708588,human
IFITM2,0.06421348452568054,-0.046819038689136505,0.051271744072437286,-0.037165552377700806,,0.00787515938282013,0.00705309584736824,0.06421348452568054,human
RPS16,0.06404539197683334,,,,,0.06404539197683334,0.06404539197683334,0.06404539197683334,human
RPL32,0.06353685259819031,,-0.0541926734149456,,,0.004672089591622353,0.004672089591622353,0.06353685259819031,human
RPS4X,0.06299971789121628,,-0.06194745749235153,,,0.000526130199432373,0.000526130199432373,0.06299971789121628,human
VAT1,0.0611121840775013,,,,,0.0611121840775013,0.0611121840775013,0.0611121840775013,human
HLA-B,0.06058286875486374,,0.023692671209573746,,,0.04213776998221874,0.04213776998221874,0.06058286875486374,human
RPL24,0.06051856279373169,,-0.03746652603149414,,,0.011526018381118774,0.011526018381118774,0.06051856279373169,human
MIF,0.06026267632842064,,,,,0.06026267632842064,0.06026267632842064,0.06026267632842064,human
RPS15A,0.05933712422847748,,,,,0.05933712422847748,0.05933712422847748,0.05933712422847748,human
HNRNPA1P10,0.05862319469451904,,-0.026359200477600098,,,0.016131997108459473,0.016131997108459473,0.05862319469451904,human
CSTB,0.05857829377055168,,,,,0.05857829377055168,0.05857829377055168,0.05857829377055168,human
MT1HL1,0.05822683125734329,,,,,0.05822683125734329,0.05822683125734329,0.05822683125734329,human
TUBA1A,0.058126986026763916,-0.038106437772512436,-0.032072439789772034,-0.03357614949345589,,-0.01140701025724411,-0.03282429464161396,0.058126986026763916,human
EEF1A1P9,0.05771347135305405,,-0.056780584156513214,,,0.00046644359827041626,0.00046644359827041626,0.05771347135305405,human
CHCHD2,0.05736120790243149,,,,,0.05736120790243149,0.05736120790243149,0.05736120790243149,human
B2M,0.05728217959403992,,,,,0.05728217959403992,0.05728217959403992,0.05728217959403992,human
NGFRAP1,0.05669558048248291,,0.03473387658596039,,0.019481314346194267,0.036970257138212524,0.03473387658596039,0.05669558048248291,human
MT1E,0.05663544312119484,,,,,0.05663544312119484,0.05663544312119484,0.05663544312119484,human
RPL19,0.05659053847193718,,-0.019118743017315865,,-0.021241050213575363,0.005410248413681984,-0.019118743017315865,0.05659053847193718,human
RPS27,0.055893734097480774,,,,-0.01761932112276554,0.019137206487357616,0.019137206487357616,0.055893734097480774,human
PKM,0.05546145513653755,,,,0.02762775681912899,0.04154460597783327,0.04154460597783327,0.05546145513653755,human
S100A10,0.05519592761993408,,,,,0.05519592761993408,0.05519592761993408,0.05519592761993408,human
EFEMP1,0.05515003949403763,,,,,0.05515003949403763,0.05515003949403763,0.05515003949403763,human
ALDOA,0.05424671247601509,,0.019535623490810394,,,0.03689116798341274,0.03689116798341274,0.05424671247601509,human
RPL30,0.05327500030398369,0.019144535064697266,-0.05799803510308266,,,0.004807166755199432,0.019144535064697266,0.05327500030398369,human
H3F3AP4,0.05315594747662544,-0.035507746040821075,-0.027970563620328903,-0.03019435703754425,,-0.010129179805517197,-0.029082460328936577,0.05315594747662544,human
PSAP,0.053091034293174744,-0.022414306178689003,0.015545920468866825,-0.019224103540182114,,0.006749636260792613,-0.0018390915356576443,0.053091034293174744,human
CD81,0.05294257774949074,,,,,0.05294257774949074,0.05294257774949074,0.05294257774949074,human
MGP,0.05281359329819679,,,,,0.05281359329819679,0.05281359329819679,0.05281359329819679,human
ATP5B,0.05259016156196594,,-0.017012840136885643,,,0.01778866071254015,0.01778866071254015,0.05259016156196594,human
PABPC1,0.05234114080667496,,,,,0.05234114080667496,0.05234114080667496,0.05234114080667496,human
SLC25A3,0.05230915918946266,,,,,0.05230915918946266,0.05230915918946266,0.05230915918946266,human
PARK7,0.05225587636232376,,,,,0.05225587636232376,0.05225587636232376,0.05225587636232376,human
RPS13,0.05197139084339142,0.015717584639787674,-0.030491411685943604,,,0.012399187932411829,0.015717584639787674,0.05197139084339142,human
IGFBP4,0.05173344910144806,,,,,0.05173344910144806,0.05173344910144806,0.05173344910144806,human
PRDX1,0.05127180367708206,0.01750911958515644,,,,0.03439046163111925,0.03439046163111925,0.05127180367708206,human
TUBB,0.051108065992593765,,,,,0.051108065992593765,0.051108065992593765,0.051108065992593765,human
RPL39,0.050901614129543304,0.032581694424152374,-0.056210123002529144,,,0.009091061850388845,0.032581694424152374,0.050901614129543304,human
HMGN2,0.05079755559563637,,-0.017687253654003143,-0.01639964058995247,,0.005570220450560252,-0.01639964058995247,0.05079755559563637,human
PPIA,0.05052013695240021,,,,,0.05052013695240021,0.05052013695240021,0.05052013695240021,human
CD99,0.05046186223626137,,0.026530764997005463,,,0.038496313616633415,0.038496313616633415,0.05046186223626137,human
COL4A2,0.049851007759571075,,,,,0.049851007759571075,0.049851007759571075,0.049851007759571075,human
RPL12,0.04984427988529205,,-0.037145838141441345,,,0.006349220871925354,0.006349220871925354,0.04984427988529205,human
GPX4,0.0491509884595871,0.02128748781979084,0.05345796421170235,0.02756749838590622,,0.037865984719246626,0.03835924342274666,0.0491509884595871,human
HLA-C,0.04884089529514313,-0.0219558198004961,0.02464863285422325,,,0.01717790278295676,0.02464863285422325,0.04884089529514313,human
SLC25A6,0.04875153303146362,,,-0.01841588318347931,,0.015167824923992157,0.015167824923992157,0.04875153303146362,human
RPL11,0.04821203649044037,,,,,0.04821203649044037,0.04821203649044037,0.04821203649044037,human
FABP4,0.04806787520647049,,0.01995811238884926,,,0.034012993797659874,0.034012993797659874,0.04806787520647049,human
RPS3,0.04805389791727066,,-0.034671999514102936,,,0.006690949201583862,0.006690949201583862,0.04805389791727066,human
SLC25A5,0.047925494611263275,,,,,0.047925494611263275,0.047925494611263275,0.047925494611263275,human
ALDH1A1,0.047859057784080505,,,,0.030012046918272972,0.03893555235117674,0.03893555235117674,0.047859057784080505,human
COL4A1,0.047849904745817184,,,,,0.047849904745817184,0.047849904745817184,0.047849904745817184,human
RPS17,0.04780900478363037,,-0.024769043549895287,,,0.011519980616867542,0.011519980616867542,0.04780900478363037,human
RPL34,0.04757064953446388,0.027383284643292427,-0.01965359039604664,,,0.018433447927236557,0.027383284643292427,0.04757064953446388,human
RPL10A,0.04750247672200203,,,,,0.04750247672200203,0.04750247672200203,0.04750247672200203,human
UBA52,0.04748108983039856,,,0.02269437164068222,,0.03508773073554039,0.03508773073554039,0.04748108983039856,human
GSTO1,0.04694214463233948,,,,,0.04694214463233948,0.04694214463233948,0.04694214463233948,human
FTH1,0.04663560166954994,-0.01879538781940937,0.11837699264287949,,,0.048739068831006684,0.04663560166954994,0.04663560166954994,human
GABARAP,0.04662471264600754,,0.02273457869887352,,,0.03467964567244053,0.03467964567244053,0.04662471264600754,human
MTCH1,0.046603452414274216,,-0.015293474309146404,,-0.020993884652853012,0.003438697817424933,-0.015293474309146404,0.046603452414274216,human
AKAP12,0.04635344073176384,,,,,0.04635344073176384,0.04635344073176384,0.04635344073176384,human
RPS20,0.045621972531080246,,-0.05307145044207573,,,-0.0037247389554977417,-0.0037247389554977417,0.045621972531080246,human
NPC2,0.04506121948361397,,0.031099235638976097,,,0.03808022756129503,0.03808022756129503,0.04506121948361397,human
RPS7,0.04464779049158096,0.0217236690223217,-0.01501225121319294,,,0.017119736100236576,0.0217236690223217,0.04464779049158096,human
RHOB,0.04437858983874321,,,,,0.04437858983874321,0.04437858983874321,0.04437858983874321,human
TIMP1,0.04378492385149002,,0.07441236823797226,,0.023229792714118958,0.04714236160119375,0.04378492385149002,0.04378492385149002,human
S100A6,0.04369484633207321,,,,,0.04369484633207321,0.04369484633207321,0.04369484633207321,human
RHOA,0.043312739580869675,,,,,0.043312739580869675,0.043312739580869675,0.043312739580869675,human
MT1H,0.0429326631128788,,,,,0.0429326631128788,0.0429326631128788,0.0429326631128788,human
AKR1B1,0.04276393726468086,,,,,0.04276393726468086,0.04276393726468086,0.04276393726468086,human
PGAM1,0.04268675670027733,,-0.02913336455821991,-0.0174691341817379,,-0.0013052473465601604,-0.0174691341817379,0.04268675670027733,human
CALM2,0.042570263147354126,,,,,0.042570263147354126,0.042570263147354126,0.042570263147354126,human
MXRA7,0.04159657657146454,,,,0.023317497223615646,0.03245703689754009,0.03245703689754009,0.04159657657146454,human
GPX1,0.04146181419491768,0.06518378108739853,0.05941099673509598,0.06678928434848785,0.02479327656328678,0.05152783058583736,0.05941099673509598,0.04146181419491768,human
RLIM,0.04139048233628273,,,,,0.04139048233628273,0.04139048233628273,0.04139048233628273,human
TIE1,0.041042227298021317,,,,,0.041042227298021317,0.041042227298021317,0.041042227298021317,human
FABP5,0.04103471338748932,,0.03305704891681671,,,0.037045881152153015,0.037045881152153015,0.04103471338748932,human
FAM127A,0.04098618030548096,,,,,0.04098618030548096,0.04098618030548096,0.04098618030548096,human
ANGPT2,0.0407811738550663,,,,,0.0407811738550663,0.0407811738550663,0.0407811738550663,human
JAK1,0.04066735506057739,,,,,0.04066735506057739,0.04066735506057739,0.04066735506057739,human
EEF1B2,0.04043363407254219,,,,,0.04043363407254219,0.04043363407254219,0.04043363407254219,human
EDN1,0.04023338481783867,,,,,0.04023338481783867,0.04023338481783867,0.04023338481783867,human
ZYX,0.040228087455034256,-0.02286158688366413,0.023400625213980675,,0.017026109620928764,0.014448308851569891,0.02021336741745472,0.040228087455034256,human
RPS27L,0.040017180144786835,,,,,0.040017180144786835,0.040017180144786835,0.040017180144786835,human
RPL37,0.0399383082985878,,,,,0.0399383082985878,0.0399383082985878,0.0399383082985878,human
MYH9,0.03987633064389229,-0.02104177698493004,,,,0.009417276829481125,0.009417276829481125,0.03987633064389229,human
RPL4,0.03974020108580589,,-0.026382088661193848,,,0.006679056212306023,0.006679056212306023,0.03974020108580589,human
MORF4L2,0.039287008345127106,,,,,0.039287008345127106,0.039287008345127106,0.039287008345127106,human
PECAM1,0.039145901799201965,-0.0177664365619421,,,,0.010689732618629932,0.010689732618629932,0.039145901799201965,human
SOD1,0.0390806645154953,0.01593094691634178,,,,0.02750580571591854,0.02750580571591854,0.0390806645154953,human
CD59,0.0387420654296875,,,,,0.0387420654296875,0.0387420654296875,0.0387420654296875,human
NOP10,0.03851577267050743,,-0.01720050349831581,,,0.01065763458609581,0.01065763458609581,0.03851577267050743,human
ICAM2,0.038154058158397675,,0.016141636297106743,,,0.02714784722775221,0.02714784722775221,0.038154058158397675,human
ANXA1,0.03809983655810356,,,,,0.03809983655810356,0.03809983655810356,0.03809983655810356,human
LOC100505584,0.03797220438718796,,,,,0.03797220438718796,0.03797220438718796,0.03797220438718796,human
RPL8,0.0378386490046978,,,-0.01735284924507141,,0.010242899879813194,0.010242899879813194,0.0378386490046978,human
RPL10,0.03763831779360771,,,,,0.03763831779360771,0.03763831779360771,0.03763831779360771,human
U2AF1,0.037564653903245926,,,,,0.037564653903245926,0.037564653903245926,0.037564653903245926,human
CTSB,0.03753078356385231,0.026144132018089294,,0.03185953572392464,0.017677051946520805,0.02830287581309676,0.029001833871006966,0.03753078356385231,human
CCT4,0.037375569343566895,,,,,0.037375569343566895,0.037375569343566895,0.037375569343566895,human
SERF2,0.037303484976291656,,,0.014827171340584755,,0.026065328158438206,0.026065328158438206,0.037303484976291656,human
RPS4Y1,0.03690479323267937,-0.042850252240896225,,-0.03288860246539116,-0.12385676801204681,-0.04067270737141371,-0.03786942735314369,0.03690479323267937,human
PRSS23,0.036384496837854385,,,,,0.036384496837854385,0.036384496837854385,0.036384496837854385,human
RPL35,0.0362880676984787,0.017309734597802162,,,,0.02679890114814043,0.02679890114814043,0.0362880676984787,human
LDHA,0.036276817321777344,,-0.02120152674615383,,,0.007537645287811756,0.007537645287811756,0.036276817321777344,human
SRP14,0.0362546481192112,,0.0183725543320179,,,0.027313601225614548,0.027313601225614548,0.0362546481192112,human
RAC1,0.03593168780207634,,,,,0.03593168780207634,0.03593168780207634,0.03593168780207634,human
RPS29,0.03587548807263374,0.025630243122577667,-0.08512842655181885,,,-0.007874231785535812,0.025630243122577667,0.03587548807263374,human
MYL12B,0.035802923142910004,,,,,0.035802923142910004,0.035802923142910004,0.035802923142910004,human
HSPA5,0.035682130604982376,,,,,0.035682130604982376,0.035682130604982376,0.035682130604982376,human
FAU,0.035459253937006,,-0.0173090398311615,,,0.009075107052922249,0.009075107052922249,0.035459253937006,human
SNRPD2,0.03523359075188637,0.017042966559529305,,,,0.026138278655707836,0.026138278655707836,0.03523359075188637,human
TUBB4B,0.03512426093220711,,,0.015509583055973053,,0.02531692199409008,0.02531692199409008,0.03512426093220711,human
PTTG1IP,0.03503832593560219,,,,,0.03503832593560219,0.03503832593560219,0.03503832593560219,human
LDHB,0.03490830957889557,,-0.03850372135639191,,,-0.001797705888748169,-0.001797705888748169,0.03490830957889557,human
TUBB6,0.03453618660569191,,0.05369299650192261,,0.015615954995155334,0.034615046034256615,0.03453618660569191,0.03453618660569191,human
COX6A1,0.03433215990662575,,,,,0.03433215990662575,0.03433215990662575,0.03433215990662575,human
NCOA4,0.034247685223817825,0.06845873594284058,-0.020693862810730934,0.06961927562952042,,0.03790795849636197,0.0513532105833292,0.034247685223817825,human
MARCKSL1,0.03420957550406456,,,,,0.03420957550406456,0.03420957550406456,0.03420957550406456,human
TXNDC5,0.034049563109874725,,0.016433171927928925,,0.022149423137307167,0.024210719391703606,0.022149423137307167,0.034049563109874725,human
SRPX,0.03400273621082306,,,,,0.03400273621082306,0.03400273621082306,0.03400273621082306,human
TMEM258,0.033867500722408295,,,,,0.033867500722408295,0.033867500722408295,0.033867500722408295,human
CAP1,0.03366126865148544,-0.018162991851568222,,-0.018013229593634605,,-0.0008383175979057947,-0.018013229593634605,0.03366126865148544,human
VWF,0.03348298743367195,,,,,0.03348298743367195,0.03348298743367195,0.03348298743367195,human
YBX1,0.033402372151613235,,0.020709101110696793,,,0.027055736631155014,0.027055736631155014,0.033402372151613235,human
RHOC,0.03295614942908287,,,,,0.03295614942908287,0.03295614942908287,0.03295614942908287,human
SH3BGRL3,0.032698117196559906,,0.04343628138303757,,,0.03806719928979874,0.03806719928979874,0.032698117196559906,human
PSMB5,0.03261188790202141,,,,,0.03261188790202141,0.03261188790202141,0.03261188790202141,human
HSP90AB1,0.03257214277982712,,,,,0.03257214277982712,0.03257214277982712,0.03257214277982712,human
RPS26,0.032568302005529404,,,-0.014925737865269184,,0.00882128207013011,0.00882128207013011,0.032568302005529404,human
MGST3,0.0324670746922493,,,,,0.0324670746922493,0.0324670746922493,0.0324670746922493,human
ENG,0.032440438866615295,,,,,0.032440438866615295,0.032440438866615295,0.032440438866615295,human
EIF4A2,0.03228399530053139,,,,,0.03228399530053139,0.03228399530053139,0.03228399530053139,human
UQCR10,0.03226757049560547,,,,,0.03226757049560547,0.03226757049560547,0.03226757049560547,human
ARHGDIB,0.03211572766304016,,,-0.018350103870034218,,0.006882811896502972,0.006882811896502972,0.03211572766304016,human
RPL36,0.03179062157869339,,,,,0.03179062157869339,0.03179062157869339,0.03179062157869339,human
PTGES3,0.031721167266368866,,,,,0.031721167266368866,0.031721167266368866,0.031721167266368866,human
LGALS3,0.031711239367723465,,,0.015385030768811703,,0.023548135068267584,0.023548135068267584,0.031711239367723465,human
EIF3I,0.03166709467768669,,,,,0.03166709467768669,0.03166709467768669,0.03166709467768669,human
HYOU1,0.03156206011772156,,,,,0.03156206011772156,0.03156206011772156,0.03156206011772156,human
EPAS1,0.03132839500904083,,,,,0.03132839500904083,0.03132839500904083,0.03132839500904083,human
SLC38A2,0.03129912540316582,,,,,0.03129912540316582,0.03129912540316582,0.03129912540316582,human
GRN,0.03129327669739723,-0.0271778367459774,,-0.01520257443189621,,-0.0036957114934921265,-0.01520257443189621,0.03129327669739723,human
RPS27A,0.031266625970602036,,,,,0.031266625970602036,0.031266625970602036,0.031266625970602036,human
PHB2,0.031184393912553787,,,,,0.031184393912553787,0.031184393912553787,0.031184393912553787,human
CSNK2B,0.031164545565843582,,,,,0.031164545565843582,0.031164545565843582,0.031164545565843582,human
CTSA,0.031049124896526337,,0.04164887219667435,,,0.03634899854660034,0.03634899854660034,0.031049124896526337,human
APLP2,0.030957460403442383,,,,,0.030957460403442383,0.030957460403442383,0.030957460403442383,human
NME1-NME2,0.030932895839214325,,,,,0.030932895839214325,0.030932895839214325,0.030932895839214325,human
DAB2,0.030910426750779152,,,,,0.030910426750779152,0.030910426750779152,0.030910426750779152,human
ATP6V1F,0.030689319595694542,,,,,0.030689319595694542,0.030689319595694542,0.030689319595694542,human
GJA1,0.030531762167811394,,0.025678304955363274,,,0.028105033561587334,0.028105033561587334,0.030531762167811394,human
ID1,0.030490286648273468,,,,,0.030490286648273468,0.030490286648273468,0.030490286648273468,human
CCNI,0.030415203422307968,,,,,0.030415203422307968,0.030415203422307968,0.030415203422307968,human
SERPINE1,0.030402539297938347,,,,,0.030402539297938347,0.030402539297938347,0.030402539297938347,human
CDK2AP1,0.030120132490992546,,0.017354613170027733,,0.019625138491392136,0.022366628050804138,0.019625138491392136,0.030120132490992546,human
ATP1B3,0.029969338327646255,,,,,0.029969338327646255,0.029969338327646255,0.029969338327646255,human
TIMM8B,0.029788563027977943,,,,,0.029788563027977943,0.029788563027977943,0.029788563027977943,human
HSPA8,0.029636360704898834,,,,,0.029636360704898834,0.029636360704898834,0.029636360704898834,human
TOMM6,0.029352949932217598,0.020994899794459343,,,,0.02517392486333847,0.02517392486333847,0.029352949932217598,human
MORF4L1,0.02932054176926613,,,,,0.02932054176926613,0.02932054176926613,0.02932054176926613,human
STARD7,0.02920648641884327,,,,,0.02920648641884327,0.02920648641884327,0.02920648641884327,human
MMP2,0.02914481610059738,,,,,0.02914481610059738,0.02914481610059738,0.02914481610059738,human
CST3,0.028793513774871826,,,,,0.028793513774871826,0.028793513774871826,0.028793513774871826,human
PCBP1,0.028786486014723778,,0.031219325959682465,,,0.03000290598720312,0.03000290598720312,0.028786486014723778,human
CYB5R3,0.028573106974363327,,0.016770362854003906,,0.022671880200505257,0.022671783342957497,0.022671880200505257,0.028573106974363327,human
TXNRD1,0.02845887281000614,,,,,0.02845887281000614,0.02845887281000614,0.02845887281000614,human
GABARAPL2,0.02814733423292637,0.048110999166965485,0.02043207548558712,0.04918120801448822,,0.0364679042249918,0.03812916669994593,0.02814733423292637,human
RPS6,0.0280934926122427,,-0.02642645686864853,,,0.0008335178717970848,0.0008335178717970848,0.0280934926122427,human
ATP5H,0.027860231697559357,,,,,0.027860231697559357,0.027860231697559357,0.027860231697559357,human
DYSF,0.02773754671216011,,,,,0.02773754671216011,0.02773754671216011,0.02773754671216011,human
ATP5A1,0.0277186818420887,,,,,0.0277186818420887,0.0277186818420887,0.0277186818420887,human
DSTN,0.027435924857854843,,0.01925705187022686,,,0.02334648836404085,0.02334648836404085,0.027435924857854843,human
HLA-G,0.027287567034363747,,,,,0.027287567034363747,0.027287567034363747,0.027287567034363747,human
PFDN5,0.027232665568590164,,,,,0.027232665568590164,0.027232665568590164,0.027232665568590164,human
DDX5,0.027087954804301262,,,,-0.01628163829445839,0.005403158254921436,0.005403158254921436,0.027087954804301262,human
PLS3,0.02705039456486702,,0.03156019002199173,,,0.029305292293429375,0.029305292293429375,0.02705039456486702,human
GNAI2,0.027007611468434334,,0.024154463782906532,,,0.025581037625670433,0.025581037625670433,0.027007611468434334,human
SSR4,0.026940220966935158,,,,,0.026940220966935158,0.026940220966935158,0.026940220966935158,human
GNG5,0.026894595474004745,,,,,0.026894595474004745,0.026894595474004745,0.026894595474004745,human
FXYD5,0.026726961135864258,,0.020719746127724648,,,0.023723353631794453,0.023723353631794453,0.026726961135864258,human
ITGA5,0.026625776663422585,-0.01660829968750477,,-0.016376782208681107,,-0.002119768410921097,-0.016376782208681107,0.026625776663422585,human
RTN4,0.026516782119870186,,,,,0.026516782119870186,0.026516782119870186,0.026516782119870186,human
PLA2G4C,0.02640482597053051,,,,,0.02640482597053051,0.02640482597053051,0.02640482597053051,human
C14orf166,0.026400594040751457,,,,,0.026400594040751457,0.026400594040751457,0.026400594040751457,human
PLSCR3,0.02640027180314064,,,,,0.02640027180314064,0.02640027180314064,0.02640027180314064,human
NONO,0.026302605867385864,,,,,0.026302605867385864,0.026302605867385864,0.026302605867385864,human
COX6C,0.026264891028404236,,,,,0.026264891028404236,0.026264891028404236,0.026264891028404236,human
ILK,0.0262056402862072,,0.021307116374373436,,0.0182527843862772,0.021921847015619278,0.021307116374373436,0.0262056402862072,human
LAPTM5,0.026155883446335793,,0.022427178919315338,-0.01772807538509369,,0.010284995660185814,0.022427178919315338,0.026155883446335793,human
YWHAQ,0.025781549513339996,,,,,0.025781549513339996,0.025781549513339996,0.025781549513339996,human
KCTD12,0.025682296603918076,,,,0.019182000309228897,0.022432148456573486,0.022432148456573486,0.025682296603918076,human
RPS3A,0.02548706904053688,0.016348890960216522,-0.028153911232948303,,,0.0045606829226017,0.016348890960216522,0.02548706904053688,human
MDH1,0.025385351851582527,,,,,0.025385351851582527,0.025385351851582527,0.025385351851582527,human
EIF3CL,0.0253793653100729,,,,,0.0253793653100729,0.0253793653100729,0.0253793653100729,human
NDUFC2,0.025241753086447716,,,,,0.025241753086447716,0.025241753086447716,0.025241753086447716,human
CCNG1,0.02512729912996292,,0.054347068071365356,,,0.03973718360066414,0.03973718360066414,0.02512729912996292,human
DYNLL1,0.024832310155034065,0.03894234076142311,-0.07092137634754181,0.030038408935070038,,0.005722920875996351,0.02743535954505205,0.024832310155034065,human
ATP5J2,0.02475738525390625,,,,,0.02475738525390625,0.02475738525390625,0.02475738525390625,human
HSP90AA1,0.02472405694425106,,,,,0.02472405694425106,0.02472405694425106,0.02472405694425106,human
YWHAE,0.024682261049747467,,,,0.018742095679044724,0.021712178364396095,0.021712178364396095,0.024682261049747467,human
PSMB7,0.024574285373091698,,,,,0.024574285373091698,0.024574285373091698,0.024574285373091698,human
C20orf24,0.024551264941692352,,,,,0.024551264941692352,0.024551264941692352,0.024551264941692352,human
REXO2,0.024424659088253975,,,,,0.024424659088253975,0.024424659088253975,0.024424659088253975,human
PEA15,0.024387674406170845,,,,,0.024387674406170845,0.024387674406170845,0.024387674406170845,human
VAPA,0.024378877133131027,,,,,0.024378877133131027,0.024378877133131027,0.024378877133131027,human
OAZ1,0.024364745244383812,,0.08590950816869736,0.025131821632385254,,0.04513535834848881,0.025131821632385254,0.024364745244383812,human
SNX3,0.024320151656866074,0.053308095782995224,,0.049963902682065964,,0.04253071670730909,0.049963902682065964,0.024320151656866074,human
RFTN1,0.024269800633192062,,,,,0.024269800633192062,0.024269800633192062,0.024269800633192062,human
ANXA2P2,0.024103716015815735,,,,,0.024103716015815735,0.024103716015815735,0.024103716015815735,human
DAD1,0.024061281234025955,,,,,0.024061281234025955,0.024061281234025955,0.024061281234025955,human
TSPO,0.023878170177340508,,0.01565556973218918,-0.02042333595454693,,0.006370134651660919,0.01565556973218918,0.023878170177340508,human
