gene_symbol,logfc_dz:323,logfc_dz:678,logfc_dz:198,logfc_dz:115,mean_logfc,median_logfc,common_experiment,organism
SSPN,0.027925100177526474,0.016869598999619484,0.012756760232150555,,0.01918381980309884,0.016869598999619484,,human
ATP6V1D,0.027159249410033226,,,,0.027159249410033226,0.027159249410033226,,human
SNURF,0.027149595320224762,,-0.013886761851608753,,0.006631416734308004,0.006631416734308004,,human
PCOLCE2,0.026898687705397606,,0.0161140114068985,,0.021506349556148052,0.021506349556148052,,human
NDUFV1,0.026481183245778084,,,,0.026481183245778084,0.026481183245778084,,human
MPC1,0.02643461525440216,,-0.033775366842746735,,-0.003670375794172287,-0.003670375794172287,,human
FRY,0.02576400525867939,,,,0.02576400525867939,0.02576400525867939,,human
DLAT,0.025614537298679352,,,,0.025614537298679352,0.025614537298679352,,human
HEG1,0.02548828162252903,,,,0.02548828162252903,0.02548828162252903,,human
UBE2O,0.025200119242072105,,,,0.025200119242072105,0.025200119242072105,,human
HTRA1,0.02510543167591095,,0.015555492602288723,,0.020330462139099836,0.020330462139099836,,human
LAPTM4B,0.025020500645041466,,0.022310860455036163,,0.023665680550038815,0.023665680550038815,,human
FGF1,0.024790456518530846,,,,0.024790456518530846,0.024790456518530846,,human
EIF1B,0.02462007664144039,,-0.017787614837288857,,0.0034162309020757675,0.0034162309020757675,,human
CPT1B,0.024048183113336563,,,,0.024048183113336563,0.024048183113336563,,human
CTGF,0.023982739076018333,,0.019663585349917412,,0.021823162212967873,0.021823162212967873,,human
HBEGF,0.023759977892041206,0.021249476820230484,,,0.022504727356135845,0.022504727356135845,,human
SUCLA2,0.023607924580574036,,,,0.023607924580574036,0.023607924580574036,,human
COL21A1,0.02330167591571808,,,,0.02330167591571808,0.02330167591571808,,human
NFIB,0.022674448788166046,,,,0.022674448788166046,0.022674448788166046,,human
ACSL1,0.022468533366918564,0.02943960204720497,-0.01477731205523014,,0.012376941119631132,0.022468533366918564,,human
CRIP2,0.02242237888276577,0.02189469151198864,,,0.022158535197377205,0.022158535197377205,,human
PHYH,0.022332284599542618,,-0.011820836924016476,,0.005255723837763071,0.005255723837763071,,human
ZMYND11,0.022174743935465813,,,,0.022174743935465813,0.022174743935465813,,human
ATP6V1E1,0.02205568552017212,,,,0.02205568552017212,0.02205568552017212,,human
SDHA,0.021893713623285294,,-0.03439263999462128,,-0.006249463185667992,-0.006249463185667992,,human
PAIP2,0.021842220798134804,,,,0.021842220798134804,0.021842220798134804,,human
GOT2,0.021688129752874374,-0.06322282552719116,,,-0.020767347887158394,-0.020767347887158394,,human
CFL2,0.02142111025750637,,,,0.02142111025750637,0.02142111025750637,,human
ZNF106,0.021414386108517647,,,,0.021414386108517647,0.021414386108517647,,human
SLN,0.021055025979876518,,,-0.04956161975860596,-0.01425329688936472,-0.01425329688936472,-0.04956161975860596,human
LMOD2,0.021042916923761368,0.04280867427587509,,,0.03192579559981823,0.03192579559981823,,human
PSME1,0.020977932959794998,,,,0.020977932959794998,0.020977932959794998,,human
NELFA,0.020932264626026154,,,,0.020932264626026154,0.020932264626026154,,human
GPRASP2,0.020464088767766953,,,,0.020464088767766953,0.020464088767766953,,human
AK1,0.020363621413707733,,,,0.020363621413707733,0.020363621413707733,,human
NDUFB5,0.020317070186138153,0.015451432205736637,,,0.017884251195937395,0.017884251195937395,,human
SETD3,0.020150424912571907,,,,0.020150424912571907,0.020150424912571907,,human
RASL11B,0.020129695534706116,,,0.02962428145110607,0.024876988492906094,0.024876988492906094,0.02962428145110607,human
KIFAP3,0.020127911120653152,,,,0.020127911120653152,0.020127911120653152,,human
NUAK1,0.019646910950541496,,,,0.019646910950541496,0.019646910950541496,,human
KLHDC2,0.019590944051742554,-0.014034188352525234,-0.016724469140172005,,-0.003722571146984895,-0.014034188352525234,,human
EIF5B,0.019525006413459778,,,,0.019525006413459778,0.019525006413459778,,human
MTFR1L,0.019513554871082306,,,,0.019513554871082306,0.019513554871082306,,human
SLC25A11,0.0194455124437809,,,,0.0194455124437809,0.0194455124437809,,human
MLIP,0.01926637999713421,,,,0.01926637999713421,0.01926637999713421,,human
FBXO8,0.019132792949676514,,,,0.019132792949676514,0.019132792949676514,,human
PDHX,0.019109955057501793,0.012840083800256252,-0.015483894385397434,,0.005488714824120204,0.012840083800256252,,human
ECHS1,0.01896144077181816,,,,0.01896144077181816,0.01896144077181816,,human
CYCS,0.01893819123506546,,-0.04403461888432503,,-0.012548213824629784,-0.012548213824629784,,human
MYL12A,0.018856750801205635,0.04772945120930672,,0.03898531198501587,0.03519050466517607,0.03898531198501587,0.03898531198501587,human
IDH3B,0.018602807074785233,,,,0.018602807074785233,0.018602807074785233,,human
PRDX3,0.018488511443138123,,,,0.018488511443138123,0.018488511443138123,,human
SAMM50,0.018406881019473076,,,,0.018406881019473076,0.018406881019473076,,human
LDB3,0.018233230337500572,,-0.023501316085457802,,-0.002634042873978615,-0.002634042873978615,,human
C21orf33,0.018228402361273766,,,,0.018228402361273766,0.018228402361273766,,human
IRX3,0.018132394179701805,-0.019991088658571243,,,-0.0009293472394347191,-0.0009293472394347191,,human
ABLIM3,0.018078165128827095,,,,0.018078165128827095,0.018078165128827095,,human
RNF146,0.017933771014213562,,,,0.017933771014213562,0.017933771014213562,,human
FILIP1,0.017927298322319984,0.02177414670586586,,,0.019850722514092922,0.019850722514092922,,human
GPD1L,0.01751774176955223,-0.02043566294014454,-0.027103371918201447,,-0.010007097696264585,-0.02043566294014454,,human
ZFAND5,0.017472043633461,-0.013952160254120827,,,0.001759941689670086,0.001759941689670086,,human
TNNI3K,0.017416592687368393,,,,0.017416592687368393,0.017416592687368393,,human
AR,0.017234964296221733,,,,0.017234964296221733,0.017234964296221733,,human
CSDE1,0.017167916521430016,,-0.02243686653673649,,-0.0026344750076532364,-0.0026344750076532364,,human
DDX24,0.01712922938168049,,,,0.01712922938168049,0.01712922938168049,,human
CPVL,0.01710810512304306,,,,0.01710810512304306,0.01710810512304306,,human
ATP13A3,0.017043786123394966,,,,0.017043786123394966,0.017043786123394966,,human
CCDC13,0.01698692888021469,,,,0.01698692888021469,0.01698692888021469,,human
AMOTL2,0.016872338950634003,,0.016327708959579468,,0.016600023955106735,0.016600023955106735,,human
ITGB1BP2,0.016854383051395416,,-0.014698505401611328,,0.001077938824892044,0.001077938824892044,,human
EPDR1,0.01684953272342682,,,,0.01684953272342682,0.01684953272342682,,human
SNX3,0.016778236255049706,,,,0.016778236255049706,0.016778236255049706,,human
TSPAN14,0.016760464757680893,,,,0.016760464757680893,0.016760464757680893,,human
ACADM,0.016758590936660767,,,,0.016758590936660767,0.016758590936660767,,human
DSP,0.016631197184324265,-0.02065812237560749,-0.034858617931604385,,-0.012961847707629204,-0.02065812237560749,,human
HSP90AB1,0.01655491627752781,0.04654376953840256,0.028994623571634293,,0.030697769795854885,0.028994623571634293,,human
AFAP1L1,0.01655372604727745,,,,0.01655372604727745,0.01655372604727745,,human
LOC100288114,0.016522623598575592,,,,0.016522623598575592,0.016522623598575592,,human
KCNJ12,0.016284560784697533,,,,0.016284560784697533,0.016284560784697533,,human
SCHIP1,0.0162031389772892,,,,0.0162031389772892,0.0162031389772892,,human
UBB,0.016198042780160904,0.09698164463043213,,,0.056589843705296516,0.056589843705296516,,human
HADHB,0.016187259927392006,,-0.057108163833618164,,-0.02046045195311308,-0.02046045195311308,,human
ZNF302,0.016166910529136658,,,,0.016166910529136658,0.016166910529136658,,human
SLC25A3,0.01615195907652378,,-0.08645634353160858,,-0.0351521922275424,-0.0351521922275424,,human
ITGAV,0.01607867144048214,-0.020858775824308395,,,-0.002390052191913128,-0.002390052191913128,,human
SCP2,0.01597234234213829,,,,0.01597234234213829,0.01597234234213829,,human
RABL2A,0.015948105603456497,,,,0.015948105603456497,0.015948105603456497,,human
SBDSP1,0.015946734696626663,,,,0.015946734696626663,0.015946734696626663,,human
GYG1,0.015866871923208237,,,,0.015866871923208237,0.015866871923208237,,human
TAF7,0.015826167538762093,,,,0.015826167538762093,0.015826167538762093,,human
ISCA1,0.015763776376843452,,,,0.015763776376843452,0.015763776376843452,,human
RBM20,0.0157607588917017,,,,0.0157607588917017,0.0157607588917017,,human
MYLPF,0.015736084431409836,,,,0.015736084431409836,0.015736084431409836,,human
DLD,0.01573077216744423,,,,0.01573077216744423,0.01573077216744423,,human
SLC16A1,0.015617011114954948,,,,0.015617011114954948,0.015617011114954948,,human
CCDC80,0.015475340187549591,0.03611069917678833,,,0.02579301968216896,0.02579301968216896,,human
ECH1,0.015340111218392849,0.03398646414279938,-0.01381738018244505,,0.011836398392915726,0.015340111218392849,,human
AGPAT9,0.015289271250367165,,,,0.015289271250367165,0.015289271250367165,,human
SLC1A3,0.015201792120933533,,,,0.015201792120933533,0.015201792120933533,,human
DCN,0.015194306150078773,,,,0.015194306150078773,0.015194306150078773,,human
MLF1,0.01516258530318737,,,,0.01516258530318737,0.01516258530318737,,human
ALDOC,0.015032938681542873,-0.014267770573496819,-0.013805421069264412,,-0.004346750987072785,-0.013805421069264412,,human
BCAR1,0.015001047402620316,,,,0.015001047402620316,0.015001047402620316,,human
THAP6,0.014983972534537315,,,,0.014983972534537315,0.014983972534537315,,human
SKP1,0.014848967082798481,,,,0.014848967082798481,0.014848967082798481,,human
TESC,0.014731409959495068,,,,0.014731409959495068,0.014731409959495068,,human
COL15A1,0.01467190496623516,,-0.02348262444138527,,-0.004405359737575054,-0.004405359737575054,,human
ESYT1,0.014645797200500965,,,,0.014645797200500965,0.014645797200500965,,human
SARAF,0.014614059589803219,,,,0.014614059589803219,0.014614059589803219,,human
COPS8,0.014419998042285442,,,,0.014419998042285442,0.014419998042285442,,human
UCHL1,0.014376557432115078,,,,0.014376557432115078,0.014376557432115078,,human
FH,0.014372536912560463,,,,0.014372536912560463,0.014372536912560463,,human
GADD45A,0.014302197843790054,,,,0.014302197843790054,0.014302197843790054,,human
ANAPC13,0.014282972551882267,,,,0.014282972551882267,0.014282972551882267,,human
NDRG4,0.01427535805851221,-0.015516312792897224,,,-0.0006204773671925068,-0.0006204773671925068,,human
NRG1,0.014248128049075603,,,,0.014248128049075603,0.014248128049075603,,human
TIMM21,0.014150521717965603,,,,0.014150521717965603,0.014150521717965603,,human
CYP2J2,0.014131609350442886,0.0236028041690588,0.03513796254992485,0.035131070762872696,0.027000861708074808,0.029366937465965748,0.035131070762872696,human
SYNPO2,0.01411691028624773,0.013267959468066692,,,0.013692434877157211,0.013692434877157211,,human
CAP2,0.01408466137945652,,,,0.01408466137945652,0.01408466137945652,,human
FAM129A,0.014067643322050571,0.04502749443054199,,,0.029547568876296282,0.029547568876296282,,human
RAP1A,0.014012660831212997,,,,0.014012660831212997,0.014012660831212997,,human
MYL10,0.014003613032400608,,,,0.014003613032400608,0.014003613032400608,,human
MTUS2,0.013962860219180584,,-0.019991837441921234,,-0.003014488611370325,-0.003014488611370325,,human
PDK4,0.013897988013923168,0.09692899882793427,0.036116305738687515,,0.048981097526848316,0.036116305738687515,,human
CRYZ,0.013890785165131092,,,,0.013890785165131092,0.013890785165131092,,human
NPY2R,0.013850114308297634,,,,0.013850114308297634,0.013850114308297634,,human
PFDN1,0.013818198814988136,,,,0.013818198814988136,0.013818198814988136,,human
MYL4,0.013796904124319553,-0.02901027537882328,0.027049846947193146,-0.05587748438119888,-0.011010252172127366,-0.0076066856272518635,-0.05587748438119888,human
SLC8A1,0.013776549138128757,,,,0.013776549138128757,0.013776549138128757,,human
KIAA0195,0.013768809847533703,,,,0.013768809847533703,0.013768809847533703,,human
YBX3,0.013764547184109688,-0.02241911180317402,0.03390922769904137,,0.008418221026659012,0.013764547184109688,,human
ACE2,0.013683037832379341,,,0.055718593299388885,0.03470081556588411,0.03470081556588411,0.055718593299388885,human
FAM13B,0.013671386986970901,,,,0.013671386986970901,0.013671386986970901,,human
CES1,0.013648933731019497,,,,0.013648933731019497,0.013648933731019497,,human
LFNG,0.013637134805321693,,,,0.013637134805321693,0.013637134805321693,,human
PAM,0.013595926575362682,,-0.011550898663699627,,0.0010225139558315277,0.0010225139558315277,,human
TCEAL8,0.013558878563344479,,,,0.013558878563344479,0.013558878563344479,,human
NFIA,0.013540131039917469,,,,0.013540131039917469,0.013540131039917469,,human
DYNLT1,0.01353494543582201,,0.014991006813943386,,0.014262976124882698,0.014262976124882698,,human
ECM2,0.013521630316972733,,,,0.013521630316972733,0.013521630316972733,,human
CUL4A,0.013505542650818825,,,,0.013505542650818825,0.013505542650818825,,human
PTGFRN,0.013482151553034782,,,,0.013482151553034782,0.013482151553034782,,human
FIGF,0.01347883976995945,,,,0.01347883976995945,0.01347883976995945,,human
FAM134B,0.013435333035886288,0.014776353724300861,0.028144478797912598,,0.01878538851936658,0.014776353724300861,,human
PACSIN3,0.013270935043692589,,,,0.013270935043692589,0.013270935043692589,,human
SLAIN2,0.013216176070272923,,,,0.013216176070272923,0.013216176070272923,,human
FNDC1,0.013163639232516289,,,,0.013163639232516289,0.013163639232516289,,human
ALDH9A1,0.013053685426712036,,,,0.013053685426712036,0.013053685426712036,,human
HSPA8,0.013051112182438374,0.2084234207868576,0.03647366911172867,,0.08598273402700822,0.03647366911172867,,human
FAM210A,0.012959914281964302,,,,0.012959914281964302,0.012959914281964302,,human
KITLG,0.012843205593526363,,,,0.012843205593526363,0.012843205593526363,,human
THSD4,0.012796754948794842,,,,0.012796754948794842,0.012796754948794842,,human
TSPAN11,0.0126546835526824,,,,0.0126546835526824,0.0126546835526824,,human
CAT,0.012614481151103973,0.015234250575304031,,,0.013924365863204002,0.013924365863204002,,human
ATP6V1B2,0.012586127035319805,,,,0.012586127035319805,0.012586127035319805,,human
DYNC1LI2,0.012552066706120968,,,,0.012552066706120968,0.012552066706120968,,human
PSMC6,0.012536163441836834,,,,0.012536163441836834,0.012536163441836834,,human
FHL2,0.012512964196503162,-0.060198429971933365,-0.08682125806808472,,-0.04483557461450497,-0.060198429971933365,,human
SORBS2,0.012437180615961552,0.04224476218223572,0.012404431588947773,,0.022362124795715015,0.012437180615961552,,human
PRRG2,0.0123743349686265,,,,0.0123743349686265,0.0123743349686265,,human
KPTN,0.012353046797215939,,,,0.012353046797215939,0.012353046797215939,,human
DOK5,0.01234856341034174,,,,0.01234856341034174,0.01234856341034174,,human
CDC42EP3,0.012325548566877842,,,,0.012325548566877842,0.012325548566877842,,human
ARMCX1,0.01229786779731512,,,,0.01229786779731512,0.01229786779731512,,human
FAM114A2,0.012263724580407143,,,,0.012263724580407143,0.012263724580407143,,human
SPX,0.012201093137264252,,,,0.012201093137264252,0.012201093137264252,,human
FHOD3,0.01217658631503582,,,,0.01217658631503582,0.01217658631503582,,human
ATP5J,0.012156033888459206,,-0.05854245275259018,,-0.023193209432065487,-0.023193209432065487,,human
TNFRSF10B,0.012086440809071064,,,0.021772360429167747,0.016929400619119406,0.016929400619119406,0.021772360429167747,human
PKP2,0.012024263851344585,-0.027943802997469902,,,-0.007959769573062658,-0.007959769573062658,,human
BNIP3,0.012021548114717007,,0.012154124677181244,,0.012087836395949125,0.012087836395949125,,human
RCOR3,0.012008397839963436,,,,0.012008397839963436,0.012008397839963436,,human
CHST5,0.011951184831559658,,,,0.011951184831559658,0.011951184831559658,,human
KIAA1279,0.011908580549061298,,,,0.011908580549061298,0.011908580549061298,,human
BECN1,0.011907975189387798,,,,0.011907975189387798,0.011907975189387798,,human
SERINC3,0.011845322325825691,,,,0.011845322325825691,0.011845322325825691,,human
SNX19,0.011837204918265343,,,,0.011837204918265343,0.011837204918265343,,human
F3,0.011829513125121593,,,,0.011829513125121593,0.011829513125121593,,human
KLHL1,0.011804294772446156,,,,0.011804294772446156,0.011804294772446156,,human
BHMT2,0.011791225522756577,,,-0.02092701382935047,-0.0045678941532969475,-0.0045678941532969475,-0.02092701382935047,human
PLK2,0.011715971864759922,,,,0.011715971864759922,0.011715971864759922,,human
LOC101928877,0.01168395858258009,,,,0.01168395858258009,0.01168395858258009,,human
EIF4A2,0.011658305302262306,,0.021415049210190773,,0.01653667725622654,0.01653667725622654,,human
SMARCD3,0.011647967621684074,,,,0.011647967621684074,0.011647967621684074,,human
PSAP,0.011639870703220367,,-0.02726389840245247,,-0.007812013849616051,-0.007812013849616051,,human
TTF2,0.011614395305514336,,,,0.011614395305514336,0.011614395305514336,,human
RBM24,0.011583283543586731,,,,0.011583283543586731,0.011583283543586731,,human
SCOC-AS1,0.01157991960644722,,,,0.01157991960644722,0.01157991960644722,,human
WBP4,0.011575781740248203,,,,0.011575781740248203,0.011575781740248203,,human
VAMP3,0.011575276032090187,,,,0.011575276032090187,0.011575276032090187,,human
PCDHB15,0.011561734601855278,,,,0.011561734601855278,0.011561734601855278,,human
TIE1,0.011555789038538933,,,,0.011555789038538933,0.011555789038538933,,human
CALB1,0.011554895900189877,,,,0.011554895900189877,0.011554895900189877,,human
PGRMC2,0.011553610675036907,,,,0.011553610675036907,0.011553610675036907,,human
ERICH3,0.011547472327947617,,,,0.011547472327947617,0.011547472327947617,,human
EEF2,0.011544657871127129,0.014910532161593437,0.0376981645822525,,0.021384451538324356,0.014910532161593437,,human
WBP1,0.011544051580131054,,,,0.011544051580131054,0.011544051580131054,,human
GLRX,0.011465758085250854,,,,0.011465758085250854,0.011465758085250854,,human
EIF3G,0.011442761868238449,,,,0.011442761868238449,0.011442761868238449,,human
SPARC,0.011432173661887646,0.046462282538414,0.016473326832056046,,0.024789261010785896,0.016473326832056046,,human
TSPYL5,0.011413194239139557,,,,0.011413194239139557,0.011413194239139557,,human
UBXN11,0.011342169716954231,,,,0.011342169716954231,0.011342169716954231,,human
ENG,0.011291803792119026,0.033271100372076035,0.010808640159666538,,0.0184571814412872,0.011291803792119026,,human
OR7D4,0.01126990094780922,,,,0.01126990094780922,0.01126990094780922,,human
GIMAP8,0.01124418992549181,,,,0.01124418992549181,0.01124418992549181,,human
ARL8B,0.011220819316804409,,,,0.011220819316804409,0.011220819316804409,,human
B3GNT1,0.011214736849069595,,,,0.011214736849069595,0.011214736849069595,,human
PIANP,0.011213458143174648,,,,0.011213458143174648,0.011213458143174648,,human
TMX4,0.011179122142493725,-0.019335826858878136,,,-0.004078352358192205,-0.004078352358192205,,human
UTP18,0.011160239577293396,,,,0.011160239577293396,0.011160239577293396,,human
PPAP2A,0.011157057248055935,,,,0.011157057248055935,0.011157057248055935,,human
ARMCX2,0.01114943902939558,,,,0.01114943902939558,0.01114943902939558,,human
RHOJ,0.011147702112793922,,,,0.011147702112793922,0.011147702112793922,,human
REEP1,0.011134305037558079,,,,0.011134305037558079,0.011134305037558079,,human
MAPRE2,0.011100474745035172,0.017977552488446236,0.0137238260358572,,0.01426728442311287,0.0137238260358572,,human
CHN1,0.011022008955478668,,,,0.011022008955478668,0.011022008955478668,,human
CAB39,0.011019299738109112,,,,0.011019299738109112,0.011019299738109112,,human
TRIM39,0.011005137115716934,,,,0.011005137115716934,0.011005137115716934,,human
LTBP2,0.010989520698785782,,0.01473462674766779,0.024409683421254158,0.016711276955902576,0.01473462674766779,0.024409683421254158,human
DDX31,0.010971722193062305,,,,0.010971722193062305,0.010971722193062305,,human
AK4,0.010949676856398582,,,,0.010949676856398582,0.010949676856398582,,human
FABP3,0.010930949822068214,0.12793777883052826,0.012055352330207825,,0.0503080269942681,0.012055352330207825,,human
NPAS1,0.0109303193166852,,,,0.0109303193166852,0.0109303193166852,,human
FAM151A,0.010873003862798214,,,,0.010873003862798214,0.010873003862798214,,human
STARD7,0.010865381918847561,-0.02302108146250248,0.01588968187570572,,0.0012446607773502667,0.010865381918847561,,human
HPR,0.010861165821552277,,,,0.010861165821552277,0.010861165821552277,,human
TNNI1,0.010851100087165833,,,,0.010851100087165833,0.010851100087165833,,human
NAP1L3,0.010850007645785809,,,0.026070337742567062,0.018460172694176435,0.018460172694176435,0.026070337742567062,human
PIP5K1B,0.010839782655239105,,,,0.010839782655239105,0.010839782655239105,,human
GPR22,0.010836542584002018,,,,0.010836542584002018,0.010836542584002018,,human
IL17RB,0.010800153017044067,,,,0.010800153017044067,0.010800153017044067,,human
PTN,0.010784517042338848,,,0.020906444638967514,0.01584548084065318,0.01584548084065318,0.020906444638967514,human
RILPL2,0.010762153193354607,,,,0.010762153193354607,0.010762153193354607,,human
RAB28,0.010756832547485828,,,,0.010756832547485828,0.010756832547485828,,human
DDHD2,0.010718287900090218,,,,0.010718287900090218,0.010718287900090218,,human
SMYD2,0.010707453824579716,0.016197551041841507,,,0.013452502433210611,0.013452502433210611,,human
ATL1,0.010701945051550865,,,,0.010701945051550865,0.010701945051550865,,human
