gene_symbol,logfc_dz:1006,logfc_dz:283,mean_logfc,median_logfc,common_experiment,organism
MT2A,0.18992376327514648,,0.18992376327514648,0.18992376327514648,0.18992376327514648,human
MT1HL1,0.18114186823368073,0.18780168890953064,0.18447177857160568,0.18447177857160568,0.18114186823368073,human
NPIPB5,0.1734839826822281,0.04512905701994896,0.10930651985108852,0.10930651985108852,0.1734839826822281,human
APOE,0.11974885314702988,0.14880453050136566,0.13427669182419777,0.13427669182419777,0.11974885314702988,human
FTL,0.11784546077251434,0.06415597349405289,0.09100071713328362,0.09100071713328362,0.11784546077251434,human
VIM,0.0970056802034378,0.09121357649564743,0.09410962834954262,0.09410962834954262,0.0970056802034378,human
CD74,0.09320127964019775,0.09442038089036942,0.09381083026528358,0.09381083026528358,0.09320127964019775,human
LOC100130553,0.08183035254478455,0.054594986140728,0.06821266934275627,0.06821266934275627,0.08183035254478455,human
PSAP,0.08045628666877747,0.06973529607057571,0.07509579136967659,0.07509579136967659,0.08045628666877747,human
RPSAP19,0.07671453803777695,0.04332505911588669,0.06001979857683182,0.06001979857683182,0.07671453803777695,human
GNAS,0.07403220236301422,0.08515465259552002,0.07959342747926712,0.07959342747926712,0.07403220236301422,human
RPLP2,0.06435246765613556,0.033877719193696976,0.04911509342491627,0.04911509342491627,0.06435246765613556,human
RPLP1,0.06371699273586273,0.0696590319275856,0.06668801233172417,0.06668801233172417,0.06371699273586273,human
IFITM2,0.062230706214904785,0.05950750410556793,0.06086910516023636,0.06086910516023636,0.062230706214904785,human
RPS25,0.061893314123153687,0.06303838640451431,0.062465850263834,0.062465850263834,0.061893314123153687,human
RPS16,0.06160372495651245,0.0719728022813797,0.06678826361894608,0.06678826361894608,0.06160372495651245,human
RPLP0,0.0615941546857357,0.09227818995714188,0.07693617232143879,0.07693617232143879,0.0615941546857357,human
RPL23AP74,0.06008525192737579,0.02293829247355461,0.0415117722004652,0.0415117722004652,0.06008525192737579,human
RPL4,0.05988273397088051,0.04775308072566986,0.053817907348275185,0.053817907348275185,0.05988273397088051,human
B2M,0.058279700577259064,0.05820946395397186,0.05824458226561546,0.05824458226561546,0.058279700577259064,human
RPS15,0.05727331340312958,0.03583335876464844,0.04655333608388901,0.04655333608388901,0.05727331340312958,human
IFITM1,0.05447913706302643,0.07383911311626434,0.06415912508964539,0.06415912508964539,0.05447913706302643,human
RPL18A,0.05439390987157822,0.047970712184906006,0.05118231102824211,0.05118231102824211,0.05439390987157822,human
CD99,0.054386574774980545,0.0512014739215374,0.05279402434825897,0.05279402434825897,0.054386574774980545,human
RPL19,0.04975380003452301,0.03817069157958031,0.04396224580705166,0.04396224580705166,0.04975380003452301,human
CD81,0.04953683167695999,0.024430740624666214,0.0369837861508131,0.0369837861508131,0.04953683167695999,human
TAGLN2,0.04908972233533859,0.046217914670705795,0.047653818503022194,0.047653818503022194,0.04908972233533859,human
RPL12,0.04682907089591026,0.04270172119140625,0.04476539604365826,0.04476539604365826,0.04682907089591026,human
SERPINA3,0.04660096764564514,0.054863668978214264,0.0507323183119297,0.0507323183119297,0.04660096764564514,human
OAZ1,0.045806895941495895,0.0491379052400589,0.0474724005907774,0.0474724005907774,0.045806895941495895,human
CST3,0.04546980932354927,0.027093488723039627,0.03628164902329445,0.03628164902329445,0.04546980932354927,human
RPL31,0.0447634682059288,0.030532393604516983,0.03764793090522289,0.03764793090522289,0.0447634682059288,human
GAPDH,0.04394926875829697,,0.04394926875829697,0.04394926875829697,0.04394926875829697,human
C3,0.04377228766679764,0.05081583932042122,0.04729406349360943,0.04729406349360943,0.04377228766679764,human
RPS19,0.04224076494574547,0.060549695044755936,0.0513952299952507,0.0513952299952507,0.04224076494574547,human
MT1E,0.04108680784702301,0.0306272991001606,0.035857053473591805,0.035857053473591805,0.04108680784702301,human
C4B,0.038138825446367264,0.036806218326091766,0.037472521886229515,0.037472521886229515,0.038138825446367264,human
RPS5,0.03809523954987526,0.03227997571229935,0.0351876076310873,0.0351876076310873,0.03809523954987526,human
HLA-DRA,0.036731429398059845,0.0561329647898674,0.04643219709396362,0.04643219709396362,0.036731429398059845,human
CKB,0.03557448089122772,0.022121984511613846,0.028848232701420784,0.028848232701420784,0.03557448089122772,human
RPL14,0.03297719359397888,0.032255563884973526,0.032616378739476204,0.032616378739476204,0.03297719359397888,human
RPL18,0.031387925148010254,0.03545675426721573,0.03342233970761299,0.03342233970761299,0.031387925148010254,human
RHOC,0.031235910952091217,0.02493259869515896,0.028084254823625088,0.028084254823625088,0.031235910952091217,human
PMP2,0.03086692839860916,0.02660074271261692,0.02873383555561304,0.02873383555561304,0.03086692839860916,human
CHI3L2,0.02866419404745102,0.027580169960856438,0.02812218200415373,0.02812218200415373,0.02866419404745102,human
RPS2,0.026262473315000534,0.04364823177456856,0.034955352544784546,0.034955352544784546,0.026262473315000534,human
