gene_symbol,logfc_dz:825,logfc_dz:826,logfc_dz:797,logfc_dz:292,logfc_dz:880,logfc_dz:308,logfc_dz:818,logfc_dz:806,logfc_dz:559,logfc_dz:560,logfc_dz:468,logfc_dz:558,mean_logfc,median_logfc,common_experiment,organism
TIMP1,0.016980551183223724,-0.07803527265787125,-0.10719004273414612,,,-0.02937297895550728,,,,,,,-0.04940443579107523,-0.05370412580668926,,human
SERINC5,0.01697630248963833,0.033121537417173386,,,,,,,,,,,0.025048919953405857,0.025048919953405857,,human
MTCH2,0.0169519055634737,-0.013368764892220497,,,,,,,,-0.017727164551615715,,,-0.004714674626787503,-0.013368764892220497,,human
HMGCR,0.01695087179541588,0.018547702580690384,0.01634887605905533,,,,,,,,,,0.017282483478387196,0.01695087179541588,,human
GXYLT2,0.016925504431128502,,,,,,,,,,,,0.016925504431128502,0.016925504431128502,,human
ADI1,0.01691390573978424,-0.036439668387174606,,-0.011908221058547497,-0.01480208057910204,,,,,,,,-0.011559016071259975,-0.013355150818824768,-0.011908221058547497,human
FHL2,0.016909826546907425,0.026693733409047127,,0.021863603964447975,0.013533402234315872,,,,,,,,0.0197501415386796,0.0193867152556777,0.021863603964447975,human
RPL3,0.016853053122758865,-0.12539029121398926,-0.06409653276205063,,0.0589187853038311,-0.06614907085895538,,,,,,,-0.03597281128168106,-0.06409653276205063,,human
MRPS33,0.016779165714979172,,,-0.01427768636494875,-0.019117912277579308,,,,,,,,-0.0055388109758496284,-0.01427768636494875,-0.01427768636494875,human
NARS,0.016734320670366287,0.019670652225613594,,,,,-0.01662495546042919,,,,,,0.006593339145183563,0.016734320670366287,,human
FAM174A,0.016683727502822876,,,,,,,,,,,,0.016683727502822876,0.016683727502822876,,human
NDUFC2,0.0166583564132452,,,,0.013756752014160156,,,,,,,,0.015207554213702679,0.015207554213702679,,human
PITPNB,0.016609249636530876,,,,,-0.015713701024651527,,,,,,,0.0004477743059396744,0.0004477743059396744,,human
TEKT4P2,0.016581393778324127,,,,,,,,,,,,0.016581393778324127,0.016581393778324127,,human
TMEM126A,0.016564110293984413,-0.01594112068414688,-0.01586119271814823,-0.01610838994383812,-0.014899319969117641,,,,,,,,-0.009249182604253291,-0.01586119271814823,-0.01610838994383812,human
TPRKB,0.016553860157728195,,,-0.011612318456172943,,,,,,,,-0.010728065855801105,-0.0019288413847486179,-0.010728065855801105,-0.011612318456172943,human
TMEM69,0.01642530970275402,,,,,,,,,,,,0.01642530970275402,0.01642530970275402,,human
PTX3,0.016400791704654694,-0.01518409326672554,-0.05458547919988632,,,,,,,,,,-0.017789593587319057,-0.01518409326672554,,human
RCN2,0.01637110859155655,,,,,,,,,,,,0.01637110859155655,0.01637110859155655,,human
HNRNPA3,0.016344103962183,,,,,-0.015609276480972767,,,,,,,0.0003674137406051159,0.0003674137406051159,,human
MGST2,0.0163306575268507,,,,,,,,,,,,0.0163306575268507,0.0163306575268507,,human
NRIP1,0.016305096447467804,,0.012089953757822514,,,,,,,,,,0.014197525102645159,0.014197525102645159,,human
RPS27L,0.016282381489872932,,,,,,,,,,,,0.016282381489872932,0.016282381489872932,,human
ETF1,0.01626714877784252,-0.01784287951886654,,,,,,,,,,,-0.0007878653705120087,-0.0007878653705120087,,human
GNG5,0.016089001670479774,,-0.04566348344087601,-0.017030561342835426,,0.026920871809124947,,,,,,,-0.004921042826026678,-0.00047077983617782593,-0.017030561342835426,human
BIRC2,0.01604064553976059,,,,,,,,,,,,0.01604064553976059,0.01604064553976059,,human
HADHB,0.016017599031329155,-0.013505499809980392,-0.048732317984104156,-0.017095765098929405,-0.02434837445616722,,,,,,,,-0.017532871663570405,-0.017095765098929405,-0.017095765098929405,human
SNX6,0.016013190150260925,,,,,,,,,,,,0.016013190150260925,0.016013190150260925,,human
HSBP1,0.01598868891596794,,-0.013382881879806519,,,,,,,,,,0.0013029035180807114,0.0013029035180807114,,human
CLIC1,0.015969999134540558,-0.03316852077841759,-0.0423034243285656,,,,-0.017035959288477898,,,,,,-0.01913447631523013,-0.025102240033447742,,human
H3F3B,0.01584031619131565,-0.02021152526140213,0.03763281926512718,-0.019463932141661644,-0.022022804245352745,,,,,,,,-0.0016450252383947372,-0.019463932141661644,-0.019463932141661644,human
EIF2S1,0.01583135686814785,-0.015371507965028286,,,,,,,,,,,0.00022992445155978203,0.00022992445155978203,,human
C15orf48,0.015826420858502388,,,,,,,,,,,,0.015826420858502388,0.015826420858502388,,human
PRDX6,0.015774408355355263,-0.028824295848608017,-0.027806784957647324,-0.05797917768359184,-0.0591958649456501,,,,,,,,-0.0316063430160284,-0.028824295848608017,-0.05797917768359184,human
TCEAL1,0.015746964141726494,,,-0.012866951525211334,,,,,,,,,0.0014400063082575798,0.0014400063082575798,-0.012866951525211334,human
ATP6V0B,0.0157169159501791,,,,,,,,,,,,0.0157169159501791,0.0157169159501791,,human
MLEC,0.015664467588067055,,,,,,,,,,,,0.015664467588067055,0.015664467588067055,,human
GRPEL1,0.015646440908312798,,,,,,,,,,,,0.015646440908312798,0.015646440908312798,,human
DPYSL2,0.015553743578493595,0.024984391406178474,,,,,-0.019285300746560097,-0.01843317411839962,,,,,0.0007049150299280882,-0.0014397152699530125,,human
CXCL8,0.015535282902419567,,,,,,0.032996878027915955,0.028615381568670273,-0.019505800679326057,,0.03767992928624153,,0.019064334221184254,0.028615381568670273,,human
SPCS3,0.015522818081080914,,,,,,,,,,,,0.015522818081080914,0.015522818081080914,,human
SEC23B,0.015484549105167389,,,,,,,,,,,,0.015484549105167389,0.015484549105167389,,human
NMI,0.015478270128369331,,,,,,,,,,,,0.015478270128369331,0.015478270128369331,,human
TMEM208,0.015467564575374126,-0.01636808179318905,,,,,,,,,,,-0.00045025860890746117,-0.00045025860890746117,,human
EBNA1BP2,0.015464313328266144,-0.01775404065847397,,,,,,,,,,0.008834647946059704,0.00218164020528396,0.008834647946059704,,human
GSTA3,0.015429523773491383,-0.04934484511613846,,,,,,,,,,,-0.016957660671323538,-0.016957660671323538,,human
NAT1,0.015423201024532318,,,,,,,,,,,,0.015423201024532318,0.015423201024532318,,human
IGSF11,0.015315739437937737,,,,,,,,,,,,0.015315739437937737,0.015315739437937737,,human
FRG1,0.015264934860169888,,,,,,,,,,,,0.015264934860169888,0.015264934860169888,,human
POLR2K,0.015213282778859138,,,,,,,,,,,,0.015213282778859138,0.015213282778859138,,human
RNF11,0.015199685469269753,,,,0.024426380172371864,,,,,,,,0.01981303282082081,0.01981303282082081,,human
IL7R,0.015162669122219086,,,,,,,,0.012617728672921658,,,,0.013890198897570372,0.013890198897570372,,human
NCOA4,0.015155387111008167,,,-0.032019563019275665,-0.03451858088374138,,,,,,,,-0.017127585597336292,-0.032019563019275665,-0.032019563019275665,human
SEC11C,0.015127746388316154,,,,,,,,,,,,0.015127746388316154,0.015127746388316154,,human
DUOXA2,0.015104133635759354,,,,,,,,,,,,0.015104133635759354,0.015104133635759354,,human
FAM177A1,0.015090081840753555,-0.013442177325487137,,,,,,,,,,,0.0008239522576332092,0.0008239522576332092,,human
TSPAN12,0.015080262906849384,-0.023080697283148766,,,,,,,,,,,-0.004000217188149691,-0.004000217188149691,,human
PDIA4,0.015066871419548988,,,,,,,,,,,,0.015066871419548988,0.015066871419548988,,human
HLA-A,-0.11198557913303375,0.039422474801540375,0.012168345041573048,0.014076502062380314,0.018094968050718307,-0.038760311901569366,,,,,,,-0.01116393351306518,0.01312242355197668,0.014076502062380314,human
SNHG5,-0.10037083923816681,0.03143247589468956,,,-0.047628968954086304,,,,,,,,-0.03885577743252119,-0.047628968954086304,,human
PKD1P1,-0.09442047029733658,0.038589026778936386,,-0.022081337869167328,-0.017020246013998985,-0.02029816433787346,,,,,,,-0.023046238347887993,-0.02029816433787346,-0.022081337869167328,human
SRPX,-0.09342692792415619,-0.03784319385886192,-0.04954216256737709,,,,,-0.020827677100896835,,-0.03295159712433815,-0.013195598497986794,,-0.0412978595122695,-0.03539739549160004,,human
ASS1,-0.09034200757741928,0.026671335101127625,,,,-0.01699797809123993,,,,,,,-0.026889550189177196,-0.01699797809123993,,human
ACTG1,-0.08051800727844238,0.04445696622133255,-0.048910606652498245,-0.04768030345439911,-0.030658964067697525,-0.0556018128991127,-0.01795876771211624,,,,,,-0.033838785120419095,-0.04768030345439911,-0.04768030345439911,human
DCAF6,-0.07809749245643616,0.06117978319525719,-0.12188422679901123,-0.059426579624414444,-0.049877528101205826,,,,,,,,-0.0496212087571621,-0.059426579624414444,-0.059426579624414444,human
G0S2,-0.07791173458099365,-0.08330344408750534,0.0943293571472168,0.2140507847070694,0.16736985743045807,-0.10665414482355118,,,,,,,0.03464677929878235,0.008208811283111572,0.2140507847070694,human
ACTB,-0.07555235922336578,0.0402720645070076,0.10603594034910202,,,,,,,,,,0.023585215210914612,0.0402720645070076,,human
ATF4,-0.06100780889391899,-0.061965666711330414,,-0.048798929899930954,-0.02532474510371685,,,,,,0.01601342111825943,,-0.03621674589812755,-0.048798929899930954,-0.048798929899930954,human
TUBA1A,-0.06012720987200737,0.05208660662174225,,,,0.06973511725664139,,,,,,,0.020564838002125423,0.05208660662174225,,human
RPL8,-0.05284375324845314,,-0.017041802406311035,,-0.01569843292236328,-0.039764732122421265,,,,,,,-0.03133718017488718,-0.02840326726436615,,human
PLS3,-0.051883161067962646,0.06604891270399094,,,,,,,,,,0.01997930370271206,0.01138168511291345,0.01997930370271206,,human
CXXC5,-0.051012925803661346,0.0692778155207634,,,,,,,,,,,0.009132444858551025,0.009132444858551025,,human
NPIPA1,-0.050372980535030365,0.01757686212658882,,-0.024591291323304176,-0.014008910395205021,,,,,,,,-0.017849080031737685,-0.0193001008592546,-0.024591291323304176,human
SGK1,-0.04968363791704178,0.022548668086528778,-0.03407669812440872,0.05420583859086037,0.034571822732686996,,,,,,,,0.005513198673725128,0.022548668086528778,0.05420583859086037,human
ZNF275,-0.04933824762701988,0.03102337382733822,-0.021437648683786392,,,,,,,,,,-0.013250840827822685,-0.021437648683786392,,human
PTTG1IP,-0.04905200004577637,0.11501339077949524,-0.0750693827867508,,,,,,,,,0.008414661511778831,-0.00017333263531327248,-0.020318669266998768,,human
EIF3E,-0.048120029270648956,0.04195401445031166,,-0.033225201070308685,-0.02587202750146389,,,,,,,,-0.016315810848027468,-0.029548614285886288,-0.033225201070308685,human
ERRFI1,-0.047316763550043106,,-0.038323063403367996,,,,,0.02932613156735897,,,,,-0.01877123179535071,-0.038323063403367996,,human
ARMCX6,-0.04605717957019806,,-0.01438435073941946,,,,,,,,,,-0.03022076515480876,-0.03022076515480876,,human
SCG5,-0.04525373876094818,0.02488180436193943,,,,,,,,-0.023976631462574005,-0.014169713482260704,,-0.014629569835960865,-0.019073172472417355,,human
COL4A2,-0.04483930394053459,0.06168941408395767,,,,-0.019549906253814697,,,,,,,-0.0008999320367972056,-0.019549906253814697,,human
ACADVL,-0.04418762028217316,0.02900948002934456,,0.03925371542572975,,,,,,,,,0.008025191724300385,0.02900948002934456,0.03925371542572975,human
RPL36,-0.0441274419426918,,,,-0.015853840857744217,,,,,,,,-0.02999064140021801,-0.02999064140021801,,human
HSD17B7,-0.04226991534233093,,,,,,,,,,,,-0.04226991534233093,-0.04226991534233093,,human
TMEM200A,-0.04189499840140343,,-0.021157683804631233,,,,,,,,,,-0.03152634110301733,-0.03152634110301733,,human
HIF1A,-0.04125519096851349,0.014534598216414452,-0.056952476501464844,,,,,,,,,,-0.027891023084521294,-0.04125519096851349,,human
NBPF10,-0.04088365286588669,-0.04122758284211159,,,,-0.026413558050990105,,,,0.016796903684735298,,,-0.02293197251856327,-0.033648605458438396,,human
FBL,-0.04018165171146393,,,,,-0.015792420133948326,,,,,,,-0.027987035922706127,-0.027987035922706127,,human
ND2,-0.03911847621202469,0.06627605110406876,0.024058064445853233,-0.06732621043920517,-0.026569118723273277,,,,,,,,-0.008535937964916229,-0.026569118723273277,-0.06732621043920517,human
INHBE,-0.03838197514414787,,,,,,,,,,,,-0.03838197514414787,-0.03838197514414787,,human
TSPAN7,-0.03822052851319313,-0.02260296605527401,,-0.024971067905426025,-0.017444947734475136,-0.01406235620379448,,,,,,,-0.023460373282432556,-0.02260296605527401,-0.024971067905426025,human
EPB41L4A-AS1,-0.03774964064359665,,,,,,,,,,,,-0.03774964064359665,-0.03774964064359665,,human
CAMLG,-0.03725450858473778,0.016826273873448372,,,,,,,,,,,-0.010214117355644703,-0.010214117355644703,,human
PSAP,-0.03698146715760231,0.07103053480386734,0.012974485754966736,0.01855144090950489,0.02286813221871853,,,,,,,,0.017688625305891038,0.01855144090950489,0.01855144090950489,human
SLC38A2,-0.036181285977363586,0.02879929728806019,-0.025737760588526726,-0.024843819439411163,,0.015114753507077694,,,,,,,-0.008569763042032719,-0.024843819439411163,-0.024843819439411163,human
UBE2E2,-0.03594660013914108,,,,,,,,,,-0.017806638032197952,,-0.026876619085669518,-0.026876619085669518,,human
WLS,-0.03550173342227936,0.025690950453281403,,,,,,,,,,,-0.004905391484498978,-0.004905391484498978,,human
EIF3CL,-0.034844692796468735,0.0938233733177185,-0.018120575696229935,-0.03797534480690956,-0.014624918811023235,,,,,,,,-0.002348431758582592,-0.018120575696229935,-0.03797534480690956,human
HLA-B,-0.034087009727954865,0.033562082797288895,0.037640444934368134,,,-0.01734841801226139,,,,,,,0.004941774997860193,0.008106832392513752,,human
WISP2,-0.03398938849568367,0.02984064817428589,,,,,,,,,,,-0.0020743701606988907,-0.0020743701606988907,,human
SAT2,-0.033442508429288864,,,,,,,,,,,,-0.033442508429288864,-0.033442508429288864,,human
HLA-C,-0.03299744054675102,0.02592570148408413,0.021840080618858337,,-0.016236959025263786,0.02948770672082901,,,,,,,0.005603817850351333,0.021840080618858337,,human
BOD1,-0.032067928463220596,,,-0.01660974510014057,,,,,,,,,-0.024338836781680584,-0.024338836781680584,-0.01660974510014057,human
ADM,-0.03170714154839516,0.13488076627254486,0.04968184605240822,,,,,,,,,,0.050951823592185974,0.04968184605240822,,human
MAGED2,-0.03095964714884758,,,,,,,,,,,,-0.03095964714884758,-0.03095964714884758,,human
PRSS23,-0.030483657494187355,,,,,,-0.01906893588602543,,,-0.01632382720708847,,0.014422625303268433,-0.012863448821008205,-0.01769638154655695,,human
HERC2P9,-0.030392175540328026,,,,,,,-0.017440468072891235,,,,-0.012637422420084476,-0.020156688677767914,-0.017440468072891235,,human
UBA52,-0.030225353315472603,-0.02082507684826851,,-0.04445045813918114,-0.03991032764315605,,,,,,,,-0.033852803986519575,-0.03506784047931433,-0.04445045813918114,human
SAT1,-0.029662830755114555,,-0.021076831966638565,,,0.028660766780376434,,,,,,0.00825048889964819,-0.003457101760432124,-0.006413171533495188,,human
PRDX5,-0.02966204285621643,,,0.014658733271062374,,,-0.018761062994599342,,,,,,-0.011254790859917799,-0.018761062994599342,0.014658733271062374,human
IGFBP7,-0.02895401604473591,,,,,-0.028060801327228546,,,,,,,-0.028507408685982227,-0.028507408685982227,,human
FHOD3,-0.028939146548509598,-0.02157602459192276,-0.02915281429886818,,,,,,,,,,-0.026555995146433514,-0.028939146548509598,,human
IRF2BPL,-0.02809477038681507,0.03486771881580353,,-0.015446344390511513,,,,,,,,,-0.002891131987174352,-0.015446344390511513,-0.015446344390511513,human
TUBB,-0.028088122606277466,,,,,-0.031241359189152718,-0.021403195336461067,-0.01720501482486725,,,-0.01611683890223503,,-0.022810906171798706,-0.021403195336461067,,human
VKORC1,-0.028048712760210037,,,,,,,,,,,,-0.028048712760210037,-0.028048712760210037,,human
GADD45A,-0.027559919282794,-0.037790797650814056,-0.028939824551343918,,,-0.017024820670485497,,,,,,,-0.027828840538859367,-0.02824987191706896,,human
FN1,-0.027504198253154755,,,,,,-0.0240812785923481,,,,,,-0.025792738422751427,-0.025792738422751427,,human
NUAK1,-0.026557428762316704,0.04967524856328964,,,,,,,,,,,0.01155890990048647,0.01155890990048647,,human
DDX47,-0.026402492076158524,0.026147697120904922,,-0.011289439164102077,,-0.015443307347595692,,,,,,,-0.0067468853667378426,-0.013366373255848885,-0.011289439164102077,human
FTL,-0.026203425601124763,-0.03129645064473152,0.05002106353640556,,,0.06939303129911423,,,,0.015689829364418983,,,0.015520809590816498,0.015689829364418983,,human
COL6A3,-0.025974160060286522,-0.01930388994514942,-0.013650369830429554,,,-0.018950629979372025,,,,,,,-0.01946976245380938,-0.019127259962260723,,human
RPL13AP5,-0.02579963020980358,-0.043147630989551544,0.0536675788462162,,-0.020407691597938538,-0.033971577882766724,,,,,,,-0.013931790366768837,-0.02579963020980358,,human
GJA1,-0.02568836137652397,0.13470995426177979,,,,-0.04111560061573982,,,,,,,0.02263533075650533,-0.02568836137652397,,human
DSP,-0.025569094344973564,0.017555171623826027,,,,,,,,,,,-0.004006961360573769,-0.004006961360573769,,human
SPHKAP,-0.025192465633153915,,,,,,,,,,,,-0.025192465633153915,-0.025192465633153915,,human
ITGB3BP,-0.025142014026641846,,,,,,,,,-0.01678483560681343,,,-0.020963424816727638,-0.020963424816727638,,human
TOX2,-0.025074567645788193,,,,,,,,,,,,-0.025074567645788193,-0.025074567645788193,,human
TXNIP,-0.025026952847838402,,0.03066597506403923,-0.13206124305725098,-0.10881441086530685,0.04693103954195976,,,,0.019130347296595573,,,-0.02819587414463361,-0.002948302775621414,-0.13206124305725098,human
HSPA1A,-0.024798953905701637,0.0196866262704134,0.03598733991384506,-0.028964245691895485,,,,0.01705463044345379,,0.02070222981274128,,,0.006611271140476068,0.018370628356933594,-0.028964245691895485,human
COX7A2L,-0.024678001180291176,-0.01920238882303238,,,,0.026122013106942177,,,,,,,-0.00591945896546046,-0.01920238882303238,,human
CD81,-0.024518124759197235,0.022245949134230614,,,,0.02600872702896595,,,,,,,0.007912183801333109,0.022245949134230614,,human
LHFPL2,-0.024503516033291817,-0.016266124323010445,,,,,,,,,,,-0.02038482017815113,-0.02038482017815113,,human
ST5,-0.02445121668279171,0.0620090588927269,-0.014074178412556648,,,,,,,,,,0.007827887932459513,-0.014074178412556648,,human
FAM107B,-0.02413821592926979,-0.05174531787633896,,,,,,,,,,,-0.037941766902804375,-0.037941766902804375,,human
UHRF2,-0.0241161547601223,,,,,,,,,,,,-0.0241161547601223,-0.0241161547601223,,human
MTCH1,-0.02411547303199768,0.024432603269815445,-0.017148926854133606,,,,,,,,,,-0.005610598872105281,-0.017148926854133606,,human
TCEAL2,-0.023638077080249786,-0.02375360019505024,,,,,,,,,,,-0.023695838637650013,-0.023695838637650013,,human
LCMT1,-0.023596078157424927,,-0.022038370370864868,,,,,,,,,,-0.022817224264144897,-0.022817224264144897,,human
KCNK3,-0.023296352475881577,0.018542185425758362,,,,,,,,,,,-0.0023770835250616074,-0.0023770835250616074,,human
LGALS3BP,-0.023249773308634758,0.06368732452392578,,,,,,,,,,,0.02021877560764551,0.02021877560764551,,human
S100A16,-0.022645149379968643,0.017266469076275826,,,,,-0.01760847307741642,,-0.012493153102695942,,,0.014130642637610435,-0.004269932769238949,-0.012493153102695942,,human
NBPF8,-0.02261362411081791,-0.015303459949791431,,,,,,,,,,,-0.01895854203030467,-0.01895854203030467,,human
ANP32B,-0.022419972345232964,,0.01758136972784996,,,,,,,,,,-0.0024193013086915016,-0.0024193013086915016,,human
NONO,-0.022085756063461304,,,,,-0.01791437715291977,,,,,,,-0.020000066608190536,-0.020000066608190536,,human
TRIB2,-0.02206054888665676,0.013822544366121292,,,,,,,,,,,-0.0041190022602677345,-0.0041190022602677345,,human
MYL12A,-0.02168172225356102,0.014859198592603207,0.02341471239924431,-0.048745930194854736,,,,,,,,,-0.00803843536414206,-0.0034112618304789066,-0.048745930194854736,human
CD99,-0.021627673879265785,,-0.10028839856386185,,,,,,,,,,-0.060958036221563816,-0.060958036221563816,,human
VPS51,-0.02133210375905037,0.03655696287751198,,,,,,,,,,,0.0076124295592308044,0.0076124295592308044,,human
LAMB2,-0.02122645452618599,0.043165937066078186,,,,,,,,,,,0.010969741269946098,0.010969741269946098,,human
HNRNPA1,-0.02108478546142578,0.01704709604382515,,,,,,,,,,,-0.002018844708800316,-0.002018844708800316,,human
ERP29,-0.020987864583730698,,,,,,,,,,,,-0.020987864583730698,-0.020987864583730698,,human
ANXA6,-0.020960435271263123,0.014165339060127735,,,,-0.020962156355381012,,,,,-0.018364084884524345,,-0.011530334362760186,-0.019662260077893734,,human
SEPW1,-0.020950429141521454,,-0.01569453999400139,0.017578020691871643,,,-0.025379661470651627,-0.021066542714834213,,,,,-0.013102630525827408,-0.020950429141521454,0.017578020691871643,human
HMCN1,-0.020944109186530113,0.06795317679643631,,,,,-0.01706027425825596,-0.02444147691130638,,,,,0.0013768291100859642,-0.019002191722393036,,human
PAN3,-0.020870305597782135,,,,,,,,,,,,-0.020870305597782135,-0.020870305597782135,,human
NQO2,-0.020838867872953415,,,,,,,,,,,,-0.020838867872953415,-0.020838867872953415,,human
SDCBP,-0.020767817273736,0.04172135144472122,0.06764250248670578,-0.016864953562617302,,0.024679210036993027,,,,,,,0.019282058626413346,0.024679210036993027,-0.016864953562617302,human
PCK2,-0.020519573241472244,,,,,,,,,,,,-0.020519573241472244,-0.020519573241472244,,human
FTH1P5,-0.020205792039632797,-0.11072992533445358,0.012190619483590126,-0.07633323967456818,-0.03172602131962776,0.11236248165369034,,,,,,,-0.019073646205166977,-0.02596590667963028,-0.07633323967456818,human
UNC5B,-0.020040174946188927,,,,,,,,,,,,-0.020040174946188927,-0.020040174946188927,,human
BTN3A2,-0.01999899372458458,,0.02716260962188244,,,,,,,,,0.013337749056518078,0.006833788317938645,0.013337749056518078,,human
LMBR1L,-0.019997024908661842,,,,,,,,,,,,-0.019997024908661842,-0.019997024908661842,,human
TNFSF4,-0.019914677366614342,-0.019044363871216774,,,,,,,,,,,-0.019479520618915558,-0.019479520618915558,,human
DDX27,-0.019860321655869484,,,,,,,,,,,,-0.019860321655869484,-0.019860321655869484,,human
MYL9,-0.019482705742120743,0.03219720721244812,,,,-0.02985956333577633,,,,,-0.02311079390347004,0.016721567139029503,-0.004706857725977898,-0.019482705742120743,,human
FAM161B,-0.019343024119734764,0.023342017084360123,,,,,,,,,,,0.0019994964823126793,0.0019994964823126793,,human
EPS8,-0.01927335001528263,,,,,,,,,,-0.013757504522800446,,-0.016515427269041538,-0.016515427269041538,,human
VAT1,-0.019180133938789368,,,,,0.01632115989923477,,,,,,,-0.001429487019777298,-0.001429487019777298,,human
TMEM150C,-0.019167473539710045,,-0.014151607640087605,,,,,,,,,,-0.016659540589898825,-0.016659540589898825,,human
RLIM,-0.019099988043308258,,-0.012944919057190418,,,,,,,,,,-0.016022453550249338,-0.016022453550249338,,human
DDHD2,-0.01908736862242222,,,,,,,,,,,,-0.01908736862242222,-0.01908736862242222,,human
SERPINF1,-0.01894315704703331,,,0.03407159820199013,0.03429863974452019,-0.0775696262717247,,,,,,,-0.007035636343061924,0.007564220577478409,0.03407159820199013,human
SNHG1,-0.018793389201164246,,,,,,0.017436901107430458,0.021758684888482094,-0.012336677871644497,0.04156193882226944,0.014374860562384129,-0.00973606575280428,0.007752321793564728,0.014374860562384129,,human
LOC100505937,-0.01863287203013897,-0.036086585372686386,-0.023241063579916954,,,,,,,,,,-0.02598684032758077,-0.023241063579916954,,human
CCNB1IP1,-0.018631229177117348,,,,,,,,,,,,-0.018631229177117348,-0.018631229177117348,,human
OXTR,-0.018501833081245422,,-0.03680228069424629,,,,,,,,,,-0.027652056887745857,-0.027652056887745857,,human
GNPDA1,-0.01844622939825058,,,,,,,,,,,,-0.01844622939825058,-0.01844622939825058,,human
NFIL3,-0.018133241683244705,,,,,,,,,,,,-0.018133241683244705,-0.018133241683244705,,human
DEK,-0.01806873455643654,0.02175961621105671,,-0.0257114227861166,,,,,,,,,-0.007340180377165477,-0.01806873455643654,-0.0257114227861166,human
EEF1G,-0.018039749935269356,-0.03142528980970383,-0.03810610622167587,-0.04555552080273628,-0.06477000564336777,-0.03749100863933563,,,,,,,-0.039231280175348125,-0.03779855743050575,-0.04555552080273628,human
MTMR2,-0.017957190051674843,,,,,,,,,,,,-0.017957190051674843,-0.017957190051674843,,human
UQCRC1,-0.017932245507836342,0.051639094948768616,-0.01592133566737175,0.0249952245503664,,-0.014350639656186104,,,,,,,0.0056860197335481645,-0.014350639656186104,0.0249952245503664,human
KCTD12,-0.01785331964492798,-0.03247058764100075,0.013010917231440544,,,0.01580001413822174,,,,,,,-0.00537824397906661,-0.002421201206743717,,human
LOC729732,-0.017550529912114143,0.03644303232431412,,,,,,,,,,,0.009446251206099987,0.009446251206099987,,human
ARHGEF18,-0.017524292692542076,0.015732452273368835,,,,,,,,,,,-0.0008959202095866203,-0.0008959202095866203,,human
FBLN2,-0.017308726906776428,,,,,,,,,,,,-0.017308726906776428,-0.017308726906776428,,human
DROSHA,-0.017296316102147102,,,,,,,,,,,,-0.017296316102147102,-0.017296316102147102,,human
PHGDH,-0.01724725216627121,,,,,,,,,,-0.013562736101448536,,-0.015404994133859873,-0.015404994133859873,,human
GLDN,-0.01702134497463703,,-0.012026531621813774,,,,,,,,,,-0.014523938298225403,-0.014523938298225403,,human
WIPF3,-0.01683410443365574,,,,,,,,,,,,-0.01683410443365574,-0.01683410443365574,,human
SIMC1,-0.016754107549786568,,,,,,,,,,,,-0.016754107549786568,-0.016754107549786568,,human
TBC1D4,-0.016747964546084404,,,-0.01285566296428442,,,,,,,,,-0.014801813755184412,-0.014801813755184412,-0.01285566296428442,human
SDHAP2,-0.016689160838723183,,,0.035767167806625366,,,,,,,,,0.009539003483951092,0.009539003483951092,0.035767167806625366,human
RPF2,-0.01667153462767601,,,,,,,,,,,,-0.01667153462767601,-0.01667153462767601,,human
GARS,-0.01656208373606205,0.015796121209859848,,,,,,,,,,,-0.0003829812631011009,-0.0003829812631011009,,human
STC2,-0.016526013612747192,,,,,,,,,,,,-0.016526013612747192,-0.016526013612747192,,human
COL4A1,-0.01646796613931656,-0.015377569943666458,-0.021306391805410385,0.01747782714664936,0.018972696736454964,,,,,,,,-0.0033402808010578157,-0.015377569943666458,0.01747782714664936,human
DDIT3,-0.016392134130001068,-0.017650989815592766,,,,,,,,,,,-0.017021561972796917,-0.017021561972796917,,human
DDX41,-0.016392014920711517,0.025037769228219986,,,,,,,,,,,0.004322877153754234,0.004322877153754234,,human
CCNG1,-0.016288964077830315,-0.01430941466242075,-0.038215845823287964,,0.012708351016044617,,,,,,,,-0.014026468386873603,-0.015299189370125532,,human
NOMO3,-0.016185807064175606,0.018775712698698044,,,,,,,,,,,0.001294952817261219,0.001294952817261219,,human
SMAD7,-0.016114581376314163,,,,,,,,,,,,-0.016114581376314163,-0.016114581376314163,,human
TDGF1P3,-0.015907077118754387,,,,,,,,,,,0.00959790125489235,-0.003154587931931019,-0.003154587931931019,,human
NACA,-0.015902141109108925,,,,-0.012579998932778835,-0.02920984849333763,,,,,,,-0.01923066284507513,-0.015902141109108925,,human
TIMP3,-0.015847545117139816,,,,,,,0.023423662409186363,,,,0.00917999166995287,0.0055853696539998055,0.00917999166995287,,human
SNRPB,-0.01584702730178833,,,,,,,,,,,,-0.01584702730178833,-0.01584702730178833,,human
NDN,-0.015809347853064537,,,,,,,,,-0.01741802506148815,,,-0.016613686457276344,-0.016613686457276344,,human
KIAA0355,-0.015763260424137115,,,,,,,,,,,0.028152095153927803,0.006194417364895344,0.006194417364895344,,human
RPL13A,-0.015740714967250824,-0.04913564771413803,,,,-0.05526234954595566,,,,,,,-0.04004623740911484,-0.04913564771413803,,human
CLK2,-0.01566040702164173,0.014494339935481548,,,0.012719377875328064,,,,,,,,0.0038511035963892937,0.012719377875328064,,human
EEF2,-0.015628064051270485,0.014232194051146507,0.043851010501384735,,,-0.01873469538986683,,,,,,,0.005930111277848482,-0.0006979350000619888,,human
