gene_symbol,logfc_dz:440,logfc_dz:250,mean_logfc,median_logfc,common_experiment,organism
LDHA,0.27108609676361084,0.12236926704645157,0.1967276819050312,0.1967276819050312,0.12236926704645157,human
GAPDH,0.16375508904457092,,0.16375508904457092,0.16375508904457092,,human
DDIT4,0.13288848102092743,,0.13288848102092743,0.13288848102092743,,human
RPL41,0.12963531911373138,,0.12963531911373138,0.12963531911373138,,human
BNIP3,0.12021613121032715,,0.12021613121032715,0.12021613121032715,,human
VEGFA,0.11890405416488647,,0.11890405416488647,0.11890405416488647,,human
CRYAB,0.11818113923072815,,0.11818113923072815,0.11818113923072815,,human
RPL34,0.11498892307281494,,0.11498892307281494,0.11498892307281494,,human
RPS18,0.11193061619997025,,0.11193061619997025,0.11193061619997025,,human
PGAM1,0.11101465672254562,0.09113576263189316,0.10107520967721939,0.10107520967721939,0.09113576263189316,human
GPI,0.10856620967388153,,0.10856620967388153,0.10856620967388153,,human
IGFBP3,0.10268066823482513,,0.10268066823482513,0.10268066823482513,,human
PKM,0.10135602951049805,,0.10135602951049805,0.10135602951049805,,human
ENO2,0.09939177334308624,0.04972395300865173,0.07455786317586899,0.07455786317586899,0.04972395300865173,human
ITM2B,0.09654491394758224,0.009170200675725937,0.05285755731165409,0.05285755731165409,0.009170200675725937,human
RPL39,0.09595753252506256,,0.09595753252506256,0.09595753252506256,,human
HILPDA,0.09573106467723846,,0.09573106467723846,0.09573106467723846,,human
TPT1,0.09132780879735947,0.01758405938744545,0.05445593409240246,0.05445593409240246,0.01758405938744545,human
RPL6,0.08983175456523895,,0.08983175456523895,0.08983175456523895,,human
RPL32,0.08850149065256119,-0.016017470508813858,0.036242010071873665,0.036242010071873665,-0.016017470508813858,human
ALDOA,0.08397243171930313,0.033905282616615295,0.05893885716795921,0.05893885716795921,0.033905282616615295,human
PLOD2,0.08050251007080078,,0.08050251007080078,0.08050251007080078,,human
IGFBP2,0.08042343705892563,,0.08042343705892563,0.08042343705892563,,human
ENO1,0.07960619032382965,0.018118802458047867,0.04886249639093876,0.04886249639093876,0.018118802458047867,human
BNIP3L,0.07760044932365417,0.06816698610782623,0.0728837177157402,0.0728837177157402,0.06816698610782623,human
RPL9,0.07744750380516052,-0.025516431778669357,0.025965536013245583,0.025965536013245583,-0.025516431778669357,human
RPL36A,0.07657931745052338,,0.07657931745052338,0.07657931745052338,,human
COX1,0.07645811885595322,,0.07645811885595322,0.07645811885595322,,human
ANGPTL4,0.0760572999715805,,0.0760572999715805,0.0760572999715805,,human
MIF,0.07406698912382126,,0.07406698912382126,0.07406698912382126,,human
HLA-B,0.0730658546090126,,0.0730658546090126,0.0730658546090126,,human
RPL13A,0.07234680652618408,-0.012774965725839138,0.029785920400172472,0.029785920400172472,-0.012774965725839138,human
FTL,0.0720369890332222,,0.0720369890332222,0.0720369890332222,,human
GJA1,0.07124733924865723,,0.07124733924865723,0.07124733924865723,,human
H1F0,0.07039683312177658,,0.07039683312177658,0.07039683312177658,,human
PSAP,0.07011321187019348,-0.05231163650751114,0.008900787681341171,0.008900787681341171,-0.05231163650751114,human
MEST,0.07004421204328537,,0.07004421204328537,0.07004421204328537,,human
RPL3,0.06696192175149918,-0.03177427500486374,0.01759382337331772,0.01759382337331772,-0.03177427500486374,human
SLC2A3,0.06663612276315689,0.2313956618309021,0.1490158922970295,0.1490158922970295,0.2313956618309021,human
RPS29,0.0662248432636261,-0.0187795739620924,0.02372263465076685,0.02372263465076685,-0.0187795739620924,human
PTTG1IP,0.06497534364461899,0.015554361045360565,0.04026485234498978,0.04026485234498978,0.015554361045360565,human
TMSB4XP8,0.06481020897626877,,0.06481020897626877,0.06481020897626877,,human
MXI1,0.0644100084900856,0.022040365263819695,0.04322518687695265,0.04322518687695265,0.022040365263819695,human
NDRG1,0.061216145753860474,0.050916824489831924,0.0560664851218462,0.0560664851218462,0.050916824489831924,human
AARS,0.06029810756444931,,0.06029810756444931,0.06029810756444931,,human
RPL30,0.05945715308189392,0.019196121022105217,0.03932663705199957,0.03932663705199957,0.019196121022105217,human
CXXC5,0.058554500341415405,,0.058554500341415405,0.058554500341415405,,human
PAM,0.05851201340556145,0.012658762745559216,0.03558538807556033,0.03558538807556033,0.012658762745559216,human
RPS13,0.05834971368312836,-0.01813165284693241,0.020109030418097973,0.020109030418097973,-0.01813165284693241,human
EEF1G,0.05815970525145531,-0.02048584632575512,0.018836929462850094,0.018836929462850094,-0.02048584632575512,human
HLA-A,0.057776033878326416,,0.057776033878326416,0.057776033878326416,,human
PFKFB3,0.05741111561655998,,0.05741111561655998,0.05741111561655998,,human
RPS25,0.05547576770186424,-0.01447433140128851,0.020500718150287867,0.020500718150287867,-0.01447433140128851,human
RPLP0,0.05452077463269234,-0.028389301151037216,0.01306573674082756,0.01306573674082756,-0.028389301151037216,human
ADM,0.05433386564254761,0.09150669723749161,0.07292028144001961,0.07292028144001961,0.09150669723749161,human
CD99,0.05378679558634758,0.0199446901679039,0.03686574287712574,0.03686574287712574,0.0199446901679039,human
SLC2A14,0.0533633716404438,,0.0533633716404438,0.0533633716404438,,human
HLA-C,0.052797794342041016,,0.052797794342041016,0.052797794342041016,,human
LOX,0.05224791541695595,,0.05224791541695595,0.05224791541695595,,human
PROM1,0.05206988379359245,,0.05206988379359245,0.05206988379359245,,human
