gene_symbol,logfc_dz:399,logfc_dz:225,logfc_dz:16,mean_logfc,median_logfc,common_experiment,organism
MMP2,0.08657365292310715,0.056589335203170776,,0.07158149406313896,0.07158149406313896,0.08657365292310715,human
FTH1P5,0.08626515418291092,0.09655723720788956,-0.08011157065629959,0.034236940244833626,0.08626515418291092,0.08626515418291092,human
FTL,0.08550214767456055,0.30594828724861145,0.02900967374444008,0.14015336955587068,0.08550214767456055,0.08550214767456055,human
RPL8,0.07473056763410568,0.024596208706498146,0.0108262337744236,0.036717670038342476,0.024596208706498146,0.07473056763410568,human
EPHX1,0.07244313508272171,0.03318045288324356,0.028272226452827454,0.04463193813959757,0.03318045288324356,0.07244313508272171,human
HLA-B,0.07131123542785645,,,0.07131123542785645,0.07131123542785645,0.07131123542785645,human
VIM,0.0697537288069725,-0.09900285303592682,-0.10306262224912643,-0.04410391549269358,-0.09900285303592682,0.0697537288069725,human
COL6A3,0.06944607198238373,0.044826023280620575,0.15428921580314636,0.08952043702205022,0.06944607198238373,0.06944607198238373,human
RPS10,0.06846993416547775,0.06946689635515213,0.20502476394176483,0.1143205314874649,0.06946689635515213,0.06846993416547775,human
HLA-C,0.06823597848415375,,0.035193685442209244,0.051714831963181496,0.051714831963181496,0.06823597848415375,human
RGS2,0.06364177912473679,-0.06305048614740372,-0.045519549399614334,-0.014976085474093756,-0.045519549399614334,0.06364177912473679,human
RPL35,0.06343784928321838,,,0.06343784928321838,0.06343784928321838,0.06343784928321838,human
H3F3AP4,0.059757158160209656,,0.08238089084625244,0.07106902450323105,0.07106902450323105,0.059757158160209656,human
RPS16,0.05842975154519081,-0.02159265987575054,0.05085839703679085,0.029231829568743706,0.05085839703679085,0.05842975154519081,human
ASPN,0.05348573997616768,0.07027557492256165,0.05642980709671974,0.06006370733181635,0.05642980709671974,0.05348573997616768,human
HLA-DRB5,0.05219689756631851,0.023859569802880287,-0.03174665570259094,0.01476993722220262,0.023859569802880287,0.05219689756631851,human
LOC728026,0.05174413323402405,,0.017487864941358566,0.03461599908769131,0.03461599908769131,0.05174413323402405,human
RHOA,0.04951188340783119,0.03364148363471031,-0.016950583085417747,0.022067594652374584,0.03364148363471031,0.04951188340783119,human
SPON2,0.04839727282524109,-0.013538363389670849,0.015240217559039593,0.016699708998203278,0.015240217559039593,0.04839727282524109,human
