gene_symbol,logfc_dz:576,logfc_dz:575,logfc_dz:579,logfc_dz:580,logfc_dz:578,logfc_dz:577,logfc_dz:574,mean_logfc,median_logfc,common_experiment,organism
ROGDI,,,0.01898280717432499,,,,0.01769256964325905,0.01833768840879202,0.01833768840879202,,human
RNF24,,,0.016391778364777565,,,,0.017670506611466408,0.017031142488121986,0.017031142488121986,,human
LILRA3,,,0.02148372493684292,,0.017533766105771065,0.016500962898135185,0.017622407525777817,0.018285215366631746,0.01757808681577444,,human
MMP25,,,0.017062418162822723,,,,0.017521481961011887,0.017291950061917305,0.017291950061917305,,human
LILRB3,,,0.021968191489577293,,,,0.017063893377780914,0.019516042433679104,0.019516042433679104,,human
PCP2,,,0.022655341774225235,,,,0.016164077445864677,0.019409709610044956,0.019409709610044956,,human
MILR1,,,0.021202631294727325,,0.023052416741847992,,0.01602337509393692,0.020092807710170746,0.021202631294727325,,human
HIST1H2BE,,,0.01843913085758686,0.01755019649863243,,0.019676486030220985,0.015832053497433662,0.017874466720968485,0.017994663678109646,0.01755019649863243,human
ID1,,,0.018579332157969475,,,0.029532644897699356,0.015770824626088142,0.021294267227252323,0.018579332157969475,,human
DAPK2,,,0.030274538323283195,,,,0.01575731299817562,0.023015925660729408,0.023015925660729408,,human
CLEC4D,,,0.020969150587916374,,,,0.01574002578854561,0.01835458818823099,0.01835458818823099,,human
OLIG1,,,-0.022175544872879982,-0.023486677557229996,-0.023501042276620865,-0.01894163154065609,-0.03148612752556801,-0.02391820475459099,-0.023486677557229996,-0.023486677557229996,human
ZMAT4,,,0.030284874141216278,,,-0.025855962187051773,-0.029485808685421944,-0.008352298910419146,-0.025855962187051773,,human
PYHIN1,,,-0.018048914149403572,,,,-0.02727552130818367,-0.02266221772879362,-0.02266221772879362,,human
ELOVL4,,,-0.01804179884493351,,-0.01777518354356289,-0.021152988076210022,-0.025826767086982727,-0.020699184387922287,-0.019597393460571766,,human
PTGDS,,,-0.01641569845378399,-0.02304665744304657,-0.031804900616407394,-0.03198336809873581,-0.024760540574789047,-0.02560223303735256,-0.024760540574789047,-0.02304665744304657,human
CX3CR1,,,-0.020698143169283867,-0.016530290246009827,,-0.02946234866976738,-0.02394525334239006,-0.022659008856862783,-0.022321698255836964,-0.016530290246009827,human
MYO6,,,-0.01736162044107914,,,-0.016305135563015938,-0.023771964013576508,-0.01914624000589053,-0.01736162044107914,,human
ZFP37,,,-0.01688379980623722,,,,-0.020823953673243523,-0.01885387673974037,-0.01885387673974037,,human
ADRB2,,,-0.018526095896959305,,,,-0.020566603168845177,-0.01954634953290224,-0.01954634953290224,,human
BMPR1A,,,-0.01961338147521019,,-0.018222356215119362,-0.02129855751991272,-0.01988515630364418,-0.019754862878471613,-0.019749268889427185,,human
RBM24,,,0.01706770621240139,,,,-0.01965610682964325,-0.0012942003086209297,-0.0012942003086209297,,human
FLJ44896,,,-0.016146564856171608,,-0.016275456175208092,-0.025016779080033302,-0.019515501335263252,-0.019238575361669064,-0.017895478755235672,,human
EVA1C,,,-0.02146036922931671,,-0.027583910152316093,-0.025334807112812996,-0.019360162317752838,-0.02343481220304966,-0.023397588171064854,,human
ZNF683,,,-0.02005927637219429,-0.0205698199570179,,,-0.01847575604915619,-0.019701617459456127,-0.02005927637219429,-0.0205698199570179,human
ANKRD20A13P,,,-0.029881926253437996,-0.03275500610470772,,-0.018551992252469063,-0.018229952082037926,-0.024854719173163176,-0.02421695925295353,-0.03275500610470772,human
SLAMF7,,,-0.020104676485061646,,,,-0.016703089699149132,-0.01840388309210539,-0.01840388309210539,,human
ANKRD20A11P,,,-0.017202824354171753,,,,-0.016563447192311287,-0.01688313577324152,-0.01688313577324152,,human
DAPK1-IT1,,,-0.020123692229390144,-0.019031766802072525,0.04197697713971138,,,0.0009405060360829035,-0.019031766802072525,-0.019031766802072525,human
PDLIM1,,,0.020941849797964096,,0.032159194350242615,0.025108858942985535,,0.026069967697064083,0.025108858942985535,,human
TMEM200A,,,0.021074719727039337,,0.031709492206573486,,,0.026392105966806412,0.026392105966806412,,human
GP1BA,,,0.027160366997122765,,0.029771951958537102,,,0.028466159477829933,0.028466159477829933,,human
MMP1,,,0.03313868120312691,,0.028829412534832954,0.04919280856847763,,0.03705363410214583,0.03313868120312691,,human
MGLL,,,0.023427989333868027,,0.028760282322764397,0.01922040618956089,,0.02380289261539777,0.023427989333868027,,human
JUNB,,,0.01932751014828682,0.026874544098973274,0.028016820549964905,0.03237757459282875,,0.026649112347513437,0.02744568232446909,0.026874544098973274,human
ELOVL7,,,0.03145455941557884,0.029832467436790466,0.02795180305838585,0.01803337223827839,,0.026818050537258387,0.028892135247588158,0.029832467436790466,human
ASAP2,,,0.02272818051278591,0.02516135200858116,0.02790258079767227,,,0.025264037773013115,0.02516135200858116,0.02516135200858116,human
OSM,,,0.017332814633846283,0.035942330956459045,0.026831569150090218,0.01600402034819126,,0.024027683772146702,0.02208219189196825,0.035942330956459045,human
PBX1,,,0.018621021881699562,,0.025763139128684998,,,0.02219208050519228,0.02219208050519228,,human
LOC100507525,,,0.023013412952423096,,0.02493799477815628,,,0.023975703865289688,0.023975703865289688,,human
DUSP4,,,0.016572115942835808,0.02495957352221012,0.0247622262686491,,,0.022097971911231678,0.0247622262686491,0.02495957352221012,human
SDC4,,,0.018701041117310524,,0.024075277149677277,,,0.0213881591334939,0.0213881591334939,,human
PPBP,,,0.01799897849559784,,0.023852216079831123,,,0.02092559728771448,0.02092559728771448,,human
GNAZ,,,0.020218031480908394,,0.02340775355696678,0.018786421045660973,,0.02080406869451205,0.020218031480908394,,human
SYTL4,,,0.019101455807685852,,0.02338484860956669,,,0.02124315220862627,0.02124315220862627,,human
MBNL1-AS1,,,0.01961386390030384,,0.023157959803938866,0.01584944874048233,,0.01954042414824168,0.01961386390030384,,human
TSPAN33,,,0.0199392382055521,,0.022559933364391327,0.02124817483127117,,0.021249115467071533,0.02124817483127117,,human
ENDOD1,,,0.018360406160354614,,0.02174220234155655,,,0.02005130425095558,0.02005130425095558,,human
ARHGAP18,,,0.016406888142228127,,0.020304318517446518,,,0.018355603329837322,0.018355603329837322,,human
LY6G6F,,,0.023772340267896652,,0.020285774022340775,0.017730744555592537,,0.02059628628194332,0.020285774022340775,,human
ITGB5,,,0.016470540314912796,,0.020089685916900635,,,0.018280113115906715,0.018280113115906715,,human
BHLHE40,,,0.0187075212597847,0.020220059901475906,0.020039809867739677,0.028227245435118675,,0.02179865911602974,0.020129934884607792,0.020220059901475906,human
NAT8B,,,0.02268432267010212,0.023601476103067398,0.01991555280983448,,,0.022067117194334667,0.02268432267010212,0.023601476103067398,human
DUSP1,,,0.017757611349225044,0.0435141921043396,0.019278567284345627,0.04064284637570381,,0.03029830427840352,0.02996070683002472,0.0435141921043396,human
TMEM40,,,0.02489844709634781,0.01998998038470745,0.019233422353863716,,,0.021373949944972992,0.01998998038470745,0.01998998038470745,human
FNBP1L,,,0.019411612302064896,,0.018913833424448967,,,0.01916272286325693,0.01916272286325693,,human
CTTN,,,0.018122924491763115,,0.01781652495265007,,,0.017969724722206593,0.017969724722206593,,human
