gene_symbol,logfc_dz:771,logfc_dz:772,mean_logfc,median_logfc,common_experiment,organism
HLA-A,0.12991537153720856,0.061155639588832855,0.0955355055630207,0.0955355055630207,0.12991537153720856,human
ISG15,0.0874539464712143,0.07727710157632828,0.08236552402377129,0.08236552402377129,0.0874539464712143,human
IFI27,0.07354062795639038,0.03424301743507385,0.05389182269573212,0.05389182269573212,0.07354062795639038,human
HLA-C,0.062163546681404114,0.04542330279946327,0.05379342474043369,0.05379342474043369,0.062163546681404114,human
TNNI2,0.06158674135804176,0.014722856692969799,0.03815479902550578,0.03815479902550578,0.06158674135804176,human
HLA-B,0.05858992785215378,0.049143437296152115,0.053866682574152946,0.053866682574152946,0.05858992785215378,human
TXNIP,0.057488441467285156,0.019929807633161545,0.03870912455022335,0.03870912455022335,0.057488441467285156,human
ATP2A1,0.05659392103552818,0.01985151879489422,0.0382227199152112,0.0382227199152112,0.05659392103552818,human
IFITM3,0.05314130708575249,0.03980324789881706,0.046472277492284775,0.046472277492284775,0.05314130708575249,human
IFITM1,0.05055873468518257,0.039597418159246445,0.04507807642221451,0.04507807642221451,0.05055873468518257,human
TCAP,0.045867301523685455,0.020670223981142044,0.03326876275241375,0.03326876275241375,0.045867301523685455,human
CFL1,0.04574171081185341,0.02717350237071514,0.036457606591284275,0.036457606591284275,0.04574171081185341,human
HBA2,0.04233301058411598,,0.04233301058411598,0.04233301058411598,0.04233301058411598,human
TPM3,0.04217801243066788,,0.04217801243066788,0.04217801243066788,0.04217801243066788,human
B2M,0.0324135422706604,-0.01393144205212593,0.009241050109267235,0.009241050109267235,0.0324135422706604,human
EEF1A1,0.030620208010077477,0.021699203178286552,0.026159705594182014,0.026159705594182014,0.030620208010077477,human
ACTB,0.030501699075102806,0.016886401921510696,0.02369405049830675,0.02369405049830675,0.030501699075102806,human
CASQ1,0.03030753694474697,0.02010107971727848,0.025204308331012726,0.025204308331012726,0.03030753694474697,human
IFIT1,0.027998318895697594,0.03237961232662201,0.0301889656111598,0.0301889656111598,0.027998318895697594,human
IFI44L,0.024765530601143837,0.0225581806153059,0.02366185560822487,0.02366185560822487,0.024765530601143837,human
