gene_symbol,logfc_dz:709,logfc_dz:864,logfc_dz:865,mean_logfc,median_logfc,common_experiment,organism
DDIT4,0.02360682189464569,,-0.014435950666666031,0.00458543561398983,0.00458543561398983,,human
CCDC80,0.023252444341778755,,,0.023252444341778755,0.023252444341778755,,human
RPL13A,0.02304554171860218,0.04246840998530388,-0.01877007633447647,0.015581291789809862,0.02304554171860218,0.04246840998530388,human
SYBU,0.022990556433796883,,,0.022990556433796883,0.022990556433796883,,human
COL1A1,0.022839505225419998,0.0219364482909441,,0.02238797675818205,0.02238797675818205,0.0219364482909441,human
IRS2,0.022814225405454636,,,0.022814225405454636,0.022814225405454636,,human
RPS5,0.022706633433699608,0.05156981572508812,0.022376714274287224,0.032217721144358315,0.022706633433699608,0.05156981572508812,human
RPL29,0.022624054923653603,,-0.020157482475042343,0.0012332862243056297,0.0012332862243056297,,human
RAP1B,0.0225380826741457,0.045173581689596176,,0.03385583218187094,0.03385583218187094,0.045173581689596176,human
YWHAG,0.022454801946878433,,,0.022454801946878433,0.022454801946878433,,human
DDIT3,0.022453518584370613,,,0.022453518584370613,0.022453518584370613,,human
TUBA1B,0.0224488265812397,0.051061999052762985,-0.03259411081671715,0.013638904939095179,0.0224488265812397,0.051061999052762985,human
WNT5A,0.022175082936882973,-0.021481571719050407,,0.00034675560891628265,0.00034675560891628265,-0.021481571719050407,human
SLC25A5,0.02182076685130596,,0.034830089658498764,0.028325428254902363,0.028325428254902363,,human
RALA,0.021741682663559914,,,0.021741682663559914,0.021741682663559914,,human
SPCS2P4,0.021708259359002113,,,0.021708259359002113,0.021708259359002113,,human
MAPK6,0.02136071026325226,,,0.02136071026325226,0.02136071026325226,,human
FNDC1,0.021167144179344177,,,0.021167144179344177,0.021167144179344177,,human
GGCT,0.021132223308086395,0.03843884915113449,,0.029785536229610443,0.029785536229610443,0.03843884915113449,human
GPX8,0.02108880877494812,,,0.02108880877494812,0.02108880877494812,,human
HMOX1,0.021023927256464958,,0.025558913126587868,0.023291420191526413,0.023291420191526413,,human
HNRNPK,0.021004116162657738,,0.022868098691105843,0.02193610742688179,0.02193610742688179,,human
LAPTM4A,0.020957069471478462,-0.013597279787063599,-0.020419834181666374,-0.0043533481657505035,-0.013597279787063599,-0.013597279787063599,human
MMADHC,0.02080218866467476,,,0.02080218866467476,0.02080218866467476,,human
EEF1A1P9,0.020498091354966164,0.01531195268034935,0.02170344814658165,0.01917116406063239,0.020498091354966164,0.01531195268034935,human
C6orf48,0.020463328808546066,0.020976804196834564,-0.02139214053750038,0.006682664155960083,0.020463328808546066,0.020976804196834564,human
MT1HL1,0.020454715937376022,,-0.026581212878227234,-0.0030632484704256058,-0.0030632484704256058,,human
PTGES3,0.020243944600224495,0.014166015200316906,0.02442435920238495,0.019611439667642117,0.020243944600224495,0.014166015200316906,human
CNIH1,0.020066795870661736,,,0.020066795870661736,0.020066795870661736,,human
FTH1P5,0.019848911091685295,,,0.019848911091685295,0.019848911091685295,,human
RPS8,0.019528865814208984,0.03182113543152809,,0.025675000622868538,0.025675000622868538,0.03182113543152809,human
COL12A1,0.019334236159920692,,,0.019334236159920692,0.019334236159920692,,human
RPS25,0.019179092720150948,0.021588211879134178,-0.0224799532443285,0.006095783784985542,0.019179092720150948,0.021588211879134178,human
SNHG16,0.01913878694176674,,,0.01913878694176674,0.01913878694176674,,human
SEP15,0.019044898450374603,,,0.019044898450374603,0.019044898450374603,,human
PPIC,0.018905237317085266,0.03772566094994545,,0.028315449133515358,0.028315449133515358,0.03772566094994545,human
FTH1,0.01877177134156227,-0.04639597609639168,0.02092779614031315,-0.0022321362048387527,0.01877177134156227,-0.04639597609639168,human
TUBB,0.018662650138139725,,-0.07146681845188141,-0.026402084156870842,-0.026402084156870842,,human
PRDX5,0.018574519082903862,,,0.018574519082903862,0.018574519082903862,,human
ELTD1,0.01851453073322773,,,0.01851453073322773,0.01851453073322773,,human
MFSD1,0.01848556660115719,,,0.01848556660115719,0.01848556660115719,,human
ITGBL1,0.018484828993678093,0.01378045417368412,,0.016132641583681107,0.016132641583681107,0.01378045417368412,human
EEF1A1,0.018434882164001465,,-0.023821456357836723,-0.0026932870969176292,-0.0026932870969176292,,human
MN1,0.01836915872991085,0.031063655391335487,,0.02471640706062317,0.02471640706062317,0.031063655391335487,human
SUMO2,0.018355583772063255,,,0.018355583772063255,0.018355583772063255,,human
UQCRH,0.01823693886399269,0.018981078639626503,,0.018609008751809597,0.018609008751809597,0.018981078639626503,human
HIST1H4C,0.018065355718135834,0.018293039873242378,-0.0468793623149395,-0.003506988907853762,0.018065355718135834,0.018293039873242378,human
RPL11,0.017969844862818718,0.044494666159152985,-0.033323004841804504,0.009713835393389067,0.017969844862818718,0.044494666159152985,human
NME1,0.017937209457159042,0.022788334637880325,0.01580529659986496,0.01884361356496811,0.017937209457159042,0.022788334637880325,human
HAPLN1,0.0177505761384964,0.01880790665745735,,0.018279241397976875,0.018279241397976875,0.01880790665745735,human
C14orf166,0.017730796709656715,0.028366852551698685,,0.0230488246306777,0.0230488246306777,0.028366852551698685,human
KDELR2,0.017673766240477562,0.02658483386039734,,0.02212930005043745,0.02212930005043745,0.02658483386039734,human
TMED2,0.017661020159721375,,,0.017661020159721375,0.017661020159721375,,human
MRPL3,0.017598722130060196,0.02518443390727043,,0.021391578018665314,0.021391578018665314,0.02518443390727043,human
RPL18AP3,0.017571138218045235,0.011996053159236908,,0.014783595688641071,0.014783595688641071,0.011996053159236908,human
PSAP,0.0174929890781641,-0.012846449390053749,,0.0023232698440551758,0.0023232698440551758,-0.012846449390053749,human
PHB2,0.017483294010162354,,0.017340656369924545,0.01741197519004345,0.01741197519004345,,human
