gene_symbol,logfc_dz:770,logfc_dz:573,logfc_dz:544,logfc_dz:302,logfc_dz:107,logfc_dz:461,logfc_dz:572,logfc_dz:570,logfc_dz:546,logfc_dz:181,mean_logfc,median_logfc,common_experiment,organism
SYS1-DBNDD2,0.04218585789203644,-0.05830956622958183,0.029176117852330208,,-0.019032694399356842,,,,,,-0.0014950712211430073,0.005071711726486683,0.029176117852330208,human
MARCKSL1,0.040444307029247284,,0.027728168293833733,,0.020723611116409302,,,-0.024819474667310715,,,0.0160191529430449,0.024225889705121517,0.027728168293833733,human
EVI2A,0.03928648680448532,-0.02367187663912773,0.032400280237197876,,,,0.03744311258196831,,0.021766850724816322,,0.02144497074186802,0.032400280237197876,0.032400280237197876,human
NRSN1,0.0383792519569397,,0.03798559308052063,,,,,,,,0.038182422518730164,0.038182422518730164,0.03798559308052063,human
PTTG1IP,0.03811781853437424,,0.023567939177155495,0.02369186468422413,,,0.03520585596561432,,,,0.030145869590342045,0.029448860324919224,0.023567939177155495,human
GPI,0.03781700134277344,-0.017830001190304756,,,,0.045683830976486206,,,,,0.021890277042984962,0.03781700134277344,,human
FAM213B,0.03699971362948418,,0.02473980188369751,,,,,,,,0.030869757756590843,0.030869757756590843,0.02473980188369751,human
FLRT1,0.03679515793919563,,0.029463903978466988,,,,,,,,0.03312953095883131,0.03312953095883131,0.029463903978466988,human
SLC9A3R1,0.03654435649514198,,0.029711909592151642,,,,0.01286289095878601,-0.014376620762050152,,,0.01618563407100737,0.021287400275468826,0.029711909592151642,human
RASAL3,0.03613497316837311,,0.025410667061805725,,,,,,,,0.030772820115089417,0.030772820115089417,0.025410667061805725,human
CHADL,0.03577379509806633,,0.03210875019431114,,,,,,,,0.033941272646188736,0.033941272646188736,0.03210875019431114,human
PTN,0.035468291491270065,,0.031147535890340805,,,,,,,,0.033307913690805435,0.033307913690805435,0.031147535890340805,human
LYL1,0.03525080159306526,,0.029000168666243553,,,,,,,,0.03212548512965441,0.03212548512965441,0.029000168666243553,human
TMEM169,0.035227593034505844,,0.02361580729484558,,,,,,,,0.029421700164675713,0.029421700164675713,0.02361580729484558,human
UTP14A,0.03514328598976135,,0.03508042171597481,,,,,,,,0.03511185385286808,0.03511185385286808,0.03508042171597481,human
LOC100131607,0.03493664786219597,,0.01764761097729206,,,,,,,,0.026292129419744015,0.026292129419744015,0.01764761097729206,human
SOX2-OT,0.03466139733791351,,0.05965437740087509,,,,,,,,0.0471578873693943,0.0471578873693943,0.05965437740087509,human
APLP1,0.03435836359858513,-0.033580441027879715,0.01975642703473568,0.016996324062347412,-0.022997859865427017,-0.09667833894491196,,,,,-0.013690920857091745,-0.0030007679015398026,0.01975642703473568,human
SLC31A2,0.034224748611450195,,0.03252018615603447,,,,-0.014128838665783405,-0.02058359421789646,,,0.0080081254709512,0.009195673745125532,0.03252018615603447,human
IL34,0.0341537781059742,,0.02648111619055271,,,,,,,,0.030317447148263454,0.030317447148263454,0.02648111619055271,human
TUBB4A,0.03392421454191208,-0.049832556396722794,0.020853711292147636,-0.0475042462348938,,-0.09471002221107483,,,,,-0.027453779801726343,-0.0475042462348938,0.020853711292147636,human
POLR2I,0.03367955610156059,,,,,,,,-0.020397646352648735,,0.006640954874455929,0.006640954874455929,,human
UCP2,0.03358433023095131,,0.02699284441769123,,,,,-0.019270000979304314,,,0.01376905788977941,0.02699284441769123,0.02699284441769123,human
KHDRBS2,0.03345315903425217,,0.03355047479271889,,,,,,,,0.03350181691348553,0.03350181691348553,0.03355047479271889,human
SGK1,0.0334298238158226,,0.025766367092728615,0.017133304849267006,,,-0.029041888192296028,-0.05362643674015999,,,-0.0012677658349275589,0.017133304849267006,0.025766367092728615,human
SPCS1,0.03333741053938866,,0.017380479723215103,,,,,-0.03198184445500374,,0.02608325704932213,0.011204825714230537,0.021731868386268616,0.017380479723215103,human
HHATL,0.03296239674091339,,0.027186717838048935,,,,,,-0.023665040731430054,,0.012161357949177424,0.027186717838048935,0.027186717838048935,human
NARS,0.032839223742485046,0.035342078655958176,,-0.013996485620737076,,-0.027537716552615166,,-0.01603916473686695,,-0.011603862047195435,-0.0001659877598285675,-0.012800173833966255,,human
LARP6,0.03282906115055084,,,,-0.01755363494157791,,,,,,0.0076377131044864655,0.0076377131044864655,,human
LOC286161,0.032674677670001984,,0.03140672296285629,,,,,,,,0.03204070031642914,0.03204070031642914,0.03140672296285629,human
ECSIT,0.0324297696352005,,,,,,,,,,0.0324297696352005,0.0324297696352005,,human
ZNF835,0.032291289418935776,,0.023924950510263443,,,,,,,,0.02810811996459961,0.02810811996459961,0.023924950510263443,human
PTP4A2,0.03159213811159134,,0.03978210315108299,,-0.016636883839964867,,-0.011743255890905857,,,0.02050965279340744,0.01270075086504221,0.02050965279340744,0.03978210315108299,human
MLF2,0.03151911124587059,-0.03599731996655464,0.02559041418135166,-0.014086881652474403,0.016421504318714142,,,,,,0.00468936562538147,0.016421504318714142,0.02559041418135166,human
ENDOD1,0.031441960483789444,,0.027308538556098938,,,,,,,,0.02937524951994419,0.02937524951994419,0.027308538556098938,human
CA2,0.031302932649850845,-0.021247608587145805,0.0278303399682045,-0.019981907680630684,-0.027323169633746147,,,,,,-0.0018838826566934586,-0.019981907680630684,0.0278303399682045,human
RGPD6,0.03098246455192566,,0.03384653851389885,-0.02138972468674183,0.018652746453881264,,,,,,0.015523006208240986,0.02481760550290346,0.03384653851389885,human
CHRM1,0.030195752158761024,,0.02388710528612137,,,,,,,,0.027041428722441196,0.027041428722441196,0.02388710528612137,human
HSPA2,0.030150698497891426,,0.03035750426352024,0.014442209154367447,-0.031037701293826103,,,,,,0.010978177655488253,0.022296453826129436,0.03035750426352024,human
UBA52,0.030139632523059845,,,0.03614591807126999,,,0.016478970646858215,-0.013281422667205334,0.02358870767056942,0.04653216525912285,0.02326732858394583,0.026864170096814632,,human
HTRA1,0.03013605810701847,,0.022189322859048843,0.020567510277032852,,0.046371929347515106,,,,,0.029816205147653818,0.026162690483033657,0.022189322859048843,human
CHSY1,0.03004348650574684,,0.023708973079919815,,,,-0.052855655550956726,-0.04423639178276062,,,-0.010834896937012672,-0.010263709351420403,0.023708973079919815,human
RAB2B,0.03001561015844345,,0.018906157463788986,,,,,,,,0.02446088381111622,0.02446088381111622,0.018906157463788986,human
C2orf80,0.02980682998895645,,0.038251519203186035,,,,,,,,0.03402917459607124,0.03402917459607124,0.038251519203186035,human
LOC100132147,0.029723625630140305,,0.020465323701500893,,,,,,,,0.0250944746658206,0.0250944746658206,0.020465323701500893,human
DPF2,0.029652884230017662,,,,,,,,,,0.029652884230017662,0.029652884230017662,,human
GPC2,0.0296169426292181,,0.021580474451184273,,,,,,,,0.025598708540201187,0.025598708540201187,0.021580474451184273,human
CLCF1,0.02960517257452011,,0.022987820208072662,,,,,,,,0.026296496391296387,0.026296496391296387,0.022987820208072662,human
PTPRZ1,0.029435178264975548,,0.03538412228226662,-0.01875251717865467,,,,,,,0.015355594456195831,0.029435178264975548,0.03538412228226662,human
MRPL53,0.029330089688301086,,0.020041853189468384,,,,,,,0.015309709124267101,0.021560550667345524,0.020041853189468384,0.020041853189468384,human
SEC11A,0.028936034068465233,,0.029167702421545982,,,,,,,,0.029051868245005608,0.029051868245005608,0.029167702421545982,human
COA3,0.02890317142009735,,0.021783994510769844,,-0.015842443332076073,,,,-0.034886956214904785,,-1.055840402841568e-05,0.0029707755893468857,0.021783994510769844,human
IGFLR1,0.02883049286901951,,0.030497349798679352,,,,,,,,0.02966392133384943,0.02966392133384943,0.030497349798679352,human
TMEM258,0.028643639758229256,,,,,,-0.02130778878927231,-0.019330691546201706,,0.05896613746881485,0.011742824222892523,0.004656474106013775,,human
TTI1,0.028597325086593628,,0.02187645062804222,,,,,,,,0.025236887857317924,0.025236887857317924,0.02187645062804222,human
CABLES2,0.028573540970683098,,,,,,,,,,0.028573540970683098,0.028573540970683098,,human
CERS1,0.028409363701939583,0.030161907896399498,,,-0.030176354572176933,,,,,,0.009464972342054049,0.028409363701939583,,human
PTMA,0.028353972360491753,0.02015124075114727,0.02561778761446476,,-0.01651848666369915,,,0.020336365327239037,,-0.017995363101363182,0.009990919381380081,0.020243803039193153,0.02561778761446476,human
TAX1BP3,0.027738720178604126,,,,,,,-0.020068960264325142,,,0.003834879957139492,0.003834879957139492,,human
PGM1,0.02772046998143196,,,,,,,,,,0.02772046998143196,0.02772046998143196,,human
LYPLA2P1,0.027697160840034485,,0.017253946512937546,,,,,,,,0.022475553676486015,0.022475553676486015,0.017253946512937546,human
LHPP,0.027580006048083305,,0.020648280158638954,,,,,,,,0.02411414310336113,0.02411414310336113,0.020648280158638954,human
CUTA,0.02750498801469803,0.021092237904667854,,0.024718869477510452,,,,,,0.01089266873896122,0.02105219103395939,0.022905553691089153,,human
SLAIN1,0.027446553111076355,,0.020572707056999207,,,,,,,,0.02400963008403778,0.02400963008403778,0.020572707056999207,human
ZHX2,0.027404144406318665,,0.01883673295378685,,,,,,,,0.023120438680052757,0.023120438680052757,0.01883673295378685,human
PARD6A,0.027363041415810585,,,,,,,,,,0.027363041415810585,0.027363041415810585,,human
PIP4K2A,0.02721405401825905,,0.02297443337738514,,,,,,,,0.025094243697822094,0.025094243697822094,0.02297443337738514,human
CFH,0.027162427082657814,,0.03153611347079277,,,,,,,,0.029349270276725292,0.029349270276725292,0.03153611347079277,human
APTR,0.02688831090927124,,0.024542132392525673,,,,,,,,0.025715221650898457,0.025715221650898457,0.024542132392525673,human
NOP14,0.026535650715231895,,,,,,,,,,0.026535650715231895,0.026535650715231895,,human
CYP27A1,0.026467610150575638,,0.01935836300253868,,,,,,,,0.02291298657655716,0.02291298657655716,0.01935836300253868,human
SQRDL,0.02639027126133442,,0.03241467475891113,,,,0.025518298149108887,,-0.018881341442465782,,0.016360475681722164,0.025954284705221653,0.03241467475891113,human
NDRG1,0.026375874876976013,0.017919721081852913,0.02255014330148697,,-0.02426765486598015,0.015549778938293457,,,,,0.01162557266652584,0.017919721081852913,0.02255014330148697,human
OLIG1,0.026266079396009445,,,,,,,,,,0.026266079396009445,0.026266079396009445,,human
B4GALT7,0.026100849732756615,,0.01748453825712204,,,,,,,,0.021792693994939327,0.021792693994939327,0.01748453825712204,human
IFI27L2,0.026085494086146355,,0.018843770027160645,,,,,,,,0.0224646320566535,0.0224646320566535,0.018843770027160645,human
HINT2,0.026077929884195328,,0.018276778981089592,,,,,,,,0.02217735443264246,0.02217735443264246,0.018276778981089592,human
HMGN3,0.025865737348794937,-0.01777665875852108,0.037804607301950455,-0.02392779104411602,0.017573092132806778,,-0.01727902516722679,,,0.02756354585289955,0.00711764395236969,0.017573092132806778,0.037804607301950455,human
TMEM235,0.025623880326747894,,0.021490955725312233,,,,,,,,0.023557418026030064,0.023557418026030064,0.021490955725312233,human
GAPDH,0.025623345747590065,0.0733027309179306,,,0.119847372174263,,0.07741456478834152,,,,0.0740470034070313,0.07535864785313606,,human
DERA,0.025515075773000717,,0.020418619737029076,,,,,,,,0.022966847755014896,0.022966847755014896,0.020418619737029076,human
PIP5K1C,0.025393975898623466,-0.022891804575920105,,,,-0.030977502465248108,,,,,-0.009491777047514915,-0.022891804575920105,,human
INTS5,0.025328999385237694,,0.01815192401409149,,,,,,,,0.021740461699664593,0.021740461699664593,0.01815192401409149,human
SECISBP2L,0.02522287517786026,-0.020925244316458702,0.0497046560049057,-0.019838660955429077,,,,,,,0.008540906477719545,0.0026921071112155914,0.0497046560049057,human
METTL25,0.025148499757051468,,0.019208185374736786,,,,,,,,0.022178342565894127,0.022178342565894127,0.019208185374736786,human
PCDH12,0.02514483965933323,,0.020395824685692787,,,,,,,,0.022770332172513008,0.022770332172513008,0.020395824685692787,human
ZCCHC24,0.02510988712310791,,,,,-0.023415012285113335,,,,,0.0008474374189972878,0.0008474374189972878,,human
NIPBL,0.02501186728477478,,0.029242511838674545,,,,,,,,0.027127189561724663,0.027127189561724663,0.029242511838674545,human
FAM107B,0.02483203448355198,,0.02539166808128357,,,,-0.018199576064944267,-0.012794407084584236,,,0.004807429853826761,0.0060188136994838715,0.02539166808128357,human
CEBPZ,0.024682780727744102,,0.027707204222679138,,,,,,,,0.02619499247521162,0.02619499247521162,0.027707204222679138,human
ALDOA,0.024480512365698814,0.03287208452820778,,0.015676653012633324,-0.055137112736701965,0.08234656602144241,0.016073642298579216,-0.014688698574900627,,,0.014517663844994136,0.016073642298579216,,human
MRPS18A,0.024469083175063133,,,,,,,,,,0.024469083175063133,0.024469083175063133,,human
ST5,0.02434767782688141,,0.022506386041641235,,,,,,,,0.023427031934261322,0.023427031934261322,0.022506386041641235,human
CLDN11,0.024299774318933487,,0.01804104633629322,,,,,,,,0.021170410327613354,0.021170410327613354,0.01804104633629322,human
BBS2,0.024116508662700653,,0.027854615822434425,,,,,,,,0.02598556224256754,0.02598556224256754,0.027854615822434425,human
TIGD1,0.02409297414124012,,0.029731150716543198,,,,,,,,0.02691206242889166,0.02691206242889166,0.029731150716543198,human
RASAL1,0.02399456314742565,,0.017850877717137337,,,,,,,,0.020922720432281494,0.020922720432281494,0.017850877717137337,human
EDF1,0.02393462508916855,,,,,,,,,,0.02393462508916855,0.02393462508916855,,human
NSDHL,0.023903777822852135,,,,,,,,,,0.023903777822852135,0.023903777822852135,,human
SKA2,0.023696543648838997,,0.024147851392626762,,,,,,,,0.02392219752073288,0.02392219752073288,0.024147851392626762,human
CRTC3,0.023691607639193535,,,,,,,,,,0.023691607639193535,0.023691607639193535,,human
GPR19,0.023644477128982544,,0.027553092688322067,,,,,,,,0.025598784908652306,0.025598784908652306,0.027553092688322067,human
GPM6B,0.023640161380171776,,,-0.018952874466776848,-0.021162426099181175,0.018390720710158348,,,,,0.0004788953810930252,-0.0002810768783092499,,human
ATP5I,0.023470833897590637,-0.02000165544450283,,,,-0.05136562138795853,,,,,-0.01596548097829024,-0.02000165544450283,,human
MPZ,0.023422416299581528,,,,,,,,,,0.023422416299581528,0.023422416299581528,,human
SHISA4,0.023321429267525673,,0.01850019209086895,,,,,,,,0.02091081067919731,0.02091081067919731,0.01850019209086895,human
TSG101,0.02319764904677868,,,,,,,-0.019717872142791748,,,0.0017398884519934654,0.0017398884519934654,,human
ERMN,0.023185914382338524,,0.01799667999148369,,,,,,,,0.020591297186911106,0.020591297186911106,0.01799667999148369,human
MUC3B,0.02312173880636692,,0.01911553367972374,,,,,,,,0.02111863624304533,0.02111863624304533,0.01911553367972374,human
SMAGP,0.023053497076034546,,,,,,,,,,0.023053497076034546,0.023053497076034546,,human
EFHD1,0.02303103730082512,,0.01826043613255024,,-0.02285005711019039,,,,,,0.006147138774394989,0.01826043613255024,0.01826043613255024,human
TF,0.02289990894496441,,0.018789052963256836,,,-0.02885165438055992,,,,,0.004279102509220441,0.018789052963256836,0.018789052963256836,human
SUN2,0.02288748137652874,,,,,,,,,,0.02288748137652874,0.02288748137652874,,human
RPS11,0.022883743047714233,,,0.072518490254879,,0.07657594233751297,0.05283351615071297,,,-0.011691178195178509,0.04262410271912813,0.05283351615071297,,human
FBXO6,0.022747499868273735,,0.01706359162926674,,,,,,,,0.019905545748770237,0.019905545748770237,0.01706359162926674,human
LTA4H,0.022710328921675682,,,,,,-0.02243732288479805,0.06520835310220718,,0.0135798966512084,0.019765313947573304,0.01814511278644204,,human
PAM,0.022661510854959488,,0.02465575747191906,,,-0.01746525801718235,-0.012301857583224773,,,,0.004387538181617856,0.005179826635867357,0.02465575747191906,human
RAP1B,0.02250956930220127,,0.026111658662557602,,,,-0.05472446605563164,,,-0.01047461573034525,-0.0041444634553045034,0.006017476785928011,0.026111658662557602,human
LOC100289361,0.02228088490664959,,,,,,,,,,0.02228088490664959,0.02228088490664959,,human
TMEM33,0.02216358855366707,,,,,,,,,,0.02216358855366707,0.02216358855366707,,human
PPP1CC,0.022150134667754173,,0.022598551586270332,,-0.014253244735300541,,0.013781417161226273,,,0.02628861926496029,0.014113095588982105,0.022150134667754173,0.022598551586270332,human
TMEM263,0.02214256301522255,,0.02043234370648861,,,,,,,,0.02128745336085558,0.02128745336085558,0.02043234370648861,human
C12orf43,0.02204582840204239,,0.01796571910381317,,,,,,,,0.02000577375292778,0.02000577375292778,0.01796571910381317,human
ELOF1,0.02202792651951313,,,,,,,,,,0.02202792651951313,0.02202792651951313,,human
FBXO11,0.02198062278330326,,0.025152141228318214,,,,,,,,0.023566382005810738,0.023566382005810738,0.025152141228318214,human
NOL8,0.02194853127002716,,0.020513849332928658,,,,,,,,0.02123119030147791,0.02123119030147791,0.020513849332928658,human
TNFRSF12A,0.02189430594444275,,,,,,,,0.02345101162791252,,0.022672658786177635,0.022672658786177635,,human
MIF-AS1,0.021864091977477074,,,,,,,,,,0.021864091977477074,0.021864091977477074,,human
DSTNP2,0.021791500970721245,,0.022192995995283127,,,,,,,,0.021992248483002186,0.021992248483002186,0.022192995995283127,human
ZNF286B,0.021762967109680176,,0.037745822221040726,,,,,,,,0.02975439466536045,0.02975439466536045,0.037745822221040726,human
KAT7,0.021755073219537735,,0.021140610799193382,,,,,,,,0.02144784200936556,0.02144784200936556,0.021140610799193382,human
RHOU,0.02171700820326805,,0.01768144965171814,,,,,,,,0.019699228927493095,0.019699228927493095,0.01768144965171814,human
EFS,0.021686216816306114,,0.020784398540854454,,,,,,,,0.021235307678580284,0.021235307678580284,0.020784398540854454,human
RND1,0.021649319678544998,,0.02822347730398178,,,,,,,,0.02493639849126339,0.02493639849126339,0.02822347730398178,human
ATP1B1,0.021572625264525414,-0.04697215557098389,,-0.09451566636562347,0.032520826905965805,-0.06257200241088867,,,,-0.01469007134437561,-0.027442740586896736,-0.03083111345767975,,human
KRT32,0.021559514105319977,,,,,,,,,,0.021559514105319977,0.021559514105319977,,human
ZNF638,0.0215042382478714,,,,,,,,,,0.0215042382478714,0.0215042382478714,,human
NQO2,0.021497389301657677,,,,,,,,,,0.021497389301657677,0.021497389301657677,,human
CPTP,0.021488817408680916,,,,,,,,0.021626949310302734,,0.021557883359491825,0.021557883359491825,,human
CFAP20,0.021451544016599655,,,,,,,,,,0.021451544016599655,0.021451544016599655,,human
TBCB,0.02137588895857334,,,,,,,,,,0.02137588895857334,0.02137588895857334,,human
S100B,0.021353047341108322,,0.020260127261281013,0.023797815665602684,,,,,,,0.021803663422664005,0.021353047341108322,0.020260127261281013,human
CYMP,0.021069714799523354,,0.020085353404283524,,,,,,,,0.02057753410190344,0.02057753410190344,0.020085353404283524,human
SAP30L-AS1,0.021051796153187752,,,,,,,,,,0.021051796153187752,0.021051796153187752,,human
HOXC11,0.020994171500205994,,0.020750215277075768,,,,,,,,0.02087219338864088,0.02087219338864088,0.020750215277075768,human
ALCAM,0.020913518965244293,,,,,,,,,,0.020913518965244293,0.020913518965244293,,human
BLM,0.02089591696858406,,,,,,,,,,0.02089591696858406,0.02089591696858406,,human
TSPAN31,0.02074655517935753,,,,,,,,,,0.02074655517935753,0.02074655517935753,,human
WDR3,0.020699938759207726,,,,,,,,,,0.020699938759207726,0.020699938759207726,,human
SMIM5,0.02066085673868656,,,,,,,,,,0.02066085673868656,0.02066085673868656,,human
CDKN1B,0.020535556599497795,-0.021883687004446983,0.020930612459778786,-0.019957326352596283,,,0.02071540616452694,,,0.01460884977132082,0.005824901939680179,0.017572203185409307,0.020930612459778786,human
GPIHBP1,0.020479433238506317,,0.018865980207920074,,,,,,,,0.019672706723213196,0.019672706723213196,0.018865980207920074,human
TESK1,0.020471420139074326,,,,,,,,,,0.020471420139074326,0.020471420139074326,,human
KLHL21,0.020462514832615852,,,,,,,,,,0.020462514832615852,0.020462514832615852,,human
LOC389765,0.020378729328513145,,0.03944014385342598,,,,,,,,0.029909436590969563,0.029909436590969563,0.03944014385342598,human
GSTM3,0.020352786406874657,,,,,,,,,,0.020352786406874657,0.020352786406874657,,human
TMEM99,0.020297886803746223,,,,,,,,,,0.020297886803746223,0.020297886803746223,,human
CRTAC1,0.020274583250284195,,,,,,,,,,0.020274583250284195,0.020274583250284195,,human
HSD17B10,0.02025970257818699,,,,,,,,,0.012668488547205925,0.016464095562696457,0.016464095562696457,,human
LAMP2,0.020251648500561714,-0.015396286733448505,,,,,0.014311610721051693,-0.019356805831193924,,,-4.7458335757255554e-05,-0.0005423380061984062,,human
DEGS1,0.02020333707332611,,,,,,,,,,0.02020333707332611,0.02020333707332611,,human
ATG101,0.020191406831145287,,0.021266158670186996,,,,,,,,0.02072878275066614,0.02072878275066614,0.021266158670186996,human
HEPACAM,0.020171871408820152,,,,,,,,0.021558048203587532,,0.020864959806203842,0.020864959806203842,,human
SEMA4D,0.02016148902475834,,,,,,,,,,0.02016148902475834,0.02016148902475834,,human
FUT5,0.020127106457948685,,0.018379919230937958,,,,,,,,0.01925351284444332,0.01925351284444332,0.018379919230937958,human
HDDC3,0.020125139504671097,,,,,,,,,,0.020125139504671097,0.020125139504671097,,human
AEN,0.020123230293393135,,0.017586778849363327,,,,,,,,0.01885500457137823,0.01885500457137823,0.017586778849363327,human
DAAM2,0.0200832299888134,,,,,,,,,,0.0200832299888134,0.0200832299888134,,human
NOP56,0.020036116242408752,,,,,,,,,,0.020036116242408752,0.020036116242408752,,human
CLDND1,0.02003374509513378,-0.02729298546910286,,-0.014499539509415627,-0.020798884332180023,,,,,,-0.010639416053891182,-0.017649211920797825,,human
ANKRD34A,0.019992686808109283,,,,,,,,,,0.019992686808109283,0.019992686808109283,,human
ITGAE,0.01997721940279007,,,,,,,,,,0.01997721940279007,0.01997721940279007,,human
CCDC84,0.01996525563299656,,0.02925015054643154,,,,,,,,0.02460770308971405,0.02460770308971405,0.02925015054643154,human
RPL19,0.01993982121348381,0.05160541087388992,,0.0667261853814125,0.11189309507608414,0.0382373109459877,,-0.08716954290866852,,,0.03353871343036493,0.04492136090993881,,human
NDUFA3,0.019883641973137856,0.04291476681828499,,0.017857933416962624,,,,-0.0153645109385252,,0.015560404397547245,0.0161704471334815,0.017857933416962624,,human
OR7E87P,0.01987471804022789,,,,,,,,,,0.01987471804022789,0.01987471804022789,,human
SNRPD2,0.019853128120303154,,,,,0.014513684436678886,,,,0.06782209128141403,0.034062967946132026,0.019853128120303154,,human
NTPCR,0.019743196666240692,,0.022243011742830276,,,,,,,,0.020993104204535484,0.020993104204535484,0.022243011742830276,human
ATP5B,0.019728217273950577,0.02895580418407917,,,-0.017248159274458885,,,-0.018394483253359795,,-0.012106919661164284,0.0001868918538093567,-0.012106919661164284,,human
INPP5J,0.01967947743833065,,,,,,,,,,0.01967947743833065,0.01967947743833065,,human
DYNC1I2,0.0196766946464777,-0.015989774838089943,,,,,,,,0.010436708107590675,0.00470787597199281,0.010436708107590675,,human
CPSF3,0.019655583426356316,,0.031928300857543945,,,,,,,,0.02579194214195013,0.02579194214195013,0.031928300857543945,human
LOC100509359,0.019579395651817322,,0.026227422058582306,,,,,,,,0.022903408855199814,0.022903408855199814,0.026227422058582306,human
