gene_symbol,logfc_dz:773,logfc_dz:267,logfc_dz:137,mean_logfc,median_logfc,common_experiment,organism
MSN,0.01670932024717331,-0.03948947787284851,-0.008825717493891716,-0.010535291706522306,-0.008825717493891716,-0.03948947787284851,human
AARS,0.016410119831562042,,,0.016410119831562042,0.016410119831562042,,human
HSP90B1,0.016391383484005928,,,0.016391383484005928,0.016391383484005928,,human
IRF1,0.01634051278233528,,,0.01634051278233528,0.01634051278233528,,human
UBE2Z,0.01633266545832157,0.010864006355404854,,0.013598335906863213,0.013598335906863213,0.010864006355404854,human
EDF1,0.016285914927721024,,-0.010927603580057621,0.0026791556738317013,0.0026791556738317013,,human
SH3BGRL3,0.016274476423859596,0.01120744738727808,,0.013740961905568838,0.013740961905568838,0.01120744738727808,human
XRCC5,0.01621878519654274,,,0.01621878519654274,0.01621878519654274,,human
PABPC3,0.016169019043445587,-0.09348159283399582,-0.03597520664334297,-0.0377625934779644,-0.03597520664334297,-0.09348159283399582,human
LHFPL2,0.016127852723002434,,,0.016127852723002434,0.016127852723002434,,human
ISCU,0.01607278734445572,,,0.01607278734445572,0.01607278734445572,,human
XYLT1,0.016052454710006714,0.01332982536405325,,0.014691140037029982,0.014691140037029982,0.01332982536405325,human
RPL35,0.01597503386437893,-0.03997031971812248,0.021852858364582062,-0.0007141424963871638,0.01597503386437893,-0.03997031971812248,human
DCP2,0.015941988676786423,0.015213239938020706,,0.015577614307403564,0.015577614307403564,0.015213239938020706,human
CCT4,0.015799012035131454,,-0.016234274953603745,-0.00021763145923614502,-0.00021763145923614502,,human
RPS27A,0.0157734677195549,-0.07248197495937347,0.05770387127995491,0.0003317880133787791,0.0157734677195549,-0.07248197495937347,human
SLC25A3,0.015610461123287678,0.0305059552192688,-0.03307439014315605,0.004347342066466808,0.015610461123287678,0.0305059552192688,human
ASNS,0.01559531781822443,,-0.009732788428664207,0.0029312646947801113,0.0029312646947801113,,human
PIKFYVE,0.01559500303119421,0.016178343445062637,,0.015886673238128424,0.015886673238128424,0.016178343445062637,human
HNRNPH1,0.015585360117256641,,,0.015585360117256641,0.015585360117256641,,human
SEC61G,0.01549334917217493,,,0.01549334917217493,0.01549334917217493,,human
RPL22,0.015392107889056206,-0.012445183470845222,0.04048139229416847,0.014476105570793152,0.015392107889056206,-0.012445183470845222,human
