gene_symbol,logfc_dz:1029,logfc_dz:1030,logfc_dz:1032,logfc_dz:1038,logfc_dz:1028,logfc_dz:1026,logfc_dz:1027,logfc_dz:1024,logfc_dz:1022,logfc_dz:1023,logfc_dz:464,logfc_dz:1035,logfc_dz:1025,logfc_dz:1021,logfc_dz:1041,logfc_dz:1036,logfc_dz:1037,logfc_dz:1039,logfc_dz:1040,logfc_dz:1033,logfc_dz:1034,mean_logfc,median_logfc,common_experiment,organism
MSRB1,-0.031721439212560654,,,-0.023534316569566727,-0.05771295353770256,-0.09111404418945312,-0.09339726716279984,-0.021287230774760246,-0.0888054370880127,-0.05785331875085831,-0.062209226191043854,,-0.08106523007154465,0.035077039152383804,,,,,,,,-0.05214758403599262,-0.05785331875085831,,human
SP110,-0.03169603273272514,,,,,,,,,,,,,,,,,,,,,-0.03169603273272514,-0.03169603273272514,,human
HERC5,-0.03150467574596405,0.012521055527031422,,,-0.01264941692352295,,-0.02909775637090206,,,,-0.022236518561840057,,,,,,,,,,,-0.01659346241503954,-0.022236518561840057,,human
TRIM22,-0.030897894874215126,-0.013097690418362617,0.015624930150806904,0.016881519928574562,,,,,,,,,-0.0186593160033226,,,,,,,,,-0.0060296902433037754,-0.013097690418362617,,human
CD2,-0.030765073373913765,,,-0.028439370915293694,0.013958442956209183,0.022686578333377838,0.01834680885076523,,,,-0.03640468046069145,,-0.01829824596643448,,,,,,,,,-0.008416505796568734,-0.01829824596643448,,human
TUBA1C,-0.030704624950885773,0.10863776504993439,-0.021119557321071625,-0.012811744585633278,-0.012795928865671158,-0.03992563858628273,0.03360236808657646,0.06255939602851868,-0.045850034803152084,0.011075705289840698,-0.027601949870586395,,0.016335617750883102,-0.06114385649561882,,,,,0.03175682574510574,,,0.0008581673194255148,-0.012803836725652218,,human
XPO6,-0.030347468331456184,,-0.030598608776926994,,-0.03397922217845917,-0.026565350592136383,,,-0.07419635355472565,0.01118791289627552,-0.03433171287178993,,-0.026051277294754982,,,,,,,,,-0.03061026008799672,-0.03047303855419159,,human
RPS25,-0.030283477157354355,-0.03368682414293289,0.02448260597884655,0.05661828815937042,,0.0902128592133522,0.05332463979721069,-0.06836723536252975,0.017556237056851387,-0.04237981140613556,0.045321911573410034,,,0.05348346009850502,0.022821836173534393,-0.014490747824311256,0.016854017972946167,0.019387556239962578,-0.055807631462812424,,,0.009690480306744576,0.018471896648406982,,human
TNFSF10,-0.030199989676475525,,0.016257094219326973,,,,,,,-0.012157018296420574,0.017573455348610878,0.03637091815471649,-0.019862376153469086,,,,,,,,,0.001330347266048193,0.0020500379614531994,0.03637091815471649,human
IFITM2,-0.02960517257452011,-0.05822652205824852,-0.1002989187836647,-0.05805564299225807,-0.050829723477363586,-0.1067139059305191,,-0.04809829220175743,-0.12620559334754944,-0.08852824568748474,-0.1476423740386963,,-0.18598854541778564,0.05137474834918976,,,,,,,,-0.07906818234672149,-0.07337738387286663,,human
CD8A,-0.029500309377908707,,-0.028532562777400017,-0.009948545135557652,,0.02981373481452465,,-0.0219322107732296,,,-0.058163855224847794,,-0.05650665611028671,0.025974318385124207,,,,,,,,-0.018599510774947703,-0.025232386775314808,,human
IL2RG,-0.029488882049918175,-0.012456325814127922,,0.018320536240935326,-0.06361091881990433,0.04759266972541809,0.013093121349811554,0.060611192137002945,-0.014354734681546688,,-0.014482974074780941,,0.017506668344140053,-0.02520846016705036,,,,,,,,-0.000225282528183677,-0.012456325814127922,,human
CD3D,-0.028674183413386345,0.06350887566804886,-0.017886720597743988,-0.02478364296257496,0.05753645300865173,0.09270285815000534,,0.03610104322433472,0.06049487739801407,-0.01386950071901083,-0.03176292032003403,,-0.020253002643585205,0.0519099235534668,,,,,,,,0.018752005028848846,0.011115771252661943,,human
RPL21,-0.02848447486758232,,,-0.07714205980300903,,0.05644005164504051,0.035817962139844894,,0.045415546745061874,-0.022497743368148804,0.031271785497665405,,,0.04342750087380409,,,,,,,,0.010531071107834578,0.03354487381875515,,human
CD37,-0.02834673784673214,0.05242770165205002,-0.04835822805762291,-0.03427290916442871,-0.09083860367536545,,,0.041641876101493835,-0.02205429971218109,-0.061498649418354034,-0.06813119351863861,,-0.029976218938827515,-0.12714706361293793,,,,,,,,-0.03786857510832223,-0.03427290916442871,,human
HSP90AA1,-0.028309298679232597,0.028271671384572983,0.031371284276247025,,,0.02996470406651497,0.022094162181019783,,0.03329315409064293,0.0238763727247715,0.02254326641559601,,-0.017661653459072113,-0.024858389049768448,,-0.04178070276975632,-0.11018603295087814,,,,,-0.0026151218141118684,0.022318714298307896,,human
HLA-DPA1,-0.02778652496635914,-0.017826275900006294,0.024188987910747528,-0.01611178182065487,,-0.018885258585214615,0.020273469388484955,-0.03311600163578987,-0.026199379935860634,-0.01754900813102722,,0.017308037728071213,-0.01538753230124712,0.017536276951432228,,,,,,,,-0.00779624927478532,-0.016830394975841045,0.017308037728071213,human
IGKV1OR2-108,-0.02719511091709137,0.01889682374894619,0.015372871421277523,,-0.01964471861720085,,0.06378503143787384,,-0.01480951439589262,,,,0.013966391794383526,,,,,,,,,0.007195967781756606,0.013966391794383526,,human
IFI16,-0.02702956460416317,,0.020167961716651917,0.03921012207865715,0.012443026527762413,,0.013065963052213192,0.018911009654402733,,,0.020527446642518044,,-0.019197536632418633,,,,,,,,,0.009762303554452956,0.015988486353307962,,human
WARS,-0.026864919811487198,0.03548054024577141,0.020378313958644867,,,-0.01239664014428854,-0.016677476465702057,-0.03556646779179573,,,0.02577177807688713,,0.019359340891242027,0.014810936525464058,,,,,,,,0.0026994894983039964,0.014810936525464058,,human
ARPC2,-0.02647915482521057,0.024347225204110146,,-0.020581720396876335,-0.012994139455258846,0.020230744034051895,0.02488550916314125,,0.01320778951048851,0.026524152606725693,0.03501028195023537,,,0.026184003800153732,-0.03489230200648308,-0.014524562284350395,-0.01854783669114113,,,,,0.0032592300468912492,0.01320778951048851,,human
TNFAIP6,-0.026236049830913544,,,0.008993830531835556,-0.012053717859089375,-0.01377218309789896,0.014029187150299549,,,-0.022800737991929054,,-0.05431268364191055,-0.029168663546442986,0.015512668527662754,,,,,,,,-0.013312038862042956,-0.01377218309789896,-0.05431268364191055,human
HNRNPA1P10,-0.026076452806591988,,0.02100222371518612,-0.02648014761507511,,0.0305678378790617,,0.034656524658203125,0.051904503256082535,0.017793167382478714,0.02906518429517746,,,0.018399512395262718,,-0.03248164802789688,-0.09329060465097427,,,,,0.0022781909528103743,0.018399512395262718,,human
MVP,-0.02598876878619194,,,,,,,,,,,,,,,,,,,,,-0.02598876878619194,-0.02598876878619194,,human
LILRB3,-0.02577369101345539,,,,,,0.02006920613348484,0.0169026218354702,-0.025866497308015823,,0.012406736612319946,,,,-0.07282115519046783,,,,0.040194716304540634,0.01944872923195362,0.02206479012966156,0.0007361618594990836,0.0169026218354702,,human
CMPK2,-0.02576300874352455,,,,,,-0.03240039572119713,,,,-0.01522856019437313,-0.021809859201312065,,,,,,,,,,-0.02380045596510172,-0.023786433972418308,-0.021809859201312065,human
OASL,-0.02569926716387272,,,,,,-0.029763810336589813,,,,,-0.04249022901058197,,,,,,,,,,-0.03265110217034817,-0.029763810336589813,-0.04249022901058197,human
GLRX,-0.025309478864073753,0.015059555880725384,,-0.011453515850007534,,,0.015048309229314327,0.032684165984392166,,-0.01960483193397522,0.017595209181308746,,-0.02773267589509487,0.03400086238980293,,,,,,,,0.0033652889024880198,0.015048309229314327,,human
MX2,-0.025285599753260612,,-0.0183763075619936,,-0.024163421243429184,-0.021805133670568466,-0.025100581347942352,-0.04838341474533081,-0.024979500100016594,,-0.015381247736513615,-0.033514633774757385,,,,,,,,,,-0.026332204437090292,-0.024979500100016594,-0.033514633774757385,human
GNG10,-0.024629030376672745,-0.03146299719810486,,0.021685004234313965,,,0.014377111569046974,,,-0.0391961969435215,,,-0.03224193677306175,0.025404999032616615,,,,,,,,-0.009437578065054757,-0.024629030376672745,,human
FAM65B,-0.02462339587509632,,-0.0328294113278389,0.015173066407442093,,,0.015600448474287987,-0.013242377899587154,,,,,-0.022084210067987442,,,,,,,,,-0.01033431338146329,-0.017663293983787298,,human
PSMB9,-0.024571696296334267,-0.012858928181231022,0.04808036983013153,-0.029247421771287918,-0.023442307487130165,-0.029452763497829437,,-0.07876606285572052,-0.032695990055799484,-0.015957998111844063,-0.04001745581626892,,0.022383254021406174,0.06663060188293457,,,,,,,,-0.01249303319491446,-0.024007001891732216,,human
RPL41,-0.02444847859442234,,-0.04863737151026726,-0.16389746963977814,-0.019589202478528023,0.055108390748500824,0.025299498811364174,,0.026046374812722206,-0.020334260538220406,-0.02025749161839485,,0.033069830387830734,,,,,,-0.016611935570836067,,,-0.01584110138091174,-0.019589202478528023,,human
SH3KBP1,-0.023802747949957848,-0.05722098797559738,0.026724915951490402,-0.2910064458847046,0.03073185682296753,0.03200550377368927,0.04957182705402374,-0.015142128802835941,0.045956727117300034,-0.04697280377149582,-0.028709476813673973,,0.03570104017853737,-0.02890460193157196,,-0.022260181605815887,,,,,,-0.02095196455983179,-0.018701155204325914,,human
PARP9,-0.02363266982138157,,,,,,,,,,,,,,,,,,,,,-0.02363266982138157,-0.02363266982138157,,human
HLA-E,-0.02345634065568447,0.03390994295477867,0.048105012625455856,-0.01679920218884945,,-0.03402173891663551,,0.016524596139788628,-0.03445672243833542,0.012416327372193336,-0.02860606089234352,,-0.04595179855823517,-0.022131778299808502,,,,,,,,-0.008587978441606869,-0.022131778299808502,,human
GPSM3,-0.023259123787283897,,,,-0.014107302762567997,,0.012132558040320873,,-0.016563095152378082,-0.0137023339048028,,,-0.030936969444155693,,,,,,,,,-0.014406044501811266,-0.01533519895747304,,human
LY96,-0.023215055465698242,,-0.015764236450195312,,,,-0.014105373993515968,,,-0.027100270614027977,,-0.036547720432281494,-0.04835102707147598,0.03795251622796059,,,,,,,,-0.018161595399890627,-0.023215055465698242,-0.036547720432281494,human
FAM8A1,-0.023205749690532684,,,,,,-0.011541049927473068,,-0.013072974979877472,,,,-0.01403028704226017,,,,,,,,,-0.015462515410035849,-0.013551631011068821,,human
LBR,-0.02303455024957657,,0.012508264742791653,,-0.024993371218442917,,,-0.038066230714321136,,-0.015609175898134708,,,-0.02437559887766838,0.01603127457201481,,,,,,,,-0.013934198234762465,-0.02303455024957657,,human
GIMAP4,-0.02300378493964672,,0.04969076067209244,-0.010751313529908657,,,-0.0176667682826519,-0.07516694068908691,0.032966796308755875,,,,-0.04546921327710152,0.021662358194589615,,,,,,,0.029491597786545753,-0.00424961197293467,-0.010751313529908657,,human
HNRNPK,-0.02264111302793026,,-0.011563028208911419,,,0.014578169211745262,,,,,,,-0.031575072556734085,,,-0.02583032101392746,-0.05112412944436073,,,,,-0.021359249173353117,-0.02423571702092886,,human
LILRA6,-0.02234964817762375,,,,,,0.017355790361762047,0.015882112085819244,-0.020458128303289413,,,,,,,,,,,,,-0.0023924685083329678,-0.0022880081087350845,,human
IRF7,-0.02232285402715206,-0.017105067148804665,-0.015177066437900066,,-0.01692487671971321,,-0.015144933946430683,,,,,,,,,,,,,,,-0.017334959656000137,-0.01692487671971321,,human
TYMP,-0.02229631133377552,-0.018943725153803825,0.028306247666478157,,,,-0.015484335832297802,,,-0.009787936694920063,0.01691846176981926,-0.017034651711583138,,,,,,,,,,-0.005474607327154705,-0.015484335832297802,-0.017034651711583138,human
LOC100510519,-0.022177405655384064,0.015419644303619862,0.03563809022307396,,-0.027017518877983093,,,0.022001566365361214,-0.02155083417892456,-0.010954104363918304,-0.03477793186903,,,-0.03271887078881264,,,,,,,,-0.008459707204666402,-0.02155083417892456,,human
SHKBP1,-0.022066330537199974,,,,-0.04394504800438881,,,-0.019710378721356392,,-0.009975881315767765,-0.021054603159427643,,,,,,,,,,,-0.023350448347628117,-0.021054603159427643,,human
PTPN6,-0.022050155326724052,0.03388923779129982,,,-0.06005072966217995,0.012032455764710903,0.03217517212033272,0.028972893953323364,-0.02913670241832733,0.010407625697553158,,,,-0.03928685560822487,,,,,,,,-0.003671895298692915,0.010407625697553158,,human
SERPING1,-0.022019660100340843,,,,,,,,,,,,,,,,,,,0.020784160122275352,0.019419614225625992,0.0060613714158535,0.019419614225625992,,human
NAMPT,-0.021608766168355942,,0.030595673248171806,0.03676119074225426,0.01529328990727663,-0.025792311877012253,0.02384394407272339,,-0.017700836062431335,-0.01699761673808098,0.028582168743014336,,-0.043213117867708206,,,,,,,,,0.0009763617999851704,-0.000852163415402174,,human
MMADHC,-0.02157375030219555,,,-0.013294659554958344,0.01206362433731556,,,,,,,,-0.028212079778313637,,,-0.02104444056749344,,,,,,-0.014412261173129081,-0.02104444056749344,,human
CXCR1,-0.02150384895503521,0.03365655243396759,,,-0.018994182348251343,-0.03299396485090256,-0.034633953124284744,,-0.0742051899433136,-0.01866968721151352,-0.03386596217751503,,-0.033547136932611465,,,,,,,,,-0.026084152567717764,-0.03299396485090256,,human
RNF13,-0.021487155929207802,0.017933258786797523,,,,-0.027947574853897095,,0.018917987123131752,-0.01522580161690712,-0.015436685644090176,,,-0.045453403145074844,,,,,,,,,-0.012671339325606823,-0.015436685644090176,,human
TRANK1,-0.021427040919661522,,-0.01789191924035549,,-0.03312649577856064,,,-0.026942463591694832,-0.03162679076194763,0.012093579396605492,-0.03972364589571953,-0.019911382347345352,-0.01494371984153986,-0.03706996142864227,,,,,,,,-0.023056984040886165,-0.024184752255678177,-0.019911382347345352,human
MKNK2,-0.021253176033496857,-0.03659282997250557,,-0.00851812120527029,,,,,-0.024128634482622147,,-0.021228516474366188,,,,,,,,,,,-0.02234425563365221,-0.021253176033496857,,human
TRAC,-0.020894790068268776,0.029495863243937492,0.014405712485313416,-0.024262260645627975,0.027468940243124962,0.047586146742105484,,-0.01889517903327942,,-0.01286714430898428,-0.03484183922410011,,-0.04140275716781616,-0.06853419542312622,,,,,,,,-0.009340136650611053,-0.01889517903327942,,human
TMEM123,-0.02071463316679001,-0.040256205946207047,-0.035585030913352966,0.02922675758600235,,0.012525303289294243,,-0.01526185404509306,0.01582605205476284,-0.027924353256821632,-0.02948600798845291,,-0.03957124054431915,,,,-0.02472747676074505,,,,,-0.015995335426520218,-0.02472747676074505,,human
B2M,-0.020648743957281113,-0.023214241489768028,0.05138823762536049,0.09378562122583389,0.039953675121068954,,0.023543762043118477,0.03375965729355812,0.021191850304603577,-0.010193780064582825,0.01830250956118107,,-0.02512408420443535,,,0.041907891631126404,,,0.02353609912097454,,,0.020629881093135245,0.02353609912097454,,human
LCK,-0.020503584295511246,0.012487205676734447,0.02803940698504448,-0.022207915782928467,0.036290086805820465,0.02638489566743374,0.019871842116117477,0.027756549417972565,0.023806557059288025,0.010028143413364887,0.01493915170431137,,,-0.019340330734848976,,,,,,,,0.011462667336066565,0.017405496910214424,,human
PSMB8,-0.020480457693338394,0.0415889136493206,0.018309177830815315,-0.011255280114710331,0.015879401937127113,,,-0.01809038035571575,,-0.019708741456270218,0.012722346931695938,,-0.028815852478146553,0.019364161416888237,,,,,,,,0.0009513289667665958,0.0007335334084928036,,human
OAZ1,-0.02042659930884838,-0.017480997368693352,,-0.057447560131549835,,-0.020406562834978104,0.027836179360747337,,,-0.0864161029458046,-0.026692377403378487,,-0.11966685950756073,0.018380386754870415,,-0.031471461057662964,,0.030595090240240097,-0.025926193222403526,,,-0.027426921452085178,-0.023176396265625954,,human
YWHAB,-0.020412810146808624,0.030884645879268646,,,,,0.02424968034029007,,0.01396108791232109,-0.012947024777531624,,,-0.04471490532159805,-0.02331653982400894,,,,,,,,-0.004613695134009633,-0.012947024777531624,,human
EPSTI1,-0.020279405638575554,,0.021690182387828827,,,,-0.02153104357421398,,,,,,,,,,,,,,,-0.006706755608320236,-0.020279405638575554,,human
MIR1244-2,-0.020270895212888718,-0.02914852648973465,0.013422520831227303,-0.009149592369794846,,0.03266676887869835,0.023087667301297188,,,,0.021333802491426468,,-0.015215341933071613,0.012825214304029942,,,,,,,,0.003283513089021047,0.012825214304029942,,human
FLOT2,-0.020266542211174965,,,,,-0.01735612563788891,,,-0.014814978465437889,-0.023501785472035408,,,-0.028861617669463158,,,,,,,,,-0.020960209891200066,-0.020266542211174965,,human
LBH,-0.020241588354110718,,,-0.024925433099269867,-0.018489181995391846,0.020321952179074287,,,0.016894785687327385,,-0.014053200371563435,,-0.018917834386229515,,,,,,,,,-0.008487214334309101,-0.018489181995391846,,human
IGHM,-0.020197637379169464,,0.03550080209970474,0.02997520938515663,-0.04799746721982956,,0.013432756997644901,0.013851946219801903,-0.04188716039061546,,,,0.045090168714523315,-0.02401006780564785,,,,,,-0.03424477577209473,-0.0489039346575737,-0.007217287255281752,-0.020197637379169464,,human
S100A8,-0.02016044594347477,-0.03524770587682724,,,0.030691685155034065,,0.020541876554489136,-0.06920112669467926,,,,,0.030132519081234932,0.03006860613822937,,,,,,-0.022756427526474,-0.024505240842700005,-0.0067151399950186414,-0.02016044594347477,,human
SIGLEC5,-0.020134348422288895,,,,-0.016401566565036774,-0.021482473239302635,-0.016128843650221825,-0.040126632899045944,-0.01634860597550869,-0.012791823595762253,-0.013565286062657833,,,0.028555026277899742,,,,,,,,-0.014269394903547235,-0.01634860597550869,,human
NCF4,-0.020105335861444473,,,,-0.019697165116667747,-0.029676318168640137,,0.016539258882403374,-0.02901223674416542,-0.011004776693880558,,,-0.038605768233537674,,,,,,,,-0.02296178787946701,-0.019315516226924956,-0.021533561870455742,,human
HMHA1,-0.020093239843845367,-0.050538305193185806,0.03700835630297661,,0.031379397958517075,,-0.025572210550308228,-0.03080020472407341,,0.02643619291484356,,,0.07080687582492828,,,,,,,,,0.004828357836231589,0.003171476535499096,,human
LY6E,-0.02009151317179203,-0.011820795945823193,,,-0.021973323076963425,,-0.0266293715685606,0.014211945235729218,,,0.014087876304984093,,,,,0.019264312461018562,,,,,,-0.0047072671087724826,-0.011820795945823193,,human
APOBEC3A,-0.01999598555266857,-0.03744298219680786,,,,,,-0.02701185643672943,,,0.015061439946293831,,,0.028883587568998337,,,,,,,,-0.008101159334182739,-0.01999598555266857,,human
AIM2,-0.0199956763535738,,,,,,,,,,,,,,,,,,,,,-0.0199956763535738,-0.0199956763535738,,human
C5AR1,-0.01993800327181816,-0.0395294651389122,-0.02276080660521984,0.01572943851351738,-0.05290139466524124,0.021719153970479965,,-0.050785843282938004,-0.05007153004407883,-0.035924509167671204,-0.026365678757429123,,0.01538256648927927,,,,,,,,,-0.02231327926909382,-0.026365678757429123,,human
TNFRSF1A,-0.019913434982299805,,-0.04068757966160774,,-0.05479850247502327,-0.028215495869517326,,0.030997084453701973,-0.05063294619321823,,-0.051475681364536285,,-0.018606992438435555,-0.02430475316941738,,,,,,,,-0.02862647796670596,-0.028215495869517326,,human
SNRPA,-0.019667550921440125,,,,,,,,,,,,,,,,,,,,,-0.019667550921440125,-0.019667550921440125,,human
PPP1CA,-0.01934833824634552,,-0.016714993864297867,-0.021927429363131523,-0.018592197448015213,,0.014235450886189938,,,,-0.014919791370630264,,-0.015912264585494995,-0.03199680894613266,,,,,,,,-0.015647046617232263,-0.01765359565615654,,human
CYSTM1,-0.01924159936606884,,,,,-0.04858196899294853,,,,-0.05179795250296593,-0.014310864731669426,,-0.017401300370693207,0.021838540211319923,,,,,,,,-0.021582524292171,-0.018321449868381023,,human
ISCU,-0.019232194870710373,,-0.016641242429614067,0.026488538831472397,-0.014639140106737614,,-0.019720615819096565,,,-0.018437013030052185,-0.014083415269851685,,-0.019821055233478546,0.016563700512051582,,,,,,,,-0.008835826379557451,-0.016641242429614067,,human
ATG16L2,-0.019208038225769997,-0.019282929599285126,0.028231626376509666,0.00935631524771452,,,,,,,,,-0.016521742567420006,-0.019266540184617043,,,,,,,,-0.006115218158811331,-0.017864890396595,,human
SELPLG,-0.019189009442925453,0.01470809243619442,-0.015615507028996944,,-0.02985689602792263,-0.014494658447802067,,0.019659796729683876,-0.02332543022930622,,-0.025007382035255432,,,,,,,,,,,-0.011640124255791306,-0.0174022582359612,,human
SAMD9L,-0.01910434104502201,,,,,,,,,,,,,,,,,,,,,-0.01910434104502201,-0.01910434104502201,,human
HSPA6,-0.019020311534404755,-0.023766981437802315,0.042993202805519104,,0.03289013355970383,-0.01943351700901985,-0.056237317621707916,-0.023760244250297546,-0.042050622403621674,,0.020248211920261383,,-0.022855358198285103,,,,,,,,,-0.011099280416965484,-0.021144437603652477,,human
PTMA,-0.01866830326616764,-0.03102117031812668,0.04557444155216217,,0.018137633800506592,,0.043428827077150345,,0.04121968150138855,-0.01536658126860857,0.022259730845689774,,-0.01990438997745514,-0.01983473263680935,,-0.020811254158616066,0.02313041128218174,,,,,0.005678691202774644,0.0013855262659490108,,human
IFI44L,-0.01831284537911415,,,,,,-0.02555011212825775,,,,,,,,,,,,,,,-0.02193147875368595,-0.02193147875368595,,human
HLA-J,-0.01830252632498741,0.040681302547454834,0.0718812569975853,-0.016048796474933624,,,0.04806263744831085,-0.01895180158317089,-0.022783352062106133,0.022810092195868492,0.04886636137962341,,,0.016130667179822922,,-0.04640292003750801,,,,,,0.011449356478723612,0.016130667179822922,,human
DHRS9,-0.018119048327207565,0.012748929671943188,,,,,,,,,0.013662467710673809,,,0.015206960029900074,,,,,,,,0.005874827271327376,0.013205698691308498,,human
P2RY13,-0.01809614524245262,0.01582390069961548,0.015263127163052559,,-0.03648762404918671,,,-0.020487748086452484,-0.057342804968357086,,-0.04097823426127434,,,-0.01704876497387886,,,,,,,,-0.019919286714866757,-0.019291946664452553,,human
DDX58,-0.018020981922745705,,,,,,-0.01365842204540968,,,,,,,,,,,,,,,-0.015839701984077692,-0.015839701984077692,,human
IGK,-0.018001390621066093,0.024578742682933807,0.0217342097312212,0.016357297077775,-0.01975238136947155,,0.048806238919496536,-0.015151848085224628,-0.03003416210412979,,,,0.02218625135719776,,,,,,,-0.061904456466436386,-0.051728952676057816,-0.005719131959432905,-0.015151848085224628,,human
HLA-G,-0.017925625666975975,0.015266218222677708,0.02329196035861969,,-0.01490582711994648,,0.02337132953107357,-0.02841690555214882,-0.022002538666129112,,,,-0.028972391039133072,,,-0.028263302519917488,,,,,,-0.008728564716875553,-0.017925625666975975,,human
YWHAQ,-0.01789264567196369,,,,,,0.01265164464712143,0.014155404642224312,,,-0.023864122107625008,,-0.024444609880447388,,0.05928541719913483,,,,,,,0.0033151814714074135,-0.002620500512421131,,human
LOC100131564,-0.017735740169882774,,0.014928633347153664,,,,,0.018755633383989334,,,,,,,,,,,,,,0.0053161755204200745,0.014928633347153664,,human
HBB,-0.017704026773571968,0.04663326218724251,0.08786903321743011,,0.0344635434448719,0.04806434363126755,0.023358792066574097,-0.02985685132443905,-0.01651553064584732,-0.10195272415876389,0.026322411373257637,,,0.018289433792233467,0.04164533689618111,,,0.04249737411737442,0.18436484038829803,,,0.027677088443722044,0.03039297740906477,,human
LYZ,-0.01765448786318302,-0.0695001482963562,-0.01787576451897621,-0.042522042989730835,-0.02913147583603859,0.028094282373785973,,0.09655559808015823,-0.06201399490237236,,0.09801240265369415,,0.06787426769733429,-0.06797365099191666,,,,,,,,-0.0014668195085092025,-0.01787576451897621,,human
RNF149,-0.01736859790980816,-0.019841954112052917,,0.05660169944167137,,-0.012521450407803059,0.012818985618650913,-0.01670440286397934,-0.03625819832086563,,-0.016293661668896675,,-0.03356020152568817,,,,,,,,,-0.009236420194307962,-0.01670440286397934,,human
SRP14,-0.01730404607951641,0.02632885053753853,,-0.028012344613671303,,0.0304610226303339,0.01100978720933199,,0.025394629687070847,,0.01963115856051445,,-0.027581986039876938,0.021026136353611946,,,-0.017868751659989357,0.02104930207133293,0.029638715088367462,,,0.007814372812087337,0.020328647457063198,,human
PSMB10,-0.016982074826955795,,0.022418338805437088,-0.012010344304144382,-0.0313844196498394,,,,,,,,-0.019615335389971733,0.03195146098732948,,,,,,,,-0.00427039572969079,-0.014496209565550089,,human
TMEM71,-0.01696177013218403,,,0.03528636693954468,,,-0.033949512988328934,-0.027717225253582,,-0.00970393791794777,-0.016627181321382523,,-0.025757161900401115,,,,,,,,,-0.01363291751061167,-0.01696177013218403,,human
LYSMD2,-0.016920866444706917,-0.015981316566467285,,,,-0.015401453711092472,-0.014126663096249104,-0.016222558915615082,,-0.011106287129223347,-0.032434526830911636,,-0.02918633073568344,,-0.015420041047036648,,,,,,,-0.01853333827522066,-0.015981316566467285,,human
BCL2A1,-0.016828270629048347,0.01753375679254532,,,0.06626106053590775,0.03293843939900398,0.0549904890358448,,,-0.014909539371728897,0.08593889325857162,,,0.026517560705542564,,,,,,,,0.03155529871582985,0.029728000052273273,,human
H2AFZ,-0.01666540838778019,0.012373141013085842,-0.018079563975334167,,,0.013783675618469715,0.01110060140490532,,,-0.0107894791290164,-0.015064471401274204,,-0.03744988515973091,0.014632158912718296,-0.028087686747312546,,-0.02649187110364437,,,,,-0.009158071723173965,-0.015064471401274204,,human
ITM2A,-0.016627730801701546,,,-0.029615797102451324,0.022913845255970955,0.023079410195350647,0.012086952105164528,,0.04113393276929855,,,,,,,,,,,,,0.008828435403605303,0.01750039868056774,,human
FGL2,-0.016390454024076462,,-0.051656343042850494,0.03456016257405281,,0.021699823439121246,,-0.028278013691306114,-0.020989082753658295,,,,-0.019319025799632072,,,,,,,,,-0.011481847614049911,-0.019319025799632072,,human
NPM1,-0.016097288578748703,0.021822934970259666,,,,0.018619829788804054,0.012823357246816158,0.01422329805791378,0.01974736712872982,,,,,,,,,,,,,0.011856583102295795,0.016421563923358917,,human
GPR171,-0.015965763479471207,-0.015721984207630157,,,,,,,,,-0.021600473672151566,,-0.015594983473420143,,,,,,,-0.029134832322597504,,-0.019603607431054115,-0.015965763479471207,,human
P2RX5,-0.01596023142337799,-0.01278944406658411,,0.010871085338294506,,,,0.019378500059247017,,0.011540399864315987,,,0.028169360011816025,,,,,,,,,0.006868278297285239,0.011205742601305246,,human
OAS1,-0.01594846323132515,,0.019779425114393234,,,,,,0.016159165650606155,,0.01707969605922699,-0.029017696157097816,,,,,,,,,,0.0016104254871606826,0.016159165650606155,-0.029017696157097816,human
TAGLN2,-0.01592899300158024,0.04715089499950409,,-0.03950253874063492,-0.07909208536148071,0.03023376874625683,-0.014624513685703278,-0.03966192901134491,-0.023938246071338654,-0.04568156972527504,-0.05297445133328438,,-0.02790059708058834,-0.12616069614887238,,,,,,,,-0.03234007970119516,-0.03370156791061163,,human
GIMAP7,-0.015840431675314903,-0.020763389766216278,,0.025131214410066605,,0.05010063573718071,0.01458652876317501,-0.029001526534557343,0.018992269411683083,-0.016913127154111862,,,,0.013774087652564049,,,,,,0.030096905305981636,0.030278755351901054,0.009131083772941069,0.01458652876317501,,human
RPL13AP5,-0.015774810686707497,0.016042405739426613,,-0.05046128109097481,,0.02329372428357601,0.07727010548114777,-0.01441227737814188,0.025632290169596672,-0.08077274262905121,,,-0.030558517202734947,0.04113808274269104,,-0.07884649187326431,0.03030502237379551,,,,,-0.004762040839220087,0.0008150641806423664,,human
PPP1R18,-0.015768274664878845,,,-0.033199116587638855,-0.022119086235761642,-0.019781559705734253,-0.014308703131973743,,-0.021912209689617157,,-0.06271564960479736,,-0.029803002253174782,-0.054124027490615845,,,,,,,,-0.030414625484910276,-0.022119086235761642,,human
ISG20,-0.015622776933014393,-0.03321798890829086,-0.051369886845350266,-0.012764987535774708,-0.02727392129600048,-0.028430545702576637,0.011769551783800125,-0.06601914763450623,,,-0.03268968313932419,,-0.015465673059225082,0.04588569700717926,,,,,,,,-0.02047266929664395,-0.02727392129600048,,human
