"GeneID","log2FoldChange","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"2354",-2.6013977074244,8.17443758458225,-5.78397696512013,7.60777321262703e-08,1.91918259221e-07,7.56305288062795,"2354_at"
"2353",-2.47300422518947,9.17409501547526,-5.64221836927466,1.43606681268245e-07,3.44575290980289e-07,6.94696151962062,"2353_at"
"2052",-2.14727444242282,10.0995989177272,-10.471827866337,5.38782128948418e-18,7.82724335416978e-16,30.446026117467,"2052_at"
"347",-2.07273184726525,9.89747945531204,-5.40332025412875,4.11710953758493e-07,9.05463514793749e-07,5.92729562300894,"347_at"
"3726",-2.02075303311757,9.23617479855965,-7.85399003554163,3.66389594167642e-12,3.05111139012535e-11,17.2653343085153,"3726_at"
"126393",-1.88998830206883,7.50702069810937,-7.0918927115509,1.60277809466814e-10,7.74688685492738e-10,13.5675270179043,"126393_at"
"1675",-1.88751997370773,8.79891583374019,-3.50193836701887,0.000679820601870867,0.000960574271140432,-1.14185364768738,"1675_at"
"23770",-1.86019758278509,7.32614775936405,-10.671427882183,1.92238210932646e-18,3.5475743358057e-16,31.4581045018075,"23770_at"
"7538",-1.81025123025391,10.6565127873102,-6.45683659812445,3.39604791695014e-09,1.14340311523351e-08,10.5869967684811,"7538_at"
"5589",-1.78961845149893,10.1879731293669,-12.0749746625562,1.43677230457172e-21,2.25419917047793e-18,38.524869027512,"5589_at"
"8815",-1.76286583587946,11.1688258427857,-11.5252136858564,2.37908385876126e-20,1.35529401747798e-17,35.7703288815562,"8815_at"
"51157",-1.74886760333993,9.51270495046076,-9.74360159309857,2.32270626772323e-16,1.37113300253725e-14,26.7497101107775,"51157_at"
"2878",-1.69232905432513,10.1847843444085,-2.36161263519195,0.0200410353238499,0.0243617926279592,-4.22230408267674,"2878_at"
"9592",-1.6810449549132,11.4040835831598,-8.58502074498475,9.00826952132462e-14,1.51250322028536e-12,20.8984778685694,"9592_at"
"8175",-1.62217656913104,8.56792759806328,-8.00003058143135,1.75682312801987e-12,1.68407279032016e-11,17.9855728024919,"8175_at"
"1521",-1.61393663501269,8.62523870700571,-4.59112983129446,1.22879392107033e-05,2.14693062770426e-05,2.65837005005276,"1521_at"
"972",-1.61213402922563,9.6304642769869,-8.76336257627849,3.61746716711106e-14,7.39522928653723e-13,21.7936877416087,"972_at"
