gene_symbol,logfc_dz:860,logfc_dz:861,mean_logfc,median_logfc,common_experiment,organism,signature_type
SPARCL1,0.1507819443941116,0.0970744490623474,0.1239281967282295,0.1239281967282295,0.1507819443941116,human,UP
RPLP0,0.1090409308671951,0.104274146258831,0.106657538563013,0.106657538563013,0.1090409308671951,human,UP
PTPRZ1,0.1009345799684524,0.0873473137617111,0.0941409468650817,0.0941409468650817,0.1009345799684524,human,UP
SERPINA3,,0.0941241309046745,0.0941241309046745,0.0941241309046745,,human,UP
SPARC,0.1331256479024887,0.0546645075082778,0.0938950777053833,0.0938950777053833,0.1331256479024887,human,UP
ARHGEF6,0.0947671085596084,0.0777895450592041,0.0862783268094062,0.0862783268094062,0.0947671085596084,human,UP
TMEM100,0.0804013907909393,,0.0804013907909393,0.0804013907909393,0.0804013907909393,human,UP
HEY1,0.0957693457603454,0.0637283250689506,0.079748835414648,0.079748835414648,0.0957693457603454,human,UP
C3,0.0544859543442726,0.0962564125657081,0.0753711834549903,0.0753711834549903,0.0544859543442726,human,UP
RAB13,0.0763607397675514,0.0716935321688652,0.0740271359682083,0.0740271359682083,0.0763607397675514,human,UP
LDHB,0.0944517031311988,0.0531005412340164,0.0737761221826076,0.0737761221826076,0.0944517031311988,human,UP
CYFIP1,0.0601347610354423,0.0812035948038101,0.0706691779196262,0.0706691779196262,0.0601347610354423,human,UP
MAGED1,0.0682162716984748,0.072609968483448,0.0704131200909614,0.0704131200909614,0.0682162716984748,human,UP
FXYD6,0.0767081752419471,0.0487092994153499,0.0627087373286485,0.0627087373286485,0.0767081752419471,human,UP
PMP2,0.0806112587451934,0.0421301238238811,0.0613706912845373,0.0613706912845373,0.0806112587451934,human,UP
RPL41,0.051455620676279,0.0680463537573814,0.0597509872168302,0.0597509872168302,0.051455620676279,human,UP
EEF1G,0.057012889534235,0.0619659721851348,0.0594894308596849,0.0594894308596849,0.057012889534235,human,UP
HLA-A,0.0410305149853229,0.0772649645805358,0.0591477397829294,0.0591477397829294,0.0410305149853229,human,UP
CSRP2,0.0734258219599723,0.0431530177593231,0.0582894198596477,0.0582894198596477,0.0734258219599723,human,UP
DBI,0.0663873553276062,0.0471697933971881,0.0567785743623971,0.0567785743623971,0.0663873553276062,human,UP
BEX1,0.0659456849098205,0.0450180321931839,0.0554818585515022,0.0554818585515022,0.0659456849098205,human,UP
CDK4,,0.0534891635179519,0.0534891635179519,0.0534891635179519,,human,UP
SEC61G,,0.0526224933564662,0.0526224933564662,0.0526224933564662,,human,UP
GJA1,0.0684275776147842,0.0364970751106739,0.052462326362729,0.052462326362729,0.0684275776147842,human,UP
CCT2,0.0178886000066995,0.0869393199682235,0.0524139599874615,0.0524139599874615,0.0178886000066995,human,UP
ETNPPL,0.0906484946608543,0.0134321963414549,0.0520403455011546,0.0520403455011546,0.0906484946608543,human,UP
ACTG1,0.0419946275651454,0.0578597262501716,0.0499271769076585,0.0499271769076585,0.0419946275651454,human,UP
ADAR,0.0405155830085277,0.0591172464191913,0.0498164147138595,0.0498164147138595,0.0405155830085277,human,UP
RPL6,0.0545533560216426,0.0438297986984252,0.0491915773600339,0.0491915773600339,0.0545533560216426,human,UP
RAB31,0.0479084514081478,0.050369244068861,0.0491388477385044,0.0491388477385044,0.0479084514081478,human,UP
RPL3,0.052006185054779,0.0453454367816448,0.0486758109182119,0.0486758109182119,0.052006185054779,human,UP
PTTG1IP,0.0518519096076488,0.04452795535326,0.0481899324804544,0.0481899324804544,0.0518519096076488,human,UP
ALDH2,0.0692219957709312,0.0268372427672147,0.048029619269073,0.048029619269073,0.0692219957709312,human,UP
SCG3,0.0479352697730064,,0.0479352697730064,0.0479352697730064,0.0479352697730064,human,UP
RPS4X,0.0419731773436069,0.0524262264370918,0.0471997018903493,0.0471997018903493,0.0419731773436069,human,UP
PEA15,0.0468425117433071,,0.0468425117433071,0.0468425117433071,0.0468425117433071,human,UP
BBOX1,0.0536883920431137,0.0393774472177028,0.0465329196304082,0.0465329196304082,0.0536883920431137,human,UP
HLA-DRB1,0.023527069017291,0.0665951371192932,0.0450611030682921,0.0450611030682921,0.023527069017291,human,UP
VOPP1,,0.0442243181169033,0.0442243181169033,0.0442243181169033,,human,UP
ARMCX6,,0.0440662764012813,0.0440662764012813,0.0440662764012813,,human,UP
RPL12,0.0375090166926384,0.0504877716302871,0.0439983941614627,0.0439983941614627,0.0375090166926384,human,UP
HMGN1,0.0375900417566299,0.0473173707723617,0.0424537062644958,0.0424537062644958,0.0375900417566299,human,UP
VCAM1,0.0507505498826503,0.0339409373700618,0.0423457436263561,0.0423457436263561,0.0507505498826503,human,UP
GPX1,0.0327339582145214,0.0518766790628433,0.0423053186386823,0.0423053186386823,0.0327339582145214,human,UP
EIF3E,0.0477975755929946,0.0360757820308208,0.0419366788119077,0.0419366788119077,0.0477975755929946,human,UP
RPL4,0.0483920201659202,0.0348228551447391,0.0416074376553297,0.0416074376553297,0.0483920201659202,human,UP
HMGN2,0.0343434363603591,0.0483220368623733,0.0413327366113662,0.0413327366113662,0.0343434363603591,human,UP
SCRG1,0.0411355160176754,,0.0411355160176754,0.0411355160176754,0.0411355160176754,human,UP
RPL9,0.0352931283414363,0.0464570261538028,0.0408750772476196,0.0408750772476196,0.0352931283414363,human,UP
RPS3,0.0329993441700935,0.0475221462547779,0.0402607452124357,0.0402607452124357,0.0329993441700935,human,UP
LPL,0.059415616095066,0.0207766816020011,0.0400961488485336,0.0400961488485336,0.059415616095066,human,UP
KCTD12,0.0394223816692829,0.0404138341546058,0.0399181079119443,0.0399181079119443,0.0394223816692829,human,UP
HIF1A,0.0330811701714992,0.0428819991648197,0.0379815846681594,0.0379815846681594,0.0330811701714992,human,UP
RPL39,,0.0379294045269489,0.0379294045269489,0.0379294045269489,,human,UP
CDK2AP1,0.037809919565916,,0.037809919565916,0.037809919565916,0.037809919565916,human,UP
ALDH9A1,0.0353626944124698,0.039404459297657,0.0373835768550634,0.0373835768550634,0.0353626944124698,human,UP
RPL13A,0.03189342841506,0.0427540615200996,0.0373237449675798,0.0373237449675798,0.03189342841506,human,UP
AKR1C3,0.0373079255223274,,0.0373079255223274,0.0373079255223274,0.0373079255223274,human,UP
CPE,0.0528061799705028,0.0210909880697727,0.0369485840201377,0.0369485840201377,0.0528061799705028,human,UP
CETN2,0.0216566044837236,0.0520458072423934,0.0368512058630585,0.0368512058630585,0.0216566044837236,human,UP
YBX1,0.0346251502633094,0.0387771129608154,0.0367011316120624,0.0367011316120624,0.0346251502633094,human,UP
PFN2,0.0407613329589366,0.032632440328598,0.0366968866437673,0.0366968866437673,0.0407613329589366,human,UP
SDCBP,0.0327868312597274,0.0404811315238475,0.0366339813917875,0.0366339813917875,0.0327868312597274,human,UP
IFITM3,,0.0364475548267364,0.0364475548267364,0.0364475548267364,,human,UP
DYNLT1,0.0383508838713169,0.0342399291694164,0.0362954065203666,0.0362954065203666,0.0383508838713169,human,UP
CD63,,0.0361345037817955,0.0361345037817955,0.0361345037817955,,human,UP
BCHE,0.0359277464449405,,0.0359277464449405,0.0359277464449405,0.0359277464449405,human,UP
ANXA5,,0.0358290448784828,0.0358290448784828,0.0358290448784828,,human,UP
ITM2C,,0.0357561409473419,0.0357561409473419,0.0357561409473419,,human,UP
ODC1,0.0305846128612756,0.0399536304175853,0.0352691216394305,0.0352691216394305,0.0305846128612756,human,UP
SLC25A3,0.0359724685549736,0.0341062657535076,0.0350393671542406,0.0350393671542406,0.0359724685549736,human,UP
CD99,0.0483056381344795,0.0215605925768613,0.0349331153556704,0.0349331153556704,0.0483056381344795,human,UP
CTSH,0.0306118242442607,0.0389798246324062,0.0347958244383335,0.0347958244383335,0.0306118242442607,human,UP
MLLT11,0.0444056317210197,0.0231540612876415,0.0337798465043306,0.0337798465043306,0.0444056317210197,human,UP
LAPTM4A,0.0347046218812465,0.0321895480155944,0.0334470849484205,0.0334470849484205,0.0347046218812465,human,UP
GMNN,0.0330028757452964,,0.0330028757452964,0.0330028757452964,0.0330028757452964,human,UP
EDNRB,0.0496952831745147,0.016225004568696,0.0329601438716053,0.0329601438716053,0.0496952831745147,human,UP
RPL8,0.0199854802340269,0.0458893440663814,0.0329374121502041,0.0329374121502041,0.0199854802340269,human,UP
RPS8,0.0235347356647253,0.0420535393059253,0.0327941374853253,0.0327941374853253,0.0235347356647253,human,UP
ID3,0.0280803889036178,0.0357663668692112,0.0319233778864145,0.0319233778864145,0.0280803889036178,human,UP
SRI,0.0344765484333038,0.028911305591464,0.0316939270123839,0.0316939270123839,0.0344765484333038,human,UP
CD81,0.0346402898430824,0.0283838342875242,0.0315120620653033,0.0315120620653033,0.0346402898430824,human,UP
CCT6A,,0.0314635597169399,0.0314635597169399,0.0314635597169399,,human,UP
ALDOC,0.0484907180070877,0.0135613959282636,0.0310260569676756,0.0310260569676756,0.0484907180070877,human,UP
TMSB10,0.0163089614361524,0.0447143577039241,0.0305116595700383,0.0305116595700383,0.0163089614361524,human,UP
PGAM1,0.0298754349350929,,0.0298754349350929,0.0298754349350929,0.0298754349350929,human,UP
