gene_symbol,logfc_dz:597,logfc_dz:598,logfc_dz:599,logfc_dz:600,logfc_dz:601,logfc_dz:309,mean_logfc,median_logfc,common_experiment,organism,signature_type
RPS23,,,,,,0.0545689426362514,0.0545689426362514,0.0545689426362514,,human,UP
A2M,,,,,,0.0541375167667865,0.0541375167667865,0.0541375167667865,,human,UP
RPS4X,,0.0373695529997348,0.057638794183731,0.0606309920549392,0.0660469308495521,0.0315490178763866,0.0506470575928688,0.057638794183731,0.0373695529997348,human,UP
PHGDH,,0.0243141949176788,0.0536084547638893,0.0615068599581718,0.0555597096681594,,0.0487473048269748,0.0545840822160244,0.0243141949176788,human,UP
RPLP0,0.0755791738629341,0.0225462988018989,0.0481630265712738,0.0465869903564453,,0.0507965236902236,0.0487344026565551,0.0481630265712738,0.0225462988018989,human,UP
MMADHC,,0.0323555283248424,0.0298745278269052,0.0640571787953376,0.0627699941396713,,0.0472643072716891,0.0475627612322568,0.0323555283248424,human,UP
TSPAN13,0.0608058460056781,0.0430997163057327,0.0658164471387863,,0.0186779163777828,,0.047099981456995,0.0519527811557054,0.0430997163057327,human,UP
CCDC86,0.0912240594625473,0.0255285110324621,0.0406626127660274,,0.0219298247247934,,0.0448362519964575,0.0330955618992447,0.0255285110324621,human,UP
RPS27L,,,,,,0.0448069535195827,0.0448069535195827,0.0448069535195827,,human,UP
RPL9,0.0224457494914531,0.0268487259745597,0.0584961362183094,0.0545528307557106,0.0851437598466873,0.0200025830417871,0.0445816308880845,0.0407007783651351,0.0268487259745597,human,UP
GSTO1,0.0355080924928188,,0.0524778999388217,,,,0.0439929962158203,0.0439929962158203,,human,UP
NME1,0.0516258180141449,0.0229163542389869,0.0721617117524147,0.0409174114465713,0.0320035070180892,,0.0439249604940414,0.0409174114465713,0.0229163542389869,human,UP
GPI,0.0431759133934974,,,,,,0.0431759133934974,0.0431759133934974,,human,UP
DHX15,,0.0286686234176158,0.0230083912611007,0.0565192215144634,0.0644405633211135,,0.0431591998785734,0.0425939224660396,0.0286686234176158,human,UP
NPM1,0.0465965420007705,0.0260728187859058,0.0723494738340377,0.035154391080141,0.0350027680397033,,0.0430351987481117,0.035154391080141,0.0260728187859058,human,UP
CYB5R3,,-0.0130095453932881,,,,0.0990473926067352,0.0430189236067235,0.0430189236067235,-0.0130095453932881,human,UP
CHCHD2,0.0395917706191539,,0.0482331663370132,0.0309289153665304,0.053123939782381,,0.0429694480262696,0.0439124684780836,,human,UP
RCN1,,,0.0393881723284721,0.048478327691555,0.0388826616108417,,0.0422497205436229,0.0393881723284721,,human,UP
TXNIP,,0.0363256521522998,0.0291627012193202,0.0562250018119812,0.0433204770088195,,0.0412584580481052,0.0398230645805597,0.0363256521522998,human,UP
TPT1,0.025053909048438,0.0494874231517314,0.0513163022696971,0.0391232743859291,,,0.0412452272139489,0.0443053487688303,0.0494874231517314,human,UP
DUSP5,0.0531584843993186,,0.0292091891169548,,,,0.0411838367581367,0.0411838367581367,,human,UP
DDX21,0.0245234817266464,0.0485817231237888,0.0442968904972076,0.0432224236428737,0.0442563965916633,,0.040976183116436,0.0442563965916633,0.0485817231237888,human,UP
GADD45A,-0.0684936717152595,0.113843947649002,0.0178581848740577,0.0561372488737106,0.0852784216403961,,0.0409248262643814,0.0561372488737106,0.113843947649002,human,UP
S100P,-0.0812057554721832,0.0318564996123313,0.1900009214878082,0.1238625645637512,0.0262799970805645,-0.0472934916615486,0.0405834559351205,0.0290682483464479,0.0318564996123313,human,UP
RSL24D1,,0.0355093367397785,0.0284367334097623,0.0500257052481174,0.0482717342674732,,0.0405608774162828,0.0418905355036258,0.0355093367397785,human,UP
EIF3L,,,,,,0.0405480563640594,0.0405480563640594,0.0405480563640594,,human,UP
ODC1,0.0488126650452613,0.0446930602192878,0.0606078170239925,0.0753473415970802,0.0238987803459167,-0.0110356928780674,0.0403873285589118,0.0467528626322746,0.0446930602192878,human,UP
EIF3E,0.0375099889934062,0.0282261576503515,0.0528989471495151,0.0388904549181461,0.068437859416008,0.0158295426517725,0.0402988251298666,0.0382002219557762,0.0282261576503515,human,UP
RPL41,,,0.0743051320314407,,0.0179632510989904,0.0273355226963758,0.0398679686089356,0.0273355226963758,,human,UP
PPP1R15A,,0.0595804192125797,0.0183622390031814,0.0450357310473918,0.0362242870032787,,0.0398006690666079,0.0406300090253353,0.0595804192125797,human,UP
TRIB3,,0.0690588876605033,0.0174200497567653,0.0552691705524921,0.0163973439484834,,0.039536362979561,0.0363446101546287,0.0690588876605033,human,UP
CALM2,,,,,,0.0390483662486076,0.0390483662486076,0.0390483662486076,,human,UP
RPL13A,0.054940141737461,0.0521221011877059,0.0616841949522495,0.0569777227938175,0.046893011778593,-0.0384633243083953,0.0390256413569053,0.0535311214625835,0.0521221011877059,human,UP
RBM14,,,0.0245148837566375,0.0426249764859676,0.0492276437580585,,0.0387891680002212,0.0426249764859676,,human,UP
MRPS35,,,0.0308719668537378,0.0293393842875957,0.0558522194623947,,0.0386878568679094,0.0308719668537378,,human,UP
EIF4EBP1,,0.0194270070642232,0.041649829596281,0.0531167760491371,0.037193514406681,,0.0378467817790806,0.039421672001481,0.0194270070642232,human,UP
DEFB1,,,,,,0.0377136282622814,0.0377136282622814,0.0377136282622814,,human,UP
SNRPB,0.0352267622947692,,0.0411009117960929,0.0396709814667701,0.0338272266089916,,0.037456470541656,0.0374488718807697,,human,UP
USP1,,0.0683908089995384,0.0183613877743482,0.0234921816736459,,,0.0367481261491775,0.0234921816736459,0.0683908089995384,human,UP
SPINK1,-0.0781662538647651,,0.0532830469310283,0.0201302394270896,0.1511619687080383,,0.0366022503003478,0.036706643179059,,human,UP
FLRT3,0.0677417442202568,0.0729559585452079,0.0250221006572246,,-0.0198766477406024,,0.0364607889205217,0.0463819224387407,0.0729559585452079,human,UP
HMGN2,0.0255379360169172,0.0402942560613155,0.0428495444357395,0.0607765987515449,,0.0123083796352148,0.0363533429801464,0.0402942560613155,0.0402942560613155,human,UP
RPS27,,,,,,0.0355390086770057,0.0355390086770057,0.0355390086770057,,human,UP
INHBE,,0.0325862318277359,,0.0492285676300525,0.0247724186629056,,0.035529072706898,0.0325862318277359,0.0325862318277359,human,UP
ALDH1A1,0.0995255410671234,0.0641524717211723,0.0660749301314354,,-0.0667304992675781,0.0146137913689017,0.0355272470042109,0.0641524717211723,0.0641524717211723,human,UP
PCK2,,0.0277453232556581,0.0311292968690395,0.0511353835463523,0.0290225930511951,0.038113173097372,0.0354291539639234,0.0311292968690395,0.0277453232556581,human,UP
ARL8B,,,,0.0239601526409387,0.0461868457496166,,0.0350734991952776,0.0350734991952776,,human,UP
INPP1,0.044513564556837,0.0380733124911785,0.0229119155555963,0.0344213061034679,,,0.0349800246767699,0.0362473092973232,0.0380733124911785,human,UP
RELN,,,,,,0.0348911732435226,0.0348911732435226,0.0348911732435226,,human,UP
COMMD3,,,0.026722989976406,0.028974687680602,0.0486251451075077,,0.0347742742548386,0.028974687680602,,human,UP
AHR,0.0318786241114139,0.0778164118528366,0.0166257601231336,0.0298621822148561,0.0176407434046268,,0.0347647443413734,0.0298621822148561,0.0778164118528366,human,UP
SHMT2,,0.0275993235409259,0.0384688526391983,0.0373418740928173,,,0.0344700167576471,0.0373418740928173,0.0275993235409259,human,UP
GABARAP,0.0273935608565807,,,0.0204402636736631,0.0546647161245346,,0.0341661802182594,0.0273935608565807,,human,UP
EPHA2,,0.0340229719877243,,,,,0.0340229719877243,0.0340229719877243,0.0340229719877243,human,UP
NONO,0.028007635846734,,0.0285773947834968,0.0318386293947696,0.0458423905074596,,0.033566512633115,0.0302080120891332,,human,UP
RPS21,,,0.0188949853181839,,,0.0481428802013397,0.0335189327597618,0.0335189327597618,,human,UP
FGL1,,0.0139355631545186,0.0290401447564363,0.0359951853752136,0.0548781491816043,,0.0334622606169432,0.0325176650658249,0.0139355631545186,human,UP
ANP32B,,0.0486821345984935,0.0372913219034671,0.0452316291630268,0.0267249271273612,0.0083627812564373,0.0332585588097572,0.0372913219034671,0.0486821345984935,human,UP
CTH,,0.0378046184778213,0.0233282633125782,0.0508795753121376,0.0203460436314344,,0.0330896251834929,0.0305664408951997,0.0378046184778213,human,UP
PPA1,0.0205973256379365,0.0225308742374181,0.0380341932177543,0.0332942493259906,0.0505569465458393,,0.0330027177929878,0.0332942493259906,0.0225308742374181,human,UP
PSMD14,,,0.0189119782298803,0.0380865409970283,0.0418199002742767,,0.0329394731670618,0.0380865409970283,,human,UP
RRAGC,,,,0.0231605172157287,0.0427078530192375,,0.0329341851174831,0.0329341851174831,,human,UP
ODAM,,,,,,0.0323595441877841,0.0323595441877841,0.0323595441877841,,human,UP
PSMB5,0.0322498343884944,,,,,,0.0322498343884944,0.0322498343884944,,human,UP
APEX1,0.0579672418534755,0.0159694030880928,0.022366264835,,,,0.0321009699255228,0.022366264835,0.0159694030880928,human,UP
CHKA,0.0237533934414386,,0.0336293838918209,,0.0381030887365341,,0.0318286220232645,0.0336293838918209,,human,UP
RPS2,,0.0256835725158453,0.0481396839022636,0.0266430601477623,0.0268410202115774,,0.0318268341943621,0.0267420401796698,0.0256835725158453,human,UP
CXCL8,-0.1071264743804931,0.1220217421650886,,0.0478482320904731,0.06403449177742,,0.0316944979131221,0.0559413619339466,0.1220217421650886,human,UP
OPHN1,,,,,,0.0315402224659919,0.0315402224659919,0.0315402224659919,,human,UP
SLC1A5,0.0175918247550725,0.036141250282526,0.0331292748451232,0.0387228317558765,,,0.0313962954096496,0.0346352625638246,0.036141250282526,human,UP
RPS24,,,,,,0.0313872471451759,0.0313872471451759,0.0313872471451759,,human,UP
TIMM10,,0.0186554118990898,0.0298479460179805,0.0383964702486991,0.0384052470326423,,0.0313262687996029,0.0341222081333398,0.0186554118990898,human,UP
MAN1A1,0.0352064818143844,0.0387702509760856,0.0352118909358978,0.031937051564455,0.0142156584188342,,0.0310682667419314,0.0352064818143844,0.0387702509760856,human,UP
APOC1,,,0.0203988440334796,,,0.0416816733777523,0.0310402587056159,0.0310402587056159,,human,UP
SLC38A2,0.0187502969056367,0.0664761811494827,0.020922727882862,0.0510037280619144,0.0453698076307773,-0.0173954423516988,0.030854549879829,0.0331462677568197,0.0664761811494827,human,UP
ATP6V1B2,,,0.0159197952598333,0.0336898788809776,0.0424988605082035,,0.0307028448830048,0.0336898788809776,,human,UP
VDAC2,,,0.014924319460988,0.0293492954224348,0.0471971556544303,,0.030490256845951,0.0293492954224348,,human,UP
JAG1,,0.0303644053637981,,,,,0.0303644053637981,0.0303644053637981,0.0303644053637981,human,UP
FGB,0.0582573339343071,0.0669117495417594,0.0484096631407737,0.0782116577029228,0.0679722428321838,-0.1383580714464187,0.0302340959509213,0.0625845417380333,0.0669117495417594,human,UP
AADAC,0.0334148555994033,,0.0269502513110637,,,,0.0301825534552335,0.0301825534552335,,human,UP
MCM2,0.0427526794373989,0.0354743190109729,0.0245964583009481,0.0173179544508457,,,0.0300353528000414,0.0300353886559605,0.0354743190109729,human,UP
SEPHS2,0.0764464288949966,0.0322102680802345,0.0412823073565959,,-0.026752782985568,0.0265165865421295,0.0299405615776777,0.0322102680802345,0.0322102680802345,human,UP
PRDX4,0.0283686593174934,,0.0426360890269279,,0.0186338182538747,,0.029879522199432,0.0283686593174934,,human,UP
RAB8B,,0.0340622812509536,,0.0253266114741563,,,0.029694446362555,0.029694446362555,0.0340622812509536,human,UP
PFKM,0.0374913476407527,0.0289155263453722,0.0374841168522834,0.0147928986698389,,,0.0296709723770618,0.0331998215988278,0.0289155263453722,human,UP
CEBPG,,0.0353471115231514,,0.0237968917936086,,,0.02957200165838,0.02957200165838,0.0353471115231514,human,UP
NEU1,0.0338619090616703,,0.0246101804077625,0.0209185536950826,0.0385583639144897,,0.0294872517697513,0.0292360447347164,,human,UP
SLC43A1,0.02583834156394,0.034908439964056,0.0279982592910528,0.0442999191582202,0.0139140347018837,,0.0293917989358305,0.0279982592910528,0.034908439964056,human,UP
NAGK,,,,,0.0289376080036163,,0.0289376080036163,0.0289376080036163,,human,UP
EEF1G,0.0427471324801445,,,0.0506108663976192,0.0461590439081192,-0.0243963245302438,0.0287801795639097,0.0444530881941318,,human,UP
TMX2,0.0410826802253723,0.0213032271713018,0.0351106710731983,0.0175925381481647,,,0.0287722791545093,0.02820694912225,0.0213032271713018,human,UP
A1CF,0.0425546653568744,0.0243710856884717,,0.0193862672895193,,,0.0287706727782885,0.0243710856884717,0.0243710856884717,human,UP
XPOT,0.0178018417209386,0.0395852774381637,0.0330641157925128,0.024548165500164,,,0.0287498501129448,0.0288061406463384,0.0395852774381637,human,UP
PABPC1,,,,,,0.028727687895298,0.028727687895298,0.028727687895298,,human,UP
CHAC1,,0.0432118698954582,0.0244416147470474,0.0182940643280744,,,0.0286491829901933,0.0244416147470474,0.0432118698954582,human,UP
TIPARP,,0.0383473113179206,0.0180726274847984,0.0291926581412553,,,0.0285375323146581,0.0291926581412553,0.0383473113179206,human,UP
DDIT3,,0.0284182615578174,,,,,0.0284182615578174,0.0284182615578174,0.0284182615578174,human,UP
VAT1,0.0283093098551034,,0.0147702917456626,0.0149113927036523,0.0544022880494594,0.029132829979062,0.028305222466588,0.0283093098551034,,human,UP
UAP1L1,,,,,0.0282174795866012,,0.0282174795866012,0.0282174795866012,,human,UP
RNF114,,,,,0.0282082632184028,,0.0282082632184028,0.0282082632184028,,human,UP
RPL12,,0.0154134389013051,0.0634927079081535,0.04152213037014,,-0.0089218560606241,0.0278766052797436,0.0284677846357226,0.0154134389013051,human,UP
ACSL3,0.0176878608763217,0.0348824374377727,0.026238314807415,0.0352816693484783,0.0245004780590534,,0.0277181521058082,0.026238314807415,0.0348824374377727,human,UP
SLC7A11,,0.0381507016718387,0.0147211952134966,0.0284261181950569,,,0.0270993383601307,0.0284261181950569,0.0381507016718387,human,UP
PTGES3,,0.0267740003764629,0.0491236448287963,0.0236332081258296,,0.0075735105201601,0.0267760909628123,0.0252036042511463,0.0267740003764629,human,UP
LRRC47,0.0267244279384613,,,,,,0.0267244279384613,0.0267244279384613,,human,UP
RPL8,0.0688738897442817,0.0215411987155675,0.039381206035614,0.0476407296955585,0.0372424870729446,-0.0556258484721183,0.0265089437986413,0.0383118465542793,0.0215411987155675,human,UP
RRAGD,,,,,0.026363730430603,,0.026363730430603,0.026363730430603,,human,UP
SET,,,0.0374087765812873,,0.0143632898107171,,0.0258860331960022,0.0258860331960022,,human,UP
CCT7,0.019921476021409,,0.0212041363120079,0.0308646261692047,0.0310827270150184,,0.02576824137941,0.0260343812406063,,human,UP
DLK1,,,,,,0.0255769249051809,0.0255769249051809,0.0255769249051809,,human,UP
TSPAN8,0.02830021828413,,0.0227898750454187,,,,0.0255450466647744,0.0255450466647744,,human,UP
NDUFC2,,,,,,0.0254744943231344,0.0254744943231344,0.0254744943231344,,human,UP
LAMB1,0.0244287978857755,0.0171001479029655,,0.0300405025482177,0.0302071366459131,,0.025444146245718,0.0272346502169966,0.0171001479029655,human,UP
PRDX6,0.0245345644652843,,0.0263218376785516,,,,0.025428201071918,0.025428201071918,,human,UP
GGCT,0.024138631299138,0.026906032115221,0.0250127911567688,,,,0.0253524848570426,0.0250127911567688,0.026906032115221,human,UP
POLR2G,,,0.0253176242113113,,,,0.0253176242113113,0.0253176242113113,,human,UP
RPS13,-0.044798344373703,,0.0244279727339744,,,0.0962840244174003,0.0253045509258906,0.0244279727339744,,human,UP
NFIL3,0.0169619768857955,0.0403280332684516,0.0230637155473232,0.0206442587077617,,,0.025249496102333,0.0218539871275424,0.0403280332684516,human,UP
SCRN1,,,,0.0205057170242071,0.0295812617987394,,0.0250434894114732,0.0250434894114732,,human,UP
DUSP6,0.0275056436657905,0.0311758127063512,0.0163746904581785,,,,0.0250187156101067,0.0275056436657905,0.0311758127063512,human,UP
SERPINA1,,,,,,0.0249087363481521,0.0249087363481521,0.0249087363481521,,human,UP
AMIGO2,,0.0319713167846202,,0.0177519060671329,,,0.0248616114258766,0.0248616114258766,0.0319713167846202,human,UP
C3,,,,0.0207010582089424,,0.0288771204650402,0.0247890893369913,0.0247890893369913,,human,UP
ATIC,0.0426552221179008,0.0274625718593597,0.0405668318271636,0.0293622780591249,0.0193474423140287,-0.0116042466834187,0.0246316832490265,0.0284124249592423,0.0274625718593597,human,UP
FBL,0.0278690718114376,,0.0215483363717794,0.0242838077247142,0.0241407547146081,,0.0244604926556348,0.0242122812196612,,human,UP
KRT19,,,,,,0.0243742000311613,0.0243742000311613,0.0243742000311613,,human,UP
MTHFD2,,0.0316156633198261,0.0157747752964496,0.0334916710853576,0.0154452482238411,,0.0240818394813686,0.0236952193081378,0.0316156633198261,human,UP
ZCCHC8,,0.0280459392815828,,0.0200127512216568,,,0.0240293452516198,0.0240293452516198,0.0280459392815828,human,UP
EIF3D,0.0173705220222473,,,0.0223329309374094,0.0240067727863788,0.0320295169949531,0.0239349356852471,0.0231698518618941,,human,UP
AK4,0.02381825260818,,,,,,0.02381825260818,0.02381825260818,,human,UP
CERS2,0.041972205042839,0.0151217384263873,0.0256561636924743,0.0294159464538097,0.0212257336825132,0.0088494187220931,0.0237068676700194,0.0234409486874938,0.0151217384263873,human,UP
SAT1,0.0349747277796268,0.0378464870154857,0.0433270297944545,,-0.0213741790503263,,0.0236935163848102,0.0364106073975563,0.0378464870154857,human,UP
UQCR10,,,,,,0.0233835633844137,0.0233835633844137,0.0233835633844137,,human,UP
SCGN,0.0248154327273368,,0.021712539717555,,,,0.0232639862224459,0.0232639862224459,,human,UP
IRS2,,,,0.0144933005794882,0.0318301916122436,,0.0231617460958659,0.0231617460958659,,human,UP
CXCL1,,0.0230743028223514,,,,,0.0230743028223514,0.0230743028223514,0.0230743028223514,human,UP
B2M,,,,,,0.0229615774005651,0.0229615774005651,0.0229615774005651,,human,UP
YTHDF2,,0.0276459939777851,0.0246544647961854,0.0165784209966659,,,0.0229596265902121,0.0246544647961854,0.0276459939777851,human,UP
ATP6V0D1,0.0228419248014688,,,,,,0.0228419248014688,0.0228419248014688,,human,UP
NOP56,0.0304711367934942,,0.0213440917432308,,0.0163291338831186,,0.0227147874732812,0.0213440917432308,,human,UP
AP2M1,0.0226678792387247,,,,,,0.0226678792387247,0.0226678792387247,,human,UP
SRM,0.0204509180039167,,0.0248404256999492,,,,0.022645671851933,0.022645671851933,,human,UP
RPL28,,,0.0150377554818987,,0.030064970254898,,0.0225513628683984,0.0225513628683984,,human,UP
STEAP1,0.0321193933486938,0.0129557475447654,,,,,0.0225375704467296,0.0225375704467296,0.0129557475447654,human,UP
MAFF,,0.027901642024517,,0.0169988609850406,,,0.0224502515047788,0.0224502515047788,0.027901642024517,human,UP
MMD,0.0224232245236635,,,,,,0.0224232245236635,0.0224232245236635,,human,UP
LAPTM4B,,,0.0296153649687767,0.0234706569463014,0.0139304343611001,,0.0223388187587261,0.0234706569463014,,human,UP
CAMK2N1,,,,,,0.022298714146018,0.022298714146018,0.022298714146018,,human,UP
ZNF330,,0.0131228137761354,,0.0284056104719638,0.0252291820943355,,0.0222525354474782,0.0252291820943355,0.0131228137761354,human,UP
MOB4,,,,0.0190849751234054,0.02522649243474,,0.0221557337790727,0.0221557337790727,,human,UP
MRPL15,,,0.0151706645265221,0.0234813299030065,0.0267023369669914,,0.0217847771321733,0.0234813299030065,,human,UP
GYG1,,0.012443346902728,0.0214077066630125,0.0200785007327795,0.0331730023026466,,0.0217756391502916,0.020743103697896,0.012443346902728,human,UP
EIF3H,,,0.0167242567986249,,0.0268084332346916,,0.0217663450166583,0.0217663450166583,,human,UP
ZNF146,,0.0242228806018829,,0.0190565213561058,,,0.0216397009789943,0.0216397009789943,0.0242228806018829,human,UP
FAM50A,,,,,0.0215840935707092,,0.0215840935707092,0.0215840935707092,,human,UP
GOT1,0.0220023170113563,0.0207345411181449,0.0221277326345443,0.0213444624096155,,,0.0215522632934153,0.0216733897104859,0.0207345411181449,human,UP
SUPT16H,0.0214728433638811,,,,,,0.0214728433638811,0.0214728433638811,,human,UP
CLGN,,,,0.0213564969599246,,,0.0213564969599246,0.0213564969599246,,human,UP
MTHFD1,,,,,0.0213537439703941,,0.0213537439703941,0.0213537439703941,,human,UP
RPL6,0.0281000714749097,0.0255355909466743,0.0212842002511024,,,0.0104751661419868,0.0213487572036683,0.0234098955988883,0.0255355909466743,human,UP
CHTOP,,,,0.0212790910154581,,,0.0212790910154581,0.0212790910154581,,human,UP
KLF10,-0.0283251032233238,0.0204696282744407,,0.0428475923836231,0.0499859452247619,,0.0212445156648755,0.0316586103290319,0.0204696282744407,human,UP
DPF2,,,,0.0160826258361339,0.0262576807290315,,0.0211701532825827,0.0211701532825827,,human,UP
MRFAP1L1,,,,0.0211550146341323,,,0.0211550146341323,0.0211550146341323,,human,UP
NNMT,,0.0215554852038621,,0.0206356905400753,,,0.0210955878719687,0.0210955878719687,0.0215554852038621,human,UP
LONP1,,,,0.0210154093801975,,,0.0210154093801975,0.0210154093801975,,human,UP
WDR12,0.0234610065817832,0.0159730203449726,0.0235463827848434,,,,0.0209934699038664,0.0234610065817832,0.0159730203449726,human,UP
IMPDH2,,,,,,0.0208798348903656,0.0208798348903656,0.0208798348903656,,human,UP
ILF2,0.0208272635936737,,,,,,0.0208272635936737,0.0208272635936737,,human,UP
FBXO7,,,,,,0.0208138730376958,0.0208138730376958,0.0208138730376958,,human,UP
ATP6V1A,0.0206869300454854,,,,,,0.0206869300454854,0.0206869300454854,,human,UP
DYNC1LI1,,0.0135054485872387,,0.0255057867616415,0.0229774136096239,,0.020662882986168,0.0229774136096239,0.0135054485872387,human,UP
DPYSL2,0.0206103548407554,,,,,,0.0206103548407554,0.0206103548407554,,human,UP
APOB,0.0389103814959526,0.0597446002066135,0.0472055375576019,0.0547983162105083,-0.0566634200513362,-0.0203770026564598,0.0206030687938133,0.0430579595267772,0.0597446002066135,human,UP
RPL26L1,,,0.0231070164591074,,0.0180838778614997,,0.0205954471603035,0.0205954471603035,,human,UP
MLEC,0.0292053949087858,,0.0238344464451074,,,0.0086721610277891,0.0205706674605608,0.0238344464451074,,human,UP
GRPEL1,0.020540440455079,,,,,,0.020540440455079,0.020540440455079,,human,UP
EBNA1BP2,,,0.0204415749758481,,,,0.0204415749758481,0.0204415749758481,,human,UP
ERP29,0.0304209627211093,0.0225771777331829,0.0436168424785137,0.0191886257380247,0.0161333587020635,-0.0093162003904581,0.0204367944970726,0.0208829017356038,0.0225771777331829,human,UP
RTCB,,,,,,0.0204245243221521,0.0204245243221521,0.0204245243221521,,human,UP
PHLDA1,,0.0264245402067899,,0.0142923239618539,,,0.0203584320843219,0.0203584320843219,0.0264245402067899,human,UP
CRIP1,,,,,,0.0202913898974657,0.0202913898974657,0.0202913898974657,,human,UP
RAB9A,,,,,0.0202466193586587,,0.0202466193586587,0.0202466193586587,,human,UP
NPC2,,,0.0140969762578606,,0.0261925309896469,,0.0201447536237537,0.0201447536237537,,human,UP
NAA50,,0.0185414478182792,,0.0217216089367866,,,0.0201315283775329,0.0201315283775329,0.0185414478182792,human,UP
RND3,-0.0183333586901426,0.0462847687304019,,,0.0323976054787635,,0.0201163385063409,0.0323976054787635,0.0462847687304019,human,UP
RPL24,-0.0545039884746074,,0.0603182055056095,0.0243363101035356,0.0565387234091758,0.0104997996240854,0.0194378100335598,0.0243363101035356,,human,UP
DKC1,,0.0123737910762429,0.0222242251038551,0.0236528776586055,0.018549932166934,,0.0192002065014094,0.0203870786353945,0.0123737910762429,human,UP
HEXB,,,0.0207819901406765,,0.0235480032861232,0.0129348076879978,0.0190882670382658,0.0207819901406765,,human,UP
RPS8,,0.0139028867706656,0.0388858020305633,0.0281850490719079,,-0.0075798062607645,0.0183484829030931,0.0210439679212868,0.0139028867706656,human,UP
ATP6V1E1,0.0240147169679403,,,,0.0222103018313646,0.0076743788085877,0.0179664658692975,0.0222103018313646,,human,UP
CCT3,0.0371996983885765,-0.0145025597885251,,,0.0282600224018096,,0.0169857203339536,0.0282600224018096,-0.0145025597885251,human,UP
ATP1B1,0.0398906096816062,0.0273100417107343,0.0146802961826324,,-0.0245445370674133,0.0273518878966569,0.0169376596808433,0.0273100417107343,0.0273100417107343,human,UP
LRRC42,-0.0207266304641962,,,0.0387009121477603,0.0318478643894195,,0.0166073820243279,0.0318478643894195,,human,UP
RPS5,0.033818531781435,,0.0229800380766391,0.0154110994189977,0.0292061883956193,-0.0200821626931428,0.0162667389959096,0.0229800380766391,,human,UP
RAP1B,-0.0168642681092023,0.0176157690584659,,0.0317343287169933,0.0320155285298824,,0.0161253395490348,0.0246750488877296,0.0176157690584659,human,UP
DSP,-0.0305106695741415,0.0204774178564548,,0.0265700351446867,0.0231440067291259,0.0338792353868484,0.0147120051085948,0.0231440067291259,0.0204774178564548,human,UP
PSMA6,,-0.027762459591031,0.0193358566612005,,0.0258324723690748,0.0366087891161441,0.0135036646388471,0.0225841645151376,-0.027762459591031,human,UP
EDF1,-0.0179198868572711,,,0.0317910984158515,0.0257907677441835,,0.0132206597675879,0.0257907677441835,,human,UP
SERTAD2,-0.0259171072393655,0.0248109940439462,,0.0256908666342496,0.0257661379873752,,0.0125877228565514,0.0252509303390979,0.0248109940439462,human,UP
