"GeneID","log2FoldChange","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"2354",-3.35191569889798,8.21675378297101,-7.85838119913742,3.45728937741624e-10,2.52835114626899e-09,13.0368793408627,"2354_at"
"2353",-3.1201136449864,9.03918886414928,-7.21900066583441,3.28155399774475e-09,1.60466345404162e-08,10.8153405679692,"2353_at"
"3726",-2.47535168909421,8.94965098571825,-10.7412523022873,2.13253492734221e-14,1.89103227063541e-12,22.6094081943542,"3726_at"
"2052",-2.20619834615442,9.67626669249403,-11.4883232957625,2.02963124734298e-15,3.88571223629465e-13,24.9265028673115,"2052_at"
"7538",-2.10266102347737,10.1270980255913,-7.42676047584938,1.57587188304814e-09,8.7055446743145e-09,11.5391549842896,"7538_at"
"23770",-2.01683408270415,7.15684109770178,-10.916447502067,1.22057835345198e-14,1.34151947822658e-12,23.1594402864558,"23770_at"
"9592",-1.96732150090574,11.3722686370313,-10.8517590224671,1.49915161514958e-14,1.51199782910805e-12,22.9568188755969,"9592_at"
"347",-1.80450073818269,8.59826486814101,-6.98624037524996,7.47724744142732e-09,3.21502805604948e-08,10.0031055597595,"347_at"
"1059",-1.78780012835591,7.97028486910422,-9.14515140136326,4.09191131577119e-12,8.09842622147412e-11,17.4202123432285,"1059_at"
"126393",-1.78182554392577,6.88439265380006,-9.45808443833882,1.425868557969e-12,3.72952938993434e-11,18.4616379508067,"126393_at"
"51157",-1.73987214450072,9.55493794579496,-8.00130947076018,2.09752050105809e-10,1.69958900093646e-09,13.530476273005,"51157_at"
"5589",-1.73878243658616,10.1286267514842,-10.7911953435653,1.81820228299766e-14,1.71034647341549e-12,22.7666176740368,"5589_at"
"8815",-1.72499981281652,11.2263254565755,-11.1558200622227,5.73078881744034e-15,8.01358858584215e-13,23.9043979049805,"8815_at"
"7033",-1.70853083873666,8.09043992274158,-4.59385718737358,3.1341443512234e-05,5.46753644102029e-05,1.83369890129103,"7033_at"
"55643",-1.68803217160917,8.36499630289569,-10.3916297231975,6.5694367273116e-14,4.28929669855935e-12,21.4997772382732,"55643_at"
"26145",-1.67918219597732,7.79790969543728,-11.183764244489,5.24917177222742e-15,7.51916325750395e-13,23.9908668837453,"26145_at"
"92154",-1.67334300953098,6.3503927295171,-11.5527416013708,1.66263360472132e-15,3.27474872683765e-13,25.12280710039,"92154_at"
"5348",-1.65985073501188,8.15452208191254,-4.85816378734616,1.28926959719557e-05,2.40632331926689e-05,2.69544627464257,"5348_at"
"1844",-1.65426884312265,8.4465345049733,-5.4998006718787,1.41814799582006e-06,3.20067690021795e-06,4.84822666094267,"1844_at"
"6522",-1.64876469141223,7.97173639350179,-12.2049343548207,2.27471780616603e-16,8.62876287805647e-14,27.0787427035727,"6522_at"
"11147",-1.640871256012,7.55390145530206,-7.99031391629835,2.17961603935795e-10,1.75569229060984e-09,13.4925520551739,"11147_at"
"972",-1.63885768699668,9.70637977788797,-8.56423264698839,2.97648044869113e-11,3.76591880858487e-10,15.4596042396055,"972_at"
"81876",-1.63201003030301,9.1362553273619,-7.51414812338939,1.1581868960549e-09,6.76098614385539e-09,11.8431288426518,"81876_at"
"1675",-1.62667105535903,7.20848232598632,-4.65627385065478,2.54449462871243e-05,4.50215323266351e-05,2.0356116155792,"1675_at"
"2878",-1.62314620475042,8.78478489793835,-4.06163585829355,0.000178054823751515,0.000275017459065316,0.159101127478529,"2878_at"
"6649",-1.61840092132355,7.10629118371343,-7.99050475879078,2.17816395431842e-10,1.75521284186698e-09,13.4932103514784,"6649_at"
"6813",-1.61281855749543,7.87363537818744,-9.50794614323824,1.20660681253186e-12,3.26029380175612e-11,18.6265552606813,"6813_at"
"3164",-1.58353621884352,8.10246599805775,-5.39726150875903,2.02582795168393e-06,4.42446526946302e-06,4.49949573843849,"3164_at"
"1489",-1.56384383662212,7.3972985095832,-9.7394244629998,5.57894176874094e-13,1.91422182899312e-11,19.3883695725962,"1489_at"
"8175",-1.55498757219022,8.59556888974274,-6.59560495347602,2.98474498742274e-08,1.04978565113955e-07,8.63918070980862,"8175_at"
"10262",-1.5516958509487,8.73993024291595,-11.0146658401878,8.9423719617827e-15,1.09541082941645e-12,23.4660283834656,"10262_at"
"1958",-1.5405836968687,9.69875688974322,-5.01614530972765,7.53198520206168e-06,1.46728658943444e-05,3.21831526173638,"1958_at"
"79144",-1.53808824707391,9.69369649256043,-8.63029554161168,2.37122474982865e-11,3.15149010683869e-10,15.6842312341928,"79144_at"
"7791",-1.51907926177213,9.92105646482787,-10.430504789931,5.79252189411962e-14,3.9733723466925e-12,21.62393953164,"7791_at"
"10755",-1.50903162847612,9.24814303365794,-14.1803559345757,7.43969229937658e-19,2.53991095100717e-15,32.6830287631608,"10755_at"
"66002",-1.50029272679594,6.95419408321334,-9.89870164672661,3.29317399608887e-13,1.29300750662423e-11,19.9088540362051,"66002_at"
"7123",-1.49750053740787,8.49959261120266,-3.83687964515744,0.000361583409542592,0.000535822510386346,-0.518574475868254,"7123_at"
"951",-1.49361353003612,6.00559733146423,-7.44909674266471,1.4565354580397e-09,8.14959637325464e-09,11.6168808037075,"951_at"
"2348",-1.4810389089515,7.89442915659138,-4.81154555179528,1.50952679980822e-05,2.7846854257269e-05,2.54221295905285,"2348_at"
"5339",-1.47348923493528,6.75621004817146,-11.2303808150796,4.53513072151139e-15,6.88130501477328e-13,24.1348826999719,"5339_at"
"64598",-1.46375153096588,8.32431273407159,-11.0436892096489,8.15886172343199e-15,1.0190617289194e-12,23.5563799231471,"64598_at"
"4059",-1.45270553717896,7.49590171906773,-9.89795280185663,3.30132262236122e-13,1.29300750662423e-11,19.906414168476,"4059_at"
"90993",-1.45129537314793,7.96792641056561,-7.95116249267268,2.49908218556999e-10,1.96459860244005e-09,13.3574498229422,"90993_at"
"10298",-1.45022938816391,7.77384020058655,-11.4203084140782,2.50683812239914e-15,4.46522366080209e-13,24.7186331118065,"10298_at"
"10603",-1.43300636380417,8.48620667213175,-12.2559046062229,1.951724831981e-16,7.99582629165974e-14,27.2291836817738,"10603_at"
"10155",-1.42928831454698,10.6019139850248,-11.1305793819685,6.20421902433387e-15,8.47248149963034e-13,23.8262049873447,"10155_at"
"11135",-1.40740684454073,7.43682690294449,-10.1837680002127,1.2917333924045e-13,6.74731101054443e-12,20.8326223533554,"11135_at"
"1521",-1.40623220791823,7.93808153555614,-5.27237018046871,3.12237455086815e-06,6.55919601066385e-06,4.07688790774986,"1521_at"
"79586",-1.40338163026419,7.90341645420643,-12.9137557709129,2.7363894584299e-17,2.00186434523136e-14,29.1567078894206,"79586_at"
"5866",-1.39878956326514,7.91723431571948,-9.50054616123673,1.23685785812756e-12,3.31620371281215e-11,18.6020979589864,"5866_at"
"65999",-1.39291069290226,8.0736269710002,-8.46401747939795,4.20540416491299e-11,4.94509178611238e-10,15.1180964124772,"65999_at"
"3755",-1.39002113337943,6.56335552431511,-4.29988928635002,8.25949071717669e-05,0.000134660464701247,0.897596302070911,"3755_at"
"57104",-1.38908193347178,8.22871768239002,-11.7386933509354,9.37692854528529e-16,2.06534413249058e-13,25.686329500988,"57104_at"
"51477",-1.38699378099893,9.37195043290545,-7.85152976674781,3.5412348475821e-10,2.57046968879773e-09,13.0131850145147,"51477_at"
"29888",-1.38139289570115,7.77451211254706,-8.28153872686582,7.90902971129909e-11,7.97913437330966e-10,14.4940188238422,"29888_at"
"8711",-1.37938896050875,7.6827944252025,-10.620596802859,3.13884448069621e-14,2.52141530755221e-12,22.2282651215641,"8711_at"
"10637",-1.37817883836296,6.20397076956808,-3.88999961310307,0.000306307678599615,0.000458153084223038,-0.360191086449563,"10637_at"
