"exp_id","cmap_score","p.x","q","subset_comparison_id","analysis_id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID","drug_name","r","p.y","num_peers","valid"
5720,-0.38815819051908,9.99990000099999e-06,0.000554545454545455,"file16e94a0ad192_logFC_0","CMAP","nalbuphine",1.02e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","118","Nalbuphine hydrochloride [23277-43-2]","C0600099","23277-43-2","DB00844","nalbuphine",0.192353830641165,3.67141732758954e-109,4,1
1233,-0.338835487229473,0.00019,0.00456299212598425,"file16e94a0ad192_logFC_0","CMAP","naloxone",1.1e-05,6,"HL60","HG-U133A","DMSO","Prestwick Chemical","111","Naloxone hydrochloride [357-08-4]","C0700549","357-08-4","DB01183","naloxone",0.204894627460552,6.58162283937143e-124,5,1
1436,-0.192684752376786,0.15416,0.445043066729768,"file16e94a0ad192_logFC_0","CMAP","naltrexone",9.6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","116","Naltrexone hydrochloride dihydrate [16676-29-2]","C0355800","16676-29-2","DB00704","naltrexone",0.150410159089971,5.31339329949601e-67,4,1
1064,-0.261699963614408,0.01277,0.0778191808191808,"file16e94a0ad192_logFC_0","CMAP","naproxen",1.74e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","45","Naproxen [22204-53-1]","C0546873","22204-53-1","DB00788","naproxen",0.16368252845505,3.61950479748683e-79,8,1
5710,-0.364488831790728,4e-05,0.00174285714285714,"file16e94a0ad192_logFC_0","CMAP","natamycin",6e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","1104","Natamycin [7681-93-8]","C0027444","7681-93-8","DB00826","natamycin",0.242243123129153,6.92000303626283e-174,3,1
5764,-0.34896459867529,0.00012,0.00343661971830986,"file16e94a0ad192_logFC_0","CMAP","neomycin",4.2e-06,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","158","Neomycin sulfate [1405-10-3]","C0770899","1405-10-3","DB00994","neomycin",0.151899193447461,2.59283286954216e-68,4,1
2211,-0.319281128646513,6e-04,0.00963157894736842,"file16e94a0ad192_logFC_0","CMAP","nicotinic acid",3.24e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","881","Niacin [59-67-6]","C0772043","59-67-6","DB00627","nicotinic acid",0.253061985726675,4.16615147717475e-190,3,1
4284,-0.261320227223784,0.0131,0.0793363095238095,"file16e94a0ad192_logFC_0","CMAP","nisoxetine",1.3e-05,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical","910","Nisoxetine hydrochloride [57754-86-6]","NULL","57754-86-6","DB09186","nisoxetine",0.249853566437856,3.26207040994517e-185,3,1
1289,-0.265720324738458,0.01091,0.0712970085470085,"file16e94a0ad192_logFC_0","CMAP","nomifensine",1.12e-05,6,"PC3","HT_HG-U133A","DMSO","Prestwick Chemical","108","Nomifensine maleate [32795-47-4]","C0028277","32795-47-4","DB04821","nomifensine",0.266679569406459,1.13659419791855e-211,4,1
1682,-0.290624631489922,0.00302,0.028784375,"file16e94a0ad192_logFC_0","CMAP","omeprazole",1.16e-05,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical","493","Omeprazole [73590-58-6]","C0771765","73590-58-6","DB00338","omeprazole",0.31511731863081,3.56861371313839e-299,3,1
