"GeneID","log2FoldChange","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"2354",-2.98943681901223,8.53712444625091,-3.96882774126773,0.000339030539253611,0.00105824513194249,-0.0606784191414675,"2354_at"
"2353",-2.66331124530507,9.62351369381291,-3.71445149238412,0.000702489681950773,0.00187489233160647,-0.751096976864218,"2353_at"
"126393",-1.87529250198215,8.58013905026005,-5.33741365715359,5.67405532947605e-06,5.69323061219344e-05,3.86399741483533,"126393_at"
"9592",-1.87195439523992,11.6727051502896,-6.31678692147396,2.88262425460726e-07,9.53804639134804e-06,6.74645047388412,"9592_at"
"1521",-1.85177715042844,9.99762404115378,-4.01907282278442,0.000293096239354999,0.000942213334423699,0.077739543956965,"1521_at"
"3726",-1.79875131721014,10.0154507056128,-5.86362846563552,1.14214000180792e-06,2.06310368580542e-05,5.41367600964314,"3726_at"
"2532",-1.75380947880363,9.36251056002864,-3.67478196768067,0.000785912614826576,0.0020528735019265,-0.857072915883453,"2532_at"
"28815",-1.74623842928346,7.64987595553409,-8.48574588342086,4.9160690296934e-10,2.51751895010599e-07,12.9066900353014,"28815_at"
"5320",-1.73824023889977,8.74816490818316,-2.82781050228203,0.007680536722967,0.0135370946681514,-2.97951959945273,"5320_at"
"8815",-1.73786918791736,11.1687579800739,-11.2434680207501,3.32846856587022e-13,1.66049134632164e-09,19.8672806027899,"8815_at"
"7538",-1.69731137293516,11.4560683010694,-5.05850326778444,1.32410379266924e-05,9.77381665899493e-05,3.04644122276417,"7538_at"
"5589",-1.69640127459077,10.3102226276091,-8.71225395191142,2.60188752533861e-10,1.96286962399613e-07,13.5187679010896,"5589_at"
"972",-1.68083644188004,9.65454970862994,-6.62563847432394,1.13414905673681e-07,5.97221318205573e-06,7.64971592242436,"972_at"
"23770",-1.60021120326186,7.65227167824295,-6.50792625951614,1.61725613082951e-07,7.15504850624444e-06,7.3061120991491,"23770_at"
"3561",-1.58490860034611,8.23686481348007,-5.2646666326953,7.07966921437803e-06,6.47410465121962e-05,3.65033326875423,"3561_at"
"6649",-1.5594105569067,7.99737389163261,-4.29397430389243,0.000131043242676104,0.00051090403178099,0.845326412754686,"6649_at"
"951",-1.53885336872732,6.22656873731423,-5.20399635261816,8.51364255394904e-06,7.28557451146776e-05,3.47234472959294,"951_at"
"66002",-1.53536380727776,7.27416124781045,-6.91707614206548,4.73092074167576e-08,3.77638754801009e-06,8.49622256434876,"66002_at"
"80352",-1.5120551253373,7.44550138102506,-6.88164592278065,5.25966808697172e-08,4.01608265994674e-06,8.39366379778753,"80352_at"
"1958",-1.50650753434754,9.56169806225691,-3.44754463206277,0.00148241476061078,0.00339776031737175,-1.4542161553327,"1958_at"
"2052",-1.48638920328871,10.819113968913,-6.21171705192075,3.96388157481655e-07,1.13244281978441e-05,6.43803831511954,"2052_at"
"7791",-1.48591699660011,10.6684546546084,-7.65187254462617,5.39228868995727e-09,1.03932767372108e-06,10.5966999701781,"7791_at"
"10262",-1.48571468893647,8.94300704668721,-8.50275377693593,4.68569114352691e-10,2.51751895010599e-07,12.9528871636071,"10262_at"
"5047",-1.45317882528564,13.3996876210216,-2.24783943378836,0.0309477998000038,0.0457549426996231,-4.23042658237189,"5047_at"
"27076",-1.44805081775993,8.65061143718387,-3.66745269572742,0.000802341130481047,0.00208594437324201,-0.876599244497378,"27076_at"
"2878",-1.44357460918937,13.3384674925484,-2.46450845347407,0.0187410207687261,0.0293989178608198,-3.78627823243778,"2878_at"
"5315",-1.42777967521473,10.895442368051,-6.73462061234665,8.17246483125049e-08,5.07287180616167e-06,7.96700833558413,"5315_at"
"6522",-1.42533718231672,8.59647511192475,-6.7351459361286,8.15958261606112e-08,5.07287180616167e-06,7.96853571576762,"6522_at"
"55643",-1.42341080764899,8.59072026238494,-7.34934790098468,1.31028551945762e-08,1.72050567824166e-06,9.73846566059681,"55643_at"
"8061",-1.42203017311183,5.39520178914497,-2.64001350819312,0.0122723063702724,0.0203025297761799,-3.40570716716834,"8061_at"
"8175",-1.41175499884413,8.58224036540298,-4.61011666013913,5.11750909859153e-05,0.000254620005770097,1.74595387700184,"8175_at"
"5866",-1.40240734022461,8.29498473227245,-8.00906573988573,1.9140832327445e-09,6.32388402250618e-07,11.5966930370429,"5866_at"
"1382",-1.40092314517387,8.79271137248665,-3.97708522148876,0.000331026724600318,0.00103855895645779,-0.037973563558106,"1382_at"
"26145",-1.39704994613723,7.86370405649223,-7.13348123219258,2.48253987596706e-08,2.517442911847e-06,9.12029645241107,"26145_at"
"1072",-1.38532735252431,12.4433163713673,-10.3106930235494,3.51799663266182e-12,8.0069603359383e-09,17.6345521413922,"1072_at"
"3809",-1.38384420835151,7.11759426734119,-4.06154111178485,0.000259057524670462,0.000856030704202248,0.19521476126663,"3809_at"
"10603",-1.37558322422066,8.81233211014263,-7.70032998282254,4.68160101208183e-09,9.785501544029e-07,10.7332340165821,"10603_at"
"3164",-1.37422127517877,8.3443000451405,-2.67405266367937,0.0112859899913156,0.0188889794086207,-3.32986726784629,"3164_at"
"51157",-1.37105832234945,9.51705905297636,-5.78547092660118,1.44911057270485e-06,2.39964276243218e-05,5.18336087434771,"51157_at"
"27113",-1.35666294156842,7.57198307032107,-6.36709699267024,2.47533852635172e-07,8.85422125439692e-06,6.89394661163723,"27113_at"
"6690",-1.35266149509498,5.98643613429124,-2.91391255018598,0.0061642362582978,0.0112200108934214,-2.77800612848172,"6690_at"
"3976",-1.34846362145764,8.86911310936335,-3.21899295123143,0.00276275170690843,0.00570083670437315,-2.03588887832475,"3976_at"
"633",-1.33856581202371,7.72200452616928,-4.31332747843285,0.000123763397735084,0.000489793168316358,0.899959117411038,"633_at"
"11135",-1.32710792653444,7.64949225590099,-5.73293409071749,1.70064853587796e-06,2.66980900198061e-05,5.02852899465257,"11135_at"
"92154",-1.32413852602411,6.39739221288452,-6.32191542185182,2.83819286578524e-07,9.5151460986489e-06,6.76149152981997,"92154_at"
"978",-1.32367891701419,8.16327121172196,-3.81990891996483,0.000520305541709202,0.0014808863021219,-0.467070602271113,"978_at"
"23616",-1.31532678103833,7.4049710060864,-7.5764608507382,6.7221606459384e-09,1.18704085061554e-06,10.3836940493341,"23616_at"
"10155",-1.31227258464547,10.3320883039999,-7.09452956589407,2.78723330889394e-08,2.70060541821837e-06,9.00827612940382,"10155_at"
"6366",-1.30668365528514,7.68812212079644,-2.80129270172581,0.00821365674918186,0.014328780859329,-3.04082776363376,"6366_at"
"23237",-1.30067069534766,5.765726048277,-3.07602578354578,0.0040416238703725,0.00784280251617188,-2.38888681665188,"23237_at"
"2980",-1.29997131262388,6.23453776785189,-8.15082252314851,1.27403992298309e-09,4.64105238343023e-07,11.9892830459542,"2980_at"
"7040",-1.28187852043894,7.6390106931303,-5.30252229423218,6.30962835930206e-06,6.02623116920649e-05,3.7614876227482,"7040_at"
"2275",-1.27332545909009,8.4947924855003,-5.96394904520979,8.41584894343393e-07,1.72794311385771e-05,5.70919707904497,"2275_at"
"11012",-1.27261204479859,7.84164311882434,-2.62708346188133,0.0126674014885715,0.0208903511868528,-3.43434700615928,"11012_at"
"9021",-1.26549534068647,7.99051466319356,-4.10817195397754,0.000226127145338273,0.000773157810901215,0.32469373573003,"9021_at"
"3779",-1.26487245127248,6.69301182640625,-5.39453350585756,4.76845100799282e-06,5.11397646323167e-05,4.03192368810585,"3779_at"
"6813",-1.26174666648332,8.76549205911063,-6.98939878820815,3.81206199975755e-08,3.36578784495835e-06,8.70524610130002,"6813_at"
"81876",-1.25865905040198,9.09388850344502,-5.38782045637675,4.86691952947048e-06,5.18159977347574e-05,4.0121815141565,"81876_at"
"6709",-1.25729356492036,9.23793298122027,-10.7448871254008,1.15134508939302e-12,2.94801910139082e-09,18.6944182705469,"6709_at"
"57104",-1.25650031488515,8.89210302882569,-7.88501704944072,2.73827416755878e-09,7.86449316556968e-07,11.2511211606515,"57104_at"
