gene_symbol,logfc_dz,mean_logfc,median_logfc,p_val,p_val_adj,pct.1,pct.2,signature_type
DNAJB4,0.957714208953123,0.957714208953123,0.957714208953123,7.34722812581583e-08,0.0021298144891114,0.464,0.243,UP
PPP1R15A,0.923798349690514,0.923798349690514,0.923798349690514,1.35801410328483e-13,3.93661128260207e-09,0.775,0.551,UP
ICAM1,0.896991300456935,0.896991300456935,0.896991300456935,1.28716743132701e-06,0.0373124094993074,0.227,0.062,UP
SNHG15,0.853858195909734,0.853858195909734,0.853858195909734,2.26542848373817e-09,6.56702408866021e-05,0.475,0.325,UP
TNFAIP2,0.808105603766405,0.808105603766405,0.808105603766405,1.2000022468746e-06,0.034785665132401,0.211,0.078,UP
RRAD,0.780439216936707,0.780439216936707,0.780439216936707,2.89339188207707e-17,8.38736438776502e-13,0.357,0.321,UP
GADD45B,0.742294837188256,0.742294837188256,0.742294837188256,2.93962476720685e-14,8.5213842751792e-10,0.661,0.543,UP
BTG2,0.711431436569196,0.711431436569196,0.711431436569196,1.21940257492543e-09,3.53480418419384e-05,0.387,0.284,UP
LMNA,0.674150773292081,0.674150773292081,0.674150773292081,9.32164645510583e-08,0.002702158874406,0.771,0.65,UP
UBB,0.627172496955599,0.627172496955599,0.627172496955599,1.1432973988476401e-10,3.31419049977952e-06,0.871,0.811,UP
MALAT1,0.596795200156768,0.596795200156768,0.596795200156768,1.6068432027932e-09,4.65791707625692e-05,0.998,0.996,UP
EIF1,0.569189256987454,0.569189256987454,0.569189256987454,3.21976454562373e-09,9.33345346485405e-05,0.946,0.926,UP
SOD3,0.537630848828929,0.537630848828929,0.537630848828929,1.33727573097185e-13,3.876494888941211e-09,0.393,0.354,UP
FTL,0.515833211503574,0.515833211503574,0.515833211503574,1.0168527926184302e-09,2.9476528752423e-05,0.925,0.938,UP
ZFP36,0.429780447096851,0.429780447096851,0.429780447096851,6.37676997654264e-11,1.84849808080018e-06,0.695,0.609,UP
DUSP1,0.422996615936522,0.422996615936522,0.422996615936522,2.75400896740038e-14,7.98332119470022e-10,0.633,0.588,UP
JUN,0.363977072462127,0.363977072462127,0.363977072462127,2.49682189895587e-10,7.23778732069328e-06,0.85,0.807,UP
H3F3B,0.327396605168387,0.327396605168387,0.327396605168387,2.63823767716799e-07,0.0076477233785745,0.91,0.909,UP
JUND,0.27733104433401,0.27733104433401,0.27733104433401,2.77732096845161e-09,8.05089802334753e-05,0.914,0.881,UP
KLF2,0.248999156958413,0.248999156958413,0.248999156958413,1.17777142420466e-07,0.0034141238044844,0.264,0.185,UP
RPS3A,0.218956890554309,0.218956890554309,0.218956890554309,4.600585490856719e-11,1.33361772208955e-06,0.949,0.947,UP
RPS4X,0.183321668094028,0.183321668094028,0.183321668094028,1.29261137739061e-06,0.037470218607799,0.953,0.963,UP
B2M,0.17171516751445,0.17171516751445,0.17171516751445,6.90277727629511e-10,2.00097707685243e-05,0.968,0.947,UP
IGFBP5,0.132680010158333,0.132680010158333,0.132680010158333,2.3629409774713903e-09,6.84969330549408e-05,0.503,0.539,UP
UQCR10,-1.07749991066305,-1.07749991066305,-1.07749991066305,1.29191525328808e-07,0.0037450039362314,0.354,0.654,DOWN
MMP11,-0.952321570634525,-0.952321570634525,-0.952321570634525,3.9355899341183805e-21,1.14084881010224e-16,0.238,0.436,DOWN
TMSB10,-0.938233097684724,-0.938233097684724,-0.938233097684724,2.42479657003758e-24,7.02900029722494e-20,0.962,0.996,DOWN
IFITM3,-0.93059819723004,-0.93059819723004,-0.93059819723004,3.58528174837762e-08,0.0010393014732197,0.855,0.942,DOWN
IGF1,-0.896908639512898,-0.896908639512898,-0.896908639512898,3.2453892976898902e-21,9.40773449614346e-17,0.245,0.403,DOWN
NREP,-0.84552981326347,-0.84552981326347,-0.84552981326347,7.01675165638719e-13,2.03401597015352e-08,0.36,0.617,DOWN
ATP5MF,-0.825456878215806,-0.825456878215806,-0.825456878215806,1.3295888436628e-06,0.0385421214000973,0.426,0.7,DOWN
PPIB,-0.804144068103606,-0.804144068103606,-0.804144068103606,1.06199065325168e-23,3.0784985056459803e-19,0.758,0.893,DOWN
ERH,-0.783610783794133,-0.783610783794133,-0.783610783794133,4.4632728798210805e-09,0.0001293813542402,0.409,0.588,DOWN
STMN1,-0.746947164617984,-0.746947164617984,-0.746947164617984,1.07647011001774e-08,0.0003120471554919,0.364,0.519,DOWN
SERF2,-0.708039726821128,-0.708039726821128,-0.708039726821128,6.44534649532791e-07,0.0186837704206566,0.86,0.951,DOWN
THY1,-0.707727139438957,-0.707727139438957,-0.707727139438957,1.33655302270786e-06,0.0387439990222553,0.509,0.704,DOWN
OLFML3,-0.697345058514395,-0.697345058514395,-0.697345058514395,1.1938161756269599e-11,3.46063432990742e-07,0.116,0.247,DOWN
COX6A1,-0.689017579247733,-0.689017579247733,-0.689017579247733,8.47386884607262e-08,0.0024564051010995,0.536,0.737,DOWN
PPP1R14B,-0.67845836937475,-0.67845836937475,-0.67845836937475,2.1455229660582603e-09,6.21944197400969e-05,0.412,0.658,DOWN
ATP5MC1,-0.656588363295456,-0.656588363295456,-0.656588363295456,1.53753990286683e-07,0.0044570206704303,0.322,0.51,DOWN
VCAN,-0.656258989135913,-0.656258989135913,-0.656258989135913,9.12891846059327e-12,2.64629088335678e-07,0.345,0.42,DOWN
IFITM2,-0.64413535995346,-0.64413535995346,-0.64413535995346,1.12729922874691e-06,0.0326781500429154,0.641,0.794,DOWN
CFL1,-0.629981784441055,-0.629981784441055,-0.629981784441055,7.21314867266118e-08,0.002090947537231,0.778,0.897,DOWN
TUBB,-0.618438519275372,-0.618438519275372,-0.618438519275372,2.4227656723093e-08,0.000702311313089,0.527,0.679,DOWN
SELENOH,-0.609232808996846,-0.609232808996846,-0.609232808996846,6.88272408897741e-10,1.99516405891277e-05,0.361,0.481,DOWN
LAPTM4A,-0.575461150753552,-0.575461150753552,-0.575461150753552,9.99937289401836e-07,0.0289861821451804,0.655,0.802,DOWN
HMGN1,-0.558599154295534,-0.558599154295534,-0.558599154295534,3.50922890157544e-07,0.0101725527398869,0.472,0.65,DOWN
SSR4,-0.517107604177878,-0.517107604177878,-0.517107604177878,3.51164362214672e-07,0.0101795525318789,0.597,0.737,DOWN
MDK,-0.511788895027449,-0.511788895027449,-0.511788895027449,7.993620241678869e-11,2.31719063565787e-06,0.495,0.638,DOWN
HOXA10,-0.507255219789313,-0.507255219789313,-0.507255219789313,1.25230258220135e-06,0.0363017472528526,0.198,0.317,DOWN
PGR,-0.456997259426012,-0.456997259426012,-0.456997259426012,1.56871466281529e-08,0.0004547390064568,0.157,0.239,DOWN
CBX5,-0.453581878531814,-0.453581878531814,-0.453581878531814,8.42907123154919e-07,0.0244341916860148,0.169,0.276,DOWN
PDIA4,-0.453469628567745,-0.453469628567745,-0.453469628567745,1.00193197838472e-07,0.0029044004189416,0.179,0.284,DOWN
P4HB,-0.440358551536698,-0.440358551536698,-0.440358551536698,1.54958384204121e-07,0.004491933641309,0.355,0.469,DOWN
COL5A1,-0.433815873951382,-0.433815873951382,-0.433815873951382,5.4114295175586704e-09,0.0001568665188549,0.291,0.337,DOWN
TAX1BP3,-0.430601201592449,-0.430601201592449,-0.430601201592449,1.27649794848236e-06,0.0370031225306066,0.197,0.317,DOWN
COL1A1,-0.394196851794711,-0.394196851794711,-0.394196851794711,1.65294308975692e-06,0.0479155142858736,0.913,0.955,DOWN
COL1A2,-0.364567481707586,-0.364567481707586,-0.364567481707586,8.20944480273776e-14,2.37975385941762e-09,0.826,0.897,DOWN
PDIA6,-0.312801980621,-0.312801980621,-0.312801980621,1.23678389551895e-08,0.000358518915633,0.415,0.506,DOWN
COL6A3,-0.281105415184885,-0.281105415184885,-0.281105415184885,1.24223483592734e-13,3.60099034238618e-09,0.476,0.572,DOWN
SFRP1,-0.276571995615669,-0.276571995615669,-0.276571995615669,9.7243620444101e-07,0.028188980694336,0.152,0.185,DOWN
COL3A1,-0.268526525828818,-0.268526525828818,-0.268526525828818,9.59913448390802e-17,2.78259710419526e-12,0.871,0.951,DOWN
NRP1,-0.264812981233589,-0.264812981233589,-0.264812981233589,3.81741226784175e-07,0.0110659146820197,0.294,0.395,DOWN
SPON2,-0.251192764339551,-0.251192764339551,-0.251192764339551,3.14231843211153e-07,0.0091089526710049,0.312,0.391,DOWN
MARCKS,-0.24563369810223,-0.24563369810223,-0.24563369810223,2.12413867908838e-08,0.0006157453202941,0.609,0.667,DOWN
MGP,-0.244958965353755,-0.244958965353755,-0.244958965353755,7.75935994780528e-08,0.0022492832616697,0.817,0.831,DOWN
GTF2I,-0.216741022584134,-0.216741022584134,-0.216741022584134,4.4055809153891e-07,0.0127708979575299,0.305,0.354,DOWN
CANX,-0.18442503816309,-0.18442503816309,-0.18442503816309,6.95008175069715e-07,0.0201468969789209,0.423,0.469,DOWN
RPL39,-0.177783879248426,-0.177783879248426,-0.177783879248426,5.24083665425102e-08,0.0015192137293342,0.971,0.979,DOWN
HELLPAR,-0.176613815521264,-0.176613815521264,-0.176613815521264,1.82133151840163e-10,5.27967580554264e-06,0.12,0.156,DOWN
TTC3,-0.140828330208791,-0.140828330208791,-0.140828330208791,7.23643953813869e-10,2.09769909331564e-05,0.352,0.395,DOWN
HSP90B1,-0.124790745356888,-0.124790745356888,-0.124790745356888,3.56957936261577e-10,1.03474966563506e-05,0.738,0.753,DOWN
S100A6,-0.0638200885714477,-0.0638200885714477,-0.0638200885714477,1.31288090925659e-13,3.80577917975301e-09,0.772,0.774,DOWN
ADIRF,-0.0420480854663112,-0.0420480854663112,-0.0420480854663112,4.71191648873445e-09,0.0001365890351754,0.398,0.366,DOWN
HOPX,-0.0251429612546055,-0.0251429612546055,-0.0251429612546055,9.59538922920965e-10,2.78151142976329e-05,0.401,0.416,DOWN
