gene_symbol,logfc_dz,mean_logfc,median_logfc,p_val,p_val_adj,pct.1,pct.2,signature_type
TIMP1,0.595343606339051,0.595343606339051,0.595343606339051,1.33088036966662e-79,3.8579560155896e-75,0.784,0.81,UP
LUM,0.586594569561957,0.586594569561957,0.586594569561957,0.0,0.0,0.881,0.939,UP
ISG15,0.583264930368759,0.583264930368759,0.583264930368759,3.69727448041328e-55,1.0717659263822e-50,0.399,0.359,UP
IER2,0.58307653407328,0.58307653407328,0.58307653407328,3.9497362947110804e-157,1.14494955711085e-152,0.849,0.822,UP
TPM4,0.578206367102499,0.578206367102499,0.578206367102499,1.12641084995432e-50,3.26523977184758e-46,0.784,0.778,UP
TNFRSF12A,0.576697963007734,0.576697963007734,0.576697963007734,0.0,0.0,0.525,0.437,UP
BHLHE40,0.576674046546539,0.576674046546539,0.576674046546539,4.87105954618739e-59,1.4120227412488002e-54,0.357,0.23,UP
MMP2,0.573762197820502,0.573762197820502,0.573762197820502,0.0,0.0,0.562,0.563,UP
HSPA6,0.552444969436143,0.552444969436143,0.552444969436143,2.5079497593930803e-91,7.27004476252867e-87,0.269,0.201,UP
IER5L,0.551430091099101,0.551430091099101,0.551430091099101,4.21648739785863e-25,1.2222753668912601e-20,0.593,0.537,UP
IGFBP6,0.540972960625444,0.540972960625444,0.540972960625444,1.4166591954348501e-293,4.10661167572654e-293,0.458,0.442,UP
NFKBIZ,0.540580948841215,0.540580948841215,0.540580948841215,8.657428054986481e-20,2.5096152445794804e-15,0.502,0.414,UP
CRISPLD2,0.532162814012176,0.532162814012176,0.532162814012176,1.1031446721505298e-22,3.1977957756299597e-18,0.302,0.205,UP
H3F3B,0.52331957273941,0.52331957273941,0.52331957273941,9.18958347132881e-19,2.6638764566688e-14,0.962,0.956,UP
SCGB2A1,0.522989781813466,0.522989781813466,0.522989781813466,3.17277125092875e-10,9.19722930219225e-06,0.237,0.167,UP
PLK3,0.517879169327821,0.517879169327821,0.517879169327821,4.5621653016946696e-147,1.32248047765525e-142,0.295,0.168,UP
SH3BGRL3,0.517367945828758,0.517367945828758,0.517367945828758,1.87306489505141e-106,5.42964051777504e-102,0.673,0.607,UP
ANGPTL4,0.508075077337411,0.508075077337411,0.508075077337411,2.52428288298011e-08,0.0007317391221182,0.15,0.081,UP
REV3L,0.5026150030049,0.5026150030049,0.5026150030049,1.71510754812893e-68,4.97175376051613e-64,0.474,0.445,UP
PDGFRB,0.500860910209344,0.500860910209344,0.500860910209344,2.43607643233013e-80,7.06169836203858e-76,0.369,0.303,UP
TMEM158,0.495236136290253,0.495236136290253,0.495236136290253,5.38053516650632e-27,1.5597095340668498e-22,0.377,0.323,UP
CCN1,0.494107256217686,0.494107256217686,0.494107256217686,1.40015217503084e-65,4.0587611249794104e-61,0.504,0.468,UP
ARID5B,0.492444929770378,0.492444929770378,0.492444929770378,1.02740537480734e-105,2.97824270049152e-101,0.46,0.389,UP
LOXL2,0.48933864006628,0.48933864006628,0.48933864006628,8.27926758971412e-46,2.39999408890633e-41,0.28,0.193,UP
COL4A1,0.483996878663493,0.483996878663493,0.483996878663493,3.0780543657438294e-36,8.922663995418231e-32,0.54,0.493,UP
INAFM1,0.480200712480467,0.480200712480467,0.480200712480467,6.44247058972557e-129,1.86754337454965e-124,0.406,0.32,UP
IFI27,0.473237324521674,0.473237324521674,0.473237324521674,1.68318167601697e-09,4.879207042438e-05,0.32,0.27,UP
MMP10,0.4727808919466,0.4727808919466,0.4727808919466,2.34832517566556e-280,6.807325019219309e-276,0.202,0.184,UP
CNN1,0.468392689065576,0.468392689065576,0.468392689065576,4.17894078994193e-75,1.2113913561883699e-70,0.205,0.125,UP
SULF1,0.466735417512486,0.466735417512486,0.466735417512486,2.03385461741327e-89,5.89573776495757e-85,0.155,0.095,UP
TBX3,0.461264742098742,0.461264742098742,0.461264742098742,1.79640159993391e-138,5.207408957888429e-134,0.621,0.604,UP
PHLDA1,0.459638741911184,0.459638741911184,0.459638741911184,9.57334625064612e-213,2.7751216111373e-208,0.556,0.499,UP
ACTA2,0.459034032304727,0.459034032304727,0.459034032304727,7.40339033804663e-07,0.0214609479119296,0.274,0.251,UP
EGR3,0.453773934751505,0.453773934751505,0.453773934751505,1.04214993304887e-103,3.02098422592206e-99,0.395,0.317,UP
ETS2,0.453662783114463,0.453662783114463,0.453662783114463,2.45936869879113e-15,7.129217984055719e-11,0.556,0.468,UP
CDKN1C,0.449795055589612,0.449795055589612,0.449795055589612,2.76366322185648e-10,8.01130694751756e-06,0.397,0.362,UP
CEBPB,0.446896230512405,0.446896230512405,0.446896230512405,3.74118802212587e-54,1.08449558385385e-49,0.751,0.715,UP
MIDN,0.446450409655987,0.446450409655987,0.446450409655987,2.2985399221191598e-42,6.66300752623902e-38,0.418,0.354,UP
ARC,0.439865133134927,0.439865133134927,0.439865133134927,7.35637918636878e-75,2.13246719854458e-70,0.229,0.186,UP
HTRA1,0.439614316720769,0.439614316720769,0.439614316720769,1.22272706074153e-272,3.54444120367753e-268,0.372,0.341,UP
GADD45A,0.437886345801593,0.437886345801593,0.437886345801593,1.97803933781828e-146,5.73394043246762e-142,0.567,0.53,UP
GEM,0.437370921513643,0.437370921513643,0.437370921513643,1.29674735991286e-78,3.7590112469153905e-74,0.495,0.452,UP
TIMP3,0.43538150788444,0.43538150788444,0.43538150788444,3.29701610247745e-16,9.557390277861619e-12,0.419,0.416,UP
ID4,0.430841632653124,0.430841632653124,0.430841632653124,1.5575866945241e-15,4.5151323100864596e-11,0.504,0.457,UP
CREB5,0.428778136372207,0.428778136372207,0.428778136372207,2.4831828292839e-160,7.19825038552818e-156,0.396,0.322,UP
THBS2,0.425578235264686,0.425578235264686,0.425578235264686,1.5350454506331701e-31,4.4497897522954396e-27,0.239,0.165,UP
KLF9,0.420353679067353,0.420353679067353,0.420353679067353,2.14003149017351e-20,6.203523283714959e-16,0.405,0.34,UP
PPP1CB,0.420104508069878,0.420104508069878,0.420104508069878,3.5081050263214095e-49,1.0169294850300501e-44,0.636,0.622,UP
WEE1,0.419295862769534,0.419295862769534,0.419295862769534,9.802232310740511e-35,2.8414711022374597e-30,0.393,0.338,UP
PLAUR,0.417967334619631,0.417967334619631,0.417967334619631,2.29284536431117e-119,6.64650014206523e-115,0.366,0.306,UP
S100A6,0.41787008189112,0.41787008189112,0.41787008189112,3.66861798954712e-165,1.06345898280992e-160,0.937,0.96,UP
HLA-A,0.412315609434123,0.412315609434123,0.412315609434123,1.6998599022438e-93,4.92755388462432e-89,0.617,0.578,UP
RARRES1,0.4106405955485,0.4106405955485,0.4106405955485,3.46120530548997e-185,1.00333419395543e-180,0.167,0.119,UP
CALD1,0.410398779107678,0.410398779107678,0.410398779107678,8.81934890863466e-58,2.55655286163502e-53,0.739,0.787,UP
LRPAP1,0.406466120412497,0.406466120412497,0.406466120412497,9.699358460536349e-207,2.81165003054028e-202,0.579,0.56,UP
SLC2A3,0.405692093358265,0.405692093358265,0.405692093358265,1.86899145499671e-08,0.0005417832429744,0.302,0.244,UP
COL4A2,0.405346763333485,0.405346763333485,0.405346763333485,3.40448798602448e-91,9.86892977388776e-87,0.648,0.647,UP
MAP3K8,0.404540122941534,0.404540122941534,0.404540122941534,5.36662535888687e-39,1.55567735903413e-34,0.341,0.256,UP
CCDC71L,0.40010948521348,0.40010948521348,0.40010948521348,1.8168044400679e-69,5.26655271086883e-65,0.229,0.149,UP
DDIT3,0.398534072226657,0.398534072226657,0.398534072226657,1.0800480340851702e-25,3.1308432412060803e-21,0.385,0.349,UP
PPP1R14A,0.397260783448515,0.397260783448515,0.397260783448515,2.99227115850304e-115,8.6739956342686e-111,0.441,0.408,UP
RGS3,0.396156866360946,0.396156866360946,0.396156866360946,1.29462437730798e-92,3.7528571449403803e-88,0.263,0.18,UP
CCNL1,0.39614707138331,0.39614707138331,0.39614707138331,8.33784711214117e-28,2.4169751208674802e-23,0.722,0.713,UP
MRPS24,0.393958329083761,0.393958329083761,0.393958329083761,1.2949065506699101e-52,3.7536751090819197e-48,0.617,0.604,UP
MYADM,0.389505224539112,0.389505224539112,0.389505224539112,2.0243428935422901e-112,5.86816517980038e-108,0.51,0.454,UP
GBP1,0.382362901898316,0.382362901898316,0.382362901898316,1.15921070292633e-07,0.0033603199856428,0.224,0.154,UP
FOS,0.380098803691574,0.380098803691574,0.380098803691574,3.41841340330982e-63,9.90929677351449e-59,0.922,0.869,UP
S100A10,0.379787971425724,0.379787971425724,0.379787971425724,5.9402601533149e-27,1.72196261324292e-22,0.219,0.2,UP
VEGFA,0.379602316518849,0.379602316518849,0.379602316518849,1.30152229098672e-11,3.77285281711232e-07,0.429,0.378,UP
FAM118A,0.378911094968511,0.378911094968511,0.378911094968511,1.14280117684778e-08,0.0003312752051446,0.203,0.096,UP
SPON2,0.376455904383326,0.376455904383326,0.376455904383326,1.16696707313067e-14,3.38280415159118e-10,0.663,0.655,UP
PIM1,0.37267500531515,0.37267500531515,0.37267500531515,1.33310857437804e-07,0.003864415135407,0.46,0.398,UP
A2M,0.371785388134255,0.371785388134255,0.371785388134255,2.27031208411479e-14,6.58118066943194e-10,0.147,0.055,UP
DUSP2,0.371602289883333,0.371602289883333,0.371602289883333,4.1045750331425e-30,1.18983421060735e-25,0.193,0.146,UP
FN1,0.369743348813768,0.369743348813768,0.369743348813768,1.1704148403486e-08,0.0003392798539202,0.41,0.419,UP
PDLIM4,0.36903608671001,0.36903608671001,0.36903608671001,5.68727450121697e-150,1.6486271324127802e-145,0.467,0.426,UP
FAP,0.36747524529194,0.36747524529194,0.36747524529194,1.07851452835266e-202,3.1263979147886904e-198,0.387,0.348,UP
IFI6,0.364466124477188,0.364466124477188,0.364466124477188,1.5926147408990402e-111,4.61667161091815e-107,0.343,0.33,UP
SAT1,0.360058792856002,0.360058792856002,0.360058792856002,4.85798585159662e-197,1.40823293866083e-192,0.856,0.825,UP
LAMC3,0.358999310744963,0.358999310744963,0.358999310744963,5.721410012486549e-94,1.6585223344196e-89,0.191,0.119,UP
AC020916.1,0.356809863958764,0.356809863958764,0.356809863958764,2.43490243477984e-35,7.058295177939811e-31,0.303,0.255,UP
AKAP13,0.356060624897305,0.356060624897305,0.356060624897305,1.3301469358899899e-36,3.8558299377579003e-32,0.382,0.326,UP
ID3,0.354780374235562,0.354780374235562,0.354780374235562,5.19256143312418e-11,1.50521970823404e-06,0.649,0.616,UP
CSRP1,0.353420588293365,0.353420588293365,0.353420588293365,8.57638966150101e-53,2.4861238350759098e-48,0.415,0.375,UP
SERTAD1,0.352493608274479,0.352493608274479,0.352493608274479,2.84274286123784e-129,8.24054300615624e-125,0.55,0.531,UP
KLF2,0.347273919604632,0.347273919604632,0.347273919604632,5.3511015422597895e-18,1.55117731507027e-13,0.2,0.158,UP
RARRES2,0.346723945535673,0.346723945535673,0.346723945535673,4.24617687972935e-239,1.23088175389594e-234,0.592,0.613,UP
VMP1,0.345376488417966,0.345376488417966,0.345376488417966,2.47795995315779e-70,7.18311031221381e-66,0.558,0.541,UP
APOD,0.344947868924457,0.344947868924457,0.344947868924457,8.12601473635662e-22,2.3555691517750602e-17,0.234,0.234,UP
ZFP36L1,0.344150366188731,0.344150366188731,0.344150366188731,3.88125629907705e-17,1.12509857597646e-12,0.771,0.768,UP
WTAP,0.343678767386081,0.343678767386081,0.343678767386081,4.18046907524179e-09,0.0001211834375531,0.613,0.603,UP
DCN,0.342594073481058,0.342594073481058,0.342594073481058,0.0,0.0,0.816,0.832,UP
BTBD3,0.341869319527235,0.341869319527235,0.341869319527235,5.3617862951322895e-11,1.55427461123295e-06,0.212,0.181,UP
CD44,0.339450877202727,0.339450877202727,0.339450877202727,2.2727711664056597e-22,6.588309057176719e-18,0.573,0.561,UP
COL18A1,0.336113893832439,0.336113893832439,0.336113893832439,7.26384090949158e-28,2.10564220284342e-23,0.26,0.208,UP
PDLIM1,0.3350143996179,0.3350143996179,0.3350143996179,4.4175314779662496e-12,1.28055402483286e-07,0.387,0.362,UP
ACP5,0.334342127221971,0.334342127221971,0.334342127221971,1.7447683791465197e-77,5.0577345774699205e-73,0.156,0.089,UP
COL5A2,0.334332774374043,0.334332774374043,0.334332774374043,6.826123648139399e-13,1.97875672312265e-08,0.536,0.533,UP
HILPDA,0.33355997309756,0.33355997309756,0.33355997309756,3.0599890292616205e-09,8.87029619802357e-05,0.161,0.108,UP
MYC,0.332233251845396,0.332233251845396,0.332233251845396,1.35503468431696e-28,3.927974542898e-24,0.423,0.421,UP
ACTB,0.332168262990138,0.332168262990138,0.332168262990138,9.97503098930676e-34,2.89156198318024e-29,0.936,0.915,UP
CTSB,0.331980044580513,0.331980044580513,0.331980044580513,4.13200344973418e-78,1.1977851600089401e-73,0.491,0.455,UP
PALM2-AKAP2,0.331616981801413,0.331616981801413,0.331616981801413,1.35599728812047e-33,3.93076493880362e-29,0.183,0.101,UP
MMP19,0.330515221915969,0.330515221915969,0.330515221915969,3.71075209336441e-115,1.07567281682447e-110,0.164,0.09,UP
SELENOM,0.33026947957149,0.33026947957149,0.33026947957149,2.12456150319159e-65,6.158678885451771e-61,0.755,0.748,UP
PNRC1,0.330172423462463,0.330172423462463,0.330172423462463,4.4382608423411894e-12,1.28656305297786e-07,0.812,0.825,UP
IER5,0.328224416936875,0.328224416936875,0.328224416936875,1.49915790021406e-38,4.3457589211405195e-34,0.299,0.238,UP
HNRNPU,0.327809421726251,0.327809421726251,0.327809421726251,1.09854697827594e-26,3.18446798062629e-22,0.736,0.749,UP
MAFF,0.325532491566335,0.325532491566335,0.325532491566335,2.4995713160785303e-19,7.24575733104843e-15,0.511,0.463,UP
NFATC2,0.325179524964438,0.325179524964438,0.325179524964438,6.70969515668512e-21,1.94500643201988e-16,0.188,0.147,UP
DAXX,0.32506622653577,0.32506622653577,0.32506622653577,2.80448044821314e-81,8.129627923280259e-77,0.217,0.143,UP
RIN2,0.322888498845021,0.322888498845021,0.322888498845021,3.03099720562267e-11,8.786254699659e-07,0.202,0.165,UP
MALAT1,0.322193734441095,0.322193734441095,0.322193734441095,4.37426332372212e-161,1.26801145228057e-156,1.0,1.0,UP
CSRNP1,0.321878039535725,0.321878039535725,0.321878039535725,1.3610415969392599e-16,3.94538738120753e-12,0.313,0.254,UP
ICAM1,0.319940107349968,0.319940107349968,0.319940107349968,1.46659633974869e-20,4.25136946966351e-16,0.341,0.209,UP
NPC2,0.317688906456541,0.317688906456541,0.317688906456541,2.34910156548236e-150,6.80957561802027e-146,0.663,0.692,UP
MEG3,0.317495332196782,0.317495332196782,0.317495332196782,6.08164115594208e-34,1.76294613828449e-29,0.657,0.663,UP
NBL1,0.31571760635901,0.31571760635901,0.31571760635901,9.1688409686408e-209,2.65786361998959e-204,0.506,0.514,UP
ARGLU1,0.313054808361992,0.313054808361992,0.313054808361992,6.05214381408691e-40,1.75439544882751e-35,0.707,0.707,UP
CD63,0.31285540758154,0.31285540758154,0.31285540758154,2.3178867241213298e-71,6.719090035882911e-67,0.923,0.945,UP
PXDN,0.312840567550681,0.312840567550681,0.312840567550681,1.89380522193858e-44,5.489762577355559e-40,0.34,0.305,UP
MYL12A,0.312754297394347,0.312754297394347,0.312754297394347,3.12635152375119e-22,9.06266779704995e-18,0.679,0.669,UP
ISLR,0.31173620658533,0.31173620658533,0.31173620658533,3.46317930778444e-174,1.00390641774055e-169,0.557,0.54,UP
SGK1,0.311507883346214,0.311507883346214,0.311507883346214,5.45915844939274e-61,1.58250085130997e-56,0.291,0.269,UP
TSC22D3,0.311058619752171,0.311058619752171,0.311058619752171,2.40999978405523e-34,6.98610737401932e-30,0.152,0.117,UP
RND3,0.310024970082432,0.310024970082432,0.310024970082432,4.78667974558959e-18,1.38756272465151e-13,0.781,0.766,UP
BBC3,0.308809203836511,0.308809203836511,0.308809203836511,5.9540736815006e-07,0.017259668787934,0.212,0.152,UP
PDGFRA,0.308678876325212,0.308678876325212,0.308678876325212,4.32925827214162e-54,1.2549653879284099e-49,0.473,0.467,UP
CCDC85B,0.307750825684035,0.307750825684035,0.307750825684035,5.6474355508332895e-50,1.63707861747555e-45,0.516,0.512,UP
AC015912.3,0.307067695275977,0.307067695275977,0.307067695275977,8.49850750443514e-73,2.46354735538566e-68,0.151,0.114,UP
SPHK1,0.303152295429711,0.303152295429711,0.303152295429711,3.97896678971955e-52,1.1534228930039e-47,0.183,0.12,UP
DUSP5,0.301075525415211,0.301075525415211,0.301075525415211,3.73713870633352e-08,0.0010833217681919,0.274,0.213,UP
S100A4,0.300427131710938,0.300427131710938,0.300427131710938,6.63002464591762e-12,1.9219115443586e-07,0.334,0.349,UP
ERN1,0.299043147247444,0.299043147247444,0.299043147247444,8.04721798309738e-64,2.33272754894027e-59,0.428,0.401,UP
HNRNPH1,0.29807827353012,0.29807827353012,0.29807827353012,5.7907656116051206e-15,1.67862713549209e-10,0.779,0.801,UP
S100A13,0.296533067648435,0.296533067648435,0.296533067648435,2.3985347951538e-12,6.95287266419185e-08,0.806,0.787,UP
ZFP36L2,0.296505584565235,0.296505584565235,0.296505584565235,4.90298658987446e-28,1.42127775267281e-23,0.579,0.575,UP
MMP14,0.293483399884244,0.293483399884244,0.293483399884244,1.5760902714537102e-61,4.56877047889001e-57,0.392,0.387,UP
C1R,0.290019351411905,0.290019351411905,0.290019351411905,3.27158522278031e-50,9.48367124379558e-46,0.457,0.437,UP
CFD,0.288877206890286,0.288877206890286,0.288877206890286,8.80637496459758e-17,2.55279197473755e-12,0.11,0.092,UP
MFGE8,0.288155222080028,0.288155222080028,0.288155222080028,9.742951893992951e-46,2.82428689503068e-41,0.403,0.394,UP
PKIG,0.286681006507495,0.286681006507495,0.286681006507495,3.27340650573126e-216,9.488950778813791e-212,0.476,0.476,UP
EMP1,0.286561003484043,0.286561003484043,0.286561003484043,1.22567495421241e-140,3.55298655727095e-136,0.443,0.452,UP
LINC01578,0.285817399714613,0.285817399714613,0.285817399714613,2.2316851057746403e-25,6.46920878461952e-21,0.583,0.572,UP
ITGA1,0.2854336956296,0.2854336956296,0.2854336956296,1.20622956616255e-68,3.49661826639201e-64,0.148,0.094,UP
FOSB,0.284400372984199,0.284400372984199,0.284400372984199,5.26981823823294e-24,1.5276149108989601e-19,0.826,0.827,UP
REL,0.283534118154553,0.283534118154553,0.283534118154553,6.546422851726009e-40,1.8976770562583302e-35,0.328,0.267,UP
IFITM1,0.283152328755899,0.283152328755899,0.283152328755899,1.3812623564808e-22,4.00400331896653e-18,0.419,0.393,UP
JUNB,0.281485028865971,0.281485028865971,0.281485028865971,1.97382699642337e-68,5.72172969723207e-64,0.88,0.825,UP
CRIP1,0.280755189713181,0.280755189713181,0.280755189713181,5.83533960072605e-08,0.0016915482434584,0.361,0.37,UP
RCN3,0.280584368995424,0.280584368995424,0.280584368995424,4.79115005717765e-09,0.0001388858578574,0.353,0.312,UP
CTSH,0.280482893301166,0.280482893301166,0.280482893301166,2.7442142493149e-07,0.007954928265914,0.23,0.198,UP
TMSB10,0.278536402593793,0.278536402593793,0.278536402593793,1.26756513124161e-44,3.67441780244317e-40,0.995,0.996,UP
MME,0.273084152346304,0.273084152346304,0.273084152346304,7.78821149704478e-08,0.0022576467487633,0.384,0.409,UP
MYH9,0.27240699811515,0.27240699811515,0.27240699811515,3.84930024148079e-15,1.11583515400045e-10,0.376,0.346,UP
TNFRSF6B,0.272223007260071,0.272223007260071,0.272223007260071,9.84985262238881e-34,2.85527527817807e-29,0.104,0.037,UP
S100A11,0.270668473439834,0.270668473439834,0.270668473439834,2.4023610130897002e-114,6.96396410474442e-110,0.812,0.819,UP
PDLIM7,0.27035783077412,0.27035783077412,0.27035783077412,1.63119864867352e-25,4.72851864277481e-21,0.292,0.248,UP
CDKN1A,0.266822588481965,0.266822588481965,0.266822588481965,6.83655075958224e-07,0.019817793341877,0.287,0.25,UP
HIST1H1C,0.265047654453433,0.265047654453433,0.265047654453433,6.60680081427966e-22,1.9151794200433902e-17,0.198,0.173,UP
GPNMB,0.264786222421915,0.264786222421915,0.264786222421915,1.75428845697599e-102,5.085331379082e-98,0.271,0.246,UP
MXRA8,0.264556137023561,0.264556137023561,0.264556137023561,6.61091386554144e-126,1.91637171134315e-121,0.458,0.454,UP
SLC20A1,0.264539627990681,0.264539627990681,0.264539627990681,1.7314733496951502e-23,5.01919494609631e-19,0.173,0.128,UP
SLC3A2,0.263826061306484,0.263826061306484,0.263826061306484,1.3113924205379e-12,3.80146434865527e-08,0.564,0.548,UP
LGALS3,0.26321075606446,0.26321075606446,0.26321075606446,6.72806933404078e-140,1.95033273855174e-135,0.751,0.789,UP
FSCN1,0.260618575165263,0.260618575165263,0.260618575165263,1.78162070486003e-10,5.16456209924825e-06,0.396,0.379,UP
SERPING1,0.260328362894407,0.260328362894407,0.260328362894407,3.3778393472468696e-138,9.791680699799229e-134,0.309,0.267,UP
MAFB,0.258370759969972,0.258370759969972,0.258370759969972,1.4618656033191e-11,4.2376560109014e-07,0.213,0.194,UP
RNF145,0.256935662507309,0.256935662507309,0.256935662507309,8.388906320822331e-73,2.43177616427998e-68,0.297,0.245,UP
RRAD,0.256698089625365,0.256698089625365,0.256698089625365,6.59710009400172e-28,1.91236737524922e-23,0.183,0.18,UP
MCL1,0.256058180705922,0.256058180705922,0.256058180705922,8.63163759253766e-51,2.5021391053248202e-46,0.664,0.676,UP
ACTG1,0.255491460444902,0.255491460444902,0.255491460444902,1.10938284649077e-26,3.21587899540744e-22,0.948,0.929,UP
WSB1,0.254808801053826,0.254808801053826,0.254808801053826,7.04113569708572e-38,2.04108441587121e-33,0.567,0.562,UP
ANKRD10,0.254698661012822,0.254698661012822,0.254698661012822,1.0691697066376301e-47,3.0993091456011497e-43,0.456,0.459,UP
