"GeneID","log2FoldChange","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"2353",-3.20354903258901,9.17409501547526,-8.65508232596888,6.29675427146233e-14,5.68205790734072e-13,21.1986020711211,"2353_at"
"2354",-3.12746799370611,8.17443758458225,-8.23431488833823,5.37118208407974e-13,3.6552589305744e-12,19.0885144125035,"2354_at"
"3726",-2.15808062496371,9.23617479855965,-9.93252273394953,8.74884322974499e-17,2.03880892739586e-15,27.6824222904744,"3726_at"
"7538",-2.05694730057595,10.6565127873102,-8.68798185502199,5.32136425961411e-14,4.92556825548737e-13,21.3643443365848,"7538_at"
"347",-2.00381538091302,9.89747945531204,-6.18571761160745,1.20955410066818e-08,3.29124683821559e-08,9.2598975289598,"347_at"
"2878",-1.93853051176469,10.1847843444085,-3.20340087326176,0.00179881898094746,0.00256042026306217,-2.1650081405812,"2878_at"
"2052",-1.90414233715961,10.0995989177272,-10.9963649416401,3.6000261587814e-19,2.14385134117584e-17,33.10036255379,"2052_at"
"126393",-1.88024126966861,7.50702069810937,-8.35471071681135,2.91401750656761e-13,2.14098761135333e-12,19.6902921839988,"126393_at"
"9592",-1.84374008510022,11.4040835831598,-11.1500422917186,1.63242638952836e-19,1.14515829325681e-17,33.8804624786348,"9592_at"
"5047",-1.74882306503601,10.0090230926164,-2.38902887012033,0.0186788786055832,0.0238450797305725,-4.28531806513028,"5047_at"
"1521",-1.72070569517665,8.62523870700571,-5.79634845812922,7.19491541603693e-08,1.7328706335344e-07,7.52214250458936,"1521_at"
"23770",-1.70209854971992,7.32614775936405,-11.5627984396754,1.9624632628122e-20,2.15537655342366e-18,35.9699556314833,"23770_at"
"6813",-1.60093818074235,8.30608556771735,-11.3316339223157,6.42074339101644e-20,5.34644339925125e-18,34.8008492233018,"6813_at"
"66002",-1.59899049603418,7.0637010274022,-13.570892941289,7.83945641026798e-25,5.95907324800286e-22,45.9530915714991,"66002_at"
"5589",-1.59498237445488,10.1879731293669,-12.7437271072433,4.87275606256279e-23,1.81479154882793e-20,41.8842564060734,"5589_at"
"1469",-1.58356027994959,6.87752946563043,-4.09735660226114,8.24998185422815e-05,0.000135215737159553,0.730631547809251,"1469_at"
"8815",-1.56545644661532,11.1688258427857,-12.1195225151604,1.14553713734355e-21,2.23555917877218e-19,38.7715714180474,"8815_at"
"1675",-1.5329672554256,8.79891583374019,-3.3679420953474,0.00105982125016053,0.00154625202908036,-1.67403162033748,"1675_at"
"6649",-1.50871362911968,7.45167840027384,-8.17927891516604,7.09958817689879e-13,4.6671362071757e-12,18.8140200583477,"6649_at"
"972",-1.48740587682959,9.6304642769869,-9.57445194872786,5.56484152429063e-16,9.84041766018874e-15,25.8581810226906,"972_at"
"1843",-1.47082168676793,8.51680982181457,-6.62571340991679,1.52301069600781e-09,4.84506151530112e-09,11.2848093034872,"1843_at"
"10637",-1.46552246056327,8.27542510609953,-2.89088841415404,0.00466972072946912,0.00635451799790377,-3.04122564960543,"10637_at"
"3561",-1.4589121957083,7.6202432945401,-9.10424746930885,6.28400126167631e-15,7.74031760939131e-14,23.4688472040387,"3561_at"
