gene_symbol,logfc_dz:49,mean_logfc,median_logfc,common_experiment,organism,signature_type
MIRN18A,0.0210734512656927,0.0210734512656927,0.0210734512656927,0.0210734512656927,human,UP
MIRNLET7D,-0.6032065749168396,-0.6032065749168396,-0.6032065749168396,-0.6032065749168396,human,DOWN
MIRNLET7G,-0.4916639924049377,-0.4916639924049377,-0.4916639924049377,-0.4916639924049377,human,DOWN
MIRNLET7C,-0.3797511756420135,-0.3797511756420135,-0.3797511756420135,-0.3797511756420135,human,DOWN
MIRNLET7B,-0.2426017820835113,-0.2426017820835113,-0.2426017820835113,-0.2426017820835113,human,DOWN
MIRN15A,-0.2248706817626953,-0.2248706817626953,-0.2248706817626953,-0.2248706817626953,human,DOWN
MIRN29A,-0.1787465065717697,-0.1787465065717697,-0.1787465065717697,-0.1787465065717697,human,DOWN
MIRN342,-0.1707009822130203,-0.1707009822130203,-0.1707009822130203,-0.1707009822130203,human,DOWN
MIRN26B,-0.1705964505672454,-0.1705964505672454,-0.1705964505672454,-0.1705964505672454,human,DOWN
MIRNLET7E,-0.1306422650814056,-0.1306422650814056,-0.1306422650814056,-0.1306422650814056,human,DOWN
MIRN423,-0.0854946300387382,-0.0854946300387382,-0.0854946300387382,-0.0854946300387382,human,DOWN
MIRN23B,-0.0764313116669654,-0.0764313116669654,-0.0764313116669654,-0.0764313116669654,human,DOWN
MIRN15B,-0.0713103339076042,-0.0713103339076042,-0.0713103339076042,-0.0713103339076042,human,DOWN
MIRN20A,-0.064017578959465,-0.064017578959465,-0.064017578959465,-0.064017578959465,human,DOWN
MIRN23A,-0.0605135709047317,-0.0605135709047317,-0.0605135709047317,-0.0605135709047317,human,DOWN
MIRN21,-0.057997602969408,-0.057997602969408,-0.057997602969408,-0.057997602969408,human,DOWN
MIRN28,-0.0405352301895618,-0.0405352301895618,-0.0405352301895618,-0.0405352301895618,human,DOWN
MIRN339,-0.0275597590953111,-0.0275597590953111,-0.0275597590953111,-0.0275597590953111,human,DOWN
