gene_symbol,logfc_dz:514,logfc_dz:498,mean_logfc,median_logfc,common_experiment,organism,signature_type
S100A8,0.2686497569084167,,0.2686497569084167,0.2686497569084167,,human,UP
ISG15,,0.25721275806427,0.25721275806427,0.25721275806427,0.25721275806427,human,UP
CXCL10,,0.2006299644708633,0.2006299644708633,0.2006299644708633,0.2006299644708633,human,UP
IFIT3,,0.1929620057344436,0.1929620057344436,0.1929620057344436,0.1929620057344436,human,UP
MX1,,0.1750936061143875,0.1750936061143875,0.1750936061143875,0.1750936061143875,human,UP
IGHG1,0.1646378934383392,,0.1646378934383392,0.1646378934383392,,human,UP
IFIT2,,0.1608604341745376,0.1608604341745376,0.1608604341745376,0.1608604341745376,human,UP
CMPK2,,0.1604211628437042,0.1604211628437042,0.1604211628437042,0.1604211628437042,human,UP
DEFA1B,0.160159558057785,,0.160159558057785,0.160159558057785,,human,UP
IFITM2,,0.1578763425350189,0.1578763425350189,0.1578763425350189,0.1578763425350189,human,UP
IGLJ3,0.1570872217416763,,0.1570872217416763,0.1570872217416763,,human,UP
CXCL11,,0.1486853957176208,0.1486853957176208,0.1486853957176208,0.1486853957176208,human,UP
NUPR1,,0.1376907527446746,0.1376907527446746,0.1376907527446746,0.1376907527446746,human,UP
IFIT1,0.0164948813617229,0.2560689747333526,0.1362819280475378,0.1362819280475378,0.2560689747333526,human,UP
LTF,0.1351722180843353,,0.1351722180843353,0.1351722180843353,,human,UP
IFITM1,0.0468620099127292,0.2191873490810394,0.1330246794968843,0.1330246794968843,0.2191873490810394,human,UP
MX2,,0.124144822359085,0.124144822359085,0.124144822359085,0.124144822359085,human,UP
IDO1,,0.1187870353460311,0.1187870353460311,0.1187870353460311,0.1187870353460311,human,UP
IFI6,0.0284036509692668,0.2022774070501327,0.1153405290096998,0.1153405290096998,0.2022774070501327,human,UP
B2M,0.1144122406840324,,0.1144122406840324,0.1144122406840324,,human,UP
LAP3,,0.1141955628991127,0.1141955628991127,0.1141955628991127,0.1141955628991127,human,UP
NT5C3A,,0.113258384168148,0.113258384168148,0.113258384168148,0.113258384168148,human,UP
UBE2L6,,0.1126798540353775,0.1126798540353775,0.1126798540353775,0.1126798540353775,human,UP
MT2A,,0.111005388200283,0.111005388200283,0.111005388200283,0.111005388200283,human,UP
IGJ,0.1104046702384948,,0.1104046702384948,0.1104046702384948,,human,UP
SRGN,0.104067750275135,,0.104067750275135,0.104067750275135,,human,UP
DDX60,,0.099235713481903,0.099235713481903,0.099235713481903,0.099235713481903,human,UP
IFI27,0.0240788999944925,0.1736388057470321,0.0988588528707623,0.0988588528707623,0.1736388057470321,human,UP
