gene_symbol,logfc_dz:771,logfc_dz:772,mean_logfc,median_logfc,common_experiment,organism,signature_type
HLA-A,0.1299153715372085,0.0611556395888328,0.0955355055630207,0.0955355055630207,0.1299153715372085,human,UP
ISG15,0.0874539464712143,0.0772771015763282,0.0823655240237712,0.0823655240237712,0.0874539464712143,human,UP
IFI27,0.0735406279563903,0.0342430174350738,0.0538918226957321,0.0538918226957321,0.0735406279563903,human,UP
HLA-B,0.0585899278521537,0.0491434372961521,0.0538666825741529,0.0538666825741529,0.0585899278521537,human,UP
HLA-C,0.0621635466814041,0.0454233027994632,0.0537934247404336,0.0537934247404336,0.0621635466814041,human,UP
IFITM3,0.0531413070857524,0.039803247898817,0.0464722774922847,0.0464722774922847,0.0531413070857524,human,UP
IFITM1,0.0505587346851825,0.0395974181592464,0.0450780764222145,0.0450780764222145,0.0505587346851825,human,UP
HBA2,0.0423330105841159,,0.0423330105841159,0.0423330105841159,0.0423330105841159,human,UP
TPM3,0.0421780124306678,,0.0421780124306678,0.0421780124306678,0.0421780124306678,human,UP
TXNIP,0.0574884414672851,0.0199298076331615,0.0387091245502233,0.0387091245502233,0.0574884414672851,human,UP
ATP2A1,0.0565939210355281,0.0198515187948942,0.0382227199152112,0.0382227199152112,0.0565939210355281,human,UP
TNNI2,0.0615867413580417,0.0147228566929697,0.0381547990255057,0.0381547990255057,0.0615867413580417,human,UP
CFL1,0.0457417108118534,0.0271735023707151,0.0364576065912842,0.0364576065912842,0.0457417108118534,human,UP
TCAP,0.0458673015236854,0.020670223981142,0.0332687627524137,0.0332687627524137,0.0458673015236854,human,UP
IFIT1,0.0279983188956975,0.032379612326622,0.0301889656111598,0.0301889656111598,0.0279983188956975,human,UP
MX1,0.0233139507472515,0.0367016606032848,0.0300078056752681,0.0300078056752681,0.0233139507472515,human,UP
IFIT3,0.0190786607563495,0.0401417985558509,0.0296102296561002,0.0296102296561002,0.0190786607563495,human,UP
EEF1A1,0.0306202080100774,0.0216992031782865,0.026159705594182,0.026159705594182,0.0306202080100774,human,UP
CASQ1,0.0303075369447469,0.0201010797172784,0.0252043083310127,0.0252043083310127,0.0303075369447469,human,UP
ACTB,0.0305016990751028,0.0168864019215106,0.0236940504983067,0.0236940504983067,0.0305016990751028,human,UP
IFI44L,0.0247655306011438,0.0225581806153059,0.0236618556082248,0.0236618556082248,0.0247655306011438,human,UP
IFITM2,0.021983427926898,0.0234614219516515,0.0227224249392747,0.0227224249392747,0.021983427926898,human,UP
RPL38,0.0208989642560482,,0.0208989642560482,0.0208989642560482,0.0208989642560482,human,UP
MLLT11,0.0224882792681455,0.018161466345191,0.0203248728066682,0.0203248728066682,0.0224882792681455,human,UP
HSP90AB1,,0.0200141463428735,0.0200141463428735,0.0200141463428735,,human,UP
ACTA1,-0.295087993144989,-0.3021719753742218,-0.2986299842596054,-0.2986299842596054,-0.295087993144989,human,DOWN
