gene_symbol,logfc_dz:607,logfc_dz:658,mean_logfc,median_logfc,common_experiment,organism,signature_type
IGHV4-31,0.1982768923044204,,0.1982768923044204,0.1982768923044204,,human,UP
ND2,,0.1434631943702697,0.1434631943702697,0.1434631943702697,0.1434631943702697,human,UP
COX2,,0.1404141187667846,0.1404141187667846,0.1404141187667846,0.1404141187667846,human,UP
CYAT1,0.1368918418884277,,0.1368918418884277,0.1368918418884277,,human,UP
DCAF6,,0.1335890740156173,0.1335890740156173,0.1335890740156173,0.1335890740156173,human,UP
COX1,,0.1169858500361442,0.1169858500361442,0.1169858500361442,0.1169858500361442,human,UP
RPS2,,0.1118819043040275,0.1118819043040275,0.1118819043040275,0.1118819043040275,human,UP
KRT17,0.1054739877581596,,0.1054739877581596,0.1054739877581596,,human,UP
SH3KBP1,,0.0984324067831039,0.0984324067831039,0.0984324067831039,0.0984324067831039,human,UP
ZNF721,0.0907047390937805,,0.0907047390937805,0.0907047390937805,,human,UP
NTS,0.0867652520537376,,0.0867652520537376,0.0867652520537376,,human,UP
RPS3,,0.0840603411197662,0.0840603411197662,0.0840603411197662,0.0840603411197662,human,UP
RPL39,0.0451977401971817,0.1157597079873085,0.0804787240922451,0.0804787240922451,0.1157597079873085,human,UP
CHCHD2,,0.0789728388190269,0.0789728388190269,0.0789728388190269,0.0789728388190269,human,UP
AKR1C1,0.0784947425127029,,0.0784947425127029,0.0784947425127029,,human,UP
AKR1C2,0.0769346132874488,,0.0769346132874488,0.0769346132874488,,human,UP
S100A2,,0.076502688229084,0.076502688229084,0.076502688229084,0.076502688229084,human,UP
KRT14,0.076178453862667,,0.076178453862667,0.076178453862667,,human,UP
HSP90AB1,,0.0753601491451263,0.0753601491451263,0.0753601491451263,0.0753601491451263,human,UP
NDRG1,0.0706599205732345,,0.0706599205732345,0.0706599205732345,,human,UP
KRT18,,0.0697733908891677,0.0697733908891677,0.0697733908891677,0.0697733908891677,human,UP
RPS20,0.0613008849322795,0.075032539665699,0.0681667122989893,0.0681667122989893,0.075032539665699,human,UP
ATP1B3,0.0671022459864616,,0.0671022459864616,0.0671022459864616,,human,UP
RPS7,,0.0666870474815368,0.0666870474815368,0.0666870474815368,0.0666870474815368,human,UP
RPS29,0.0283155050128698,0.1045885607600212,0.0664520328864455,0.0664520328864455,0.1045885607600212,human,UP
RPL8,0.0188694540411233,0.1121923997998237,0.0655309269204735,0.0655309269204735,0.1121923997998237,human,UP
RPL4,,0.0640110895037651,0.0640110895037651,0.0640110895037651,0.0640110895037651,human,UP
SLC25A5,,0.0611841902136802,0.0611841902136802,0.0611841902136802,0.0611841902136802,human,UP
ODC1,0.0583633333444595,,0.0583633333444595,0.0583633333444595,,human,UP
NPM1,,0.0580774135887622,0.0580774135887622,0.0580774135887622,0.0580774135887622,human,UP
MAL2,,0.0570834316313266,0.0570834316313266,0.0570834316313266,0.0570834316313266,human,UP
KRT19,0.0560580901801586,,0.0560580901801586,0.0560580901801586,,human,UP
HMGN2,,0.0553505830466747,0.0553505830466747,0.0553505830466747,0.0553505830466747,human,UP
IGHA2,0.0548306629061698,,0.0548306629061698,0.0548306629061698,,human,UP
PHB2,,0.0534900948405265,0.0534900948405265,0.0534900948405265,0.0534900948405265,human,UP
EPCAM,0.0277046859264373,0.0787377059459686,0.053221195936203,0.053221195936203,0.0787377059459686,human,UP
B2M,0.0521897487342357,,0.0521897487342357,0.0521897487342357,,human,UP
DEK,,0.0504740215837955,0.0504740215837955,0.0504740215837955,0.0504740215837955,human,UP
TMSB10,0.08664021641016,0.013870702125132,0.050255459267646,0.050255459267646,0.013870702125132,human,UP
YBX1,,0.0500755794346332,0.0500755794346332,0.0500755794346332,0.0500755794346332,human,UP
PRDX1,,0.0487581938505172,0.0487581938505172,0.0487581938505172,0.0487581938505172,human,UP
RPL36A,-0.0236805975437164,0.1211834698915481,0.0487514361739158,0.0487514361739158,0.1211834698915481,human,UP
HNRNPA1P10,,0.0485058166086673,0.0485058166086673,0.0485058166086673,0.0485058166086673,human,UP
LDHB,0.035257339477539,0.0578540302813053,0.0465556848794221,0.0465556848794221,0.0578540302813053,human,UP
RPS27,0.046548519283533,,0.046548519283533,0.046548519283533,,human,UP
PFN1,,0.0453704893589019,0.0453704893589019,0.0453704893589019,0.0453704893589019,human,UP
PPT1,,0.0447981357574462,0.0447981357574462,0.0447981357574462,0.0447981357574462,human,UP
EIF3E,,0.0441139824688434,0.0441139824688434,0.0441139824688434,0.0441139824688434,human,UP
NFKBIA,0.0438583642244339,,0.0438583642244339,0.0438583642244339,,human,UP
RPL30,0.0103424685075879,0.0772799998521804,0.0438112341798841,0.0438112341798841,0.0772799998521804,human,UP
IGLC7,0.0429038517177104,,0.0429038517177104,0.0429038517177104,,human,UP
CFL1,0.0179869271814823,0.0661781802773475,0.0420825537294149,0.0420825537294149,0.0661781802773475,human,UP
S100A8,0.0417024157941341,,0.0417024157941341,0.0417024157941341,,human,UP
NDUFB9,,0.0411066003143787,0.0411066003143787,0.0411066003143787,0.0411066003143787,human,UP
EIF3H,,0.0408118441700935,0.0408118441700935,0.0408118441700935,0.0408118441700935,human,UP
DDIT4,,0.0407130904495716,0.0407130904495716,0.0407130904495716,0.0407130904495716,human,UP
ZNF160,0.0402363315224647,,0.0402363315224647,0.0402363315224647,,human,UP
IFI27,0.0398194901645183,,0.0398194901645183,0.0398194901645183,,human,UP
GPX2,0.0397296398878097,,0.0397296398878097,0.0397296398878097,,human,UP
RPLP1,0.0395935401320457,,0.0395935401320457,0.0395935401320457,,human,UP
EEF1A1P9,0.0118744913488626,0.066986583173275,0.0394305372610688,0.0394305372610688,0.066986583173275,human,UP
TFRC,0.0390259064733982,,0.0390259064733982,0.0390259064733982,,human,UP
PDCD10,,0.038859948515892,0.038859948515892,0.038859948515892,0.038859948515892,human,UP
FABP4,0.0379313193261623,,0.0379313193261623,0.0379313193261623,,human,UP
SNRPD2,,0.0376609936356544,0.0376609936356544,0.0376609936356544,0.0376609936356544,human,UP
AKR1C3,0.0882304981350898,-0.0145066743716597,0.036861911881715,0.036861911881715,-0.0145066743716597,human,UP
TMEM123,0.0358691439032554,,0.0358691439032554,0.0358691439032554,,human,UP
PKM,0.0484958216547966,0.0231149904429912,0.0358054060488939,0.0358054060488939,0.0231149904429912,human,UP
FAU,,0.0356784500181674,0.0356784500181674,0.0356784500181674,0.0356784500181674,human,UP
RPL6,-0.0153706148266792,0.0843541920185089,0.0344917885959148,0.0344917885959148,0.0843541920185089,human,UP
SNRPB,,0.0343677923083305,0.0343677923083305,0.0343677923083305,0.0343677923083305,human,UP
ACTB,-0.0186523906886577,0.0870958268642425,0.0342217180877924,0.0342217180877924,0.0870958268642425,human,UP
RPL12,-0.0254668686538934,0.0929261893033981,0.0337296603247523,0.0337296603247523,0.0929261893033981,human,UP
FTH1P5,0.040760401636362,0.0261417403817176,0.0334510710090398,0.0334510710090398,0.0261417403817176,human,UP
ANP32B,,0.0331558249890804,0.0331558249890804,0.0331558249890804,0.0331558249890804,human,UP
HLA-A,0.0330735482275486,,0.0330735482275486,0.0330735482275486,,human,UP
LOC100505937,,0.0330439284443855,0.0330439284443855,0.0330439284443855,0.0330439284443855,human,UP
