gene_symbol,logfc_dz:827,logfc_dz:753,logfc_dz:635,logfc_dz:828,logfc_dz:829,logfc_dz:830,logfc_dz:634,logfc_dz:467,logfc_dz:318,logfc_dz:712,logfc_dz:713,logfc_dz:714,logfc_dz:715,logfc_dz:565,logfc_dz:567,logfc_dz:568,logfc_dz:729,logfc_dz:566,mean_logfc,median_logfc,common_experiment,organism,signature_type
FOXD4L5,,,,,,,,,,,,,,0.0431166999042034,0.1215991005301475,0.0613356195390224,,0.1032086089253425,0.082315007224679,0.0822721142321825,,human,UP
CLCA2,,,,,,,,,0.0779020264744758,,,,,,,,,,0.0779020264744758,0.0779020264744758,,human,UP
SNORD33,,,,,,,,,,,,,,0.123369313776493,0.0440390035510063,0.0857022926211357,,0.0512348189949989,0.0760863572359085,0.0684685558080673,,human,UP
PROK2,,,,0.1907053291797638,,,,0.1768720746040344,,,,,,-0.0356303676962852,0.0451843217015266,,,-0.021555121988058,0.0711152471601963,0.0451843217015266,,human,UP
SMG1P3,,,,,,,,,,,,,,0.0737903714179992,0.0605508387088775,0.0987414494156837,,0.0469450280070304,0.0700069218873977,0.0671706050634384,,human,UP
SERPINI2,,,,,,,,,0.069150224328041,,,,,,,,,,0.069150224328041,0.069150224328041,,human,UP
RPS4Y1,,,,,0.0070008821785449,,,,,-0.1218012496829032,0.5402321815490723,-0.2370876669883728,0.134836345911026,,,,0.0897323936223983,,0.0688188144316275,0.0483666379004716,,human,UP
AGR2,0.10939721763134,0.0257235877215862,0.049416959285736,0.0697544068098068,0.0320863611996173,0.062527909874916,0.144599050283432,0.059080820530653,0.0445657223463058,,,,,,,,,,0.0663502261870437,0.059080820530653,0.10939721763134,human,UP
RNA18S5,,,,,,,,,,,,,,,0.1052986532449722,0.0333736911416053,,0.0524308495223522,0.0637010646363099,0.0524308495223522,,human,UP
PCAT19,,,,,,,,,0.0612637177109718,,,,,,,,,,0.0612637177109718,0.0612637177109718,,human,UP
CX3CR1,,,,,,,,,,,,,,0.068015269935131,,,,0.0502595826983451,0.0591374263167381,0.0591374263167381,,human,UP
SLC39A11,,,,,,,,,0.058642528951168,,,,,,,,,,0.058642528951168,0.058642528951168,,human,UP
SLC6A14,,,,,,,,,0.0583968721330165,,,,,,,,,,0.0583968721330165,0.0583968721330165,,human,UP
CCL8,,0.0579713098704814,,,,,,,,,,,,,,,,,0.0579713098704814,0.0579713098704814,,human,UP
ND2,,,,,,,,,,0.1216752901673317,0.06935416162014,0.066328726708889,,,,,-0.0283054038882255,,0.0572631936520338,0.0678414441645145,,human,UP
LENG8,,,,,,,,,0.0570026077330112,,,,,,,,,,0.0570026077330112,0.0570026077330112,,human,UP
SDC4,,,,,,,,,0.0569356605410575,,,,,,,,,,0.0569356605410575,0.0569356605410575,,human,UP
CST7,,,,,,,,,,,,0.016273982822895,-0.0410337783396244,0.1130146011710167,0.1069385483860969,,0.0453185960650444,0.0969442129135131,0.0562426938364903,0.0711314044892788,,human,UP
PLS3,,,,,,,,,0.0545836985111236,,,,,,,,,,0.0545836985111236,0.0545836985111236,,human,UP
TPSG1,0.0443472564220428,,0.0797428265213966,,0.0729688927531242,0.0584702566266059,0.0353188104927539,0.0342301875352859,,,,,,,,,,,0.0541797050585349,0.0514087565243244,0.0443472564220428,human,UP
LINC00893,,,,,,,,,0.0538786090910434,,,,,,,,,,0.0538786090910434,0.0538786090910434,,human,UP
SCARNA12,,,,,,,,,,,,,,0.0536984987556934,,,,,0.0536984987556934,0.0536984987556934,,human,UP
ROBO1,,,,,,,,,0.053296223282814,,,,,,,,,,0.053296223282814,0.053296223282814,,human,UP
SLC38A2,,0.0073031117208302,,,,,,,0.0207149069756269,0.061783492565155,0.0651794299483299,0.0827777162194252,0.0816271901130676,,,,,,0.0532309745904058,0.0634814612567424,,human,UP
KRT19,0.0623419731855392,-0.0282109603285789,0.0718702152371406,0.0410483889281749,0.1063665822148323,0.2494082599878311,-0.2006486803293228,0.1223319545388221,,,,,,,,,,,0.0530634666793048,0.0671060942113399,0.0623419731855392,human,UP
SMG1P7,,,,,,,,,,,,,,0.0513580404222011,0.0571113377809524,0.0660434365272522,,0.0371422581374645,0.0529137682169675,0.0542346891015768,,human,UP
FCRL6,,,,,,,,,,,,,,0.0545927658677101,,,,0.0510227158665657,0.0528077408671379,0.0528077408671379,,human,UP
BSCL2,,,,,,,,,0.0522155426442623,,,,,,,,,,0.0522155426442623,0.0522155426442623,,human,UP
C14orf39,,,,,,0.0641635060310363,,0.0394119694828987,,,,,,,,,,,0.0517877377569675,0.0517877377569675,,human,UP
SNORD116-15,,,,,,,,,,,,,,0.0470947884023189,0.0668982565402984,0.0375574119389057,,0.0543396510183811,0.051472526974976,0.05071721971035,,human,UP
LRRC36,,,,,,,,0.0047234529629349,0.097854197025299,,,,,,,,,,0.051288824994117,0.051288824994117,,human,UP
UAP1,,,,,,,,,0.0510731935501098,,,,,,,,,,0.0510731935501098,0.0510731935501098,,human,UP
F3,,0.0231553055346012,,,,,,,0.0784871727228164,,,,,,,,,,0.0508212391287088,0.0508212391287088,,human,UP
TTC7B,,,,,,,,,0.0503842420876026,,,,,,,,,,0.0503842420876026,0.0503842420876026,,human,UP
RPL27A,,0.0503276959061622,,,,,,,,,,,,,,,,,0.0503276959061622,0.0503276959061622,,human,UP
LCE1D,0.0906437709927558,,0.07292041182518,-0.1220644414424896,0.1025366857647895,0.1116665452718734,0.1089901626110076,-0.0146524319425225,,,,,,,,,,,0.0500058147257992,0.0906437709927558,0.0906437709927558,human,UP
KIR2DS2,,,,,,,,,,,,,,0.066275767982006,,,,0.0336869060993194,0.0499813370406627,0.0499813370406627,,human,UP
SNORD41,,,,,,,,,,,,,,0.0555283278226852,0.0603004023432731,0.0374643504619598,,0.0441347993910312,0.0493569700047373,0.0498315636068582,,human,UP
CAMP,,,,,,,,,,0.0181067287921905,0.0081477919593453,0.1120147332549095,0.0548912733793258,,,,,,0.0482901318464428,0.0364990010857582,,human,UP
TFF3,0.0538117922842502,0.0915673151612281,,0.034714002162218,,0.0176642909646034,0.0555129460990428,0.0356074348092079,0.0457207225263118,,,,,,,,,,0.0477997862866946,0.0457207225263118,0.0538117922842502,human,UP
MRPL9,,,,,,0.0581715367734432,,0.037423487752676,,,,,,,,,,,0.0477975122630596,0.0477975122630596,,human,UP
SH2D1B,,,,,,,,,,,,,,0.0665181577205658,0.0390262901782989,0.0242601912468671,,0.0592073947191238,0.0472530084662139,0.0491168424487113,,human,UP
SNORD57,,,,,,,,,,,,,,0.0571336448192596,,0.0623543933033943,,0.0206314213573932,0.046706486493349,0.0571336448192596,,human,UP
ADD3,,,,,,,,,,,0.0501325502991676,0.0423637628555297,0.0461204200983047,,,,,,0.0462055777510007,0.0461204200983047,,human,UP
LOC100288152,,,,,,,,,0.0451408959925174,,,,,,,,,,0.0451408959925174,0.0451408959925174,,human,UP
BPIFA1,-0.0319516099989414,0.1280161887407302,0.0816752016544342,0.0677376538515091,0.1335648000240326,-0.0482555404305458,0.0924283936619758,0.0297891404479742,-0.0502070412039756,,,,,,,,,,0.0447552429719103,0.0677376538515091,-0.0319516099989414,human,UP
CHI3L1,,,,,,,,,,,0.0073544946499168,,0.0095892678946256,0.0513150468468666,0.0805208906531333,0.0774997249245643,,0.0417446084320545,0.0446706722335269,0.0465298276394605,,human,UP
ELANE,,,,,,,,,,,,0.0436313971877098,,,,,,,0.0436313971877098,0.0436313971877098,,human,UP
SERPINB3,-0.0303635708987712,0.0140607664361596,0.0360534414649009,0.0697760805487632,0.1031683981418609,,0.0217236299067735,0.0457019358873367,0.0812325254082679,,,,,,,,,,0.0426691508619114,0.0408776886761188,-0.0303635708987712,human,UP
DEFA4,,,,,,,,,,0.028317654505372,,0.0823010131716728,0.017044773325324,,,,,,0.0425544803341229,0.028317654505372,,human,UP
TMSB4XP6,,,,,,,,,,,,,,0.0267753526568412,0.0722006857395172,0.0188186783343553,,0.0514037795364856,0.0422996240667998,0.0390895660966634,,human,UP
NKG7,,,,,,,,,,,-0.0131683768704533,-0.0163297075778245,-0.0949215665459632,0.1548740565776825,0.0304985959082841,,0.0730989202857017,0.160705417394638,0.042108191310295,0.0304985959082841,,human,UP
SNORD116-22,,,,,,,,,,,,,,0.0419506169855594,,,,,0.0419506169855594,0.0419506169855594,,human,UP
PRF1,,,,,,,,,,,-0.0084616355597972,-0.0205429252237081,-0.0441717617213726,0.1486383974552154,0.0519090853631496,0.0384762808680534,,0.126530185341835,0.0417682323604822,0.0384762808680534,,human,UP
SMG1P5,,,,,,,,,,,,0.0168936252593994,,0.0542327389121055,0.0462192669510841,0.0471400283277034,,,0.0411214148625731,0.0466796476393938,,human,UP
GNG10,,,,,,,,,0.0408262051641941,,,,,,,,,,0.0408262051641941,0.0408262051641941,,human,UP
SRD5A2,,,,,,,,,0.0406057499349117,,,,,,,,,,0.0406057499349117,0.0406057499349117,,human,UP
RAD51L3-RFFL,,,,,,,,,0.0403089486062526,,,,,,,,,,0.0403089486062526,0.0403089486062526,,human,UP
EP300-AS1,,,,,,,,,0.0403071604669094,,,,,,,,,,0.0403071604669094,0.0403071604669094,,human,UP
SNORD46,,,,,,,,,,,,,,,0.0362081676721572,,,0.0436294898390769,0.0399188287556171,0.0399188287556171,,human,UP
CSF3R,,,,,,,,,,,,,,,0.0391250103712081,,,,0.0391250103712081,0.0391250103712081,,human,UP
RPS12,0.0258907582610845,,0.0553468875586986,0.070944607257843,0.0539063401520252,-0.0219590663909912,0.0383845306932926,0.0462230555713176,,,,,,,,,,,0.03839101615761,0.0462230555713176,0.0258907582610845,human,UP
GUSBP9,,,,,,,,,,,,,,0.0344824120402336,0.0350248254835605,0.0474816188216209,,0.0360148325562477,0.0382509222254157,0.0355198290199041,,human,UP
SNORD32A,,,,,,,,,,,,,,0.0202781427651643,0.0414682328701019,0.0437950454652309,,0.0470312014222145,0.0381431556306779,0.0426316391676664,,human,UP
RPL41P5,,,,,,,,,,,,,,,0.0433038473129272,0.0163402240723371,,0.0545883812010288,0.038077484195431,0.0433038473129272,,human,UP
RNU2-2P,,,,,,,,,,,,,,,0.0861999616026878,-0.018390255048871,,0.046099092811346,0.0379695997883876,0.046099092811346,,human,UP
RSU1,,,,,,,,,,,,,,0.0378377139568328,,,,,0.0378377139568328,0.0378377139568328,,human,UP
GUSBP1,,,,,,,,,,,,,,0.0344327576458454,0.053343016654253,0.0332601331174373,,0.0292546581476926,0.0375726413913071,0.0338464453816413,,human,UP
IFI27,0.0272524841129779,0.074077621102333,0.0627181157469749,0.042437057942152,0.0218815170228481,0.0352896451950073,0.0246710833162069,0.041002981364727,0.0562600009143352,,,,,,,,-0.0134585257619619,,0.03721319809556,0.0381463132798671,0.0272524841129779,human,UP
ACTN4,,,,,,,,,,,,,,0.0399311408400535,,,,0.0341081991791725,0.037019670009613,0.037019670009613,,human,UP
TSPAN8,0.0263037998229265,,0.0065281125716865,,,,0.0534059964120388,-0.0061649978160858,0.1048872992396354,,,,,,,,,,0.0369920420460403,0.0263037998229265,0.0263037998229265,human,UP
TCTN2,,0.0367663167417049,,,,,,,,,,,,,,,,,0.0367663167417049,0.0367663167417049,,human,UP
DUSP2,,,,,,,,,,,,,,,,,0.0365321263670921,,0.0365321263670921,0.0365321263670921,,human,UP
PSCA,0.0421003215014934,-0.0079243322834372,0.0518096946179866,0.0184947270900011,0.0619986727833747,0.0495881959795951,,,,,,,,,,,,,0.0360112132815023,0.0458442587405443,0.0421003215014934,human,UP
HIST1H3D,,,,,,,,,,,,,,0.0358984768390655,,,,,0.0358984768390655,0.0358984768390655,,human,UP
DHRS9,,0.0357396826148033,,,,,,,,,,,,,,,,,0.0357396826148033,0.0357396826148033,,human,UP
SNORA23,,,,,,,,,,,,,,0.0344385504722595,0.0485900193452835,-0.0404581017792224,,0.0982063040137291,0.0351941930130124,0.0415142849087715,,human,UP
IL33,,,,,,,,,0.0351230502128601,,,,,,,,,,0.0351230502128601,0.0351230502128601,,human,UP
SLC4A1,,,,,,,,,,,,,,0.0158075299113988,0.0607046037912368,0.018393374979496,,0.0455515310168266,0.0351142599247396,0.0319724529981613,,human,UP
LRRC37A4P,,,,,,,,,,,,,,,,,,0.0349872894585132,0.0349872894585132,0.0349872894585132,,human,UP
PATL2,,,,,,,,,0.03488290309906,,,,,,,,,,0.03488290309906,0.03488290309906,,human,UP
PTGDR,,,,,,,,,,,,,,0.0351056791841983,,,,0.0344275422394275,0.0347666107118129,0.0347666107118129,,human,UP
SLC26A11,,,,,,,,,,0.0471541732549667,0.0219519883394241,,,,,,,,0.0345530807971954,0.0345530807971954,,human,UP
C17orf96,0.0496909692883491,,0.034644030034542,0.0387167707085609,0.0307122729718685,0.0132342027500271,0.0328271016478538,0.0412379056215286,,,,,,,,,,,0.0344376075746757,0.034644030034542,0.0496909692883491,human,UP
RPL13AP3,0.0241810251027345,,0.054279301315546,0.0146128963679075,0.0562466606497764,0.0244038049131631,0.0478012561798095,0.0186060927808284,,,,,,,,,,,0.0343044339013951,0.0244038049131631,0.0241810251027345,human,UP
RTN4,,,,,,,,,,,,0.0263713411986827,0.0419488623738288,,,,,,0.0341601017862558,0.0341601017862558,,human,UP
SERPINB4,-0.0375737026333808,0.0210985522717237,0.038528237491846,0.0457121580839157,0.089891716837883,0.0151229882612824,0.0117581728845834,0.0336590036749839,0.0876175165176391,,,,,,,,,,0.033979404821164,0.0336590036749839,-0.0375737026333808,human,UP
SAP25,0.0901673063635826,,-0.0382131300866603,0.0823055133223533,-0.0716562122106552,,0.0754216387867927,0.0655283406376838,,,,,,,,,,,0.0339255761355161,0.0704749897122383,0.0901673063635826,human,UP
PRKCH,,,,,,,,,,,,,,0.0450885817408561,0.0193175915628671,,0.0126618137583136,0.0581593811511993,0.033806842053309,0.0322030866518616,,human,UP
SLFN5,,,,,,,,,,,,,,,,,,0.0338022150099277,0.0338022150099277,0.0338022150099277,,human,UP
LRRC47,,,,,,,,,0.0337387360632419,,,,,,,,,,0.0337387360632419,0.0337387360632419,,human,UP
RPPH1,,,,,,,,,,,,,,,0.0258805938065052,0.0414436049759388,,,0.033662099391222,0.033662099391222,,human,UP
CD47,,,,,,,,,,,,,,0.0336042307317256,,,,,0.0336042307317256,0.0336042307317256,,human,UP
GLYR1,,,,,,,,,,,,,,,,,0.0336028859019279,,0.0336028859019279,0.0336028859019279,,human,UP
LRP11,,,,,,,,,0.0332791209220886,,,,,,,,,,0.0332791209220886,0.0332791209220886,,human,UP
WNK1,,,,,,,,,,,,,,,0.0331273525953292,,,,0.0331273525953292,0.0331273525953292,,human,UP
CDC42EP5,0.0580350123345851,,,0.0401754453778266,-0.0231604631990194,,0.0525113232433795,0.0363990552723407,0.0340626984834671,,,,,,,,,,0.0330038452520966,0.0382872503250837,0.0580350123345851,human,UP
CD247,,,,,,,,,,,,,,0.0423435047268867,0.0227664429694414,0.020545233041048,,0.0451788939535617,0.0327085186727345,0.032554973848164,,human,UP
IL20RA,,,,,,0.0394349060952663,,0.0258055459707975,,,,,,,,,,,0.0326202260330319,0.0326202260330319,,human,UP
FLJ22184,0.0542889721691608,,0.0243084393441677,0.0300710387527942,0.0253535434603691,0.0311739221215248,0.0209639314562082,0.0413057021796703,,,,,,,,,,,0.0324950784976993,0.0300710387527942,0.0542889721691608,human,UP
WHAMM,,,,,,,,,,,,,,,,,0.0321883186697959,,0.0321883186697959,0.0321883186697959,,human,UP
FOSL2,,,,,,,,,,,,,,0.0319372341036796,0.0390814393758773,,,0.0253760572522878,0.0321315769106149,0.0319372341036796,,human,UP
CXCL10,,0.03186547011137,,,,,,,,,,,,,,,,,0.03186547011137,0.03186547011137,,human,UP
KLRG1,,,,,,,,,,,,,-0.0165306385606527,0.0561684854328632,,0.028839623555541,,0.0580436624586582,0.0316302832216024,0.0425040544942021,,human,UP
NR4A2,,,,,,,,,,,,,,,,,0.0316186696290969,,0.0316186696290969,0.0316186696290969,,human,UP
CMC1,,,,,,,,,,,,0.05301309004426,0.0099489511922001,,,,,,0.0314810206182301,0.0314810206182301,,human,UP
SMAP1,,,,,,,,,0.0314401052892208,,,,,,,,,,0.0314401052892208,0.0314401052892208,,human,UP
GLT1D1,,,,,,,,,,,,,,,0.0312615670263767,,,,0.0312615670263767,0.0312615670263767,,human,UP
STOML3,,,,,,,,,0.0311297308653593,,,,,,,,,,0.0311297308653593,0.0311297308653593,,human,UP
SNORD116-24,,,,,,,,,,,,,,,0.0310546550899744,,,,0.0310546550899744,0.0310546550899744,,human,UP
SNORD104,,,,,,,,,,,,,,-0.0167997367680072,0.0488283075392246,,,0.0609225742518901,0.0309837150077025,0.0488283075392246,,human,UP
TUSC1,,,,,,,,,0.0307726766914129,,,,,,,,,,0.0307726766914129,0.0307726766914129,,human,UP
PA2G4,,,,,,,,,,,,,,,0.0305927842855453,,,,0.0305927842855453,0.0305927842855453,,human,UP
MYBL1,,,,,,,,,,,,,,0.0412752889096736,0.0235585123300552,0.0158775337040424,,0.0411043241620063,0.0304539147764444,0.0323314182460308,,human,UP
SELK,,,,,,,,,,,,,,,,,0.0303195528686046,,0.0303195528686046,0.0303195528686046,,human,UP
RHOH,,,,,,,,,,,,,,,,,0.0300602465867996,,0.0300602465867996,0.0300602465867996,,human,UP
NAGK,,,,,,,,,,,,,,,0.0214582197368145,,,0.0385733470320701,0.0300157833844423,0.0300157833844423,,human,UP
MPZL3,,,,,,,,,,,,,,,,0.0300041288137435,,,0.0300041288137435,0.0300041288137435,,human,UP
PPIAL4B,,,,,,,,,,,,,,0.0712087079882621,,-0.0249500758945941,,0.0435866639018058,0.0299484319984912,0.0435866639018058,,human,UP
LAMP3,,,,,,,,,0.029897091910243,,,,,,,,,,0.029897091910243,0.029897091910243,,human,UP
MDH1B,,,,,,,,,0.0298504848033189,,,,,,,,,,0.0298504848033189,0.0298504848033189,,human,UP
ITGB3,,,,,,,,,,,,,,0.0551443472504615,-0.0271878372877836,0.0614092089235782,,,0.0297885729620854,0.0551443472504615,,human,UP
ZNF394,,,,,,,,,,,,,,,,,0.0297425277531147,,0.0297425277531147,0.0297425277531147,,human,UP
LRBA,,,,,,,,,0.0295516736805439,,,,,,,,,,0.0295516736805439,0.0295516736805439,,human,UP
CST4,,,,,,,,,0.0294999852776527,,,,,,,,,,0.0294999852776527,0.0294999852776527,,human,UP
IL2RB,,,,,,,,,,,,-0.0126780066639184,-0.0292679630219936,0.0783502981066703,0.0278429500758647,0.0193785317242145,0.0521216504275798,0.0691792666912078,0.0292752467628036,0.0278429500758647,,human,UP
AHSP,,,,,,,,,,,,,,0.0433941893279552,0.0260367672890424,,,0.0180336609482765,0.029154872521758,0.0260367672890424,,human,UP
SERINC4,,,,,,,,,0.0289981942623853,,,,,,,,,,0.0289981942623853,0.0289981942623853,,human,UP
SNORD116-20,,,,,,,,,,,,,,0.0361793115735054,0.0306909326463937,0.0199097879230976,,,0.0289266773809989,0.0306909326463937,,human,UP
TES,,,,,,,,,,,,,,0.0355837158858776,,,,0.0220992136746644,0.028841464780271,0.028841464780271,,human,UP
ZYX,,,,,,,,,,,,,,,0.0283254701644182,,,,0.0283254701644182,0.0283254701644182,,human,UP
NABP1,,,,,,,,,,,,,,,,0.0283232573419809,,,0.0283232573419809,0.0283232573419809,,human,UP
TGFB1,,,,,,,,,,,,,,0.0282785613089799,,,,,0.0282785613089799,0.0282785613089799,,human,UP
WFDC2,0.0367311798036098,-0.025136349722743,0.0384020842611789,0.0320622995495796,0.0343865379691123,0.0405065789818763,0.0125200571492314,0.0567133016884326,,,,,,,,,,,0.0282732112100347,0.0355588588863611,0.0367311798036098,human,UP
GSTM2,,,,,,,,,0.0281875729560852,,,,,,,,,,0.0281875729560852,0.0281875729560852,,human,UP
ARL17B,,,,,,,,,,,,,,,,,,0.0281259082257747,0.0281259082257747,0.0281259082257747,,human,UP
ACTR2,,,,,,,,,,,,,,0.0307905636727809,,0.0254133846610784,,,0.0281019741669297,0.0281019741669297,,human,UP
DNAJB1,,,,,,,,,,,,,,,,,0.0278478860855102,,0.0278478860855102,0.0278478860855102,,human,UP
FXYD5,,,,,,,,,,,,0.0351551249623298,,,,,0.0204259771853685,,0.0277905510738492,0.0277905510738492,,human,UP
IER3IP1,,,,,,,,,0.0276555120944976,,,,,,,,,,0.0276555120944976,0.0276555120944976,,human,UP
RAB6A,,,,,,,,,,,,,,,,,,0.0276407301425933,0.0276407301425933,0.0276407301425933,,human,UP
PNPLA2,,,,,,,,,,,,,,,0.0273698233067989,,,,0.0273698233067989,0.0273698233067989,,human,UP
DCTN1-AS1,,,,,,,,,0.0273495856672525,,,,,,,,,,0.0273495856672525,0.0273495856672525,,human,UP
NET1,,,,,,0.0058713383041322,,,0.0487599670886993,,,,,,,,,,0.0273156526964157,0.0273156526964157,,human,UP
NOTCH2NL,,,,,,,,,,,0.0077562858350574,,,0.0289585385471582,0.0186668820679187,0.0537291765213012,,,0.0272777207428589,0.0238127103075385,,human,UP
SCAF8,,,,,,,,,0.0272739417850971,,,,,,,,,,0.0272739417850971,0.0272739417850971,,human,UP
LOC439911,,,,,,,,,0.027254631742835,,,,,,,,,,0.027254631742835,0.027254631742835,,human,UP
LOC100507328,,0.0326075851917266,,,,,,,0.0217335950583219,,,,,,,,,,0.0271705901250243,0.0271705901250243,,human,UP
OCR1,,,,,,,,,,,,,,0.0164823308587074,0.0311581250280141,0.0337307900190353,,,0.0271237486352523,0.0311581250280141,,human,UP
TRA2A,,,,,,,,,,,,,,,,0.0269983932375907,,,0.0269983932375907,0.0269983932375907,,human,UP
ZMAT2,,,,,,,,,0.0267564989626407,,,,,,,,,,0.0267564989626407,0.0267564989626407,,human,UP
BCAS4,,,,,,,,,,,,,,0.0604982897639274,,0.044634286314249,,-0.0250186957418918,0.0267046267787615,0.044634286314249,,human,UP
SNHG3,,,,,,,,,,,,,,0.0204117186367511,0.0395120345056057,,,0.0197381768375635,0.0265539766599734,0.0204117186367511,,human,UP
HDGF,,,,,,,,,0.020402243360877,,,,,,0.0254402551800012,,,0.033471044152975,0.0264378475646177,0.0254402551800012,,human,UP
ARHGAP26,,,,,,,,,,,,,,0.0210645329207181,0.0311132129281759,0.0269773788750171,,,0.026385041574637,0.0269773788750171,,human,UP
LCE5A,0.0565330311655998,,-0.0084290383383631,0.0428984723985195,-0.0269557740539312,,0.0516241826117038,0.0409865565598011,,,,,,,,,,,0.0261095717238883,0.0419425144791603,0.0565330311655998,human,UP
GSN,0.0187772028148174,,0.0361944995820522,0.0094926180317997,0.0375060550868511,0.0402139984071254,0.0240742228925228,0.0162567198276519,,,,,,,,,,,0.0260736166632601,0.0240742228925228,0.0187772028148174,human,UP
LOC100510047,,,,,,,,,0.0260713472962379,,,,,,,,,,0.0260713472962379,0.0260713472962379,,human,UP
MYL6,0.0070811179466545,,0.0160081125795841,,0.023932360112667,0.0112336566671729,0.0106328185647726,,,,,,,0.059895634651184,0.0290083270519971,0.0550234951078891,,0.0216609630733728,0.0260529428616993,0.0216609630733728,0.0070811179466545,human,UP
SNORD94,,,,,,,,,,,,,,,0.0264601297676563,,,0.0254820864647626,0.0259711081162095,0.0259711081162095,,human,UP
RMRP,,,,,,,,,,,,,,,0.0317380502820014,,,0.0200978741049766,0.025917962193489,0.025917962193489,,human,UP
AGAP7P,,,,,,,,,,,,,,0.028703536838293,,0.0231314878910779,,,0.0259175123646855,0.0259175123646855,,human,UP
SNORA76A,,,,,,,,,,,,,,0.0257604084908962,,,,,0.0257604084908962,0.0257604084908962,,human,UP
ALDH9A1,,,,,,,,,,,,0.032260563224554,0.0191836133599281,,,,,,0.025722088292241,0.025722088292241,,human,UP
DDX47,,,,,,,,,,,,,,,,,0.025720901787281,,0.025720901787281,0.025720901787281,,human,UP
PADI2,,,,,,,,,,,,,,,0.0250886846333742,,,0.0262250304222106,0.0256568575277924,0.0256568575277924,,human,UP
TIA1,,,,,,,,,,,,,,,,0.0256164949387311,,,0.0256164949387311,0.0256164949387311,,human,UP
TCF7,,,,,,,,,,,,,,,,,0.0255349650979042,,0.0255349650979042,0.0255349650979042,,human,UP
HBB,0.0477703586220741,0.3274516463279724,-0.0382416136562824,0.0537471249699592,-0.0333321243524551,,0.076517716050148,0.0382930785417556,0.0226121079176664,-0.0230471398681402,-0.0156548973172903,-0.0497428886592388,-0.0611540973186492,0.059259008616209,0.0413004867732524,0.0207471530884504,-0.0770942643284797,0.0445482060313224,0.0255282271434279,0.0226121079176664,0.0477703586220741,human,UP
MCTP2,,,,,,,,,,,,,,0.0207433700561523,0.0372632816433906,0.0185072422027587,,,0.0255046313007672,0.0207433700561523,,human,UP
CTSW,,,,,,,,,,,,-0.0240721013396978,-0.0331024900078773,0.0711917579174041,0.0360617339611053,,0.0357676483690738,0.0670776814222335,0.0254873717203736,0.0359146911650896,,human,UP
EIF1AY,,,,,,,,,,,,,,0.0165987778455019,,0.0343392491340637,,,0.0254690134897828,0.0254690134897828,,human,UP
TNFRSF21,,,,,,,,,0.025357037782669,,,,,,,,,,0.025357037782669,0.025357037782669,,human,UP
UBP1,,,,,,,,,0.0252260696142911,,,,,,,,,,0.0252260696142911,0.0252260696142911,,human,UP
HIGD1A,,,,,,,,,0.0251312796026468,,,,,,,,,,0.0251312796026468,0.0251312796026468,,human,UP
UTRN,,,,,,,,,,,,,,0.027195144444704,,0.0229374766349792,,,0.0250663105398416,0.0250663105398416,,human,UP
MRC1,,-0.010096751153469,,,,,,,0.0598697550594806,,,,,,,,,,0.0248865019530057,0.0248865019530057,,human,UP
SNORA80E,,,,,,,,,,,,,,,0.0291431490331888,0.0205699764192104,,,0.0248565627261996,0.0248565627261996,,human,UP
LINC00948,,,,,,,,,0.0246141906827688,,,,,,,,,,0.0246141906827688,0.0246141906827688,,human,UP
AOAH,,,,,,,,,,,,,,0.0191108658909797,0.0320010408759117,,,0.0227145478129386,0.0246088181932767,0.0227145478129386,,human,UP
ZSWIM6,,,,,,,,,,,,,,,0.0244356878101825,,,,0.0244356878101825,0.0244356878101825,,human,UP
SNORD45A,,,,,,,,,,,,,,,0.024419879540801,,,,0.024419879540801,0.024419879540801,,human,UP
DPYD,,,,,,,,,,,,,,0.0267973989248275,0.0216342192143201,0.0242608040571212,,,0.0242308073987563,0.0242608040571212,,human,UP
DVL1,,,,,,,,,0.0242152288556098,,,,,,,,,,0.0242152288556098,0.0242152288556098,,human,UP
TMEM181,,,,,,,,,,,,0.0239138286560773,,0.0243562087416648,,,,,0.0241350186988711,0.0241350186988711,,human,UP
PCED1B,,,,,,,,,,,,0.0241279732435941,,,,,,,0.0241279732435941,0.0241279732435941,,human,UP
TUBB3,,,,,,,,,0.0240970775485038,,,,,,,,,,0.0240970775485038,0.0240970775485038,,human,UP
LOC102606465,,,,,,,,,0.0240906216204166,,,,,,,,,,0.0240906216204166,0.0240906216204166,,human,UP
CD300A,,,,,,,,,,,,,,0.0257058907300233,0.0180350262671709,,,0.0284211635589599,0.0240540268520514,0.0257058907300233,,human,UP
TMEM190,-0.0308335740119218,,0.109491690993309,0.016472989693284,0.1280867904424667,0.0273732207715511,-0.1655256152153015,0.0757122188806533,0.0310686770826578,,,,,,,,,,0.0239807998295873,0.0292209489271044,-0.0308335740119218,human,UP
C7orf57,,,,,,,,,0.0239806920289993,,,,,,,,,,0.0239806920289993,0.0239806920289993,,human,UP
MIF,0.0386984944343566,-0.0056377872824668,0.0341777466237545,0.0253977365791797,0.0107686584815382,,0.0249211098998785,0.0292659066617488,,0.0257245283573865,0.0219604857265949,0.0199157930910587,0.0499027520418167,,,,0.012382935732603,,0.0239565300289541,0.0251594232395291,0.0386984944343566,human,UP
LAMTOR1,,,,,,,,,,,,0.0253993459045887,0.0223097521811723,,,,,,0.0238545490428805,0.0238545490428805,,human,UP
