gene_symbol,logfc_dz:781,logfc_dz:780,mean_logfc,median_logfc,common_experiment,organism,signature_type
CYAT1,0.3049918115139007,0.1485424488782882,0.2267671301960945,0.2267671301960945,0.1485424488782882,human,UP
RGS2,0.1847167611122131,0.1138176545500755,0.1492672078311443,0.1492672078311443,0.1138176545500755,human,UP
RPS18,0.0495142862200737,0.2129411846399307,0.1312277354300022,0.1312277354300022,0.2129411846399307,human,UP
RPS26,,0.1260479390621185,0.1260479390621185,0.1260479390621185,0.1260479390621185,human,UP
CX3CR1,0.1369197368621826,0.1147830784320831,0.1258514076471328,0.1258514076471328,0.1147830784320831,human,UP
UBC,0.1040609031915664,,0.1040609031915664,0.1040609031915664,,human,UP
FCN1,0.0981958284974098,,0.0981958284974098,0.0981958284974098,,human,UP
IFI30,0.0970940142869949,,0.0970940142869949,0.0970940142869949,,human,UP
PLBD1,0.0949066057801246,,0.0949066057801246,0.0949066057801246,,human,UP
FOS,0.1288509666919708,0.0500054210424423,0.0894281938672065,0.0894281938672065,0.0500054210424423,human,UP
IGHA2,0.1388346403837204,0.0360262840986251,0.0874304622411727,0.0874304622411727,0.0360262840986251,human,UP
HLA-B,0.1172721832990646,0.0463547334074974,0.081813458353281,0.081813458353281,0.0463547334074974,human,UP
S100A12,0.0808534994721412,,0.0808534994721412,0.0808534994721412,,human,UP
CALM2,0.0845361724495887,0.0741404071450233,0.079338289797306,0.079338289797306,0.0741404071450233,human,UP
MNDA,0.0963794142007827,0.0432683527469635,0.0698238834738731,0.0698238834738731,0.0432683527469635,human,UP
S100A10,0.0397972427308559,0.0957387313246727,0.0677679870277643,0.0677679870277643,0.0957387313246727,human,UP
TMSB4XP8,,0.0674871802330017,0.0674871802330017,0.0674871802330017,0.0674871802330017,human,UP
IFITM2,0.1044350117444992,0.0272849686443805,0.0658599901944398,0.0658599901944398,0.0272849686443805,human,UP
SGK1,0.0751076266169548,0.0544173941016197,0.0647625103592872,0.0647625103592872,0.0544173941016197,human,UP
RPL7A,0.0306402835994958,0.0967073664069175,0.0636738250032067,0.0636738250032067,0.0967073664069175,human,UP
PFN1,0.0632724985480308,,0.0632724985480308,0.0632724985480308,,human,UP
HLA-DRA,0.0628538727760315,0.0634067356586456,0.0631303042173385,0.0631303042173385,0.0634067356586456,human,UP
CD53,0.0681751817464828,0.0539861656725406,0.0610806737095117,0.0610806737095117,0.0539861656725406,human,UP
IER2,0.0746864229440689,0.0452889539301395,0.0599876884371042,0.0599876884371042,0.0452889539301395,human,UP
S100A4,0.0598719641566276,,0.0598719641566276,0.0598719641566276,,human,UP
HLA-J,0.042348176240921,0.0771168619394302,0.0597325190901756,0.0597325190901756,0.0771168619394302,human,UP
RPL36A,-0.0367367640137672,0.1553085446357727,0.0592858903110027,0.0592858903110027,0.1553085446357727,human,UP
FTL,0.1253738403320312,-0.0089318584650754,0.0582209909334778,0.0582209909334778,-0.0089318584650754,human,UP
LCP1,0.0570751763880252,,0.0570751763880252,0.0570751763880252,,human,UP
HSPA8,0.0561107024550437,0.0577569082379341,0.0569338053464889,0.0569338053464889,0.0577569082379341,human,UP
CD14,0.0782500654458999,0.0355911627411842,0.0569206140935421,0.0569206140935421,0.0355911627411842,human,UP
TUBA1C,0.0553014129400253,,0.0553014129400253,0.0553014129400253,,human,UP
ACTG1,0.0477587804198265,0.0596426501870155,0.053700715303421,0.053700715303421,0.0596426501870155,human,UP
HSPA1A,0.0587772503495216,0.048267338424921,0.0535222943872213,0.0535222943872213,0.048267338424921,human,UP
IGLC7,0.0656226128339767,0.039515882730484,0.0525692477822303,0.0525692477822303,0.039515882730484,human,UP
GIMAP4,0.0449334383010864,0.0581011921167373,0.0515173152089118,0.0515173152089118,0.0581011921167373,human,UP
GRN,0.0512102805078029,,0.0512102805078029,0.0512102805078029,,human,UP
TMSB10,0.0503856316208839,,0.0503856316208839,0.0503856316208839,,human,UP
RPS27A,,0.0500950254499912,0.0500950254499912,0.0500950254499912,0.0500950254499912,human,UP
RPS9,0.0555061548948287,0.0410111844539642,0.0482586696743965,0.0482586696743965,0.0410111844539642,human,UP
ALOX5AP,0.0467104092240333,,0.0467104092240333,0.0467104092240333,,human,UP
S100A6,0.0458707548677921,,0.0458707548677921,0.0458707548677921,,human,UP
HCK,0.0675993263721466,0.0235095061361789,0.0455544162541627,0.0455544162541627,0.0235095061361789,human,UP
KLF2,0.0399407297372818,0.0510267131030559,0.0454837214201688,0.0454837214201688,0.0510267131030559,human,UP
TALDO1,0.0451154261827468,,0.0451154261827468,0.0451154261827468,,human,UP
HBD,0.043902114033699,,0.043902114033699,0.043902114033699,,human,UP
NOTCH2NL,0.0354017801582813,0.0522843636572361,0.0438430719077587,0.0438430719077587,0.0522843636572361,human,UP
DYNLL1,0.0525276437401771,0.0327295064926147,0.0426285751163959,0.0426285751163959,0.0327295064926147,human,UP
EEF1B2,-0.0158085767179727,0.1003749072551727,0.0422831652685999,0.0422831652685999,0.1003749072551727,human,UP
PTPN6,0.0649116933345794,0.0180677380412817,0.0414897156879305,0.0414897156879305,0.0180677380412817,human,UP
PLAC8,0.0405938625335693,,0.0405938625335693,0.0405938625335693,,human,UP
CLIC1,0.0357934422791004,0.0450927391648292,0.0404430907219648,0.0404430907219648,0.0450927391648292,human,UP
