"","logFC","AveExpr","t","P.Value","adj.P.Val","B","probe.id","symbols"
"642273_at",1.95128343714245,9.28484076611783,3.14563607093993,0.00336133266181118,0.00671676307136282,-2.21811732867667,"642273_at","FAM110C"
"440515_at",1.94245746616187,5.87100418716763,7.45383814487347,9.63224177564428e-09,1.4093345752307e-06,10.0360038486824,"440515_at","ZNF506"
"5169_at",1.88913799242021,8.86177244119231,2.63299531992079,0.012485321787212,0.0206232829198654,-3.42126392493369,"5169_at","ENPP3"
"57544_at",1.87781070861867,6.26224503720591,4.94232111211376,1.88243059982387e-05,0.000123144269100868,2.70748981052153,"57544_at","TXNDC16"
"126393_at",-1.87529250198215,8.58013905026005,-5.33741365715359,5.67405532947605e-06,5.69323061219344e-05,3.86399741483533,"126393_at","HSPB6"
"9592_at",-1.87195439523992,11.6727051502896,-6.31678692147396,2.88262425460726e-07,9.53804639134804e-06,6.74645047388412,"9592_at","IER2"
"25950_at",1.8669313463632,7.72402470433551,7.13765624110324,2.45194553693476e-08,2.517442911847e-06,9.13229491598633,"25950_at","RWDD3"
"1521_at",-1.85177715042844,9.99762404115378,-4.01907282278442,0.000293096239354999,0.000942213334423699,0.077739543956965,"1521_at","CTSW"
"2635_at",1.84731834716631,7.89826552984509,4.5437243691933,6.24143337393253e-05,0.000293724634042073,1.55547589539508,"2635_at","GBP3"
"9659_at",1.83612084623911,4.96990331848533,6.57746283505724,1.31127707671159e-07,6.44129487754443e-06,7.50919749841552,"9659_at","PDE4DIP"
"8395_at",1.83161390566955,6.71699316468449,5.36998680981428,5.13847099272303e-06,5.37274713837429e-05,3.9597433323951,"8395_at","PIP5K1B"
"10210_at",1.82333686124656,7.27170721753899,7.46231317230497,9.39526283344519e-09,1.39443777494124e-06,10.0600864205635,"10210_at","TOPORS"
"85457_at",1.80058476593079,7.47784209869316,5.47531281204954,3.72847453839332e-06,4.40958847831691e-05,4.26960280796564,"85457_at","CIPC"
"7980_at",1.79935503303705,9.13176166462857,2.90576952179278,0.00629461136242369,0.0114145555194659,-2.79722167915804,"7980_at","TFPI2"
"3726_at",-1.79875131721014,10.0154507056128,-5.86362846563552,1.14214000180792e-06,2.06310368580542e-05,5.41367600964314,"3726_at","JUNB"
"9383_at",1.7982019228219,7.07745885371977,6.38188086070384,2.36704275641622e-07,8.75207650224366e-06,6.93726509808237,"9383_at","TSIX"
"4065_at",1.79792277541781,6.21597834689135,5.98742591879246,7.83569908287435e-07,1.66155755707659e-05,5.77832896363769,"4065_at","LY75"
"4693_at",1.78619243584837,7.73481680333004,4.39926071551601,9.5957127968466e-05,0.00040586120365601,1.14338515779948,"4693_at","NDP"
"57639_at",1.780314115975,7.25866695681915,3.98065783132799,0.000327621249928971,0.00103087460576729,-0.0281449451175657,"57639_at","CCDC146"
"6581_at",1.76454810247534,4.98981401850029,4.5782511877159,5.62951748892973e-05,0.000272870412312439,1.65445215684825,"6581_at","SLC22A3"
"5929_at",1.75535566321331,5.76542888222251,10.7788237845636,1.06233691680961e-12,2.94801910139082e-09,18.7706581366927,"5929_at","RBBP5"
"2532_at",-1.75380947880363,9.36251056002864,-3.67478196768067,0.000785912614826576,0.0020528735019265,-0.857072915883453,"2532_at","ACKR1"
"28815_at",-1.74623842928346,7.64987595553409,-8.48574588342086,4.9160690296934e-10,2.51751895010599e-07,12.9066900353014,"28815_at","IGLV2-14"
"5723_at",1.73923449254855,5.56657247355025,5.31221868203158,6.12620041714831e-06,5.933290276353e-05,3.78996983123504,"5723_at","PSPH"
"5320_at",-1.73824023889977,8.74816490818316,-2.82781050228203,0.007680536722967,0.0135370946681514,-2.97951959945273,"5320_at","PLA2G2A"
"8815_at",-1.73786918791736,11.1687579800739,-11.2434680207501,3.32846856587022e-13,1.66049134632164e-09,19.8672806027899,"8815_at","BANF1"
"3600_at",1.72894588969588,7.92490351235653,4.28335875943912,0.000135213266711808,0.000521897221655298,0.815390132612488,"3600_at","IL15"
"55227_at",1.72425807831447,8.1645060248778,3.66436508492527,0.000809360996013634,0.00209889184145655,-0.884820061809757,"55227_at","LRRC1"
"80006_at",1.71903006576353,4.89146714090192,6.53626358652133,1.48471936275451e-07,6.88430046177386e-06,7.38890905137664,"80006_at","TRAPPC13"
"57035_at",1.71873750922876,9.3252022498146,4.02294968782561,0.000289815984762175,0.000932692950804148,0.0884456510527869,"57035_at","RSRP1"
"79624_at",1.7155106555959,8.41558451649277,5.33589154704832,5.70040096092664e-06,5.71267188276034e-05,3.8595243817761,"79624_at","ARMT1"
"55015_at",1.71448192401039,7.25984570158538,5.02029887030755,1.48664443021114e-05,0.00010588464710864,2.93485862244591,"55015_at","PRPF39"
"3081_at",1.71221011782042,8.92393356065005,4.25128687516806,0.000148619035991561,0.000559307795930762,0.725080615353745,"3081_at","HGD"
"257218_at",1.70286079654746,6.53584147496678,5.26740798165677,7.02089058061355e-06,6.43170153219305e-05,3.65838021792784,"257218_at","SHPRH"
"55153_at",1.70194123781177,7.69892348823386,7.12919356833102,2.51436123189474e-08,2.53715150118876e-06,9.10797253799674,"55153_at","SDAD1"
"23461_at",1.70159358349122,7.19086547024876,4.92029844000712,2.0120468028548e-05,0.000128989308715668,2.64337464718847,"23461_at","ABCA5"
"7538_at",-1.69731137293516,11.4560683010694,-5.05850326778444,1.32410379266924e-05,9.77381665899493e-05,3.04644122276417,"7538_at","ZFP36"
"5589_at",-1.69640127459077,10.3102226276091,-8.71225395191142,2.60188752533861e-10,1.96286962399613e-07,13.5187679010896,"5589_at","PRKCSH"
"1047_at",1.69441690703945,4.67790498251902,4.63138990562296,4.80157948053235e-05,0.000242255059308435,1.80712002070632,"1047_at","CLGN"
"92747_at",-1.68572149244039,5.89612889838533,-2.43966120487777,0.0198747349831695,0.0309615994672784,-3.83869324770653,"92747_at","BPIFB1"
"972_at",-1.68083644188004,9.65454970862994,-6.62563847432394,1.13414905673681e-07,5.97221318205573e-06,7.64971592242436,"972_at","CD74"
"55179_at",1.68028418677447,7.97384511936258,5.92743467541433,9.40496619303357e-07,1.84630333110081e-05,5.60165269376089,"55179_at","FAIM"
"84078_at",1.67769481211578,5.20288713444842,7.31905151825138,1.43285067222908e-08,1.80064497975095e-06,9.65198536611515,"84078_at","KBTBD7"
"7699_at",1.67429671065646,6.96985287828935,5.21702365681496,8.18315443186304e-06,7.12080439177071e-05,3.51054574081752,"7699_at","ZNF140"
"143662_at",1.66822410939697,5.64185820818109,5.02373287616193,1.47125778647619e-05,0.000105044421394836,2.94488345757415,"143662_at","MUC15"
"11234_at",1.66735343980171,6.18688642269086,7.32776694359727,1.39644946892871e-08,1.77670005723825e-06,9.67687289240557,"11234_at","HPS5"
"25934_at",1.65511740827101,8.40339400122545,5.87895744789428,1.09005530085673e-06,2.00465361775846e-05,5.45884101641293,"25934_at","NIPSNAP3A"
"84455_at",1.65415180484217,6.00913142596115,6.52079229397428,1.55566442473546e-07,7.01676755579977e-06,7.34371056911727,"84455_at","EFCAB7"
"1657_at",1.65241881059215,7.43438737868058,5.39195501502486,4.80603557848607e-06,5.13546336931188e-05,4.02434049944791,"1657_at","DMXL1"
"55314_at",1.65226983921597,5.73455430897295,5.97237185348719,8.20291193204861e-07,1.71347885695013e-05,5.73400086623878,"55314_at","TMEM144"
"126231_at",1.64358537400334,6.70938394171072,6.36690250493978,2.47679592792884e-07,8.85422125439692e-06,6.89337666520125,"126231_at","ZNF573"
"8644_at",1.64271557027771,7.72851528240544,6.52671884165146,1.52809298807847e-07,6.9558792817332e-06,7.36102636685808,"8644_at","AKR1C3"
"10569_at",1.6401454053891,6.87540952409674,7.9619717995854,2.19235968012744e-09,6.8042872254137e-07,11.4657195268791,"10569_at","SLU7"
"122553_at",1.63940453049455,6.79289769769736,5.19639457480307,8.71259582574911e-06,7.35953867606783e-05,3.45005799304795,"122553_at","TRAPPC6B"
"81555_at",1.63306049398721,7.88584072524021,7.61253334205487,6.04897925558203e-09,1.12642991883038e-06,10.4856626281496,"81555_at","YIPF5"
"5534_at",1.63117193825767,6.4273125979352,8.2841211892183,8.70734900247556e-10,3.71586118680645e-07,12.3561425368282,"5534_at","PPP3R1"
"3459_at",1.62535940457852,9.04746995114151,5.44019409135223,4.14943109521548e-06,4.72649548566017e-05,4.16624681456165,"3459_at","IFNGR1"
"161582_at",1.62335490326847,5.10304273531602,7.86769303623115,2.87909169271861e-09,7.95320095135009e-07,11.2027128779962,"161582_at","DNAAF4"
"114876_at",1.62263952757987,7.71907455621928,9.01720148925453,1.11602304745459e-10,1.14303080520299e-07,14.3318001467204,"114876_at","OSBPL1A"
"9044_at",1.6183390742196,7.77142371405865,4.86822197297397,2.35483402477235e-05,0.000144118375152186,2.49194980824911,"9044_at","BTAF1"
"64431_at",1.6152878227069,6.87209961570435,6.12098832241145,5.22086290440543e-07,1.33015119071941e-05,6.17136761113542,"64431_at","ACTR6"
"9120_at",1.61419950595246,6.64442653970232,4.07599377270283,0.000248379423373978,0.000829578364322936,0.235291249271731,"9120_at","SLC16A6"
"55601_at",1.61331058728731,6.88688387287693,6.1578596522335,4.66779320305498e-07,1.24843468385749e-05,6.27977579548512,"55601_at","DDX60"
"166815_at",1.61159912529054,6.62269082009521,6.27533419156209,3.26841070404833e-07,1.02224863339222e-05,6.62483164574448,"166815_at","TIGD2"
"54841_at",1.61056356367185,6.5358056177824,6.7037781644527,8.96586901216522e-08,5.29270492349258e-06,7.87729854339685,"54841_at","BIVM"
"29070_at",1.60958289308963,5.83796343718804,7.34079479540455,1.34377233620424e-08,1.75323774107055e-06,9.71406048967341,"29070_at","CCDC113"
"80157_at",1.60714508053561,6.34759051695694,4.61614379241178,5.02597245172343e-05,0.00025102062773707,1.76327704538704,"80157_at","CWH43"
"50484_at",1.60695199310323,6.57508084158436,6.95650872999631,4.20520704497857e-08,3.57425149831291e-06,8.61024394764371,"50484_at","RRM2B"
"54762_at",1.60665930531505,8.97835074192327,2.68459406351486,0.0109957533911567,0.0184650772638509,-3.30625152621766,"54762_at","GRAMD1C"
"1499_at",1.60552247068454,8.36361605231379,9.93034467568193,9.50477727129063e-12,1.62246548020931e-08,16.6882546893517,"1499_at","CTNNB1"
"10438_at",1.60467700501348,5.57527068933319,4.89046127121594,2.20188286750432e-05,0.000136906864946347,2.55658300949536,"10438_at","C1D"
"57678_at",1.600904833102,5.78730815160754,8.41166799310625,6.06155897493934e-10,2.95630890577756e-07,12.7050334011375,"57678_at","GPAM"
"64224_at",1.60082501276078,7.27300813436513,7.25101671201701,1.75206438793107e-08,2.06260269668851e-06,9.45744516943684,"64224_at","HERPUD2"
"23770_at",-1.60021120326186,7.65227167824295,-6.50792625951614,1.61725613082951e-07,7.15504850624444e-06,7.3061120991491,"23770_at","FKBP8"
"55783_at",1.59958258601639,7.09548294616453,6.27772799122435,3.24478240580819e-07,1.02098498925614e-05,6.63185696948341,"55783_at","CMTR2"
"149371_at",1.5963960953001,7.03986400935772,6.44733444480157,1.94201291575552e-07,7.86169813563953e-06,7.12891309192734,"149371_at","EXOC8"
"53340_at",1.59609567253781,6.6505502244862,7.60164263353109,6.24469875025555e-09,1.14211079643067e-06,10.454892340422,"53340_at","SPA17"
"51449_at",1.5897595640562,7.50228687613213,5.52782951954677,3.17720473490195e-06,3.96957048189126e-05,4.42422318077977,"51449_at","PCYOX1"
"203427_at",1.58767992081445,6.0834103660364,4.74170700281783,3.4477791208664e-05,0.000190003517653557,2.12527688289994,"203427_at","SLC25A43"
"5264_at",1.58648987887159,9.19318678970166,8.39922457853656,6.2790374729541e-10,2.9911582231626e-07,12.6710889428472,"5264_at","PHYH"
"3561_at",-1.58490860034611,8.23686481348007,-5.2646666326953,7.07966921437803e-06,6.47410465121962e-05,3.65033326875423,"3561_at","IL2RG"
"26060_at",1.57887184971369,7.1536335721336,7.05113055132665,3.17146219906976e-08,2.92539661257672e-06,8.88330210313956,"26060_at","APPL1"
"5325_at",1.57704262297351,8.07495699291757,4.3298159547686,0.000117875690061152,0.000472225433557264,0.946561174122301,"5325_at","PLAGL1"
"8910_at",1.57141966500409,7.34163769349554,3.98498879275457,0.00032353870028555,0.00102099937570919,-0.0162257223979907,"8910_at","SGCE"
"85463_at",1.57027693008692,6.41342245067009,6.43732875976333,2.00163462924835e-07,7.95172826806415e-06,7.0996315572947,"85463_at","ZC3H12C"
"11096_at",1.56708945041602,8.06655288267902,5.27867869139631,6.7842951339327e-06,6.2996147562773e-05,3.69146821946841,"11096_at","ADAMTS5"
"10464_at",1.5662401393435,6.62995495291479,5.94865933320712,8.81665448319088e-07,1.77776671242053e-05,5.66416783970172,"10464_at","PIBF1"
"55791_at",1.56327337451305,6.25627013925395,5.80590565988296,1.36165679975725e-06,2.29187985918057e-05,5.24358215205966,"55791_at","LRIF1"
"8803_at",1.56150945697905,8.42454511657616,5.09731881907481,1.17705201125034e-05,9.03362060638886e-05,3.15992362760506,"8803_at","SUCLA2"
"6649_at",-1.5594105569067,7.99737389163261,-4.29397430389243,0.000131043242676104,0.00051090403178099,0.845326412754686,"6649_at","SOD3"
"79101_at",1.55819732404648,8.83828511990801,5.30840811304888,6.19764282936958e-06,5.97423603373207e-05,3.77877613378146,"79101_at","TAF1D"
"51130_at",1.55547976747816,7.64872513424166,6.61144303869427,1.18367891033755e-07,6.1237564982997e-06,7.60832667813435,"51130_at","ASB3"
"9126_at",1.55502794681817,6.243250700331,7.54641243923527,7.34053462442194e-09,1.23626160811196e-06,10.2986444627224,"9126_at","SMC3"
"51175_at",1.55485493543519,6.40256548940449,4.71096747021135,3.78159493136018e-05,0.000203014105639749,2.03646684497446,"51175_at","TUBE1"
"84263_at",1.5547924895717,6.45737159957109,5.96160604093274,8.47606191582944e-07,1.72942271475715e-05,5.70229706470851,"84263_at","HSDL2"
"64135_at",1.55442693003224,7.13155951216358,7.21806826891475,1.93161513081937e-08,2.21344124580858e-06,9.36306723970545,"64135_at","IFIH1"
"85403_at",1.54920872307611,6.52709261891417,6.64665343469285,1.0646311557304e-07,5.82006974599393e-06,7.71096373732477,"85403_at","EAF1"
"64149_at",1.54903933136786,5.53671464311142,7.7724705251767,3.79508172856954e-09,8.83391524182028e-07,10.9359997087585,"64149_at","C17orf75"
"5836_at",1.54742498741686,8.42494281660279,5.32072073653579,5.96974504062011e-06,5.85690102920751e-05,3.81494732858539,"5836_at","PYGL"
"5067_at",1.54490092594242,7.03002108419755,3.9640534221419,0.000343743957542192,0.00106977381134826,-0.0737980544725421,"5067_at","CNTN3"
"1829_at",1.54114458124295,6.35412639308035,5.53755831647236,3.08440539915143e-06,3.90488011101471e-05,4.4528738469642,"1829_at","DSG2"
"11179_at",1.53925727346558,6.25860200403039,5.72863241309631,1.72308531273328e-06,2.68612477519242e-05,5.01585141803599,"11179_at","ZNF277"
"951_at",-1.53885336872732,6.22656873731423,-5.20399635261816,8.51364255394904e-06,7.28557451146776e-05,3.47234472959294,"951_at","CD37"
"23075_at",1.53570894506656,7.06217755695852,5.3963641696291,4.74194504351711e-06,5.09355019776636e-05,4.03730770773817,"23075_at","SWAP70"
"66002_at",-1.53536380727776,7.27416124781045,-6.91707614206548,4.73092074167576e-08,3.77638754801009e-06,8.49622256434876,"66002_at","CYP4F12"
"54505_at",1.53293276878427,7.84335245108011,4.9972415127576,1.59417826747532e-05,0.000111071930717566,2.86757293252723,"54505_at","DHX29"
"154661_at",1.53158565632571,5.41490102194074,6.29611626319834,3.06891202491684e-07,9.86869606254263e-06,6.68581431736148,"154661_at","RUNDC3B"
"178_at",1.53083482513544,7.92070710904107,6.25260013721168,3.50161322916827e-07,1.05636296592464e-05,6.55809924692639,"178_at","AGL"
"55333_at",1.52981813499177,6.88002017736886,5.96601776839287,8.3630414195604e-07,1.72169387375151e-05,5.71528926098128,"55333_at","SYNJ2BP"
"10562_at",1.52940540557014,4.4714034439341,3.59838903338497,0.000974360399143821,0.00242925978773881,-1.05975301149749,"10562_at","OLFM4"
"5544_at",-1.52664245370222,8.39872131890063,-6.44011239868166,1.98486495365235e-07,7.95172826806415e-06,7.10777840803186,"5544_at","PRB3"
"22911_at",1.52649844790457,7.00829723014909,6.85114623982159,5.7623904538292e-08,4.26985452259396e-06,8.30529536474292,"22911_at","WDR47"
"10926_at",1.52462330561157,6.40365270203007,4.33126620879089,0.00011737119958825,0.000470632243379736,0.950662532488657,"10926_at","DBF4"
"92597_at",1.51820216775831,7.89922847312192,5.36034478974758,5.29153012706368e-06,5.44408353203277e-05,3.93139698240715,"92597_at","MOB1B"
"7529_at",1.51518432857737,10.4434132529719,7.51025577776024,8.16148922406554e-09,1.30609332238874e-06,10.1961751781982,"7529_at","YWHAB"
"26750_at",1.51382180900366,7.25978437099377,5.19365949586536,8.7853046897866e-06,7.41484059602756e-05,3.44204018155601,"26750_at","RPS6KC1"
"80352_at",-1.5120551253373,7.44550138102506,-6.88164592278065,5.25966808697172e-08,4.01608265994674e-06,8.39366379778753,"80352_at","RNF39"
"282809_at",1.50995196625491,8.2514467361661,4.31742327355176,0.000122274449236482,0.00048568350167929,0.911530438569506,"282809_at","POC1B"
"6731_at",1.50790061432021,8.08111908054535,6.23959308149345,3.64248618406954e-07,1.08134328977508e-05,6.51990903990729,"6731_at","SRP72"
"55329_at",1.5071505183705,5.29020426226207,7.19079761541456,2.09422300599177e-08,2.31881427322894e-06,9.28487311887565,"55329_at","MNS1"
"79184_at",1.50686644078431,6.86127041212457,6.28474250953391,3.17652883550728e-07,1.00779111319886e-05,6.65244171059215,"79184_at","BRCC3"
"1958_at",-1.50650753434754,9.56169806225691,-3.44754463206277,0.00148241476061078,0.00339776031737175,-1.4542161553327,"1958_at","EGR1"
"1070_at",1.5057626542515,8.31764689653366,6.56013315803334,1.38159801934845e-07,6.59688900427356e-06,7.45861352070116,"1070_at","CETN3"
"10560_at",1.50265364030717,6.98202959747852,5.52706689887279,3.18459590762119e-06,3.97521405068327e-05,4.42197739850678,"10560_at","SLC19A2"
"84918_at",1.50183918478061,9.0805253625976,5.07338034721894,1.26569989445626e-05,9.49307522259059e-05,3.08992306600821,"84918_at","LRP11"
"130507_at",1.50096460942502,7.42085111749301,5.92907288626674,9.35818837848612e-07,1.84497719677488e-05,5.60647816044488,"130507_at","UBR3"
"23398_at",1.50084986352384,6.73071244040091,4.34466927120672,0.000112808059523318,0.000458029790143835,0.988585299689247,"23398_at","PPWD1"
"29994_at",1.50044466318109,8.15285388492772,4.78790052709836,3.00022158981308e-05,0.000171331304838949,2.25894885043849,"29994_at","BAZ2B"
"583_at",1.49857616111874,7.20453759448598,7.14828561689186,2.37576179747689e-08,2.48291350303656e-06,9.16283506845676,"583_at","BBS2"
"54103_at",1.49718027810154,7.02078490827772,4.05881435675865,0.000261121849278403,0.000860215497043874,0.187659115326785,"54103_at","GSAP"
"100287896_at",1.4969926774669,4.92258216479966,8.17186567963639,1.1995762455007e-09,4.55039255793264e-07,12.0473471766015,"100287896_at","LIPT2-AS1"
"102659288_at",1.49684822953626,7.09962125904938,2.99412118479845,0.00500876926239325,0.00938869231065734,-2.58702251464111,"102659288_at","LINC02888"
"4698_at",1.49615634138064,8.58563631211488,5.01279237001953,1.52083738839596e-05,0.000107571937375355,2.91294839171049,"4698_at","NDUFA5"
"306_at",1.49303561638813,7.06362521155292,3.69404592332007,0.000744269461910628,0.0019664150209954,-0.805670638016275,"306_at","ANXA3"
"5125_at",1.49251055874876,6.55991921428707,8.09210558578949,1.50758958229394e-09,5.13816199999334e-07,11.8269719772641,"5125_at","PCSK5"
"90865_at",1.48970598951994,5.99089610633105,5.8668025471941,1.13115422182963e-06,2.0500816171274e-05,5.42302828318566,"90865_at","IL33"
"139341_at",1.48824754904005,7.01458642095658,6.52044580766991,1.55729175661554e-07,7.01676755579977e-06,7.34269816196167,"139341_at","FUNDC1"
"2052_at",-1.48638920328871,10.819113968913,-6.21171705192075,3.96388157481655e-07,1.13244281978441e-05,6.43803831511954,"2052_at","EPHX1"
"7791_at",-1.48591699660011,10.6684546546084,-7.65187254462617,5.39228868995727e-09,1.03932767372108e-06,10.5966999701781,"7791_at","ZYX"
"10262_at",-1.48571468893647,8.94300704668721,-8.50275377693593,4.68569114352691e-10,2.51751895010599e-07,12.9528871636071,"10262_at","SF3B4"
"2690_at",1.48462355421032,6.57957173668923,6.07563835608508,5.99219832401689e-07,1.430823914216e-05,6.03797039076845,"2690_at","GHR"
"2181_at",1.4844712036403,7.79144537958469,5.1902705090809,8.87623532906026e-06,7.4757258046974e-05,3.43210607673563,"2181_at","ACSL3"
"23376_at",1.4810575374628,7.33867720253615,5.73288771380171,1.70088886330048e-06,2.66980900198061e-05,5.02839231601988,"23376_at","UFL1"
"5205_at",1.48103773450954,7.32689711140631,6.27686929630387,3.25323844657498e-07,1.0220757107307e-05,6.6293369006654,"5205_at","ATP8B1"
"9317_at",1.48012281911723,6.50590765110021,6.71340811508744,8.71014213206498e-08,5.21691670857365e-06,7.905316081644,"9317_at","PTER"
"266812_at",1.47969335544425,6.59357075359972,5.28387421697891,6.6779220659432e-06,6.2514164886716e-05,3.70672311826859,"266812_at","NAP1L5"
"100505967_at",1.47675784097154,4.87395129799193,3.75802451549243,0.000620742505180778,0.00169945061161762,-0.634140077479782,"100505967_at","LINC00645"
"169792_at",1.47546233085695,7.78772861848515,6.77900450808347,7.1531890698094e-08,4.78842891849594e-06,8.09598223428415,"169792_at","GLIS3"
"58528_at",1.47349648076396,6.99412902810006,5.8233254880461,1.29129185078953e-06,2.21835717536286e-05,5.29491661389324,"58528_at","RRAGD"
"9451_at",1.47326808075589,8.33467962446008,5.61529975009699,2.43382911300404e-06,3.3572091279983e-05,4.6818793978308,"9451_at","EIF2AK3"
"8804_at",1.47242984405651,9.18774647430276,5.56200512402916,2.86299453104148e-06,3.71644993497171e-05,4.52487649102156,"8804_at","CREG1"
"27152_at",1.47219301833941,5.42209535258417,5.76923512155297,1.52258718838407e-06,2.47922702439262e-05,5.13551266826042,"27152_at","INTU"
"6016_at",1.47000138279909,6.43226713122967,7.86377066783557,2.91198043034201e-09,7.95320095135009e-07,11.1917476860062,"6016_at","RIT1"
"5257_at",1.46798624223075,7.37735596291432,5.59630114499252,2.57889364937306e-06,3.48672091481414e-05,4.62590568515812,"5257_at","PHKB"
"84419_at",1.46690190291841,7.43737360391384,2.57154707833314,0.0145014334110965,0.0234931478956739,-3.55628753205433,"84419_at","C15orf48"
"5764_at",1.46428955696756,9.38645846431866,4.53116979826131,6.47983236882998e-05,0.000302008842418915,1.51953078104271,"5764_at","PTN"
"8850_at",1.4638715770182,6.69407918252297,5.57200252945577,2.7770920600923e-06,3.63024593228658e-05,4.55432482928974,"8850_at","KAT2B"
"23536_at",1.46350969292802,6.73265135016822,7.81885339690935,3.31689342168258e-09,8.38805491972174e-07,11.0660489930504,"23536_at","ADAT1"
"26578_at",1.46347422645974,9.16898431048272,5.32344829763263,5.92040113410949e-06,5.82765482129259e-05,3.82296109546846,"26578_at","OSTF1"
"93663_at",1.46149268708487,6.82262616315603,8.26925467649207,9.08397232977628e-10,3.72152178406275e-07,12.3153398477278,"93663_at","ARHGAP18"
"55591_at",1.45855647579905,7.2950425250967,5.41880060367719,4.42878776342485e-06,4.90905241049755e-05,4.10330329693283,"55591_at","VEZT"
"57552_at",1.45747851471952,5.56182466303008,5.05794522558951,1.32634589383833e-05,9.77471913586693e-05,3.04481053845235,"57552_at","NCEH1"
"5047_at",-1.45317882528564,13.3996876210216,-2.24783943378836,0.0309477998000038,0.0457549426996231,-4.23042658237189,"5047_at","PAEP"
"10914_at",1.45153543794744,8.26144824983062,6.1554615186753,4.70190519416288e-07,1.2524554746064e-05,6.27272628584315,"10914_at","PAPOLA"
"7941_at",1.4502459611028,7.55635106029638,5.52891484205707,3.16671553788405e-06,3.96823959054868e-05,4.42741928428415,"7941_at","PLA2G7"
"5613_at",1.45016725780128,9.19992067084363,3.35536806524173,0.00190936985853543,0.00418573760511983,-1.69124321292131,"5613_at","PRKX"
"7436_at",1.44950376165211,7.19590381776139,4.8916239570725,2.19416322715235e-05,0.00013665320627847,2.55996344512412,"7436_at","VLDLR"
"27076_at",-1.44805081775993,8.65061143718387,-3.66745269572742,0.000802341130481047,0.00208594437324201,-0.876599244497378,"27076_at","LYPD3"
"6674_at",1.4477029326327,5.72895616934165,4.17068778364712,0.000188330758067175,0.00066812733776377,0.499051557378478,"6674_at","SPAG1"
"55623_at",1.4450583179119,8.70009706707122,4.91247611895108,2.06018540373715e-05,0.000130883979187687,2.62061238225558,"55623_at","THUMPD1"
"133690_at",1.4440352212256,6.18465588008609,4.99508249011754,1.60463451549851e-05,0.000111610639780888,2.86127478621534,"133690_at","CAPSL"
"2878_at",-1.44357460918937,13.3384674925484,-2.46450845347407,0.0187410207687261,0.0293989178608198,-3.78627823243778,"2878_at","GPX3"
"23116_at",1.4431971602169,7.69722923339059,5.2708955335471,6.94681445688841e-06,6.38682887499561e-05,3.66861812119359,"23116_at","TOGARAM1"
"27347_at",1.44132934217166,7.23387840718154,5.3594315186917,5.30626119493441e-06,5.44829344947551e-05,3.92871226940937,"27347_at","STK39"
"7571_at",1.43778024415214,5.80167153634357,5.1191522368502,1.10159567631903e-05,8.63239702896669e-05,3.22380455235342,"7571_at","ZNF23"
