"","logFC","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"85417_at",-0.108843829915994,6.572375531162,-1.96023310026073,0.0526168629800605,0.063976008861136,-5.17903898008401,"85417_at"
"79680_at",-0.108822254400444,8.1273451473758,-1.4572024595839,0.148045345315479,0.170368587272038,-6.01667467678666,"79680_at"
"741_at",-0.10881333877377,6.28946853059682,-0.680887413468737,0.497442630883768,0.529963845166854,-6.83838116125974,"741_at"
"375346_at",-0.108767801773855,7.29759141258961,-2.02076879650467,0.0458476635210946,0.056100003953141,-5.06267873851576,"375346_at"
"80060_at",-0.108737458601144,5.82814789528284,-2.30222196565483,0.0232945058909062,0.0294255462918922,-4.47912576791887,"80060_at"
"79096_at",0.10865714884238,9.03723364906314,1.01848881976415,0.3107884326454,0.341643783101233,-6.55289793998717,"79096_at"
"374_at",-0.108649791176344,4.53364425557145,-0.806971942648027,0.421508129196487,0.454813133083693,-6.74486012130069,"374_at"
"57727_at",-0.108647398894795,7.63015438907627,-2.15228622016023,0.0336643829099242,0.0418156096978284,-4.79864651243052,"57727_at"
"105377436_at",0.108628472791534,5.01525105933249,1.37104690308548,0.173284679840972,0.197428298674146,-6.13649774192082,"105377436_at"
"123041_at",-0.108613477856816,4.20388454197355,-0.895680376256306,0.372473761609112,0.405148286576097,-6.66968485784255,"123041_at"
"9422_at",-0.108581633901694,7.1636101261501,-1.64467801450361,0.103026436271173,0.120863267887217,-5.73181633160639,"9422_at"
"100505591_at",-0.108561231005407,3.5674164788368,-3.2393649457647,0.00160431812297656,0.00229836426994304,-2.05916875320363,"100505591_at"
"9827_at",0.108499537225067,7.6407931948542,2.2272154320482,0.0280659002184357,0.0351428510345642,-4.641413053761,"9827_at"
"201164_at",0.108420666260026,7.32120456495,0.623197710787362,0.534506915717832,0.565626887511705,-6.87593333211369,"201164_at"
"286002_at",-0.108361608276239,3.52637394646348,-1.62470634316005,0.107222919569425,0.125549004484972,-5.76372369643418,"286002_at"
"10279_at",0.108313735726308,7.12353819862395,0.821532031966624,0.41320611941615,0.446513723893248,-6.7330514642187,"10279_at"
"51466_at",-0.108248785297089,9.35382903744454,-1.49264724697007,0.138528679982145,0.159983169687898,-5.96534351874396,"51466_at"
"5049_at",-0.108229615181675,5.38410621628844,-2.77689778911005,0.00650006111162098,0.00870698743201963,-3.34171872357246,"5049_at"
"339788_at",-0.108108884516315,3.51800371896813,-2.63897088290965,0.0095808314159962,0.0126151411406612,-3.69148746795982,"339788_at"
"58508_at",0.108048579254549,7.76331008807939,0.866919012603908,0.387964617951802,0.420947467245337,-6.69490452973913,"58508_at"
"284071_at",-0.107951993718136,3.22465614778216,-2.91292600386136,0.00437460699666512,0.00597356507697409,-2.9817697770965,"284071_at"
"6239_at",-0.107940450069866,7.08409968380867,-2.08219367102771,0.0397539638810119,0.0490140963126669,-4.94126874855985,"6239_at"
"54925_at",-0.107932270074931,6.36405020556565,-2.20442509611479,0.0296757109309766,0.0370634267855694,-4.68975587129262,"54925_at"
"3399_at",0.107876180853976,11.3170076470078,0.590338431405687,0.556233119702455,0.586950300019838,-6.89584834339163,"3399_at"
"8302_at",0.107790710675328,3.15167614694121,2.27550022319181,0.0249055287115625,0.0313638786504147,-4.53750032761005,"8302_at"
"54956_at",0.107787207972605,7.06840922206432,1.62879842509933,0.106351964976913,0.124571915061018,-5.75721608693483,"54956_at"
"8352_at",-0.107776087403743,5.52059525419293,-1.98001141929411,0.0503175262411281,0.0613003572929266,-5.1413824433706,"8352_at"
"84570_at",-0.107764214600026,3.55064028755094,-3.33688395650499,0.00117228215009287,0.00170244789525008,-1.7679632300751,"84570_at"
"50859_at",-0.107752978608758,3.28952767731719,-3.60114734822827,0.000485465830182768,0.000734026889327902,-0.944273372763508,"50859_at"
"7378_at",0.107663987877717,7.99687066143396,0.628874455254339,0.53079798572363,0.562166689393664,-6.87238437350357,"7378_at"
"64949_at",0.107643301389415,9.86957456608138,0.934955844227617,0.351957862710385,0.384118180652601,-6.63393731495697,"64949_at"
"22852_at",0.107642267972076,5.88827865903386,2.14340581702279,0.0343882026014251,0.0426707016045306,-4.8169555129989,"22852_at"
"AFFX-CreX-3_at",0.107641207751255,13.8519995593578,2.76887755132855,0.00665086409174683,0.00889909857308394,-3.36247963247151,"AFFX-CreX-3_at"
"101927647_at",-0.107638392704775,4.05237582345779,-2.88575227502937,0.00473970164785948,0.00644674957202879,-3.05484992230443,"101927647_at"
"114786_at",-0.10758334716851,3.74985503038861,-2.59971479036444,0.0106723119805062,0.0139956234704667,-3.78819274335738,"114786_at"
"283345_at",-0.107524066728929,6.94119220499572,-1.4246093399656,0.157236434476078,0.180288411603357,-6.06283035439546,"283345_at"
"8882_at",0.10744273679763,6.20725936879571,2.69681502104963,0.00815590131166481,0.0108161001209466,-3.54668551153258,"8882_at"
"7957_at",-0.107440708731413,5.56335053100814,-3.08091243554561,0.00263475451898148,0.00368750420653297,-2.51718681681925,"7957_at"
"683_at",-0.107291886931879,6.09869030112286,-0.833675838922652,0.406357555712201,0.439716226688258,-6.72304307211897,"683_at"
"54891_at",-0.107215158932449,7.18149238887776,-2.08075334813544,0.039888449431566,0.049171029557453,-4.9441539815747,"54891_at"
"9108_at",-0.107128216750735,3.47614633778935,-2.88454665956816,0.0047565300851931,0.00646835041260674,-3.05807875542362,"9108_at"
"4234_at",0.107127733151866,7.85144825486266,0.800719828905753,0.425103265649028,0.458450842031941,-6.74986677142107,"4234_at"
"101927066_at",-0.107113684798814,3.05463362034666,-3.60540046209741,0.000478450662824544,0.000723824473951105,-0.930613530080873,"101927066_at"
"85012_at",-0.107091067338083,10.5841253480544,-1.47560999833234,0.143041601405283,0.164916089558497,-5.99016452840653,"85012_at"
"10536_at",-0.106880014904685,7.76436009261028,-0.733447131806581,0.464921392844473,0.497932124387022,-6.80130236650133,"10536_at"
"22818_at",0.106875294706643,10.273978739581,1.82586469990593,0.0707110296929073,0.0846994171235315,-5.42552775123391,"22818_at"
"57209_at",0.106820255592845,6.92624703737578,1.32340555254867,0.18857594955895,0.213957557924313,-6.19973236875352,"57209_at"
"57466_at",0.106750478394819,7.44968725976521,1.94029461791026,0.0550243797820031,0.0667487501749705,-5.21664488477533,"57466_at"
"101928460_at",-0.106741136706522,4.42177652367967,-2.79916509923501,0.00609758283437111,0.00820057033545124,-3.2838071779154,"101928460_at"
"91012_at",-0.106697313251756,7.58791914718336,-2.9486944639108,0.00393343074715656,0.00539920896768444,-2.88468938461581,"91012_at"
"200373_at",-0.10669366772966,5.61663763096748,-2.27794516495092,0.0247541624821903,0.0311828463369525,-4.53218489507909,"200373_at"
"79925_at",0.106612553984731,5.5855735233866,1.87365103857185,0.0637576011714702,0.0768151218913302,-5.33974007235127,"79925_at"
"80086_at",0.10651436524262,7.45611523905201,1.06978071744585,0.287172864389831,0.317284193859833,-6.49977105539288,"80086_at"
"3293_at",-0.106478427645867,5.89832556524193,-1.25744643898568,0.211383178611531,0.237989064014433,-6.2837071042567,"3293_at"
"1277_at",-0.106454695496756,12.8086813353287,-1.61378726912841,0.109574456665115,0.128112053100926,-5.78101136437466,"1277_at"
"22794_at",0.106435176238269,8.92412873580625,1.716833119504,0.0889569633854886,0.105250068618284,-5.6134602444066,"22794_at"
"28672_at",-0.106421411364288,3.44585225621251,-2.56493523722674,0.0117316990654698,0.0153172365132949,-3.87280619764618,"28672_at"
"9466_at",0.106354617357007,6.30481648463755,0.787576996321768,0.432719725562961,0.466051362239429,-6.76026602810903,"9466_at"
"653784_at",0.106283319697174,10.4056219397091,0.663752174305768,0.508304795335142,0.540636348078563,-6.84987906118536,"653784_at"
"101928847_at",-0.106277230716649,3.85271499318949,-2.73916959414957,0.00723766309228898,0.0096477055236837,-3.43892856141537,"101928847_at"
"16_at",0.106243955322724,9.38102751332809,1.65526098338376,0.100856918504274,0.118514979270396,-5.71475847584057,"16_at"
"645974_at",-0.106212382969921,4.85863575357887,-2.75896330226443,0.00684168680376941,0.00914307884188495,-3.38807167315681,"645974_at"
"9353_at",0.106205804280966,6.41220784500171,1.05868838563636,0.292172922554432,0.322391195087534,-6.51147674412561,"9353_at"
"2005_at",-0.106182553805986,6.46045113723224,-1.17868613146302,0.241189286218302,0.26932628319318,-6.37851885502889,"2005_at"
"3734_at",-0.106131099309244,4.86291900242251,-2.02344683393836,0.0455662286229658,0.0557840441736093,-5.05745542040103,"3734_at"
"10658_at",0.106131006201036,7.3870978044344,2.30872127967413,0.0229168231586523,0.0289752611309076,-4.46483469904821,"10658_at"
"5140_at",0.106122421470152,4.68838578396229,2.39678197646377,0.0183065951966268,0.0233960753685865,-4.2676304346715,"5140_at"
"353355_at",-0.106092066371728,4.40848388493718,-3.2185191876161,0.00171418600911184,0.00244777875292066,-2.12050354095415,"353355_at"
"7982_at",-0.106064174550411,6.99406816736498,-1.63749677819842,0.104519643941303,0.12253779684602,-5.74333164266396,"7982_at"
"116328_at",0.106059597986878,3.32169214469961,3.79326435901299,0.000248718630511078,0.000386727829618106,-0.314888475311016,"116328_at"
