gene_symbol,logfc_dz:440,logfc_dz:250,mean_logfc,median_logfc,common_experiment,organism,signature_type
MT1H,,0.3216054737567901,0.3216054737567901,0.3216054737567901,0.3216054737567901,human,UP
MT1E,,0.2825379967689514,0.2825379967689514,0.2825379967689514,0.2825379967689514,human,UP
MT1G,,0.2306886315345764,0.2306886315345764,0.2306886315345764,0.2306886315345764,human,UP
LDHA,0.2710860967636108,0.1223692670464515,0.1967276819050312,0.1967276819050312,0.1223692670464515,human,UP
MT1X,,0.1828266084194183,0.1828266084194183,0.1828266084194183,0.1828266084194183,human,UP
GAPDH,0.1637550890445709,,0.1637550890445709,0.1637550890445709,,human,UP
SPP1,,0.1514424383640289,0.1514424383640289,0.1514424383640289,0.1514424383640289,human,UP
SLC2A3,0.0666361227631568,0.2313956618309021,0.1490158922970295,0.1490158922970295,0.2313956618309021,human,UP
MT1F,,0.1369938552379608,0.1369938552379608,0.1369938552379608,0.1369938552379608,human,UP
DDIT4,0.1328884810209274,,0.1328884810209274,0.1328884810209274,,human,UP
RPL41,0.1296353191137313,,0.1296353191137313,0.1296353191137313,,human,UP
TNFRSF1B,,0.1250786185264587,0.1250786185264587,0.1250786185264587,0.1250786185264587,human,UP
BNIP3,0.1202161312103271,,0.1202161312103271,0.1202161312103271,,human,UP
VEGFA,0.1189040541648864,,0.1189040541648864,0.1189040541648864,,human,UP
CRYAB,0.1181811392307281,,0.1181811392307281,0.1181811392307281,,human,UP
RPS18,0.1119306161999702,,0.1119306161999702,0.1119306161999702,,human,UP
GPI,0.1085662096738815,,0.1085662096738815,0.1085662096738815,,human,UP
WNT6,,0.1048488765954971,0.1048488765954971,0.1048488765954971,0.1048488765954971,human,UP
IGFBP3,0.1026806682348251,,0.1026806682348251,0.1026806682348251,,human,UP
PKM,0.101356029510498,,0.101356029510498,0.101356029510498,,human,UP
PGAM1,0.1110146567225456,0.0911357626318931,0.1010752096772193,0.1010752096772193,0.0911357626318931,human,UP
RPL39,0.0959575325250625,,0.0959575325250625,0.0959575325250625,,human,UP
HILPDA,0.0957310646772384,,0.0957310646772384,0.0957310646772384,,human,UP
RPL6,0.0898317545652389,,0.0898317545652389,0.0898317545652389,,human,UP
PLOD2,0.0805025100708007,,0.0805025100708007,0.0805025100708007,,human,UP
IGFBP2,0.0804234370589256,,0.0804234370589256,0.0804234370589256,,human,UP
RPL36A,0.0765793174505233,,0.0765793174505233,0.0765793174505233,,human,UP
ANGPTL4,0.0760572999715805,,0.0760572999715805,0.0760572999715805,,human,UP
ENO2,0.0993917733430862,0.0497239530086517,0.0745578631758689,0.0745578631758689,0.0497239530086517,human,UP
MIF,0.0740669891238212,,0.0740669891238212,0.0740669891238212,,human,UP
HLA-B,0.0730658546090126,,0.0730658546090126,0.0730658546090126,,human,UP
ADM,0.0543338656425476,0.0915066972374916,0.0729202814400196,0.0729202814400196,0.0915066972374916,human,UP
TXNIP,,0.0728848502039909,0.0728848502039909,0.0728848502039909,0.0728848502039909,human,UP
BNIP3L,0.0776004493236541,0.0681669861078262,0.0728837177157402,0.0728837177157402,0.0681669861078262,human,UP
FTL,0.0720369890332222,,0.0720369890332222,0.0720369890332222,,human,UP
GJA1,0.0712473392486572,,0.0712473392486572,0.0712473392486572,,human,UP
MEST,0.0700442120432853,,0.0700442120432853,0.0700442120432853,,human,UP
PLIN2,,0.0646361038088798,0.0646361038088798,0.0646361038088798,0.0646361038088798,human,UP
ITGB2,,0.059174183756113,0.059174183756113,0.059174183756113,0.059174183756113,human,UP
ALDOA,0.0839724317193031,0.0339052826166152,0.0589388571679592,0.0589388571679592,0.0339052826166152,human,UP
HLA-A,0.0577760338783264,,0.0577760338783264,0.0577760338783264,,human,UP
PFKFB3,0.0574111156165599,,0.0574111156165599,0.0574111156165599,,human,UP
NDRG1,0.0612161457538604,0.0509168244898319,0.0560664851218462,0.0560664851218462,0.0509168244898319,human,UP
TPT1,0.0913278087973594,0.0175840593874454,0.0544559340924024,0.0544559340924024,0.0175840593874454,human,UP
SLC2A14,0.0533633716404438,,0.0533633716404438,0.0533633716404438,,human,UP
ITM2B,0.0965449139475822,0.0091702006757259,0.052857557311654,0.052857557311654,0.0091702006757259,human,UP
HLA-C,0.052797794342041,,0.052797794342041,0.052797794342041,,human,UP
LOX,0.0522479154169559,,0.0522479154169559,0.0522479154169559,,human,UP
PROM1,0.0520698837935924,,0.0520698837935924,0.0520698837935924,,human,UP
PTPRZ1,0.0512440614402294,,0.0512440614402294,0.0512440614402294,,human,UP
HK2,,0.0510791502892971,0.0510791502892971,0.0510791502892971,0.0510791502892971,human,UP
IRS2,0.0508093759417533,,0.0508093759417533,0.0508093759417533,,human,UP
GLUL,,0.0502520278096199,0.0502520278096199,0.0502520278096199,0.0502520278096199,human,UP
BIRC2,0.0496416538953781,,0.0496416538953781,0.0496416538953781,,human,UP
HLA-DRA,0.0268537197262048,0.0710916742682457,0.0489726969972252,0.0489726969972252,0.0710916742682457,human,UP
ENO1,0.0796061903238296,0.0181188024580478,0.0488624963909387,0.0488624963909387,0.0181188024580478,human,UP
TMEM47,0.0485343746840953,,0.0485343746840953,0.0485343746840953,,human,UP
SEC61G,0.0470033138990402,,0.0470033138990402,0.0470033138990402,,human,UP
CXCR4,,0.0469446443021297,0.0469446443021297,0.0469446443021297,0.0469446443021297,human,UP
TAGLN2,,0.0469045937061309,0.0469045937061309,0.0469045937061309,0.0469045937061309,human,UP
RPL27,0.04634440690279,,0.04634440690279,0.04634440690279,,human,UP
WSB1,0.0462612323462963,,0.0462612323462963,0.0462612323462963,,human,UP
SLC7A5,0.0459874011576175,,0.0459874011576175,0.0459874011576175,,human,UP
RPS7,0.0449811369180679,,0.0449811369180679,0.0449811369180679,,human,UP
EIF3E,0.0449219644069671,,0.0449219644069671,0.0449219644069671,,human,UP
HERPUD1,0.0446445383131504,,0.0446445383131504,0.0446445383131504,,human,UP
VLDLR,0.0442197956144809,,0.0442197956144809,0.0442197956144809,,human,UP
MXI1,0.0644100084900856,0.0220403652638196,0.0432251868769526,0.0432251868769526,0.0220403652638196,human,UP
