gene_symbol,logfc_dz:399,logfc_dz:225,logfc_dz:16,mean_logfc,median_logfc,common_experiment,organism,signature_type
TXNIP,-0.0173756908625364,-0.0651988759636879,-0.0298522617667913,-0.0374756095310052,-0.0298522617667913,-0.0173756908625364,human,DOWN
FOSB,,-0.0286150015890598,-0.0460824109613895,-0.0373487062752246,-0.0373487062752246,,human,DOWN
CD74,-0.0400899797677993,,-0.0339643210172653,-0.0370271503925323,-0.0370271503925323,-0.0400899797677993,human,DOWN
NFE2L1,-0.0366279371082782,,,-0.0366279371082782,-0.0366279371082782,-0.0366279371082782,human,DOWN
PDLIM1,-0.0315334610641002,-0.0293990802019834,-0.0484124310314655,-0.036448324099183,-0.0315334610641002,-0.0315334610641002,human,DOWN
IGFBP3,,-0.0358382128179073,,-0.0358382128179073,-0.0358382128179073,,human,DOWN
PABPC1,-0.0357409045100212,,,-0.0357409045100212,-0.0357409045100212,-0.0357409045100212,human,DOWN
PAM,-0.0357216075062751,,,-0.0357216075062751,-0.0357216075062751,-0.0357216075062751,human,DOWN
CALM2,,-0.0445383936166763,-0.0263914428651332,-0.0354649182409048,-0.0354649182409048,,human,DOWN
RAMP1,,-0.0349627546966075,,-0.0349627546966075,-0.0349627546966075,,human,DOWN
ATP1B3,-0.0346998609602451,,,-0.0346998609602451,-0.0346998609602451,-0.0346998609602451,human,DOWN
CYB5R3,-0.0516599304974079,-0.0304432772099971,-0.0218208637088537,-0.0346413571387529,-0.0304432772099971,-0.0516599304974079,human,DOWN
SCGB1D2,,-0.0341037921607494,,-0.0341037921607494,-0.0341037921607494,,human,DOWN
KLF2,,-0.029339974746108,-0.037964578717947,-0.0336522767320275,-0.0336522767320275,,human,DOWN
EGR1,,-0.0366072878241539,-0.0302607547491788,-0.0334340212866663,-0.0334340212866663,,human,DOWN
IER2,0.0316698551177978,-0.0626465827226638,-0.0689010024070739,-0.0332925766706466,-0.0626465827226638,0.0316698551177978,human,DOWN
SGK1,,-0.0379013456404209,-0.0280617624521255,-0.0329815540462732,-0.0329815540462732,,human,DOWN
IFITM3,-0.0300128553062677,-0.0159377716481685,-0.0527334585785865,-0.0328946951776742,-0.0300128553062677,-0.0300128553062677,human,DOWN
PMP22,-0.0500736013054847,-0.0155052235350012,,-0.032789412420243,-0.032789412420243,-0.0500736013054847,human,DOWN
GJA1,,-0.048075146973133,-0.0173994228243827,-0.0327372848987579,-0.0327372848987579,,human,DOWN
MAOB,-0.0433770678937435,,-0.0219230651855468,-0.0326500665396451,-0.0326500665396451,-0.0433770678937435,human,DOWN
LGALS3BP,,,-0.0326099134981632,-0.0326099134981632,-0.0326099134981632,,human,DOWN
DYNLT1,-0.0321877337992191,,,-0.0321877337992191,-0.0321877337992191,-0.0321877337992191,human,DOWN
TUBA1C,-0.0780861675739288,,0.0140019217506051,-0.0320421229116618,-0.0320421229116618,-0.0780861675739288,human,DOWN
COL6A2,,-0.0320227406919002,,-0.0320227406919002,-0.0320227406919002,,human,DOWN
CSDE1,-0.0318057984113693,,,-0.0318057984113693,-0.0318057984113693,-0.0318057984113693,human,DOWN
NFKBIA,-0.0492660291492939,-0.0299680680036544,-0.0147736789658665,-0.0313359253729383,-0.0299680680036544,-0.0492660291492939,human,DOWN
TIMP3,,,-0.0311050470918416,-0.0311050470918416,-0.0311050470918416,,human,DOWN
ALCAM,-0.0305318664759397,,,-0.0305318664759397,-0.0305318664759397,-0.0305318664759397,human,DOWN
BCHE,-0.0303669814020395,,,-0.0303669814020395,-0.0303669814020395,-0.0303669814020395,human,DOWN
TUBA1B,-0.0539005436003208,-0.0216438490897417,-0.01421520113945,-0.0299198646098375,-0.0216438490897417,-0.0539005436003208,human,DOWN
SLCO2A1,-0.040659412741661,,-0.0187040455639362,-0.0296817291527986,-0.0296817291527986,-0.040659412741661,human,DOWN
ACTA2,-0.0295613575726747,,,-0.0295613575726747,-0.0295613575726747,-0.0295613575726747,human,DOWN
NGRN,-0.0286478232592344,,,-0.0286478232592344,-0.0286478232592344,-0.0286478232592344,human,DOWN
TNXB,,-0.029447941109538,-0.0259648729115724,-0.0277064070105552,-0.0277064070105552,,human,DOWN
ANP32B,-0.0275604352355003,,,-0.0275604352355003,-0.0275604352355003,-0.0275604352355003,human,DOWN
RTN4,,,-0.0274901539087295,-0.0274901539087295,-0.0274901539087295,,human,DOWN
C1R,-0.0256785359233617,-0.0316120684146881,-0.0247193910181522,-0.027336665118734,-0.0256785359233617,-0.0256785359233617,human,DOWN
FTO,-0.0270277000963687,,,-0.0270277000963687,-0.0270277000963687,-0.0270277000963687,human,DOWN
PPA1,-0.0270087737590074,,,-0.0270087737590074,-0.0270087737590074,-0.0270087737590074,human,DOWN
ACKR1,,-0.0263359975069761,-0.0276528727263212,-0.0269944351166486,-0.0269944351166486,,human,DOWN
ADIRF,,-0.0335284732282161,-0.0204003024846315,-0.0269643878564238,-0.0269643878564238,,human,DOWN
SPOCK1,-0.0268042348325252,,,-0.0268042348325252,-0.0268042348325252,-0.0268042348325252,human,DOWN
C4orf46,-0.0750267505645752,-0.0306969545781612,0.0257778149098157,-0.0266486300776402,-0.0306969545781612,-0.0750267505645752,human,DOWN
ITM2B,-0.0228101518005132,-0.0267879627645015,-0.0298047084361314,-0.0264676076670487,-0.0267879627645015,-0.0228101518005132,human,DOWN
LIMS2,,-0.026402486488223,,-0.026402486488223,-0.026402486488223,,human,DOWN
RPL41,-0.0942764654755592,-0.0350008755922317,0.0505381077527999,-0.0262464111049969,-0.0350008755922317,-0.0942764654755592,human,DOWN
TPSB2,,-0.0214700736105442,-0.0306697972118854,-0.0260699354112148,-0.0260699354112148,,human,DOWN
MSX1,-0.0222690589725971,-0.0430539920926094,-0.012877426110208,-0.0260668257251381,-0.0222690589725971,-0.0222690589725971,human,DOWN
TMEM123,,-0.0411041378974914,-0.0109890131279826,-0.026046575512737,-0.026046575512737,,human,DOWN
ODC1,-0.0202234964817762,-0.0317278653383255,,-0.0259756809100508,-0.0259756809100508,-0.0202234964817762,human,DOWN
PTGDS,-0.015534789301455,,-0.0361029021441936,-0.0258188457228243,-0.0258188457228243,-0.015534789301455,human,DOWN
CLTC,-0.0257229823619127,,,-0.0257229823619127,-0.0257229823619127,-0.0257229823619127,human,DOWN
RPS11,-0.025722311809659,,,-0.025722311809659,-0.025722311809659,-0.025722311809659,human,DOWN
GYG1,-0.0254983026534318,,,-0.0254983026534318,-0.0254983026534318,-0.0254983026534318,human,DOWN
PEBP1,-0.025327768176794,,,-0.025327768176794,-0.025327768176794,-0.025327768176794,human,DOWN
HLA-DRA,,,-0.0251532141119241,-0.0251532141119241,-0.0251532141119241,,human,DOWN
MYH2,-0.0250624753534793,,,-0.0250624753534793,-0.0250624753534793,-0.0250624753534793,human,DOWN
IGFBP6,-0.0238330941647291,-0.025421280413866,-0.0256761163473129,-0.024976830308636,-0.025421280413866,-0.0238330941647291,human,DOWN
DDX5,-0.0158127602189779,-0.0333501361310482,-0.025560213252902,-0.024907703200976,-0.025560213252902,-0.0158127602189779,human,DOWN
CREB3L2,-0.0248996298760175,,,-0.0248996298760175,-0.0248996298760175,-0.0248996298760175,human,DOWN
PEA15,-0.0324210114777088,,-0.017326608300209,-0.0248738098889589,-0.0248738098889589,-0.0324210114777088,human,DOWN
PRCP,-0.0248208548873662,,,-0.0248208548873662,-0.0248208548873662,-0.0248208548873662,human,DOWN
CD81,-0.0196902956813573,,-0.0298377051949501,-0.0247640004381537,-0.0247640004381537,-0.0196902956813573,human,DOWN
PTTG1IP,-0.0332126691937446,-0.0231262147426605,-0.0174326933920383,-0.0245905257761478,-0.0231262147426605,-0.0332126691937446,human,DOWN
PRKCZ,-0.0243908613920211,,,-0.0243908613920211,-0.0243908613920211,-0.0243908613920211,human,DOWN
ARID5B,,-0.02417035959661,,-0.02417035959661,-0.02417035959661,,human,DOWN
LIMA1,-0.0268716178834438,,-0.0214344505220651,-0.0241530342027544,-0.0241530342027544,-0.0268716178834438,human,DOWN
MTCH1,-0.0238379538059234,,,-0.0238379538059234,-0.0238379538059234,-0.0238379538059234,human,DOWN
HLA-E,,,-0.0238052401691675,-0.0238052401691675,-0.0238052401691675,,human,DOWN
LBH,-0.0238042324781417,,,-0.0238042324781417,-0.0238042324781417,-0.0238042324781417,human,DOWN
IGFBP2,-0.0203411616384983,-0.0296086575835943,-0.0214298386126756,-0.0237932192782561,-0.0214298386126756,-0.0203411616384983,human,DOWN
VPS35,-0.0237716566771268,,,-0.0237716566771268,-0.0237716566771268,-0.0237716566771268,human,DOWN
LTBP2,-0.0600516535341739,,0.0128782903775572,-0.0235866815783083,-0.0235866815783083,-0.0600516535341739,human,DOWN
TPM1,-0.0145609090104699,-0.0323909893631935,,-0.0234759491868317,-0.0234759491868317,-0.0145609090104699,human,DOWN
RNASET2,,-0.0233685951679945,,-0.0233685951679945,-0.0233685951679945,,human,DOWN
GLO1,,-0.0233407076448202,,-0.0233407076448202,-0.0233407076448202,,human,DOWN
HOXA5,-0.0232793129980564,,,-0.0232793129980564,-0.0232793129980564,-0.0232793129980564,human,DOWN
ALDH1A1,,-0.0285205245018005,-0.0179945491254329,-0.0232575368136167,-0.0232575368136167,,human,DOWN
MKNK2,-0.0226618479937315,,,-0.0226618479937315,-0.0226618479937315,-0.0226618479937315,human,DOWN
XIST,-0.0308976918458938,-0.0142384655773639,,-0.0225680787116289,-0.0225680787116289,-0.0308976918458938,human,DOWN
CLIC4,,,-0.022506445646286,-0.022506445646286,-0.022506445646286,,human,DOWN
WFDC2,,-0.0224561020731925,,-0.0224561020731925,-0.0224561020731925,,human,DOWN
STX18,-0.0159489288926124,-0.0288907885551452,,-0.0224198587238788,-0.0224198587238788,-0.0159489288926124,human,DOWN
JUNB,,-0.0171709712594747,-0.0274056121706962,-0.0222882917150855,-0.0222882917150855,,human,DOWN
HTRA1,-0.0311210099607706,-0.0133550846949219,,-0.0222380473278462,-0.0222380473278462,-0.0311210099607706,human,DOWN
RGL1,,-0.0222098901867866,,-0.0222098901867866,-0.0222098901867866,,human,DOWN
CCNI,-0.0272492356598377,-0.0169576462358236,,-0.0221034409478306,-0.0221034409478306,-0.0272492356598377,human,DOWN
VEGFA,,,-0.0219649262726306,-0.0219649262726306,-0.0219649262726306,,human,DOWN
CLEC3B,,,-0.0219087582081556,-0.0219087582081556,-0.0219087582081556,,human,DOWN
CD9,,,-0.0215147342532873,-0.0215147342532873,-0.0215147342532873,,human,DOWN
SAT1,,-0.0257438030093908,-0.0172513425350189,-0.0214975727722048,-0.0214975727722048,,human,DOWN
PGM1,-0.0213425941765308,,,-0.0213425941765308,-0.0213425941765308,-0.0213425941765308,human,DOWN
EFHD1,,-0.021331749856472,,-0.021331749856472,-0.021331749856472,,human,DOWN
AQP1,,,-0.0212926361709833,-0.0212926361709833,-0.0212926361709833,,human,DOWN
DDAH1,-0.0212824754416942,,,-0.0212824754416942,-0.0212824754416942,-0.0212824754416942,human,DOWN
NXN,-0.02123031206429,,,-0.02123031206429,-0.02123031206429,-0.02123031206429,human,DOWN
PAPSS1,-0.0232299901545047,-0.019097477197647,,-0.0211637336760759,-0.0211637336760759,-0.0232299901545047,human,DOWN
