gene_symbol,logfc_dz:924,logfc_dz:594,logfc_dz:590,logfc_dz:593,logfc_dz:586,logfc_dz:762,logfc_dz:454,logfc_dz:710,logfc_dz:249,logfc_dz:760,logfc_dz:810,logfc_dz:188,logfc_dz:923,logfc_dz:759,logfc_dz:589,logfc_dz:587,logfc_dz:585,logfc_dz:591,logfc_dz:588,logfc_dz:993,logfc_dz:264,mean_logfc,median_logfc,common_experiment,organism,signature_type
APH1A,,,,,,,,,,,,,,,-0.0254728849977254,,-0.0209418460726737,,,,,-0.0232073655351996,-0.0232073655351996,,human,DOWN
MLN,,,,,,,,,,,,,,,,-0.0232062898576259,,,,,,-0.0232062898576259,-0.0232062898576259,,human,DOWN
SPPL2B,,,,,,,,,,,,,,,,,,,-0.0231948625296354,,,-0.0231948625296354,-0.0231948625296354,,human,DOWN
DRD5,,,,,,,,,,,,,,,,,,-0.0231056883931159,,,,-0.0231056883931159,-0.0231056883931159,,human,DOWN
SYNM,,,,,,,,,,,,,,,,,,-0.0230561196804046,,,,-0.0230561196804046,-0.0230561196804046,,human,DOWN
FZD7,,,,,,,,,,,,,,,,-0.0230527576059103,,,,,,-0.0230527576059103,-0.0230527576059103,,human,DOWN
CYB5A,,,,,,,,,,,,,,,,-0.0230163447558879,,,,,,-0.0230163447558879,-0.0230163447558879,,human,DOWN
DHRS1,,,,,,,,,,,,,,,,-0.0229288060218095,,,,,,-0.0229288060218095,-0.0229288060218095,,human,DOWN
RDH5,,,,-0.0173978116363286,,,,,,,,,,,,,,-0.0283923577517271,,,,-0.0228950846940279,-0.0228950846940279,-0.0173978116363286,human,DOWN
YWHAZ,0.0227201003581285,-0.0527173839509487,-0.0205697827041149,,,,,,-0.0503675229847431,-0.0169354155659675,,,0.0081895869225263,-0.0527810603380203,,,-0.0199988186359405,,,,,-0.022807537112385,-0.0202843006700277,,human,DOWN
OGDHL,,,,,,,,,,,,,,,-0.0212774984538555,,,-0.0243298634886741,,,,-0.0228036809712648,-0.0228036809712648,,human,DOWN
XPNPEP2,,,,,,,,,,,,,,,,-0.0227514877915382,,,,,,-0.0227514877915382,-0.0227514877915382,,human,DOWN
CLDN8,-0.0227043479681015,0.0495610609650611,,,,,-0.0241382252424955,-0.0368612334132194,-0.0503428317606449,-0.0333344489336013,,,-0.0216493345797061,-0.0421971939504146,,,,,,,,-0.0227083193603903,-0.0287363370880484,,human,DOWN
NLRP2,,,-0.0207281559705734,,,,,,,,,,,,,,,-0.0245834328234195,,,,-0.0226557943969964,-0.0226557943969964,,human,DOWN
LRRC2,,,-0.0353803485631942,,-0.0185219906270504,,,,,,,,,,-0.0407748110592365,-0.0254564229398965,-0.02531598508358,-0.0382743850350379,-0.0200309380888938,-4.100188016309403e-05,-4.100188016309403e-05,-0.0226485427952462,-0.02531598508358,,human,DOWN
SLC6A20,,,,,,,,,,,,,,,,-0.0226427521556615,,,,,,-0.0226427521556615,-0.0226427521556615,,human,DOWN
ELMO3,,,,,,,,,,,,,,,,,,,-0.0226368568837642,,,-0.0226368568837642,-0.0226368568837642,,human,DOWN
EPN3,,,,,-0.0202967710793018,,,,,,,,,,,,,,-0.0249527357518672,,,-0.0226247534155845,-0.0226247534155845,,human,DOWN
AK4,,,,,-0.0252349823713302,,,,,,,,,,-0.0199329387396574,,,,,,,-0.0225839605554938,-0.0225839605554938,,human,DOWN
TGFA,,,-0.0274327844381332,,,,,,,,,,,,-0.0174140315502882,,,-0.0227244608104228,,,,-0.0225237589329481,-0.0227244608104228,,human,DOWN
STEAP4,,,,,,,,,,,,,,,,,,-0.0225161854177713,,,,-0.0225161854177713,-0.0225161854177713,,human,DOWN
FOXO3,,,,,,-0.0225096754729747,,,,,,-0.0225096754729747,,,,,,,,,,-0.0225096754729747,-0.0225096754729747,,human,DOWN
WFDC2,,,,,,,,,-0.0281272511929273,-0.0119044613093137,,,,-0.0274858549237251,,,,,,,,-0.0225058558086554,-0.0274858549237251,,human,DOWN
PES1,,,,,,,,,-0.0227401424199342,,,,,-0.0221978034824132,,,,,,,,-0.0224689729511737,-0.0224689729511737,,human,DOWN
WSCD1,,,-0.0224576126784086,,,,,,,,,,,,,,,,,,,-0.0224576126784086,-0.0224576126784086,,human,DOWN
CDH17,-0.0789222419261932,-0.0143731841817498,-0.0576437152922153,,-0.0222061704844236,,-0.0523518584668636,0.0174943786114454,-0.0134229771792888,-0.0206201989203691,0.0266767498105764,,-0.0415015146136283,-0.0193208679556846,-0.0411817505955696,,,-0.0314176529645919,0.0345269702374935,,,-0.0224474309943616,-0.0214131847023963,,human,DOWN
USP3,,,,,,-0.0224427320063114,,,,,,-0.0224427320063114,,,,,,,,,,-0.0224427320063114,-0.0224427320063114,,human,DOWN
TNFRSF25,,,-0.0174017641693353,,,,,,,,,,,,-0.020417146384716,,-0.0311793275177478,,-0.0207473374903202,,,-0.0224363938905298,-0.0205822419375181,,human,DOWN
HEYL,,,-0.0184167418628931,,,,,,,,,,,,,,,-0.026387333869934,,,,-0.0224020378664135,-0.0224020378664135,,human,DOWN
DGCR6L,,,,-0.0223626736551523,,,,,,,,,,,,,,,,,,-0.0223626736551523,-0.0223626736551523,-0.0223626736551523,human,DOWN
MYOM2,,,,-0.0203506257385015,-0.0278121177107095,,,,,,,,,,,,-0.0213244259357452,-0.0230787638574838,-0.0191473625600337,,,-0.0223426591604948,-0.0213244259357452,-0.0203506257385015,human,DOWN
PTGS1,,,,,-0.0170669481158256,,,,,,,,,,,,,-0.0275696907192468,,,,-0.0223183194175362,-0.0223183194175362,,human,DOWN
NETO2,,,,,,,,,,,,,,,,,,-0.0223051141947507,,,,-0.0223051141947507,-0.0223051141947507,,human,DOWN
SLTM,,,,,,-0.0222982820123434,,,,,,-0.0222982820123434,,,,,,,,,,-0.0222982820123434,-0.0222982820123434,,human,DOWN
ZNF205,,,,,,,,,,,,,,,,,,,-0.0222715642303228,,,-0.0222715642303228,-0.0222715642303228,,human,DOWN
BCOR,,,,,,,,,,,,,,,,,-0.0222681295126676,,,,,-0.0222681295126676,-0.0222681295126676,,human,DOWN
ADAMDEC1,0.0889596194028854,0.1151158958673477,0.0544382780790329,,-0.104540467262268,,,-0.112772449851036,-0.0859931483864784,-0.0602423511445522,-0.0149617874994874,,-0.0090671870857477,-0.0627463161945343,-0.0470968373119831,,-0.0274601150304079,0.0183284990489482,-0.0634758695960044,,,-0.0222510169260203,-0.0372784761711955,,human,DOWN
MRPL44,,,,,,,,,,,,,,,,,-0.0222495980560779,,,,,-0.0222495980560779,-0.0222495980560779,,human,DOWN
LY9,,,,-0.0222440753132104,,,,,,,,,,,,,,,,,,-0.0222440753132104,-0.0222440753132104,-0.0222440753132104,human,DOWN
PNPLA3,,,-0.0225851107388734,,,,,,,,,,,,,,,-0.0218880157917737,,,,-0.0222365632653236,-0.0222365632653236,,human,DOWN
CCDC69,,,,,,,,,-0.0206188317388296,,,,,-0.0238209292292594,,,,,,,,-0.0222198804840445,-0.0222198804840445,,human,DOWN
PARM1,,,,-0.0256587862968444,,,,-0.0305246021598577,-0.0204762164503335,-0.0110423685982823,-0.025267444550991,,,-0.0237250253558158,-0.0188329592347145,,,,,,,-0.0222182003781199,-0.0237250253558158,-0.0256587862968444,human,DOWN
AGAP4,,,,,,,,,,,,,,,,-0.0222180169075727,,,,,,-0.0222180169075727,-0.0222180169075727,,human,DOWN
SYBU,,,,-0.0221819560974836,,,,,,,,,,,,,,,,,,-0.0221819560974836,-0.0221819560974836,-0.0221819560974836,human,DOWN
EPHX2,,,,-0.0305410772562026,,,,,,,,,,,-0.0170509554445743,-0.0189679712057113,,-0.0221014805138111,,,,-0.0221653711050748,-0.0205347258597612,-0.0305410772562026,human,DOWN
GTF2B,,,,,,-0.0221445150673389,,,,,,-0.0221445150673389,,,,,,,,,,-0.0221445150673389,-0.0221445150673389,,human,DOWN
IGFALS,,,,-0.0700922012329101,,,,,,,,,,,,,0.025899551808834,,,,,-0.022096324712038,-0.022096324712038,-0.0700922012329101,human,DOWN
HSPB3,,,,-0.0523967333137989,-0.0303830448538064,,,,,,,,,,-0.0172898508608341,,0.0255460534244775,-0.0358262136578559,,,,-0.0220699578523635,-0.0303830448538064,-0.0523967333137989,human,DOWN
LIG4,,,-0.0220580268651247,,,,,,,,,,,,,,,,,,,-0.0220580268651247,-0.0220580268651247,,human,DOWN
AKR1C1,,,-0.0220578871667385,,,,,,,,,,,,,,,,,,,-0.0220578871667385,-0.0220578871667385,,human,DOWN
NCOA3,,,,,,,,,-0.0212375596165657,,,,,-0.0228447820991277,,,,,,,,-0.0220411708578467,-0.0220411708578467,,human,DOWN
AKR1B1,,,-0.0219799261540174,,,,,,,,,,,,,,,,,,,-0.0219799261540174,-0.0219799261540174,,human,DOWN
ASAH1,,,,,,,,,-0.0217996705323457,-0.01680220477283,,,,-0.0273127909749746,,,,,,,,-0.0219715554267168,-0.0217996705323457,,human,DOWN
PINK1,,,,-0.0219570863991975,,,,,,,,,,,,,,,,,,-0.0219570863991975,-0.0219570863991975,-0.0219570863991975,human,DOWN
HNRNPUL2,,,,,,,,,,,,,,,,,-0.0219190344214439,,,,,-0.0219190344214439,-0.0219190344214439,,human,DOWN
CA7,,,,-0.0218874048441648,,,,,,,,,,,,,,,,,,-0.0218874048441648,-0.0218874048441648,-0.0218874048441648,human,DOWN
PGAM2,,,,,,,,,,,,,,,,,,,-0.0217361133545637,,,-0.0217361133545637,-0.0217361133545637,,human,DOWN
PKN2,,,,,,,,,-0.0430538728833198,-0.0220719296485185,,,,-0.0457121655344963,,,,,,0.0011012575123459,0.0011012575123459,-0.0217270906083285,-0.0220719296485185,,human,DOWN
MKI67,,,,,-0.0205854848027229,,,,,,,,,,,,-0.0238856244832277,-0.0207099504768848,,,,-0.0217270199209451,-0.0207099504768848,,human,DOWN
CACNA1I,,,,,,,,,,,,,,,,,,,-0.0217249058187007,,,-0.0217249058187007,-0.0217249058187007,,human,DOWN
ROCK2,,,,,,,,,,,,,,,,,,,-0.0216894019395113,,,-0.0216894019395113,-0.0216894019395113,,human,DOWN
CDHR1,,,,-0.0216851960867643,,,,,,,,,,,,,,,,,,-0.0216851960867643,-0.0216851960867643,-0.0216851960867643,human,DOWN
INSL5,,,,-0.0364488624036312,,,,-0.0102335307747125,,,,,,,-0.0373230427503585,,-0.0555423386394977,,0.0311293937265872,,,-0.0216836761683225,-0.0364488624036312,-0.0364488624036312,human,DOWN
MYO1C,,,,,,,,,,,,,,,,-0.021668579429388,,,,,,-0.021668579429388,-0.021668579429388,,human,DOWN
TUSC3,,,,,-0.0216609314084053,,,,,,,,,,,,,,,,,-0.0216609314084053,-0.0216609314084053,,human,DOWN
SIDT2,,,,-0.0216517765074968,,,,,,,,,,,,,,,,,,-0.0216517765074968,-0.0216517765074968,-0.0216517765074968,human,DOWN
C1D,,,,,,,,,,,,,,,,,,,-0.021628838032484,,,-0.021628838032484,-0.021628838032484,,human,DOWN
NUDT18,,,,,,,,,,,,,,,,,-0.021627765148878,,,,,-0.021627765148878,-0.021627765148878,,human,DOWN
SHOC2,,,,,,,,,-0.0231536515057086,-0.0140142776072025,,,,-0.0276916772127151,,,,,,,,-0.0216198687752087,-0.0231536515057086,,human,DOWN
MGAT5,,,,,,,,,,,,,,,,,,-0.0216076727956533,,,,-0.0216076727956533,-0.0216076727956533,,human,DOWN
CYP4F2,,,,-0.0220280159264802,,,,,,,,,,,,-0.0211713816970586,,,,,,-0.0215996988117694,-0.0215996988117694,-0.0220280159264802,human,DOWN
XCL1,,,-0.0230141673237085,,-0.020182330161333,,,,,,,,,,,,,,,,,-0.0215982487425208,-0.0215982487425208,,human,DOWN
FRAT2,,,,-0.0209003686904907,-0.0222500301897525,,,,,,,,,,,,,,,,,-0.0215751994401216,-0.0215751994401216,-0.0209003686904907,human,DOWN
DNAJC12,,,,-0.0215573348104953,,,,,,,,,,,,,,,,,,-0.0215573348104953,-0.0215573348104953,-0.0215573348104953,human,DOWN
PTPRB,,,,,,,,,,,,,,,,-0.0215286985039711,,,,,,-0.0215286985039711,-0.0215286985039711,,human,DOWN
ECHDC1,,,,,-0.0215040985494852,,,,,,,,,,,,,,,,,-0.0215040985494852,-0.0215040985494852,,human,DOWN
SH3GLB2,,,,,,,,,,,,,,,,,,,-0.0215004831552505,,,-0.0215004831552505,-0.0215004831552505,,human,DOWN
ELL3,,,,-0.0214836560189723,,,,,,,,,,,,,,,,,,-0.0214836560189723,-0.0214836560189723,-0.0214836560189723,human,DOWN
PIK3IP1,,,,-0.0214733555912971,,,,,,,,,,,,,,,,,,-0.0214733555912971,-0.0214733555912971,-0.0214733555912971,human,DOWN
TCF21,,,,,,,,,,,,,,,,,,,-0.0214377790689468,,,-0.0214377790689468,-0.0214377790689468,,human,DOWN
GPA33,-0.0242617446929216,-0.0150260822847485,-0.0205285232514143,,,,-0.0403978675603866,,-0.0343836136162281,-0.0294637009501457,-0.0188252050429582,,-0.0313591100275516,-0.0210774205625057,0.021050576120615,,,,,,,-0.0214272691868245,-0.0226695826277136,,human,DOWN
CAB39L,,,,,,,,,,,,,,,,,-0.0190475173294544,-0.0237878169864416,,,,-0.021417667157948,-0.021417667157948,,human,DOWN
SLC26A6,,,-0.0214081685990095,,,,,,,,,,,,,,,,,,,-0.0214081685990095,-0.0214081685990095,,human,DOWN
NPAS3,,,,,,,,,,,,,,,,,,,-0.0213831327855587,,,-0.0213831327855587,-0.0213831327855587,,human,DOWN
MBD3,,,,,,,,,,,,,,,,,-0.0213827397674322,,,,,-0.0213827397674322,-0.0213827397674322,,human,DOWN
COX7B,,,,,,,,,-0.0220013353973627,-0.0206708256155252,,,,-0.0214152764528989,,,,,,,,-0.0213624791552623,-0.0214152764528989,,human,DOWN
TBX2,,,,,,,,,,,,,,,,,,-0.0213405415415763,,,,-0.0213405415415763,-0.0213405415415763,,human,DOWN
ITM2C,-0.0175200663506984,0.0114017073065042,,-0.0225334092974662,,,-0.0442322716116905,-0.0669104754924774,,,-0.026925316080451,,-0.0276272520422935,,,0.0238392334431409,,,,,,-0.021313481265679,-0.0247293626889586,-0.0225334092974662,human,DOWN
MICALL2,,,,,,,,,,,,,,,,-0.0213080886751413,,,,,,-0.0213080886751413,-0.0213080886751413,,human,DOWN
IL2RA,,,,,-0.0213039685040712,,,,,,,,,,,,,,,,,-0.0213039685040712,-0.0213039685040712,,human,DOWN
GUSB,,,,,,-0.0212752595543861,,,,,,-0.0212752595543861,,,,,,,,,,-0.0212752595543861,-0.0212752595543861,,human,DOWN
ADD3,-0.0164491273462772,,,,,-0.0208325739949941,-0.0248269941657781,,-0.0283797103911638,-0.0161096733063459,-0.0146072562783956,-0.0208325739949941,-0.0189595110714435,-0.0303714182227849,,,,,,,,-0.0212632043080197,-0.0208325739949941,,human,DOWN
KCNG1,,,,,,,,,,,,,,,,-0.0212212167680263,,,,,,-0.0212212167680263,-0.0212212167680263,,human,DOWN
PDPR,,,,-0.0212113689631223,,,,,,,,,,,,,,,,,,-0.0212113689631223,-0.0212113689631223,-0.0212113689631223,human,DOWN
PYGO1,,,,,,,,,,,,,,,,,,-0.0212062783539295,,,,-0.0212062783539295,-0.0212062783539295,,human,DOWN
OR1G1,,,-0.0211891923099756,,,,,,,,,,,,,,,,,,,-0.0211891923099756,-0.0211891923099756,,human,DOWN
ZNF623,,,-0.0211449433118104,,,,,,,,,,,,,,,,,,,-0.0211449433118104,-0.0211449433118104,,human,DOWN
TPM1,,,,,,,,,,,,,,-0.0211077593266963,,,,,,,,-0.0211077593266963,-0.0211077593266963,,human,DOWN
FAM83E,,,,,,,,,,,,,,,,,,,-0.021101776510477,,,-0.021101776510477,-0.021101776510477,,human,DOWN
NR2F6,,,,,,,,,,,,,,,,,,,-0.021096646785736,,,-0.021096646785736,-0.021096646785736,,human,DOWN
PSD4,,,,,,,,,,,,,,,,,,,-0.0210931617766618,,,-0.0210931617766618,-0.0210931617766618,,human,DOWN
E2F8,,,,,-0.0210897028446197,,,,,,,,,,,,,,,,,-0.0210897028446197,-0.0210897028446197,,human,DOWN
CREB3L1,,,,,,,,,-0.0278082005679607,-0.0117397001013159,,,,-0.0237028766423463,,,,,,,,-0.0210835924372077,-0.0237028766423463,,human,DOWN
POMC,,,-0.0210590548813343,,,,,,,,,,,,,,,,,,,-0.0210590548813343,-0.0210590548813343,,human,DOWN
MALL,,-0.0295580215752124,,,,,,0.0170864965766668,-0.0427786856889724,-0.0292540919035673,-0.0469259954988956,,,-0.0371472090482711,,,,,,7.511205330956727e-05,7.511205330956727e-05,-0.0210534103789541,-0.0294060567393898,,human,DOWN
VDAC1,,-0.02103834412992,,,,,,,,,,,,,,,,,,,,-0.02103834412992,-0.02103834412992,,human,DOWN
DHX15,,-0.0267946608364582,,,,-0.0371689312160015,,,,,0.0170195028185844,-0.0371689312160015,,,,,,,,,,-0.0210282551124691,-0.0319817960262298,,human,DOWN
SMPDL3A,,,,-0.0175464414060115,0.0191561691462993,,,,-0.0449336916208267,-0.0421334318816661,,,,-0.0608879998326301,,,0.0202907491475343,,,,,-0.0210091077412168,-0.0298399366438388,-0.0175464414060115,human,DOWN
SOX1,,,,-0.0174822192639112,,,,,,,,,,,,,,,-0.0244721062481403,,,-0.0209771627560257,-0.0209771627560257,-0.0174822192639112,human,DOWN
KRT83,,,,,,,,,,,,,,,-0.0209458116441965,,,,,,,-0.0209458116441965,-0.0209458116441965,,human,DOWN
ACO2,,,,,,,,,,,,,,,-0.0216393359005451,,,-0.0201913379132747,,,,-0.0209153369069099,-0.0209153369069099,,human,DOWN
HSD17B8,,,,,,,,,-0.0207940749824047,,,,,-0.0210094284266233,,,,,,,,-0.020901751704514,-0.020901751704514,,human,DOWN
ABCC2,,,,,,,,,,,,,,,,-0.0209007915109395,,,,,,-0.0209007915109395,-0.0209007915109395,,human,DOWN
PILRA,,,,,,,,,,,,,,,,-0.0208834763616323,,,,,,-0.0208834763616323,-0.0208834763616323,,human,DOWN
ADAP1,,,,,,,,,,,,,,,-0.017993152141571,,,,-0.0237474013119936,,,-0.0208702767267823,-0.0208702767267823,,human,DOWN
CD79B,,,,-0.0208268892019987,,,,,,,,,,,,,,,,,,-0.0208268892019987,-0.0208268892019987,-0.0208268892019987,human,DOWN
CRHR2,,,,,,,,,,,,,,,,,,,-0.0207646023482084,,,-0.0207646023482084,-0.0207646023482084,,human,DOWN
GMPPB,,,,,-0.0207375064492225,,,,,,,,,,,,,,,,,-0.0207375064492225,-0.0207375064492225,,human,DOWN
MATR3,,,,,,-0.0207039341330528,,,,,,-0.0207039341330528,,,,,,,,,,-0.0207039341330528,-0.0207039341330528,,human,DOWN
HNRNPH1,,,,,,,,,-0.0199862886220216,,,,,-0.0213935263454914,,,,,,,,-0.0206899074837565,-0.0206899074837565,,human,DOWN
PER1,,,,,,,,,-0.0233774166554212,,,,,-0.0179888624697923,,,,,,,,-0.0206831395626068,-0.0206831395626068,,human,DOWN
CD86,,,,,,,,,,,,,,,-0.0206640549004077,,,,,,,-0.0206640549004077,-0.0206640549004077,,human,DOWN
TM9SF2,,-0.0429155826568603,,,,,,,-0.0204266142100095,,0.0164887774735689,,,-0.0357393473386764,,,,,,,,-0.0206481916829943,-0.028082980774343,,human,DOWN
PDIA2,,,,,,,,,,,,,,,,-0.0206212848424911,,,,,,-0.0206212848424911,-0.0206212848424911,,human,DOWN
MUC1,,,-0.0303627755492925,,,,,,,,,,,,,0.0236978065222501,-0.0310538168996572,,-0.0447654165327549,,,-0.0206210506148636,-0.0307082962244749,,human,DOWN
DUSP8,,,,,,,,,,,,,,,,,,,-0.0206106211990118,,,-0.0206106211990118,-0.0206106211990118,,human,DOWN
CAPN1,,,,,-0.0209718868136405,,,,,,,,,,,,-0.0202487744390964,,,,,-0.0206103306263685,-0.0206103306263685,,human,DOWN
HRH1,,,-0.0205823443830013,,,,,,,,,,,,,,,,,,,-0.0205823443830013,-0.0205823443830013,,human,DOWN
CTBP2,,,,,,,,,-0.0170141290873289,,,,,-0.0241403747349977,,,,,,,,-0.0205772519111633,-0.0205772519111633,,human,DOWN
MSL2,,,,,,-0.0205728877335786,,,,,,-0.0205728877335786,,,,,,,,,,-0.0205728877335786,-0.0205728877335786,,human,DOWN
NOTCH1,,,,,,,,,,,,,,,,,-0.0205220822244882,,,,,-0.0205220822244882,-0.0205220822244882,,human,DOWN
SEPHS2,,,,-0.0260952711105346,,,-0.0142849991098046,,-0.0175476521253585,-0.0230111218988895,-0.0304841324687004,,-0.0115828020498156,,,,,,,,,-0.0205009964605172,-0.020279387012124,-0.0260952711105346,human,DOWN
BHLHE40,,,,,,-0.0204543117433786,,,,,,-0.0204543117433786,,,,,,,,,,-0.0204543117433786,-0.0204543117433786,,human,DOWN
TBC1D8B,,,,-0.0204412136226892,,,,,,,,,,,,,,,,,,-0.0204412136226892,-0.0204412136226892,-0.0204412136226892,human,DOWN
MKNK2,,,,,,-0.0257433131337165,,-0.015735425055027,,,-0.0145068438723683,-0.0257433131337165,,,,,,,,,,-0.0204322237987071,-0.0207393690943717,,human,DOWN
BRD2,,,,,,-0.0204320140182971,,,,,,-0.0204320140182971,,,,,,,,,,-0.0204320140182971,-0.0204320140182971,,human,DOWN
C15orf39,,,,,-0.0166230779141187,,,,,,,,,,,,-0.0242358520627021,,,,,-0.0204294649884104,-0.0204294649884104,,human,DOWN
WDFY3,,,-0.0209699142724275,,,,,,,,,,,,,,,-0.0198771953582763,,,,-0.0204235548153519,-0.0204235548153519,,human,DOWN
KIAA0319L,,,,-0.0204112268984317,,,,,,,,,,,,,,,,,,-0.0204112268984317,-0.0204112268984317,-0.0204112268984317,human,DOWN
TTLL12,,,,,-0.0218769870698452,,,,,,,,,,,,-0.0189401134848594,,,,,-0.0204085502773523,-0.0204085502773523,,human,DOWN
GAS6,,,-0.0202621798962354,,,,,,,,,,,,-0.019796498119831,,,,-0.0211307946592569,,,-0.0203964908917744,-0.0202621798962354,,human,DOWN
SEMA3D,,,,,,,,,,,,,,,,,-0.0203961413353681,,,,,-0.0203961413353681,-0.0203961413353681,,human,DOWN
RALB,,,,,,,,,,,,,,,,,,-0.0203690864145755,,,,-0.0203690864145755,-0.0203690864145755,,human,DOWN
MUC4,,,,,,,,,,,,,,,-0.0190336965024471,,,,-0.0217019505798816,,,-0.0203678235411643,-0.0203678235411643,,human,DOWN
HOXD10,,,,,-0.0184174124151468,,,,,,,,,,,,,,-0.0221981666982173,,,-0.0203077895566821,-0.0203077895566821,,human,DOWN
FUCA1,,-0.0223830845206975,,,,,,,,-0.0182273518294096,,,,,,,,,,,,-0.0203052181750535,-0.0203052181750535,,human,DOWN
RAB8A,,,,,,,,,,,,,,,-0.021765112876892,,,-0.0188164319843053,,,,-0.0202907724305987,-0.0202907724305987,,human,DOWN
RAB6A,,,-0.0211479719728231,,,,,,,,,,,,,,,-0.019392967224121,,,,-0.0202704695984721,-0.0202704695984721,,human,DOWN
CCDC102B,,,,,,,,,,,,,,,,,,,-0.0202274471521377,,,-0.0202274471521377,-0.0202274471521377,,human,DOWN
MT1M,0.0140650207176804,0.0561124272644519,-0.0199993196874856,-0.1033311188220977,-0.0451910719275474,,-0.0237299427390098,-0.0599355660378932,,,,,-0.0207478255033493,,-0.0258378740400075,0.0583329088985919,,,-0.0521555356681346,,,-0.0202198088677092,-0.0237299427390098,-0.1033311188220977,human,DOWN
THOC5,,,,,,,,,,,,,,,,,,-0.0201776456087827,,,,-0.0201776456087827,-0.0201776456087827,,human,DOWN
ALPP,,,,,,,,,,,,,,,,-0.0201599784195423,,,,,,-0.0201599784195423,-0.0201599784195423,,human,DOWN
VAV3,,,,-0.0243683811277151,,,,,,,-0.0159416068345308,,,,,,,,,,,-0.0201549939811229,-0.0201549939811229,-0.0243683811277151,human,DOWN
G3BP2,,,,,,,,,,,,,,-0.0201427433639764,,,,,,,,-0.0201427433639764,-0.0201427433639764,,human,DOWN
NT5C2,,,-0.0210744738578796,,,,,,,,,,,,,,,-0.01919218711555,,,,-0.0201333304867148,-0.0201333304867148,,human,DOWN
DDAH1,,,,,,,,,,,,,,,-0.0183444693684577,,,,-0.0218973569571971,,,-0.0201209131628274,-0.0201209131628274,,human,DOWN
PLOD2,,,,,,,,,-0.0301333088427782,-0.0289480574429035,-0.032438725233078,,,-0.0302592609077692,,,,,0.02127256244421,,,-0.0201013579964637,-0.0301333088427782,,human,DOWN
CLTA,,,,,,,,,-0.0246709641069173,-0.0118748117238283,,,,-0.023736122995615,,,,,,,,-0.0200939662754535,-0.023736122995615,,human,DOWN
EGFL6,,,,,,,,,,,,,,,,,,-0.0200865697115659,,,,-0.0200865697115659,-0.0200865697115659,,human,DOWN
MAST2,,,,-0.0200698170810937,,,,,,,,,,,,,,,,,,-0.0200698170810937,-0.0200698170810937,-0.0200698170810937,human,DOWN
ELF1,,,,,,-0.0200322177261114,,,,,,-0.0200322177261114,,,,,,,,,,-0.0200322177261114,-0.0200322177261114,,human,DOWN
TNFAIP3,,,,,0.0174134764820337,-0.0399234443902969,,,,,-0.0176904499530792,-0.0399234443902969,,,,,,,,,,-0.0200309655629098,-0.028806947171688,,human,DOWN
EPB41L3,,,,,,,,,,-0.0127696059644222,,,,,,,,-0.0272770747542381,,,,-0.0200233403593301,-0.0200233403593301,,human,DOWN
CLDN7,0.0179998930543661,,,,-0.018124271184206,,,,-0.0365240387618541,-0.0363784953951835,,,,-0.0146050248295068,-0.0187420397996902,,-0.0261469148099422,,-0.027558060362935,,,-0.020009869011119,-0.0224444773048162,,human,DOWN
HSP90AB1,0.0145821422338485,-0.0223582703620195,,,,-0.0320695452392101,-0.0147405061870813,-0.0419881530106067,,,,-0.0320695452392101,-0.0111305573955178,,,,,,,,,-0.0199677764571138,-0.0223582703620195,,human,DOWN
YWHAH,,,,,,,,,-0.0201411433517932,-0.0244589652866125,,,,-0.0152110578492283,,,,,,,,-0.019937055495878,-0.0201411433517932,,human,DOWN
EEF1A1,,,,,,-0.0325590670108795,-0.0109260557219386,,-0.0221266914159059,0.0136934500187635,,-0.0325590670108795,-0.0099206147715449,-0.0450386628508567,,,,,,,,-0.0199195298233202,-0.0221266914159059,,human,DOWN
IDI1,,,,,,-0.0221140999346971,,,-0.0203867815434932,-0.015010954812169,,-0.0221140999346971,,,,,,,,,,-0.0199064840562641,-0.0212504407390952,,human,DOWN
DHRS11,,,,,,,-0.0222481321543455,-0.0166686475276947,,,,,-0.0181608591228723,,,,,,-0.0223070941865444,,,-0.0198461832478642,-0.0202044956386089,,human,DOWN
SLC22A5,,,-0.020945081487298,,-0.0281573813408613,,-0.0107472706586122,,,,,,-0.0086314911022782,,-0.0231209844350814,,,-0.0266974456608295,,,,-0.0197166091141601,-0.0220330329611897,,human,DOWN
MSMO1,-0.0349159464240074,-0.0681226849555969,,,,,,,,,0.0373012870550155,,-0.0128195220604538,,,,,,,,,-0.0196392165962606,-0.0238677342422306,,human,DOWN
SCN1B,,,,,,,,,-0.0229060444980859,-0.0104704732075333,,,,-0.0249082800000906,,,,,,,,-0.0194282659019033,-0.0229060444980859,,human,DOWN
MT2A,0.0703688487410545,0.1391648948192596,-0.0254897717386484,-0.0478974021971225,,-0.0239629000425338,-0.0699942633509635,-0.145143911242485,,,,-0.0239629000425338,-0.0425064489245414,,,,,,-0.0241455622017383,,,-0.0193569416180253,-0.0248176669701933,-0.0478974021971225,human,DOWN
EIF4H,0.0125521561130881,,,,,-0.0348675474524498,,,,,,-0.0348675474524498,,,,,,,,,,-0.0190609795972704,-0.0348675474524498,,human,DOWN
RPS6,0.01237253844738,,,,,,,,-0.0320905186235904,-0.0197394452989101,,,,-0.0361780039966106,,,,,,,,-0.0189088573679327,-0.0259149819612503,,human,DOWN
