gene_symbol,logfc_dz:561,logfc_dz:787,logfc_dz:707,mean_logfc,median_logfc,common_experiment,organism,signature_type
IFI6,0.0613068267703056,,0.05010836571455,0.0557075962424278,0.0557075962424278,0.05010836571455,human,UP
RHOB,0.0555435232818126,,,0.0555435232818126,0.0555435232818126,,human,UP
TMEM59,,0.0552990324795246,,0.0552990324795246,0.0552990324795246,,human,UP
LAMP5,0.0767653137445449,0.0324843935668468,,0.0546248536556959,0.0546248536556959,,human,UP
RPLP2,0.0535947084426879,,,0.0535947084426879,0.0535947084426879,,human,UP
RHOA,,0.0535478629171848,,0.0535478629171848,0.0535478629171848,,human,UP
RPL8,0.0108502898365259,0.0958034321665763,,0.0533268610015511,0.0533268610015511,,human,UP
COMMD3,,0.053010057657957,,0.053010057657957,0.053010057657957,,human,UP
EPHX1,,,0.0527726039290428,0.0527726039290428,0.0527726039290428,0.0527726039290428,human,UP
EEF2,,0.0251613967120647,0.0798514038324356,0.0525064002722501,0.0525064002722501,0.0798514038324356,human,UP
RPL17,0.0799507200717926,0.0241452623158693,,0.0520479911938309,0.0520479911938309,,human,UP
PELI1,0.0784950777888298,0.0253199506551027,,0.0519075142219662,0.0519075142219662,,human,UP
HSPA5,0.038619115948677,0.0648710429668426,,0.0517450794577598,0.0517450794577598,,human,UP
ANXA2,,0.0504088103771209,,0.0504088103771209,0.0504088103771209,,human,UP
TRIM22,,,0.0497992224991321,0.0497992224991321,0.0497992224991321,0.0497992224991321,human,UP
SPCS2,0.0497472546994686,,,0.0497472546994686,0.0497472546994686,,human,UP
MANF,,0.0496244616806507,,0.0496244616806507,0.0496244616806507,,human,UP
EEF1G,0.0206877756863832,0.0942808985710144,0.0337247177958488,0.0495644640177488,0.0337247177958488,0.0337247177958488,human,UP
LGALS3BP,,,0.0492455027997493,0.0492455027997493,0.0492455027997493,0.0492455027997493,human,UP
HLA-C,0.0613296367228031,0.0365515239536762,,0.0489405803382396,0.0489405803382396,,human,UP
RPL12,,0.0541284456849098,0.0432161465287208,0.0486722961068153,0.0486722961068153,0.0432161465287208,human,UP
RPL35A,0.0485885255038738,,,0.0485885255038738,0.0485885255038738,,human,UP
RPS3,0.0503757819533348,0.0583134219050407,0.0368422605097293,0.0485104881227016,0.0503757819533348,0.0368422605097293,human,UP
RPL35,0.0439748130738735,0.0527596250176429,,0.0483672190457582,0.0483672190457582,,human,UP
RPS16,0.0461139939725399,0.050595037639141,,0.0483545158058404,0.0483545158058404,,human,UP
HLA-B,0.0719588547945022,0.0462432354688644,0.0255936551839113,0.0479319151490926,0.0462432354688644,0.0255936551839113,human,UP
