gene_symbol,logfc_dz:581,logfc_dz:893,logfc_dz:882,logfc_dz:274,logfc_dz:9,logfc_dz:895,mean_logfc,median_logfc,common_experiment,organism,signature_type
TNNI2,0.0722268894314765,,,,,,0.0722268894314765,0.0722268894314765,,human,UP
RPL39,,,0.0715239122509956,,,,0.0715239122509956,0.0715239122509956,,human,UP
G0S2,0.127931922674179,,,0.014627331867814,,,0.0712796272709965,0.0712796272709965,,human,UP
STOM,,,,0.0702214613556861,,,0.0702214613556861,0.0702214613556861,,human,UP
ANPEP,,,,0.0695527046918869,,,0.0695527046918869,0.0695527046918869,,human,UP
MAL,,,,,0.0679011419415474,,0.0679011419415474,0.0679011419415474,,human,UP
RPS21,,,,,0.066748559474945,,0.066748559474945,0.066748559474945,,human,UP
MYH1,0.1090654954314231,0.0222002826631069,,,,,0.065632889047265,0.065632889047265,,human,UP
TNNT3,0.0653592497110366,,,,,,0.0653592497110366,0.0653592497110366,,human,UP
PHGDH,,,,0.065336026251316,,,0.065336026251316,0.065336026251316,,human,UP
RPL9,0.0522834882140159,,,0.0770502313971519,,,0.0646668598055839,0.0646668598055839,,human,UP
ADM,,,,0.0622338838875293,,,0.0622338838875293,0.0622338838875293,,human,UP
ENO1,,,,0.0618517659604549,,,0.0618517659604549,0.0618517659604549,,human,UP
SNRPD2,,,,,0.0617614649236202,,0.0617614649236202,0.0617614649236202,,human,UP
HMGA1,,,,0.0610328949987888,,,0.0610328949987888,0.0610328949987888,,human,UP
DDX21,,,,,0.060309424996376,,0.060309424996376,0.060309424996376,,human,UP
SVEP1,,,,0.0600976161658763,,,0.0600976161658763,0.0600976161658763,,human,UP
AK1,0.0581789351999759,,,,,,0.0581789351999759,0.0581789351999759,,human,UP
IFITM2,,,0.0517688617110252,0.0988321304321289,0.0233026668429374,,0.0579678863286972,0.0517688617110252,,human,UP
CA12,,,,0.0579395443201065,,,0.0579395443201065,0.0579395443201065,,human,UP
C7,,,0.0570450611412525,,,,0.0570450611412525,0.0570450611412525,,human,UP
ATF4,0.066431276500225,,,0.04551288112998,,,0.0559720788151025,0.0559720788151025,,human,UP
PPL,,,,0.0557843595743179,,,0.0557843595743179,0.0557843595743179,,human,UP
SETD5,0.0556280128657817,,,,,,0.0556280128657817,0.0556280128657817,,human,UP
GGTLC2,,0.0551425740122795,,,,,0.0551425740122795,0.0551425740122795,,human,UP
COX7A2,,,,,0.0550779849290847,,0.0550779849290847,0.0550779849290847,,human,UP
MOXD1,,,,0.0545796304941177,,,0.0545796304941177,0.0545796304941177,,human,UP
MYC,,,0.0520546622574329,,,,0.0520546622574329,0.0520546622574329,,human,UP
BIN1,0.0513092465698719,,,,,,0.0513092465698719,0.0513092465698719,,human,UP
EMP3,,,,0.0512317419052124,,,0.0512317419052124,0.0512317419052124,,human,UP
AHNAK2,,,,0.0511978454887867,,,0.0511978454887867,0.0511978454887867,,human,UP
RPL17,,,,0.0557123385369777,0.0464940443634986,,0.0511031914502382,0.0511031914502382,,human,UP
COL3A1,0.0267803315073251,,,0.0748785659670829,,,0.050829448737204,0.050829448737204,,human,UP
CLU,,,-0.0505174770951271,0.1516317576169967,,,0.0505571402609348,0.0505571402609348,,human,UP
TMEM258,,,,,0.0502494312822818,,0.0502494312822818,0.0502494312822818,,human,UP
GPI,,,,0.0502316728234291,,,0.0502316728234291,0.0502316728234291,,human,UP
CHRDL1,,,0.0807775631546974,,,0.01934190467,0.0500597339123487,0.0500597339123487,0.01934190467,human,UP
TNXB,,,,0.0498023144900798,,,0.0498023144900798,0.0498023144900798,,human,UP
FBLN2,,,0.0345046669244766,0.0633595362305641,,,0.0489321015775203,0.0489321015775203,,human,UP
FKBP5,,,,,,0.048745471984148,0.048745471984148,0.048745471984148,0.048745471984148,human,UP
CASQ1,0.0484956689178943,,,,,,0.0484956689178943,0.0484956689178943,,human,UP
ARHGEF18,,,,,0.0484116300940513,,0.0484116300940513,0.0484116300940513,,human,UP
ENO3,0.0479055754840374,,,,,,0.0479055754840374,0.0479055754840374,,human,UP
GBE1,0.0313893482089042,,,0.0618701577186584,,,0.0466297529637813,0.0466297529637813,,human,UP
SELL,,,,,0.0465660132467746,,0.0465660132467746,0.0465660132467746,,human,UP
OBP2A,0.046337004750967,,,,,,0.046337004750967,0.046337004750967,,human,UP
IGFBP4,,,0.0224892161786556,0.0700026005506515,,,0.0462459083646535,0.0462459083646535,,human,UP
CD3D,,,,,0.0460497662425041,,0.0460497662425041,0.0460497662425041,,human,UP
PTH2R,,0.0460288003087043,,,,,0.0460288003087043,0.0460288003087043,,human,UP
AKR1C2,,,0.0246133729815483,0.0674307569861412,,,0.0460220649838447,0.0460220649838447,,human,UP
TMBIM6,,,,0.0457806438207626,,,0.0457806438207626,0.0457806438207626,,human,UP
TXN,,,,0.045753888785839,,,0.045753888785839,0.045753888785839,,human,UP
VWF,,,0.0456000119447708,,,,0.0456000119447708,0.0456000119447708,,human,UP
CRISPLD2,,,0.0454090759158134,,,,0.0454090759158134,0.0454090759158134,,human,UP
CD52,,,,,0.0452679321169853,,0.0452679321169853,0.0452679321169853,,human,UP
ACTA1,0.0452582165598869,,,,,,0.0452582165598869,0.0452582165598869,,human,UP
CXCL2,,,0.0451186224818229,,,,0.0451186224818229,0.0451186224818229,,human,UP
THBS4,0.0450802780687809,,,,,,0.0450802780687809,0.0450802780687809,,human,UP
MMP2,,,0.0445522703230381,,,,0.0445522703230381,0.0445522703230381,,human,UP
CKB,,,0.0443381182849407,,,,0.0443381182849407,0.0443381182849407,,human,UP
RPSAP58,,,,0.0442561246454715,,,0.0442561246454715,0.0442561246454715,,human,UP
SLC25A6,,,,,0.0439806021749973,,0.0439806021749973,0.0439806021749973,,human,UP
MMP1,,,,0.0438220202922821,,,0.0438220202922821,0.0438220202922821,,human,UP
ELN,,,0.0436885245144367,,,,0.0436885245144367,0.0436885245144367,,human,UP
PMP22,,,,0.043558157980442,,,0.043558157980442,0.043558157980442,,human,UP
ACAT1,0.0434653982520103,,,,,,0.0434653982520103,0.0434653982520103,,human,UP
CD81,,,,0.0748938918113708,0.0104918666183948,,0.0426928792148828,0.0426928792148828,,human,UP
DYNLT1,0.014651252888143,,,,0.0686620846390724,,0.0416566687636077,0.0416566687636077,,human,UP
FABP4,,,0.0415353402495384,,,,0.0415353402495384,0.0415353402495384,,human,UP
COL1A2,0.0523655973374843,,0.0600643344223499,0.0120718032121658,,,0.041500578324,0.0523655973374843,,human,UP
TRAM2,,,,0.0413895286619663,,,0.0413895286619663,0.0413895286619663,,human,UP
C4orf46,0.0412071049213409,,,,,,0.0412071049213409,0.0412071049213409,,human,UP
MGST3,0.0411644428968429,,,,,,0.0411644428968429,0.0411644428968429,,human,UP
HSPB7,0.0404493026435375,,,,,,0.0404493026435375,0.0404493026435375,,human,UP
ENG,,,,0.0399289317429065,,,0.0399289317429065,0.0399289317429065,,human,UP
RGS2,,,0.0218827500939369,,0.0576633438467979,,0.0397730469703674,0.0397730469703674,,human,UP
TXNRD1,0.0117092570289969,,,0.0677525326609611,,,0.039730894844979,0.039730894844979,,human,UP
CCL2,,,0.0395613461732864,,,,0.0395613461732864,0.0395613461732864,,human,UP
SERPINF1,0.0402102023363113,,0.065089963376522,0.0131850047037005,,,0.0394950568055113,0.0402102023363113,,human,UP
CXCL10,,,,,,0.0389489457011222,0.0389489457011222,0.0389489457011222,0.0389489457011222,human,UP
TTN,0.0389124900102615,,,,,,0.0389124900102615,0.0389124900102615,,human,UP
PGD,,,,0.0387934483587741,,,0.0387934483587741,0.0387934483587741,,human,UP
DDOST,,,,0.0386642441153526,,,0.0386642441153526,0.0386642441153526,,human,UP
FMOD,,,0.038563247770071,,,,0.038563247770071,0.038563247770071,,human,UP
HNRNPK,,,,,0.0385264046490192,,0.0385264046490192,0.0385264046490192,,human,UP
OAZ1,,,,0.0525674596428871,0.0241913776844739,,0.0383794186636805,0.0383794186636805,,human,UP
ZNF331,,,,,0.0383300259709358,,0.0383300259709358,0.0383300259709358,,human,UP
PRELP,,,0.0383102931082248,,,,0.0383102931082248,0.0383102931082248,,human,UP
FMO1,,,,,,0.0382036715745925,0.0382036715745925,0.0382036715745925,0.0382036715745925,human,UP
GMFG,,,,,0.0381638184189796,,0.0381638184189796,0.0381638184189796,,human,UP
IMPDH2,,,,0.0377466343343257,,,0.0377466343343257,0.0377466343343257,,human,UP
PFKM,0.0374879613518714,,,,,,0.0374879613518714,0.0374879613518714,,human,UP
ATF5,,,,0.0374619625508785,,,0.0374619625508785,0.0374619625508785,,human,UP
HLA-B,,,0.0225708317011594,,0.052289243787527,,0.0374300377443432,0.0374300377443432,,human,UP
CD99,,,0.0335071869194507,0.0409671850502491,,,0.0372371859848499,0.0372371859848499,,human,UP
CFAP20,,,,,0.0371559038758277,,0.0371559038758277,0.0371559038758277,,human,UP
COL6A3,0.0369603671133518,,,,,,0.0369603671133518,0.0369603671133518,,human,UP
LIPA,,,,0.036842294037342,,,0.036842294037342,0.036842294037342,,human,UP
LDHA,0.135389044880867,,-0.0350322313606739,0.0711686387658119,-0.0243037920445203,,0.0368054150603711,0.0234324233606457,,human,UP
P4HA2,,,,0.0367195904254913,,,0.0367195904254913,0.0367195904254913,,human,UP
CORO1A,,,,,0.0366296246647834,,0.0366296246647834,0.0366296246647834,,human,UP
C1S,,,0.0412540435791015,0.031734500080347,,,0.0364942718297243,0.0364942718297243,,human,UP
XIST,,,0.1078734993934631,,,-0.0355887487530708,0.0361423753201961,0.0361423753201961,-0.0355887487530708,human,UP
CLEC2B,,,,,0.0360625237226486,,0.0360625237226486,0.0360625237226486,,human,UP
EPHX3,,0.0357345268130302,,,,,0.0357345268130302,0.0357345268130302,,human,UP
DLK1,0.0355538874864578,,,,,,0.0355538874864578,0.0355538874864578,,human,UP
S100A6,0.0354068465530872,,,,,,0.0354068465530872,0.0354068465530872,,human,UP
WHAMM,,,,,0.0353188514709472,,0.0353188514709472,0.0353188514709472,,human,UP
PAMR1,,,,0.0353072024881839,,,0.0353072024881839,0.0353072024881839,,human,UP
SELENBP1,,,,0.0351081304252147,,,0.0351081304252147,0.0351081304252147,,human,UP
CST3,0.0378465950489044,,0.0323565937578678,,,,0.0351015944033861,0.0351015944033861,,human,UP
CXCL9,,,,,,0.0347516685724258,0.0347516685724258,0.0347516685724258,0.0347516685724258,human,UP
SYNC,0.0347486138343811,,,,,,0.0347486138343811,0.0347486138343811,,human,UP
SLC1A5,,,,0.0342954844236373,,,0.0342954844236373,0.0342954844236373,,human,UP
AKR1B1,,,,0.0342110358178615,,,0.0342110358178615,0.0342110358178615,,human,UP
FSTL1,0.0468166433274745,,0.0214464794844388,,,,0.0341315614059567,0.0341315614059567,,human,UP
SATB1,,,,,0.0340600237250328,,0.0340600237250328,0.0340600237250328,,human,UP
RNH1,,,,0.0340553447604179,,,0.0340553447604179,0.0340553447604179,,human,UP
NRTN,,0.0340552702546119,,,,,0.0340552702546119,0.0340552702546119,,human,UP
FSD1,,0.0301512312144041,,,,0.0378692112863063,0.0340102212503552,0.0340102212503552,0.0378692112863063,human,UP
STARD7,0.0340085811913013,,,,,,0.0340085811913013,0.0340085811913013,,human,UP
PYGM,0.0339067317545414,,,,,,0.0339067317545414,0.0339067317545414,,human,UP
C1R,,,0.0275846123695373,0.0400552712380886,,,0.0338199418038129,0.0338199418038129,,human,UP
GPNMB,0.013555834069848,,,0.0539634563028812,,,0.0337596451863646,0.0337596451863646,,human,UP
THBS2,,,0.0402830429375171,0.0269984900951385,,,0.0336407665163278,0.0336407665163278,,human,UP
GAS1,,,,0.0336043201386928,,,0.0336043201386928,0.0336043201386928,,human,UP
PRRG2,,0.0331059582531452,,,,,0.0331059582531452,0.0331059582531452,,human,UP
COL6A2,,,0.0224722735583782,0.0433017164468765,,,0.0328869950026273,0.0328869950026273,,human,UP
C3,,,0.0327907837927341,,,,0.0327907837927341,0.0327907837927341,,human,UP
RPS16,0.0713130682706832,,0.0286818910390138,0.0115645248442888,0.0194132514297962,,0.0327431838959455,0.024047571234405,,human,UP
LUM,0.0325143784284591,,,,,,0.0325143784284591,0.0325143784284591,,human,UP
PKM,0.0322556570172309,,,,,,0.0322556570172309,0.0322556570172309,,human,UP
NRAP,0.0321283601224422,,,,,,0.0321283601224422,0.0321283601224422,,human,UP
ZCCHC24,0.012143368832767,,,0.0518696904182434,,,0.0320065296255052,0.0320065296255052,,human,UP
FTL,,,,,0.0319454707205295,,0.0319454707205295,0.0319454707205295,,human,UP
BTN3A2,,,,,0.0319289714097976,,0.0319289714097976,0.0319289714097976,,human,UP
IER3,,,0.0319204591214656,,,,0.0319204591214656,0.0319204591214656,,human,UP
AKR1C3,,,,0.0317296348512172,,,0.0317296348512172,0.0317296348512172,,human,UP
FN1,,,-0.026872519403696,0.089254654943943,,,0.0311910677701234,0.0311910677701234,,human,UP
LGALS3BP,,,,0.0311769507825374,,,0.0311769507825374,0.0311769507825374,,human,UP
SFRP4,,,0.0307627711445093,,,,0.0307627711445093,0.0307627711445093,,human,UP
CKM,0.030753394588828,,,,,,0.030753394588828,0.030753394588828,,human,UP
F3,,,0.0306974910199642,,,,0.0306974910199642,0.0306974910199642,,human,UP
RPL41,,,0.0263451281934976,,0.034788604825735,,0.0305668665096163,0.0305668665096163,,human,UP
TRDN,0.030494600534439,,,,,,0.030494600534439,0.030494600534439,,human,UP
ARSJ,,0.0304679088294506,,,,,0.0304679088294506,0.0304679088294506,,human,UP
UBASH3A,,,,,,0.0303118750452995,0.0303118750452995,0.0303118750452995,0.0303118750452995,human,UP
COL5A3,,0.0302725937217474,,,,,0.0302725937217474,0.0302725937217474,,human,UP
NUPR1,,,,0.0300646722316741,,,0.0300646722316741,0.0300646722316741,,human,UP
CD59,,,,0.0299932360649108,,,0.0299932360649108,0.0299932360649108,,human,UP
FBL,,,,,0.0298967361450195,,0.0298967361450195,0.0298967361450195,,human,UP
DUSP26,0.0307201277464628,0.0286781899631023,,,,,0.0296991588547825,0.0296991588547825,,human,UP
GLYR1,,,,,0.029653213918209,,0.029653213918209,0.029653213918209,,human,UP
SPARC,0.04303690046072,,,0.0161834713071584,,,0.0296101858839392,0.0296101858839392,,human,UP
CFD,,,0.0464122295379638,0.0120383575558662,,,0.029225293546915,0.029225293546915,,human,UP
TMEM123,,,,,0.029208792373538,,0.029208792373538,0.029208792373538,,human,UP
GANAB,,,,0.0291711669415235,,,0.0291711669415235,0.0291711669415235,,human,UP
NBL1,,,,0.0288693942129611,,,0.0288693942129611,0.0288693942129611,,human,UP
RPS27,0.0327114835381507,,,,0.025005342438817,,0.0288584129884839,0.0288584129884839,,human,UP
NQO1,,,,0.028687423095107,,,0.028687423095107,0.028687423095107,,human,UP
TMED3,,,,0.0284103117883205,,,0.0284103117883205,0.0284103117883205,,human,UP
DBI,0.0283819269388914,,,,,,0.0283819269388914,0.0283819269388914,,human,UP
EFEMP1,,,,0.028265543282032,,,0.028265543282032,0.028265543282032,,human,UP
MT1E,-0.0344128422439098,,0.0589132457971572,0.0602234601974487,,,0.0282412879168987,0.0589132457971572,,human,UP
ZNF394,,,,,0.0280975513160228,,0.0280975513160228,0.0280975513160228,,human,UP
PLEKHO1,,0.0280597042292356,,,,,0.0280597042292356,0.0280597042292356,,human,UP
SQLE,,,,,,0.028009733185172,0.028009733185172,0.028009733185172,0.028009733185172,human,UP
FBN1,0.0218063965439796,,,0.0341445989906787,,,0.0279754977673292,0.0279754977673292,,human,UP
MEF2C,0.0279537737369537,,,,,,0.0279537737369537,0.0279537737369537,,human,UP
ADD3,,,,0.0158280283212661,0.0399779304862022,,0.0279029794037342,0.0279029794037342,,human,UP
APOBEC2,0.0278409924358129,,,,,,0.0278409924358129,0.0278409924358129,,human,UP
ABCA8,,,0.0277163255959749,,,,0.0277163255959749,0.0277163255959749,,human,UP
CCP110,0.0276783220469951,,,,,,0.0276783220469951,0.0276783220469951,,human,UP
CRLF2,,0.0276153329759836,,,,,0.0276153329759836,0.0276153329759836,,human,UP
PABPC4,,,,0.0276121348142623,,,0.0276121348142623,0.0276121348142623,,human,UP
GSTM1,-0.043080635368824,0.0884593576192855,,,,0.0373814031481742,0.0275867084662119,0.0373814031481742,0.0373814031481742,human,UP
RPS5,-0.0279458481818437,,,0.0249713286757469,0.0856165513396263,,0.0275473439445098,0.0249713286757469,,human,UP
PTX3,,,,0.0275164507329463,,,0.0275164507329463,0.0275164507329463,,human,UP
JADE3,0.0274881534278392,,,,,,0.0274881534278392,0.0274881534278392,,human,UP
CDH17,,0.0274702776223421,,,,,0.0274702776223421,0.0274702776223421,,human,UP
SRSF5,,,,,0.0274553131312131,,0.0274553131312131,0.0274553131312131,,human,UP
DLGAP5,,,,,,0.0273578148335218,0.0273578148335218,0.0273578148335218,0.0273578148335218,human,UP
CXCL6,,0.0273185353726148,,,,,0.0273185353726148,0.0273185353726148,,human,UP
FABP3,0.0273149069398641,,,,,,0.0273149069398641,0.0273149069398641,,human,UP
RPS10,-0.0225137304514646,,0.0520936697721481,,0.0523092597723007,,0.0272963996976614,0.0520936697721481,,human,UP
SSR4,,,,,0.0271926876157522,,0.0271926876157522,0.0271926876157522,,human,UP
RPS3A,,,,0.0270269233733415,,,0.0270269233733415,0.0270269233733415,,human,UP
FXR1,0.0269199218600988,,,,,,0.0269199218600988,0.0269199218600988,,human,UP
DEPTOR,0.0268563013523817,,,,,,0.0268563013523817,0.0268563013523817,,human,UP
PLIN2,,,,0.0268537662923336,,,0.0268537662923336,0.0268537662923336,,human,UP
ATP9A,,,,0.0267808120697736,,,0.0267808120697736,0.0267808120697736,,human,UP
FAM8A1,,,,,0.0267710108309984,,0.0267710108309984,0.0267710108309984,,human,UP
SSPN,0.0267213266342878,,,,,,0.0267213266342878,0.0267213266342878,,human,UP
CYTIP,,,,,0.0267112907022237,,0.0267112907022237,0.0267112907022237,,human,UP
FHL1,0.0292313937097787,,0.0264845974743366,0.0243250653147697,,,0.026680352166295,0.0264845974743366,,human,UP
SUPT20H,0.0266507249325513,,,,,,0.0266507249325513,0.0266507249325513,,human,UP
CXCL13,,,,,,0.0266460236161947,0.0266460236161947,0.0266460236161947,0.0266460236161947,human,UP
RPS25,0.0461258217692375,,-0.0250583216547966,0.0174243692308664,0.0678562745451927,,0.026587035972625,0.0317750955000519,,human,UP
ESRRG,,0.0265741031616926,,,,,0.0265741031616926,0.0265741031616926,,human,UP
HMGCS1,,,,,,0.0264976937323808,0.0264976937323808,0.0264976937323808,0.0264976937323808,human,UP
AQP5,,0.0263419691473245,,,,,0.0263419691473245,0.0263419691473245,,human,UP
LIN28A,,0.0263045858591794,,,,,0.0263045858591794,0.0263045858591794,,human,UP
LPAR1,,,,0.0262824594974517,,,0.0262824594974517,0.0262824594974517,,human,UP
KLHL41,0.0261141024529933,,,,,,0.0261141024529933,0.0261141024529933,,human,UP
HMGN2,,,0.0230903699994087,0.0751955136656761,-0.0202747657895088,,0.0260037059585253,0.0230903699994087,,human,UP
PEG10,,,,,,0.0259767472743988,0.0259767472743988,0.0259767472743988,0.0259767472743988,human,UP
TADA2A,,,,,,0.0258532017469406,0.0258532017469406,0.0258532017469406,0.0258532017469406,human,UP
SERHL2,,0.0258346758782863,,,,,0.0258346758782863,0.0258346758782863,,human,UP
MAB21L1,,0.0258051436394453,,,,,0.0258051436394453,0.0258051436394453,,human,UP
ANKRD2,0.0257158149033784,,,,,,0.0257158149033784,0.0257158149033784,,human,UP
PTMA,,,,,0.0256927963346242,,0.0256927963346242,0.0256927963346242,,human,UP
QPCTL,,0.0256580282002687,,,,,0.0256580282002687,0.0256580282002687,,human,UP
CXCL14,,,0.0256015621125698,,,,0.0256015621125698,0.0256015621125698,,human,UP
KHDRBS2,,0.0292777623981237,,,,0.0219075083732604,0.0255926353856921,0.0255926353856921,0.0219075083732604,human,UP
TUBA1B,,,,0.0255491156131029,,,0.0255491156131029,0.0255491156131029,,human,UP
MYL1,0.0693036541342735,,,,,-0.0184146724641323,0.0254444908350706,0.0254444908350706,-0.0184146724641323,human,UP
PKP3,,0.0254147537052631,,,,,0.0254147537052631,0.0254147537052631,,human,UP
ANGPTL2,,,,0.0253821779042482,,,0.0253821779042482,0.0253821779042482,,human,UP
IL18,,0.0253799371421337,,,,,0.0253799371421337,0.0253799371421337,,human,UP
ARHGEF3,,,,,0.02525519952178,,0.02525519952178,0.02525519952178,,human,UP
CNN3,,,0.0251880921423435,,,,0.0251880921423435,0.0251880921423435,,human,UP
CDK2AP1,0.0251782219856977,,,,,,0.0251782219856977,0.0251782219856977,,human,UP
RPS13,,,0.0175410825759172,,0.0328129902482032,,0.0251770364120602,0.0251770364120602,,human,UP
ARPC3,,,,,0.0251551531255245,,0.0251551531255245,0.0251551531255245,,human,UP
SYNE2,0.0251409858465194,,,,,,0.0251409858465194,0.0251409858465194,,human,UP
RPL10,-0.040095966309309,,,0.0838369950652122,0.031528104096651,,0.0250897109508514,0.031528104096651,,human,UP
OR7E24,,0.0250715110450983,,,,,0.0250715110450983,0.0250715110450983,,human,UP
LTF,,0.0253246370702981,,,,0.0246816873550415,0.0250031622126698,0.0250031622126698,0.0246816873550415,human,UP
TUBB2B,,,,,,0.0249920114874839,0.0249920114874839,0.0249920114874839,0.0249920114874839,human,UP
GSN,,,0.0248875059187412,,,,0.0248875059187412,0.0248875059187412,,human,UP
CSTB,,,0.032888401299715,0.0168747343122959,,,0.0248815678060054,0.0248815678060054,,human,UP
RPS20,0.0218015778809785,,,,0.0278219301253557,,0.0248117540031671,0.0248117540031671,,human,UP
PPDPF,,,0.0247086118906736,,,,0.0247086118906736,0.0247086118906736,,human,UP
GCK,,0.0229780469089746,,,,0.026361396536231,0.0246697217226028,0.0246697217226028,0.026361396536231,human,UP
PGAM2,0.0700151920318603,-0.0206809137016534,,,,,0.0246671391651034,0.0246671391651034,,human,UP
ITGAE,,,,,0.0246638022363185,,0.0246638022363185,0.0246638022363185,,human,UP
RPS15A,,,0.021166929975152,0.0280011855065822,,,0.0245840577408671,0.0245840577408671,,human,UP
LOX,,,,0.0244822818785905,,,0.0244822818785905,0.0244822818785905,,human,UP
RGS1,,,,,0.0244534183293581,,0.0244534183293581,0.0244534183293581,,human,UP
PLOD3,,,,0.0244444981217384,,,0.0244444981217384,0.0244444981217384,,human,UP
ZFP36L2,,,0.0244051720947027,,,,0.0244051720947027,0.0244051720947027,,human,UP
CDC25B,,,,0.0243478622287511,,,0.0243478622287511,0.0243478622287511,,human,UP
GPX1,,,,0.0242054387927055,,,0.0242054387927055,0.0242054387927055,,human,UP
PGM1,0.021119549870491,,,0.0271943882107734,,,0.0241569690406322,0.0241569690406322,,human,UP
SERTAD2,,,,,0.0241223573684692,,0.0241223573684692,0.0241223573684692,,human,UP
PRKY,,0.0241058450192213,,,,,0.0241058450192213,0.0241058450192213,,human,UP
MRPL3,,,,,0.0239679738879203,,0.0239679738879203,0.0239679738879203,,human,UP
FBLN1,,,0.0276524405926466,0.0201936420053243,,,0.0239230412989854,0.0239230412989854,,human,UP
MOAP1,,,,,0.0239223353564739,,0.0239223353564739,0.0239223353564739,,human,UP
UBQLN3,,,,,,0.0238350499421358,0.0238350499421358,0.0238350499421358,0.0238350499421358,human,UP
TM2D3,,,,,0.0237791184335947,,0.0237791184335947,0.0237791184335947,,human,UP
ITM2A,,,0.0271832961589097,,0.0202797632664442,,0.023731529712677,0.023731529712677,,human,UP
CXCL12,,,,0.0237170439213514,,,0.0237170439213514,0.0237170439213514,,human,UP
TEX28,,0.0236838497221469,,,,,0.0236838497221469,0.0236838497221469,,human,UP
SCUBE2,,0.0236705765128135,,,,,0.0236705765128135,0.0236705765128135,,human,UP
PNN,,,,,0.0236147101968526,,0.0236147101968526,0.0236147101968526,,human,UP
MEFV,,,,,,0.0234305039048194,0.0234305039048194,0.0234305039048194,0.0234305039048194,human,UP
RPL7A,,,0.0233242455869913,,,,0.0233242455869913,0.0233242455869913,,human,UP
RFTN1,,,0.0232990533113479,,,,0.0232990533113479,0.0232990533113479,,human,UP
RPL12,,,,0.02474070712924,0.0218441560864448,,0.0232924316078424,0.0232924316078424,,human,UP
SNRPE,0.0232584737241268,,,,,,0.0232584737241268,0.0232584737241268,,human,UP
RPL35,,,0.0216728374361991,-0.0134789831936359,0.0615619644522666,,0.0232519395649433,0.0216728374361991,,human,UP
PRCP,,,,0.0231609567999839,,,0.0231609567999839,0.0231609567999839,,human,UP
CD83,,,,,0.0231116842478513,,0.0231116842478513,0.0231116842478513,,human,UP
APOBEC3A,,0.0230766031891107,,,,,0.0230766031891107,0.0230766031891107,,human,UP
HMGCS2,0.0230533573776483,,,,,,0.0230533573776483,0.0230533573776483,,human,UP
CYP2W1,,0.0230325534939765,,,,,0.0230325534939765,0.0230325534939765,,human,UP
IGFBP2,,,0.0229605808854103,,,,0.0229605808854103,0.0229605808854103,,human,UP
MYH8,0.0228243339806795,,,,,,0.0228243339806795,0.0228243339806795,,human,UP
PRDX1,0.0268432833254337,,0.0187362935394048,,,,0.0227897884324193,0.0227897884324193,,human,UP
MALL,,,,,,0.0227178018540143,0.0227178018540143,0.0227178018540143,0.0227178018540143,human,UP
CARTPT,,0.022618418559432,,,,,0.022618418559432,0.022618418559432,,human,UP
NCSTN,,,,0.0225037522614002,,,0.0225037522614002,0.0225037522614002,,human,UP
RPS3,,,,0.0599879920482635,-0.0150217292830348,,0.0224831313826143,0.0224831313826143,,human,UP
CHST8,,,,,,0.0224672630429267,0.0224672630429267,0.0224672630429267,0.0224672630429267,human,UP
CTDNEP1,0.0224636513739824,,,,,,0.0224636513739824,0.0224636513739824,,human,UP
LIMD2,,0.0244413502514362,,,,0.0202503558248281,0.0223458530381321,0.0223458530381321,0.0202503558248281,human,UP
