gene_symbol,logfc_dz:617,logfc_dz:619,mean_logfc,median_logfc,common_experiment,organism,signature_type
TMSB10,0.1205898001790046,0.0413284003734588,0.0809591002762317,0.0809591002762317,0.0413284003734588,human,UP
S100P,0.0743253156542778,,0.0743253156542778,0.0743253156542778,,human,UP
ALDOA,0.0724103674292564,,0.0724103674292564,0.0724103674292564,,human,UP
KRT17,0.1356429010629654,0.0086681907996535,0.0721555459313094,0.0721555459313094,0.0086681907996535,human,UP
LDHA,0.0637582167983055,,0.0637582167983055,0.0637582167983055,,human,UP
GAPDH,0.0844815671443939,0.0285082776099443,0.0564949223771691,0.0564949223771691,0.0285082776099443,human,UP
HBA2,0.0485323742032051,,0.0485323742032051,0.0485323742032051,,human,UP
KRT19,0.0484754666686058,,0.0484754666686058,0.0484754666686058,,human,UP
TUBA1B,0.0576255619525909,0.0377957709133625,0.0477106664329767,0.0477106664329767,0.0377957709133625,human,UP
KRT18,0.0554276779294014,0.0367371812462806,0.046082429587841,0.046082429587841,0.0367371812462806,human,UP
SLC25A5,0.0453306287527084,,0.0453306287527084,0.0453306287527084,,human,UP
SLC7A5,,0.0452541261911392,0.0452541261911392,0.0452541261911392,0.0452541261911392,human,UP
HMGN2,0.0480852201581001,0.0371617600321769,0.0426234900951385,0.0426234900951385,0.0371617600321769,human,UP
AKR1C2,0.0418227650225162,,0.0418227650225162,0.0418227650225162,,human,UP
LGALS1,0.0411355793476104,,0.0411355793476104,0.0411355793476104,,human,UP
IFITM2,0.0406153872609138,,0.0406153872609138,0.0406153872609138,,human,UP
IFITM3,0.0400489531457424,,0.0400489531457424,0.0400489531457424,,human,UP
FTL,0.0524139329791069,0.0219775028526783,0.0371957179158926,0.0371957179158926,0.0219775028526783,human,UP
PTTG1,0.0250162463635206,0.0445037819445133,0.0347600141540169,0.0347600141540169,0.0445037819445133,human,UP
TFRC,0.0543879680335521,0.0147338425740599,0.034560905303806,0.034560905303806,0.0147338425740599,human,UP
DDIT4,0.0536830313503742,0.0116805452853441,0.0326817883178591,0.0326817883178591,0.0116805452853441,human,UP
MIF,0.036165103316307,0.0287007093429565,0.0324329063296318,0.0324329063296318,0.0287007093429565,human,UP
ID1,,0.0313291884958744,0.0313291884958744,0.0313291884958744,0.0313291884958744,human,UP
CCT5,0.0273168422281742,0.0353133901953697,0.0313151162117719,0.0313151162117719,0.0353133901953697,human,UP
TRMT5,0.0267720818519592,0.0344779826700687,0.0306250322610139,0.0306250322610139,0.0344779826700687,human,UP
IGFBP3,0.0301379282027483,,0.0301379282027483,0.0301379282027483,,human,UP
HSPD1,0.0256021115928888,0.0339253656566143,0.0297637386247515,0.0297637386247515,0.0339253656566143,human,UP
WFDC2,0.0295367129147052,,0.0295367129147052,0.0295367129147052,,human,UP
RPN2,0.031523834913969,0.0262673664838075,0.0288956006988883,0.0288956006988883,0.0262673664838075,human,UP
LDHB,0.0286844782531261,,0.0286844782531261,0.0286844782531261,,human,UP
TUBB,0.0270330011844635,0.029497580602765,0.0282652908936142,0.0282652908936142,0.029497580602765,human,UP
BASP1,0.0191777516156435,0.0371241755783557,0.0281509635969996,0.0281509635969996,0.0371241755783557,human,UP
YBX1,0.0273491907864809,0.0286602713167667,0.0280047310516238,0.0280047310516238,0.0286602713167667,human,UP
MGP,0.0275478493422269,,0.0275478493422269,0.0275478493422269,,human,UP
AKR1C1,0.0274315383285284,,0.0274315383285284,0.0274315383285284,,human,UP
UBE2S,0.0146050341427326,0.0393625758588314,0.026983805000782,0.026983805000782,0.0393625758588314,human,UP
ENO1,0.0309093166142702,0.0226048585027456,0.0267570875585079,0.0267570875585079,0.0226048585027456,human,UP
CLEC2B,0.0260618738830089,,0.0260618738830089,0.0260618738830089,,human,UP
TIMP1,0.040614366531372,0.0101995728909969,0.0254069697111845,0.0254069697111845,0.0101995728909969,human,UP
CD63,0.0238375626504421,,0.0238375626504421,0.0238375626504421,,human,UP
FTH1,0.0223972238600254,0.0250487066805362,0.0237229652702808,0.0237229652702808,0.0250487066805362,human,UP
MCM2,0.0294589381664991,0.0177261848002672,0.0235925614833831,0.0235925614833831,0.0177261848002672,human,UP
MKNK2,0.0227972827851772,,0.0227972827851772,0.0227972827851772,,human,UP
IFI30,0.0223678164184093,,0.0223678164184093,0.0223678164184093,,human,UP
COL1A2,0.0625093206763267,-0.0180235169827938,0.0222429018467664,0.0222429018467664,-0.0180235169827938,human,UP
PARK7,,0.0221882555633783,0.0221882555633783,0.0221882555633783,0.0221882555633783,human,UP
UBE2C,0.0167232044041156,0.0274830982089042,0.0221031513065099,0.0221031513065099,0.0274830982089042,human,UP
LAPTM4B,0.0271232891827821,0.0170288849622011,0.0220760870724916,0.0220760870724916,0.0170288849622011,human,UP
HSP90AA1,0.024168262258172,0.0197696574032306,0.0219689598307013,0.0219689598307013,0.0197696574032306,human,UP
TRMT112,,0.0213173497468233,0.0213173497468233,0.0213173497468233,0.0213173497468233,human,UP
MT2A,0.0272676404565572,0.0150071298703551,0.0211373851634562,0.0211373851634562,0.0150071298703551,human,UP
SLC6A8,0.0208224095404148,,0.0208224095404148,0.0208224095404148,,human,UP
RAB31,0.020363325253129,,0.020363325253129,0.020363325253129,,human,UP
SAT1,0.020356198772788,,0.020356198772788,0.020356198772788,,human,UP
TGFBI,0.0325020216405391,0.0078948521986603,0.0201984369195997,0.0201984369195997,0.0078948521986603,human,UP
CKS1B,0.0233023352921009,0.0170212313532829,0.0201617833226919,0.0201617833226919,0.0170212313532829,human,UP
SPP1,0.0201225541532039,,0.0201225541532039,0.0201225541532039,,human,UP
KRT13,-0.225938931107521,-0.2634685933589935,-0.2447037622332573,-0.2447037622332573,-0.2634685933589935,human,DOWN
CRNN,-0.2656727731227875,-0.1235178858041763,-0.1945953294634819,-0.1945953294634819,-0.1235178858041763,human,DOWN
SPRR3,-0.0953532457351684,-0.2710139751434326,-0.1831836104393005,-0.1831836104393005,-0.2710139751434326,human,DOWN
KRT6B,,-0.158158853650093,-0.158158853650093,-0.158158853650093,-0.158158853650093,human,DOWN
S100A9,-0.0298128984868526,-0.2675414979457855,-0.148677198216319,-0.148677198216319,-0.2675414979457855,human,DOWN
S100A7,-0.2066597640514373,-0.078628309071064,-0.1426440365612507,-0.1426440365612507,-0.078628309071064,human,DOWN
SPINK5,-0.1391331404447555,-0.1440965682268142,-0.1416148543357849,-0.1416148543357849,-0.1440965682268142,human,DOWN
KRT1,-0.1478201597929,-0.1214345023036003,-0.1346273310482502,-0.1346273310482502,-0.1214345023036003,human,DOWN
MAL,-0.1834300905466079,-0.0810755491256713,-0.1322528198361396,-0.1322528198361396,-0.0810755491256713,human,DOWN
HSPB1,-0.1090312078595161,-0.1376844048500061,-0.1233578063547611,-0.1233578063547611,-0.1376844048500061,human,DOWN
SPRR1A,-0.0347266308963298,-0.1935079097747802,-0.114117270335555,-0.114117270335555,-0.1935079097747802,human,DOWN
RHCG,-0.1087176650762558,-0.1118213012814521,-0.1102694831788539,-0.1102694831788539,-0.1118213012814521,human,DOWN
ANXA1,-0.0756947323679924,-0.1316246539354324,-0.1036596931517124,-0.1036596931517124,-0.1316246539354324,human,DOWN
FABP5,-0.0707011520862579,-0.131071537733078,-0.1008863449096679,-0.1008863449096679,-0.131071537733078,human,DOWN
CSTB,-0.0186456330120563,-0.1790728271007537,-0.098859230056405,-0.098859230056405,-0.1790728271007537,human,DOWN
SPRR1B,-0.0337558574974536,-0.1590664088726043,-0.096411133185029,-0.096411133185029,-0.1590664088726043,human,DOWN
CRABP2,-0.1321616768836975,-0.0561176054179668,-0.0941396411508321,-0.0941396411508321,-0.0561176054179668,human,DOWN
HOPX,-0.12101661413908,-0.0611094385385513,-0.0910630263388156,-0.0910630263388156,-0.0611094385385513,human,DOWN
FOS,-0.1269151717424392,-0.0484505966305732,-0.0876828841865062,-0.0876828841865062,-0.0484505966305732,human,DOWN
PI3,-0.0856803283095359,-0.0828712433576583,-0.0842757858335971,-0.0842757858335971,-0.0828712433576583,human,DOWN
LYPD3,-0.097229927778244,-0.0639906302094459,-0.0806102789938449,-0.0806102789938449,-0.0639906302094459,human,DOWN
DSG3,-0.071101039648056,-0.0873586311936378,-0.0792298354208469,-0.0792298354208469,-0.0873586311936378,human,DOWN
KRT5,-0.0136706540361046,-0.1419045627117157,-0.0777876083739101,-0.0777876083739101,-0.1419045627117157,human,DOWN
KRT15,-0.0987370088696479,-0.0567707642912864,-0.0777538865804672,-0.0777538865804672,-0.0567707642912864,human,DOWN
LGALS7B,-0.0699765235185623,-0.0840507075190544,-0.0770136155188083,-0.0770136155188083,-0.0840507075190544,human,DOWN
SPRR2B,-0.0185738895088434,-0.1313015520572662,-0.0749377207830548,-0.0749377207830548,-0.1313015520572662,human,DOWN
CSTA,0.0326838567852973,-0.1824431121349334,-0.074879627674818,-0.074879627674818,-0.1824431121349334,human,DOWN
RPL13A,-0.092258520424366,-0.0554153434932231,-0.0738369319587946,-0.0738369319587946,-0.0554153434932231,human,DOWN
