gene_symbol,logfc_dz:305,logfc_dz:904,logfc_dz:110,logfc_dz:779,mean_logfc,median_logfc,common_experiment,organism,signature_type
FABP4,,,-0.1217875704169273,,-0.1217875704169273,-0.1217875704169273,,human,DOWN
KLF2,,-0.1214273944497108,,,-0.1214273944497108,-0.1214273944497108,,human,DOWN
GPX3,,,-0.120478481054306,,-0.120478481054306,-0.120478481054306,,human,DOWN
HMOX1,,,,-0.1140188574790954,-0.1140188574790954,-0.1140188574790954,,human,DOWN
SLC7A4,-0.1113313883543014,,,,-0.1113313883543014,-0.1113313883543014,-0.1113313883543014,human,DOWN
NKG7,,-0.0954104959964752,,,-0.0954104959964752,-0.0954104959964752,,human,DOWN
RPLP2,,-0.1459720730781555,-0.0413641184568405,,-0.093668095767498,-0.093668095767498,,human,DOWN
TXNIP,-0.0561143234372139,-0.2731695473194122,-0.0736467987298965,0.0422877110540866,-0.090160739608109,-0.0648805610835552,-0.0561143234372139,human,DOWN
REPS1,-0.0846485123038292,,,,-0.0846485123038292,-0.0846485123038292,-0.0846485123038292,human,DOWN
AKR1C2,,,-0.083555094897747,,-0.083555094897747,-0.083555094897747,,human,DOWN
EVL,,-0.0828417614102363,,,-0.0828417614102363,-0.0828417614102363,,human,DOWN
MT1X,,,-0.1987655609846115,0.0362937152385711,-0.0812359228730201,-0.0812359228730201,,human,DOWN
RNASET2,,-0.0809604674577713,,,-0.0809604674577713,-0.0809604674577713,,human,DOWN
HBA1,,-0.0796005502343177,,,-0.0796005502343177,-0.0796005502343177,,human,DOWN
MLH3,-0.0793259888887405,,,,-0.0793259888887405,-0.0793259888887405,-0.0793259888887405,human,DOWN
PLXDC1,-0.0791662856936454,,,,-0.0791662856936454,-0.0791662856936454,-0.0791662856936454,human,DOWN
HBB,,-0.1271757781505584,-0.0292079299688339,,-0.0781918540596962,-0.0781918540596962,,human,DOWN
CD81,,-0.0776372030377388,,,-0.0776372030377388,-0.0776372030377388,,human,DOWN
PCP4,-0.0763503015041351,,,,-0.0763503015041351,-0.0763503015041351,-0.0763503015041351,human,DOWN
CFD,,-0.0762443616986274,,,-0.0762443616986274,-0.0762443616986274,,human,DOWN
CLU,,,-0.0732384771108627,,-0.0732384771108627,-0.0732384771108627,,human,DOWN
STAB1,,,0.0149449938908219,-0.1539710015058517,-0.0695130038075149,-0.0695130038075149,,human,DOWN
RHOB,,,-0.069177821278572,,-0.069177821278572,-0.069177821278572,,human,DOWN
APOE,,,-0.0681458786129951,,-0.0681458786129951,-0.0681458786129951,,human,DOWN
CST3,,-0.0678266137838363,,,-0.0678266137838363,-0.0678266137838363,,human,DOWN
TAGLN,,,-0.067710280418396,,-0.067710280418396,-0.067710280418396,,human,DOWN
CNDP2,-0.1190003082156181,-0.0087959198281168,,,-0.0638981140218675,-0.0638981140218675,-0.1190003082156181,human,DOWN
KLHL35,-0.0616658553481102,,,,-0.0616658553481102,-0.0616658553481102,-0.0616658553481102,human,DOWN
CDK9,-0.0591306127607822,,,,-0.0591306127607822,-0.0591306127607822,-0.0591306127607822,human,DOWN
FUCA1,,,0.0313663333654403,-0.1487080603837967,-0.0586708635091781,-0.0586708635091781,,human,DOWN
ETS1,,-0.0580890551209449,,,-0.0580890551209449,-0.0580890551209449,,human,DOWN
CD247,,-0.0559712126851081,,,-0.0559712126851081,-0.0559712126851081,,human,DOWN
FLNC,-0.0552682764828205,,,,-0.0552682764828205,-0.0552682764828205,-0.0552682764828205,human,DOWN
PLD3,,,,-0.055126704275608,-0.055126704275608,-0.055126704275608,,human,DOWN
ACP5,,,,-0.0549282468855381,-0.0549282468855381,-0.0549282468855381,,human,DOWN
IER2,,,-0.0549199022352695,,-0.0549199022352695,-0.0549199022352695,,human,DOWN
TIMP2,-0.0549105182290077,,,,-0.0549105182290077,-0.0549105182290077,-0.0549105182290077,human,DOWN
IRF1,,-0.0538867451250553,,,-0.0538867451250553,-0.0538867451250553,,human,DOWN
PMP22,,,-0.0523623414337635,,-0.0523623414337635,-0.0523623414337635,,human,DOWN
BLVRB,,,,-0.0522372014820575,-0.0522372014820575,-0.0522372014820575,,human,DOWN
ASAH1,,,,-0.0511107929050922,-0.0511107929050922,-0.0511107929050922,,human,DOWN
GDI1,-0.050160601735115,,,,-0.050160601735115,-0.050160601735115,-0.050160601735115,human,DOWN
RPL5,,-0.0491807200014591,,,-0.0491807200014591,-0.0491807200014591,,human,DOWN
CRYAB,,,-0.0490032061934471,,-0.0490032061934471,-0.0490032061934471,,human,DOWN
LGMN,0.0047807144001126,,,-0.1018205285072326,-0.04851990705356,-0.04851990705356,0.0047807144001126,human,DOWN
SLC25A5,,-0.0476678945124149,,,-0.0476678945124149,-0.0476678945124149,,human,DOWN
EFHD2,,-0.0476428009569644,,,-0.0476428009569644,-0.0476428009569644,,human,DOWN
METTL17,-0.0476290918886661,,,,-0.0476290918886661,-0.0476290918886661,-0.0476290918886661,human,DOWN
ID3,,,-0.0473808087408542,,-0.0473808087408542,-0.0473808087408542,,human,DOWN
SLC39A14,,,-0.0467983335256576,,-0.0467983335256576,-0.0467983335256576,,human,DOWN
LUC7L,-0.0462691038846969,,,,-0.0462691038846969,-0.0462691038846969,-0.0462691038846969,human,DOWN
TNXB,,,-0.0462670475244522,,-0.0462670475244522,-0.0462670475244522,,human,DOWN
CEBPA,,,,-0.0459523871541023,-0.0459523871541023,-0.0459523871541023,,human,DOWN
HBA2,,,-0.0454617701470851,,-0.0454617701470851,-0.0454617701470851,,human,DOWN
STK38,,-0.0446865335106849,,,-0.0446865335106849,-0.0446865335106849,,human,DOWN
STOM,,,-0.0442469418048858,,-0.0442469418048858,-0.0442469418048858,,human,DOWN
NAGLU,-0.0430736318230629,,,,-0.0430736318230629,-0.0430736318230629,-0.0430736318230629,human,DOWN
CHI3L1,,,-0.0423669517040252,,-0.0423669517040252,-0.0423669517040252,,human,DOWN
CCND3,,-0.0423642173409462,,,-0.0423642173409462,-0.0423642173409462,,human,DOWN
GSN,,,-0.0733989775180816,-0.0102571342140436,-0.0418280558660626,-0.0418280558660626,,human,DOWN
IGFBP6,,,-0.0415786802768707,,-0.0415786802768707,-0.0415786802768707,,human,DOWN
OSBPL11,-0.0409886427223682,,,,-0.0409886427223682,-0.0409886427223682,-0.0409886427223682,human,DOWN
ZFP36,,-0.0353141389787197,-0.0572298839688301,-0.0284293908625841,-0.0403244712700446,-0.0353141389787197,,human,DOWN
FOSB,,,-0.0401907190680503,,-0.0401907190680503,-0.0401907190680503,,human,DOWN
SMYD5,-0.0400933139026165,,,,-0.0400933139026165,-0.0400933139026165,-0.0400933139026165,human,DOWN
ATP6V0C,,,,-0.0400339514017105,-0.0400339514017105,-0.0400339514017105,,human,DOWN
RPL19,,-0.0579945482313632,-0.0220621526241302,,-0.0400283504277467,-0.0400283504277467,,human,DOWN
