gene_symbol,logfc_dz:857,logfc_dz:981,logfc_dz:509,mean_logfc,median_logfc,common_experiment,organism,signature_type
HOXC6,0.0265315230935812,,0.030656486749649,0.0285940049216151,0.0285940049216151,,human,UP
RCAN1,,0.0285436194390058,,0.0285436194390058,0.0285436194390058,0.0285436194390058,human,UP
COL6A3,0.0403709933161735,,0.0162192359566688,0.0282951146364212,0.0282951146364212,,human,UP
IGFBP3,,0.0376946069300174,0.0184794459491968,0.0280870264396071,0.0280870264396071,0.0376946069300174,human,UP
B2M,,0.0280182994902133,,0.0280182994902133,0.0280182994902133,0.0280182994902133,human,UP
CD81,,0.0274041797965765,,0.0274041797965765,0.0274041797965765,0.0274041797965765,human,UP
SORD,,0.0270103607326746,,0.0270103607326746,0.0270103607326746,0.0270103607326746,human,UP
TSPO,0.0204532016068696,,0.0326612591743469,0.0265572303906083,0.0265572303906083,,human,UP
PARK7,0.0217978656291961,,0.0312927439808845,0.0265453048050403,0.0265453048050403,,human,UP
COL15A1,0.0260070916265249,,,0.0260070916265249,0.0260070916265249,,human,UP
PFN1,0.0209841914474964,,0.0299255084246397,0.025454849936068,0.025454849936068,,human,UP
ALDH3A1,,0.0254045184701681,,0.0254045184701681,0.0254045184701681,0.0254045184701681,human,UP
PKM,0.025227079167962,,,0.025227079167962,0.025227079167962,,human,UP
TMSB10,0.0355704575777053,0.0104927271604537,0.0293687731027603,0.0251439859469731,0.0293687731027603,0.0104927271604537,human,UP
KRT85,0.0277912374585866,,0.0217946209013462,0.0247929291799664,0.0247929291799664,,human,UP
VDAC2,,0.0244340226054191,,0.0244340226054191,0.0244340226054191,0.0244340226054191,human,UP
COX7B,,0.0242999792098999,,0.0242999792098999,0.0242999792098999,0.0242999792098999,human,UP
DDIT4,,,0.0240662768483161,0.0240662768483161,0.0240662768483161,,human,UP
MT1X,0.0239554625004529,,,0.0239554625004529,0.0239554625004529,,human,UP
ZNF706,,0.023911140859127,,0.023911140859127,0.023911140859127,0.023911140859127,human,UP
RPL31,,0.0238972436636686,,0.0238972436636686,0.0238972436636686,0.0238972436636686,human,UP
RPL23,,0.0232081264257431,,0.0232081264257431,0.0232081264257431,0.0232081264257431,human,UP
HIF1A,0.0229746680706739,,,0.0229746680706739,0.0229746680706739,,human,UP
MYL12B,,0.0228947047144174,,0.0228947047144174,0.0228947047144174,0.0228947047144174,human,UP
ACADVL,,,0.0227964371442794,0.0227964371442794,0.0227964371442794,,human,UP
MT1E,0.0226885471493005,,,0.0226885471493005,0.0226885471493005,,human,UP
SGK1,0.0315220430493354,0.0138233797624707,,0.0226727114059031,0.0226727114059031,0.0138233797624707,human,UP
THBS2,0.0225591417402029,,,0.0225591417402029,0.0225591417402029,,human,UP
TUFT1,,0.0223203133791685,,0.0223203133791685,0.0223203133791685,0.0223203133791685,human,UP
SSR4,,,0.0223030894994735,0.0223030894994735,0.0223030894994735,,human,UP
