gene_symbol,logfc_dz:754,logfc_dz:837,logfc_dz:836,logfc_dz:982,logfc_dz:813,logfc_dz:690,logfc_dz:697,mean_logfc,median_logfc,common_experiment,organism,signature_type
ABCA12,,,,,,0.0212332624942064,,0.0212332624942064,0.0212332624942064,,human,UP
REXO2,,,0.0209353137761354,,0.0214336775243282,,,0.0211844956502318,0.0211844956502318,0.0214336775243282,human,UP
HLA-A,,,0.0280152317136526,0.0101365819573402,0.0275448262691497,0.0189716853201389,,0.0211670813150703,0.0232582557946443,0.0275448262691497,human,UP
MAPK6,,,0.0169245041906833,,,0.0252944678068161,,0.0211094859987497,0.0211094859987497,,human,UP
SYNE2,,,0.0210526268929243,,,,,0.0210526268929243,0.0210526268929243,,human,UP
SERF2,,,0.0286536943167448,,,0.0134464753791689,,0.0210500848479568,0.0210500848479568,,human,UP
CES1,,0.0209473147988319,,,,,,0.0209473147988319,0.0209473147988319,,human,UP
CD8A,,0.0250058900564908,,,,,0.016831312328577,0.0209186011925339,0.0209186011925339,,human,UP
STAT3,,,,,,0.0209036357700824,,0.0209036357700824,0.0209036357700824,,human,UP
PABPN1,,,0.0207931976765394,,,,,0.0207931976765394,0.0207931976765394,,human,UP
MYL6,,,,0.0180237479507923,0.023421773687005,,,0.0207227608188986,0.0207227608188986,0.023421773687005,human,UP
KLK8,,,0.015833031386137,,,0.0252870582044124,,0.0205600447952747,0.0205600447952747,,human,UP
COX5B,,,,0.022039832547307,0.0189322587102651,,,0.020486045628786,0.020486045628786,0.0189322587102651,human,UP
ERMAP,,0.0204366650432348,,,,,,0.0204366650432348,0.0204366650432348,,human,UP
CD93,,,,,,,0.0203940626233816,0.0203940626233816,0.0203940626233816,,human,UP
MXI1,,,0.0203836318105459,,,,,0.0203836318105459,0.0203836318105459,,human,UP
HMGB1,0.0165243707597255,,0.0242303702980279,,,,,0.0203773705288767,0.0203773705288767,,human,UP
ATP1A2,,0.0203181225806474,,,,,,0.0203181225806474,0.0203181225806474,,human,UP
SF3B1,0.0202876888215541,,,,,,,0.0202876888215541,0.0202876888215541,,human,UP
USP16,,,0.0202172249555587,,,,,0.0202172249555587,0.0202172249555587,,human,UP
DYNLT3,,,0.0202011466026306,,,,,0.0202011466026306,0.0202011466026306,,human,UP
SCO2,,,,,0.0201161056756973,,,0.0201161056756973,0.0201161056756973,0.0201161056756973,human,UP
ALAS2,,0.020081665366888,,,,,,0.020081665366888,0.020081665366888,,human,UP
CXCL10,,,,,0.0200512371957302,,,0.0200512371957302,0.0200512371957302,0.0200512371957302,human,UP
DCT,0.0217453073710203,,,0.0182824674993753,,,,0.0200138874351978,0.0200138874351978,,human,UP
SFN,-0.0426993854343891,,0.0405449345707893,0.0241265781223773,0.0404781624674797,0.0362207479774951,,0.0197342075407505,0.0362207479774951,0.0404781624674797,human,UP
RPL13A,0.0367338955402374,,,-0.0123684648424386,0.0413704141974449,0.0116289909929037,,0.0193412089720368,0.0241814432665705,0.0413704141974449,human,UP
GGH,0.008645380847156,,0.0201752055436372,,,0.0274238158017396,,0.0187481340641776,0.0201752055436372,,human,UP
LUM,-0.0169834103435277,,0.0403240136802196,,,0.0325455777347087,,0.0186287270238002,0.0325455777347087,,human,UP
DEGS1,0.051118828356266,,0.0320015922188758,-0.0227141920477151,,0.0114591373130679,,0.0179663414601236,0.0217303647659719,,human,UP
HLA-E,0.0295950770378112,,,-0.0129894707351922,0.0375300012528896,0.0140635967254638,,0.0170498010702431,0.0218293368816375,0.0375300012528896,human,UP
CLEC2B,,0.0258341636508703,0.0261558704078197,,-0.0181622505187988,0.0324138514697551,,0.0165604087524116,0.025995017029345,-0.0181622505187988,human,UP
S100A4,0.0496196374297142,,0.0256543029099702,,,-0.0257714800536632,,0.0165008200953404,0.0256543029099702,,human,UP
MYL12B,,,0.0249242912977933,0.026073707267642,0.0206398908048868,-0.0087552145123481,,0.0157206687144935,0.0227820910513401,0.0206398908048868,human,UP
PFDN5,0.0455214045941829,,0.0343129746615886,0.0302782393991947,-0.0239006113260984,-0.0101323081180453,,0.0152159398421645,0.0302782393991947,-0.0239006113260984,human,UP
CXADR,0.0095860315486788,,0.028179632499814,-0.0187530871480703,0.0231835879385471,0.0330403335392475,,0.0150472996756434,0.0231835879385471,0.0231835879385471,human,UP
GJA1,-0.0089041199535131,,,0.0187304075807333,0.0271644424647092,0.0230731386691331,,0.0150159671902656,0.0209017731249332,0.0271644424647092,human,UP
ATP1B3,,,0.0407385565340518,-0.0253067556768655,,0.0240394882857799,,0.0131570963809887,0.0240394882857799,,human,UP
S100A8,0.0164132844656705,0.0236423332244157,,0.0332195200026035,0.0141000216826796,0.0559958331286907,-0.0806091651320457,0.0104603045620024,0.0200278088450431,0.0141000216826796,human,UP
HSP90AA1,0.0275518298149108,,0.0294212214648723,-0.0319341383874416,,0.0125666987150907,,0.009401402901858,0.0200592642650008,,human,UP
TUBA1B,0.0246325116604566,,,,0.0207321923226118,-0.0179098136723041,,0.0091516301035881,0.0207321923226118,0.0207321923226118,human,UP
IL18RAP,,,,,,,-0.2642723619937897,-0.2642723619937897,-0.2642723619937897,,human,DOWN
FOSB,,,,-0.1593084782361984,,,,-0.1593084782361984,-0.1593084782361984,,human,DOWN
BGN,,,,,-0.1508238911628723,,,-0.1508238911628723,-0.1508238911628723,-0.1508238911628723,human,DOWN
CCND1,,,,,-0.1388137489557266,,,-0.1388137489557266,-0.1388137489557266,-0.1388137489557266,human,DOWN
DEFA4,,,,,,,-0.1371204555034637,-0.1371204555034637,-0.1371204555034637,,human,DOWN
TCL1A,,,,,,,-0.1339173316955566,-0.1339173316955566,-0.1339173316955566,,human,DOWN
APOBEC3A,,,,,,,-0.1288322061300277,-0.1288322061300277,-0.1288322061300277,,human,DOWN
FPR2,,,,,,,-0.1235507652163505,-0.1235507652163505,-0.1235507652163505,,human,DOWN
AQP9,,,,,,,-0.1167778521776199,-0.1167778521776199,-0.1167778521776199,,human,DOWN
RSAD2,,,,,,,-0.1105742678046226,-0.1105742678046226,-0.1105742678046226,,human,DOWN
IFIT2,,,,,,,-0.1036166325211525,-0.1036166325211525,-0.1036166325211525,,human,DOWN
ADM,-0.0988891720771789,,,,,,,-0.0988891720771789,-0.0988891720771789,,human,DOWN
TAGLN,,,-0.097776174545288,,,,,-0.097776174545288,-0.097776174545288,,human,DOWN
GNLY,,,,,,,-0.0942105799913406,-0.0942105799913406,-0.0942105799913406,,human,DOWN
CEACAM8,,,,,,,-0.0936762392520904,-0.0936762392520904,-0.0936762392520904,,human,DOWN
DCAF6,-0.0916496589779853,,,,,,,-0.0916496589779853,-0.0916496589779853,,human,DOWN
PCK1,,-0.0889684110879898,,,,,,-0.0889684110879898,-0.0889684110879898,,human,DOWN
PIP,-0.087952934205532,,-0.028191776946187,,,-0.1359470933675766,,-0.0840306015064318,-0.087952934205532,,human,DOWN
ZFP36,-0.0742180272936821,,0.0196667220443487,-0.189466118812561,,,,-0.0813391413539648,-0.0742180272936821,,human,DOWN
SERHL2,,-0.0795285254716873,,,,,,-0.0795285254716873,-0.0795285254716873,,human,DOWN
GIMAP4,,,,,,,-0.0765513479709625,-0.0765513479709625,-0.0765513479709625,,human,DOWN
ACTG2,,,-0.1225147098302841,,,-0.0240724701434373,,-0.0732935899868607,-0.0732935899868607,,human,DOWN
KRT15,-0.0299610923975706,,-0.0872481390833854,,-0.0551718510687351,-0.1055026799440383,,-0.0694709406234324,-0.0712099950760603,-0.0551718510687351,human,DOWN
GREM1,,-0.0694709196686744,,,,,,-0.0694709196686744,-0.0694709196686744,,human,DOWN
PF4V1,,,,,,,-0.0682450830936431,-0.0682450830936431,-0.0682450830936431,,human,DOWN
TBX21,,,,,,,-0.067475326359272,-0.067475326359272,-0.067475326359272,,human,DOWN
OGN,,-0.0669247061014175,,,,,,-0.0669247061014175,-0.0669247061014175,,human,DOWN
FOS,-0.0757927522063255,,-0.0203422419726848,-0.1037205457687377,,,,-0.066618513315916,-0.0757927522063255,,human,DOWN
GZMH,,,,,,,-0.0651451721787452,-0.0651451721787452,-0.0651451721787452,,human,DOWN
DKK1,,-0.062661238014698,,,,,,-0.062661238014698,-0.062661238014698,,human,DOWN
ZFP36L1,,,,-0.0702384039759635,-0.054611824452877,,,-0.0624251142144203,-0.0624251142144203,-0.054611824452877,human,DOWN
CEACAM4,,,,,,,-0.0618124157190322,-0.0618124157190322,-0.0618124157190322,,human,DOWN
SCGB2A2,-0.0746256113052368,,-0.0117365000769495,,,-0.0964195355772972,,-0.0609272156531612,-0.0746256113052368,,human,DOWN
IFIT3,,,,,,,-0.0604784898459911,-0.0604784898459911,-0.0604784898459911,,human,DOWN
MT1G,,,,,-0.0592989698052406,,,-0.0592989698052406,-0.0592989698052406,-0.0592989698052406,human,DOWN
EGR1,-0.0855218395590782,,,-0.032325267791748,,,,-0.0589235536754131,-0.0589235536754131,,human,DOWN
GZMB,,,,,,,-0.0581065230071544,-0.0581065230071544,-0.0581065230071544,,human,DOWN
P2RY13,,,,,,,-0.0569122359156608,-0.0569122359156608,-0.0569122359156608,,human,DOWN
ADIRF,,,-0.0354433096945285,,-0.0772087574005127,,,-0.0563260335475206,-0.0563260335475206,-0.0772087574005127,human,DOWN
HAO2,,-0.0554356426000595,,,,,,-0.0554356426000595,-0.0554356426000595,,human,DOWN
RPLP1,,,,-0.0247395504266023,-0.1138281524181366,-0.0217497535049915,,-0.0534391521165768,-0.0247395504266023,-0.1138281524181366,human,DOWN
TGFBI,0.0130010331049561,,-0.0486298911273479,-0.0116553520783782,-0.1673067361116409,-0.0471344143152236,,-0.0523450721055269,-0.0471344143152236,-0.1673067361116409,human,DOWN
GSN,,,-0.0512555986642837,,,,,-0.0512555986642837,-0.0512555986642837,,human,DOWN
SCGB2A1,,-0.0510338321328163,,,,,,-0.0510338321328163,-0.0510338321328163,,human,DOWN
MYC,,,,-0.0482180565595626,,,,-0.0482180565595626,-0.0482180565595626,,human,DOWN
CST3,,,-0.0778966322541236,,-0.0171723254024982,,,-0.0475344788283109,-0.0475344788283109,-0.0171723254024982,human,DOWN
DHCR24,,,,-0.0226061027497053,,-0.0706637427210807,,-0.046634922735393,-0.046634922735393,,human,DOWN
MNDA,,,,,,,-0.0463163405656814,-0.0463163405656814,-0.0463163405656814,,human,DOWN
NFKBIA,-0.0779679641127586,,0.0217669587582349,-0.1053332984447479,-0.0213083066046237,,,-0.0457106526009738,-0.0496381353586912,-0.0213083066046237,human,DOWN
PRG4,,-0.0456494726240634,,,,,,-0.0456494726240634,-0.0456494726240634,,human,DOWN
IFI44L,,,,,,,-0.0453608930110931,-0.0453608930110931,-0.0453608930110931,,human,DOWN
NCL,,,-0.0452150180935859,,,,,-0.0452150180935859,-0.0452150180935859,,human,DOWN
CAPNS1,,,-0.0446308180689811,,,,,-0.0446308180689811,-0.0446308180689811,,human,DOWN
SELL,,0.0190600343048572,,,,,-0.1081262975931167,-0.0445331316441297,-0.0445331316441297,,human,DOWN
AGT,,-0.0441883318126201,,,,,,-0.0441883318126201,-0.0441883318126201,,human,DOWN
SCGB1D2,-0.0806921571493148,,0.0183657780289649,,,-0.0689244642853736,,-0.0437502811352411,-0.0689244642853736,,human,DOWN
CFL1,,,-0.0724860057234764,-0.0141849322244524,,,,-0.0433354689739644,-0.0433354689739644,,human,DOWN
CRY2,,,,,-0.0432193912565708,,,-0.0432193912565708,-0.0432193912565708,-0.0432193912565708,human,DOWN
IL7R,,,,,,,-0.0430904179811477,-0.0430904179811477,-0.0430904179811477,,human,DOWN
FCER1A,,,,,-0.0429802648723125,,,-0.0429802648723125,-0.0429802648723125,-0.0429802648723125,human,DOWN
RPL5,-0.014444001019001,,,,-0.0693044960498809,,,-0.0418742485344409,-0.0418742485344409,-0.0693044960498809,human,DOWN
KRT9,,,,,-0.0417145080864429,,,-0.0417145080864429,-0.0417145080864429,-0.0417145080864429,human,DOWN
KCNJ15,,,,,,,-0.0413809306919574,-0.0413809306919574,-0.0413809306919574,,human,DOWN
PERP,,,,-0.0392111912369728,-0.043391928076744,,,-0.0413015596568584,-0.0413015596568584,-0.043391928076744,human,DOWN
CD72,,,,,,,-0.0409511141479015,-0.0409511141479015,-0.0409511141479015,,human,DOWN
OASL,,,,,,,-0.0404758565127849,-0.0404758565127849,-0.0404758565127849,,human,DOWN
CSRP1,,,-0.0616310611367225,,,-0.0178705118596553,,-0.0397507864981889,-0.0397507864981889,,human,DOWN
GABRP,,-0.0393970757722854,,,,,,-0.0393970757722854,-0.0393970757722854,,human,DOWN
PEG3,,-0.0393354445695877,,,,,,-0.0393354445695877,-0.0393354445695877,,human,DOWN
AQP5,,-0.0389513932168483,,,,,,-0.0389513932168483,-0.0389513932168483,,human,DOWN
HDC,,,,,,,-0.0385434553027153,-0.0385434553027153,-0.0385434553027153,,human,DOWN
MSMO1,-0.0403740592300891,,-0.014107366092503,,,-0.0604310594499111,,-0.0383041615908344,-0.0403740592300891,,human,DOWN
SPARCL1,-0.0575761422514915,,-0.0183173026889562,,,,,-0.0379467224702239,-0.0379467224702239,,human,DOWN
CORO2B,,-0.0378359369933605,,,,,,-0.0378359369933605,-0.0378359369933605,,human,DOWN
CST6,,,-0.0375381708145141,-0.0223229881376028,,-0.0535592548549175,,-0.0378068046023448,-0.0375381708145141,,human,DOWN
RTN4,,,,,,-0.0375821031630039,,-0.0375821031630039,-0.0375821031630039,,human,DOWN
JUND,,-0.0167048871517181,,-0.0405962765216827,-0.0553543008863925,,,-0.0375518215199311,-0.0405962765216827,-0.0553543008863925,human,DOWN
SLC38A2,-0.102202333509922,,0.0421324148774147,-0.0378063134849071,-0.0504767000675201,,,-0.0370882330462336,-0.0441415067762136,-0.0504767000675201,human,DOWN
APOD,-0.0480020679533481,,-0.0546474307775497,0.0077298390679061,-0.0252522807568311,-0.064603567123413,,-0.0369551015086472,-0.0480020679533481,-0.0252522807568311,human,DOWN
TMEM45A,-0.0365402214229106,,,,,,,-0.0365402214229106,-0.0365402214229106,,human,DOWN
CRISP3,,-0.036519356071949,,,,,,-0.036519356071949,-0.036519356071949,,human,DOWN
PDGFRL,,-0.0364515297114849,,,,,,-0.0364515297114849,-0.0364515297114849,,human,DOWN
