gene_symbol,logfc_dz:494,logfc_dz:1060,logfc_dz:1063,logfc_dz:277,logfc_dz:1061,logfc_dz:310,logfc_dz:1062,mean_logfc,median_logfc,common_experiment,organism,signature_type
MTMR14,-0.020680870860815,,,,,,,-0.020680870860815,-0.020680870860815,,human,DOWN
ABCB7,,,,,,,-0.0206798147410154,-0.0206798147410154,-0.0206798147410154,,human,DOWN
DIP2A,,,,-0.0206535495817661,,,,-0.0206535495817661,-0.0206535495817661,,human,DOWN
HDAC7,-0.0206489637494087,,,,,,,-0.0206489637494087,-0.0206489637494087,,human,DOWN
RANBP1,-0.0206421799957752,,,,,,,-0.0206421799957752,-0.0206421799957752,,human,DOWN
SMC2,,,,,,,-0.020628223195672,-0.020628223195672,-0.020628223195672,,human,DOWN
NLRP2,,,,,-0.0205987356603145,,,-0.0205987356603145,-0.0205987356603145,,human,DOWN
RGS4,,,,-0.0240881815552711,,-0.0170792415738105,,-0.0205837115645408,-0.0205837115645408,,human,DOWN
CPED1,,,,,,,-0.0205593667924404,-0.0205593667924404,-0.0205593667924404,,human,DOWN
NDUFA13,-0.0239894613623619,,,-0.0170361474156379,,,,-0.0205128043889999,-0.0205128043889999,,human,DOWN
TOMM20,,,,,-0.0204758457839489,,,-0.0204758457839489,-0.0204758457839489,,human,DOWN
SMAP1,,,-0.0204677674919366,,,,,-0.0204677674919366,-0.0204677674919366,,human,DOWN
PSMA2,,,,,,,-0.020461943000555,-0.020461943000555,-0.020461943000555,,human,DOWN
DNAJC8,,,,,-0.0204598605632781,,,-0.0204598605632781,-0.0204598605632781,,human,DOWN
BCAT1,,-0.0204576421529054,,,,,,-0.0204576421529054,-0.0204576421529054,-0.0204576421529054,human,DOWN
TEC,,,,,,,-0.020448949187994,-0.020448949187994,-0.020448949187994,,human,DOWN
CCDC91,,,,,,,-0.0204372033476829,-0.0204372033476829,-0.0204372033476829,,human,DOWN
KHDRBS1,,-0.0175010338425636,,,-0.0233673620969057,,,-0.0204341979697346,-0.0204341979697346,-0.0175010338425636,human,DOWN
ABI1,,,,,,,-0.0204283744096755,-0.0204283744096755,-0.0204283744096755,,human,DOWN
PPFIBP1,,,,,,-0.0230332501232624,-0.0178071446716785,-0.0204201973974704,-0.0204201973974704,,human,DOWN
NDUFA8,-0.0269437581300735,,,-0.0138913504779338,,,,-0.0204175543040037,-0.0204175543040037,,human,DOWN
MED14,,,,,,,-0.0204173326492309,-0.0204173326492309,-0.0204173326492309,,human,DOWN
SNRPA1,,,,,-0.0204043518751859,,,-0.0204043518751859,-0.0204043518751859,,human,DOWN
ARL4C,,,,,,-0.0203920640051364,,-0.0203920640051364,-0.0203920640051364,,human,DOWN
CBFA2T3,-0.0203690007328987,,,,,,,-0.0203690007328987,-0.0203690007328987,,human,DOWN
KIF1A,,,,,-0.0203562695533037,,,-0.0203562695533037,-0.0203562695533037,,human,DOWN
TCF7,-0.020334355533123,,,,,,,-0.020334355533123,-0.020334355533123,,human,DOWN
RPL29,-0.025417985394597,,-0.0152454813942313,,,,,-0.0203317333944141,-0.0203317333944141,,human,DOWN
AKT3,,,,,,,-0.0202927030622959,-0.0202927030622959,-0.0202927030622959,,human,DOWN
AASS,,,,,-0.0202601216733455,,,-0.0202601216733455,-0.0202601216733455,,human,DOWN
FIP1L1,-0.0202309340238571,,,,,,,-0.0202309340238571,-0.0202309340238571,,human,DOWN
RPL18,-0.0485530272126197,,,,-0.0528337471187114,,0.0407452546060085,-0.0202138399084409,-0.0485530272126197,,human,DOWN
RPA1,-0.0202065594494342,,,,,,,-0.0202065594494342,-0.0202065594494342,,human,DOWN
FZD10,,,,,,-0.0201755762100219,,-0.0201755762100219,-0.0201755762100219,,human,DOWN
NUDC,,,,,-0.020173329859972,,,-0.020173329859972,-0.020173329859972,,human,DOWN
DYNLT3,,,,-0.0147316865622997,,,-0.0255569014698267,-0.0201442940160632,-0.0201442940160632,,human,DOWN
PTPRCAP,-0.0201043579727411,,,,,,,-0.0201043579727411,-0.0201043579727411,,human,DOWN
PSMB9,-0.0200496185570955,,,,,,,-0.0200496185570955,-0.0200496185570955,,human,DOWN
YBX1,-0.0117635345086455,-0.0210898555815219,-0.0601262934505939,0.0186657402664423,-0.0258008278906345,,,-0.0200229542329907,-0.0210898555815219,-0.0210898555815219,human,DOWN
MMP12,,,,,,-0.0200044959783554,,-0.0200044959783554,-0.0200044959783554,,human,DOWN
UCHL1,,,,-0.0368049442768096,-0.0417092777788639,0.0192605815827846,,-0.0197512134909629,-0.0368049442768096,,human,DOWN
HSPA8,-0.0770527198910713,,-0.0229707229882478,-0.0401034317910671,,,0.06648501008749,-0.018410466145724,-0.0315370773896575,,human,DOWN
RPL10,-0.0940634980797767,,,-0.0345933735370636,,,0.0761167630553245,-0.0175133695205052,-0.0345933735370636,,human,DOWN
FBL,-0.028426669538021,,-0.0368808470666408,,0.0153034850955009,,,-0.0166680105030536,-0.028426669538021,,human,DOWN
NDUFA4,-0.0236549843102693,,-0.0181183665990829,-0.0504478029906749,0.0267913471907377,,,-0.0163574516773223,-0.0208866754546761,,human,DOWN
TMBIM6,-0.0229518413543701,,,0.0265383329242467,-0.0255076996982097,,-0.0397979952394962,-0.0154298008419573,-0.0242297705262899,,human,DOWN
EIF3L,,-0.0364033952355384,,,0.0167659055441617,,-0.0263900309801101,-0.0153425068904956,-0.0263900309801101,-0.0364033952355384,human,DOWN
RPS2,,-0.0451327823102474,,,-0.0263255517929792,,0.0300243981182575,-0.0138113119949897,-0.0263255517929792,-0.0451327823102474,human,DOWN
RPS3,-0.0324845053255558,-0.0168029591441154,0.0379605740308761,0.0393509790301322,-0.0597588494420051,,-0.0399511642754077,-0.0119476541876792,-0.0246437322348356,-0.0168029591441154,human,DOWN
MYL12B,-0.0370759293437004,0.08401620388031,-0.0669905468821525,,,,-0.0232889801263809,-0.0108348131179809,-0.0301824547350406,0.08401620388031,human,DOWN
CD63,-0.0260287411510944,,,0.0164079051464796,,,-0.0215714834630489,-0.0103974398225545,-0.0215714834630489,,human,DOWN
SUMO2,,,-0.0377059951424598,,0.0291311126202344,,-0.0224014893174171,-0.0103254572798808,-0.0224014893174171,,human,DOWN
DYNLL1,-0.0205008778721094,0.0182350371032953,,,-0.0256524439901113,,,-0.0093060949196418,-0.0205008778721094,0.0182350371032953,human,DOWN
PSMD7,-0.0249607637524604,,,,-0.0279975179582834,,0.0309621281921863,-0.0073320511728525,-0.0249607637524604,,human,DOWN
SLC25A3,-0.0396625436842441,,0.0499643646180629,,,,-0.030990844592452,-0.0068963412195444,-0.030990844592452,,human,DOWN
COX6B1,-0.022414069622755,,,-0.0281882155686616,0.0299825500696897,,,-0.0068732450405756,-0.022414069622755,,human,DOWN
JTB,-0.0235619861632585,0.027162816375494,,,-0.0239072795957326,,,-0.0067688164611657,-0.0235619861632585,0.027162816375494,human,DOWN
RPL35,-0.0232868939638137,,-0.0226378515362739,,0.0290074497461318,,,-0.0056390985846519,-0.0226378515362739,,human,DOWN
RPS17,,-0.0352785773575305,-0.021552674472332,,0.0410769954323768,,,-0.0052514187991619,-0.021552674472332,-0.0352785773575305,human,DOWN
EEF2,-0.0303493756800889,-0.0260965302586555,,,0.0413137637078762,,,-0.0050440474102894,-0.0260965302586555,-0.0260965302586555,human,DOWN
