gene_symbol,logfc_dz:749,logfc_dz:748,logfc_dz:747,logfc_dz:750,logfc_dz:812,mean_logfc,median_logfc,common_experiment,organism,signature_type
CCL4,,-0.015973538160324,0.0847625061869621,0.0267217624932527,0.0940172001719474,0.0473819826729595,0.0557421343401074,0.0847625061869621,human,UP
CDK2AP1,,0.032787587493658,,,0.0591933466494083,0.0459904670715332,0.0459904670715332,,human,UP
BLVRB,,0.038698773831129,0.0353925861418247,0.0785094276070594,0.0244367010891437,0.0442593721672892,0.0370456799864769,0.0353925861418247,human,UP
SDCBP,,0.048351377248764,0.0456987209618091,0.0441754944622516,0.038676630705595,0.0442255558446049,0.0449371077120304,0.0456987209618091,human,UP
MT2A,0.024361977353692,0.0932790413498878,0.0294131245464086,0.0284650437533855,,0.0438797967508435,0.0289390841498971,0.0294131245464086,human,UP
RAB13,0.0621905811131,0.0407846346497535,0.026660593226552,,,0.0432119363298018,0.0407846346497535,0.026660593226552,human,UP
EPCAM,,0.013565887697041,,0.0691003799438476,0.0453963465988636,0.0426875380799174,0.0453963465988636,,human,UP
VCAM1,-0.0273574907332658,0.0245524104684591,0.0677524954080581,0.1057772785425186,,0.0426811734214425,0.0461524529382586,0.0677524954080581,human,UP
PDCD10,,,,0.0270544402301311,0.0574485324323177,0.0422514863312244,0.0422514863312244,,human,UP
MFSD1,0.0464855507016181,0.053725853562355,0.0519132874906063,0.036096915602684,0.0230301693081855,0.0422503553330898,0.0464855507016181,0.0519132874906063,human,UP
CREG1,0.0328308567404747,0.0405661985278129,0.0391581021249294,0.0483117997646331,0.0500084348022937,0.0421750783920288,0.0405661985278129,0.0391581021249294,human,UP
ERH,,,0.0621805600821971,,0.0221304092556238,0.0421554846689105,0.0421554846689105,0.0621805600821971,human,UP
PTDSS1,0.0621532835066318,0.0485914722084999,0.0229868423193693,0.030516130849719,,0.041061932221055,0.0395538015291094,0.0229868423193693,human,UP
RPL19,,0.0653871521353721,0.0415528826415538,0.0292249452322721,0.0273551810532808,0.0408800402656197,0.035388913936913,0.0415528826415538,human,UP
RPS29,,0.0407021753489971,0.0392119064927101,,0.0424758270382881,0.0407966362933317,0.0407021753489971,0.0392119064927101,human,UP
CKS2,-0.0146211273968219,0.0635017156600952,0.0442292168736457,0.0441370494663715,0.06474120169878,0.0403976112604141,0.0442292168736457,0.0442292168736457,human,UP
GPX1,0.0493827760219574,0.0161994975060224,,,0.0543140657246112,0.0399654464175303,0.0493827760219574,,human,UP
SOD1,0.0221311300992965,0.0294595248997211,0.0485790148377418,0.0689892694354057,0.0305347759276628,0.0399387430399656,0.0305347759276628,0.0485790148377418,human,UP
RPS10,0.0246460847556591,0.0582213103771209,0.0436149053275585,0.0171816926449537,0.0560147128999233,0.0399357412010431,0.0436149053275585,0.0436149053275585,human,UP
S100A4,,,0.0420352034270763,,0.0375431925058364,0.0397891979664564,0.0397891979664564,0.0420352034270763,human,UP
CCNG1,0.0538448169827461,0.0325788259506225,0.0317849107086658,0.0548197738826274,0.0246549937874078,0.0395366642624139,0.0325788259506225,0.0317849107086658,human,UP
ITM2A,,0.0296892207115888,0.0315109267830848,0.0367990806698799,0.0593520700931549,0.0393378245644271,0.0341550037264823,0.0315109267830848,human,UP
RPL36,0.0352049022912979,0.0433147326111793,0.043173111975193,0.0353559292852878,,0.0392621690407395,0.0392645206302404,0.043173111975193,human,UP
GTF3A,0.0370740965008735,0.0336333066225051,0.04913916811347,0.0362461134791374,,0.0390231711789965,0.0366601049900054,0.04913916811347,human,UP
GGCT,0.0133577603846788,0.0236915815621614,0.0492752268910408,0.0539261922240257,0.0500011816620826,0.0380503885447979,0.0492752268910408,0.0492752268910408,human,UP
HEBP1,0.0291332565248012,0.0452644899487495,0.0385360568761825,0.0370269417762756,,0.0374901862815022,0.037781499326229,0.0385360568761825,human,UP
RPL32,,0.1028269380331039,,0.0297672115266323,-0.0216125641018152,0.036993861819307,0.0297672115266323,,human,UP
SNX3,0.0378262437880039,0.0596593581140041,0.0305454395711421,0.0323407463729381,0.0236483477056026,0.0368040271103382,0.0323407463729381,0.0305454395711421,human,UP
CSF2RB,-0.0461766384541988,0.0260049439966678,0.0629767030477523,0.0525190755724906,0.0861616879701614,0.0362971544265747,0.0525190755724906,0.0629767030477523,human,UP
KIT,0.0560705810785293,0.0394781902432441,0.0320593491196632,0.0377506986260414,0.015618622303009,0.0361954882740974,0.0377506986260414,0.0320593491196632,human,UP
CXCL8,,,0.0298427566885948,0.0422668531537056,,0.0360548049211502,0.0360548049211502,0.0298427566885948,human,UP
IFITM3,0.0424060560762882,0.0405354313552379,0.0459288619458675,0.0319845713675022,0.0192057061940431,0.0360121253877878,0.0405354313552379,0.0459288619458675,human,UP
PTTG1IP,0.0646320208907127,0.0331770665943622,0.0247608870267868,,0.0185617636889219,0.0352829345501959,0.0289689768105745,0.0247608870267868,human,UP
UQCRC1,,,0.0238933637738227,0.0465964004397392,,0.035244882106781,0.035244882106781,0.0238933637738227,human,UP
UQCRH,,,,0.0383820235729217,0.0306710228323936,0.0345265232026577,0.0345265232026577,,human,UP
CXCL10,,,0.0259844344109296,,0.0423972308635711,0.0341908326372504,0.0341908326372504,0.0259844344109296,human,UP
CYTL1,0.0280080772936344,0.0311576649546623,0.0475608445703983,0.0419550314545631,0.0216047447174787,0.0340572725981473,0.0311576649546623,0.0475608445703983,human,UP
SPCS1,0.0210622027516365,0.042382325977087,0.0403620488941669,0.0274127274751663,,0.0328048262745142,0.0338873881846666,0.0403620488941669,human,UP
CYFIP1,0.0384278930723667,0.0362824760377407,0.0296190232038497,0.0259051006287336,,0.0325586232356727,0.0329507496207952,0.0296190232038497,human,UP
EIF3H,0.0812288373708725,0.063652753829956,,0.0230162236839532,-0.0389911867678165,0.0322266570292413,0.0433344887569546,,human,UP
SRP9,,,,,0.0318775326013565,0.0318775326013565,0.0318775326013565,,human,UP
NPTN,0.0373833104968071,0.0219031255692243,,,0.0355955623090267,0.031627332791686,0.0355955623090267,,human,UP
SAT1,,0.0164585653692483,,0.0307350438088178,0.0454865805804729,0.0308933965861797,0.0307350438088178,,human,UP
PLAC8,,0.024189444258809,0.0267011020332574,0.0416564978659153,,0.0308490147193272,0.0267011020332574,0.0267011020332574,human,UP
HOXA10,0.0364270992577075,0.0218884963542222,0.0342249050736427,,,0.0308468335618575,0.0342249050736427,0.0342249050736427,human,UP
RPS21,0.0835825726389885,0.0401454977691173,0.0163433849811553,0.0375578589737415,-0.0262253358960151,0.0302807956933975,0.0375578589737415,0.0163433849811553,human,UP
TST,,,,0.0288772247731685,0.0312498249113559,0.0300635248422622,0.0300635248422622,,human,UP
FABP5,0.0177554432302713,0.0128026371821761,0.0379808694124221,0.0602007247507572,0.0213085524737834,0.030009645409882,0.0213085524737834,0.0379808694124221,human,UP
NMI,0.0168933179229497,,0.0310491882264614,0.0328249856829643,0.0389924868941307,0.0299399946816265,0.0319370869547128,0.0310491882264614,human,UP
ARMCX6,0.0138641512021422,0.0391848273575305,,0.0198363550007343,0.0459027327597141,0.0296970165800303,0.0295105911791324,,human,UP
GNG5,,0.036933597177267,0.039636805653572,,0.0124120218679308,0.0296608082329233,0.036933597177267,0.039636805653572,human,UP
HMGN3,0.044501643627882,,0.0147034237161278,,,0.0296025336720049,0.0296025336720049,0.0147034237161278,human,UP
RPL10,0.0267455372959375,0.012604602612555,0.0214793682098388,0.0276233088225126,0.0586800426244735,0.0294265719130635,0.0267455372959375,0.0214793682098388,human,UP
CUTA,,0.0280499421060085,0.0311332121491432,0.0278095193207263,,0.028997557858626,0.0280499421060085,0.0311332121491432,human,UP
AKR1C3,0.0210856590420007,0.0236276667565107,,0.0421691015362739,,0.0289608091115951,0.0236276667565107,,human,UP
NOL11,,0.0247536748647689,0.0241098776459693,0.0389835759997367,0.027717649936676,0.0288911946117877,0.0262356624007225,0.0241098776459693,human,UP
P2RX5,,,0.0287415571510791,,,0.0287415571510791,0.0287415571510791,0.0287415571510791,human,UP
ARL6IP5,0.046158067882061,0.0226419959217309,,,0.0171735975891351,0.0286578871309757,0.0226419959217309,,human,UP
PDLIM1,,0.0353769995272159,0.0280010160058736,0.0344414412975311,0.0166059006005525,0.0286063393577933,0.0312212286517024,0.0280010160058736,human,UP
FAU,0.033442348241806,0.0145808374509215,0.02501149661839,,0.0399772599339485,0.0282529855612665,0.029226922430098,0.02501149661839,human,UP
RPS4Y1,-0.032684464007616,0.0327178835868835,0.0690371394157409,0.0328411050140857,0.0384373851120471,0.0280698098242282,0.0328411050140857,0.0690371394157409,human,UP
RBX1,,,,0.0173695664852857,0.0381532311439514,0.0277613988146185,0.0277613988146185,,human,UP
GLYR1,0.0391784198582172,0.0296462718397378,0.0142208933830261,,,0.0276818616936604,0.0296462718397378,0.0142208933830261,human,UP
TCEAL4,0.0273851696401834,,,,,0.0273851696401834,0.0273851696401834,,human,UP
TMEM14B,,,0.0301247127354145,0.0273022912442684,0.0242920629680156,0.0272396889825661,0.0273022912442684,0.0301247127354145,human,UP
C1orf54,0.0246740654110908,0.0250846296548843,0.030850876122713,,,0.026869857062896,0.0250846296548843,0.030850876122713,human,UP
MMADHC,0.0435102507472038,0.0131847839802503,0.0267539359629154,0.0213383752852678,,0.0261968364939093,0.0240461556240916,0.0267539359629154,human,UP
FAM117A,0.0245540775358676,0.0296674855053424,0.0334825739264488,0.0142605295404791,0.028445640578866,0.0260820614174008,0.028445640578866,0.0334825739264488,human,UP
DROSHA,0.0248593278229236,0.0272799544036388,0.0260494668036699,,,0.0260629163434108,0.0260494668036699,0.0260494668036699,human,UP
YTHDF1,0.0218410696834325,0.0301089733839035,,,,0.025975021533668,0.025975021533668,,human,UP
HLA-DPA1,,0.0255107060074806,0.0662954673171043,,-0.0139055317267775,0.0259668805326024,0.0255107060074806,0.0662954673171043,human,UP
CCT3,,0.0165120959281921,0.0291711743921041,0.0320996232330799,,0.0259276311844587,0.0291711743921041,0.0291711743921041,human,UP
IFI27,,0.0353216156363487,0.0163868945091962,,,0.0258542550727725,0.0258542550727725,0.0163868945091962,human,UP
CD52,0.0317536853253841,0.0230711754411458,0.0224847644567489,,,0.0257698750744263,0.0230711754411458,0.0224847644567489,human,UP
SPINT2,0.0313852801918983,,,,0.0197542738169431,0.0255697770044207,0.0255697770044207,,human,UP
DUSP2,,0.022471522912383,0.0179697535932064,0.036015149205923,,0.0254854752371708,0.022471522912383,0.0179697535932064,human,UP
OAT,,0.0188677627593278,0.0223814193159341,0.0348880551755428,,0.0253790790836016,0.0223814193159341,0.0223814193159341,human,UP
CD63,0.0253667719662189,,,,,0.0253667719662189,0.0253667719662189,,human,UP
CD5L,,,0.0203072819858789,0.0303871016949415,,0.0253471918404102,0.0253471918404102,0.0203072819858789,human,UP
SLIRP,,,0.0228748768568038,0.0278100538998842,,0.025342465378344,0.025342465378344,0.0228748768568038,human,UP
NUP107,,,,0.0253227371722459,,0.0253227371722459,0.0253227371722459,,human,UP
IER2,0.088440902531147,0.0912850797176361,0.0325969755649566,-0.0170785021036863,-0.0700142607092857,0.0250460390001535,0.0325969755649566,0.0325969755649566,human,UP
JTB,,0.0283383838832378,0.0290471762418746,,0.0177014078944921,0.0250289893398682,0.0283383838832378,0.0290471762418746,human,UP
IFITM1,0.0282154791057109,0.0279824770987033,0.0273379273712635,,0.0162194669246673,0.0249388376250863,0.0276602022349834,0.0273379273712635,human,UP
PRSS21,,,,0.0248681847006082,,0.0248681847006082,0.0248681847006082,,human,UP
LAPTM4B,0.0247027073055505,,,,,0.0247027073055505,0.0247027073055505,,human,UP
DLK1,,0.0305478256195783,0.0322758927941322,0.0208703018724918,0.0145962685346603,0.0245725722052156,0.0257090637460351,0.0322758927941322,human,UP
ADI1,,,0.0229679364711046,0.0322468280792236,0.0182327404618263,0.0244825016707181,0.0229679364711046,0.0229679364711046,human,UP
RPL12,0.0305533707141876,0.0450154058635234,0.0324484445154666,0.0493017956614494,-0.0357894711196422,0.0243059091269969,0.0324484445154666,0.0324484445154666,human,UP
RTN4,0.0242892168462276,,,,,0.0242892168462276,0.0242892168462276,,human,UP
LYL1,0.0314687602221965,0.0278626754879951,0.0191029906272888,0.0175480302423238,,0.0239956141449511,0.0234828330576419,0.0191029906272888,human,UP
CAP1,0.0318721197545528,0.0311569701880216,0.0188973024487495,0.0139070320874452,,0.0239583561196923,0.0250271363183856,0.0188973024487495,human,UP
GEM,,,,0.0239263158291578,,0.0239263158291578,0.0239263158291578,,human,UP
NET1,,,0.0259052105247974,0.0188600569963455,0.0269299428910017,0.0238984034707148,0.0259052105247974,0.0259052105247974,human,UP
NCOA4,0.0295109618455171,0.0192381925880908,-0.0372386984527111,0.0495063289999961,0.0584447458386421,0.023892306163907,0.0295109618455171,-0.0372386984527111,human,UP
APOC1,,,0.0250569004565477,0.0227068997919559,,0.0238819001242518,0.0238819001242518,0.0250569004565477,human,UP
UBA2,,,0.0147869493812322,,0.0327524170279502,0.0237696832045912,0.0237696832045912,0.0147869493812322,human,UP
RPL27,,0.039794597774744,0.0295406207442283,-0.0191231071949005,0.0447242781519889,0.0237340973690152,0.0346676092594862,0.0295406207442283,human,UP
XK,,0.0179160758852958,,0.0200793202966451,0.0330889225006103,0.0236947728941837,0.0200793202966451,,human,UP
MAFB,,,0.0148551827296614,0.0323931835591793,,0.0236241831444203,0.0236241831444203,0.0148551827296614,human,UP
MCM3,,,0.0232251323759555,,,0.0232251323759555,0.0232251323759555,0.0232251323759555,human,UP
ARPC1B,0.0148795340210199,0.0275442581623792,,0.0215625334531068,0.0284856371581554,0.0231179906986653,0.024553395807743,,human,UP
PSMB5,,,0.0149328839033842,0.0313022509217262,,0.0231175674125552,0.0231175674125552,0.0149328839033842,human,UP
NMU,,0.0151507658883929,,0.0258015375584363,0.0277792606502771,0.0229105213657021,0.0258015375584363,,human,UP
HSP90AA1,0.0199459381401538,0.0214850325137376,-0.0138811273500323,0.0549176223576068,0.031772531569004,0.022847999446094,0.0214850325137376,-0.0138811273500323,human,UP
UBE2L6,,0.0228063538670539,,,,0.0228063538670539,0.0228063538670539,,human,UP
UBE2E3,0.0164015013724565,0.026805842295289,0.028803626075387,0.0188025590032339,0.023130003362894,0.0227887064218521,0.023130003362894,0.028803626075387,human,UP
ATP1B1,0.0296829286962747,0.0230442397296428,0.0173488836735487,0.0210144016891717,,0.0227726134471595,0.0220293207094073,0.0173488836735487,human,UP
ALDH2,0.0226126965135335,,,,,0.0226126965135335,0.0226126965135335,,human,UP
PYGL,0.0292100962251424,0.0158624965697526,,,,0.0225362963974475,0.0225362963974475,,human,UP
RPL31,0.0660756081342697,0.0385759472846984,-0.0206998903304338,0.0546303056180477,-0.0270637199282646,0.0223036501556634,0.0385759472846984,-0.0206998903304338,human,UP
CCNB1IP1,0.0233327578753232,0.0210307799279689,,,,0.0221817689016461,0.0221817689016461,,human,UP
RPL17,0.0303159356117248,0.0138723272830247,,,,0.0220941314473748,0.0220941314473748,,human,UP
C4orf46,,0.0219926442950963,,,,0.0219926442950963,0.0219926442950963,,human,UP
RGL1,,,,0.0218322779983282,,0.0218322779983282,0.0218322779983282,,human,UP
PSMB8,,0.0179882831871509,0.0250478349626064,,,0.0215180590748786,0.0215180590748786,0.0250478349626064,human,UP
CDIPT,,0.0216466132551431,0.0210953783243894,,,0.0213709957897663,0.0213709957897663,0.0210953783243894,human,UP
ATP8B4,,0.0213584266602993,,,,0.0213584266602993,0.0213584266602993,,human,UP
GABARAP,0.0176716465502977,0.0260924380272626,0.0200291015207767,,,0.0212643953661123,0.0200291015207767,0.0200291015207767,human,UP
ECHS1,,0.014107191003859,0.0244186725467443,0.0306938905268907,0.0156757663935422,0.0212238801177591,0.0200472194701433,0.0244186725467443,human,UP
YTHDF2,0.0211066920310258,,,,,0.0211066920310258,0.0211066920310258,,human,UP
CETN2,,,,,0.020967086777091,0.020967086777091,0.020967086777091,,human,UP
HLA-DMA,0.0164132788777351,0.0195966511964797,0.0270348843187093,0.0207123383879661,,0.0209392881952226,0.0201544947922229,0.0270348843187093,human,UP
UQCRFS1,,,,0.020938217639923,,0.020938217639923,0.020938217639923,,human,UP
PPT1,,0.0180363655090332,0.0236462540924549,,,0.020841309800744,0.020841309800744,0.0236462540924549,human,UP
MRPS35,,,,0.020838962867856,,0.020838962867856,0.020838962867856,,human,UP
ZFAND1,0.0208056177943944,,,,,0.0208056177943944,0.0208056177943944,,human,UP
SEC11A,,,,0.0256965141743421,0.0157860070466995,0.0207412606105208,0.0207412606105208,,human,UP
PRSS2,,0.0207026898860931,,,,0.0207026898860931,0.0207026898860931,,human,UP
ATIC,,,,0.0206483546644449,,0.0206483546644449,0.0206483546644449,,human,UP
PTGES3,,,0.0249973908066749,0.0205677337944507,0.01622243411839,0.0205958529065052,0.0205677337944507,0.0249973908066749,human,UP
HADHB,0.0229105148464441,0.0234365332871675,,0.0150133902207016,,0.0204534794514377,0.0229105148464441,,human,UP
NHP2,,,0.0204415433108806,,,0.0204415433108806,0.0204415433108806,0.0204415433108806,human,UP
DAP3,0.0247028972953557,0.0160049982368946,,,,0.0203539477661252,0.0203539477661252,,human,UP
PSMD14,,,0.0180457197129726,0.0225415378808975,,0.020293628796935,0.020293628796935,0.0180457197129726,human,UP
ALDH9A1,,0.0214267428964376,0.02395561337471,0.0154452817514538,,0.0202758793408672,0.0214267428964376,0.02395561337471,human,UP
ANKRD27,,0.0145157454535365,0.0207883473485708,0.0203060042113065,0.0253638047724962,0.0202434754464775,0.0205471757799386,0.0207883473485708,human,UP
STARD7,,0.0183099191635847,0.0221132468432188,0.0202524494379758,,0.0202252051482598,0.0202524494379758,0.0221132468432188,human,UP
GCA,0.0221066270023584,0.0243095811456441,0.016551811248064,0.022301685065031,0.0148881785571575,0.020031576603651,0.0221066270023584,0.016551811248064,human,UP
EEF2,0.0516392812132835,0.0215918086469173,0.0198759250342845,,-0.0131267849355936,0.0199950574897229,0.0207338668406009,0.0198759250342845,human,UP
IMPA1,0.0217272099107503,,0.0132824424654245,,0.0246569328010082,0.0198888617257277,0.0217272099107503,0.0132824424654245,human,UP
MT1F,,0.0210750754922628,0.0158543828874826,0.0226930323988199,,0.0198741635928551,0.0210750754922628,0.0158543828874826,human,UP
CFD,,0.044985931366682,0.0269391667097806,0.0372510105371475,-0.0298960693180561,0.0198200098238885,0.0320950886234641,0.0269391667097806,human,UP
BASP1,-0.0224282648414373,,0.0300815980881452,0.0373366810381412,0.0334954522550106,0.0196213666349649,0.0317885251715779,0.0300815980881452,human,UP
MTIF2,0.022351037710905,0.022209282964468,0.0145672680810093,0.0183295682072639,,0.0193642892409116,0.0202694255858659,0.0145672680810093,human,UP
PRKAR2B,-0.0246574115008115,0.0215330254286527,,0.0220965016633272,0.0554246976971626,0.0185992033220827,0.0218147635459899,,human,UP
SNRPG,-0.0274523850530385,0.0217081420123577,0.046718131750822,0.0289972033351659,0.0187516547739505,0.0177445493638515,0.0217081420123577,0.046718131750822,human,UP
HLA-DPB1,0.013055820018053,,0.042314987629652,0.0480468794703483,-0.0349849574267864,0.0171081824228167,0.0276854038238525,0.042314987629652,human,UP
B2M,,0.0168193690478801,0.0393071137368679,-0.0201466400176286,0.0321743786334991,0.0170385553501546,0.0244968738406896,0.0393071137368679,human,UP
NDUFB5,0.0367668755352497,0.0218172762542963,0.0165203679352998,0.0276996921747922,-0.0189893823117017,0.0167629659175872,0.0218172762542963,0.0165203679352998,human,UP
RPL39,,0.0393178090453147,0.0222576633095741,-0.050103835761547,0.0549864284694194,0.0166145162656903,0.0307877361774444,0.0222576633095741,human,UP
LTA4H,0.047485314309597,0.0265773329883813,,0.0220194980502128,-0.0334882400929927,0.0156484763137996,0.0242984155192971,,human,UP
NPM1,0.0316100604832172,0.0242465380579233,-0.013958154246211,0.0512940026819705,-0.0158823952078819,0.0154620103538036,0.0242465380579233,-0.013958154246211,human,UP
HMOX1,-0.0133628537878394,,0.0287346523255109,0.030180349946022,,0.0151840494945645,0.0287346523255109,0.0287346523255109,human,UP
BTN3A2,,0.0436622463166713,,0.0222250763326883,-0.0252435896545648,0.0135479109982649,0.0222250763326883,,human,UP
EGR1,0.0276598967611789,0.0261497683823108,0.0159701947122812,,-0.0205229464918375,0.0123142283409833,0.021059981547296,0.0159701947122812,human,UP
PPBP,,0.0146604040637612,0.0302015077322721,-0.0245988257229328,0.0289375223219394,0.01230015209876,0.0217989631928503,0.0302015077322721,human,UP
RPL30,0.0253742970526218,0.0514063090085983,0.0280102267861366,-0.0195418298244476,-0.0244501121342182,0.0121597781777381,0.0253742970526218,0.0280102267861366,human,UP
NDUFAB1,-0.0188323725014925,,,0.0276917368173599,0.0229725148528814,0.0106106263895829,0.0229725148528814,,human,UP
EIF4A1,0.0344858132302761,0.024012142792344,,,-0.0345750376582145,0.0079743061214685,0.024012142792344,,human,UP
CXCR4,-0.2081477642059326,-0.1688584685325622,-0.1414760947227478,-0.1360676288604736,-0.1544135808944702,-0.1617927074432373,-0.1544135808944702,-0.1414760947227478,human,DOWN
MPO,-0.1238855570554733,-0.1532783955335617,-0.1122690811753273,-0.0393170341849327,-0.1297459006309509,-0.1116991937160492,-0.1238855570554733,-0.1122690811753273,human,DOWN
HSPA8,,,-0.0774678140878677,,-0.1355348825454712,-0.1065013483166694,-0.1065013483166694,-0.0774678140878677,human,DOWN
PRG2,-0.1409882605075836,-0.1337423026561737,-0.0639726594090461,,-0.0568203777074813,-0.0988809000700712,-0.0988574810326099,-0.0639726594090461,human,DOWN
HMGB1,-0.1401920020580291,-0.1177339553833007,-0.1091732233762741,-0.0861746147274971,-0.0402041748166084,-0.0986955940723419,-0.1091732233762741,-0.1091732233762741,human,DOWN
TOP2B,-0.1000217050313949,-0.1200929656624794,-0.1012443155050277,-0.1002636849880218,-0.0582365430891513,-0.095971842855215,-0.1002636849880218,-0.1012443155050277,human,DOWN
CLC,-0.2191152125597,-0.1494326293468475,-0.1183608695864677,0.0457386150956153,-0.0322905182838439,-0.0946921229362487,-0.1183608695864677,-0.1183608695864677,human,DOWN
DNTT,-0.1212668120861053,-0.0962247177958488,-0.0782416239380836,-0.0919576585292816,-0.0805544778704643,-0.0936490580439567,-0.0919576585292816,-0.0782416239380836,human,DOWN
TUBA1A,,-0.0436499267816543,-0.0917770490050315,-0.121022343635559,-0.1146669387817382,-0.0927790645509958,-0.1032219938933849,-0.0917770490050315,human,DOWN
LAPTM5,-0.069953441619873,-0.101510614156723,-0.0673281699419021,-0.112093761563301,-0.0913235992193222,-0.0884419173002243,-0.0913235992193222,-0.0673281699419021,human,DOWN
ELANE,-0.1126420572400093,-0.0596114359796047,-0.0982722640037536,-0.0679351463913917,-0.0968331322073936,-0.0870588071644306,-0.0968331322073936,-0.0982722640037536,human,DOWN
RPL9,-0.0628050491213798,-0.088035762310028,-0.1336728632450103,-0.0536623522639274,-0.0782910883426666,-0.0832934230566024,-0.0782910883426666,-0.1336728632450103,human,DOWN
GAPDH,-0.0709398314356803,-0.0684449896216392,-0.1094269081950187,-0.0655754879117012,-0.0951113626360893,-0.0818997159600257,-0.0709398314356803,-0.1094269081950187,human,DOWN
KLF10,-0.0534915290772914,-0.0273875817656517,-0.1241505071520805,-0.1082177385687828,-0.0843659490346908,-0.0795226611196994,-0.0843659490346908,-0.1241505071520805,human,DOWN
HMGN2,-0.1546049416065216,-0.0876068025827407,-0.0289431940764188,-0.0795382782816886,-0.0334440395236015,-0.0768274512141942,-0.0795382782816886,-0.0289431940764188,human,DOWN
TUBA1C,-0.1449413150548935,-0.0998258590698242,-0.0660838261246681,-0.0134342992678284,-0.0490806959569454,-0.0746731990948319,-0.0660838261246681,-0.0660838261246681,human,DOWN
PCNA,-0.1033918559551239,-0.0718572884798049,-0.0700182020664215,-0.0497588478028774,,-0.0737565485760569,-0.0709377452731132,-0.0700182020664215,human,DOWN
EEF1B2,-0.035919465124607,-0.0793757438659668,-0.1110725477337837,-0.0429362691938877,,-0.0673260064795613,-0.0611560065299272,-0.1110725477337837,human,DOWN
PPIB,-0.0619964115321636,,,,,-0.0619964115321636,-0.0619964115321636,,human,DOWN
RNASE2,-0.1594206541776657,-0.0656472519040107,-0.0219739023596048,-0.0748650655150413,0.0136021990329027,-0.0616609349846839,-0.0656472519040107,-0.0219739023596048,human,DOWN
HLA-DRA,-0.0288582295179367,-0.082779549062252,-0.0359941981732845,-0.0636602267622947,-0.0919096618890762,-0.0606403730809688,-0.0636602267622947,-0.0359941981732845,human,DOWN
