gene_symbol,logfc_dz:839,logfc_dz:838,logfc_dz:848,logfc_dz:842,logfc_dz:843,logfc_dz:840,logfc_dz:841,logfc_dz:846,logfc_dz:847,logfc_dz:845,logfc_dz:844,logfc_dz:849,mean_logfc,median_logfc,common_experiment,organism,signature_type
ARL6IP1,0.0228783711791038,,0.0552302151918411,0.0147421695291996,0.0320448614656925,0.0295386463403701,,0.0148655334487557,0.0104299476370215,0.0173249188810586,0.0256020426750183,0.0329320020973682,0.0255588708445429,0.024240206927061,0.0228783711791038,human,UP
SLC35E3,0.0394024588167667,0.0281095318496227,,,,,0.0219058003276586,0.0124966390430927,,,,,0.0254786075092852,0.0250076660886406,0.0394024588167667,human,UP
TUBB2B,,0.0133229829370975,,,,0.0375527516007423,,,,,,,0.0254378672689199,0.0254378672689199,,human,UP
LRP4,0.0270572565495967,0.0235730689018964,,,,0.0348486490547657,0.0160399209707975,,,,,,0.0253797238692641,0.0253151627257466,0.0270572565495967,human,UP
HMGCR,,0.0276585575193166,,0.0307478010654449,,,0.0375638715922832,0.0230117496103048,0.0161634087562561,0.0189346335828304,0.0225779768079519,,0.0252368569906268,0.0230117496103048,,human,UP
ADAR,0.022087812423706,0.027009267359972,0.0422065742313861,0.0227543003857135,0.0308649614453315,0.0197421927005052,0.0226528719067573,,,0.019665764644742,0.0155403744429349,0.02953920699656,0.0252063326537609,0.0227035861462354,0.022087812423706,human,UP
B2M,0.0207991916686296,0.0482691973447799,,0.0223483089357614,0.0210428014397621,,0.0263140052556991,,,0.0190197136253118,,0.0173929296433925,0.0250265925590481,0.0210428014397621,0.0207991916686296,human,UP
TUBB,0.0348334498703479,0.014134008437395,0.0375988483428955,0.0173041336238384,0.0411704145371913,0.0294874683022499,0.0165765639394521,0.0144473388791084,,0.0262409448623657,0.0211850348860025,0.021604960784316,0.0249621060422875,0.021604960784316,0.0348334498703479,human,UP
HTRA1,,0.0247679818421602,,0.0251319836825132,,,,,,,,,0.0249499827623367,0.0249499827623367,,human,UP
HLA-DRA,,0.0238834358751773,,,,0.0257627423852682,,,,,,,0.0248230891302227,0.0248230891302227,,human,UP
SNX6,,,0.0248033292591571,,,,,,,,,,0.0248033292591571,0.0248033292591571,,human,UP
NDUFAB1,,,0.0247580390423536,,,,,,,,,,0.0247580390423536,0.0247580390423536,,human,UP
CCT3,0.0222369506955146,,0.0288873463869094,0.0243223924189806,0.0305102821439504,0.0221987981349229,0.022454397752881,0.0203072186559438,,0.0282778535038232,0.0255872346460819,0.0215281564742326,0.0246310630813241,0.0233883950859308,0.0222369506955146,human,UP
GPRC5A,,,0.0212937016040086,,0.0152869969606399,,,,0.0196150820702314,0.0135266920551657,0.028456300497055,0.0493765994906425,0.0245925621129572,0.02045439183712,,human,UP
PDIA6,0.031178506091237,0.0264265984296798,,0.0233902465552091,0.0510798543691635,0.0193391367793083,0.0199207197874784,0.0111204562708735,,0.0276159457862377,0.015616294927895,0.0193888470530509,0.0245076606050133,0.0216554831713438,0.031178506091237,human,UP
LCN2,,0.0194204524159431,0.0365039072930812,,,,0.0211423952132463,,0.0216460954397916,,0.0236124824732542,,0.0244650665670633,0.0216460954397916,,human,UP
SERPINA5,,0.0143999066203832,,0.0341954603791236,,,,,,,,,0.0242976834997534,0.0242976834997534,,human,UP
CRISP2,,,,0.024235812947154,,,,,,,,,0.024235812947154,0.024235812947154,,human,UP
SCGB2A2,,0.0233268924057483,,,,,0.0286890510469675,,,0.0204165782779455,,,0.0241441739102204,0.0233268924057483,,human,UP
S100A2,,,,,,,,,,,0.0152789503335952,0.032962717115879,0.0241208337247371,0.0241208337247371,,human,UP
B4GALT5,0.0171660222113132,,0.0326484367251396,,0.0308388620615005,0.0187461525201797,,,,,,0.0211448241025209,0.0241088595241308,0.0211448241025209,0.0171660222113132,human,UP
SLPI,0.0131724514067173,0.0338909029960632,0.0311638545244932,,0.047833677381277,0.0260737314820289,,,-0.0093145677819848,0.0252667795866727,,,0.0240124042278953,0.0260737314820289,0.0131724514067173,human,UP
FTL,0.0220047309994697,0.0295318644493818,0.0252284836024045,,0.0307391192764043,0.0266142655164003,,0.0107123525813221,,0.0228427648544311,0.0244177989661693,,0.0240114225307479,0.0248231412842869,0.0220047309994697,human,UP
PTMA,0.0330706126987934,,0.0148203605785965,0.0453099235892295,0.015678646042943,0.0180062521249055,0.0438231416046619,0.0134530561044812,-0.0130286132916808,0.0223422646522521,0.0454433858394622,,0.0238919029943645,0.0201742583885788,0.0330706126987934,human,UP
RPL10,0.0301550216972827,0.0128594627603888,,0.0391516052186489,0.0248877722769975,0.0448793843388557,0.0297718401998281,0.0142907025292515,-0.0092499684542417,0.0331852845847606,0.0186024364084005,,0.0238533541560173,0.0273298062384128,0.0301550216972827,human,UP
TRMT112,,,,,,0.0237910039722919,,,,,,,0.0237910039722919,0.0237910039722919,,human,UP
PIK3R1,,0.0221659243106842,,0.0275917574763298,,,0.0233215261250734,,,,0.0220688935369253,,0.0237870253622531,0.0227437252178788,,human,UP
TMEM14A,,,0.0334060415625572,,,,,,0.0139331137761473,,,,0.0236695776693522,0.0236695776693522,,human,UP
RALA,,,0.0235604308545589,,,,,,,,,,0.0235604308545589,0.0235604308545589,,human,UP
OLFM4,,,,,0.0144698843359947,,0.032629694789648,,,,,,0.0235497895628213,0.0235497895628213,,human,UP
ECI2,,0.0235274378210306,,,,,,,,,,,0.0235274378210306,0.0235274378210306,,human,UP
APOBEC3B,,,,,,,,,0.0234923735260963,,,,0.0234923735260963,0.0234923735260963,,human,UP
YWHAZ,0.0206624846905469,0.0131041510030627,0.0569291897118091,0.0137524148449301,0.0316094569861888,0.0278279427438974,0.0123354271054267,0.0151540171355009,,0.0275303646922111,0.0156611166894435,0.0235293563455343,0.0234632656316865,0.0206624846905469,0.0206624846905469,human,UP
PAF1,,,,,,0.0234528053551912,,,,,,,0.0234528053551912,0.0234528053551912,,human,UP
CCNA1,,0.0329519435763359,0.0164351295679807,,,0.0274086836725473,0.012571676634252,,,0.0207727551460266,0.0305100381374359,,0.0234417044557631,0.0240907194092869,,human,UP
FBLN2,,,,,,0.0234053544700145,,,,,,,0.0234053544700145,0.0234053544700145,,human,UP
CYP2B7P,,,,,,,,,,0.0233894605189561,,,0.0233894605189561,0.0233894605189561,,human,UP
ARHGEF3,,0.0170303452759981,0.0340355858206748,0.0205844398587942,,0.0215724688023328,0.0229317005723714,,,,,,0.0232309080660343,0.0215724688023328,,human,UP
APOD,,,,0.0231881588697433,,,,,,,,,0.0231881588697433,0.0231881588697433,,human,UP
UFC1,0.0130503186956048,0.0206575114279985,,0.0277862977236509,,,0.0278099216520786,,,0.0160025414079427,0.0336295515298843,,0.0231560237395266,0.0242219045758247,0.0130503186956048,human,UP
CRABP2,,,0.0171259976923465,,,0.0291575714945793,,,,,,,0.0231417845934629,0.0231417845934629,,human,UP
TAC1,,,,,0.0160478875041008,,,,,0.0301859844475984,,,0.0231169359758496,0.0231169359758496,,human,UP
NDUFC2,,,,,,,,,0.0230648145079612,,,,0.0230648145079612,0.0230648145079612,,human,UP
GTF3A,,,0.031427975744009,,,,,,0.0145070413127541,,,,0.0229675085283815,0.0229675085283815,,human,UP
EIF4H,0.0167752932757139,,0.0282231457531452,,0.0279148370027542,0.0189340561628341,,,,,,0.0228637941181659,0.0229422252625226,0.0228637941181659,0.0167752932757139,human,UP
SNRPD3,0.0381536297500133,,,0.0208058226853609,0.0189273245632648,0.0219462197273969,0.0158812161535024,0.0191788934171199,0.0121768154203891,0.0363180041313171,0.0227999910712242,,0.022909768546621,0.0208058226853609,0.0381536297500133,human,UP
IFI27,0.0167660359293222,0.0386412478983402,0.0223961882293224,,,0.0206493716686964,,,,0.0159949287772178,,,0.0228895545005798,0.0206493716686964,0.0167660359293222,human,UP
YTHDF1,0.0213473234325647,0.0175162628293037,0.0283565334975719,,0.0375410765409469,,,0.0132233472540974,,0.0217129681259393,0.0191272981464862,0.0242140833288431,0.0228798616444692,0.021530145779252,0.0213473234325647,human,UP
GALNT7,,,,,,,0.0135054448619484,,,,0.0320527963340282,,0.0227791205979883,0.0227791205979883,,human,UP
MLPH,0.0191438496112823,0.0282085016369819,,0.0330339595675468,,0.0177853945642709,0.0274983700364828,,,0.0186356417834758,0.058783758431673,-0.0219749510288238,0.0226393155753612,0.0233211098238825,0.0191438496112823,human,UP
NDUFA4,,,,,0.0282414574176073,,,,0.0169039275497198,,,,0.0225726924836635,0.0225726924836635,,human,UP
FAM171A1,,,0.0244839042425155,,0.018853336572647,,,,0.0317696742713451,,0.0151778990402817,,0.0225712035316973,0.0216686204075813,,human,UP
CXCL10,0.0315982550382614,0.0135725466534495,0.0307108387351036,,0.0141347954049706,,,,,,,,0.0225041089579463,0.0224228170700371,0.0315982550382614,human,UP
CEP72,,,,,,0.0224303919821977,,,,,,,0.0224303919821977,0.0224303919821977,,human,UP
UPK1B,,0.0203398950397968,,,0.0214845817536115,,0.0254440400749444,,,,,,0.0224228389561176,0.0214845817536115,,human,UP
CSE1L,,,0.0223417971283197,,,,,,,,,,0.0223417971283197,0.0223417971283197,,human,UP
CFL1,0.0249562915414571,0.0151529880240559,0.0213468838483095,0.0260141063481569,0.0202610660344362,0.0300603508949279,0.0242677256464958,0.0146254887804389,,0.0253764986991882,0.0208091773092746,,0.0222870577126741,0.0228073047474026,0.0249562915414571,human,UP
HIGD1A,,,,,0.0222618840634822,,,,,,,,0.0222618840634822,0.0222618840634822,,human,UP
FOXC1,,,,,0.0195931456983089,,0.0249035954475402,,,,,,0.0222483705729246,0.0222483705729246,,human,UP
MMADHC,0.0153681207448244,,0.02301961556077,,0.0304352305829525,,,,,,0.0181451328098773,0.0241849347949028,0.0222306068986654,0.02301961556077,0.0153681207448244,human,UP
ENOPH1,0.0251769162714481,,,,0.027265578508377,0.0177345313131809,,0.0143197644501924,0.0214131027460098,0.0198833011090755,0.0244748312979936,0.0271353423595428,0.0221754210069775,0.0229439670220017,0.0251769162714481,human,UP
AKR1C3,0.0319707319140434,0.0274602025747299,,0.0232607629150152,,0.0219127517193555,,,0.0152016291394829,0.0171610433608293,0.0181214120239019,,0.0221555048067654,0.0219127517193555,0.0319707319140434,human,UP
PPP3CB,,,,,,,,,0.022134518250823,,,,0.022134518250823,0.022134518250823,,human,UP
CPNE1,,,0.0220986325293779,,,,,,,,,,0.0220986325293779,0.0220986325293779,,human,UP
TALDO1,0.0206516645848751,0.0136007983237504,,0.021801421418786,0.0146398395299911,0.0309622697532176,,0.015889897942543,,0.0217901114374399,0.0372437573969364,,0.0220724700484424,0.0212208880111575,0.0206516645848751,human,UP
TRIAP1,,,0.0297261215746402,,0.0216645281761884,,,,,0.014784219674766,,,0.0220582898085316,0.0216645281761884,,human,UP
GNG5,0.0130043644458055,,0.0222052726894617,0.0197534523904323,,,0.0150733236223459,,0.0261633489280939,0.0145002240315079,0.0330931730568409,0.0321591384708881,0.021994037204422,0.020979362539947,0.0130043644458055,human,UP
ANKS1A,,,0.0184326246380805,,,,,,0.0255192555487155,,,,0.021975940093398,0.021975940093398,,human,UP
SDC1,,,,,,0.0219745188951492,,,,,,,0.0219745188951492,0.0219745188951492,,human,UP
NARS2,,,,,,,,,0.0219405367970466,,,,0.0219405367970466,0.0219405367970466,,human,UP
ACTB,0.0309544075280427,,,0.0177578162401914,0.0266844071447849,0.0396871529519557,0.0165891125798225,0.0140908174216747,-0.0116436723619699,0.0356211587786674,0.0270326137542724,,0.0218637571152713,0.0266844071447849,0.0309544075280427,human,UP
BST2,0.01712884940207,0.0287166144698858,0.0263264272361993,,0.0223476532846689,0.0131660671904683,,,,0.0232569929212331,,,0.0218237674174209,0.022802323102951,0.01712884940207,human,UP
IFI6,0.0165217202156782,0.0271079875528812,,,,,,,,,,,0.0218148538842797,0.0218148538842797,0.0165217202156782,human,UP
CST4,,0.0217712521553039,,,,,,,,,,,0.0217712521553039,0.0217712521553039,,human,UP
LGALS3BP,0.0202437452971935,0.0229635555297136,,0.0331097170710563,0.0285179801285266,0.0133757460862398,0.0130408816039562,,,0.021007303148508,,,0.0217512755521706,0.021007303148508,0.0202437452971935,human,UP
CCT7,0.0235209129750728,,,0.0200265906751155,0.032714981585741,0.0219733957201242,0.0142621435225009,0.0171059686690568,,0.0332531929016113,0.0152389118447899,0.0168604552745819,0.0216618392409549,0.0200265906751155,0.0235209129750728,human,UP
SERPINH1,,,,,0.0216242913156747,,,,,,,,0.0216242913156747,0.0216242913156747,,human,UP
PCK1,,,0.0215513464063406,,,,,,,,,,0.0215513464063406,0.0215513464063406,,human,UP
LPCAT1,0.0133131919428706,,,,,0.0297461822628974,,,,,,,0.021529687102884,0.021529687102884,0.0133131919428706,human,UP
DYNLL1,0.020760990679264,0.0214199647307395,0.0330195389688015,0.0195718500763177,0.0268318448215723,0.0160656627267599,0.0267547033727169,0.01224619243294,,0.0160618424415588,0.0245530698448419,0.0183271691203117,0.0214193481105295,0.020760990679264,0.020760990679264,human,UP
ALDOA,0.0213166754692792,,0.0366725176572799,0.022188751026988,0.0139150992035865,0.0237960964441299,0.0158263258635997,0.0151668237522244,,0.0216258782893419,0.020906088873744,,0.0212682507311304,0.0213166754692792,0.0213166754692792,human,UP
SLC12A7,,,,,,0.0212225299328565,,,,,,,0.0212225299328565,0.0212225299328565,,human,UP
COX6B1,0.0168164484202861,,0.0216381978243589,0.028241766616702,,0.0229416638612747,0.0212373286485672,0.0192987956106662,,0.0207633338868618,0.0215188395231962,0.0179088059812784,0.0211516867081324,0.0212373286485672,0.0168164484202861,human,UP
AGL,,,,,0.0211509205400943,,,,,,,,0.0211509205400943,0.0211509205400943,,human,UP
TPX2,,,0.021066416054964,,,,,,,,,,0.021066416054964,0.021066416054964,,human,UP
CD47,,,,,,0.0155554860830307,,,0.0265477485954761,,,,0.0210516173392534,0.0210516173392534,,human,UP
ZNF217,,,0.0198229067027568,,,0.022131273522973,,,,,,,0.0209770901128649,0.0209770901128649,,human,UP
CSDE1,,,,,0.0209203734993934,,,,,,,,0.0209203734993934,0.0209203734993934,,human,UP
SSR4,0.015463313087821,0.0220693387091159,,0.0287880115211009,,,0.038660705089569,,-0.0092624202370643,0.0196232479065656,0.0307795144617557,,0.0208745300769805,0.0220693387091159,0.015463313087821,human,UP
ZFPM2,,,0.0208020210266113,,,,,,,,,,0.0208020210266113,0.0208020210266113,,human,UP
HLA-DPB1,,0.0195151939988136,,,,,,,,0.021964369341731,,,0.0207397816702723,0.0207397816702723,,human,UP
NHP2,,,0.0259380377829074,,0.0154167404398322,,,,,,,,0.0206773891113698,0.0206773891113698,,human,UP
LASP1,0.0201856959611177,0.0201539732515811,,,0.0197246689349412,0.0203123204410076,0.0197040028870105,,,0.0235395431518554,,,0.0206033674379189,0.0201698346063494,0.0201856959611177,human,UP
HOXB2,0.0124814193695783,0.0206672213971614,,,,,0.0181757416576147,,0.0201644152402877,,0.0312925949692726,,0.0205562785267829,0.0201644152402877,0.0124814193695783,human,UP
ENC1,0.028126249089837,,,0.0226209908723831,0.0230146534740924,0.0269581098109483,0.0127148935571312,0.0133002391085028,,0.0170104689896106,,,0.0205350864146436,0.0226209908723831,0.028126249089837,human,UP
IRS2,,,,,,,,,0.0204100217670202,,,,0.0204100217670202,0.0204100217670202,,human,UP
LAPTM4B,0.0237782727926969,0.0140554523095488,0.020361403003335,0.0224263854324817,,,0.0186936594545841,,,0.0230974778532981,,,0.0204021084743241,0.0213938942179083,0.0237782727926969,human,UP
UGT2B17,,,,,,,,,0.0203878823667764,,,,0.0203878823667764,0.0203878823667764,,human,UP
SCP2,0.0214608032256364,0.0199350677430629,0.0201577544212341,0.01969975233078,0.018114885315299,0.0326137319207191,0.0212730448693037,0.0111846271902322,0.0085272071883082,0.0262313056737184,0.029254350811243,0.0161135978996753,0.0203805107157677,0.0200464110821485,0.0214608032256364,human,UP
TUBA1B,0.0258308723568916,0.0147738847881555,0.026553763076663,0.0167737808078527,0.0277273952960968,0.0257906336337327,0.0145413894206285,0.0100608840584754,,0.0163103938102722,0.0246931929141283,0.0208462979644536,0.0203547716479409,0.0208462979644536,0.0258308723568916,human,UP
MEST,0.0260249841958284,0.0134919676929712,0.0306155588477849,0.0238174796104431,0.0156413540244102,0.0227686967700719,0.0122794536873698,,,,0.0181095190346241,,0.0203436267329379,0.020439107902348,0.0260249841958284,human,UP
MCM2,,,0.0202766079455614,,,,,,,,,,0.0202766079455614,0.0202766079455614,,human,UP
PRR11,0.0219940487295389,,,0.0130641460418701,0.0178315658122301,0.0259540844708681,0.0132130933925509,0.0227276999503374,0.0134910186752676,0.0222129356116056,0.0193812772631645,0.0326958522200584,0.0202565722167491,0.0206876629963517,0.0219940487295389,human,UP
LAMC1,0.0152823850512504,,,,,0.0232811607420444,,,,,,0.0221941266208887,0.0202525574713945,0.0221941266208887,0.0152823850512504,human,UP
GPX1,,0.016928257420659,,,0.0232439041137695,0.0246285181492567,,,,,0.0160702913999557,,0.0202177427709102,0.0200860807672142,,human,UP
ELF3,,,0.0201641861349344,,,,,,,,,,0.0201641861349344,0.0201641861349344,,human,UP
MCM3,,,0.0200760941952466,,,,,,,,,,0.0200760941952466,0.0200760941952466,,human,UP
UQCRFS1,,,0.0205459520220756,,,,,,0.0195796806365251,,,,0.0200628163293004,0.0200628163293004,,human,UP
COPS5,,,0.020061083137989,,,,,,,,,,0.020061083137989,0.020061083137989,,human,UP
NUP107,0.0204302929341793,,0.0230844710022211,,0.0224547665566205,0.0140085127204656,,0.0131250992417335,0.0249225459992885,,0.0242401715368032,0.0142290527001023,0.0195618640864267,0.0214425297453999,0.0204302929341793,human,UP
FABP5,0.0278984699398279,,,0.0240168068557977,0.0244076326489448,,0.0150232054293155,0.0111262453719973,,0.021319480612874,0.0126363597810268,,0.0194897429485406,0.021319480612874,0.0278984699398279,human,UP
IDO1,,0.022401699796319,,,,,,,0.0212324876338243,0.0142489317804574,,,0.0192943730702002,0.0212324876338243,,human,UP
OAZ1,0.0158304665237665,,0.0276516955345869,0.0220854543149471,0.02514323964715,0.0217889584600925,0.0206870790570974,0.0204088687896728,-0.0098179662600159,0.0270377025008201,0.0166798308491706,,0.0187495329417288,0.0212380187585949,0.0158304665237665,human,UP
FAT1,,0.0191582441329956,-0.0237111654132604,0.0297719091176986,,0.019735699519515,0.0228408444672822,,,0.0172436386346817,0.0337279327213764,0.0289066415280103,0.0184592180885374,0.0212882719933986,,human,UP
TOP1,0.024045443162322,,,0.0159354880452156,0.0219837594777345,,0.0206201113760471,0.0113411489874124,0.0100887734442949,0.0200682207942008,0.0207617823034524,0.0192668810486793,0.018234623182151,0.0200682207942008,0.024045443162322,human,UP
RAB13,,0.0194924864917993,0.0358924828469753,0.0267125703394413,0.0141976624727249,,,,-0.0123942615464329,,0.022301884368062,,0.0177004708287616,0.0208971854299306,,human,UP
DYNLT1,,0.0209570210427045,-0.0139449313282966,,0.0244705788791179,,0.0196734368801116,,0.010653905570507,,0.0242050513625144,,0.0143358437344431,0.0203152289614081,,human,UP
PPA1,,-0.0147659592330455,0.0501659549772739,0.0145856402814388,0.0389280691742897,-0.0278749521821737,,-0.0209077708423137,0.035364743322134,,0.0214644167572259,0.0244923662394285,0.0134947231660286,0.0214644167572259,,human,UP
RPL9,-0.1422801464796066,-0.1379464715719223,-0.0656039640307426,-0.1813947409391403,-0.1127645522356033,-0.0706430301070213,-0.1592205166816711,-0.2155826389789581,-0.0738675221800804,-0.1168765425682067,-0.0986884906888008,-0.1225972399115562,-0.1247888213644425,-0.1197368912398815,-0.1422801464796066,human,DOWN
FAU,-0.1022389754652977,-0.1270544975996017,-0.0577129460871219,-0.0933416783809661,-0.0875201001763343,-0.0936281979084014,-0.1111029684543609,-0.0935401022434234,-0.0750165730714798,-0.0848510116338729,-0.0771567150950431,-0.1239432841539383,-0.0939255875224868,-0.0934408903121948,-0.1022389754652977,human,DOWN
GABRP,-0.1198192164301872,-0.0665199682116508,-0.0923055559396743,-0.1177555993199348,-0.1315409541130066,-0.1073386669158935,-0.0796631425619125,-0.0765263065695762,-0.0349458120763301,-0.0555923096835613,-0.0871317312121391,-0.1094644591212272,-0.0898836435129245,-0.0897186435759067,-0.1198192164301872,human,DOWN
PAM,-0.1025506630539894,-0.0272963717579841,-0.0951703041791915,-0.0676197409629821,-0.0933711230754852,-0.0745722725987434,-0.083062507212162,-0.1077050790190696,-0.0731043666601181,-0.0884541869163513,-0.1028052642941474,-0.0978798419237136,-0.0844659768044948,-0.0909126549959182,-0.1025506630539894,human,DOWN
RPS8,-0.0824661254882812,-0.0853513926267623,-0.0635211914777755,-0.1633668094873428,-0.0587724819779396,-0.1162849217653274,-0.1028575450181961,-0.1411629170179367,0.0479604974389076,-0.1231966763734817,-0.0669784918427467,-0.0275921057909727,-0.0819658467856546,-0.0839087590575218,-0.0824661254882812,human,DOWN
LUM,-0.084005206823349,-0.04724732786417,-0.0821527987718582,-0.0690635368227958,-0.0777425989508628,-0.1004285439848899,-0.0813914537429809,-0.0644499436020851,-0.0703650265932083,-0.0616454407572746,-0.0935083851218223,-0.1069389432668685,-0.0782449338585138,-0.0795670263469219,-0.084005206823349,human,DOWN
RPS11,-0.0849500000476837,-0.0937133803963661,-0.0412992611527442,-0.0866922587156295,-0.1036614850163459,-0.1015386655926704,-0.0701950341463089,-0.1087304651737213,-0.0090549057349562,-0.1117527112364769,-0.0396522916853427,-0.065186396241188,-0.0763689045949528,-0.0858211293816566,-0.0849500000476837,human,DOWN
RPL19,-0.0870936289429664,-0.0913422256708145,-0.0658979937434196,-0.0714355632662773,-0.0918734073638916,-0.0947156772017479,-0.0693116933107376,-0.0781177505850792,-0.0253217611461877,-0.0912486538290977,-0.0386471599340438,-0.0880628377199173,-0.0744223627261817,-0.0826056897640228,-0.0870936289429664,human,DOWN
SPARCL1,-0.0784763842821121,-0.088069386780262,-0.0716452077031135,-0.0830068290233612,-0.0556929968297481,-0.0865826085209846,-0.0953694507479667,-0.040138553828001,-0.0327096953988075,-0.0725906267762184,-0.0798864588141441,-0.0780441090464592,-0.0718510256459315,-0.0782602466642856,-0.0784763842821121,human,DOWN
RPL30,-0.071864016354084,-0.1128636300563812,0.0643015280365943,-0.1450369656085968,,-0.040507473051548,-0.0858901366591453,-0.1468213349580764,0.0086444839835166,-0.0870542451739311,-0.063104435801506,,-0.0680196225643157,-0.0788770765066146,-0.071864016354084,human,DOWN
RPS29,-0.0913137942552566,-0.0620955042541027,-0.0253783371299505,-0.0868422091007232,-0.026411548256874,-0.0375855974853038,-0.0786312296986579,-0.1544961780309677,,-0.0765646621584892,-0.0523201376199722,-0.043272316455841,-0.0668101376769217,-0.0620955042541027,-0.0913137942552566,human,DOWN
ITM2B,-0.0686260014772415,-0.0367710478603839,-0.0838054716587066,-0.0929629728198051,-0.0559171624481678,-0.0919910222291946,-0.0556628629565238,-0.0865271240472793,-0.0240593515336513,-0.0792445093393325,-0.0931605249643325,-0.0293591041117906,-0.0665072629538675,-0.073935255408287,-0.0686260014772415,human,DOWN
RPL21,-0.0700172260403633,-0.0718855634331703,,-0.0662032887339592,-0.0499511174857616,-0.0783394798636436,-0.0729977488517761,-0.0725865215063095,,-0.0838617086410522,-0.0603457614779472,-0.0366966314613819,-0.0662885047495365,-0.0709513947367668,-0.0700172260403633,human,DOWN
BEX1,-0.0559101700782775,-0.0664457157254219,-0.0655086115002632,-0.0531299449503421,-0.0740509182214737,-0.0573357045650482,-0.0729010328650474,-0.0620500072836875,,-0.0610982403159141,-0.0833918079733848,-0.0454313494265079,-0.0633866820823062,-0.0620500072836875,-0.0559101700782775,human,DOWN
RPL39,-0.04614182934165,-0.070413663983345,-0.0409042239189147,-0.1161091327667236,-0.0562497191131114,-0.0763444155454635,-0.0639660432934761,-0.1269210129976272,0.0202695801854133,-0.0623254813253879,-0.0406208261847496,-0.0338625572621822,-0.0594657771289348,-0.0592876002192497,-0.04614182934165,human,DOWN
RPL41,-0.0264968890696764,-0.039587814360857,,-0.0622868202626705,-0.0465241447091102,-0.0322090797126293,-0.0446210168302059,-0.1212556958198547,-0.091256633400917,-0.0656398981809616,-0.0617769546806812,-0.0367562919855117,-0.0571282944557341,-0.0465241447091102,-0.0264968890696764,human,DOWN
FOS,-0.0609190389513969,-0.0612652078270912,-0.0370660983026027,-0.068216323852539,-0.0547517240047454,-0.0499149672687053,-0.0744858458638191,-0.0663014873862266,-0.0236725267022848,-0.0410905145108699,-0.0607757084071636,-0.0417966730892658,-0.0533546763472259,-0.0577637162059545,-0.0609190389513969,human,DOWN
FOSB,-0.0555640868842601,-0.0668776407837867,-0.0449066907167434,-0.0709350481629371,-0.0561292022466659,-0.0486650690436363,-0.0558154135942459,-0.0430768802762031,-0.0308605097234249,-0.0512934401631355,-0.065679132938385,-0.0475599132478237,-0.0531135856484373,-0.0534287635236978,-0.0555640868842601,human,DOWN
RPL13A,-0.0544115342199802,-0.0504346452653408,,,-0.0382741428911685,-0.0385755971074104,-0.0396266356110572,-0.0816511437296867,-0.0567276626825332,-0.0579955577850341,-0.0324324928224086,-0.0809447839856147,-0.0531074196100235,-0.0524230897426605,-0.0544115342199802,human,DOWN
RPL32,-0.0613259151577949,-0.0738710984587669,-0.0184890739619731,-0.0547184273600578,-0.0509957261383533,-0.0588609501719474,-0.0456273853778839,-0.0996097922325134,,-0.052547488361597,-0.0347343459725379,-0.0277123767882585,-0.0525902345437895,-0.052547488361597,-0.0613259151577949,human,DOWN
MMP26,-0.0435920767486095,-0.0460075289011001,-0.0433428585529327,-0.0726251453161239,-0.0399876721203327,-0.0490664206445217,-0.0709538459777832,,,-0.0448918528854846,-0.0722433924674987,-0.0345405042171478,-0.0517251297831535,-0.0454496908932924,-0.0435920767486095,human,DOWN
RPS18,-0.0722646489739418,-0.1020665913820266,0.0195528138428926,-0.093473419547081,-0.0731620043516159,-0.0566318929195404,-0.077710285782814,-0.1323281377553939,0.1216013580560684,-0.0877414718270301,-0.0368064939975738,-0.0251962468028068,-0.0513522517867386,-0.0727133266627788,-0.0722646489739418,human,DOWN
RPL27,-0.05194553732872,-0.0681962668895721,-0.0648614093661308,-0.0624473504722118,-0.0315987654030323,-0.0739708021283149,-0.0424728505313396,-0.0749663636088371,0.0180410407483577,-0.0643686354160308,-0.0398202538490295,-0.0159524325281381,-0.0477133022310833,-0.0571964439004659,-0.05194553732872,human,DOWN
RPS13,-0.0625136494636535,-0.0664689317345619,,-0.0666620358824729,-0.0292611997574567,-0.0847788229584693,-0.0602937527000904,-0.1233702003955841,0.1085207015275955,-0.0649307966232299,-0.0267931763082742,-0.0347469449043273,-0.0464817099273204,-0.0625136494636535,-0.0625136494636535,human,DOWN
SFRP4,-0.0400124453008174,-0.0568034127354621,-0.041324820369482,-0.0443876646459102,-0.046084702014923,-0.052044928073883,-0.0533864386379718,-0.0321070328354835,-0.0344347804784774,-0.0496100932359695,-0.0510638803243637,-0.0493639074265956,-0.0458853421732783,-0.0477243047207593,-0.0400124453008174,human,DOWN
ACSL5,-0.0526988916099071,,-0.0487687401473522,-0.0385153666138649,-0.0515748970210552,-0.0538626387715339,-0.0178936179727315,-0.0448009222745895,-0.0267455298453569,-0.0547719113528728,-0.0513300336897373,-0.0458730645477771,-0.0442577830769799,-0.0487687401473522,-0.0526988916099071,human,DOWN
RPS10,-0.0451318025588989,-0.0561336688697338,,-0.02042075432837,-0.0587307959794998,-0.0644543841481208,-0.0464882403612136,-0.0594264268875122,0.0136581575497984,-0.049099400639534,-0.0450061969459056,-0.052021786570549,-0.0439322999763217,-0.049099400639534,-0.0451318025588989,human,DOWN
