gene_symbol,mean_logfc,median_logfc,common_experiment,organism
LOC284600,2.68115375595754,2.68115375595754,2.68115375595754,human
LINC02593,1.65357356666338,1.65357356666338,1.65357356666338,human
SAMD11,1.3725400581844067,1.3725400581844067,1.3725400581844067,human
KLHL17,0.6866416287731912,0.6866416287731912,0.6866416287731912,human
TNFRSF4,1.4038914512712666,1.4038914512712666,1.4038914512712666,human
C1QTNF12,1.2027265413672623,1.2027265413672623,1.2027265413672623,human
TMEM88B,2.4598322970711934,2.4598322970711934,2.4598322970711934,human
LINC01770,1.0022651110061591,1.0022651110061591,1.0022651110061591,human
LOC107985729,0.867004837508908,0.867004837508908,0.867004837508908,human
ATAD3B,0.4950920898698136,0.4950920898698136,0.4950920898698136,human
FNDC10,2.2063237927858133,2.2063237927858133,2.2063237927858133,human
LOC105378586,1.7308144611864869,1.7308144611864869,1.7308144611864869,human
NADK,-0.3211304682044966,-0.3211304682044966,-0.3211304682044966,human
TNFRSF14-AS1,-0.6194098418188526,-0.6194098418188526,-0.6194098418188526,human
CHD5,2.5977615248178165,2.5977615248178165,2.5977615248178165,human
RNF207,0.6551893287525626,0.6551893287525626,0.6551893287525626,human
LOC105376689,1.1123406868248111,1.1123406868248111,1.1123406868248111,human
ERRFI1,-1.3552551577584566,-1.3552551577584566,-1.3552551577584566,human
MIR34AHG,2.410300473186233,2.410300473186233,2.410300473186233,human
LNCTAM34A,2.13329335091526,2.13329335091526,2.13329335091526,human
SPSB1,1.1303891445931191,1.1303891445931191,1.1303891445931191,human
LINC02606,0.9595043551637856,0.9595043551637856,0.9595043551637856,human
PGD,0.7481409637153668,0.7481409637153668,0.7481409637153668,human
TNFRSF8,-2.101302312337937,-2.101302312337937,-2.101302312337937,human
FHAD1,1.4065596141139334,1.4065596141139334,1.4065596141139334,human
MFAP2,1.4598647671985263,1.4598647671985263,1.4598647671985263,human
LOC105376806,1.40617782790652,1.40617782790652,1.40617782790652,human
RCC2,0.5009829713141317,0.5009829713141317,0.5009829713141317,human
IGSF21,1.4394572421634886,1.4394572421634886,1.4394572421634886,human
LOC105376819,1.2644168735484265,1.2644168735484265,1.2644168735484265,human
UBXN10,-2.75815385343728,-2.75815385343728,-2.75815385343728,human
EXTL1,2.01028190868113,2.01028190868113,2.01028190868113,human
FAM110D,-1.9391032140095137,-1.9391032140095137,-1.9391032140095137,human
FGR,-1.4583593767711,-1.4583593767711,-1.4583593767711,human
SESN2,0.6110302482302263,0.6110302482302263,0.6110302482302263,human
RCC1,0.5559508218756973,0.5559508218756973,0.5559508218756973,human
SDC3,1.2279369459346607,1.2279369459346607,1.2279369459346607,human
NKAIN1,2.54857229513243,2.54857229513243,2.54857229513243,human
PEF1-AS1,1.032516906365306,1.032516906365306,1.032516906365306,human
COL16A1,0.9873143809370368,0.9873143809370368,0.9873143809370368,human
LOC101929444,2.06990671825515,2.06990671825515,2.06990671825515,human
ADGRB2,1.238661898700807,1.238661898700807,1.238661898700807,human
MARCKSL1,0.8239582004262239,0.8239582004262239,0.8239582004262239,human
YARS1,0.544516478328854,0.544516478328854,0.544516478328854,human
AZIN2,0.5472961851172227,0.5472961851172227,0.5472961851172227,human
CSMD2,2.98385552788126,2.98385552788126,2.98385552788126,human
TMEM35B,-0.4316535059399203,-0.4316535059399203,-0.4316535059399203,human
CLSPN,2.5417045258560935,2.5417045258560935,2.5417045258560935,human
ZC3H12A,-1.010713604314492,-1.010713604314492,-1.010713604314492,human
DNALI1,-1.2489430124209433,-1.2489430124209433,-1.2489430124209433,human
RSPO1,-2.123671138733887,-2.123671138733887,-2.123671138733887,human
MIR3659HG,2.6462480803110036,2.6462480803110036,2.6462480803110036,human
COL9A2,1.89073108479373,1.89073108479373,1.89073108479373,human
ZFP69B,1.0863235131709967,1.0863235131709967,1.0863235131709967,human
FOXO6,0.7204881537053186,0.7204881537053186,0.7204881537053186,human
P3H1,0.7472624711116967,0.7472624711116967,0.7472624711116967,human
SLC2A1,1.0499642632170405,1.0499642632170405,1.0499642632170405,human
SLC2A1-DT,1.2805168829681366,1.2805168829681366,1.2805168829681366,human
