gene_symbol,logfc_dz,mean_logfc,median_logfc,p_val,p_val_adj,pct.1,pct.2,signature_type
MMP2,0.38018084476609,0.38018084476609,0.38018084476609,6.1097819117111e-11,1.77189785221534e-06,0.367,0.303,UP
AC020916.1,0.367726896570141,0.367726896570141,0.367726896570141,1.2820955864950901e-09,3.7182054103944e-05,0.451,0.375,UP
NR4A1,0.351754715590763,0.351754715590763,0.351754715590763,1.25669647623669e-08,0.0003644545450734,0.468,0.436,UP
CAVIN2,0.350041923884619,0.350041923884619,0.350041923884619,1.51151849211783e-07,0.0043835547789909,0.312,0.309,UP
KLF2,0.333633310752672,0.333633310752672,0.333633310752672,1.58225753546799e-11,4.58870507861071e-07,0.517,0.548,UP
F2RL3,0.324091138317739,0.324091138317739,0.324091138317739,4.69301647972596e-12,1.36102170928532e-07,0.218,0.122,UP
CD55,0.322143649281668,0.322143649281668,0.322143649281668,2.59310904606892e-08,0.0007520275544504,0.636,0.551,UP
CD93,0.313338750943863,0.313338750943863,0.313338750943863,1.8368709803232702e-09,5.32710953003553e-05,0.66,0.626,UP
PLEKHG2,0.305244598118177,0.305244598118177,0.305244598118177,2.33993308623203e-08,0.0006786039943381,0.231,0.159,UP
DDIT4,0.304231081703464,0.304231081703464,0.304231081703464,1.65751099275556e-07,0.0048069476300903,0.354,0.298,UP
LY96,0.278854347248014,0.278854347248014,0.278854347248014,4.63504101956908e-08,0.0013442082460852,0.35,0.343,UP
CSRP2,0.256856032387337,0.256856032387337,0.256856032387337,7.47780204156154e-10,2.16863737007326e-05,0.47,0.43,UP
MT-ND4,0.255823777228266,0.255823777228266,0.255823777228266,6.4895706635774195e-12,1.88204038814409e-07,0.962,0.927,UP
RHOB,0.243774632006982,0.243774632006982,0.243774632006982,3.1506151256315802e-09,9.13709892584415e-05,0.602,0.569,UP
FKBP1A,0.218698297082509,0.218698297082509,0.218698297082509,2.27082783941863e-07,0.0065856278170979,0.777,0.756,UP
TNFRSF4,0.20745889821542,0.20745889821542,0.20745889821542,1.60500880980977e-07,0.0046546860493293,0.256,0.173,UP
IER5,0.200937088304175,0.200937088304175,0.200937088304175,1.50357829291214e-08,0.0004360527407274,0.34,0.352,UP
MT-CO3,0.199956346239452,0.199956346239452,0.199956346239452,9.99480741053765e-07,0.0289859409713003,0.941,0.927,UP
RGS16,0.193168998753542,0.193168998753542,0.193168998753542,9.22367502906586e-08,0.0026749579951793,0.274,0.246,UP
ZFP36,0.19263059206676,0.19263059206676,0.19263059206676,7.2594817181617e-16,2.10532229308408e-11,0.766,0.763,UP
FOSB,0.178153516119234,0.178153516119234,0.178153516119234,4.53883165091042e-09,0.000131630656708,0.676,0.701,UP
ANXA1,0.176836103718404,0.176836103718404,0.176836103718404,4.37534031768379e-10,1.26889244553147e-05,0.706,0.689,UP
DUSP6,0.155054088523257,0.155054088523257,0.155054088523257,2.50692318610832e-09,7.27032793203273e-05,0.537,0.555,UP
HSP90B1,0.147150819701417,0.147150819701417,0.147150819701417,2.43689121961691e-16,7.06722822601099e-12,0.807,0.788,UP
SHROOM4,0.134536949241448,0.134536949241448,0.134536949241448,9.48201692983064e-07,0.0274987972982018,0.199,0.156,UP
CD200,0.130103998067883,0.130103998067883,0.130103998067883,1.18100314474811e-09,3.425027220084e-05,0.412,0.411,UP
KLF10,0.125411455063409,0.125411455063409,0.125411455063409,2.47420393028335e-13,7.175438818214761e-09,0.537,0.558,UP
RGL1,0.111155349999461,0.111155349999461,0.111155349999461,2.95813739909845e-08,0.0008578894271125,0.247,0.238,UP
EFNA1,0.110273688952424,0.110273688952424,0.110273688952424,4.13353937959755e-07,0.0119876775547709,0.421,0.416,UP
POMP,0.108477241096366,0.108477241096366,0.108477241096366,4.47975253952979e-08,0.001299173033989,0.695,0.714,UP
RPL39,0.0832778616571561,0.0832778616571561,0.0832778616571561,6.01981574506153e-07,0.017458067642253,0.979,0.982,UP
MT-ND3,0.0807579429921148,0.0807579429921148,0.0807579429921148,3.76559814838e-08,0.0010920611190116,0.974,0.942,UP
HSP90AA1,0.0796900261536218,0.0796900261536218,0.0796900261536218,1.30598265097762e-06,0.0378748028610021,0.874,0.9,UP
MT-CO2,0.0736023673392312,0.0736023673392312,0.0736023673392312,8.22301804354385e-07,0.0238475746280815,0.971,0.958,UP
HLA-A,0.053435313531641,0.053435313531641,0.053435313531641,1.88355675191356e-09,5.46250293622451e-05,0.859,0.876,UP
SPRY4,0.0475677361548805,0.0475677361548805,0.0475677361548805,4.73530880982364e-07,0.0137328690793695,0.283,0.266,UP
BCL6B,0.0472854782592705,0.0472854782592705,0.0472854782592705,6.26175500319969e-08,0.0018159715684779,0.264,0.243,UP
RPS18,0.0466726509478548,0.0466726509478548,0.0466726509478548,3.13168496860096e-10,9.08219957743964e-06,0.985,0.985,UP
RPL12,0.0340239761201895,0.0340239761201895,0.0340239761201895,9.32201123002172e-07,0.027034764768186,0.95,0.952,UP
RPL10,0.0314121378695376,0.0314121378695376,0.0314121378695376,4.91207676709938e-09,0.0001424551383226,0.97,0.973,UP
CASC15,0.0288194597939474,0.0288194597939474,0.0288194597939474,6.2151375477393e-07,0.0180245204021987,0.315,0.312,UP
SERTAD1,0.0237869444872336,0.0237869444872336,0.0237869444872336,3.1574999843292704e-09,9.15706570455331e-05,0.576,0.585,UP
RPL28,0.0207352297246501,0.0207352297246501,0.0207352297246501,8.74783869710889e-07,0.0253696070054855,0.978,0.97,UP
TM4SF18,-0.79537714546022,-0.79537714546022,-0.79537714546022,1.3101131204042e-06,0.0379945906048422,0.404,0.647,DOWN
STMN1,-0.60967477714981,-0.60967477714981,-0.60967477714981,1.93469792950826e-07,0.0056108174653669,0.482,0.589,DOWN
UBE2C,-0.565447124337301,-0.565447124337301,-0.565447124337301,2.76248927903337e-08,0.0008011495158124,0.061,0.157,DOWN
MTRNR2L1,-0.54935005744823,-0.54935005744823,-0.54935005744823,6.079934967149119e-12,1.76324193982292e-07,0.022,0.126,DOWN
PCLAF,-0.501466063920973,-0.501466063920973,-0.501466063920973,2.42181891876402e-08,0.0007023517046307,0.119,0.267,DOWN
NUSAP1,-0.440559269118068,-0.440559269118068,-0.440559269118068,7.75736282237451e-07,0.0224971279211683,0.077,0.164,DOWN
IER2,-0.362894061309086,-0.362894061309086,-0.362894061309086,1.01906038041231e-12,2.95537700923375e-08,0.779,0.79,DOWN
TK1,-0.323931674342419,-0.323931674342419,-0.323931674342419,4.85156026451397e-08,0.0014070009923117,0.077,0.181,DOWN
CCND1,-0.321453895410857,-0.321453895410857,-0.321453895410857,2.41940113342792e-09,7.01650522705432e-05,0.199,0.305,DOWN
MRPS6,-0.317433440270976,-0.317433440270976,-0.317433440270976,5.86438777562001e-09,0.0001700731098807,0.39,0.486,DOWN
SNHG29,-0.309193617721501,-0.309193617721501,-0.309193617721501,2.62858160180024e-13,7.62314950338089e-09,0.808,0.861,DOWN
HNRNPM,-0.299011531601408,-0.299011531601408,-0.299011531601408,1.28286510856024e-06,0.0372043710133555,0.487,0.58,DOWN
RGS3,-0.276318470150383,-0.276318470150383,-0.276318470150383,4.2421513803711e-09,0.0001230266321821,0.359,0.411,DOWN
IGFBP7,-0.27591891607355,-0.27591891607355,-0.27591891607355,1.90454114130446e-10,5.52335976389705e-06,0.943,0.961,DOWN
BIRC5,-0.263650768083803,-0.263650768083803,-0.263650768083803,1.5301059506977e-06,0.044374602676184,0.058,0.148,DOWN
ITGA6,-0.257454517786885,-0.257454517786885,-0.257454517786885,1.57427092056331e-06,0.0456554309672566,0.501,0.611,DOWN
NPW,-0.2539805425371,-0.2539805425371,-0.2539805425371,4.43505932607205e-07,0.0128621155515416,0.165,0.247,DOWN
NPM1,-0.253479900301052,-0.253479900301052,-0.253479900301052,8.962841940157271e-09,0.0002599313791065,0.778,0.82,DOWN
TMSB4X,-0.234457703284476,-0.234457703284476,-0.234457703284476,1.02430080813053e-10,2.97057477365936e-06,0.976,0.977,DOWN
ZFAS1,-0.233023870477129,-0.233023870477129,-0.233023870477129,5.06384392674959e-10,1.46856537719665e-05,0.74,0.778,DOWN
RPL37,-0.200773702156543,-0.200773702156543,-0.200773702156543,5.11897226501042e-09,0.0001484553146575,0.943,0.967,DOWN
YPEL2,-0.191685018012155,-0.191685018012155,-0.191685018012155,1.10158877480739e-06,0.031947176058189,0.448,0.515,DOWN
RPS21,-0.174805301869612,-0.174805301869612,-0.174805301869612,1.2069656548435799e-12,3.50032109561186e-08,0.927,0.944,DOWN
DNAJA1,-0.174426492899423,-0.174426492899423,-0.174426492899423,6.08710697269158e-08,0.0017653218931502,0.773,0.824,DOWN
EEF1A1,-0.162778891014619,-0.162778891014619,-0.162778891014619,1.44391928225272e-06,0.0418751031046112,0.982,0.982,DOWN
RPS6,-0.161474058515535,-0.161474058515535,-0.161474058515535,6.2533261444201e-20,1.81352711514327e-15,0.929,0.956,DOWN
RPLP1,-0.150901989686621,-0.150901989686621,-0.150901989686621,2.86493285789608e-18,8.308591781184411e-14,0.992,0.986,DOWN
RPSA,-0.150303954088168,-0.150303954088168,-0.150303954088168,9.28067929102961e-13,2.6914898011915e-08,0.772,0.799,DOWN
FAM241A,-0.146967366868534,-0.146967366868534,-0.146967366868534,1.68359750754482e-08,0.000488260113163,0.371,0.437,DOWN
HSPD1,-0.13669551318052,-0.13669551318052,-0.13669551318052,3.6716996366007204e-09,0.000106482961161,0.667,0.771,DOWN
RPL23A,-0.1366632121919,-0.1366632121919,-0.1366632121919,1.53756493599985e-06,0.0445909207089318,0.863,0.888,DOWN
EGFL7,-0.132427498186097,-0.132427498186097,-0.132427498186097,1.1504837153306e-08,0.000333651782283,0.634,0.695,DOWN
RPL36A,-0.11451216792302,-0.11451216792302,-0.11451216792302,3.22948872726735e-11,9.36584025794805e-07,0.893,0.905,DOWN
RPS24,-0.106318912087786,-0.106318912087786,-0.106318912087786,2.3112378027921e-13,6.7028207518773605e-09,0.976,0.976,DOWN
RPS3A,-0.10586265179256,-0.10586265179256,-0.10586265179256,4.39502992632395e-10,1.27460262893321e-05,0.936,0.957,DOWN
ANXA2,-0.101735500451746,-0.101735500451746,-0.101735500451746,2.23996372035059e-13,6.496118785388761e-09,0.787,0.799,DOWN
RPS8,-0.100849555569125,-0.100849555569125,-0.100849555569125,1.83736755630619e-10,5.32854965004357e-06,0.968,0.967,DOWN
RPS3,-0.0998042477781773,-0.0998042477781773,-0.0998042477781773,4.34742458964954e-09,0.0001260796605244,0.941,0.944,DOWN
SLC38A2,-0.0950589945175362,-0.0950589945175362,-0.0950589945175362,1.52798213515449e-08,0.0004431300990161,0.747,0.766,DOWN
RPL32,-0.0891442400626454,-0.0891442400626454,-0.0891442400626454,6.45925670772421e-07,0.018732490378071,0.973,0.973,DOWN
RPS12,-0.0846550183347103,-0.0846550183347103,-0.0846550183347103,6.332259881462941e-10,1.83641868822307e-05,0.977,0.971,DOWN
HES1,-0.0841275911702235,-0.0841275911702235,-0.0841275911702235,5.0606681988275895e-11,1.46764438434199e-06,0.617,0.667,DOWN
MT-CYB,-0.0815504668961129,-0.0815504668961129,-0.0815504668961129,1.81833521198417e-11,5.27335394827528e-07,0.932,0.921,DOWN
RPL14,-0.0813100279942605,-0.0813100279942605,-0.0813100279942605,6.56237840114622e-07,0.0190315536011642,0.897,0.926,DOWN
JUNB,-0.0804874450038953,-0.0804874450038953,-0.0804874450038953,1.78989326074805e-11,5.19086944549542e-07,0.83,0.827,DOWN
RPS23,-0.0785769811863508,-0.0785769811863508,-0.0785769811863508,7.97210438849661e-08,0.0023119899937079,0.964,0.963,DOWN
RPL19,-0.0691435994599257,-0.0691435994599257,-0.0691435994599257,6.23001394437759e-08,0.0018067663440089,0.946,0.942,DOWN
RPL10A,-0.0655851976746105,-0.0655851976746105,-0.0655851976746105,4.266331561760649e-11,1.2372788162262e-06,0.873,0.892,DOWN
HSPH1,-0.0619058253575719,-0.0619058253575719,-0.0619058253575719,2.88784654695607e-10,8.37504377082731e-06,0.573,0.651,DOWN
MT-ND4L,-0.0559488111605981,-0.0559488111605981,-0.0559488111605981,1.19264501908176e-06,0.0345878981983903,0.9,0.884,DOWN
TNC,-0.0559331945896127,-0.0559331945896127,-0.0559331945896127,1.92575446282971e-07,0.0055848805176524,0.179,0.253,DOWN
RPL3,-0.0552238954176083,-0.0552238954176083,-0.0552238954176083,5.81658714456046e-07,0.0168686843779398,0.926,0.945,DOWN
CLEC2B,-0.0496509514919987,-0.0496509514919987,-0.0496509514919987,3.28496288906653e-07,0.0095267208745818,0.677,0.725,DOWN
RPL21,-0.0468184947070687,-0.0468184947070687,-0.0468184947070687,7.39947122837934e-09,0.0002145920650942,0.884,0.895,DOWN
MAP1B,-0.0442166360934642,-0.0442166360934642,-0.0442166360934642,1.5400540719615e-06,0.0446631081409554,0.412,0.441,DOWN
RPL29,-0.0340224817786812,-0.0340224817786812,-0.0340224817786812,1.69119306769422e-10,4.90462901562001e-06,0.929,0.94,DOWN
RPS15A,-0.0318292425456956,-0.0318292425456956,-0.0318292425456956,2.09086707452729e-08,0.0006063723602836,0.95,0.961,DOWN
ACER3,-0.0276023598332267,-0.0276023598332267,-0.0276023598332267,1.64705719781175e-06,0.0477663057937385,0.231,0.26,DOWN
