gene_symbol,logfc_dz,mean_logfc,median_logfc,p_val,p_val_adj,pct.1,pct.2,signature_type
SOD3,1.74009151881438,1.74009151881438,1.74009151881438,8.3311523815495e-09,0.0002415034452363,0.526,0.236,UP
MGP,0.945457608784674,0.945457608784674,0.945457608784674,3.19705185046975e-12,9.26761390414172e-08,0.895,0.903,UP
SCGB1D4,0.927523701867755,0.927523701867755,0.927523701867755,6.172139285840409e-11,1.78917973617942e-06,0.158,0.042,UP
SERPINE1,0.834728286754287,0.834728286754287,0.834728286754287,3.6744432119325102e-09,0.0001065147598275,0.331,0.304,UP
COL18A1,0.824071499337956,0.824071499337956,0.824071499337956,2.05500205255489e-10,5.95703994994612e-06,0.698,0.674,UP
RPS18,-0.0419069205943687,-0.0419069205943687,-0.0419069205943687,1.1110435444055e-06,0.0322069302652265,0.993,0.996,DOWN
