gene_symbol,logfc_dz,mean_logfc,median_logfc,P.Value,adj.P.Val,AveExpr,t,B,probe.id,signature_type
PLA2G4F,1.28167420033222,1.28167420033222,1.28167420033222,0.0020283933107982,0.0102921993010629,7.75262285154179,-3.44705392967379,-1.49252185591101,255189_at,UP
PNPLA2,1.28010121267977,1.28010121267977,1.28010121267977,1.27259631164044e-06,0.0004057054926758,8.3107105426026,-6.3386284670143,5.47456439965835,57104_at,UP
PMCHL1,1.27620814055397,1.27620814055397,1.27620814055397,1.51334271325919e-05,0.0008411123207497,5.80492786425573,-5.35708657944204,3.13094866074679,5369_at,UP
HSPB6,1.26349647637401,1.26349647637401,1.26349647637401,0.0026213977590987,0.0122176818424072,7.2060829526683,-3.34383902983665,-1.73108632140477,126393_at,UP
CST2,1.25656278010975,1.25656278010975,1.25656278010975,4.03688602423491e-06,0.000544885356223,5.93701461467475,-5.87672938344487,4.38319609131096,1470_at,UP
TOB2,1.24431222950453,1.24431222950453,1.24431222950453,0.0022515820911016,0.0110592119181112,7.97505796742541,-3.40513470438725,-1.58970730785316,10766_at,UP
RN7SL587P,1.23756806054555,1.23756806054555,1.23756806054555,5.41179813407416e-05,0.0013437002785257,5.66218206033127,-4.86202417003233,1.92246895248423,106479437_at,UP
LRRC25,1.23481959277251,1.23481959277251,1.23481959277251,0.0001244298428084,0.0019866102105132,5.83491809915544,-4.539932143335,1.13359564347576,126364_at,UP
WNT10B,1.23008117300943,1.23008117300943,1.23008117300943,3.07774864241447e-07,0.0002464441840165,6.70050929759801,-6.91979743651279,6.81112581336622,7480_at,UP
KCNS1,1.22979804984425,1.22979804984425,1.22979804984425,1.33370571643132e-06,0.0004057054926758,6.26880755245441,-6.31968959923332,5.43028974735289,3787_at,UP
SMIM24,1.22848347871671,1.22848347871671,1.22848347871671,0.0096321499090903,0.0309158506326867,7.45550589145469,-2.80488413471069,-2.92857202547902,284422_at,UP
TRAPPC1,1.22677495551378,1.22677495551378,1.22677495551378,0.0005053034595743,0.0043516673194851,9.82389127711117,-3.99600077812818,-0.190092332931006,58485_at,UP
KMT5C,1.19785547117457,1.19785547117457,1.19785547117457,1.71274458336236e-06,0.0004074348757217,6.99094647170916,-6.21894630808777,5.19406352533319,84787_at,UP
LINC01676,1.1833732103819,1.1833732103819,1.1833732103819,2.94278885581938e-05,0.0010900558213852,5.90161670226457,-5.0982037500358,2.50020538646495,101928476_at,UP
JSRP1,1.17497426355523,1.17497426355523,1.17497426355523,8.45366064337413e-06,0.0006621449284968,5.67414462103145,-5.58507277389517,3.68303267111193,126306_at,UP
LOC102724929,1.17387219397051,1.17387219397051,1.17387219397051,9.03220847117897e-06,0.0006806996697027,5.32974392307047,-5.55908249332547,3.62028748278026,102724929_at,UP
NR4A1,1.1720963356119,1.1720963356119,1.1720963356119,0.0167845395010496,0.046404981392833,7.87201789401756,-2.56403218707064,-3.43041473245941,3164_at,UP
SNORA71B,1.15828598269599,1.15828598269599,1.15828598269599,4.87393932308431e-05,0.00127706984661,5.51782770143504,-4.9025583981311,2.0217197085413,26776_at,UP
SIRPB1,1.15813426673364,1.15813426673364,1.15813426673364,0.0001414004552431,0.0021391779358934,4.70668752691577,-4.4904683156287,1.01256962073768,10326_at,UP
DAPK1-IT1,1.15372020230828,1.15372020230828,1.15372020230828,0.0002986748963523,0.0031981477140001,5.69822140507895,-4.20069818511233,0.305687563870899,100506897_at,UP
MCHR2-AS1,1.14972982463986,1.14972982463986,1.14972982463986,1.53588262706519e-05,0.0008434589740697,6.33884301656186,-5.35131568607989,3.11692826364653,728012_at,UP
LINC01355,1.14674287011569,1.14674287011569,1.14674287011569,0.0031466070880557,0.0138642933086113,6.5267332464606,-3.26984895012088,-1.90052360789407,100996511_at,UP
GIPC1,1.14119787127616,1.14119787127616,1.14119787127616,2.52232953752381e-07,0.0002374455227131,9.35413175803075,-7.00262225311528,6.99793139226133,10755_at,UP
FAM182B,1.13636688555591,1.13636688555591,1.13636688555591,8.18008462711818e-05,0.0016331467202913,5.71506840327993,-4.70216918158602,1.53089302806008,728882_at,UP
LINC00491,1.13490177270031,1.13490177270031,1.13490177270031,2.96961465991119e-06,0.0004883694213149,6.39526748716819,-5.99876162506532,4.67377038080509,285708_at,UP
MOGAT1,1.12628193053516,1.12628193053516,1.12628193053516,0.0086798786040289,0.0286218018874645,8.60370118628203,-2.84916935899244,-2.83377967494065,116255_at,UP
LOC105373159,1.1236228971325,1.1236228971325,1.1236228971325,0.0001034825675479,0.0018289360773523,7.46386502344235,-4.61123313676519,1.30815484570291,105373159_at,UP
KRAS,1.12356940713655,1.12356940713655,1.12356940713655,0.0018700301712461,0.0097469969536404,8.2603243805557,-3.47961394667863,-1.4167678953588,3845_at,UP
LOC100130987,1.12314384195276,1.12314384195276,1.12314384195276,7.92253234565468e-06,0.0006555264083759,6.20135231840997,-5.61056872057854,3.74453239142627,100130987_at,UP
LILRB3,1.12109563359693,1.12109563359693,1.12109563359693,8.13101618779447e-05,0.0016297038707512,7.58066928896389,-4.70449639421047,1.53659412949187,11025_at,UP
ATP6V0D1-DT,1.11079689775488,1.11079689775488,1.11079689775488,3.17608765620358e-07,0.0002464441840165,4.94685667897533,-6.90674012043245,6.78158915144237,101927837_at,UP
PTMS,1.10989895352258,1.10989895352258,1.10989895352258,0.0010055275868348,0.00656124988388,8.55052034691079,-3.7260407812016,-0.83667101389561,5763_at,UP
CGA,1.10740611343818,1.10740611343818,1.10740611343818,0.0001122774404231,0.0018951887180786,4.59933462635838,-4.57968399262499,1.2309036672164,1081_at,UP
TEX48,1.10281377682536,1.10281377682536,1.10281377682536,2.03307399320514e-06,0.0004430371029448,6.6864615228623,-6.15013955038594,5.03204990264967,100505478_at,UP
SF3B4,1.10184295570759,1.10184295570759,1.10184295570759,0.0001634025751056,0.0022669606016554,8.59739631329434,-4.43449948372492,0.875721489207598,10262_at,UP
EMILIN3,1.10148106497999,1.10148106497999,1.10148106497999,0.0079596916323986,0.0268855433610015,9.31221094170786,-2.88583386299445,-2.75475152551713,90187_at,UP
LOC105371934,1.09639193154184,1.09639193154184,1.09639193154184,1.73046446923411e-06,0.0004074348757217,5.98382711634037,-6.21481007958259,5.18433952060684,105371934_at,UP
CRYGEP,1.09343941973055,1.09343941973055,1.09343941973055,1.9522064817491e-05,0.000925671240096,6.37875728636621,-5.25779788703065,2.88945196415363,200575_at,UP
IFNL2,1.08867357508566,1.08867357508566,1.08867357508566,3.12756709652684e-06,0.000496628561281,4.57674704423015,-5.9781256535487,4.62474012767378,282616_at,UP
GUCA2A,1.08824896345245,1.08824896345245,1.08824896345245,3.24232763270783e-06,0.0005052661216844,5.84416703889041,-5.96378562507243,4.59064283818798,2980_at,UP
CTSW,1.08658363281564,1.08658363281564,1.08658363281564,0.0150795039838743,0.0429071481602556,8.02670894438467,-2.61114792159414,-3.33416662445932,1521_at,UP
TIGIT,1.08520266467999,1.08520266467999,1.08520266467999,1.44854635708127e-06,0.0004057054926758,4.86965278975618,-6.28637428174657,5.35230271158871,201633_at,UP
ASPDH,1.07602007054508,1.07602007054508,1.07602007054508,6.60383760668556e-06,0.0006269392219685,6.53460092644632,-5.68220991626732,3.91705496804747,554235_at,UP
SH2B2,1.07206215235449,1.07206215235449,1.07206215235449,7.92977898507319e-06,0.0006555264083759,8.34074440004793,-5.61020935157104,3.74366590769495,10603_at,UP
SCAF1,1.071225741957,1.071225741957,1.071225741957,2.21390543487029e-06,0.0004598293834849,6.12828183423809,-6.11601570594998,4.95150389276223,58506_at,UP
MORC2-AS1,1.06972689017072,1.06972689017072,1.06972689017072,1.45620050438412e-06,0.0004057054926758,6.97343005375344,-6.28425027809736,5.34732623017693,150291_at,UP
PRAMEF11,1.06730776418089,1.06730776418089,1.06730776418089,0.0002576756446975,0.0029274697204568,5.57810340449536,-4.25801109887354,0.445121542140972,440560_at,UP
LINC02043,1.06689319924091,1.06689319924091,1.06689319924091,3.02787133894739e-06,0.0004883694213149,7.35533442394616,-5.99102365017906,4.65539044542276,102724699_at,UP
FLNA,1.06676609470555,1.06676609470555,1.06676609470555,0.0009954179469023,0.0065227579092601,10.4229264000057,-3.73002743911873,-0.827198073912021,2316_at,UP
KIR2DS4,1.06637853133775,1.06637853133775,1.06637853133775,1.82602694494549e-05,0.0009100811664297,6.33231013887706,-5.28382998896505,2.95282360720969,3809_at,UP
TMEM214,1.06387309159304,1.06387309159304,1.06387309159304,5.29288553562852e-06,0.0005886310753537,9.26216300472653,-5.76950896630411,4.12668576686573,54867_at,UP
SLC24A3-AS1,1.06336525193638,1.06336525193638,1.06336525193638,1.27636022936431e-07,0.0001672683768991,4.19182487697161,-7.28416639525479,7.63554874216258,100130264_at,UP
BTG2,1.06119191905476,1.06119191905476,1.06119191905476,0.0048770383759446,0.0187167765140542,8.56396640483619,-3.09035872534861,-2.30543349177379,7832_at,UP
EXOC3L2,1.05912808847661,1.05912808847661,1.05912808847661,4.96569222975529e-05,0.001278570951641,7.73672826355112,-4.89533543667925,2.00403588408206,90332_at,UP
ZYX,1.05885870677561,1.05885870677561,1.05885870677561,0.0020735741294794,0.0104233355750324,9.772154496646,-3.43821768223068,-1.51304042019998,7791_at,UP
C9orf131,1.05782711486158,1.05782711486158,1.05782711486158,1.50724520911747e-06,0.0004062422482047,5.75910715807533,-6.27036951989886,5.31479093724938,138724_at,UP
HNRNPCL1,1.05616827383669,1.05616827383669,1.05616827383669,2.07388714634617e-05,0.0009611200069175,7.49921031029219,-5.23425344701472,2.83210482823039,343069_at,UP
CCL4,1.05569706207028,1.05569706207028,1.05569706207028,0.0029784173134691,0.013347166976395,9.00089446992347,-3.29215188011524,-1.84959566732354,6351_at,UP
TLCD3B,1.05371111393156,1.05371111393156,1.05371111393156,1.29492965812617e-05,0.0007693346853686,5.53481047633581,-5.41797631801827,3.27875144379765,83723_at,UP
LOC101926915,1.05038124452307,1.05038124452307,1.05038124452307,1.00852199432208e-05,0.0007065221163645,4.87438365112685,-5.51583025758464,3.51575342914205,101926915_at,UP
BRSK1,1.05013578587364,1.05013578587364,1.05013578587364,4.40004695083239e-06,0.0005495765959807,6.39860143045565,-5.84259019707112,4.30164129594767,84446_at,UP
TAF1L,1.04156661674729,1.04156661674729,1.04156661674729,5.61259579080658e-06,0.0005961206471837,4.94186003889077,-5.74634682747152,4.07113284807912,138474_at,UP
SSC4D,1.0399223918265,1.0399223918265,1.0399223918265,5.7934267651094e-05,0.001393971570232,6.83717031672551,-4.83564550648431,1.85786573835812,136853_at,UP
NEAT1,1.03707377679627,1.03707377679627,1.03707377679627,0.0003807345394833,0.0036735592589623,7.75090155640229,-4.10632733738573,0.0766458362229736,283131_at,UP
C19orf84,1.0329198972967,1.0329198972967,1.0329198972967,9.91189537301326e-07,0.0003904524323476,6.95458465481046,-6.43980854325089,5.71036424026684,147646_at,UP
SEZ6,1.03267002830538,1.03267002830538,1.03267002830538,1.42029688797866e-06,0.0004057054926758,5.93564263743446,-6.29431349227972,5.37089934976985,124925_at,UP
USP5,1.03062648745297,1.03062648745297,1.03062648745297,2.3687268213942e-05,0.0010057070407432,7.5633969829825,-5.18253179334817,2.70602769042205,8078_at,UP
CYP11B2,1.03027917954027,1.03027917954027,1.03027917954027,1.48544776170123e-06,0.0004057054926758,6.8293997328098,-6.27623755984222,5.32854787517384,1585_at,UP
CEBPA-DT,1.02757380263337,1.02757380263337,1.02757380263337,3.51499759119538e-05,0.001137975330439,6.79533013844587,-5.02924519711834,2.33168709155567,80054_at,UP
LOC107987276,1.02729391700566,1.02729391700566,1.02729391700566,3.34633494247107e-05,0.0011329971068029,6.65025237089557,-5.04832216225267,2.37832339148612,107987276_at,UP
LINC01667,1.02651590051765,1.02651590051765,1.02651590051765,9.3287785484292e-07,0.000382181399572,4.75234618787497,-6.46442573749148,5.76754426182475,441058_at,UP
ZBTB7B,1.02615256953911,1.02615256953911,1.02615256953911,7.3481962428822e-06,0.0006516036876155,7.08178448690924,-5.64016289340684,3.8158514115697,51043_at,UP
CPA3,1.02552294123,1.02552294123,1.02552294123,0.0132334838678821,0.0389994197728493,6.10011331173748,-2.66813718255619,-3.21646055763079,1359_at,UP
IL34,1.0249466308041,1.0249466308041,1.0249466308041,2.5310619767276e-05,0.001021465813788,7.22162977060981,-5.15675938604728,2.6431569749844,146433_at,UP
ZNF580,1.02432648036179,1.02432648036179,1.02432648036179,0.0012040052332529,0.0073620427456575,9.42383035603413,-3.65483808287319,-1.00541938320745,51157_at,UP
GHRL,1.02370358987943,1.02370358987943,1.02370358987943,1.57019579236947e-06,0.0004074348757217,5.7586378585975,-6.2538952864671,5.27614747242105,51738_at,UP
IRX4,1.02174568087379,1.02174568087379,1.02174568087379,2.2515206983889e-06,0.0004598293834849,4.99452957855967,-6.10927424397225,4.93557607941391,50805_at,UP
TNFRSF14-AS1,1.02097309932126,1.02097309932126,1.02097309932126,0.0002748049497517,0.0030477014568023,6.53041245596023,-4.23303677109664,0.384334406711772,115110_at,UP
GOLGA7B,1.01848728582375,1.01848728582375,1.01848728582375,5.2279785280504e-06,0.000588410420188,6.0424717887063,-5.77438417238382,4.13837241462204,401647_at,UP
C1orf94,1.01692290585201,1.01692290585201,1.01692290585201,2.27241987076887e-05,0.0009972984301594,6.12000512491319,-5.19867643223477,2.74539607419595,84970_at,UP
SORBS3,1.01598187423054,1.01598187423054,1.01598187423054,0.0007680874081092,0.0055693814044993,7.42991658530758,-3.83206486820473,-0.583913980215362,10174_at,UP
ADAM3B,1.01283998039512,1.01283998039512,1.01283998039512,4.08139719212419e-06,0.000544885356223,4.43331398222905,-5.87238117625579,4.37281498500268,1596_at,UP
GSTT4,1.01160226384788,1.01160226384788,1.01160226384788,1.33966096937833e-06,0.0004057054926758,6.56396788775473,-6.31789140281304,5.42608375679691,25774_at,UP
AP2A1,1.01136965419385,1.01136965419385,1.01136965419385,0.0008894386704899,0.0060985571848765,7.81010628083011,-3.77438973638555,-0.721618150998283,160_at,UP
SSX3,1.01015158149242,1.01015158149242,1.01015158149242,6.09321803589202e-05,0.0014151188009888,5.7662721538661,-4.81611837475793,1.81003709986108,10214_at,UP
RBMY2MP,1.00738792873449,1.00738792873449,1.00738792873449,1.26607481716913e-06,0.0004057054926758,7.56380681812882,-6.34070401256831,5.4794139291357,140101_at,UP
LOC102723904,1.00738418352379,1.00738418352379,1.00738418352379,7.84464717084081e-06,0.0006555264083759,6.63777751233644,-5.61445226946989,3.75389544586364,102723904_at,UP
LILRA4,1.00537964863256,1.00537964863256,1.00537964863256,4.2294850439104e-06,0.000544885356223,6.44093263991997,-5.85825333604789,4.33907283352104,23547_at,UP
BTBD2,1.0043341129639,1.0043341129639,1.0043341129639,0.0014582279118117,0.0083600169452987,8.27060105997152,-3.57882279139193,-1.18459447553594,55643_at,UP
VAMP2,1.00047689541642,1.00047689541642,1.00047689541642,6.36790232237884e-05,0.0014441014475606,7.76759253479825,-4.79905449418332,1.76823885249441,6844_at,UP
OLFM4,-2.42070869424787,-2.42070869424787,-2.42070869424787,0.0030800928859588,0.0136712075137556,5.95041397615818,3.2785280806059,-1.88072038253488,10562_at,DOWN
CTSZ,-2.32386240907986,-2.32386240907986,-2.32386240907986,5.974101053495e-08,0.0001489826808165,8.35775995180168,7.61319042678253,8.3447056479462,1522_at,DOWN
LOC101927057,-2.07052227820974,-2.07052227820974,-2.07052227820974,3.99220592991012e-05,0.0011938152739894,6.87660486396624,4.97988022780517,2.21095478391837,101927057_at,DOWN
SNTN,-2.04219066994235,-2.04219066994235,-2.04219066994235,0.0005866607904183,0.0047181623992658,5.67653623012587,3.9376650420702,-0.330609249812048,132203_at,DOWN
NUF2,-2.01922609030164,-2.01922609030164,-2.01922609030164,0.0003745920870866,0.0036469317071689,6.29169277037544,4.11265689257304,0.0919843514820702,83540_at,DOWN
SHCBP1,-1.97240756606105,-1.97240756606105,-1.97240756606105,3.17590386288632e-05,0.0011158698924076,5.33087727496015,5.06860787477933,2.42790098744508,79801_at,DOWN
PPP3R1,-1.83771754665799,-1.83771754665799,-1.83771754665799,1.30652901307662e-07,0.0001672683768991,6.68843666772185,7.27896648438186,7.61419498579561,5534_at,DOWN
AMZ2P1,-1.80386396775646,-1.80386396775646,-1.80386396775646,0.000585843983987,0.0047134438994467,5.58955076889294,3.93821000215427,-0.329298398690756,201283_at,DOWN
CCDC113,-1.76459107326169,-1.76459107326169,-1.76459107326169,2.33541763156528e-05,0.0010029076470646,6.67239537775769,5.18803961354437,2.71945979642363,29070_at,DOWN
CLGN,-1.74921275802002,-1.74921275802002,-1.74921275802002,0.0007280458098072,0.0053746905687914,5.40106909449016,3.85308118744329,-0.533618594224565,1047_at,DOWN
CENPH,-1.73779221976355,-1.73779221976355,-1.73779221976355,2.27257054241949e-05,0.0009972984301594,5.89775846193691,5.19865063933639,2.74533318868785,64946_at,DOWN
AGR3,-1.72596388139727,-1.72596388139727,-1.72596388139727,0.0007768400395044,0.0055932482844318,9.09228854238975,3.82761474323521,-0.594555998611845,155465_at,DOWN
H4C3,-1.70528172869859,-1.70528172869859,-1.70528172869859,1.14219384425691e-05,0.000745117793177,12.7082565776979,5.46707484320481,3.39775256700341,8364_at,DOWN
FAM81B,-1.67314260080721,-1.67314260080721,-1.67314260080721,0.001648106374794,0.0090050175997013,6.77978067255953,3.53007682334163,-1.29891962869499,153643_at,DOWN
SCNN1G,-1.66384571629965,-1.66384571629965,-1.66384571629965,0.0032773556578928,0.0142624502435262,6.18751820531887,3.25329308349681,-1.93824467227786,6340_at,DOWN
DBF4,-1.62149196048029,-1.62149196048029,-1.62149196048029,6.82323567653062e-05,0.0014957862802721,7.52341822299394,4.77233114108445,1.70277545540312,10926_at,DOWN
SPAG1,-1.62126142470857,-1.62126142470857,-1.62126142470857,0.0002994792694971,0.0032017397475884,5.56526484494298,4.19965365271918,0.30314855299001,6674_at,DOWN
NETO2,-1.62028351373659,-1.62028351373659,-1.62028351373659,2.71022621404715e-06,0.0004733787361562,6.52311747535517,6.03519691619948,4.76023032253348,81831_at,DOWN
NDC80,-1.60655147031466,-1.60655147031466,-1.60655147031466,0.0107330745612417,0.0334891545030426,6.64169593360505,2.75857618343421,-3.02689514115069,10403_at,DOWN
SLC25A43,-1.6010105394437,-1.6010105394437,-1.6010105394437,5.01880872427713e-05,0.0012818613205497,6.17267924500305,4.89121498785079,1.99394744746442,203427_at,DOWN
DNAAF4,-1.59897263672368,-1.59897263672368,-1.59897263672368,9.48358770688352e-05,0.0017525872059572,5.93584241225629,4.64498032526192,1.39080513044957,161582_at,DOWN
CENPK,-1.59455777931836,-1.59455777931836,-1.59455777931836,0.0021456338551806,0.0106755316710032,6.06699774121584,3.42450474614074,-1.54484881198637,64105_at,DOWN
SPA17,-1.59307883368688,-1.59307883368688,-1.59307883368688,2.67132513485119e-05,0.0010384316036522,7.63332382236134,5.13579796999375,2.59200056090611,53340_at,DOWN
HOATZ,-1.57852759288339,-1.57852759288339,-1.57852759288339,0.0003758021259408,0.0036517698044461,6.79329496946031,4.11140190452953,0.0889428333206865,399949_at,DOWN
PCSK5,-1.56563069499165,-1.56563069499165,-1.56563069499165,8.90317608742144e-05,0.0017092095499038,7.24757980356307,4.66940644048272,1.45063540064052,5125_at,DOWN
F2R,-1.56523774303763,-1.56523774303763,-1.56523774303763,0.000174503240094,0.0023374328881277,6.89393539477905,4.40905473912604,0.813546426975634,2149_at,DOWN
ANLN,-1.56482206054891,-1.56482206054891,-1.56482206054891,0.0115664136841763,0.0352884149399265,5.99221074361003,2.72641336424584,-3.09468977592998,54443_at,DOWN
SUMO1,-1.55920246667539,-1.55920246667539,-1.55920246667539,3.02334546313924e-05,0.0010947329108848,6.46296472844645,5.08771772866287,2.47459122515164,7341_at,DOWN
C7orf57,-1.55271464970041,-1.55271464970041,-1.55271464970041,0.0010021697777861,0.0065502379477256,4.27827157106347,3.72736052835426,-0.833535363673022,136288_at,DOWN
CEP76,-1.55068523576546,-1.55068523576546,-1.55068523576546,2.59016244502176e-06,0.0004654112940686,5.84390086433621,6.053278784776,4.8030858531931,79959_at,DOWN
CIPC,-1.54747276514305,-1.54747276514305,-1.54747276514305,7.49036111947426e-05,0.001564696976338,7.6045009463093,4.73624231193101,1.6143652774498,85457_at,DOWN
TMEM200A,-1.54530599343219,-1.54530599343219,-1.54530599343219,7.4470554111874e-05,0.0015597697652634,9.12688290880807,4.73848535204839,1.61986032121017,114801_at,DOWN
GRAMD1C,-1.54433847848189,-1.54433847848189,-1.54433847848189,0.0028400089446593,0.0129233475474693,6.89488043133454,3.31143905756849,-1.80545162953364,54762_at,DOWN
DPY19L1,-1.54256641999294,-1.54256641999294,-1.54256641999294,4.89223782433829e-05,0.00127706984661,8.29698734653893,4.90110706981728,2.01816653028322,23333_at,DOWN
HCG11,-1.53879943437254,-1.53879943437254,-1.53879943437254,1.27974461031527e-08,0.0001310714429884,4.52651450310072,8.29049045577544,9.77360582699398,493812_at,DOWN
EFCAB7,-1.52970064793704,-1.52970064793704,-1.52970064793704,3.60018988497496e-05,0.0011424074134563,6.59381628210537,5.01995645165171,2.3089751661258,84455_at,DOWN
IL33,-1.51984511727725,-1.51984511727725,-1.51984511727725,4.39120856112076e-05,0.0012372698234662,6.55997514621474,4.94296162998334,2.12061865271589,90865_at,DOWN
