gene_symbol,logfc_dz,mean_logfc,median_logfc,p_val,p_val_adj,pct.1,pct.2,signature_type
ISG20,1.24026605811145,1.24026605811145,1.24026605811145,1.0690275234140198e-40,3.10028672065301e-36,0.767,0.459,UP
S100A14,1.21878813028563,1.21878813028563,1.21878813028563,1.07581465159077e-16,3.11997007107841e-12,0.59,0.283,UP
LMO7,1.20077147608129,1.20077147608129,1.20077147608129,9.797232030028281e-61,2.8412952610285e-56,0.538,0.257,UP
SCGB1D4,1.18939781181697,1.18939781181697,1.18939781181697,1.7385726933297802e-10,5.04203466792569e-06,0.402,0.348,UP
S100A11,1.1655472639353,1.1655472639353,1.1655472639353,5.57230609089045e-64,1.6160244894191401e-59,0.961,0.916,UP
MT1E,1.16061583749418,1.16061583749418,1.16061583749418,2.41513097523069e-165,7.00412134126651e-161,0.608,0.441,UP
IDO1,1.15594606087019,1.15594606087019,1.15594606087019,2.51490299030075e-143,7.29347016217119e-139,0.539,0.219,UP
CD55,1.12522556434565,1.12522556434565,1.12522556434565,1.51743524468825e-24,4.40071395312041e-20,0.779,0.582,UP
EMP1,1.11459348149017,1.11459348149017,1.11459348149017,3.34702414617853e-27,9.706704726332341e-23,0.492,0.228,UP
HES4,1.10706471368232,1.10706471368232,1.10706471368232,4.05758992522903e-33,1.17674165421567e-28,0.698,0.372,UP
C12orf75,1.06861178923821,1.06861178923821,1.06861178923821,1.6341786700625e-143,4.73928156104825e-139,0.453,0.154,UP
CD44,1.02988026101931,1.02988026101931,1.02988026101931,8.17734925689637e-67,2.37151305799252e-62,0.64,0.299,UP
SLPI,1.0181651998982,1.0181651998982,1.0181651998982,2.8751129880369803e-161,8.33811517660604e-157,0.731,0.623,UP
STC1,1.01614068904491,1.01614068904491,1.01614068904491,2.41758826111563e-12,7.01124771606142e-08,0.217,0.051,UP
SPP1,1.01105050342769,1.01105050342769,1.01105050342769,1.82653755055205e-135,5.29714155035599e-131,0.284,0.196,UP
KRT23,0.999079973390414,0.999079973390414,0.999079973390414,1.9314998842233e-39,5.60154281423599e-35,0.316,0.086,UP
AC025580.1,0.992431824462485,0.992431824462485,0.992431824462485,2.50424461778455e-12,7.26255981603698e-08,0.572,0.43,UP
CXCL14,0.989914791144164,0.989914791144164,0.989914791144164,1.16956256141212e-242,3.3918483843513e-238,0.17,0.076,UP
LAMC2,0.950031409921289,0.950031409921289,0.950031409921289,9.93323155757992e-15,2.88073648401375e-10,0.551,0.342,UP
LGALS3,0.941021778694653,0.941021778694653,0.941021778694653,2.20530108472625e-38,6.3955936758145994e-34,0.894,0.736,UP
NDRG1,0.937919452125798,0.937919452125798,0.937919452125798,1.17219564128281e-44,3.3994845792842897e-40,0.546,0.272,UP
SDC4,0.93625059393504,0.93625059393504,0.93625059393504,1.8851442522646502e-47,5.4671068459927096e-43,0.727,0.457,UP
SAA1,0.935415893924863,0.935415893924863,0.935415893924863,5.07761824842202e-19,1.47256006822487e-14,0.187,0.011,UP
TNFRSF12A,0.924251489081686,0.924251489081686,0.924251489081686,5.60342626120664e-12,1.62504965001254e-07,0.806,0.53,UP
TMEM265,0.916528591824002,0.916528591824002,0.916528591824002,1.78093610402854e-67,5.16489279529316e-63,0.491,0.194,UP
CLDN1,0.914993322340696,0.914993322340696,0.914993322340696,1.25502501740357e-10,3.63969805297209e-06,0.364,0.111,UP
PERP,0.896921971535415,0.896921971535415,0.896921971535415,2.3739027948696198e-28,6.8845554954014e-24,0.817,0.631,UP
RIMKLB,0.886783578579664,0.886783578579664,0.886783578579664,2.54865527194075e-165,7.39135515415537e-161,0.627,0.409,UP
CD9,0.880324786180651,0.880324786180651,0.880324786180651,1.04102121527369e-13,3.0190656264152103e-09,0.885,0.773,UP
SH3BGRL3,0.875971603762826,0.875971603762826,0.875971603762826,9.62574070686722e-40,2.79156106239856e-35,0.801,0.61,UP
C11orf96,0.872998455329006,0.872998455329006,0.872998455329006,8.457525623809961e-97,2.45276700616113e-92,0.457,0.317,UP
FAM107B,0.862690863426339,0.862690863426339,0.862690863426339,5.93893778425385e-14,1.7223513468114602e-09,0.715,0.451,UP
GPRC5A,0.855551404862227,0.855551404862227,0.855551404862227,5.14946659383026e-10,1.49339680687671e-05,0.601,0.399,UP
NUPR1,0.846194269338771,0.846194269338771,0.846194269338771,1.35552591552416e-239,3.9311607076115996e-235,0.343,0.209,UP
CAST,0.844302341505872,0.844302341505872,0.844302341505872,1.96716862629375e-20,5.70498573311451e-16,0.72,0.469,UP
DUSP1,0.841345651656471,0.841345651656471,0.841345651656471,4.87995343865871e-48,1.4152352967454098e-43,0.838,0.705,UP
S100A13,0.830182410497967,0.830182410497967,0.830182410497967,4.17251724388782e-85,1.21007172589991e-80,0.82,0.632,UP
YWHAH,0.829869997304602,0.829869997304602,0.829869997304602,1.49160540518329e-29,4.325804835572041e-25,0.64,0.338,UP
SCGB2A1,0.820214371118172,0.820214371118172,0.820214371118172,3.30243185771278e-10,9.57738263055282e-06,0.877,0.856,UP
C19orf33,0.818555583504757,0.818555583504757,0.818555583504757,5.32512467199081e-20,1.5443394061240602e-15,0.629,0.47,UP
WWTR1,0.816464152842863,0.816464152842863,0.816464152842863,2.4185733267727e-28,7.0141045049735e-24,0.459,0.21,UP
TPM4,0.804654274297014,0.804654274297014,0.804654274297014,8.00846693056408e-10,2.32253549453289e-05,0.768,0.626,UP
CLIC1,0.804651959818125,0.804651959818125,0.804651959818125,4.60055049649546e-49,1.33420564948865e-44,0.83,0.648,UP
ATP13A3,0.793141959429159,0.793141959429159,0.793141959429159,4.96443911579955e-16,1.4397369879730298e-11,0.605,0.328,UP
CD59,0.791917608520749,0.791917608520749,0.791917608520749,1.28150199705047e-17,3.71648394164608e-13,0.732,0.446,UP
GPX3,0.78915493462465,0.78915493462465,0.78915493462465,0.0,0.0,0.141,0.065,UP
ISG15,0.787950681791292,0.787950681791292,0.787950681791292,2.09554763913508e-38,6.07729770825566e-34,0.436,0.241,UP
S100A16,0.784618726458274,0.784618726458274,0.784618726458274,2.5395551379674798e-18,7.3649638556195e-14,0.673,0.474,UP
RAB11FIP1,0.779577368976956,0.779577368976956,0.779577368976956,4.88594585389992e-09,0.0001416973157089,0.818,0.659,UP
MT1X,0.779212310552371,0.779212310552371,0.779212310552371,3.64537837557807e-65,1.0571961827014e-60,0.571,0.504,UP
RCAN1,0.770211132494221,0.770211132494221,0.770211132494221,1.21026402038354e-07,0.0035098866855143,0.37,0.177,UP
FOSL1,0.761289499389651,0.761289499389651,0.761289499389651,1.8229455526468e-22,5.28672439723098e-18,0.463,0.219,UP
TNFAIP2,0.760598805939595,0.760598805939595,0.760598805939595,1.84232827893276e-47,5.3429362417329e-43,0.45,0.184,UP
RAP1B,0.759149482358796,0.759149482358796,0.759149482358796,1.35810594082354e-16,3.9386430389823396e-12,0.651,0.381,UP
PCCA,0.751406931772508,0.751406931772508,0.751406931772508,2.02121306595896e-31,5.86172001258758e-27,0.372,0.196,UP
GADD45A,0.747735946811372,0.747735946811372,0.747735946811372,3.50282788911818e-111,1.01585511612316e-106,0.835,0.672,UP
CRISP3,0.739283464156633,0.739283464156633,0.739283464156633,7.08665347329494e-59,2.05520037379026e-54,0.165,0.072,UP
RCN1,0.735818170437497,0.735818170437497,0.735818170437497,2.21273671139721e-07,0.006417157736723,0.533,0.426,UP
TXNIP,0.729968340374627,0.729968340374627,0.729968340374627,5.71397473907875e-56,1.65710981408023e-51,0.518,0.38,UP
AQP3,0.714406653875171,0.714406653875171,0.714406653875171,5.6725001112180495e-55,1.64508175725435e-50,0.43,0.257,UP
PRDM1,0.713482837578102,0.713482837578102,0.713482837578102,2.12513175921155e-16,6.1630946148894e-12,0.386,0.168,UP
MAP2K3,0.712191620861092,0.712191620861092,0.712191620861092,4.42584055630028e-08,0.0012835380197326,0.723,0.481,UP
KCNK1,0.711519842660378,0.711519842660378,0.711519842660378,1.77227171460498e-07,0.0051397651995259,0.545,0.287,UP
CYTOR,0.710844252074176,0.710844252074176,0.710844252074176,4.4225520823524e-15,1.28258432940302e-10,0.512,0.29,UP
EPHA2,0.707320942218849,0.707320942218849,0.707320942218849,3.6354680481339006e-10,1.05432208863931e-05,0.54,0.293,UP
GDA,0.696331310608878,0.696331310608878,0.696331310608878,1.3857136170818199e-12,4.01870806089897e-08,0.375,0.112,UP
CFLAR,0.69082136454442,0.69082136454442,0.69082136454442,1.97377681931549e-16,5.72415015369685e-12,0.659,0.396,UP
SAT1,0.690234601581023,0.690234601581023,0.690234601581023,6.39446352368132e-26,1.85445836650282e-21,0.991,0.984,UP
SQSTM1,0.688842155001296,0.688842155001296,0.688842155001296,2.63677131449141e-10,7.64690048915653e-06,0.849,0.738,UP
DUSP4,0.687376923196409,0.687376923196409,0.687376923196409,1.12676518155543e-33,3.26773170302892e-29,0.385,0.166,UP
ITGA6,0.681887968130526,0.681887968130526,0.681887968130526,2.01536578052506e-09,5.84476230010074e-05,0.556,0.339,UP
FTH1,0.676772126727994,0.676772126727994,0.676772126727994,2.0309130161103398e-26,5.8898508380216e-22,0.997,0.992,UP
UPP1,0.673962065645736,0.673962065645736,0.673962065645736,1.0772497257703601e-44,3.1241319297066198e-40,0.395,0.213,UP
LDHB,0.666203287810205,0.666203287810205,0.666203287810205,1.06590398781953e-14,3.09122815507542e-10,0.677,0.594,UP
LCN2,0.664277277275732,0.664277277275732,0.664277277275732,4.58981320666721e-16,1.33109172806556e-11,0.225,0.043,UP
SGPP2,0.65960494363011,0.65960494363011,0.65960494363011,4.165417976885489e-28,1.20801286747656e-23,0.426,0.187,UP
BTG3,0.658187615724369,0.658187615724369,0.658187615724369,9.26804206603958e-12,2.68782487957214e-07,0.692,0.488,UP
PIM1,0.648781072841273,0.648781072841273,0.648781072841273,1.49494533140332e-14,4.33549095560276e-10,0.425,0.201,UP
CLDN7,0.648664609655491,0.648664609655491,0.648664609655491,6.5981699340059e-13,1.91353526256105e-08,0.774,0.619,UP
TUBB2A,0.646119321072655,0.646119321072655,0.646119321072655,1.98908433748744e-15,5.7685434871473095e-11,0.462,0.225,UP
HIST1H4C,0.640323127337032,0.640323127337032,0.640323127337032,1.05653189659454e-37,3.06404815331383e-33,0.48,0.29,UP
MACF1,0.635679511806268,0.635679511806268,0.635679511806268,2.2898528370743e-14,6.640802212799181e-10,0.546,0.307,UP
CST1,0.635492868496291,0.635492868496291,0.635492868496291,1.73686157208354e-12,5.03707224519947e-08,0.194,0.054,UP
RRAD,0.634159503230823,0.634159503230823,0.634159503230823,8.498582554897091e-45,2.4646739267457098e-40,0.352,0.224,UP
EDN1,0.632844177541919,0.632844177541919,0.632844177541919,1.7798053324463e-08,0.0005161613444627,0.461,0.334,UP
BHLHE40,0.62917011896066,0.62917011896066,0.62917011896066,8.44391333794149e-51,2.4488193071364103e-46,0.582,0.353,UP
SPHK1,0.629062293021939,0.629062293021939,0.629062293021939,1.45683836529173e-20,4.22497694318255e-16,0.458,0.24,UP
CAP1,0.628753595353857,0.628753595353857,0.628753595353857,3.7391187707888705e-09,0.0001084381834716,0.581,0.364,UP
VNN1,0.628367078149454,0.628367078149454,0.628367078149454,4.74132872165577e-39,1.3750327425673898e-34,0.284,0.059,UP
EFHD2,0.624540072038783,0.624540072038783,0.624540072038783,3.09652295304603e-26,8.980226216128801e-22,0.476,0.233,UP
PRELID1,0.62313704603707,0.62313704603707,0.62313704603707,3.1049581429518304e-31,9.00468911037461e-27,0.667,0.467,UP
LRRFIP1,0.620871816668415,0.620871816668415,0.620871816668415,1.8448071927940401e-19,5.3501253398219905e-15,0.679,0.456,UP
BCL10,0.618259509952389,0.618259509952389,0.618259509952389,1.75139877288814e-08,0.0005079231581252,0.701,0.549,UP
CDKN1C,0.616976030386525,0.616976030386525,0.616976030386525,1.11017346611778e-28,3.21961406908818e-24,0.281,0.103,UP
IL1RN,0.616240517489936,0.616240517489936,0.616240517489936,4.27774041794964e-16,1.2405874986095799e-11,0.187,0.052,UP
ZFP36L1,0.61359539397672,0.61359539397672,0.61359539397672,7.075528607109569e-18,2.05197405134785e-13,0.703,0.549,UP
JUP,0.613058225655047,0.613058225655047,0.613058225655047,2.58912173082906e-20,7.508711931577359e-16,0.633,0.4,UP
MAL2,0.612074688491747,0.612074688491747,0.612074688491747,3.7978876768427104e-19,1.10142540516116e-14,0.539,0.317,UP
KLF3,0.609764758422568,0.609764758422568,0.609764758422568,1.06052694041613e-19,3.0756341799008302e-15,0.596,0.363,UP
YWHAZ,0.606037318009157,0.606037318009157,0.606037318009157,3.24919592732375e-10,9.42299310883161e-06,0.838,0.71,UP
SESTD1,0.60583624687895,0.60583624687895,0.60583624687895,2.52568780835216e-14,7.32474721300209e-10,0.537,0.285,UP
H3F3B,0.600077730344275,0.600077730344275,0.600077730344275,1.45536849983362e-39,4.2207141863674803e-35,0.946,0.936,UP
RHOC,0.599689132621085,0.599689132621085,0.599689132621085,1.5658345628588002e-20,4.541076815746801e-16,0.594,0.385,UP
DENND2C,0.598160654084138,0.598160654084138,0.598160654084138,4.46785700561868e-09,0.0001295723210199,0.564,0.336,UP
CAPN2,0.596847796411638,0.596847796411638,0.596847796411638,2.33294837143349e-23,6.76578357199427e-19,0.419,0.165,UP
CRIM1,0.596193253991084,0.596193253991084,0.596193253991084,6.379988479597949e-30,1.8502604589682e-25,0.415,0.172,UP
CDKN1A,0.588514990070908,0.588514990070908,0.588514990070908,9.938495155909689e-16,2.88226298016537e-11,0.614,0.393,UP
CSNK1E,0.587731766480465,0.587731766480465,0.587731766480465,5.00214806668223e-12,1.45067296081851e-07,0.594,0.368,UP
MAP4K4,0.587094277813039,0.587094277813039,0.587094277813039,3.46987173389584e-08,0.0010062975015471,0.404,0.169,UP
C15orf48,0.586440431959984,0.586440431959984,0.586440431959984,8.18225840707094e-60,2.37293676063464e-55,0.169,0.073,UP
NEDD4L,0.585018902733061,0.585018902733061,0.585018902733061,2.69446663227653e-14,7.81422268026516e-10,0.391,0.146,UP
NFKBIZ,0.584664362423934,0.584664362423934,0.584664362423934,1.70702196577481e-08,0.0004950534402943,0.549,0.393,UP
NFE2L2,0.582475775906825,0.582475775906825,0.582475775906825,4.30019516679129e-17,1.24709960032114e-12,0.719,0.522,UP
RETREG1,0.578681733913737,0.578681733913737,0.578681733913737,1.59687793481772e-127,4.6311056987648597e-123,0.308,0.106,UP
TMC5,0.577401889925549,0.577401889925549,0.577401889925549,1.0087559812159e-37,2.9254932211242297e-33,0.242,0.063,UP
SMAD3,0.575899073796269,0.575899073796269,0.575899073796269,3.8742565218017903e-31,1.1235731338877399e-26,0.304,0.088,UP
RALA,0.574722646851495,0.574722646851495,0.574722646851495,5.74301548586454e-23,1.6655319210555699e-18,0.51,0.302,UP
PLS3,0.574664616379229,0.574664616379229,0.574664616379229,2.39790525272027e-07,0.006954165023414,0.427,0.22,UP
RHOF,0.569584202591104,0.569584202591104,0.569584202591104,6.6420099822135e-11,1.92624931494174e-06,0.313,0.108,UP
RASA2,0.568700387687149,0.568700387687149,0.568700387687149,2.36814933446552e-07,0.0068678698848834,0.4,0.172,UP
C2CD4A,0.568443691812441,0.568443691812441,0.568443691812441,3.03308255057566e-126,8.79624270492446e-122,0.315,0.144,UP
AHNAK,0.568033517673458,0.568033517673458,0.568033517673458,1.33081811963984e-17,3.8595056287674897e-13,0.691,0.442,UP
PPP1CB,0.563597009099007,0.563597009099007,0.563597009099007,1.33004065710725e-17,3.85725090967674e-13,0.767,0.596,UP
RAB9A,0.563380098182244,0.563380098182244,0.563380098182244,2.33677425984823e-23,6.77687903098587e-19,0.557,0.341,UP
ARPC2,0.56305613492306,0.56305613492306,0.56305613492306,6.8465795858877e-11,1.98557654570329e-06,0.704,0.523,UP
SVIL,0.562877273236995,0.562877273236995,0.562877273236995,1.24951572101515e-14,3.62372054251605e-10,0.282,0.059,UP
BIRC3,0.562632088550123,0.562632088550123,0.562632088550123,8.83261249456885e-07,0.0256154594954991,0.67,0.505,UP
IQGAP1,0.562494403680349,0.562494403680349,0.562494403680349,2.24259349866958e-22,6.50374540549163e-18,0.707,0.487,UP
RAC1,0.561585328997888,0.561585328997888,0.561585328997888,2.92018412961686e-10,8.46882599430186e-06,0.831,0.71,UP
LDHA,0.560193545530307,0.560193545530307,0.560193545530307,6.974580364368459e-40,2.0226980514705e-35,0.846,0.683,UP
CALM2,0.560083760622803,0.560083760622803,0.560083760622803,3.6810922844235796e-30,1.06755357340568e-25,0.878,0.787,UP
UCA1,0.559244169926282,0.559244169926282,0.559244169926282,4.4239593264174096e-26,1.28299244425431e-21,0.832,0.594,UP
CPEB4,0.557976171518563,0.557976171518563,0.557976171518563,1.3789590489139302e-20,3.99911913775528e-16,0.386,0.152,UP
SQOR,0.557037053291061,0.557037053291061,0.557037053291061,7.2026222877555e-39,2.08883248967197e-34,0.327,0.113,UP
TNFAIP3,0.551185872095709,0.551185872095709,0.551185872095709,2.1828884290569102e-15,6.33059473310795e-11,0.81,0.741,UP
HLA-E,0.545223227616153,0.545223227616153,0.545223227616153,1.7209820145369802e-09,4.99101994035869e-05,0.733,0.553,UP
ELL2,0.541603153548445,0.541603153548445,0.541603153548445,1.5934377013404e-12,4.6211286776573e-08,0.433,0.175,UP
MGST1,0.539879305891633,0.539879305891633,0.539879305891633,2.0339218880327303e-132,5.89857686748373e-128,0.8,0.672,UP
ERO1A,0.539366352331441,0.539366352331441,0.539366352331441,7.636975950105231e-19,2.2147993952900202e-14,0.444,0.228,UP
ACSL5,0.537749582677369,0.537749582677369,0.537749582677369,2.5940657494978197e-34,7.523050080118639e-30,0.649,0.386,UP
RGCC,0.537582640573645,0.537582640573645,0.537582640573645,5.92748525944092e-17,1.71903000009046e-12,0.434,0.31,UP
CTTNBP2NL,0.536627242850954,0.536627242850954,0.536627242850954,7.67521597136599e-08,0.0022258893838558,0.387,0.193,UP
DDIT4,0.533693519186859,0.533693519186859,0.533693519186859,4.22413329047593e-30,1.2250408955709201e-25,0.303,0.165,UP
KLF5,0.533515227045319,0.533515227045319,0.533515227045319,4.48846090577127e-08,0.0013016985472827,0.777,0.595,UP
OCIAD2,0.5328492318007,0.5328492318007,0.5328492318007,2.55382174639107e-16,7.40633844670874e-12,0.715,0.616,UP
MTRNR2L12,0.532534978023925,0.532534978023925,0.532534978023925,1.4330695425437e-07,0.0041560449803309,0.525,0.496,UP
GPX4,0.531086173991699,0.531086173991699,0.531086173991699,2.2198698790046302e-58,6.43784463610134e-54,0.831,0.733,UP
IFNGR2,0.527929366885194,0.527929366885194,0.527929366885194,4.08297479291382e-25,1.1841035196929401e-20,0.515,0.305,UP
TUBB4B,0.527677138380594,0.527677138380594,0.527677138380594,6.40466705339603e-12,1.85741749215538e-07,0.839,0.703,UP
PHLDA1,0.527168546833121,0.527168546833121,0.527168546833121,2.4813741702104203e-15,7.196233231027249e-11,0.268,0.093,UP
MSN,0.524661712013208,0.524661712013208,0.524661712013208,1.13812772260008e-27,3.3006842083125e-23,0.334,0.108,UP
LRATD2,0.524275054785123,0.524275054785123,0.524275054785123,3.36526461274305e-14,9.75960390341613e-10,0.421,0.213,UP
ETS1,0.522512256385615,0.522512256385615,0.522512256385615,7.58482465110325e-19,2.1996749970664502e-14,0.39,0.181,UP
RIN2,0.521630557311273,0.521630557311273,0.521630557311273,1.46247324405839e-29,4.24131865509373e-25,0.352,0.144,UP
MPRIP,0.520659116651464,0.520659116651464,0.520659116651464,5.19658977471987e-18,1.50706300056651e-13,0.435,0.218,UP
S100A1,0.519296132292041,0.519296132292041,0.519296132292041,2.40333590125518e-166,6.96991444723014e-162,0.213,0.089,UP
MFAP5,0.517503557839843,0.517503557839843,0.517503557839843,2.4464696056141797e-18,7.09500650324168e-14,0.127,0.038,UP
HILPDA,0.517364512350652,0.517364512350652,0.517364512350652,8.45911953862472e-49,2.45322925739655e-44,0.236,0.135,UP
MT1G,0.516874640147541,0.516874640147541,0.516874640147541,1.45109298895945e-128,4.2083147772813e-124,0.617,0.569,UP
CHMP4B,0.516084550136633,0.516084550136633,0.516084550136633,1.49174372502005e-08,0.000432620597693,0.599,0.374,UP
ARHGAP29,0.514936356094519,0.514936356094519,0.514936356094519,6.47551768250038e-29,1.87796488310194e-24,0.371,0.18,UP
CP,0.51444154347593,0.51444154347593,0.51444154347593,5.847361285586211e-152,1.69579324643286e-147,0.218,0.071,UP
LYPD3,0.514083884622569,0.514083884622569,0.514083884622569,2.5532161076162097e-18,7.40458203369777e-14,0.183,0.026,UP
ARL6IP1,0.513638082236622,0.513638082236622,0.513638082236622,6.24750172203366e-19,1.81183797440698e-14,0.639,0.448,UP
MET,0.512628141643199,0.512628141643199,0.512628141643199,1.62356084868741e-24,4.70848881727835e-20,0.441,0.226,UP
SDCBP,0.511538547690581,0.511538547690581,0.511538547690581,1.3870864553700302e-09,4.02268942921863e-05,0.65,0.459,UP
N4BP1,0.5082222505819,0.5082222505819,0.5082222505819,4.11967330157633e-29,1.19474645419015e-24,0.408,0.212,UP
B2M,0.507567609026087,0.507567609026087,0.507567609026087,5.59005986615568e-140,1.62117326178381e-135,0.949,0.948,UP
RNF39,0.505479574084302,0.505479574084302,0.505479574084302,3.4633032140029903e-09,0.0001004392565093,0.162,0.056,UP
SYNE2,0.505363180208563,0.505363180208563,0.505363180208563,4.21740453215212e-44,1.22308948836943e-39,0.391,0.198,UP
ACTR3,0.501259956256251,0.501259956256251,0.501259956256251,8.97655315170652e-09,0.0002603290179526,0.594,0.401,UP
ARF6,0.497235821425121,0.497235821425121,0.497235821425121,2.0589378895744e-13,5.97112577355472e-09,0.619,0.413,UP
CYP3A5,0.496323114113896,0.496323114113896,0.496323114113896,9.49303716206134e-27,2.7530757073694097e-22,0.14,0.009,UP
RALGDS,0.495382892277167,0.495382892277167,0.495382892277167,9.70743676227695e-08,0.0028152537354279,0.393,0.175,UP
CLDN4,0.493875706685277,0.493875706685277,0.493875706685277,1.76365108709586e-11,5.1147645176867e-07,0.922,0.905,UP
MT1H,0.489218773399277,0.489218773399277,0.489218773399277,4.40159542743595e-110,1.2765066899107e-105,0.309,0.245,UP
UBE2D1,0.488536436965621,0.488536436965621,0.488536436965621,4.2041533495907396e-11,1.21924651291481e-06,0.457,0.249,UP
SLC18A2,0.487922504776957,0.487922504776957,0.487922504776957,1.53017526395529e-67,4.43766128299673e-63,0.285,0.064,UP
YOD1,0.487482412437457,0.487482412437457,0.487482412437457,4.74377489342023e-08,0.0013757421568408,0.366,0.18,UP
CAPZA2,0.482383599853003,0.482383599853003,0.482383599853003,4.5544415418568e-65,1.32083359155389e-60,0.733,0.524,UP
CDV3,0.481017789758143,0.481017789758143,0.481017789758143,4.11576570788586e-16,1.1936132129439799e-11,0.74,0.589,UP
GCNT3,0.476814930545008,0.476814930545008,0.476814930545008,1.89978376022629e-35,5.50956288303226e-31,0.321,0.164,UP
ADM,0.476516963961671,0.476516963961671,0.476516963961671,1.24349637137488e-76,3.6062638266242797e-72,0.448,0.313,UP
SAA2,0.475765950159205,0.475765950159205,0.475765950159205,1.4542150631944602e-10,4.21736910477024e-06,0.14,0.016,UP
MRPS24,0.47197940205256,0.47197940205256,0.47197940205256,9.57066674277673e-08,0.0027755890620726,0.715,0.549,UP
ANXA5,0.468126478509889,0.468126478509889,0.468126478509889,2.1517812928945e-15,6.240380927523329e-11,0.825,0.68,UP
AKAP13,0.467965216809612,0.467965216809612,0.467965216809612,8.97450145717615e-15,2.60269516759566e-10,0.699,0.483,UP
EPS8,0.467498168961016,0.467498168961016,0.467498168961016,1.01538669142681e-18,2.9447229438068904e-14,0.541,0.35,UP
BCL2L1,0.464820713183507,0.464820713183507,0.464820713183507,1.7955151863774798e-22,5.20717359201334e-18,0.291,0.122,UP
NABP1,0.461598699405064,0.461598699405064,0.461598699405064,1.08912595571744e-06,0.0315857418417614,0.589,0.449,UP
VCL,0.461513718816761,0.461513718816761,0.461513718816761,8.25348002707615e-10,2.39359174265235e-05,0.56,0.363,UP
SPINT1,0.460939529814008,0.460939529814008,0.460939529814008,2.9859907017128102e-24,8.659671634037321e-20,0.601,0.387,UP
HBEGF,0.459690852465692,0.459690852465692,0.459690852465692,3.39353622051503e-14,9.84159439311563e-10,0.296,0.136,UP
ALCAM,0.459681258623961,0.459681258623961,0.459681258623961,5.26010240965399e-09,0.0001525482299823,0.564,0.354,UP
BRI3,0.45922856689168,0.45922856689168,0.45922856689168,1.03899707923358e-26,3.01319542948531e-22,0.657,0.473,UP
ACTG1,0.457072535137099,0.457072535137099,0.457072535137099,1.34757171577697e-24,3.9080927329248e-20,0.962,0.964,UP
RIOK3,0.456448416792049,0.456448416792049,0.456448416792049,1.3281451527192002e-16,3.8517537574009596e-12,0.596,0.399,UP
BASP1,0.455779101601967,0.455779101601967,0.455779101601967,1.04367650808116e-08,0.0003026766241086,0.664,0.497,UP
