gene_symbol,logfc_dz,mean_logfc,median_logfc,p_val,p_val_adj,pct.1,pct.2,signature_type
NXF1,0.145904825093511,0.145904825093511,0.145904825093511,2.28768930096349e-07,0.0066315537456329,0.153,0.106,UP
CTSC,0.145706099155606,0.145706099155606,0.145706099155606,1.3978762087616e-52,4.05216355395812e-48,0.413,0.375,UP
WDR26,0.145576932975625,0.145576932975625,0.145576932975625,3.1686270008576303e-09,9.18521595008611e-05,0.148,0.102,UP
RPL4,0.145380301802507,0.145380301802507,0.145380301802507,1.42886759977973e-41,4.14200139824149e-37,0.84,0.88,UP
KRT18,0.144997371444217,0.144997371444217,0.144997371444217,1.39188271178344e-06,0.0403478960491784,0.147,0.123,UP
CAMSAP2,0.1444296264547,0.1444296264547,0.1444296264547,1.73187844412348e-12,5.02036923382513e-08,0.171,0.118,UP
SLC25A25,0.144192086305485,0.144192086305485,0.144192086305485,6.892930631833639e-11,1.99812273155594e-06,0.137,0.09,UP
RPSA,0.144028154702668,0.144028154702668,0.144028154702668,6.57058213377888e-91,1.90468034893982e-86,0.852,0.928,UP
ARHGAP5,0.142072163764464,0.142072163764464,0.142072163764464,2.91074393570777e-10,8.43766452082968e-06,0.245,0.189,UP
YPEL5,0.14161955317156,0.14161955317156,0.14161955317156,6.118669642146959e-16,1.77367995586556e-11,0.278,0.218,UP
RAB32,0.1415549121874,0.1415549121874,0.1415549121874,1.1009395109089901e-44,3.1914034542229797e-40,0.28,0.202,UP
DNAJB9,0.141309577176623,0.141309577176623,0.141309577176623,2.53653816045612e-10,7.35291681953021e-06,0.178,0.11,UP
PLEKHA1,0.141279223498964,0.141279223498964,0.141279223498964,2.8577503566531197e-12,8.28404673386605e-08,0.132,0.077,UP
RPL17,0.139793672248589,0.139793672248589,0.139793672248589,1.4264165101170502e-44,4.13489617952731e-40,0.95,0.992,UP
PLEKHA4,0.139767396952389,0.139767396952389,0.139767396952389,5.10712304508648e-17,1.48045282830967e-12,0.12,0.087,UP
ARL5B,0.139709913621661,0.139709913621661,0.139709913621661,4.5882208475108894e-11,1.33003345927646e-06,0.161,0.107,UP
LASP1,0.139465840095829,0.139465840095829,0.139465840095829,3.0462763729062396e-11,8.83054594978061e-07,0.15,0.096,UP
CLIC4,0.139441020622351,0.139441020622351,0.139441020622351,2.77443530065973e-38,8.04253304955243e-34,0.417,0.348,UP
PCBP2,0.139406461871298,0.139406461871298,0.139406461871298,1.1787647370169099e-30,3.41700321966463e-26,0.636,0.592,UP
SRRM2,0.13924961071493,0.13924961071493,0.13924961071493,2.99738313144304e-20,8.68881422142709e-16,0.695,0.658,UP
ZNF703,0.139205875412809,0.139205875412809,0.139205875412809,1.13283261622586e-12,3.28385518791551e-08,0.159,0.113,UP
ELF2,0.139175888717646,0.139175888717646,0.139175888717646,3.82901570581113e-16,1.10995507280053e-11,0.224,0.161,UP
TMEM45A,0.138277183056753,0.138277183056753,0.138277183056753,2.07548586460331e-108,6.01641842431206e-104,0.302,0.244,UP
FAM53C,0.138069652445665,0.138069652445665,0.138069652445665,1.58752587245869e-12,4.60191999908325e-08,0.117,0.064,UP
FOXO3,0.137787867287573,0.137787867287573,0.137787867287573,1.4284077523783e-11,4.14066839259421e-07,0.115,0.075,UP
AHI1,0.13778363408007,0.13778363408007,0.13778363408007,1.23781689436646e-36,3.58818361338948e-32,0.272,0.204,UP
FXYD1,0.137694027335538,0.137694027335538,0.137694027335538,2.3580160995993003e-45,6.83541706951845e-41,0.263,0.186,UP
DNM1L,0.137665851929983,0.137665851929983,0.137665851929983,1.68533858977567e-13,4.8854595040417e-09,0.231,0.171,UP
ATP2B4,0.137610089969911,0.137610089969911,0.137610089969911,3.3032712457378002e-24,9.57552268714474e-20,0.303,0.233,UP
YME1L1,0.137174971477162,0.137174971477162,0.137174971477162,2.25716735029666e-23,6.543076715039971e-19,0.382,0.334,UP
TMOD3,0.13717479525913,0.13717479525913,0.13717479525913,1.18059149699489e-17,3.42229863148879e-13,0.304,0.228,UP
ASH1L,0.136949616786095,0.136949616786095,0.136949616786095,1.0871700485073102e-25,3.1514885366129903e-21,0.343,0.285,UP
AFAP1,0.136311855193044,0.136311855193044,0.136311855193044,2.11000435307537e-12,6.1164806186949e-08,0.113,0.049,UP
NR1D1,0.136257236967743,0.136257236967743,0.136257236967743,4.44714766033762e-66,1.28913916377867e-61,0.102,0.086,UP
GBP1,0.136253622744337,0.136253622744337,0.136253622744337,3.67457757858889e-19,1.06518654848135e-14,0.261,0.215,UP
UBN2,0.135948890700625,0.135948890700625,0.135948890700625,6.78697619817042e-21,1.9674086603256399e-16,0.145,0.091,UP
MAT2A,0.135890392063039,0.135890392063039,0.135890392063039,3.67194667056916e-17,1.06442390086459e-12,0.26,0.227,UP
PLEKHM2,0.13581554922033,0.13581554922033,0.13581554922033,2.0697781961493698e-11,5.99987303499779e-07,0.14,0.074,UP
NPM1,0.135775962578558,0.135775962578558,0.135775962578558,5.43472467420412e-114,1.57541798855829e-109,0.872,0.91,UP
SIAH1,0.135698684109287,0.135698684109287,0.135698684109287,4.75456913316358e-13,1.37825450032146e-08,0.146,0.091,UP
DYRK1A,0.135574702361822,0.135574702361822,0.135574702361822,1.1537143524152598e-11,3.34438716478135e-07,0.157,0.109,UP
CHMP2B,0.135278509789463,0.135278509789463,0.135278509789463,7.70683521322676e-17,2.23405739161017e-12,0.203,0.131,UP
SUN1,0.134920918409354,0.134920918409354,0.134920918409354,3.7631297533523e-18,1.09085605290177e-13,0.18,0.13,UP
PGM3,0.134384307271741,0.134384307271741,0.134384307271741,3.7751820180105397e-13,1.0943497633809e-08,0.209,0.127,UP
RBM5,0.134031483552516,0.134031483552516,0.134031483552516,1.3690452983296602e-20,3.96858851079803e-16,0.254,0.201,UP
ANP32B,0.133134688375548,0.133134688375548,0.133134688375548,7.67376833713304e-39,2.22447196556813e-34,0.525,0.464,UP
KIF5B,0.132949594247197,0.132949594247197,0.132949594247197,3.4639291383258e-21,1.00412377861788e-16,0.406,0.335,UP
ARID1A,0.13256203407226,0.13256203407226,0.13256203407226,2.75140408061178e-13,7.97577014887743e-09,0.192,0.141,UP
SFPQ,0.132479544936793,0.132479544936793,0.132479544936793,4.07045878534338e-46,1.17994459269534e-41,0.672,0.652,UP
NAA50,0.132373576638549,0.132373576638549,0.132373576638549,2.51086314570219e-23,7.2784900867615e-19,0.23,0.176,UP
TXNRD1,0.132340614701432,0.132340614701432,0.132340614701432,8.32505208752248e-21,2.41326609913102e-16,0.176,0.139,UP
MYO9B,0.132162214943685,0.132162214943685,0.132162214943685,3.47269674916048e-25,1.00666533364664e-20,0.198,0.133,UP
ASAP1,0.13148275643035,0.13148275643035,0.13148275643035,4.76217631631609e-08,0.0013804596705737,0.152,0.089,UP
ZNF207,0.131471744329515,0.131471744329515,0.131471744329515,4.4541738183561e-32,1.29117590646507e-27,0.408,0.357,UP
MEF2A,0.131402271620585,0.131402271620585,0.131402271620585,8.019621390139851e-31,2.32472784857374e-26,0.27,0.212,UP
EIF4H,0.131156807116575,0.131156807116575,0.131156807116575,6.75258306938283e-20,1.9574387801526903e-15,0.338,0.254,UP
LRRC59,0.130534474997883,0.130534474997883,0.130534474997883,3.89294001178472e-20,1.12848545061616e-15,0.275,0.188,UP
SEC14L1,0.13004173748002,0.13004173748002,0.13004173748002,2.4644215155169002e-18,7.1438650891804e-14,0.18,0.123,UP
OPTN,0.129748144053264,0.129748144053264,0.129748144053264,1.2238126381258398e-22,3.54758807539918e-18,0.18,0.109,UP
MXI1,0.129550006797001,0.129550006797001,0.129550006797001,5.96001903604946e-26,1.72769031817002e-21,0.149,0.098,UP
TERF2IP,0.129536200977033,0.129536200977033,0.129536200977033,1.45528324957142e-28,4.21857508385764e-24,0.315,0.241,UP
LAMC1,0.129476838332034,0.129476838332034,0.129476838332034,1.4272811660203498e-11,4.13740264405978e-07,0.229,0.158,UP
PTBP1,0.129412644499577,0.129412644499577,0.129412644499577,1.02157379232093e-27,2.9613381091799104e-23,0.263,0.204,UP
LPP,0.12914713136262,0.12914713136262,0.12914713136262,4.1152431168213803e-25,1.1929266747041801e-20,0.336,0.272,UP
MAP4K4,0.128940063673295,0.128940063673295,0.128940063673295,4.5276714143435295e-28,1.3124813895898999e-23,0.259,0.195,UP
CFLAR,0.128895317351188,0.128895317351188,0.128895317351188,1.14862573428161e-26,3.3296362785355298e-22,0.235,0.169,UP
DNAJC3,0.128894662069148,0.128894662069148,0.128894662069148,3.99463399941268e-17,1.1579645037497499e-12,0.301,0.224,UP
ALKBH5,0.128343134033637,0.128343134033637,0.128343134033637,3.11089851362135e-17,9.017872611285579e-13,0.151,0.106,UP
PCMTD1,0.12816058491702,0.12816058491702,0.12816058491702,3.55323324194133e-09,0.0001030011252173,0.273,0.208,UP
NACA,0.128140219734821,0.128140219734821,0.128140219734821,1.32510880128844e-32,3.8412253931749298e-28,0.956,0.991,UP
CSKMT,0.127259410852395,0.127259410852395,0.127259410852395,2.02974329775771e-11,5.88381987154004e-07,0.172,0.193,UP
BAZ2A,0.127168179210491,0.127168179210491,0.127168179210491,6.025331958107901e-10,1.74662322801632e-05,0.143,0.093,UP
ARHGEF12,0.127070851788923,0.127070851788923,0.127070851788923,9.707322541469971e-10,2.81395865832132e-05,0.217,0.158,UP
NUP58,0.126923011849712,0.126923011849712,0.126923011849712,1.40949572839274e-17,4.08584621746487e-13,0.186,0.135,UP
TM4SF1,0.126451225289373,0.126451225289373,0.126451225289373,6.3023725657289e-09,0.0001826931759353,0.178,0.172,UP
FXYD6,0.126154736462156,0.126154736462156,0.126154736462156,2.31475660143612e-26,6.71001643624303e-22,0.118,0.057,UP
KAT6A,0.1259134707117,0.1259134707117,0.1259134707117,4.87957047144983e-14,1.4144898882638801e-09,0.195,0.147,UP
TAOK3,0.12580024854538,0.12580024854538,0.12580024854538,1.93769461144393e-22,5.6169891396536694e-18,0.116,0.075,UP
NCKAP5L,0.125548756833946,0.125548756833946,0.125548756833946,2.64073370127323e-07,0.0076549588532508,0.103,0.055,UP
COL18A1,0.124330521436323,0.124330521436323,0.124330521436323,4.39926188353363e-11,1.27525803479873e-06,0.287,0.209,UP
EGFR,0.124040209526046,0.124040209526046,0.124040209526046,1.08910812165955e-13,3.1571066230667104e-09,0.201,0.134,UP
ARID1B,0.123903690356758,0.123903690356758,0.123903690356758,5.71784082871346e-14,1.6574876994274602e-09,0.321,0.271,UP
SSPN,0.123388898438633,0.123388898438633,0.123388898438633,6.55827684223762e-68,1.90111329102784e-63,0.176,0.131,UP
TAX1BP1,0.123260592573556,0.123260592573556,0.123260592573556,2.3983719154139102e-17,6.95240050840183e-13,0.376,0.302,UP
GRAMD2B,0.123065897210359,0.123065897210359,0.123065897210359,7.18809412116436e-18,2.0836847238431299e-13,0.149,0.096,UP
ATXN7,0.122966433908001,0.122966433908001,0.122966433908001,6.627368307473739e-12,1.92114152497049e-07,0.124,0.075,UP
RBFOX2,0.122787059904305,0.122787059904305,0.122787059904305,3.69361898268452e-24,1.07070627070059e-19,0.235,0.161,UP
ANO6,0.122710785520304,0.122710785520304,0.122710785520304,7.45197010984654e-20,2.1601770954423203e-15,0.138,0.087,UP
RPL14,0.122706589566123,0.122706589566123,0.122706589566123,8.047709235406421e-131,2.33286995315961e-126,0.961,0.99,UP
SNHG12,0.122422252112787,0.122422252112787,0.122422252112787,5.85560451799114e-16,1.6974226376752697e-11,0.21,0.18,UP
NASP,0.121940199018804,0.121940199018804,0.121940199018804,5.85194227857426e-79,1.69636102771311e-74,0.466,0.41,UP
BICD1,0.12187192564568,0.12187192564568,0.12187192564568,1.0339489698708399e-12,2.99721127386158e-08,0.13,0.074,UP
EPC2,0.121694029720461,0.121694029720461,0.121694029720461,2.02768676002942e-09,5.87785837997327e-05,0.131,0.077,UP
CSGALNACT2,0.121525321158763,0.121525321158763,0.121525321158763,5.25102209427988e-16,1.5221662846898498e-11,0.156,0.102,UP
RSPRY1,0.121467969416061,0.121467969416061,0.121467969416061,2.3711734530869e-13,6.8735576058083105e-09,0.169,0.122,UP
KDM6A,0.121332452432389,0.121332452432389,0.121332452432389,4.44913094733135e-10,1.28971407901241e-05,0.133,0.092,UP
SMOX,0.121035866764211,0.121035866764211,0.121035866764211,1.00466605537411e-17,2.91232596131846e-13,0.124,0.073,UP
RAF1,0.120421167435347,0.120421167435347,0.120421167435347,1.2306636429908e-06,0.0356744776830172,0.168,0.109,UP
USP9X,0.120218472247999,0.120218472247999,0.120218472247999,2.28234181643031e-15,6.6160524574682e-11,0.196,0.147,UP
TPPP3,0.12020218019822,0.12020218019822,0.12020218019822,3.64265680632524e-21,1.05593335501756e-16,0.135,0.085,UP
SEPTIN11,0.120101198890361,0.120101198890361,0.120101198890361,9.1842701163107e-19,2.6623362213161502e-14,0.43,0.359,UP
USP47,0.120083648293138,0.120083648293138,0.120083648293138,1.3441272036643801e-20,3.8963559379823003e-16,0.208,0.148,UP
EIF3A,0.120016739700078,0.120016739700078,0.120016739700078,8.49868334222204e-48,2.46359832724333e-43,0.493,0.444,UP
CRIM1,0.119993929981163,0.119993929981163,0.119993929981163,9.707087941140551e-09,0.0002813890652377,0.137,0.093,UP
PABPC4,0.119193843884637,0.119193843884637,0.119193843884637,2.27252258872957e-28,6.58758848020926e-24,0.343,0.293,UP
PHF10,0.118802943589065,0.118802943589065,0.118802943589065,7.63476403980054e-14,2.2131653998573803e-09,0.125,0.084,UP
PHF1,0.118705884747417,0.118705884747417,0.118705884747417,1.1661318082397499e-12,3.38038288572538e-08,0.115,0.063,UP
FBXO32,0.118475257524428,0.118475257524428,0.118475257524428,8.64940534264832e-86,2.5072896207269e-81,0.26,0.231,UP
FGFR1OP2,0.118445009173653,0.118445009173653,0.118445009173653,6.99340559997171e-13,2.0272484153198e-08,0.23,0.16,UP
NIPBL,0.118418120374097,0.118418120374097,0.118418120374097,6.05040118766931e-20,1.7538902962815802e-15,0.235,0.172,UP
CREBZF,0.118217241966037,0.118217241966037,0.118217241966037,2.83041802753294e-23,8.204815778212481e-19,0.156,0.11,UP
RAB27A,0.117795300185253,0.117795300185253,0.117795300185253,6.46224018345241e-35,1.87327418437918e-30,0.112,0.055,UP
QKI,0.117664905920738,0.117664905920738,0.117664905920738,7.21793897384055e-25,2.0923361497369e-20,0.456,0.406,UP
NR1D2,0.117640749273501,0.117640749273501,0.117640749273501,7.30862442477194e-16,2.11862404825289e-11,0.161,0.128,UP
KLF13,0.116434276829391,0.116434276829391,0.116434276829391,3.28518593581698e-22,9.523096990746259e-18,0.146,0.098,UP
PRNP,0.115766373945937,0.115766373945937,0.115766373945937,3.15294224948866e-19,9.13974899281774e-15,0.264,0.212,UP
ACTN1,0.115155308267091,0.115155308267091,0.115155308267091,1.35094562088813e-24,3.9161211658305105e-20,0.338,0.274,UP
FBN1,0.115154832333653,0.115154832333653,0.115154832333653,3.08253775428848e-51,8.93566044213146e-47,0.338,0.274,UP
SLC39A7,0.11506518278804,0.11506518278804,0.11506518278804,1.25537717692642e-34,3.6390873604743e-30,0.231,0.146,UP
SETD5,0.114966795283796,0.114966795283796,0.114966795283796,1.27170581664422e-26,3.68642082128827e-22,0.24,0.188,UP
KIAA2026,0.114721435010661,0.114721435010661,0.114721435010661,6.03909832483274e-13,1.75061382240251e-08,0.119,0.078,UP
SNHG6,0.114598366278674,0.114598366278674,0.114598366278674,1.05989049321772e-34,3.0724105617395396e-30,0.569,0.528,UP
NOVA1,0.114389392091562,0.114389392091562,0.114389392091562,1.87650158285313e-27,5.43960278837465e-23,0.189,0.155,UP
ARID4A,0.114347498835765,0.114347498835765,0.114347498835765,7.78479069509002e-12,2.25665512669269e-07,0.135,0.094,UP
TFRC,0.114215844256663,0.114215844256663,0.114215844256663,5.48817061240094e-32,1.59091089712278e-27,0.13,0.081,UP
PRPF38B,0.114019662839366,0.114019662839366,0.114019662839366,2.3646001270429696e-30,6.85450284827216e-26,0.325,0.275,UP
AKIRIN1,0.113642743219914,0.113642743219914,0.113642743219914,1.54910193166388e-19,4.49053667950725e-15,0.216,0.16,UP
RPS29,0.113459476055057,0.113459476055057,0.113459476055057,3.74300624008607e-38,1.08502264887615e-33,0.928,0.985,UP
NDEL1,0.113408346138809,0.113408346138809,0.113408346138809,1.14392655494129e-06,0.033160142974638,0.137,0.086,UP
AAK1,0.11313719356,0.11313719356,0.11313719356,2.4913146507795403e-31,7.22182290967973e-27,0.215,0.172,UP
NR3C1,0.112863834860025,0.112863834860025,0.112863834860025,7.1625840008908e-11,2.07628985017823e-06,0.117,0.07,UP
TFG,0.112568394681284,0.112568394681284,0.112568394681284,2.54891331035414e-14,7.38878990405457e-10,0.315,0.227,UP
LTBP4,0.112341057575526,0.112341057575526,0.112341057575526,6.09018186119897e-23,1.76542191792436e-18,0.432,0.386,UP
NCOA3,0.112067941709873,0.112067941709873,0.112067941709873,3.5723664638914295e-11,1.03555759055285e-06,0.14,0.105,UP
PUM1,0.111971386303628,0.111971386303628,0.111971386303628,1.64653120114459e-23,4.77296464587795e-19,0.285,0.223,UP
CCDC18-AS1,0.111759642225251,0.111759642225251,0.111759642225251,1.24715707794651e-08,0.0003615258937551,0.122,0.082,UP
DDAH2,0.111601492712148,0.111601492712148,0.111601492712148,1.57281368528282e-34,4.55927231089785e-30,0.436,0.353,UP
TAF13,0.111481463530332,0.111481463530332,0.111481463530332,6.21801345701658e-09,0.0001802477740919,0.131,0.073,UP
CSRP1,0.110957317546051,0.110957317546051,0.110957317546051,6.60018905483969e-25,1.9132628032169302e-20,0.347,0.319,UP
PPP3CC,0.110950215052358,0.110950215052358,0.110950215052358,9.34533210705644e-30,2.7090248711935204e-25,0.1,0.052,UP
S1PR3,0.110755237116672,0.110755237116672,0.110755237116672,4.08686149367168e-32,1.18469940978555e-27,0.219,0.177,UP
TFPI2,0.1106387159613,0.1106387159613,0.1106387159613,4.2739860606184205e-21,1.23894307925207e-16,0.116,0.101,UP
STAM,0.110257238681541,0.110257238681541,0.110257238681541,9.71564594391211e-09,0.0002816371446221,0.117,0.071,UP
MRPS6,0.109756062618474,0.109756062618474,0.109756062618474,2.3668198387382e-62,6.860937348534281e-58,0.418,0.389,UP
STK24,0.10963365367114,0.10963365367114,0.10963365367114,9.64396835172648e-12,2.79559354579847e-07,0.18,0.127,UP
COPA,0.1095153724641,0.1095153724641,0.1095153724641,4.31597305100449e-22,1.25111426802518e-17,0.334,0.268,UP
SNX5,0.109208628517218,0.109208628517218,0.109208628517218,1.01597879280275e-13,2.94511932457661e-09,0.193,0.137,UP
LOXL2,0.109090868441892,0.109090868441892,0.109090868441892,3.10791673688018e-13,9.00922903686828e-09,0.154,0.092,UP
EIF3J,0.108574697444712,0.108574697444712,0.108574697444712,2.9300416648971897e-18,8.493604778203981e-14,0.364,0.323,UP
KAZN,0.108001385890651,0.108001385890651,0.108001385890651,2.33087695916472e-08,0.0006756746129226,0.101,0.056,UP
RETREG1,0.107866571835183,0.107866571835183,0.107866571835183,1.07757714580722e-28,3.12368063026595e-24,0.124,0.073,UP
F3,0.107417139102167,0.107417139102167,0.107417139102167,1.07754861646168e-48,3.12359792939912e-44,0.346,0.28,UP
IDH1,0.107276738762427,0.107276738762427,0.107276738762427,1.45635237069237e-15,4.2216742521630296e-11,0.1,0.077,UP
CDK2AP2,0.107223129658937,0.107223129658937,0.107223129658937,1.50204682905284e-26,4.35413334805838e-22,0.217,0.157,UP
GABPB1-IT1,0.107153853655559,0.107153853655559,0.107153853655559,5.028770239122239e-11,1.45773991691676e-06,0.126,0.083,UP
ELOA,0.106835343500853,0.106835343500853,0.106835343500853,8.55030454911092e-08,0.0024785622826962,0.11,0.066,UP
